SED_NAME16	Religion	Denomination	Sex	persons
Cabramatta	Christianity	Baptist	F	504
Cabramatta	Christianity	Baptist	M	457
Cabramatta	Christianity	Brethren	M	5
Cabramatta	Christianity	Catholic	F	10727
Cabramatta	Christianity	Catholic	M	10136
Cabramatta	Christianity	Churches Of Christ	F	11
Cabramatta	Christianity	Churches Of Christ	M	12
Cabramatta	Christianity	Eastern Orthodox	F	1806
Cabramatta	Christianity	Eastern Orthodox	M	1874
Cabramatta	Christianity	Jehovah's Witnesses	F	173
Cabramatta	Christianity	Jehovah's Witnesses	M	132
Cabramatta	Christianity	Latter Day Saints	F	221
Cabramatta	Christianity	Latter Day Saints	M	189
Cabramatta	Christianity	Lutheran	F	36
Cabramatta	Christianity	Lutheran	M	47
Cabramatta	Christianity	Oriental Orthodox	F	164
Cabramatta	Christianity	Oriental Orthodox	M	170
Cabramatta	Christianity	Pentecostal	F	344
Cabramatta	Christianity	Pentecostal	M	303
Cabramatta	Christianity	Presbyterian Reformed	F	234
Cabramatta	Christianity	Presbyterian Reformed	M	218
Cabramatta	Christianity	Protestant (Other)	F	153
Cabramatta	Christianity	Protestant (Other)	M	145
Cabramatta	Christianity	Salvation Army	F	27
Cabramatta	Christianity	Salvation Army	M	24
Cabramatta	Christianity	Seventh Day Adventist	F	129
Cabramatta	Christianity	Seventh Day Adventist	M	108
Cabramatta	Christianity	Uniting Church	F	238
Cabramatta	Christianity	Uniting Church	M	243
Cabramatta	Hinduism		F	263
Cabramatta	Hinduism		M	247
Cabramatta	Islam		F	1302
Cabramatta	Islam		M	1497
Cabramatta	Judaism		F	3
Cabramatta	Judaism		M	8
Cabramatta	No religion		F	5473
Cabramatta	No religion		M	6578
Camden	(Other)		F	2981
Camden	(Other)		M	3093
Camden	(Other)	(Other)	F	114
Camden	(Other)	(Other)	M	84
Camden	(Other)	Australian Aboriginal Traditional	F	3
Camden	(Other)	Australian Aboriginal Traditional	M	3
Camden	(Other)	Other spiritual beliefs	F	48
Camden	(Other)	Other spiritual beliefs	M	26
Camden	(Other)	Secular beliefs	F	78
Camden	(Other)	Secular beliefs	M	84
Camden	(Other)	Sikhism	F	96
Camden	(Other)	Sikhism	M	112
Camden	Buddhism		F	566
Camden	Buddhism		M	450
Camden	Christianity		F	1037
Camden	Christianity		M	982
Camden	Christianity	(Other)	F	58
Camden	Christianity	(Other)	M	53
Camden	Christianity	Anglican	F	9733
Camden	Christianity	Anglican	M	8512
Camden	Christianity	Assyrian Apostolic	F	97
Camden	Christianity	Assyrian Apostolic	M	103
Camden	Christianity	Baptist	F	546
Camden	Christianity	Baptist	M	532
Camden	Christianity	Brethren	F	75
Camden	Christianity	Brethren	M	73
Camden	Christianity	Catholic	F	16097
Camden	Christianity	Catholic	M	15109
Camden	Christianity	Churches Of Christ	F	41
Camden	Christianity	Churches Of Christ	M	35
Camden	Christianity	Eastern Orthodox	F	911
Camden	Christianity	Eastern Orthodox	M	898
Camden	Christianity	Jehovah's Witnesses	F	186
Camden	Christianity	Jehovah's Witnesses	M	122
Camden	Christianity	Latter Day Saints	F	133
Camden	Christianity	Latter Day Saints	M	123
Camden	Christianity	Lutheran	F	120
Camden	Christianity	Lutheran	M	103
Camden	Christianity	Oriental Orthodox	F	109
Camden	Christianity	Oriental Orthodox	M	116
Camden	Christianity	Pentecostal	F	585
Camden	Christianity	Pentecostal	M	525
Camden	Christianity	Presbyterian Reformed	F	776
Camden	Christianity	Presbyterian Reformed	M	650
Camden	Christianity	Protestant (Other)	F	160
Camden	Christianity	Protestant (Other)	M	147
Camden	Christianity	Salvation Army	F	90
Camden	Christianity	Salvation Army	M	60
Camden	Christianity	Seventh Day Adventist	F	105
Camden	Christianity	Seventh Day Adventist	M	111
Camden	Christianity	Uniting Church	F	1124
Camden	Christianity	Uniting Church	M	893
Camden	Hinduism		F	506
Camden	Hinduism		M	489
Camden	Islam		F	1063
Camden	Islam		M	1080
Camden	Judaism		F	21
Camden	Judaism		M	26
Camden	No religion		F	7455
Camden	No religion		M	8686
Campbelltown	(Other)		F	3361
Campbelltown	(Other)		M	3352
Campbelltown	(Other)	(Other)	F	175
Campbelltown	(Other)	(Other)	M	125
Campbelltown	(Other)	Australian Aboriginal Traditional	F	13
Campbelltown	(Other)	Australian Aboriginal Traditional	M	16
Campbelltown	(Other)	Other spiritual beliefs	F	47
Campbelltown	(Other)	Other spiritual beliefs	M	42
Campbelltown	(Other)	Secular beliefs	F	73
Campbelltown	(Other)	Secular beliefs	M	88
Campbelltown	(Other)	Sikhism	F	136
Campbelltown	(Other)	Sikhism	M	180
Campbelltown	Buddhism		F	1082
Campbelltown	Buddhism		M	899
Campbelltown	Christianity		F	1162
Campbelltown	Christianity		M	1043
Campbelltown	Christianity	(Other)	F	63
Campbelltown	Christianity	(Other)	M	59
Campbelltown	Christianity	Anglican	F	7227
Campbelltown	Christianity	Anglican	M	6259
Campbelltown	Christianity	Assyrian Apostolic	F	17
Campbelltown	Christianity	Assyrian Apostolic	M	20
Campbelltown	Christianity	Baptist	F	673
Campbelltown	Christianity	Baptist	M	592
Campbelltown	Christianity	Brethren	F	109
Campbelltown	Christianity	Brethren	M	113
Campbelltown	Christianity	Catholic	F	11685
Campbelltown	Christianity	Catholic	M	10579
Campbelltown	Christianity	Churches Of Christ	F	50
Campbelltown	Christianity	Churches Of Christ	M	47
Campbelltown	Christianity	Eastern Orthodox	F	656
Campbelltown	Christianity	Eastern Orthodox	M	630
Campbelltown	Christianity	Jehovah's Witnesses	F	217
Campbelltown	Christianity	Jehovah's Witnesses	M	174
Campbelltown	Christianity	Latter Day Saints	F	443
Campbelltown	Christianity	Latter Day Saints	M	428
Campbelltown	Christianity	Lutheran	F	82
Campbelltown	Christianity	Lutheran	M	92
Campbelltown	Christianity	Oriental Orthodox	F	149
Campbelltown	Christianity	Oriental Orthodox	M	155
Campbelltown	Christianity	Pentecostal	F	702
Campbelltown	Christianity	Pentecostal	M	565
Campbelltown	Christianity	Presbyterian Reformed	F	862
Campbelltown	Christianity	Presbyterian Reformed	M	778
Campbelltown	Christianity	Protestant (Other)	F	276
Campbelltown	Christianity	Protestant (Other)	M	248
Campbelltown	Christianity	Salvation Army	F	100
Campbelltown	Christianity	Salvation Army	M	80
Campbelltown	Christianity	Seventh Day Adventist	F	186
Campbelltown	Christianity	Seventh Day Adventist	M	141
Campbelltown	Christianity	Uniting Church	F	816
Campbelltown	Christianity	Uniting Church	M	674
Campbelltown	Hinduism		F	721
Campbelltown	Hinduism		M	699
Campbelltown	Islam		F	1988
Campbelltown	Islam		M	2072
Campbelltown	Judaism		F	18
Campbelltown	Judaism		M	20
Campbelltown	No religion		F	7228
Campbelltown	No religion		M	8321
Canterbury	(Other)		F	3637
Canterbury	(Other)		M	3633
Canterbury	(Other)	(Other)	F	130
Canterbury	(Other)	(Other)	M	153
Canterbury	(Other)	Australian Aboriginal Traditional	F	9
Canterbury	(Other)	Australian Aboriginal Traditional	M	3
Canterbury	(Other)	Other spiritual beliefs	F	51
Canterbury	(Other)	Other spiritual beliefs	M	43
Canterbury	(Other)	Secular beliefs	F	80
Canterbury	(Other)	Secular beliefs	M	95
Canterbury	(Other)	Sikhism	F	190
Canterbury	(Other)	Sikhism	M	226
Canterbury	Buddhism		F	2979
Canterbury	Buddhism		M	2367
Canterbury	Christianity		F	1055
Canterbury	Christianity		M	959
Canterbury	Christianity	(Other)	F	20
Canterbury	Christianity	(Other)	M	16
Canterbury	Christianity	Anglican	F	1755
Canterbury	Christianity	Anglican	M	1584
Canterbury	Christianity	Assyrian Apostolic	F	8
Canterbury	Christianity	Assyrian Apostolic	M	9
Canterbury	Christianity	Baptist	F	323
Canterbury	Christianity	Baptist	M	288
Canterbury	Christianity	Catholic	F	11525
Canterbury	Christianity	Catholic	M	10733
Canterbury	Christianity	Churches Of Christ	F	30
Canterbury	Christianity	Churches Of Christ	M	24
Canterbury	Christianity	Eastern Orthodox	F	6579
Canterbury	Christianity	Eastern Orthodox	M	6468
Canterbury	Christianity	Jehovah's Witnesses	F	158
Canterbury	Christianity	Jehovah's Witnesses	M	116
Canterbury	Christianity	Latter Day Saints	F	41
Canterbury	Christianity	Latter Day Saints	M	42
Canterbury	Christianity	Lutheran	F	47
Canterbury	Christianity	Lutheran	M	33
Canterbury	Christianity	Oriental Orthodox	F	263
Canterbury	Christianity	Oriental Orthodox	M	260
Canterbury	Christianity	Pentecostal	F	360
Canterbury	Christianity	Pentecostal	M	314
Canterbury	Christianity	Presbyterian Reformed	F	768
Canterbury	Christianity	Presbyterian Reformed	M	692
Canterbury	Christianity	Protestant (Other)	F	195
Canterbury	Christianity	Protestant (Other)	M	148
Canterbury	Christianity	Salvation Army	F	79
Canterbury	Christianity	Salvation Army	M	58
Canterbury	Christianity	Seventh Day Adventist	F	73
Canterbury	Christianity	Seventh Day Adventist	M	61
Canterbury	Christianity	Uniting Church	F	627
Canterbury	Christianity	Uniting Church	M	522
Canterbury	Hinduism		F	1538
Canterbury	Hinduism		M	1805
Canterbury	Islam		F	2880
Canterbury	Islam		M	3185
Canterbury	Judaism		F	49
Canterbury	Judaism		M	50
Canterbury	No religion		F	9002
Canterbury	No religion		M	9644
Castle Hill	(Other)		F	2318
Castle Hill	(Other)		M	2344
Castle Hill	(Other)	(Other)	F	270
Castle Hill	(Other)	(Other)	M	248
Castle Hill	(Other)	Other spiritual beliefs	F	35
Castle Hill	(Other)	Other spiritual beliefs	M	33
Castle Hill	(Other)	Secular beliefs	F	64
Castle Hill	(Other)	Secular beliefs	M	100
Castle Hill	(Other)	Sikhism	F	311
Castle Hill	(Other)	Sikhism	M	338
Castle Hill	Buddhism		F	1119
Castle Hill	Buddhism		M	886
Castle Hill	Christianity		F	987
Castle Hill	Christianity		M	874
Castle Hill	Christianity	(Other)	F	62
Castle Hill	Christianity	(Other)	M	54
Castle Hill	Christianity	Anglican	F	6585
Castle Hill	Christianity	Anglican	M	5804
Castle Hill	Christianity	Assyrian Apostolic	F	10
Castle Hill	Christianity	Assyrian Apostolic	M	10
Castle Hill	Christianity	Baptist	F	778
Castle Hill	Christianity	Baptist	M	660
Castle Hill	Christianity	Brethren	F	144
Castle Hill	Christianity	Brethren	M	142
Castle Hill	Christianity	Catholic	F	12611
Castle Hill	Christianity	Catholic	M	12000
Castle Hill	Christianity	Churches Of Christ	F	55
Castle Hill	Christianity	Churches Of Christ	M	43
Castle Hill	Christianity	Eastern Orthodox	F	762
Castle Hill	Christianity	Eastern Orthodox	M	778
Castle Hill	Christianity	Jehovah's Witnesses	F	109
Castle Hill	Christianity	Jehovah's Witnesses	M	110
Castle Hill	Christianity	Latter Day Saints	F	164
Castle Hill	Christianity	Latter Day Saints	M	150
Castle Hill	Christianity	Lutheran	F	106
Castle Hill	Christianity	Lutheran	M	79
Castle Hill	Christianity	Oriental Orthodox	F	273
Castle Hill	Christianity	Oriental Orthodox	M	262
Castle Hill	Christianity	Pentecostal	F	1066
Castle Hill	Christianity	Pentecostal	M	973
Castle Hill	Christianity	Presbyterian Reformed	F	1022
Castle Hill	Christianity	Presbyterian Reformed	M	985
Castle Hill	Christianity	Protestant (Other)	F	218
Castle Hill	Christianity	Protestant (Other)	M	199
Castle Hill	Christianity	Salvation Army	F	55
Castle Hill	Christianity	Salvation Army	M	37
Castle Hill	Christianity	Seventh Day Adventist	F	284
Castle Hill	Christianity	Seventh Day Adventist	M	216
Castle Hill	Christianity	Uniting Church	F	1198
Castle Hill	Christianity	Uniting Church	M	1024
Castle Hill	Hinduism		F	1388
Castle Hill	Hinduism		M	1367
Castle Hill	Islam		F	1100
Castle Hill	Islam		M	1112
Castle Hill	Judaism		F	55
Castle Hill	Judaism		M	53
Castle Hill	No religion		F	7315
Castle Hill	No religion		M	8472
Cessnock	(Other)		F	3297
Cessnock	(Other)		M	4141
Cessnock	(Other)	(Other)	F	124
Cessnock	(Other)	(Other)	M	71
Cessnock	(Other)	Australian Aboriginal Traditional	F	8
Cessnock	(Other)	Australian Aboriginal Traditional	M	8
Cessnock	(Other)	Other spiritual beliefs	F	62
Cessnock	(Other)	Other spiritual beliefs	M	36
Cessnock	(Other)	Secular beliefs	F	86
Cessnock	(Other)	Secular beliefs	M	120
Cessnock	(Other)	Sikhism	F	22
Cessnock	(Other)	Sikhism	M	31
Cessnock	Buddhism		F	284
Cessnock	Buddhism		M	185
Cessnock	Christianity		F	733
Cessnock	Christianity		M	672
Cessnock	Christianity	(Other)	F	27
Cessnock	Christianity	(Other)	M	30
Cessnock	Christianity	Anglican	F	10443
Cessnock	Christianity	Anglican	M	9257
Cessnock	Christianity	Baptist	F	558
Cessnock	Christianity	Baptist	M	490
Cessnock	Christianity	Brethren	F	33
Cessnock	Christianity	Brethren	M	29
Cessnock	Christianity	Catholic	F	8068
Cessnock	Christianity	Catholic	M	7518
Cessnock	Christianity	Churches Of Christ	F	25
Cessnock	Christianity	Churches Of Christ	M	16
Cessnock	Christianity	Eastern Orthodox	F	120
Cessnock	Christianity	Eastern Orthodox	M	133
Cessnock	Christianity	Jehovah's Witnesses	F	160
Cessnock	Christianity	Jehovah's Witnesses	M	119
Cessnock	Christianity	Latter Day Saints	F	120
Cessnock	Christianity	Latter Day Saints	M	96
Cessnock	Christianity	Lutheran	F	61
Cessnock	Christianity	Lutheran	M	54
Cessnock	Christianity	Oriental Orthodox	F	3
Cessnock	Christianity	Oriental Orthodox	M	17
Cessnock	Christianity	Pentecostal	F	338
Cessnock	Christianity	Pentecostal	M	306
Cessnock	Christianity	Presbyterian Reformed	F	1384
Cessnock	Christianity	Presbyterian Reformed	M	1208
Cessnock	Christianity	Protestant (Other)	F	215
Cessnock	Christianity	Protestant (Other)	M	179
Cessnock	Christianity	Salvation Army	F	239
Cessnock	Christianity	Salvation Army	M	200
Cessnock	Christianity	Seventh Day Adventist	F	224
Cessnock	Christianity	Seventh Day Adventist	M	192
Cessnock	Christianity	Uniting Church	F	2302
Cessnock	Christianity	Uniting Church	M	1890
Cessnock	Hinduism		F	153
Cessnock	Hinduism		M	167
Cessnock	Islam		F	98
Cessnock	Islam		M	102
Cessnock	Judaism		F	18
Cessnock	Judaism		M	17
Cessnock	No religion		F	9497
Cessnock	No religion		M	10680
Charlestown	(Other)		F	2517
Charlestown	(Other)		M	2585
Charlestown	(Other)	(Other)	F	98
Charlestown	(Other)	(Other)	M	48
Charlestown	(Other)	Australian Aboriginal Traditional	F	7
Charlestown	(Other)	Australian Aboriginal Traditional	M	11
Charlestown	(Other)	Other spiritual beliefs	F	71
Charlestown	(Other)	Other spiritual beliefs	M	53
Charlestown	(Other)	Secular beliefs	F	111
Charlestown	(Other)	Secular beliefs	M	161
Charlestown	(Other)	Sikhism	F	23
Charlestown	(Other)	Sikhism	M	32
Charlestown	Buddhism		F	398
Charlestown	Buddhism		M	257
Charlestown	Christianity		F	887
Charlestown	Christianity		M	769
Charlestown	Christianity	(Other)	F	67
Charlestown	Christianity	(Other)	M	50
Charlestown	Christianity	Anglican	F	7514
Charlestown	Christianity	Anglican	M	6387
Charlestown	Christianity	Baptist	F	686
Charlestown	Christianity	Baptist	M	632
Charlestown	Christianity	Brethren	F	20
Charlestown	Christianity	Brethren	M	26
Charlestown	Christianity	Catholic	F	8820
Charlestown	Christianity	Catholic	M	7620
Charlestown	Christianity	Churches Of Christ	F	33
Charlestown	Christianity	Churches Of Christ	M	16
Charlestown	Christianity	Eastern Orthodox	F	480
Charlestown	Christianity	Eastern Orthodox	M	493
Charlestown	Christianity	Jehovah's Witnesses	F	104
Charlestown	Christianity	Jehovah's Witnesses	M	96
Charlestown	Christianity	Latter Day Saints	F	95
Charlestown	Christianity	Latter Day Saints	M	52
Charlestown	Christianity	Lutheran	F	93
Charlestown	Christianity	Lutheran	M	76
Charlestown	Christianity	Oriental Orthodox	F	4
Charlestown	Christianity	Oriental Orthodox	M	9
Charlestown	Christianity	Pentecostal	F	551
Charlestown	Christianity	Pentecostal	M	467
Charlestown	Christianity	Presbyterian Reformed	F	1146
Charlestown	Christianity	Presbyterian Reformed	M	1006
Charlestown	Christianity	Protestant (Other)	F	137
Charlestown	Christianity	Protestant (Other)	M	123
Charlestown	Christianity	Salvation Army	F	119
Charlestown	Christianity	Salvation Army	M	104
Charlestown	Christianity	Seventh Day Adventist	F	125
Charlestown	Christianity	Seventh Day Adventist	M	96
Charlestown	Christianity	Uniting Church	F	2376
Charlestown	Christianity	Uniting Church	M	1731
Charlestown	Hinduism		F	131
Charlestown	Hinduism		M	157
Charlestown	Islam		F	104
Charlestown	Islam		M	89
Charlestown	Judaism		F	16
Charlestown	Judaism		M	20
Charlestown	No religion		F	10323
Charlestown	No religion		M	11805
Clarence	(Other)		F	3508
Clarence	(Other)		M	4056
Clarence	(Other)	(Other)	F	131
Clarence	(Other)	(Other)	M	73
Clarence	(Other)	Australian Aboriginal Traditional	F	12
Clarence	(Other)	Australian Aboriginal Traditional	M	14
Clarence	(Other)	Other spiritual beliefs	F	63
Clarence	(Other)	Other spiritual beliefs	M	48
Clarence	(Other)	Secular beliefs	F	76
Clarence	(Other)	Secular beliefs	M	91
Clarence	(Other)	Sikhism	F	24
Clarence	(Other)	Sikhism	M	24
Clarence	Buddhism		F	269
Clarence	Buddhism		M	198
Clarence	Christianity		F	737
Clarence	Christianity		M	668
Clarence	Christianity	(Other)	F	75
Clarence	Christianity	(Other)	M	76
Clarence	Christianity	Anglican	F	9524
Clarence	Christianity	Anglican	M	8597
Clarence	Christianity	Baptist	F	506
Clarence	Christianity	Baptist	M	460
Clarence	Christianity	Brethren	F	9
Clarence	Christianity	Brethren	M	3
Clarence	Christianity	Catholic	F	8232
Clarence	Christianity	Catholic	M	7670
Clarence	Christianity	Churches Of Christ	F	3
Clarence	Christianity	Churches Of Christ	M	8
Clarence	Christianity	Eastern Orthodox	F	54
Clarence	Christianity	Eastern Orthodox	M	53
Clarence	Christianity	Jehovah's Witnesses	F	248
Clarence	Christianity	Jehovah's Witnesses	M	206
Clarence	Christianity	Latter Day Saints	F	52
Clarence	Christianity	Latter Day Saints	M	40
Clarence	Christianity	Lutheran	F	94
Clarence	Christianity	Lutheran	M	64
Clarence	Christianity	Oriental Orthodox	M	3
Clarence	Christianity	Pentecostal	F	312
Clarence	Christianity	Pentecostal	M	237
Clarence	Christianity	Presbyterian Reformed	F	2259
Clarence	Christianity	Presbyterian Reformed	M	2148
Clarence	Christianity	Protestant (Other)	F	91
Clarence	Christianity	Protestant (Other)	M	84
Clarence	Christianity	Salvation Army	F	176
Clarence	Christianity	Salvation Army	M	163
Clarence	Christianity	Seventh Day Adventist	F	121
Clarence	Christianity	Seventh Day Adventist	M	71
Clarence	Christianity	Uniting Church	F	1648
Clarence	Christianity	Uniting Church	M	1347
Clarence	Hinduism		F	48
Clarence	Hinduism		M	45
Clarence	Islam		F	27
Clarence	Islam		M	30
Clarence	Judaism		F	12
Clarence	Judaism		M	6
Clarence	No religion		F	8719
Clarence	No religion		M	9988
Coffs Harbour	(Other)		F	3681
Coffs Harbour	(Other)		M	3715
Coffs Harbour	(Other)	(Other)	F	160
Coffs Harbour	(Other)	(Other)	M	92
Coffs Harbour	(Other)	Australian Aboriginal Traditional	F	18
Coffs Harbour	(Other)	Australian Aboriginal Traditional	M	14
Coffs Harbour	(Other)	Other spiritual beliefs	F	110
Coffs Harbour	(Other)	Other spiritual beliefs	M	65
Coffs Harbour	(Other)	Secular beliefs	F	92
Coffs Harbour	(Other)	Secular beliefs	M	118
Coffs Harbour	(Other)	Sikhism	F	622
Coffs Harbour	(Other)	Sikhism	M	689
Coffs Harbour	Buddhism		F	461
Coffs Harbour	Buddhism		M	306
Coffs Harbour	Christianity		F	1052
Coffs Harbour	Christianity		M	820
Coffs Harbour	Christianity	(Other)	F	45
Coffs Harbour	Christianity	(Other)	M	39
Coffs Harbour	Christianity	Anglican	F	7625
Coffs Harbour	Christianity	Anglican	M	6525
Coffs Harbour	Christianity	Baptist	F	652
Coffs Harbour	Christianity	Baptist	M	594
Coffs Harbour	Christianity	Brethren	F	6
Coffs Harbour	Christianity	Catholic	F	7534
Coffs Harbour	Christianity	Catholic	M	6602
Coffs Harbour	Christianity	Churches Of Christ	F	32
Coffs Harbour	Christianity	Churches Of Christ	M	25
Coffs Harbour	Christianity	Eastern Orthodox	F	108
Coffs Harbour	Christianity	Eastern Orthodox	M	84
Coffs Harbour	Christianity	Jehovah's Witnesses	F	262
Coffs Harbour	Christianity	Jehovah's Witnesses	M	211
Coffs Harbour	Christianity	Latter Day Saints	F	59
Coffs Harbour	Christianity	Latter Day Saints	M	45
Coffs Harbour	Christianity	Lutheran	F	109
Coffs Harbour	Christianity	Lutheran	M	87
Coffs Harbour	Christianity	Oriental Orthodox	F	14
Coffs Harbour	Christianity	Oriental Orthodox	M	17
Coffs Harbour	Christianity	Pentecostal	F	645
Coffs Harbour	Christianity	Pentecostal	M	518
Coffs Harbour	Christianity	Presbyterian Reformed	F	1460
Coffs Harbour	Christianity	Presbyterian Reformed	M	1245
Coffs Harbour	Christianity	Protestant (Other)	F	157
Coffs Harbour	Christianity	Protestant (Other)	M	100
Coffs Harbour	Christianity	Salvation Army	F	115
Coffs Harbour	Christianity	Salvation Army	M	80
Coffs Harbour	Christianity	Seventh Day Adventist	F	127
