SED_NAME16	CountryOfBirth	Sex	persons
Cabramatta	CHN	F	1032
Cabramatta	CHN	M	848
Cabramatta	DEU	F	88
Cabramatta	DEU	M	86
Cabramatta	EGY	F	61
Cabramatta	EGY	M	53
Cabramatta	FJI	F	295
Cabramatta	FJI	M	255
Cabramatta	FRA	F	17
Cabramatta	FRA	M	26
Cabramatta	GBR	F	209
Cabramatta	GBR	M	245
Cabramatta	GRC	F	82
Cabramatta	GRC	M	74
Cabramatta	HKG	F	96
Cabramatta	HKG	M	104
Cabramatta	HRV	F	512
Cabramatta	HRV	M	472
Cabramatta	IDN	F	101
Cabramatta	IDN	M	84
Cabramatta	IND	F	112
Cabramatta	IND	M	151
Cabramatta	IRL	F	22
Cabramatta	IRL	M	26
Cabramatta	IRN	F	134
Cabramatta	IRN	M	184
Cabramatta	IRQ	F	2032
Cabramatta	IRQ	M	2028
Cabramatta	ITA	F	535
Cabramatta	ITA	M	544
Cabramatta	JPN	F	13
Cabramatta	JPN	M	6
Cabramatta	KHM	F	2376
Cabramatta	KHM	M	1923
Cabramatta	KOR	F	21
Cabramatta	KOR	M	14
Cabramatta	LBN	F	294
Cabramatta	LBN	M	340
Cabramatta	LKA	F	31
Cabramatta	LKA	M	41
Cabramatta	MKD	F	176
Cabramatta	MKD	M	155
Cabramatta	MLT	F	95
Cabramatta	MLT	M	89
Cabramatta	MMR	F	41
Cabramatta	MMR	M	28
Cabramatta	MUS	F	53
Cabramatta	MUS	M	44
Cabramatta	MYS	F	125
Cabramatta	MYS	M	158
Cabramatta	NLD	F	18
Cabramatta	NLD	M	26
Cabramatta	NPL	F	8
Cabramatta	NPL	M	10
Cabramatta	NZL	F	630
Cabramatta	NZL	M	593
Cabramatta	PAK	F	46
Cabramatta	PAK	M	50
Cabramatta	PHL	F	524
Cabramatta	PHL	M	370
Cabramatta	PNG	F	4
Cabramatta	PNG	M	3
Cabramatta	POL	F	115
Cabramatta	POL	M	100
Cabramatta	SGP	F	26
Cabramatta	SGP	M	24
Cabramatta	THA	F	471
Cabramatta	THA	M	353
Cabramatta	TUR	F	83
Cabramatta	TUR	M	82
Cabramatta	TWN	F	45
Cabramatta	TWN	M	17
Cabramatta	USA	F	30
Cabramatta	USA	M	37
Cabramatta	VNM	F	9611
Cabramatta	VNM	M	7853
Cabramatta	ZAF	F	20
Cabramatta	ZAF	M	20
Cabramatta	ZWE	F	10
Cabramatta	ZWE	M	4
Camden		F	3474
Camden		M	3342
Camden	AFG	F	52
Camden	AFG	M	47
Camden	AUS	F	34384
Camden	AUS	M	33144
Camden	BGD	F	30
Camden	BGD	M	35
Camden	BIH	F	73
Camden	BIH	M	55
Camden	CAN	F	58
Camden	CAN	M	40
Camden	CHL	F	126
Camden	CHL	M	130
Camden	CHN	F	362
Camden	CHN	M	286
Camden	DEU	F	166
Camden	DEU	M	133
Camden	EGY	F	83
Camden	EGY	M	86
Camden	FJI	F	305
Camden	FJI	M	272
Camden	FRA	F	23
Camden	FRA	M	31
Camden	GBR	F	1661
Camden	GBR	M	1667
Camden	GRC	F	56
Camden	GRC	M	60
Camden	HKG	F	45
Camden	HKG	M	36
Camden	HRV	F	130
Camden	HRV	M	149
Camden	IDN	F	59
Camden	IDN	M	34
Camden	IND	F	325
Camden	IND	M	379
Camden	IRL	F	144
Camden	IRL	M	154
Camden	IRN	F	54
Camden	IRN	M	45
Camden	IRQ	F	165
Camden	IRQ	M	164
Camden	ITA	F	474
Camden	ITA	M	512
Camden	JPN	F	20
Camden	KHM	F	55
Camden	KHM	M	34
Camden	KOR	F	37
Camden	KOR	M	19
Camden	LBN	F	197
Camden	LBN	M	255
Camden	LKA	F	69
Camden	LKA	M	68
Camden	MKD	F	40
Camden	MKD	M	42
Camden	MLT	F	250
Camden	MLT	M	235
Camden	MMR	F	7
Camden	MMR	M	13
Camden	MUS	F	64
Camden	MUS	M	60
Camden	MYS	F	67
Camden	MYS	M	66
Camden	NLD	F	86
Camden	NLD	M	85
Camden	NPL	F	23
Camden	NPL	M	21
Camden	NZL	F	549
Camden	NZL	M	594
Camden	PAK	F	74
Camden	PAK	M	80
Camden	PHL	F	345
Camden	PHL	M	227
Camden	PNG	F	23
Camden	PNG	M	21
Camden	POL	F	93
Camden	POL	M	69
Camden	SGP	F	34
Camden	SGP	M	30
Camden	THA	F	117
Camden	THA	M	45
Camden	TUR	F	15
Camden	TUR	M	26
Camden	TWN	F	32
Camden	TWN	M	23
Camden	USA	F	84
Camden	USA	M	106
Camden	VNM	F	109
Camden	VNM	M	92
Camden	ZAF	F	194
Camden	ZAF	M	186
Camden	ZWE	F	84
Camden	ZWE	M	70
Campbelltown		F	4840
Campbelltown		M	4534
Campbelltown	AFG	F	69
Campbelltown	AFG	M	74
Campbelltown	AUS	F	26842
Campbelltown	AUS	M	25977
Campbelltown	BGD	F	168
Campbelltown	BGD	M	184
Campbelltown	BIH	F	52
Campbelltown	BIH	M	41
Campbelltown	CAN	F	32
Campbelltown	CAN	M	28
Campbelltown	CHL	F	216
Campbelltown	CHL	M	232
Campbelltown	CHN	F	302
Campbelltown	CHN	M	208
Campbelltown	DEU	F	127
Campbelltown	DEU	M	122
Campbelltown	EGY	F	140
Campbelltown	EGY	M	166
Campbelltown	FJI	F	465
Campbelltown	FJI	M	388
Campbelltown	FRA	F	17
Campbelltown	FRA	M	29
Campbelltown	GBR	F	1407
Campbelltown	GBR	M	1386
Campbelltown	GRC	F	65
Campbelltown	GRC	M	75
Campbelltown	HKG	F	58
Campbelltown	HKG	M	51
Campbelltown	HRV	F	81
Campbelltown	HRV	M	82
Campbelltown	IDN	F	147
Campbelltown	IDN	M	110
Campbelltown	IND	F	584
Campbelltown	IND	M	623
Campbelltown	IRL	F	69
Campbelltown	IRL	M	99
Campbelltown	IRN	F	51
Campbelltown	IRN	M	78
Campbelltown	IRQ	F	193
Campbelltown	IRQ	M	200
Campbelltown	ITA	F	100
Campbelltown	ITA	M	119
Campbelltown	JPN	F	26
Campbelltown	JPN	M	9
Campbelltown	KHM	F	112
Campbelltown	KHM	M	80
Campbelltown	KOR	F	38
Campbelltown	KOR	M	25
Campbelltown	LBN	F	248
Campbelltown	LBN	M	273
Campbelltown	LKA	F	165
Campbelltown	LKA	M	147
Campbelltown	MKD	F	45
Campbelltown	MKD	M	41
Campbelltown	MLT	F	69
Campbelltown	MLT	M	74
Campbelltown	MMR	F	21
Campbelltown	MMR	M	23
Campbelltown	MUS	F	109
Campbelltown	MUS	M	96
Campbelltown	MYS	F	124
Campbelltown	MYS	M	98
Campbelltown	NLD	F	63
Campbelltown	NLD	M	66
Campbelltown	NPL	F	53
Campbelltown	NPL	M	69
Campbelltown	NZL	F	1102
Campbelltown	NZL	M	971
Campbelltown	PAK	F	174
Campbelltown	PAK	M	205
Campbelltown	PHL	F	995
Campbelltown	PHL	M	673
Campbelltown	PNG	F	32
Campbelltown	PNG	M	19
Campbelltown	POL	F	118
Campbelltown	POL	M	118
Campbelltown	SGP	F	23
Campbelltown	SGP	M	33
Campbelltown	THA	F	163
Campbelltown	THA	M	92
Campbelltown	TUR	F	10
Campbelltown	TUR	M	21
Campbelltown	TWN	F	20
Campbelltown	TWN	M	13
Campbelltown	USA	F	62
Campbelltown	USA	M	84
Campbelltown	VNM	F	223
Campbelltown	VNM	M	164
Campbelltown	ZAF	F	257
Campbelltown	ZAF	M	256
Campbelltown	ZWE	F	35
Campbelltown	ZWE	M	47
Canterbury		F	5335
Canterbury		M	5232
Canterbury	AFG	F	5
Canterbury	AFG	M	7
Canterbury	AUS	F	20033
Canterbury	AUS	M	20519
Canterbury	BGD	F	448
Canterbury	BGD	M	643
Canterbury	BIH	F	32
Canterbury	BIH	M	33
Canterbury	CAN	F	41
Canterbury	CAN	M	25
Canterbury	CHL	F	72
Canterbury	CHL	M	79
Canterbury	CHN	F	4553
Canterbury	CHN	M	3889
Canterbury	DEU	F	93
Canterbury	DEU	M	70
Canterbury	EGY	F	225
Canterbury	EGY	M	230
Canterbury	FJI	F	300
Canterbury	FJI	M	249
Canterbury	FRA	F	47
Canterbury	FRA	M	47
Canterbury	GBR	F	453
Canterbury	GBR	M	561
Canterbury	GRC	F	2059
Canterbury	GRC	M	1842
Canterbury	HKG	F	372
Canterbury	HKG	M	333
Canterbury	HRV	F	71
Canterbury	HRV	M	70
Canterbury	IDN	F	611
Canterbury	IDN	M	469
Canterbury	IND	F	628
Canterbury	IND	M	771
Canterbury	IRL	F	72
Canterbury	IRL	M	109
Canterbury	IRN	F	47
Canterbury	IRN	M	60
Canterbury	IRQ	F	35
Canterbury	IRQ	M	52
Canterbury	ITA	F	781
Canterbury	ITA	M	714
Canterbury	JPN	F	116
Canterbury	JPN	M	43
Canterbury	KHM	F	50
Canterbury	KHM	M	27
Canterbury	KOR	F	889
Canterbury	KOR	M	747
Canterbury	LBN	F	1415
Canterbury	LBN	M	1353
Canterbury	LKA	F	69
Canterbury	LKA	M	69
Canterbury	MKD	F	104
Canterbury	MKD	M	95
Canterbury	MLT	F	59
Canterbury	MLT	M	57
Canterbury	MMR	F	77
Canterbury	MMR	M	91
Canterbury	MUS	F	81
Canterbury	MUS	M	83
Canterbury	MYS	F	365
Canterbury	MYS	M	519
Canterbury	NLD	F	23
Canterbury	NLD	M	19
Canterbury	NPL	F	1020
Canterbury	NPL	M	1224
Canterbury	NZL	F	500
Canterbury	NZL	M	571
Canterbury	PAK	F	185
Canterbury	PAK	M	318
Canterbury	PHL	F	951
Canterbury	PHL	M	612
Canterbury	PNG	F	31
Canterbury	PNG	M	26
Canterbury	POL	F	60
Canterbury	POL	M	40
Canterbury	SGP	F	78
Canterbury	SGP	M	55
Canterbury	THA	F	317
Canterbury	THA	M	145
Canterbury	TUR	F	87
Canterbury	TUR	M	106
Canterbury	TWN	F	98
Canterbury	TWN	M	50
Canterbury	USA	F	76
Canterbury	USA	M	88
Canterbury	VNM	F	1406
Canterbury	VNM	M	1107
Canterbury	ZAF	F	70
Canterbury	ZAF	M	68
Canterbury	ZWE	F	24
Canterbury	ZWE	M	17
Castle Hill		F	2476
Castle Hill		M	2359
Castle Hill	AFG	F	119
Castle Hill	AFG	M	114
Castle Hill	AUS	F	25397
Castle Hill	AUS	M	25025
Castle Hill	BGD	F	56
Castle Hill	BGD	M	65
Castle Hill	BIH	F	23
Castle Hill	BIH	M	21
Castle Hill	CAN	F	68
Castle Hill	CAN	M	71
Castle Hill	CHL	F	62
Castle Hill	CHL	M	63
Castle Hill	CHN	F	1873
Castle Hill	CHN	M	1438
Castle Hill	DEU	F	150
Castle Hill	DEU	M	150
Castle Hill	EGY	F	164
Castle Hill	EGY	M	186
Castle Hill	FJI	F	232
Castle Hill	FJI	M	179
Castle Hill	FRA	F	29
Castle Hill	FRA	M	23
Castle Hill	GBR	F	1569
Castle Hill	GBR	M	1708
Castle Hill	GRC	F	60
Castle Hill	GRC	M	60
Castle Hill	HKG	F	321
Castle Hill	HKG	M	323
Castle Hill	HRV	F	94
Castle Hill	HRV	M	94
Castle Hill	IDN	F	249
Castle Hill	IDN	M	189
Castle Hill	IND	F	1156
Castle Hill	IND	M	1174
Castle Hill	IRL	F	142
Castle Hill	IRL	M	157
Castle Hill	IRN	F	461
Castle Hill	IRN	M	455
Castle Hill	IRQ	F	50
Castle Hill	IRQ	M	42
Castle Hill	ITA	F	274
Castle Hill	ITA	M	341
Castle Hill	JPN	F	52
Castle Hill	JPN	M	33
Castle Hill	KHM	F	24
Castle Hill	KHM	M	13
Castle Hill	KOR	F	593
Castle Hill	KOR	M	564
Castle Hill	LBN	F	177
Castle Hill	LBN	M	190
Castle Hill	LKA	F	497
Castle Hill	LKA	M	486
Castle Hill	MKD	F	3
Castle Hill	MKD	M	9
Castle Hill	MLT	F	133
Castle Hill	MLT	M	143
Castle Hill	MMR	F	33
Castle Hill	MMR	M	38
Castle Hill	MUS	F	37
Castle Hill	MUS	M	33
Castle Hill	MYS	F	420
Castle Hill	MYS	M	353
Castle Hill	NLD	F	80
Castle Hill	NLD	M	93
Castle Hill	NPL	F	27
Castle Hill	NPL	M	33
Castle Hill	NZL	F	581
Castle Hill	NZL	M	627
Castle Hill	PAK	F	192
Castle Hill	PAK	M	201
Castle Hill	PHL	F	847
Castle Hill	PHL	M	687
Castle Hill	PNG	F	24
Castle Hill	PNG	M	25
Castle Hill	POL	F	120
Castle Hill	POL	M	91
Castle Hill	SGP	F	162
Castle Hill	SGP	M	134
Castle Hill	THA	F	115
Castle Hill	THA	M	61
Castle Hill	TUR	F	56
Castle Hill	TUR	M	64
Castle Hill	TWN	F	131
Castle Hill	TWN	M	102
Castle Hill	USA	F	189
Castle Hill	USA	M	191
Castle Hill	VNM	F	134
Castle Hill	VNM	M	121
Castle Hill	ZAF	F	767
Castle Hill	ZAF	M	752
Castle Hill	ZWE	F	62
Castle Hill	ZWE	M	70
Cessnock		F	3043
Cessnock		M	2958
Cessnock	AFG	M	5
Cessnock	AUS	F	33112
Cessnock	AUS	M	32668
Cessnock	BGD	F	8
Cessnock	BGD	M	9
Cessnock	BIH	F	4
Cessnock	BIH	M	11
Cessnock	CAN	F	34
Cessnock	CAN	M	25
Cessnock	CHL	F	10
Cessnock	CHL	M	14
Cessnock	CHN	F	69
Cessnock	CHN	M	47
Cessnock	DEU	F	145
Cessnock	DEU	M	108
Cessnock	EGY	F	3
Cessnock	EGY	M	5
Cessnock	FJI	F	28
Cessnock	FJI	M	36
Cessnock	FRA	F	6
Cessnock	FRA	M	14
Cessnock	GBR	F	892
Cessnock	GBR	M	915
Cessnock	GRC	F	4
Cessnock	GRC	M	11
Cessnock	HKG	F	10
Cessnock	HKG	M	6
Cessnock	HRV	F	14
Cessnock	HRV	M	19
Cessnock	IDN	F	27
Cessnock	IDN	M	14
Cessnock	IND	F	125
Cessnock	IND	M	126
Cessnock	IRL	F	41
Cessnock	IRL	M	45
Cessnock	IRN	F	3
Cessnock	IRN	M	8
Cessnock	IRQ	F	11
Cessnock	IRQ	M	9
Cessnock	ITA	F	18
Cessnock	ITA	M	42
Cessnock	JPN	F	10
Cessnock	JPN	M	9
Cessnock	KOR	F	23
Cessnock	KOR	M	22
Cessnock	LBN	F	8
Cessnock	LBN	M	9
Cessnock	LKA	F	31
Cessnock	LKA	M	28
Cessnock	MKD	F	12
Cessnock	MKD	M	4
Cessnock	MLT	F	21
Cessnock	MLT	M	16
Cessnock	MMR	F	3
Cessnock	MMR	M	3
Cessnock	MUS	F	4
Cessnock	MUS	M	3
Cessnock	MYS	F	37
Cessnock	MYS	M	31
Cessnock	NLD	F	70
Cessnock	NLD	M	59
Cessnock	NPL	F	12
Cessnock	NPL	M	17
Cessnock	NZL	F	312
Cessnock	NZL	M	356
Cessnock	PAK	F	29
Cessnock	PAK	M	32
Cessnock	PHL	F	203
Cessnock	PHL	M	61
Cessnock	PNG	F	20
Cessnock	PNG	M	11
Cessnock	POL	F	23
Cessnock	POL	M	15
Cessnock	SGP	F	10
Cessnock	SGP	M	3
Cessnock	THA	F	81
Cessnock	THA	M	27
Cessnock	TUR	M	4
Cessnock	TWN	F	3
Cessnock	TWN	M	4
Cessnock	USA	F	62
Cessnock	USA	M	47
Cessnock	VNM	F	19
Cessnock	VNM	M	17
Cessnock	ZAF	F	78
Cessnock	ZAF	M	96
Cessnock	ZWE	F	10
Cessnock	ZWE	M	11
Charlestown		F	2113
Charlestown		M	1923
Charlestown	AUS	F	31440
Charlestown	AUS	M	29790
Charlestown	BGD	F	3
Charlestown	BGD	M	6
Charlestown	BIH	F	12
Charlestown	BIH	M	9
Charlestown	CAN	F	66
Charlestown	CAN	M	52
Charlestown	CHL	F	17
Charlestown	CHL	M	13
Charlestown	CHN	F	141
Charlestown	CHN	M	101
Charlestown	DEU	F	191
Charlestown	DEU	M	150
Charlestown	EGY	F	14
Charlestown	EGY	M	18
Charlestown	FJI	F	25
Charlestown	FJI	M	25
Charlestown	FRA	F	26
Charlestown	FRA	M	24
Charlestown	GBR	F	1097
Charlestown	GBR	M	1143
Charlestown	GRC	F	48
Charlestown	GRC	M	46
Charlestown	HKG	F	48
Charlestown	HKG	M	24
Charlestown	HRV	F	15
Charlestown	HRV	M	20
Charlestown	IDN	F	42
Charlestown	IDN	M	25
Charlestown	IND	F	134
Charlestown	IND	M	138
Charlestown	IRL	F	64
Charlestown	IRL	M	68
Charlestown	IRN	F	10
Charlestown	IRN	M	16
Charlestown	IRQ	F	8
Charlestown	IRQ	M	3
Charlestown	ITA	F	120
Charlestown	ITA	M	138
Charlestown	JPN	F	39
Charlestown	JPN	M	18
Charlestown	KHM	F	5
Charlestown	KHM	M	4
Charlestown	KOR	F	47
Charlestown	KOR	M	50
Charlestown	LBN	F	3
Charlestown	LKA	F	25
Charlestown	LKA	M	33
Charlestown	MKD	F	143
Charlestown	MKD	M	132
Charlestown	MLT	F	12
Charlestown	MLT	M	11
Charlestown	MMR	F	5
Charlestown	MMR	M	7
Charlestown	MUS	F	3
Charlestown	MUS	M	3
Charlestown	MYS	F	70
Charlestown	MYS	M	70
Charlestown	NLD	F	55
Charlestown	NLD	M	79
Charlestown	NPL	F	3
Charlestown	NPL	M	4
Charlestown	NZL	F	328
Charlestown	NZL	M	377
Charlestown	PAK	F	17
Charlestown	PAK	M	11
Charlestown	PHL	F	169
Charlestown	PHL	M	59
Charlestown	PNG	F	23
Charlestown	PNG	M	23
Charlestown	POL	F	58
Charlestown	POL	M	35
Charlestown	SGP	F	17
Charlestown	SGP	M	17
Charlestown	THA	F	81
Charlestown	THA	M	37
Charlestown	TUR	F	10
Charlestown	TUR	M	9
Charlestown	TWN	F	11
Charlestown	USA	F	121
Charlestown	USA	M	110
Charlestown	VNM	F	37
Charlestown	VNM	M	27
Charlestown	ZAF	F	127
Charlestown	ZAF	M	116
Charlestown	ZWE	F	19
Charlestown	ZWE	M	14
Clarence		F	3448
Clarence		M	3490
Clarence	AUS	F	31046
Clarence	AUS	M	30834
Clarence	BGD	M	3
Clarence	CAN	F	40
Clarence	CAN	M	32
Clarence	CHL	F	7
Clarence	CHL	M	3
Clarence	CHN	F	47
Clarence	CHN	M	26
Clarence	DEU	F	104
Clarence	DEU	M	96
Clarence	EGY	F	7
Clarence	EGY	M	10
Clarence	FJI	F	18
Clarence	FJI	M	19
Clarence	FRA	F	17
Clarence	FRA	M	12
Clarence	GBR	F	991
Clarence	GBR	M	956
Clarence	GRC	F	8
Clarence	GRC	M	14
Clarence	HKG	F	17
Clarence	HKG	M	13
Clarence	HRV	F	3
Clarence	HRV	M	3
Clarence	IDN	F	23
Clarence	IDN	M	5
Clarence	IND	F	48
Clarence	IND	M	56
Clarence	IRL	F	33
Clarence	IRL	M	41
Clarence	IRN	M	3
Clarence	IRQ	F	3
Clarence	ITA	F	20
Clarence	ITA	M	35
Clarence	JPN	F	21
Clarence	JPN	M	4
Clarence	KHM	F	3
Clarence	KOR	F	8
Clarence	KOR	M	3
Clarence	LKA	F	18
Clarence	LKA	M	13
Clarence	MKD	M	3
Clarence	MLT	F	17
Clarence	MLT	M	16
Clarence	MMR	F	3
Clarence	MMR	M	3
Clarence	MUS	F	3
Clarence	MUS	M	3
Clarence	MYS	F	30
Clarence	MYS	M	15
Clarence	NLD	F	96
Clarence	NLD	M	118
Clarence	NPL	F	3
Clarence	NPL	M	4
Clarence	NZL	F	415
Clarence	NZL	M	367
Clarence	PAK	F	9
Clarence	PAK	M	7
Clarence	PHL	F	234
Clarence	PHL	M	30
Clarence	PNG	F	30
Clarence	PNG	M	23
Clarence	POL	F	9
Clarence	POL	M	3
Clarence	SGP	F	6
Clarence	SGP	M	3
Clarence	THA	F	57
Clarence	THA	M	10
Clarence	TUR	F	3
Clarence	TUR	M	3
Clarence	TWN	F	11
Clarence	TWN	M	5
Clarence	USA	F	85
Clarence	USA	M	78
Clarence	VNM	F	15
Clarence	VNM	M	13
Clarence	ZAF	F	52
Clarence	ZAF	M	55
Clarence	ZWE	F	11
Clarence	ZWE	M	23
Coffs Harbour		F	3597
Coffs Harbour		M	3290
Coffs Harbour	AFG	F	72
Coffs Harbour	AFG	M	61
Coffs Harbour	AUS	F	29310
Coffs Harbour	AUS	M	27846
Coffs Harbour	BGD	F	3
Coffs Harbour	BGD	M	18
Coffs Harbour	BIH	F	9
Coffs Harbour	BIH	M	7
Coffs Harbour	CAN	F	77
Coffs Harbour	CAN	M	55
Coffs Harbour	CHL	F	4
Coffs Harbour	CHL	M	8
Coffs Harbour	CHN	F	82
Coffs Harbour	CHN	M	44
Coffs Harbour	DEU	F	194
Coffs Harbour	DEU	M	181
Coffs Harbour	EGY	F	20
Coffs Harbour	EGY	M	36
Coffs Harbour	FJI	F	43
Coffs Harbour	FJI	M	35
Coffs Harbour	FRA	F	33
Coffs Harbour	FRA	M	24
Coffs Harbour	GBR	F	1496
Coffs Harbour	GBR	M	1474
Coffs Harbour	GRC	F	10
Coffs Harbour	GRC	M	12
Coffs Harbour	HKG	F	32
Coffs Harbour	HKG	M	30
Coffs Harbour	HRV	F	10
Coffs Harbour	HRV	M	15
Coffs Harbour	IDN	F	35
Coffs Harbour	IDN	M	9
Coffs Harbour	IND	F	517
Coffs Harbour	IND	M	524
Coffs Harbour	IRL	F	78
Coffs Harbour	IRL	M	83
Coffs Harbour	IRN	F	22
Coffs Harbour	IRN	M	20
Coffs Harbour	IRQ	F	10
Coffs Harbour	IRQ	M	4
Coffs Harbour	ITA	F	58
Coffs Harbour	ITA	M	78
Coffs Harbour	JPN	F	45
Coffs Harbour	JPN	M	24
Coffs Harbour	KHM	F	10
Coffs Harbour	KOR	F	29
Coffs Harbour	KOR	M	28
Coffs Harbour	LBN	F	7
Coffs Harbour	LBN	M	8
Coffs Harbour	LKA	F	17
Coffs Harbour	LKA	M	13
Coffs Harbour	MLT	F	25
Coffs Harbour	MLT	M	19
Coffs Harbour	MMR	F	165
Coffs Harbour	MMR	M	144
Coffs Harbour	MUS	F	4
Coffs Harbour	MUS	M	3
Coffs Harbour	MYS	F	68
Coffs Harbour	MYS	M	52
Coffs Harbour	NLD	F	116
Coffs Harbour	NLD	M	124
Coffs Harbour	NPL	F	6
Coffs Harbour	NPL	M	5
Coffs Harbour	NZL	F	548
Coffs Harbour	NZL	M	490
Coffs Harbour	PAK	F	33
Coffs Harbour	PAK	M	30
Coffs Harbour	PHL	F	233
Coffs Harbour	PHL	M	66
Coffs Harbour	PNG	F	59
Coffs Harbour	PNG	M	38
Coffs Harbour	POL	F	37
Coffs Harbour	POL	M	19
Coffs Harbour	SGP	F	7
Coffs Harbour	SGP	M	17
Coffs Harbour	THA	F	100
Coffs Harbour	THA	M	28
Coffs Harbour	TUR	F	10
Coffs Harbour	TUR	M	6
Coffs Harbour	TWN	F	72
Coffs Harbour	TWN	M	44
Coffs Harbour	USA	F	120
Coffs Harbour	USA	M	107
Coffs Harbour	VNM	F	33
Coffs Harbour	VNM	M	15
Coffs Harbour	ZAF	F	161
Coffs Harbour	ZAF	M	149
Coffs Harbour	ZWE	F	17
Coffs Harbour	ZWE	M	28
Coogee		F	7216
Coogee		M	6520
Coogee	AFG	M	4
Coogee	AUS	F	23318
Coogee	AUS	M	21602
Coogee	BGD	F	29
Coogee	BGD	M	35
Coogee	BIH	F	18
Coogee	BIH	M	15
Coogee	CAN	F	271
Coogee	CAN	M	161
Coogee	CHL	F	139
Coogee	CHL	M	140
Coogee	CHN	F	960
Coogee	CHN	M	732
Coogee	DEU	F	394
Coogee	DEU	M	292
Coogee	EGY	F	82
Coogee	EGY	M	77
Coogee	FJI	F	90
Coogee	FJI	M	56
Coogee	FRA	F	371
Coogee	FRA	M	385
Coogee	GBR	F	3253
Coogee	GBR	M	3472
Coogee	GRC	F	219
Coogee	GRC	M	176
Coogee	HKG	F	222
Coogee	HKG	M	154
Coogee	HRV	F	45
Coogee	HRV	M	41
Coogee	IDN	F	202
Coogee	IDN	M	146
Coogee	IND	F	264
Coogee	IND	M	309
Coogee	IRL	F	1225
Coogee	IRL	M	1208
Coogee	IRN	F	59
Coogee	IRN	M	64
Coogee	IRQ	F	38
Coogee	IRQ	M	44
Coogee	ITA	F	334
Coogee	ITA	M	391
Coogee	JPN	F	248
Coogee	JPN	M	91
Coogee	KHM	F	6
Coogee	KHM	M	12
Coogee	KOR	F	165
Coogee	KOR	M	79
Coogee	LBN	F	90
Coogee	LBN	M	83
Coogee	LKA	F	62
Coogee	LKA	M	59
Coogee	MKD	F	13
Coogee	MKD	M	6
Coogee	MLT	F	48
Coogee	MLT	M	39
Coogee	MMR	F	16
Coogee	MMR	M	8
Coogee	MUS	F	24
Coogee	MUS	M	21
Coogee	MYS	F	270
Coogee	MYS	M	227
Coogee	NLD	F	117
Coogee	NLD	M	101
Coogee	NPL	F	21
Coogee	NPL	M	36
Coogee	NZL	F	1065
Coogee	NZL	M	999
Coogee	PAK	F	19
Coogee	PAK	M	41
Coogee	PHL	F	395
Coogee	PHL	M	222
Coogee	PNG	F	50
Coogee	PNG	M	32
Coogee	POL	F	220
Coogee	POL	M	145
Coogee	SGP	F	174
Coogee	SGP	M	142
Coogee	THA	F	206
Coogee	THA	M	93
Coogee	TUR	F	34
Coogee	TUR	M	51
Coogee	TWN	F	77
Coogee	TWN	M	37
Coogee	USA	F	581
Coogee	USA	M	436
Coogee	VNM	F	134
Coogee	VNM	M	102
Coogee	ZAF	F	606
Coogee	ZAF	M	613
Coogee	ZWE	F	47
Coogee	ZWE	M	49
Cootamundra		F	3655
Cootamundra		M	3643
Cootamundra	AFG	M	14
Cootamundra	AUS	F	30323
Cootamundra	AUS	M	30483
Cootamundra	BGD	F	5
Cootamundra	BGD	M	4
Cootamundra	BIH	F	7
Cootamundra	BIH	M	6
Cootamundra	CAN	F	31
Cootamundra	CAN	M	18
Cootamundra	CHL	F	4
Cootamundra	CHL	M	7
Cootamundra	CHN	F	65
Cootamundra	CHN	M	52
Cootamundra	DEU	F	73
Cootamundra	DEU	M	80
Cootamundra	EGY	F	3
Cootamundra	EGY	M	7
Cootamundra	FJI	F	13
Cootamundra	FJI	M	19
Cootamundra	FRA	F	9
Cootamundra	FRA	M	12
Cootamundra	GBR	F	629
Cootamundra	GBR	M	596
Cootamundra	GRC	F	7
Cootamundra	GRC	M	13
Cootamundra	HKG	F	21
Cootamundra	HKG	M	16
Cootamundra	HRV	F	15
Cootamundra	HRV	M	16
Cootamundra	IDN	F	16
Cootamundra	IDN	M	7
Cootamundra	IND	F	72
Cootamundra	IND	M	94
Cootamundra	IRL	F	20
Cootamundra	IRL	M	26
Cootamundra	IRN	M	8
Cootamundra	IRQ	M	5
Cootamundra	ITA	F	23
Cootamundra	ITA	M	50
Cootamundra	JPN	F	5
Cootamundra	JPN	M	3
Cootamundra	KHM	F	10
Cootamundra	KHM	M	5
Cootamundra	KOR	F	12
Cootamundra	KOR	M	14
Cootamundra	LBN	F	40
Cootamundra	LBN	M	41
Cootamundra	LKA	F	20
Cootamundra	LKA	M	24
Cootamundra	MKD	F	5
Cootamundra	MLT	F	13
Cootamundra	MLT	M	16
Cootamundra	MMR	M	7
Cootamundra	MUS	F	4
Cootamundra	MUS	M	3
Cootamundra	MYS	F	25
Cootamundra	MYS	M	19
Cootamundra	NLD	F	81
Cootamundra	NLD	M	72
Cootamundra	NPL	F	3
Cootamundra	NPL	M	10
Cootamundra	NZL	F	218
Cootamundra	NZL	M	246
Cootamundra	PAK	F	6
Cootamundra	PAK	M	8
Cootamundra	PHL	F	140
Cootamundra	PHL	M	82
Cootamundra	PNG	F	30
Cootamundra	PNG	M	25
Cootamundra	POL	F	10
Cootamundra	POL	M	5
Cootamundra	SGP	F	8
Cootamundra	SGP	M	11
Cootamundra	THA	F	26
Cootamundra	THA	M	8
Cootamundra	TUR	M	10
Cootamundra	TWN	F	45
