SED_NAME16	Ancestry	responses
Heffron		8214
Heffron	Australian	16325
Heffron	Australian Aboriginal	329
Heffron	Chinese	23544
Heffron	Croatian	569
Heffron	Dutch	860
Heffron	English	20354
Heffron	Filipino	1867
Heffron	French	889
Heffron	German	2631
Heffron	Greek	4806
Heffron	Hungarian	417
Heffron	Indian	2332
Heffron	Irish	9646
Heffron	Italian	3440
Heffron	Korean	1151
Heffron	Lebanese	939
Heffron	Macedonian	456
Heffron	Maltese	708
Heffron	Maori	513
Heffron	NZ	838
Heffron	(Other)	18552
Heffron	Polish	847
Heffron	Russian	1221
Heffron	Scottish	5559
Heffron	Serbian	420
Heffron	South African	433
Heffron	Spanish	1109
Heffron	Sri Lankan	361
Heffron	Turkish	893
Heffron	Vietnamese	1372
Heffron	Welsh	524
Holsworthy		4892
Holsworthy	Australian	18280
Holsworthy	Australian Aboriginal	192
Holsworthy	Chinese	3952
Holsworthy	Croatian	810
Holsworthy	Dutch	456
Holsworthy	English	15887
Holsworthy	Filipino	2165
Holsworthy	French	367
Holsworthy	German	1619
Holsworthy	Greek	2902
Holsworthy	Hungarian	237
Holsworthy	Indian	5559
Holsworthy	Irish	4549
Holsworthy	Italian	4648
Holsworthy	Korean	115
Holsworthy	Lebanese	5455
Holsworthy	Macedonian	1242
Holsworthy	Maltese	965
Holsworthy	Maori	656
Holsworthy	NZ	520
Holsworthy	(Other)	19151
Holsworthy	Polish	739
Holsworthy	Russian	243
Holsworthy	Scottish	3589
Holsworthy	Serbian	1124
Holsworthy	South African	299
Holsworthy	Spanish	1025
Holsworthy	Sri Lankan	333
Holsworthy	Turkish	964
Holsworthy	Vietnamese	2749
Holsworthy	Welsh	220
Hornsby		2812
Hornsby	Australian	23384
Hornsby	Australian Aboriginal	80
Hornsby	Chinese	8886
Hornsby	Croatian	242
Hornsby	Dutch	1133
Hornsby	English	26630
Hornsby	Filipino	1367
Hornsby	French	558
Hornsby	German	2683
Hornsby	Greek	515
Hornsby	Hungarian	283
Hornsby	Indian	2972
Hornsby	Irish	8441
Hornsby	Italian	2567
Hornsby	Korean	1601
Hornsby	Lebanese	1223
Hornsby	Macedonian	45
Hornsby	Maltese	341
Hornsby	Maori	176
Hornsby	NZ	861
Hornsby	(Other)	9300
Hornsby	Polish	702
Hornsby	Russian	535
Hornsby	Scottish	7027
Hornsby	Serbian	106
Hornsby	South African	625
Hornsby	Spanish	464
Hornsby	Sri Lankan	520
Hornsby	Turkish	80
Hornsby	Vietnamese	382
Hornsby	Welsh	604
Keira		3397
Keira	Australian	28616
Keira	Australian Aboriginal	265
Keira	Chinese	1761
Keira	Croatian	626
Keira	Dutch	1603
Keira	English	29769
Keira	Filipino	402
Keira	French	461
Keira	German	3009
Keira	Greek	1204
Keira	Hungarian	280
Keira	Indian	783
Keira	Irish	9714
Keira	Italian	5020
Keira	Korean	148
Keira	Lebanese	631
Keira	Macedonian	1192
Keira	Maltese	473
Keira	Maori	290
Keira	NZ	626
Keira	(Other)	6456
Keira	Polish	656
Keira	Russian	281
Keira	Scottish	8523
Keira	Serbian	594
Keira	South African	280
Keira	Spanish	530
Keira	Sri Lankan	144
Keira	Turkish	370
Keira	Vietnamese	451
Keira	Welsh	876
Kiama		5039
Kiama	Australian	30332
Kiama	Australian Aboriginal	351
Kiama	Chinese	525
Kiama	Croatian	282
Kiama	Dutch	1211
Kiama	English	30637
Kiama	Filipino	338
Kiama	French	368
Kiama	German	3004
Kiama	Greek	422
Kiama	Hungarian	214
Kiama	Indian	265
Kiama	Irish	9006
Kiama	Italian	1773
Kiama	Korean	51
Kiama	Lebanese	121
Kiama	Macedonian	313
Kiama	Maltese	639
Kiama	Maori	219
Kiama	NZ	505
Kiama	(Other)	3203
Kiama	Polish	435
Kiama	Russian	143
Kiama	Scottish	7740
Kiama	Serbian	90
Kiama	South African	180
Kiama	Spanish	488
Kiama	Sri Lankan	43
Kiama	Turkish	41
Kiama	Vietnamese	76
Kiama	Welsh	661
Kogarah		4889
Kogarah	Australian	9286
Kogarah	Australian Aboriginal	87
Kogarah	Chinese	30203
Kogarah	Croatian	804
Kogarah	Dutch	262
Kogarah	English	9605
Kogarah	Filipino	2063
Kogarah	French	288
Kogarah	German	974
Kogarah	Greek	6790
Kogarah	Hungarian	227
Kogarah	Indian	2454
Kogarah	Irish	3275
Kogarah	Italian	3358
Kogarah	Korean	479
Kogarah	Lebanese	4658
Kogarah	Macedonian	3441
Kogarah	Maltese	555
Kogarah	Maori	749
Kogarah	NZ	421
Kogarah	(Other)	16367
Kogarah	Polish	317
Kogarah	Russian	401
Kogarah	Scottish	2233
Kogarah	Serbian	505
Kogarah	South African	134
Kogarah	Spanish	750
Kogarah	Sri Lankan	147
Kogarah	Turkish	187
Kogarah	Vietnamese	956
Kogarah	Welsh	128
Ku-ring-gai		3506
Ku-ring-gai	Australian	19563
Ku-ring-gai	Australian Aboriginal	41
Ku-ring-gai	Chinese	12970
Ku-ring-gai	Croatian	335
Ku-ring-gai	Dutch	973
Ku-ring-gai	English	25177
Ku-ring-gai	Filipino	873
Ku-ring-gai	French	577
Ku-ring-gai	German	2450
Ku-ring-gai	Greek	651
Ku-ring-gai	Hungarian	338
Ku-ring-gai	Indian	3573
Ku-ring-gai	Irish	8259
Ku-ring-gai	Italian	1884
Ku-ring-gai	Korean	2735
Ku-ring-gai	Lebanese	508
Ku-ring-gai	Macedonian	48
Ku-ring-gai	Maltese	279
Ku-ring-gai	Maori	89
Ku-ring-gai	NZ	779
Ku-ring-gai	(Other)	9559
Ku-ring-gai	Polish	579
Ku-ring-gai	Russian	638
Ku-ring-gai	Scottish	7249
Ku-ring-gai	Serbian	138
Ku-ring-gai	South African	1209
Ku-ring-gai	Spanish	443
Ku-ring-gai	Sri Lankan	642
Ku-ring-gai	Turkish	113
Ku-ring-gai	Vietnamese	439
Ku-ring-gai	Welsh	576
Lake Macquarie		3586
Lake Macquarie	Australian	31328
Lake Macquarie	Australian Aboriginal	342
Lake Macquarie	Chinese	571
Lake Macquarie	Croatian	186
Lake Macquarie	Dutch	989
Lake Macquarie	English	31811
Lake Macquarie	Filipino	362
Lake Macquarie	French	359
Lake Macquarie	German	3200
Lake Macquarie	Greek	344
Lake Macquarie	Hungarian	142
Lake Macquarie	Indian	260
Lake Macquarie	Irish	8248
Lake Macquarie	Italian	1339
Lake Macquarie	Korean	68
Lake Macquarie	Lebanese	141
Lake Macquarie	Macedonian	146
Lake Macquarie	Maltese	308
Lake Macquarie	Maori	327
Lake Macquarie	NZ	557
Lake Macquarie	(Other)	3535
Lake Macquarie	Polish	516
Lake Macquarie	Russian	174
Lake Macquarie	Scottish	8467
Lake Macquarie	Serbian	70
Lake Macquarie	South African	167
Lake Macquarie	Spanish	224
Lake Macquarie	Sri Lankan	50
Lake Macquarie	Turkish	28
Lake Macquarie	Vietnamese	85
Lake Macquarie	Welsh	701
Lakemba		6624
Lakemba	Australian	9509
Lakemba	Australian Aboriginal	98
Lakemba	Chinese	9081
Lakemba	Croatian	266
Lakemba	Dutch	128
Lakemba	English	7399
Lakemba	Filipino	1306
Lakemba	French	198
Lakemba	German	634
Lakemba	Greek	4251
Lakemba	Hungarian	134
Lakemba	Indian	3141
Lakemba	Irish	1779
Lakemba	Italian	2485
Lakemba	Korean	1083
Lakemba	Lebanese	20162
Lakemba	Macedonian	484
Lakemba	Maltese	280
Lakemba	Maori	387
Lakemba	NZ	235
Lakemba	(Other)	28640
Lakemba	Polish	223
Lakemba	Russian	137
Lakemba	Scottish	1247
Lakemba	Serbian	143
Lakemba	South African	92
Lakemba	Spanish	434
Lakemba	Sri Lankan	165
Lakemba	Turkish	446
Lakemba	Vietnamese	4297
Lakemba	Welsh	84
Lane Cove		4331
Lane Cove	Australian	20230
Lane Cove	Australian Aboriginal	64
Lane Cove	Chinese	9789
Lane Cove	Croatian	663
Lane Cove	Dutch	937
Lane Cove	English	23378
Lane Cove	Filipino	1122
Lane Cove	French	654
Lane Cove	German	2490
Lane Cove	Greek	2016
Lane Cove	Hungarian	470
Lane Cove	Indian	2659
Lane Cove	Irish	10064
Lane Cove	Italian	5157
Lane Cove	Korean	1160
Lane Cove	Lebanese	1179
Lane Cove	Macedonian	205
Lane Cove	Maltese	481
Lane Cove	Maori	144
Lane Cove	NZ	857
Lane Cove	(Other)	11215
Lane Cove	Polish	856
Lane Cove	Russian	527
Lane Cove	Scottish	6843
Lane Cove	Serbian	324
Lane Cove	South African	555
Lane Cove	Spanish	605
Lane Cove	Sri Lankan	463
Lane Cove	Turkish	237
Lane Cove	Vietnamese	597
Lane Cove	Welsh	561
Lismore		6585
Lismore	Australian	30561
Lismore	Australian Aboriginal	679
Lismore	Chinese	445
Lismore	Croatian	72
Lismore	Dutch	896
Lismore	English	30312
Lismore	Filipino	367
Lismore	French	471
Lismore	German	3574
Lismore	Greek	270
Lismore	Hungarian	125
Lismore	Indian	486
Lismore	Irish	10750
Lismore	Italian	2503
Lismore	Korean	53
Lismore	Lebanese	118
Lismore	Macedonian	12
Lismore	Maltese	194
Lismore	Maori	278
Lismore	NZ	522
Lismore	(Other)	3385
Lismore	Polish	278
Lismore	Russian	137
Lismore	Scottish	8487
Lismore	Serbian	26
Lismore	South African	168
Lismore	Spanish	195
Lismore	Sri Lankan	43
Lismore	Turkish	13
Lismore	Vietnamese	85
Lismore	Welsh	451
Liverpool		8123
Liverpool	Australian	12049
Liverpool	Australian Aboriginal	256
Liverpool	Chinese	4754
Liverpool	Croatian	1045
Liverpool	Dutch	193
Liverpool	English	10265
Liverpool	Filipino	2555
Liverpool	French	297
Liverpool	German	1046
Liverpool	Greek	1169
Liverpool	Hungarian	214
Liverpool	Indian	6298
Liverpool	Irish	2408
Liverpool	Italian	4739
Liverpool	Korean	104
Liverpool	Lebanese	5265
Liverpool	Macedonian	1155
Liverpool	Maltese	1014
Liverpool	Maori	570
Liverpool	NZ	338
Liverpool	(Other)	29097
Liverpool	Polish	624
Liverpool	Russian	293
Liverpool	Scottish	1881
Liverpool	Serbian	3553
Liverpool	South African	105
Liverpool	Spanish	1438
Liverpool	Sri Lankan	156
Liverpool	Turkish	724
Liverpool	Vietnamese	6679
Liverpool	Welsh	100
Londonderry		8044
Londonderry	Australian	29950
Londonderry	Australian Aboriginal	741
Londonderry	Chinese	1723
Londonderry	Croatian	817
Londonderry	Dutch	1018
Londonderry	English	26936
Londonderry	Filipino	3524
Londonderry	French	310
Londonderry	German	2625
Londonderry	Greek	1060
Londonderry	Hungarian	333
Londonderry	Indian	3638
Londonderry	Irish	7117
Londonderry	Italian	2532
Londonderry	Korean	203
Londonderry	Lebanese	1258
Londonderry	Macedonian	112
Londonderry	Maltese	3652
Londonderry	Maori	1323
Londonderry	NZ	914
Londonderry	(Other)	14009
Londonderry	Polish	701
Londonderry	Russian	235
Londonderry	Scottish	5552
Londonderry	Serbian	207
Londonderry	South African	261
Londonderry	Spanish	638
Londonderry	Sri Lankan	406
Londonderry	Turkish	395
Londonderry	Vietnamese	286
Londonderry	Welsh	338
Macquarie Fields		5381
Macquarie Fields	Australian	20529
Macquarie Fields	Australian Aboriginal	372
Macquarie Fields	Chinese	3454
Macquarie Fields	Croatian	793
Macquarie Fields	Dutch	640
Macquarie Fields	English	19056
Macquarie Fields	Filipino	3560
Macquarie Fields	French	433
Macquarie Fields	German	2157
Macquarie Fields	Greek	1148
Macquarie Fields	Hungarian	262
Macquarie Fields	Indian	7008
Macquarie Fields	Irish	5507
Macquarie Fields	Italian	2721
Macquarie Fields	Korean	170
Macquarie Fields	Lebanese	2240
Macquarie Fields	Macedonian	431
Macquarie Fields	Maltese	863
Macquarie Fields	Maori	904
Macquarie Fields	NZ	634
Macquarie Fields	(Other)	22413
Macquarie Fields	Polish	765
Macquarie Fields	Russian	278
Macquarie Fields	Scottish	4512
Macquarie Fields	Serbian	491
Macquarie Fields	South African	421
Macquarie Fields	Spanish	1001
Macquarie Fields	Sri Lankan	342
Macquarie Fields	Turkish	276
Macquarie Fields	Vietnamese	888
Macquarie Fields	Welsh	289
Maitland		4336
Maitland	Australian	35179
Maitland	Australian Aboriginal	419
Maitland	Chinese	579
Maitland	Croatian	119
Maitland	Dutch	929
Maitland	English	33854
Maitland	Filipino	524
Maitland	French	244
Maitland	German	3645
Maitland	Greek	303
Maitland	Hungarian	120
Maitland	Indian	591
Maitland	Irish	9518
Maitland	Italian	1119
Maitland	Korean	55
Maitland	Lebanese	86
Maitland	Macedonian	78
Maitland	Maltese	217
Maitland	Maori	351
Maitland	NZ	490
Maitland	(Other)	3177
Maitland	Polish	730
Maitland	Russian	149
Maitland	Scottish	8351
Maitland	Serbian	54
Maitland	South African	234
Maitland	Spanish	189
Maitland	Sri Lankan	63
Maitland	Turkish	19
Maitland	Vietnamese	79
Maitland	Welsh	598
Manly		5115
Manly	Australian	23287
Manly	Australian Aboriginal	66
Manly	Chinese	2164
Manly	Croatian	460
Manly	Dutch	1502
Manly	English	33391
Manly	Filipino	551
Manly	French	1279
Manly	German	3399
Manly	Greek	931
Manly	Hungarian	302
Manly	Indian	721
Manly	Irish	11430
Manly	Italian	3554
Manly	Korean	338
Manly	Lebanese	267
Manly	Macedonian	79
Manly	Maltese	285
Manly	Maori	307
Manly	NZ	1324
Manly	(Other)	9176
Manly	Polish	665
Manly	Russian	449
Manly	Scottish	8823
Manly	Serbian	284
Manly	South African	892
Manly	Spanish	675
Manly	Sri Lankan	110
Manly	Turkish	129
Manly	Vietnamese	176
Manly	Welsh	906
Maroubra		7306
Maroubra	Australian	17634
Maroubra	Australian Aboriginal	454
Maroubra	Chinese	10096
Maroubra	Croatian	665
Maroubra	Dutch	556
Maroubra	English	18383
Maroubra	Filipino	1219
Maroubra	French	1087
Maroubra	German	2051
Maroubra	Greek	4726
Maroubra	Hungarian	586
Maroubra	Indian	1263
Maroubra	Irish	8875
Maroubra	Italian	3756
Maroubra	Korean	379
Maroubra	Lebanese	887
Maroubra	Macedonian	136
Maroubra	Maltese	1132
Maroubra	Maori	576
Maroubra	NZ	769
Maroubra	(Other)	13480
Maroubra	Polish	912
Maroubra	Russian	1070
Maroubra	Scottish	4711
Maroubra	Serbian	418
Maroubra	South African	855
Maroubra	Spanish	1040
Maroubra	Sri Lankan	142
Maroubra	Turkish	403
Maroubra	Vietnamese	492
Maroubra	Welsh	394
Miranda		3262
Miranda	Australian	23705
Miranda	Australian Aboriginal	121
Miranda	Chinese	4201
Miranda	Croatian	777
Miranda	Dutch	851
Miranda	English	25372
Miranda	Filipino	762
Miranda	French	514
Miranda	German	2288
Miranda	Greek	4140
Miranda	Hungarian	270
Miranda	Indian	985
Miranda	Irish	8586
Miranda	Italian	3606
Miranda	Korean	154
Miranda	Lebanese	1453
Miranda	Macedonian	992
Miranda	Maltese	841
Miranda	Maori	494
Miranda	NZ	701
Miranda	(Other)	7263
Miranda	Polish	582
Miranda	Russian	504
Miranda	Scottish	6322
Miranda	Serbian	255
Miranda	South African	336
Miranda	Spanish	527
Miranda	Sri Lankan	88
Miranda	Turkish	140
Miranda	Vietnamese	308
Miranda	Welsh	512
Monaro		6127
Monaro	Australian	29417
Monaro	Australian Aboriginal	272
Monaro	Chinese	891
Monaro	Croatian	667
Monaro	Dutch	1225
Monaro	English	28143
Monaro	Filipino	616
Monaro	French	424
Monaro	German	3595
Monaro	Greek	682
Monaro	Hungarian	308
Monaro	Indian	1135
Monaro	Irish	9661
Monaro	Italian	2764
Monaro	Korean	103
Monaro	Lebanese	215
Monaro	Macedonian	1234
Monaro	Maltese	428
Monaro	Maori	338
Monaro	NZ	597
Monaro	(Other)	5549
Monaro	Polish	631
Monaro	Russian	261
Monaro	Scottish	7745
Monaro	Serbian	459
Monaro	South African	164
Monaro	Spanish	301
Monaro	Sri Lankan	110
Monaro	Turkish	58
Monaro	Vietnamese	130
Monaro	Welsh	495
Mount Druitt		5632
Mount Druitt	Australian	18845
Mount Druitt	Australian Aboriginal	537
Mount Druitt	Chinese	2324
Mount Druitt	Croatian	746
Mount Druitt	Dutch	461
Mount Druitt	English	16501
Mount Druitt	Filipino	12702
Mount Druitt	French	287
Mount Druitt	German	1727
Mount Druitt	Greek	673
Mount Druitt	Hungarian	371
Mount Druitt	Indian	6670
Mount Druitt	Irish	3892
Mount Druitt	Italian	1575
Mount Druitt	Korean	199
Mount Druitt	Lebanese	1328
Mount Druitt	Macedonian	147
Mount Druitt	Maltese	2065
Mount Druitt	Maori	918
Mount Druitt	NZ	527
Mount Druitt	(Other)	24247
Mount Druitt	Polish	606
Mount Druitt	Russian	162
Mount Druitt	Scottish	3141
Mount Druitt	Serbian	241
Mount Druitt	South African	262
Mount Druitt	Spanish	1228
Mount Druitt	Sri Lankan	428
Mount Druitt	Turkish	894
Mount Druitt	Vietnamese	552
Mount Druitt	Welsh	172
Mulgoa		4176
Mulgoa	Australian	23320
Mulgoa	Australian Aboriginal	222
Mulgoa	Chinese	2348
Mulgoa	Croatian	1806
Mulgoa	Dutch	932
Mulgoa	English	20284
Mulgoa	Filipino	2723
Mulgoa	French	362
Mulgoa	German	2107
Mulgoa	Greek	1174
Mulgoa	Hungarian	358
Mulgoa	Indian	2501
Mulgoa	Irish	5742
Mulgoa	Italian	6984
Mulgoa	Korean	155
Mulgoa	Lebanese	1581
Mulgoa	Macedonian	462
Mulgoa	Maltese	4008
Mulgoa	Maori	541
Mulgoa	NZ	563
Mulgoa	(Other)	14415
Mulgoa	Polish	647
Mulgoa	Russian	312
Mulgoa	Scottish	4521
Mulgoa	Serbian	901
Mulgoa	South African	349
Mulgoa	Spanish	869
Mulgoa	Sri Lankan	337
Mulgoa	Turkish	596
Mulgoa	Vietnamese	1377
Mulgoa	Welsh	316
Murray		8256
Murray	Australian	32725
Murray	Australian Aboriginal	743
Murray	Chinese	691
Murray	Croatian	67
Murray	Dutch	716
Murray	English	28644
Murray	Filipino	539
Murray	French	242
Murray	German	3025
Murray	Greek	201
Murray	Hungarian	62
Murray	Indian	1236
Murray	Irish	8577
Murray	Italian	9106
Murray	Korean	71
Murray	Lebanese	91
Murray	Macedonian	23
Murray	Maltese	139
Murray	Maori	254
Murray	NZ	379
Murray	(Other)	4029
Murray	Polish	195
Murray	Russian	61
Murray	Scottish	7808
Murray	Serbian	14
Murray	South African	181
Murray	Spanish	213
Murray	Sri Lankan	73
Murray	Turkish	139
Murray	Vietnamese	31
Murray	Welsh	283
Myall Lakes		5155
Myall Lakes	Australian	32007
Myall Lakes	Australian Aboriginal	766
Myall Lakes	Chinese	409
Myall Lakes	Croatian	114
Myall Lakes	Dutch	867
Myall Lakes	English	31259
Myall Lakes	Filipino	312
Myall Lakes	French	325
Myall Lakes	German	2833
Myall Lakes	Greek	226
Myall Lakes	Hungarian	103
Myall Lakes	Indian	241
Myall Lakes	Irish	7724
Myall Lakes	Italian	1141
Myall Lakes	Korean	47
Myall Lakes	Lebanese	131
Myall Lakes	Macedonian	14
Myall Lakes	Maltese	414
Myall Lakes	Maori	145
Myall Lakes	NZ	342
Myall Lakes	(Other)	2307
Myall Lakes	Polish	264
Myall Lakes	Russian	92
Myall Lakes	Scottish	7377
Myall Lakes	Serbian	37
Myall Lakes	South African	119
Myall Lakes	Spanish	151
Myall Lakes	Sri Lankan	49
Myall Lakes	Turkish	11
Myall Lakes	Vietnamese	35
Myall Lakes	Welsh	397
Newcastle		5107
Newcastle	Australian	26384
Newcastle	Australian Aboriginal	309
Newcastle	Chinese	1006
Newcastle	Croatian	269
Newcastle	Dutch	924
Newcastle	English	30235
Newcastle	Filipino	495
Newcastle	French	480
Newcastle	German	3192
Newcastle	Greek	1028
Newcastle	Hungarian	169
Newcastle	Indian	523
Newcastle	Irish	10817
Newcastle	Italian	2163
Newcastle	Korean	117
Newcastle	Lebanese	115
Newcastle	Macedonian	603
Newcastle	Maltese	210
Newcastle	Maori	287
Newcastle	NZ	518
Newcastle	(Other)	4652
Newcastle	Polish	692
Newcastle	Russian	222
Newcastle	Scottish	8996
Newcastle	Serbian	123
Newcastle	South African	225
Newcastle	Spanish	272
Newcastle	Sri Lankan	91
Newcastle	Turkish	42
Newcastle	Vietnamese	214
Newcastle	Welsh	814
Newtown		9043
Newtown	Australian	17565
Newtown	Australian Aboriginal	311
Newtown	Chinese	9771
Newtown	Croatian	440
Newtown	Dutch	1007
Newtown	English	24115
Newtown	Filipino	877
Newtown	French	1151
Newtown	German	3062
Newtown	Greek	2193
Newtown	Hungarian	424
Newtown	Indian	1335
Newtown	Irish	11270
Newtown	Italian	3218
Newtown	Korean	712
Newtown	Lebanese	779
Newtown	Macedonian	225
Newtown	Maltese	443
Newtown	Maori	338
Newtown	NZ	907
Newtown	(Other)	12320
Newtown	Polish	791
Newtown	Russian	725
Newtown	Scottish	7599
Newtown	Serbian	321
Newtown	South African	340
Newtown	Spanish	897
Newtown	Sri Lankan	285
Newtown	Turkish	271
Newtown	Vietnamese	1160
Newtown	Welsh	681
North Shore		6093
North Shore	Australian	17590
North Shore	Australian Aboriginal	32
North Shore	Chinese	6131
North Shore	Croatian	435
North Shore	Dutch	1110
North Shore	English	27623
North Shore	Filipino	873
North Shore	French	1148
North Shore	German	3048
North Shore	Greek	982
North Shore	Hungarian	484
North Shore	Indian	1923
North Shore	Irish	10808
North Shore	Italian	2705
North Shore	Korean	585
North Shore	Lebanese	350
North Shore	Macedonian	125
North Shore	Maltese	254
North Shore	Maori	130
North Shore	NZ	1083
North Shore	(Other)	10107
North Shore	Polish	803
North Shore	Russian	679
North Shore	Scottish	8467
North Shore	Serbian	204
North Shore	South African	726
North Shore	Spanish	647
North Shore	Sri Lankan	356
North Shore	Turkish	154
North Shore	Vietnamese	356
North Shore	Welsh	706
Northern Tablelands		7424
Northern Tablelands	Australian	35427
Northern Tablelands	Australian Aboriginal	1483
Northern Tablelands	Chinese	882
Northern Tablelands	Croatian	42
Northern Tablelands	Dutch	703
Northern Tablelands	English	30912
Northern Tablelands	Filipino	454
Northern Tablelands	French	328
Northern Tablelands	German	3658
Northern Tablelands	Greek	175
Northern Tablelands	Hungarian	108
Northern Tablelands	Indian	368
Northern Tablelands	Irish	9351
Northern Tablelands	Italian	862
Northern Tablelands	Korean	54
Northern Tablelands	Lebanese	170
Northern Tablelands	Macedonian	9
Northern Tablelands	Maltese	104
Northern Tablelands	Maori	198
Northern Tablelands	NZ	340
Northern Tablelands	(Other)	3396
Northern Tablelands	Polish	202
Northern Tablelands	Russian	117
Northern Tablelands	Scottish	8438
Northern Tablelands	Serbian	53
Northern Tablelands	South African	160
Northern Tablelands	Spanish	144
Northern Tablelands	Sri Lankan	69
Northern Tablelands	Turkish	20
Northern Tablelands	Vietnamese	91
Northern Tablelands	Welsh	401
Oatley		3379
Oatley	Australian	15796
Oatley	Australian Aboriginal	115
Oatley	Chinese	14689
Oatley	Croatian	1423
Oatley	Dutch	379
Oatley	English	16468
Oatley	Filipino	1363
Oatley	French	351
Oatley	German	1477
Oatley	Greek	5686
Oatley	Hungarian	238
Oatley	Indian	1509
Oatley	Irish	6140
Oatley	Italian	3490
Oatley	Korean	321
Oatley	Lebanese	2530
Oatley	Macedonian	2339
Oatley	Maltese	555
Oatley	Maori	545
Oatley	NZ	473
Oatley	(Other)	10330
Oatley	Polish	370
Oatley	Russian	257
Oatley	Scottish	4292
Oatley	Serbian	296
Oatley	South African	232
Oatley	Spanish	542
Oatley	Sri Lankan	137
Oatley	Turkish	189
Oatley	Vietnamese	697
Oatley	Welsh	307
Orange		6025
Orange	Australian	35521
Orange	Australian Aboriginal	510
Orange	Chinese	612
Orange	Croatian	157
Orange	Dutch	880
Orange	English	32158
Orange	Filipino	431
Orange	French	299
Orange	German	2896
Orange	Greek	212
Orange	Hungarian	110
Orange	Indian	651
Orange	Irish	10212
Orange	Italian	1364
Orange	Korean	110
Orange	Lebanese	139
Orange	Macedonian	35
Orange	Maltese	210
Orange	Maori	215
Orange	NZ	390
Orange	(Other)	2779
Orange	Polish	340
Orange	Russian	202
Orange	Scottish	7426
Orange	Serbian	54
