SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC30441,..,3,3,11,0,11,4,0,4,10,0,10,3,0,3,0,0,0,22,3,31
SSC30442,..,13,13,24,0,25,4,0,4,7,0,7,4,0,4,0,0,0,37,14,48
SSC30443,..,45,45,101,3,101,55,0,55,62,0,62,42,0,45,24,0,24,274,47,318
SSC30444,..,258,258,641,77,715,405,15,417,363,7,369,140,0,146,52,0,52,1598,355,1954
SSC30445,..,0,0,8,0,10,0,0,0,3,0,3,0,0,0,3,0,3,13,3,12
SSC30446,..,18,18,20,5,23,10,0,10,7,0,7,9,0,9,4,0,4,43,22,61
SSC30447,..,0,0,8,0,7,4,0,4,0,0,0,0,0,0,0,0,0,12,3,17
SSC30448,..,1197,1197,1316,249,1562,514,57,576,402,12,416,139,3,139,50,4,53,2426,1515,3940
SSC30449,..,1163,1163,1766,174,1941,874,39,912,879,15,894,309,0,309,116,0,120,3947,1396,5342
SSC30450,..,13,13,24,0,19,6,0,6,3,0,3,0,0,0,3,0,3,38,12,46
SSC30451,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC30452,..,279,279,446,36,481,140,6,141,90,0,91,45,0,45,28,0,28,745,323,1071
SSC30453,..,188,188,258,24,283,139,3,138,128,0,128,73,0,73,31,0,31,629,212,836
SSC30454,..,823,823,1486,93,1583,805,17,824,847,3,848,370,0,370,239,0,236,3745,935,4677
SSC30455,..,492,492,825,29,849,305,9,314,355,3,362,160,5,162,111,3,112,1752,543,2297
SSC30456,..,4,4,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,10,4,16
SSC30457,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30458,..,225,225,487,24,510,81,0,78,57,0,57,18,0,18,7,0,7,650,248,898
SSC30459,..,20,20,46,0,47,5,0,7,12,0,12,3,0,3,3,0,3,73,22,92
SSC30460,..,32,32,28,3,32,4,0,4,7,0,7,4,0,4,0,0,0,43,41,80
SSC30461,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30462,..,34,34,67,5,69,49,0,49,55,0,55,19,0,19,13,0,13,201,45,243
SSC30463,..,187,187,665,48,709,355,5,364,433,0,432,197,0,197,81,0,81,1730,239,1971
SSC30464,..,3,3,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,11,7,11
SSC30465,..,6,6,18,0,18,4,0,4,3,0,3,3,0,3,0,0,0,36,6,43
SSC30466,..,45,45,107,7,110,16,0,14,9,0,9,6,0,6,3,0,3,135,49,181
SSC30467,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30468,..,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,6,0,11
SSC30469,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30470,..,31,31,51,3,50,3,0,3,16,0,16,5,0,5,8,0,8,78,38,117
SSC30471,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11
SSC30472,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11
SSC30473,..,30,30,115,3,116,44,0,44,64,0,65,29,0,29,24,0,24,273,35,310
SSC30474,..,2365,2365,2571,318,2888,1469,61,1524,1203,21,1224,658,13,667,400,16,415,6295,2788,9084
SSC30475,..,527,527,556,66,616,292,11,306,240,8,246,114,0,117,99,8,100,1297,612,1908
SSC30476,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC30477,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,5
SSC30478,..,8,8,3,0,8,7,0,7,3,0,3,0,0,0,4,0,4,15,6,21
SSC30479,..,6,6,18,0,13,3,0,3,0,0,0,3,0,3,0,0,0,21,5,28
SSC30480,..,6,6,5,0,5,3,0,3,8,0,8,0,0,0,4,0,4,18,6,28
SSC30481,..,288,288,250,46,293,70,27,95,36,6,40,11,3,12,3,0,6,374,369,742
SSC30482,..,826,826,537,154,689,222,48,273,104,12,113,20,3,27,24,3,25,916,1043,1955
SSC30483,..,615,615,1389,152,1542,1123,77,1205,1184,43,1218,482,12,494,255,3,259,4432,907,5337
SSC30484,..,44,44,37,8,44,17,0,17,20,0,17,4,0,4,3,0,3,81,51,130
SSC30485,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC30486,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC30487,..,34,34,48,3,54,19,0,24,17,0,17,8,0,8,3,0,3,97,41,133
SSC30488,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC30489,..,13,13,11,4,19,11,0,11,8,0,4,7,0,7,0,0,0,40,14,51
SSC30490,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7
SSC30491,..,3,3,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,7,3,11
SSC30492,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7
SSC30493,..,4,4,10,0,13,0,0,0,0,0,0,0,0,0,3,0,3,24,3,23
SSC30494,..,237,237,507,23,533,281,3,285,302,0,299,159,0,159,71,0,71,1325,269,1593
SSC30495,..,737,737,571,52,626,156,15,168,88,0,91,30,0,30,24,0,22,865,806,1670
SSC30496,..,448,448,741,71,815,365,12,377,398,0,400,153,0,153,65,0,65,1720,535,2257
SSC30497,..,16,16,39,0,43,17,0,16,15,0,15,10,0,10,5,0,5,83,17,106
SSC30498,..,10,10,11,0,11,3,0,3,3,0,3,4,0,4,3,0,3,30,10,37
SSC30499,..,93,93,193,5,199,91,0,90,86,0,86,44,0,44,17,0,17,427,103,529
SSC30500,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,3,11
SSC30501,..,12,12,22,0,25,19,0,19,10,0,10,3,0,3,3,0,3,54,19,65
SSC30502,..,4,4,14,0,14,3,0,3,3,0,3,0,0,0,0,0,0,17,4,22
SSC30503,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30504,..,376,376,760,63,820,458,8,470,418,5,421,209,0,211,125,0,125,1964,451,2415
SSC30505,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,3,9
SSC30506,..,27,27,9,3,16,4,0,4,7,0,7,4,0,4,5,0,3,28,36,64
SSC30507,..,8,8,25,0,21,8,0,8,8,0,8,5,0,5,4,0,4,48,9,59
SSC30508,..,791,791,977,108,1091,597,43,639,817,16,836,334,8,341,114,0,113,2840,972,3818
SSC30509,..,58,58,126,4,131,64,0,67,87,0,87,53,0,53,31,0,31,359,60,425
SSC30510,..,7,7,5,4,9,5,0,5,6,0,6,3,0,3,3,0,3,27,10,39
SSC30511,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30512,..,7,7,13,0,10,7,0,7,3,0,3,0,0,0,0,0,0,22,3,25
SSC30513,..,41,41,78,6,84,21,0,21,27,0,27,7,0,7,4,0,4,143,46,190
SSC30514,..,6,6,10,0,10,6,0,6,14,0,14,0,0,0,3,0,3,33,6,35
SSC30515,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC30516,..,7,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10
SSC30517,..,19,19,50,3,51,28,0,28,15,0,15,8,0,8,3,0,3,104,23,125
SSC30518,..,4,4,3,0,3,4,0,4,4,0,4,0,0,0,0,0,0,9,4,18
SSC30519,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30520,..,4,4,18,0,18,9,0,9,4,0,4,3,0,3,3,0,3,40,4,44
SSC30521,..,0,0,17,0,17,8,0,8,4,0,4,0,0,0,0,0,0,22,0,23
SSC30522,..,7,7,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,12,7,18
SSC30523,..,487,487,556,91,643,289,30,320,339,14,354,118,3,121,55,5,58,1354,625,1982
SSC30524,..,44,44,95,9,108,52,0,58,58,0,55,36,0,36,8,0,8,247,56,303
SSC30525,..,519,519,694,99,790,286,22,306,278,6,285,97,0,95,33,0,33,1385,652,2038
SSC30526,..,10,10,11,0,9,3,0,3,7,0,7,3,0,3,0,0,0,19,5,27
SSC30527,..,67,67,123,5,130,76,0,78,68,0,68,32,0,32,20,0,20,313,77,392
SSC30528,..,1434,1434,1893,152,2048,1075,33,1110,1052,13,1061,403,0,403,238,3,237,4665,1628,6288
SSC30529,..,16,16,20,0,20,11,0,11,5,0,5,4,0,4,4,0,4,39,16,57
SSC30530,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30531,..,6,6,13,0,13,3,0,3,3,0,3,0,0,0,3,0,3,18,3,25
SSC30532,..,5,5,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,14,5,19
SSC30533,..,22,22,13,0,17,5,0,5,3,0,3,0,0,0,0,0,0,17,28,44
SSC30534,..,81,81,114,7,118,37,0,37,51,0,51,30,0,30,12,0,12,245,84,332
SSC30535,..,43,43,49,5,56,20,0,20,12,0,12,5,0,5,3,0,3,87,49,139
SSC30536,..,6,6,9,0,9,4,0,4,3,0,3,0,0,0,0,0,0,21,6,22
SSC30537,..,179,179,254,23,271,130,3,131,112,0,107,40,0,40,20,0,20,552,209,754
SSC30538,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30539,..,93,93,113,3,116,51,0,49,71,0,71,31,0,31,30,0,30,290,99,390
SSC30540,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30541,..,220,220,210,22,229,53,0,56,34,0,34,8,0,8,10,0,10,314,240,558
SSC30542,..,1070,1070,1266,148,1420,736,74,811,583,11,597,203,3,204,72,0,77,2859,1314,4174
SSC30543,..,705,705,872,120,993,411,59,463,341,9,355,98,3,100,56,4,57,1777,894,2671
SSC30544,..,816,816,1625,66,1695,890,30,924,1150,14,1164,467,6,472,186,4,195,4324,942,5264
SSC30545,..,53,53,40,0,43,26,0,26,13,0,13,8,0,8,7,0,7,84,57,147
SSC30546,..,13,13,29,4,32,8,0,8,8,0,8,0,0,0,0,0,0,37,11,54
SSC30547,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30548,..,7,7,9,0,9,5,0,5,0,0,0,0,0,0,3,0,3,17,7,17
SSC30549,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30550,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30551,..,8,8,18,0,18,5,0,5,11,0,11,3,0,3,0,0,0,39,8,45
SSC30552,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC30553,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30554,..,1023,1023,1580,159,1740,755,41,794,652,4,664,224,0,228,102,0,102,3323,1227,4547
SSC30555,..,11,11,28,0,28,9,0,9,8,0,8,4,0,4,0,0,0,56,11,63
SSC30556,..,18,18,42,4,48,13,0,11,12,0,12,3,0,3,3,0,3,71,21,99
SSC30557,..,705,705,1122,85,1204,609,26,631,574,9,584,189,0,189,85,0,86,2570,831,3407
SSC30558,..,3,3,17,0,17,8,0,8,3,0,3,5,0,5,4,0,4,36,3,40
SSC30559,..,32,32,53,4,61,23,0,23,24,0,24,17,0,17,10,0,10,122,38,163
SSC30560,..,74,74,434,9,444,251,7,259,415,0,421,178,0,178,87,0,87,1360,94,1455
SSC30561,..,5,5,13,3,15,3,0,3,12,0,12,0,0,0,0,0,0,33,7,43
SSC30562,..,29,29,80,12,97,29,0,30,46,0,47,11,0,11,9,0,9,179,44,224
SSC30563,..,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,10,0,10
SSC30564,..,52,52,131,8,136,54,3,57,61,0,61,23,0,23,0,0,0,276,60,336
SSC30565,..,3,3,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9
SSC30566,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC30567,..,10,10,17,3,21,9,0,9,0,0,0,0,0,0,0,0,0,26,14,42
SSC30568,..,51,51,106,8,113,38,0,36,49,0,49,20,0,20,14,0,14,225,57,282
SSC30569,..,8,8,27,0,27,16,0,16,23,0,23,20,0,20,8,0,8,91,8,98
SSC30570,..,40,40,63,3,65,30,0,28,8,0,8,8,0,8,6,0,6,114,46,160
SSC30571,..,21,21,82,3,81,35,0,35,40,0,40,20,0,20,21,0,21,203,25,228
SSC30572,..,16,16,55,0,57,35,0,35,62,0,62,28,0,28,15,0,15,190,22,212
SSC30573,..,75,75,199,10,209,129,3,131,132,0,132,64,0,64,32,0,32,548,93,643
SSC30574,..,14,14,60,0,60,15,0,15,12,0,12,10,0,10,6,0,6,103,17,116
SSC30575,..,95,95,211,9,223,131,0,131,196,0,196,99,0,99,63,0,63,698,108,807
SSC30576,..,18,18,16,0,16,9,0,9,7,0,7,6,0,6,0,0,0,29,15,45
SSC30577,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC30578,..,722,722,791,65,857,344,17,357,305,0,304,123,0,123,60,3,64,1622,808,2434
SSC30579,..,6,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,6,9
SSC30580,..,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SSC30581,..,153,153,214,20,230,109,0,110,123,0,123,70,0,72,54,0,54,562,174,735
SSC30582,..,5,5,20,0,20,6,0,6,6,0,6,9,0,9,0,0,0,40,5,42
SSC30583,..,39,39,124,3,128,65,0,65,86,0,86,62,0,62,32,0,32,366,41,409
SSC30584,..,446,446,1046,61,1109,586,29,614,786,25,807,273,6,287,74,0,75,2765,577,3338
SSC30585,..,3,3,11,0,11,4,0,4,0,0,0,0,0,0,0,0,0,23,3,26
SSC30586,..,365,365,409,29,433,159,3,167,152,0,152,59,0,59,49,0,49,825,399,1227
SSC30587,..,6,6,11,0,11,7,0,7,5,0,5,6,0,6,0,0,0,30,6,38
SSC30588,..,14,14,26,0,26,7,0,7,8,0,8,3,0,3,0,0,0,39,14,55
SSC30589,..,283,283,262,32,290,99,5,103,66,3,70,34,0,34,29,0,29,490,319,814
SSC30590,..,61,61,137,4,142,71,0,71,57,0,57,18,0,18,21,0,21,299,68,364
SSC30591,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30592,..,159,159,237,21,264,184,0,183,229,3,231,105,0,111,27,0,28,787,186,972
SSC30593,..,8,8,12,0,12,4,0,4,5,0,5,7,0,7,0,0,0,33,8,34
SSC30594,..,12,12,10,0,10,8,0,8,3,0,3,3,0,3,3,0,3,26,12,35
SSC30595,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30596,..,46,46,41,5,44,42,0,42,35,0,35,47,0,47,67,0,67,229,52,281
SSC30597,..,1606,1606,1176,242,1417,510,68,576,305,18,318,106,3,102,59,0,60,2156,1926,4082
SSC30598,..,474,474,790,67,855,397,15,414,370,4,372,178,0,180,64,0,65,1792,573,2362
SSC30599,..,0,0,3,0,3,3,0,3,4,0,4,0,0,0,0,0,0,9,0,14
SSC30600,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC30601,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC30602,..,12,12,50,5,54,19,0,19,29,0,29,11,0,11,13,0,13,115,16,134
SSC30603,..,17,17,32,3,31,14,0,14,5,0,5,7,0,7,3,0,3,58,16,73
SSC30604,..,200,200,255,17,264,70,3,68,47,0,51,29,0,29,16,0,16,413,221,631
SSC30605,..,43,43,21,0,26,11,0,11,11,0,11,3,0,3,0,0,0,46,44,84
SSC30606,..,568,568,721,67,788,300,6,306,322,0,318,164,3,172,75,0,75,1577,641,2218
SSC30607,..,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,7,3,7
SSC30608,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,0,11
SSC30609,..,3,3,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,4,16
SSC30610,..,7,7,10,0,13,3,0,3,0,0,0,0,0,0,0,0,0,13,10,27
SSC30611,..,28,28,34,3,32,14,0,14,7,0,7,4,0,4,10,0,10,62,30,93
SSC30612,..,155,155,181,22,208,98,3,102,92,0,98,46,0,45,31,0,31,450,184,634
SSC30613,..,77,77,229,6,240,141,0,140,160,0,160,59,0,59,32,0,32,618,82,704
SSC30614,..,6,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,6,23
SSC30615,..,36,36,58,8,64,37,0,37,28,0,28,15,0,15,12,0,12,152,44,199
SSC30616,..,20,20,29,3,27,5,0,3,0,0,0,0,0,0,0,0,0,35,23,60
SSC30617,..,3,3,3,0,5,3,0,3,5,0,5,0,0,0,0,0,0,11,7,13
SSC30618,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30619,..,21,21,20,3,21,8,0,8,12,0,12,9,0,9,3,0,3,48,19,69
SSC30620,..,15,15,30,4,35,14,0,14,15,0,15,4,0,4,3,0,3,67,15,81
SSC30621,..,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,12
SSC30622,..,1507,1507,1166,253,1418,552,47,599,478,14,492,206,3,209,65,0,65,2469,1829,4301
SSC30623,..,372,372,585,39,623,220,7,226,225,0,224,92,0,89,37,0,37,1150,417,1564
SSC30624,..,21,21,95,3,93,31,0,31,50,0,50,30,0,30,12,0,12,216,25,237
SSC30625,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30626,..,272,272,327,19,341,143,3,149,150,0,150,70,0,70,33,0,33,720,287,1010
SSC30627,..,1797,1797,2090,128,2210,850,27,874,699,0,699,253,0,254,134,0,134,4019,1945,5963
SSC30628,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC30629,..,184,184,204,12,218,64,0,65,45,0,45,26,0,26,19,0,19,360,198,563
SSC30630,..,248,248,500,48,543,183,4,191,152,3,155,51,0,51,26,0,26,905,305,1207
SSC30631,..,431,431,651,53,700,363,10,371,371,5,371,143,0,143,60,0,60,1591,498,2082
SSC30632,..,10,10,9,0,9,6,0,6,3,0,3,0,0,0,3,0,3,21,10,29
SSC30633,..,255,255,240,30,262,134,4,143,77,3,85,56,0,56,40,0,40,544,298,842
SSC30634,..,960,960,1075,98,1175,480,8,496,364,4,369,164,0,162,90,0,90,2170,1077,3247
SSC30635,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,8
SSC30636,..,16,16,45,0,50,32,0,31,38,0,38,21,0,21,9,0,9,143,17,163
SSC30637,..,10,10,21,0,20,10,0,10,9,0,9,3,0,3,0,0,0,39,13,49
SSC30638,..,23,23,56,3,62,33,0,33,17,0,17,7,0,7,3,0,3,119,30,148
SSC30639,..,8,8,11,0,11,3,0,3,0,0,0,0,0,0,4,0,4,17,8,23
SSC30640,..,5,5,7,0,8,0,0,0,3,0,3,0,0,0,0,0,0,14,8,21
SSC30641,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12
SSC30642,..,63,63,111,13,120,68,0,68,39,0,40,22,0,22,15,0,15,257,74,325
SSC30643,..,8,8,18,0,18,6,0,3,11,0,11,0,0,0,0,0,0,36,12,41
SSC30644,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6
SSC30645,..,9,9,9,0,9,6,0,6,4,0,4,4,0,4,0,0,0,19,9,28
SSC30646,..,0,0,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,12,0,9
SSC30647,..,22,22,31,3,33,13,0,13,6,0,6,4,0,4,3,0,3,59,27,85
SSC30648,..,18,18,23,0,24,9,0,16,8,0,8,7,0,7,13,0,13,69,20,84
SSC30649,..,82,82,197,11,202,79,3,77,69,0,67,35,0,35,24,0,24,398,99,496
SSC30650,..,5,5,10,0,11,0,0,3,0,0,0,0,0,0,0,0,0,13,3,17
SSC30651,..,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,3,12
SSC30652,..,12,12,25,0,25,11,0,11,13,0,13,3,0,3,0,0,0,49,12,63
SSC30653,..,6,6,9,0,9,7,0,7,0,0,0,0,0,0,0,0,0,20,6,31
SSC30654,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
SSC30655,..,3,3,6,0,6,3,3,8,3,3,4,0,0,0,0,0,0,10,11,21
SSC30656,..,354,354,537,59,597,417,8,426,401,3,399,211,0,211,184,0,184,1748,429,2173
SSC30657,..,180,180,168,7,180,60,0,56,55,0,55,21,0,21,3,0,3,309,187,492
SSC30658,..,16,16,33,0,33,9,0,9,10,0,10,7,0,7,3,0,3,64,16,80
SSC30659,..,0,0,9,0,9,9,0,9,6,0,6,0,0,0,0,0,0,30,0,29
SSC30660,..,5,5,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,4,23
SSC30661,..,26,26,26,0,29,21,0,21,20,0,20,9,0,9,16,0,16,88,29,117
SSC30662,..,0,0,3,0,6,3,0,3,0,0,0,0,0,0,0,0,0,11,0,14
SSC30663,..,6,6,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,6,15
SSC30664,..,7,7,10,0,10,0,0,0,0,0,0,3,0,3,0,0,0,12,7,21
SSC30665,..,0,0,9,0,9,7,0,7,3,0,3,3,0,3,3,0,3,22,0,22
SSC30666,..,30,30,45,5,44,18,0,18,18,0,18,8,0,8,3,0,3,87,34,117
SSC30667,..,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC30668,..,10,10,12,0,13,6,0,6,6,0,6,6,0,6,0,0,0,33,10,38
SSC30669,..,508,508,727,67,789,296,6,303,291,3,291,143,0,143,83,0,83,1531,587,2117
SSC30670,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30671,..,101,101,116,8,123,35,0,35,39,0,39,20,0,20,11,0,11,224,107,329
SSC30672,..,4,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13
SSC30673,..,14,14,21,3,23,9,0,9,5,0,5,9,0,9,3,0,3,46,15,60
SSC30674,..,18,18,14,0,14,3,0,3,0,0,0,3,0,3,0,0,0,23,18,34
SSC30675,..,132,132,156,12,171,34,0,35,13,0,13,7,0,7,3,0,3,214,142,361
SSC30676,..,14,14,19,0,16,8,0,8,5,0,5,0,0,0,0,0,0,30,13,43
SSC30677,..,3,3,3,0,3,0,0,0,8,0,8,0,0,0,0,0,3,12,7,17
SSC30678,..,141,141,132,11,143,55,0,51,33,0,33,10,0,10,8,0,8,231,158,385
SSC30679,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC30680,..,303,303,297,42,341,106,3,106,93,0,93,51,0,51,25,0,25,566,346,917
SSC30681,..,15,15,12,0,12,0,0,0,0,0,0,3,0,3,0,0,0,13,16,33
SSC30682,..,15,15,31,0,32,6,0,6,7,0,7,3,0,3,0,0,0,54,11,63
SSC30683,..,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC30684,..,13,13,22,0,22,12,0,12,5,0,5,7,0,7,5,0,5,45,13,62
SSC30685,..,1118,1118,881,189,1070,217,38,253,99,9,109,60,0,60,11,3,18,1267,1358,2627
SSC30686,..,10,10,17,0,18,9,0,9,7,0,7,0,0,0,0,0,0,32,12,40
SSC30687,..,7,7,15,0,15,11,0,11,7,0,7,4,0,4,3,0,3,41,7,50
SSC30688,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30689,..,284,284,552,39,587,101,3,102,61,0,61,48,0,48,21,0,21,776,328,1105
SSC30690,..,23,23,35,3,39,22,0,22,8,0,8,9,0,9,3,0,3,68,29,96
SSC30691,..,804,804,1019,133,1153,480,18,494,429,10,435,191,0,191,51,0,49,2170,964,3131
SSC30692,..,1418,1418,1562,142,1701,584,13,603,466,0,466,138,0,138,59,0,59,2810,1571,4379
SSC30693,..,403,403,982,119,1107,804,33,837,955,16,972,416,3,417,203,0,207,3361,573,3936
SSC30694,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
SSC30695,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30696,..,89,89,147,18,166,64,0,64,45,0,45,25,0,25,24,0,24,305,106,411
SSC30697,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC30698,..,4,4,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,10,4,16
SSC30699,..,10,10,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,16,9,22
SSC30700,..,19,19,43,4,46,13,0,13,7,0,7,7,0,7,4,0,4,75,24,101
SSC30701,..,5,5,13,0,13,8,0,8,3,0,3,0,0,0,0,0,0,20,7,25
SSC30702,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC30703,..,440,440,485,91,580,283,41,325,231,33,269,131,19,149,88,15,103,1218,634,1854
SSC30704,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30705,..,139,139,213,22,234,87,0,84,83,0,86,37,0,37,12,0,12,438,162,600
SSC30706,..,12,12,13,0,13,6,0,6,5,0,5,5,0,5,0,0,0,35,12,44
SSC30707,..,103,103,240,21,257,99,4,100,117,0,117,52,0,52,41,0,41,551,124,678
SSC30708,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30709,..,11,11,7,0,7,3,0,3,4,0,4,5,0,5,0,0,0,21,11,35
SSC30710,..,379,379,499,36,533,213,4,214,182,0,182,82,0,82,36,0,36,1005,418,1422
SSC30711,..,9,9,18,0,22,6,0,6,11,0,9,3,0,3,0,0,0,40,11,51
SSC30712,..,2031,2031,1921,400,2321,824,131,947,780,44,818,325,4,330,94,3,94,3935,2613,6552
SSC30713,..,13,13,15,0,20,3,0,3,9,0,9,3,0,3,0,0,0,36,14,44
SSC30714,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30715,..,51,51,113,6,117,38,6,47,43,0,43,14,0,14,14,0,14,225,64,289
SSC30716,..,16,16,32,8,42,10,0,10,8,0,8,5,0,5,6,0,6,64,23,86
SSC30717,..,66,66,72,12,84,25,3,30,26,0,26,6,0,6,3,0,3,135,74,209
SSC30718,..,34,34,40,3,47,8,0,6,4,0,4,3,0,3,7,0,7,58,40,101
SSC30719,..,20,20,15,0,22,5,0,5,11,0,11,3,0,3,0,0,0,37,21,54
SSC30720,..,9,9,14,3,17,3,0,3,3,0,3,0,0,0,0,0,0,22,12,31
