SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC10612,23,100,72,13,11,224,8,232
SSC10613,0,4,22,16,14,54,0,57
SSC10614,0,3,7,0,0,10,0,10
SSC10615,0,3,3,0,0,7,0,7
SSC10616,0,0,0,0,0,0,0,0
SSC10617,0,9,3,0,4,17,0,17
SSC10618,0,12,14,3,5,38,0,37
SSC10619,0,3,3,3,3,14,3,15
SSC10620,0,15,31,10,8,68,0,72
SSC10621,63,315,242,72,21,715,40,762
SSC10622,3,25,31,13,6,77,7,85
SSC10623,0,0,3,0,3,9,0,9
SSC10624,0,0,0,0,0,0,0,0
SSC10625,0,31,76,38,27,174,9,177
SSC10626,0,9,14,3,4,32,0,32
SSC10627,0,0,4,0,0,3,0,3
SSC10628,0,7,20,12,18,62,0,62
SSC10629,0,23,45,22,10,107,4,108
SSC10630,0,8,19,13,3,45,0,45
SSC10631,0,0,0,4,0,7,0,7
SSC10632,0,6,3,0,0,8,0,8
SSC10633,0,4,7,0,3,11,0,11
SSC10634,0,18,31,6,3,59,3,60
SSC10635,4,9,14,3,3,36,0,36
SSC10636,0,3,3,0,0,6,0,6
SSC10637,0,0,9,6,3,17,0,17
SSC10638,0,0,0,0,3,7,0,10
SSC10639,0,0,0,0,0,0,0,0
SSC10640,0,0,0,0,0,0,0,0
SSC10641,0,12,29,15,12,67,0,69
SSC10642,94,556,440,140,57,1282,93,1375
SSC10643,0,0,0,0,0,0,0,0
SSC10644,0,5,14,0,3,28,3,31
SSC10645,48,498,481,138,88,1258,42,1304
SSC10646,0,17,25,9,5,57,6,65
SSC10647,0,0,0,0,0,0,0,0
SSC10648,0,11,15,7,5,42,0,43
SSC10649,18,219,179,81,32,529,39,567
SSC10650,0,0,0,0,0,0,0,0
SSC10651,0,25,42,22,12,103,6,112
SSC10652,0,3,0,0,0,3,0,3
SSC10653,0,0,0,0,0,4,0,4
SSC10654,0,0,0,0,0,0,0,0
SSC10655,0,0,10,7,0,18,0,18
SSC10656,27,181,180,55,15,459,6,471
SSC10657,0,0,5,3,0,17,0,17
SSC10658,0,11,12,6,8,35,0,38
SSC10659,0,0,3,7,0,14,0,19
SSC10660,0,5,13,7,3,32,4,32
SSC10661,0,9,3,0,0,12,0,12
SSC10662,136,590,873,261,135,1994,57,2050
SSC10663,0,3,8,4,0,17,0,17
SSC10664,0,5,13,4,3,19,0,26
SSC10665,0,0,3,3,0,3,0,3
SSC10666,0,9,14,10,7,31,3,36
SSC10667,0,3,4,0,0,8,0,8
SSC10668,3,16,19,6,0,44,3,52
SSC10669,5,42,9,3,0,65,3,66
SSC10670,22,461,401,114,67,1069,35,1110
SSC10671,6,80,88,41,29,238,14,251
SSC10672,27,247,260,104,46,686,21,710
SSC10673,0,4,12,4,3,24,0,24
SSC10674,0,0,10,4,0,16,0,16
SSC10675,0,5,12,4,0,21,0,21
SSC10676,0,13,15,0,7,36,0,38
SSC10677,0,0,0,0,0,3,0,3
SSC10678,0,8,13,5,3,31,0,32
SSC10679,0,0,0,0,0,0,0,0
SSC10680,0,4,12,3,0,24,0,25
SSC10681,0,3,7,3,3,21,0,22
SSC10682,3,185,339,106,35,675,10,686
SSC10683,4,12,16,3,4,43,0,44
SSC10684,14,233,589,274,171,1285,31,1312
SSC10685,3,36,59,29,10,134,4,139
SSC10686,0,6,20,14,15,54,0,54
SSC10687,4,31,32,24,3,87,7,94
SSC10688,0,0,12,4,15,32,0,37
SSC10689,0,11,14,6,6,40,3,41
SSC10690,0,14,19,10,8,55,3,55
SSC10691,0,11,30,3,11,60,4,62
SSC10692,0,8,6,4,6,25,0,26
SSC10693,0,3,8,3,3,19,3,21
SSC10694,8,13,12,3,3,34,0,38
SSC10695,0,3,6,4,0,9,0,9
SSC10696,17,136,175,52,27,406,26,427
SSC10697,3,26,112,61,36,240,5,246
SSC10698,0,3,5,5,3,14,0,15
SSC10699,0,7,12,5,9,27,4,29
SSC10700,0,6,3,7,3,23,0,25
SSC10701,18,255,444,118,68,909,33,938
SSC10702,0,7,12,8,0,28,4,27
SSC10703,0,21,18,3,0,41,0,49
SSC10704,0,0,3,4,0,4,0,4
SSC10705,28,207,494,191,162,1084,39,1122
SSC10706,0,29,29,21,5,84,5,89
SSC10707,3,8,5,3,0,20,3,22
SSC10708,0,41,68,15,9,135,7,141
SSC10709,3,25,37,14,4,86,5,87
SSC10710,3,16,36,23,17,92,11,103
SSC10711,0,7,4,3,0,20,0,19
SSC10712,19,241,226,55,16,561,37,600
SSC10713,7,82,122,47,27,288,10,294
SSC10714,0,0,3,0,0,8,0,8
SSC10715,0,11,13,5,9,39,0,40
SSC10716,3,34,38,26,16,121,8,126
SSC10717,0,6,19,7,12,41,0,41
SSC10718,1539,2250,921,212,131,5058,230,5285
SSC10719,21,115,96,35,16,285,10,289
SSC10720,152,430,325,147,71,1118,85,1199
SSC10721,0,6,4,0,0,13,0,13
SSC10722,0,0,0,3,0,4,0,4
SSC10723,0,116,179,59,27,385,4,385
SSC10724,0,3,3,3,6,19,0,17
SSC10725,0,3,12,15,16,47,0,44
SSC10726,8,113,272,122,87,600,20,617
SSC10727,0,20,39,24,14,97,4,103
SSC10728,0,0,0,0,0,0,0,0
SSC10729,0,11,19,10,5,46,3,51
SSC10730,0,3,3,4,0,11,0,6
SSC10731,0,0,6,4,3,17,0,17
SSC10732,0,3,6,3,3,20,0,20
SSC10733,137,770,560,177,89,1724,118,1844
SSC10734,0,22,14,4,5,43,0,50
SSC10735,0,69,189,108,71,436,12,454
SSC10736,10,228,331,75,46,690,15,697
SSC10737,0,20,10,3,0,40,0,40
SSC10738,8,4,3,0,0,20,0,20
SSC10739,0,0,0,0,0,4,0,4
SSC10740,1215,2691,1537,494,216,6153,314,6469
SSC10741,177,577,620,307,156,1835,93,1926
SSC10742,0,4,0,0,0,4,0,4
SSC10743,12,90,172,47,17,341,13,352
SSC10744,0,3,8,3,0,13,0,13
SSC10745,0,0,0,0,0,0,0,0
SSC10746,0,8,16,0,0,24,0,25
SSC10747,0,0,0,0,0,0,0,0
SSC10748,25,388,606,180,91,1286,31,1319
SSC10749,0,0,5,0,0,7,0,7
SSC10750,0,6,23,8,13,54,0,50
SSC10751,0,3,7,0,3,11,0,11
SSC10752,0,7,18,9,4,45,0,45
SSC10753,0,0,0,0,0,4,0,4
SSC10754,0,3,15,3,3,29,0,29
SSC10755,0,0,0,0,0,0,0,0
SSC10756,0,0,0,0,0,0,0,0
SSC10757,21,301,327,94,59,805,25,834
SSC10758,8,137,103,31,19,294,15,305
SSC10759,0,9,7,3,3,30,3,34
SSC10760,0,3,5,9,4,24,0,23
SSC10761,0,0,0,0,0,0,0,0
SSC10762,0,7,5,7,3,25,0,28
SSC10763,0,11,29,16,16,77,0,77
SSC10764,3,75,185,79,37,376,7,379
SSC10765,0,8,8,4,0,17,0,17
SSC10766,0,3,7,0,3,13,0,13
SSC10767,13,189,297,101,56,661,10,678
SSC10768,153,851,813,304,120,2234,70,2303
SSC10769,0,0,0,0,0,0,0,0
SSC10770,112,440,410,150,85,1196,29,1226
SSC10771,0,30,31,3,0,61,0,61
SSC10772,4,72,298,151,104,625,3,635
SSC10773,43,398,703,236,161,1545,38,1581
SSC10774,0,0,0,0,0,0,0,0
SSC10775,22,430,1236,409,222,2314,43,2358
SSC10776,0,0,5,5,0,17,0,14
SSC10777,0,6,4,0,0,13,0,13
SSC10778,272,1599,877,128,56,2934,53,2987
SSC10779,0,4,0,0,3,12,0,8
SSC10780,633,2089,1243,387,153,4499,193,4690
SSC10781,1672,2012,563,66,31,4347,117,4463
SSC10782,1415,3718,1834,427,218,7613,352,7963
SSC10783,0,3,3,0,4,18,0,18
SSC10784,0,19,17,8,3,40,13,54
SSC10785,34,174,183,31,19,441,13,455
SSC10786,0,0,0,0,0,5,0,5
SSC10787,0,4,9,0,0,10,0,13
SSC10788,3,98,109,33,13,249,13,268
SSC10789,0,3,8,0,3,12,0,12
SSC10790,0,44,80,37,36,195,7,201
SSC10791,291,999,981,436,197,2900,124,3028
SSC10792,427,1092,861,313,153,2850,123,2974
SSC10793,3,26,73,36,22,168,3,164
SSC10794,0,14,14,11,10,56,3,56
SSC10795,0,0,4,4,0,6,0,6
SSC10796,56,292,324,121,68,867,34,900
SSC10797,334,1164,721,203,69,2495,88,2581
SSC10798,82,309,101,17,13,524,45,571
SSC10799,0,22,58,24,27,135,12,141
SSC10800,0,5,15,4,0,23,0,28
SSC10801,0,0,0,0,0,3,0,3
SSC10802,4,16,25,13,8,58,3,55
SSC10803,0,0,0,0,0,0,0,0
SSC10804,6,88,85,27,12,224,13,237
SSC10805,0,3,7,3,0,23,0,23
SSC10806,0,11,28,11,4,58,3,60
SSC10807,0,7,11,0,0,15,0,15
SSC10808,3,37,42,13,9,113,3,114
SSC10809,152,863,833,228,109,2192,54,2246
SSC10810,40,175,205,64,36,513,12,527
SSC10811,59,385,388,129,69,1036,25,1065
SSC10812,21,130,118,31,17,327,19,349
SSC10813,4,44,85,41,22,198,7,204
SSC10814,3,21,26,13,7,67,4,69
SSC10815,508,1992,1562,344,147,4552,152,4708
SSC10816,138,1030,1790,611,383,3964,112,4071
SSC10817,0,0,0,0,0,10,0,10
SSC10818,382,2513,3307,977,418,7594,177,7777
SSC10819,405,1573,1086,275,132,3470,133,3608
SSC10820,7,110,305,96,41,548,21,567
SSC10821,0,0,0,0,0,3,0,3
SSC10822,0,8,22,10,10,55,4,55
SSC10823,6,31,19,3,3,67,0,73
SSC10824,0,0,0,0,0,0,0,0
SSC10825,0,0,0,0,0,0,0,0
SSC10826,192,491,285,81,45,1104,77,1184
SSC10827,0,19,24,16,12,73,3,80
SSC10828,0,10,15,7,6,46,0,47
SSC10829,0,10,6,3,0,14,0,14
SSC10830,79,347,277,65,20,794,42,838
SSC10831,0,3,3,4,0,10,0,10
SSC10832,0,36,36,8,22,102,9,112
SSC10833,0,3,5,0,0,6,0,6
SSC10834,0,10,15,12,6,47,3,50
SSC10835,0,0,0,0,0,3,0,4
SSC10836,0,0,3,0,0,8,0,8
SSC10837,35,106,170,66,36,414,13,424
SSC10838,216,286,149,66,42,763,65,827
SSC10839,0,14,27,13,6,56,6,59
SSC10840,0,0,4,0,0,3,0,7
SSC10841,5,65,180,101,91,442,14,452
SSC10842,0,0,3,0,0,4,0,4
SSC10843,382,1742,1382,343,150,4004,218,4220
SSC10844,4,19,45,24,17,108,18,121
SSC10845,21,205,391,125,67,808,28,836
SSC10846,0,10,22,18,9,55,0,57
SSC10847,543,3470,5436,1844,1065,12359,279,12639
SSC10848,0,6,16,14,6,48,5,55
SSC10849,13,235,457,149,50,901,21,917
SSC10850,9,53,90,64,96,308,14,325
SSC10851,7,248,452,95,33,827,22,852
SSC10852,302,1253,1728,745,371,4397,169,4575
SSC10853,56,362,292,95,34,843,56,900
SSC10854,0,0,0,0,0,5,0,5
SSC10855,0,7,16,9,7,38,0,38
SSC10856,3,52,132,84,133,400,19,418
SSC10857,3,14,23,11,3,60,7,64
SSC10858,0,0,3,7,7,11,0,11
SSC10859,3,34,64,73,52,224,5,234
SSC10860,0,6,5,4,0,10,0,9
SSC10861,0,5,3,3,4,13,0,12
SSC10862,67,410,611,213,107,1401,45,1445
SSC10863,3,26,23,40,31,125,6,133
SSC10864,0,28,34,15,3,76,0,81
SSC10865,32,307,694,429,316,1774,36,1813
SSC10866,3,27,67,42,61,205,8,208
SSC10867,0,10,17,5,7,38,0,41
SSC10868,0,0,6,0,0,11,0,11
SSC10869,0,0,0,0,0,3,0,3
SSC10870,3,37,55,22,9,125,10,136
SSC10871,0,10,32,6,9,65,0,62
SSC10872,0,0,0,0,0,0,0,0
SSC10873,227,562,207,43,15,1063,33,1092
SSC10874,0,0,5,0,0,7,3,8
SSC10875,0,10,0,3,0,16,0,16
SSC10876,0,10,23,21,22,82,10,89
SSC10877,0,36,49,13,11,107,6,115
SSC10878,425,2129,1760,506,231,5055,261,5317
SSC10879,0,0,0,0,0,0,0,0
SSC10880,38,526,278,97,49,984,49,1032
SSC10881,0,6,6,3,5,23,0,23
SSC10882,0,10,3,5,3,19,0,19
SSC10883,6,21,16,9,3,57,0,57
SSC10884,0,0,0,0,0,0,0,0
SSC10885,327,1730,2003,565,232,4859,126,4986
SSC10886,0,11,5,3,3,22,0,29
SSC10887,0,14,22,11,6,50,3,54
SSC10888,0,0,0,3,0,3,0,3
SSC10889,48,297,318,113,59,829,26,861
SSC10890,0,3,4,3,0,15,0,15
SSC10891,0,3,6,8,4,25,0,28
SSC10892,1979,4323,1835,388,122,8643,247,8891
SSC10893,18,145,218,71,27,470,21,487
SSC10894,0,20,18,13,3,59,3,66
SSC10895,0,11,14,4,4,36,0,36
SSC10896,14,178,323,104,47,663,13,672
SSC10897,0,3,10,6,0,23,0,23
SSC10898,143,1525,2708,925,422,5723,76,5797
SSC10899,479,1307,1220,443,247,3699,137,3840
SSC10900,0,3,7,0,0,6,0,6
SSC10901,127,318,376,134,76,1027,43,1065
SSC10902,0,0,0,0,0,0,0,0
SSC10903,0,15,33,16,13,73,0,77
SSC10904,0,32,36,10,8,87,7,89
SSC10905,91,427,138,45,18,720,66,785
SSC10906,0,0,3,0,0,4,0,4
SSC10907,1968,1017,180,18,15,3192,162,3354
SSC10908,70,722,1165,467,307,2734,78,2808
SSC10909,4,69,269,70,47,461,3,460
SSC10910,81,640,385,68,31,1196,17,1211
SSC10911,20,220,262,110,49,661,26,683
SSC10912,7,75,137,46,51,319,7,325
SSC10913,0,3,3,0,0,7,0,7
SSC10914,0,0,0,0,0,0,0,0
SSC10915,9,66,176,65,35,344,7,358
SSC10916,0,20,22,14,8,60,0,64
SSC10917,0,0,3,3,3,9,0,9
SSC10918,40,380,632,228,124,1403,29,1433
SSC10919,0,14,24,10,17,68,3,71
SSC10920,11,132,300,132,82,660,18,675
SSC10921,0,7,6,5,7,33,0,32
SSC10922,0,35,72,45,26,172,6,183
SSC10923,0,68,148,43,24,277,4,280
SSC10924,172,260,94,30,13,570,41,609
SSC10925,0,9,14,15,9,44,3,40
SSC10926,0,3,10,0,0,9,0,9
SSC10927,0,0,0,0,0,3,0,3
SSC10928,59,165,187,72,23,503,15,521
SSC10929,0,8,18,15,19,68,0,68
SSC10930,0,0,3,3,0,4,0,4
SSC10931,0,0,3,0,0,11,0,6
SSC10932,4,56,116,27,20,219,5,228
SSC10933,0,10,0,6,0,14,0,17
SSC10934,0,31,121,57,48,267,8,269
SSC10935,10,103,268,87,45,517,13,530
SSC10936,0,12,36,21,14,84,4,84
SSC10937,0,0,0,0,0,0,0,0
SSC10938,159,804,629,128,35,1754,30,1786
SSC10939,3,97,142,44,19,306,7,316
SSC10940,0,15,20,7,3,47,6,55
SSC10941,0,0,0,0,0,0,0,0
SSC10942,0,0,17,3,6,22,3,25
SSC10943,8,140,295,120,59,622,23,645
SSC10944,4,13,33,14,7,66,0,66
SSC10945,0,10,6,0,4,25,3,23
SSC10946,0,0,3,0,0,3,0,3
SSC10947,0,9,26,13,13,60,0,60
SSC10948,0,6,3,4,0,10,0,14
SSC10949,92,478,549,164,64,1348,68,1416
SSC10950,0,9,5,0,0,16,0,16
SSC10951,15,115,104,44,25,302,19,319
SSC10952,0,3,10,0,3,15,0,15
SSC10953,0,9,7,13,9,34,0,34
SSC10954,5,136,281,111,92,633,16,649
SSC10955,0,3,3,4,3,8,0,8
SSC10956,0,0,0,4,0,4,0,4
SSC10957,0,4,12,3,0,25,0,24
SSC10958,0,25,25,7,12,77,4,81
SSC10959,957,4125,3153,852,355,9451,441,9891
SSC10960,0,0,0,3,0,0,0,0
SSC10961,4,3,0,0,0,10,0,10
SSC10962,0,4,10,4,3,23,0,25
SSC10963,0,4,7,5,3,15,0,17
SSC10964,15,117,165,72,70,435,30,460
SSC10965,0,89,290,106,36,526,10,534
SSC10966,9,120,189,57,26,400,15,409
SSC10967,0,0,7,6,3,13,0,15
SSC10968,0,6,19,4,7,43,0,42
SSC10969,52,74,50,22,16,213,12,223
SSC10970,160,996,1146,305,156,2762,76,2838
SSC10971,46,285,653,242,129,1350,24,1378
SSC10972,0,23,46,20,9,103,3,99
SSC10973,0,8,17,10,8,43,0,43
SSC10974,0,0,8,0,3,17,0,20
SSC10975,0,13,24,12,14,68,5,75
SSC10976,0,11,32,12,15,67,0,66
SSC10977,0,4,11,0,0,21,0,21
SSC10978,0,23,13,3,7,43,3,49
SSC10979,6,49,79,43,28,198,12,207
SSC10980,0,0,0,0,0,0,0,0
SSC10981,0,7,3,0,0,11,0,11
SSC10982,0,0,0,0,0,3,0,3
SSC10983,0,5,3,3,3,13,0,18
SSC10984,0,28,34,8,15,85,3,87
SSC10985,7,117,201,111,75,508,11,521
SSC10986,0,0,0,0,0,0,0,0
SSC10987,182,862,1005,361,181,2596,127,2726
SSC10988,0,6,3,0,0,11,0,11
SSC10989,0,4,14,10,3,30,0,29
SSC10990,0,8,9,5,3,16,3,23
SSC10991,0,0,3,3,3,5,0,5
SSC10992,3,54,75,29,9,176,9,179
SSC10993,0,6,21,10,11,46,0,47
SSC10994,0,0,0,0,0,3,0,3
SSC10995,0,8,9,0,0,17,0,21
SSC10996,34,387,568,130,95,1217,27,1247
SSC10997,0,3,3,3,4,19,0,19
SSC10998,0,15,24,9,3,44,0,46
SSC10999,400,1552,1852,561,309,4674,117,4796
SSC11000,170,636,702,210,126,1843,57,1896
SSC11001,216,959,1151,505,270,3102,123,3221
SSC11002,93,433,435,130,72,1169,86,1253
SSC11003,0,22,50,20,5,96,3,99
SSC11004,0,5,0,4,0,6,0,5
SSC11005,0,19,47,25,14,111,0,113
SSC11006,0,29,48,24,17,120,7,119
SSC11007,0,15,27,11,10,65,3,71
SSC11008,3,32,37,13,8,86,3,93
SSC11009,0,3,3,0,0,7,0,7
SSC11010,81,382,236,75,23,807,36,834
SSC11011,0,5,14,9,15,43,3,45
SSC11012,0,50,53,19,4,131,9,133
SSC11013,37,238,383,146,89,889,18,909
SSC11014,107,491,441,152,77,1272,40,1318
SSC11015,916,2973,1547,293,87,5820,210,6033
SSC11016,0,15,17,10,9,54,3,58
SSC11017,0,3,11,8,3,27,0,30
SSC11018,3,54,71,34,12,176,14,186
SSC11019,225,726,463,97,39,1549,58,1610
SSC11020,0,3,3,3,3,17,0,17
SSC11021,0,6,6,3,5,20,0,20
SSC11022,0,15,30,16,7,66,3,73
SSC11023,0,37,49,17,9,111,6,117
SSC11024,20,131,164,76,40,433,18,449
SSC11025,25,219,260,109,76,694,44,736
SSC11026,0,16,46,20,18,96,3,100
SSC11027,0,0,0,0,0,0,0,0
SSC11028,3,6,18,6,3,40,3,47
SSC11029,0,0,0,0,0,0,0,0
SSC11030,0,0,0,0,0,3,0,3
SSC11031,0,3,23,4,4,40,0,38
SSC11032,3,49,51,22,15,136,6,141
SSC11033,0,4,8,8,5,24,0,22
SSC11034,0,0,0,0,0,0,0,0
SSC11035,0,0,0,0,0,0,0,0
SSC11036,229,1060,841,270,131,2531,160,2686
SSC11037,3,13,18,9,5,53,0,56
SSC11038,11,118,85,29,6,251,10,261
SSC11039,0,0,3,0,3,9,0,6
SSC11040,0,0,3,3,0,6,0,6
SSC11041,22,60,94,39,34,241,15,256
SSC11042,0,0,0,0,0,7,0,7
SSC11043,115,471,401,115,69,1173,76,1240
SSC11044,93,343,300,108,51,890,57,949
SSC11045,0,0,0,0,0,0,0,0
SSC11046,0,15,39,18,7,87,3,90
SSC11047,8,69,89,33,11,203,3,209
SSC11048,3,15,22,13,0,57,7,66
SSC11049,0,21,42,10,14,88,3,99
SSC11050,0,3,6,0,0,3,0,3
SSC11051,3,41,65,21,10,147,6,154
SSC11052,76,655,642,257,169,1806,63,1868
SSC11053,215,1088,884,260,154,2600,134,2735
SSC11054,0,7,18,4,4,32,0,30
SSC11055,0,5,16,4,3,35,3,40
SSC11056,14,276,421,140,71,916,17,937
SSC11057,0,9,16,5,6,34,3,36
SSC11058,0,10,8,3,4,24,0,27
SSC11059,0,0,7,0,0,10,4,14
SSC11060,5,44,49,13,6,117,6,125
SSC11061,0,0,0,0,0,3,0,3
SSC11062,0,0,0,0,0,4,0,5
SSC11063,26,162,150,55,25,414,20,432
SSC11064,0,11,18,3,4,41,8,42
SSC11065,3,72,120,43,31,265,10,282
SSC11066,0,0,0,0,0,3,0,3
SSC11067,0,0,4,0,0,6,0,6
SSC11068,0,13,29,14,18,77,3,76
SSC11069,0,0,0,0,0,0,0,0
SSC11070,17,224,658,287,185,1369,34,1401
SSC11071,0,0,9,3,0,12,0,12
SSC11072,0,12,14,11,7,38,0,42
SSC11073,14,185,242,71,40,545,30,575
SSC11074,0,3,10,3,4,18,0,18
SSC11075,40,684,894,234,85,1939,62,2000
SSC11076,3,34,56,15,14,122,0,120
SSC11077,3,20,8,0,0,30,0,30
SSC11078,0,0,5,3,0,11,0,11
SSC11079,0,3,3,3,5,24,0,24
SSC11080,130,865,776,228,99,2105,126,2232
SSC11081,0,0,3,0,0,5,0,5
SSC11082,280,959,837,269,139,2483,102,2584
SSC11083,0,0,0,0,0,3,0,3
SSC11084,0,0,0,0,0,3,0,3
SSC11085,0,13,12,3,0,27,0,29
SSC11086,0,9,19,5,0,35,0,35
SSC11087,0,8,3,0,3,14,0,14
SSC11088,3,3,4,3,0,12,4,15
SSC11089,0,6,8,0,3,15,0,15
SSC11090,0,3,20,5,0,33,3,31
SSC11091,0,0,3,3,7,13,0,13
SSC11092,0,0,0,0,0,0,0,0
SSC11093,0,15,29,17,17,87,3,89
SSC11094,6,102,148,52,30,344,24,364
SSC11095,0,0,7,4,3,15,0,18
SSC11096,0,0,0,0,0,3,0,6
SSC11097,4,51,92,35,20,205,0,205
SSC11098,3,11,7,9,3,26,3,27
SSC11099,275,1431,1356,408,233,3704,187,3890
SSC11100,0,8,4,0,4,17,0,19
SSC11101,0,0,0,3,0,4,0,4
SSC11102,3,19,47,15,14,98,4,104
SSC11103,0,19,15,6,11,51,5,53
SSC11104,0,0,9,0,4,8,0,8
SSC11105,170,1293,2094,751,492,4808,126,4934
SSC11106,0,0,0,0,0,0,0,0
SSC11107,0,10,26,5,5,41,3,46
SSC11108,0,0,0,0,0,3,0,3
SSC11109,0,0,12,3,0,18,0,18
SSC11110,0,4,5,0,3,11,0,12
SSC11111,0,3,3,5,0,13,0,13
SSC11112,590,2644,1251,198,76,4767,111,4876
SSC11113,99,535,303,59,20,1019,26,1044
SSC11114,17,209,231,75,32,567,33,604
SSC11115,143,926,602,169,79,1918,75,1992
SSC11116,99,255,173,84,26,643,50,693
SSC11117,3,9,4,3,0,19,0,19
SSC11118,159,704,1037,368,188,2461,56,2516
SSC11119,668,3360,2638,537,302,7502,239,7738
SSC11120,0,3,4,4,4,13,0,13
SSC11121,0,12,28,8,5,54,0,51
SSC11122,0,0,11,5,0,20,0,20
SSC11123,49,341,389,151,98,1030,43,1071
SSC11124,0,3,12,8,10,30,3,31
SSC11125,3,9,17,3,5,35,4,40
SSC11126,0,0,4,0,0,4,0,4
SSC11127,0,52,86,25,11,175,7,183
SSC11128,5,61,81,29,11,180,4,188
SSC11129,0,0,0,0,0,0,0,0
SSC11130,0,5,15,3,3,26,3,27
SSC11131,398,1183,393,51,17,2042,39,2078
SSC11132,0,4,16,4,3,26,0,26
SSC11133,0,0,0,0,0,0,0,0
SSC11134,423,1439,1099,278,123,3360,108,3472
SSC11135,409,1496,1254,389,195,3743,110,3856
SSC11136,0,6,4,3,8,21,3,23
SSC11137,0,0,6,0,0,13,0,17
SSC11138,5,25,31,12,10,88,0,87
SSC11139,0,0,3,5,8,15,0,15
SSC11140,3,58,85,31,20,189,17,208
SSC11141,0,0,6,3,3,15,0,17
SSC11142,0,3,6,0,3,10,0,10
SSC11143,8,77,120,51,26,278,3,284
SSC11144,0,16,46,20,15,103,6,107
SSC11145,3,50,46,5,3,113,3,117
SSC11146,64,432,441,110,38,1079,66,1148
SSC11147,19,187,194,77,38,512,18,530
SSC11148,0,20,31,11,14,72,6,76
SSC11149,0,0,3,6,0,8,0,8
SSC11150,0,3,3,3,0,6,0,6
SSC11151,0,3,9,3,4,11,0,18
SSC11152,0,0,0,0,0,6,0,6
SSC11153,0,3,3,3,0,4,0,4
SSC11154,0,84,253,87,44,464,8,473
SSC11155,0,0,3,0,0,3,0,3
SSC11156,0,15,20,15,9,62,0,65
SSC11157,0,0,0,0,0,3,0,3
SSC11158,6,35,25,12,0,84,10,94
SSC11159,3,52,57,31,22,164,11,175
SSC11160,0,5,0,0,0,7,0,5
SSC11161,23,242,278,111,45,701,37,739
SSC11162,0,3,0,7,3,10,0,11
SSC11163,0,19,9,3,0,38,3,41
SSC11164,0,9,20,11,8,55,5,59
SSC11165,0,0,8,0,3,13,0,13
SSC11166,0,4,22,10,8,43,0,43
SSC11167,27,215,312,101,50,712,32,743
SSC11168,0,3,3,3,0,4,3,6
SSC11169,4,73,114,40,31,265,12,275
SSC11170,7,34,51,22,21,139,3,141
SSC11171,0,6,6,3,0,21,0,21
SSC11172,7,33,44,24,10,116,3,122
SSC11173,0,0,0,0,0,0,0,0
SSC11174,0,11,18,17,9,57,3,59
SSC11175,39,489,719,265,126,1626,29,1654
SSC11176,5,73,69,15,6,164,10,172
SSC11177,0,4,30,13,3,58,3,58
SSC11178,0,14,28,5,6,56,5,61
SSC11179,0,3,11,3,4,22,0,19
SSC11180,0,0,3,0,0,3,0,3
SSC11181,0,3,8,3,3,20,0,23
SSC11182,0,0,7,3,3,12,3,14
SSC11183,0,6,14,3,0,25,0,24
SSC11184,0,0,6,3,3,10,0,10
SSC11185,198,202,68,13,11,486,51,538
SSC11186,0,0,0,0,3,8,0,8
SSC11187,0,0,7,0,0,11,0,12
SSC11188,0,8,24,16,9,54,0,60
SSC11189,18,128,103,33,16,295,14,311
SSC11190,3,28,24,22,3,84,4,89
SSC11191,16,346,274,59,16,717,32,753
SSC11192,0,0,0,0,0,0,0,0
SSC11193,0,0,7,3,0,12,0,12
SSC11194,0,20,35,13,3,74,6,75
SSC11195,4,11,32,16,10,75,3,80
SSC11196,0,0,8,8,12,30,3,34
SSC11197,0,0,3,3,0,6,0,8
SSC11198,0,13,10,4,0,36,3,34
SSC11199,30,59,24,4,0,116,3,117
SSC11200,0,8,15,7,10,42,0,47
SSC11201,0,0,0,0,0,0,0,0
SSC11202,272,1352,1432,485,237,3782,163,3947
SSC11203,3,34,49,31,18,137,10,143
SSC11204,0,0,8,3,3,12,0,16
SSC11205,3,28,37,17,9,86,6,94
SSC11206,33,74,56,6,3,179,13,183
SSC11207,0,10,13,7,5,33,3,40
SSC11208,0,0,3,0,0,10,0,10
SSC11209,0,12,9,0,8,27,7,32
SSC11210,3,32,27,3,0,67,3,66
SSC11211,232,894,554,88,35,1797,65,1863
SSC11212,2227,2068,475,43,22,4834,203,5039
SSC11213,4,48,66,18,8,138,0,140
SSC11214,625,362,116,15,12,1122,43,1165
SSC11215,15,138,154,68,30,404,24,421
SSC11216,0,4,3,3,0,15,0,17
SSC11217,0,7,14,6,5,37,0,42
SSC11218,0,33,117,56,50,248,3,249
SSC11219,3,179,436,174,87,884,14,900
SSC11220,0,0,4,0,3,7,0,7
SSC11221,59,397,357,111,52,966,31,999
SSC11222,14,75,50,9,0,146,5,151
SSC11223,0,13,11,4,11,39,3,35
SSC11224,42,297,356,139,77,916,32,941
SSC11225,0,0,5,0,3,8,0,8
SSC11226,0,0,0,0,0,0,0,0
SSC11227,950,4307,2443,490,194,8387,282,8661
SSC11228,0,0,0,0,0,3,0,3
SSC11229,0,3,20,11,3,34,0,34
