POA_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA3265,..,189,189,313,15,324,128,0,123,120,0,120,87,0,87,49,0,49,685,203,889
POA3266,..,318,318,399,26,424,136,0,143,148,0,148,76,0,76,36,0,36,799,342,1143
POA3267,..,10,10,30,0,35,19,0,19,5,0,5,5,0,5,3,0,3,64,17,81
POA3268,..,241,241,351,16,367,118,3,123,121,0,121,67,0,67,29,0,29,687,259,942
POA3269,..,59,59,82,3,89,24,0,24,35,0,34,24,0,24,5,0,5,170,60,231
POA3270,..,41,41,34,3,38,5,0,5,10,0,10,0,0,0,3,0,3,52,45,103
POA3271,..,24,24,23,0,25,14,0,14,8,0,8,3,0,3,3,0,3,46,20,73
POA3272,..,207,207,229,14,242,70,0,71,38,0,38,39,0,39,16,0,16,397,222,622
POA3273,..,8,8,14,0,18,5,0,5,6,0,6,4,0,4,4,0,4,36,7,44
POA3274,..,18,18,33,3,38,10,0,10,10,0,10,3,0,3,4,0,4,67,14,86
POA3275,..,34,34,36,0,36,26,0,26,30,0,30,13,0,13,5,0,5,109,32,144
POA3276,..,31,31,74,0,78,19,0,19,16,0,16,20,0,20,7,0,7,142,35,169
POA3277,..,131,131,206,14,221,96,0,97,106,0,106,46,0,46,32,0,32,484,141,631
POA3278,..,21,21,40,3,46,12,0,13,12,0,9,9,0,9,6,0,6,74,27,105
POA3279,..,18,18,22,0,24,9,0,9,15,0,15,12,0,12,4,0,4,69,15,84
POA3280,..,3648,3648,3855,328,4184,1558,95,1652,1503,41,1548,661,19,682,261,17,279,7845,4137,11988
POA3281,..,71,71,163,6,169,95,0,98,101,0,101,56,0,56,24,0,24,444,80,523
POA3282,..,172,172,305,15,321,125,5,132,139,0,139,54,0,54,23,3,20,643,199,839
POA3283,..,84,84,189,6,196,54,0,54,57,0,57,44,0,44,24,0,24,370,93,461
POA3284,..,410,410,478,16,494,154,3,156,144,0,145,73,0,76,25,0,25,871,432,1307
POA3285,..,109,109,168,4,172,55,0,55,63,0,68,36,0,36,8,0,8,334,112,445
POA3286,..,69,69,85,3,90,25,0,25,26,0,26,19,0,19,3,0,3,155,76,231
POA3287,..,26,26,51,7,63,18,0,18,20,0,20,13,0,13,11,0,13,112,38,148
POA3289,..,90,90,108,5,113,30,0,29,23,0,23,28,0,28,13,0,13,203,96,299
POA3292,..,32,32,36,0,38,9,0,9,4,0,4,0,0,0,0,0,0,48,33,77
POA3293,..,40,40,46,0,47,13,0,13,9,0,9,11,0,11,0,0,0,74,43,118
POA3294,..,97,97,130,10,137,41,0,41,46,0,46,21,0,21,13,0,13,247,110,353
POA3300,..,1364,1364,1395,86,1489,506,21,524,434,0,432,179,0,179,81,0,81,2597,1474,4074
POA3301,..,91,91,152,5,161,61,0,61,68,0,68,31,0,31,14,0,14,331,95,431
POA3302,..,26,26,58,8,64,11,0,11,23,0,23,7,0,7,3,0,3,101,35,136
POA3303,..,35,35,37,0,36,14,0,14,22,0,22,8,0,8,3,0,3,85,33,118
POA3304,..,363,363,392,20,413,119,0,126,113,0,113,55,0,55,25,0,25,702,383,1084
POA3305,..,1515,1515,1726,112,1839,653,10,658,609,6,615,233,0,233,77,0,77,3298,1644,4943
POA3309,..,14,14,11,0,17,3,0,3,5,0,5,0,0,0,0,0,0,30,16,49
POA3310,..,51,51,41,3,44,13,0,13,10,0,10,3,0,3,0,0,0,73,51,123
POA3311,..,290,290,284,14,294,49,0,51,55,0,55,32,0,32,12,0,12,430,304,738
POA3312,..,114,114,144,12,152,35,3,36,48,0,48,30,0,30,13,0,13,262,129,393
POA3314,..,49,49,73,0,71,30,0,30,26,0,26,14,0,14,7,0,7,141,47,192
POA3315,..,221,221,253,13,265,74,0,74,57,0,57,43,0,43,9,0,9,437,237,670
POA3317,..,29,29,33,0,33,4,0,4,11,0,11,5,0,5,3,0,3,57,29,83
POA3318,..,204,204,174,9,180,54,0,53,43,0,43,25,0,25,11,0,11,308,207,518
POA3319,..,52,52,70,0,68,17,0,17,19,0,19,3,0,3,0,0,0,106,56,162
POA3321,..,83,83,171,11,181,82,0,82,105,0,105,40,0,40,19,0,19,415,95,515
POA3322,..,26,26,31,0,31,6,0,6,6,0,6,4,0,4,3,0,3,46,26,76
POA3323,..,13,13,14,0,14,3,0,3,3,0,3,3,0,3,0,0,0,23,13,35
POA3324,..,73,73,75,8,84,28,3,26,18,0,18,11,0,11,3,0,3,131,87,217
POA3325,..,72,72,63,4,71,23,0,23,20,0,20,10,0,10,6,0,6,123,72,193
POA3328,..,66,66,194,11,204,108,3,112,123,0,123,41,0,41,20,0,20,492,79,566
POA3329,..,22,22,30,3,37,11,0,14,17,0,17,7,0,7,3,0,3,73,28,101
POA3330,..,29,29,25,0,25,9,0,9,8,0,8,5,0,5,6,0,6,52,29,78
POA3331,..,264,264,597,26,618,283,3,289,426,0,426,212,0,214,74,0,74,1586,290,1879
POA3332,..,48,48,96,6,103,57,0,57,60,0,60,30,0,30,24,0,24,270,49,317
POA3333,..,74,74,100,5,104,42,0,42,35,0,35,22,0,22,19,0,19,213,75,294
POA3334,..,57,57,68,3,75,27,0,27,27,0,27,5,0,5,8,0,8,140,59,203
POA3335,..,285,285,555,32,585,371,3,376,333,3,337,139,0,139,110,0,109,1509,323,1830
POA3337,..,2444,2444,3372,314,3682,2243,34,2274,2062,8,2076,960,3,965,639,0,645,9276,2806,12078
POA3338,..,1583,1583,2151,220,2379,1387,24,1411,1363,5,1370,600,0,601,403,0,405,5909,1843,7750
POA3340,..,1650,1650,2221,119,2341,1154,21,1168,1337,0,1336,608,0,605,250,0,250,5561,1788,7350
POA3341,..,92,92,178,9,189,96,0,96,102,0,102,60,0,60,19,0,19,447,99,549
POA3342,..,334,334,434,30,466,178,0,180,175,0,175,77,0,77,37,0,37,903,367,1274
POA3345,..,67,67,154,12,162,61,0,61,69,0,69,25,0,25,17,0,17,318,77,398
POA3350,..,6680,6680,6860,857,7712,2916,251,3166,3088,126,3211,1247,22,1274,425,8,433,14533,7943,22479
POA3351,..,587,587,957,42,995,386,5,387,525,0,525,207,0,207,105,0,105,2176,629,2808
POA3352,..,1017,1017,1752,81,1837,809,10,814,900,4,905,477,0,481,223,0,223,4159,1109,5263
POA3355,..,1902,1902,1603,146,1751,686,22,708,514,5,520,240,10,247,97,4,94,3141,2082,5218
POA3356,..,2035,2035,1914,235,2147,966,30,999,748,15,764,306,7,310,155,4,163,4086,2322,6413
POA3357,..,249,249,423,26,445,178,3,178,232,0,233,107,0,107,34,0,37,968,279,1252
POA3360,..,104,104,126,8,133,37,0,37,34,0,34,13,0,13,8,0,8,214,109,323
POA3361,..,93,93,78,6,87,18,0,18,26,0,26,17,0,17,12,0,12,150,104,257
POA3363,..,418,418,448,22,466,154,0,157,163,0,163,61,0,61,24,0,24,856,438,1298
POA3364,..,202,202,286,26,313,89,0,89,106,0,103,50,0,50,21,0,21,549,222,774
POA3370,..,245,245,276,15,291,89,0,89,60,0,60,26,0,26,25,0,25,476,260,732
POA3371,..,139,139,152,17,162,57,0,57,34,0,34,13,0,13,9,0,9,260,159,418
POA3373,..,324,324,319,26,344,90,3,92,93,0,93,41,0,41,26,0,30,568,353,915
POA3374,..,42,42,68,0,69,21,0,21,18,0,18,7,0,7,7,0,7,119,42,164
POA3375,..,13,13,33,0,28,7,0,7,6,0,6,7,0,7,0,0,0,54,17,72
POA3377,..,1122,1122,1222,85,1308,417,13,425,353,5,365,155,3,165,80,5,85,2234,1239,3472
POA3378,..,5,5,15,0,15,6,0,6,11,0,11,3,0,3,3,0,3,35,5,45
POA3379,..,101,101,104,6,113,31,0,31,26,0,26,5,0,5,11,0,11,179,105,286
POA3380,..,857,857,850,62,912,285,13,297,227,3,234,104,9,116,34,6,40,1506,949,2457
POA3381,..,115,115,187,14,202,49,3,53,50,0,50,18,0,18,5,0,5,322,129,446
POA3384,..,77,77,78,7,90,31,0,31,17,0,17,5,0,5,5,0,5,144,80,223
POA3385,..,51,51,92,4,94,36,0,36,25,0,25,8,0,8,0,0,0,155,50,206
POA3387,..,46,46,42,0,43,17,0,14,20,0,20,5,0,5,0,0,0,81,44,129
POA3388,..,68,68,82,3,88,17,0,18,24,0,24,16,0,16,6,0,6,145,71,215
POA3390,..,120,120,131,11,143,47,0,47,35,0,35,21,0,21,7,0,7,244,137,375
POA3391,..,12,12,25,0,28,4,0,6,9,0,9,6,0,6,3,0,3,48,17,59
POA3392,..,100,100,89,0,89,22,0,22,18,0,18,8,0,8,0,0,0,141,103,240
POA3393,..,376,376,375,17,391,124,3,131,96,0,102,43,0,43,24,0,22,666,403,1067
POA3395,..,59,59,55,3,57,10,0,10,9,0,9,10,0,10,0,0,0,88,59,153
POA3396,..,102,102,126,0,126,24,0,21,25,0,25,13,0,13,7,0,7,194,108,300
POA3400,..,2024,2024,1970,124,2090,703,30,734,679,11,687,294,0,294,95,0,95,3739,2193,5932
POA3401,..,288,288,534,15,547,215,3,211,261,0,261,138,0,138,49,0,49,1194,302,1499
POA3407,..,47,47,60,0,61,22,0,22,16,0,16,11,0,11,0,0,0,114,52,166
POA3409,..,125,125,125,6,136,47,0,46,43,0,43,18,0,18,6,0,6,238,135,374
POA3412,..,47,47,53,0,51,17,0,17,11,0,11,7,0,7,0,0,0,86,46,130
POA3413,..,19,19,24,0,29,18,0,18,8,0,8,7,0,7,0,0,0,61,23,78
POA3414,..,259,259,264,22,286,89,0,89,55,0,55,36,0,36,12,0,12,458,282,740
POA3415,..,4,4,4,0,5,0,0,0,3,0,3,0,0,0,0,0,0,11,6,18
POA3418,..,333,333,400,22,425,125,4,130,127,3,129,55,0,55,22,0,22,740,365,1098
POA3419,..,103,103,133,5,140,34,0,34,24,0,24,19,0,19,3,0,3,217,110,331
POA3420,..,25,25,27,4,29,16,0,16,7,0,7,12,0,12,0,0,0,65,31,93
POA3423,..,78,78,73,5,82,16,0,16,16,0,16,5,0,5,3,0,3,116,87,200
POA3424,..,122,122,114,3,118,29,0,29,24,0,24,21,0,21,4,0,4,198,120,321
POA3427,..,229,229,307,33,335,211,5,214,130,0,130,65,0,65,26,0,26,736,267,1003
POA3428,..,25,25,61,0,64,41,0,41,39,0,39,18,0,18,10,0,10,163,26,190
POA3429,..,2606,2606,3719,228,3945,2201,23,2224,2355,6,2362,1020,0,1020,393,0,393,9689,2861,12552
POA3430,..,20,20,35,0,39,16,0,15,14,0,14,12,0,12,8,0,8,82,19,99
POA3431,..,213,213,421,23,442,210,3,215,284,3,286,120,0,120,41,0,41,1087,234,1319
POA3432,..,12,12,18,3,24,6,0,6,16,0,16,5,0,5,0,0,0,48,17,63
POA3433,..,7,7,20,0,24,11,0,11,12,0,12,9,0,9,3,0,3,57,9,64
POA3434,..,283,283,546,30,581,263,0,262,344,0,344,146,0,146,70,0,70,1374,319,1686
POA3435,..,239,239,348,21,367,155,0,155,153,0,153,69,0,69,35,0,35,758,262,1014
POA3437,..,575,575,1091,30,1120,559,4,562,734,0,730,333,0,333,99,0,99,2818,613,3429
POA3438,..,125,125,218,7,216,115,0,115,191,0,191,85,0,85,24,0,24,632,130,763
POA3440,..,130,130,220,17,235,87,0,90,136,0,136,56,0,56,25,0,25,527,144,679
POA3441,..,74,74,200,3,204,69,0,70,77,0,77,33,0,33,17,0,17,390,77,472
POA3442,..,536,536,838,32,864,408,3,407,532,0,532,185,0,182,39,0,39,1993,569,2561
POA3444,..,943,943,1170,59,1227,460,12,472,441,4,443,203,7,209,70,6,80,2341,1029,3371
POA3446,..,107,107,133,3,141,60,0,61,47,0,47,14,0,14,13,0,13,272,113,385
POA3447,..,51,51,63,0,62,23,0,25,23,0,23,4,0,4,3,0,3,119,58,177
POA3448,..,91,91,141,11,146,55,0,54,34,3,33,17,0,17,4,0,4,249,100,350
POA3450,..,1121,1121,942,96,1040,337,14,354,277,3,279,104,0,104,29,0,34,1690,1237,2930
POA3451,..,526,526,668,53,723,250,3,259,228,0,228,107,0,107,40,0,41,1297,594,1890
POA3453,..,118,118,232,12,243,92,0,93,94,0,94,45,0,45,12,0,12,477,135,607
POA3458,..,258,258,272,21,291,82,0,85,78,4,83,32,0,32,10,0,10,480,280,757
POA3460,..,474,474,359,34,398,130,3,129,81,0,78,29,0,30,14,0,14,610,514,1121
POA3461,..,452,452,648,49,698,198,10,203,177,0,173,89,0,89,20,0,20,1128,511,1642
POA3462,..,149,149,182,7,187,45,0,50,65,0,65,14,0,14,7,0,7,317,158,475
POA3463,..,393,393,417,46,457,102,0,101,88,0,85,35,0,35,16,0,16,649,438,1088
POA3464,..,104,104,152,13,167,48,0,49,46,0,46,35,0,35,18,0,18,305,113,421
POA3465,..,1441,1441,1433,111,1548,469,19,487,360,3,359,166,3,169,87,0,87,2516,1577,4094
POA3467,..,176,176,182,11,194,48,0,48,42,0,42,16,0,16,18,0,18,307,187,496
POA3468,..,32,32,52,4,56,9,0,7,10,0,10,5,0,5,3,0,3,78,38,114
POA3469,..,43,43,45,3,45,10,0,10,9,0,9,3,0,3,3,0,3,72,48,116
POA3472,..,260,260,228,26,253,71,0,71,42,3,42,20,0,20,12,0,12,368,283,654
POA3475,..,52,52,58,3,66,15,0,15,10,0,10,5,0,5,3,0,3,91,57,155
POA3477,..,84,84,148,8,156,36,0,36,35,0,35,20,0,20,4,0,4,240,97,335
POA3478,..,445,445,381,32,408,113,0,109,102,0,102,37,0,37,9,0,9,637,472,1111
POA3480,..,224,224,265,11,281,66,0,66,66,0,67,44,0,44,16,0,16,455,242,697
POA3482,..,26,26,22,0,21,5,0,5,9,0,9,6,0,6,0,0,0,42,26,64
POA3483,..,121,121,105,5,107,44,0,43,35,0,35,21,0,21,18,0,18,212,132,341
POA3485,..,48,48,52,3,55,13,0,13,10,0,10,8,0,8,3,0,3,85,50,130
POA3487,..,7,7,13,0,13,6,0,6,3,0,3,3,0,3,0,0,0,23,7,32
POA3488,..,13,13,17,0,18,9,0,9,4,0,4,4,0,4,3,0,3,33,14,47
POA3489,..,3,3,12,0,12,4,0,4,0,0,0,0,0,0,0,0,0,17,3,24
POA3490,..,186,186,183,11,198,57,0,54,38,3,39,20,0,20,15,0,15,307,202,516
POA3491,..,20,20,17,0,17,6,0,6,9,0,9,3,0,3,0,0,0,34,18,55
POA3494,..,76,76,68,3,69,21,0,21,31,3,37,15,4,18,6,4,9,144,95,234
POA3496,..,590,590,708,46,757,332,0,329,316,0,317,136,0,136,75,0,82,1558,644,2204
POA3498,..,406,406,617,26,646,254,3,258,286,0,284,178,0,176,72,0,71,1405,437,1841
POA3500,..,3784,3784,3960,345,4305,1666,64,1729,1445,30,1472,699,9,712,333,9,342,8102,4244,12346
POA3501,..,105,105,216,4,215,97,0,97,124,0,124,73,0,73,24,0,24,532,108,637
POA3505,..,420,420,539,31,566,266,7,267,235,0,236,128,0,128,62,0,62,1231,454,1681
POA3506,..,8,8,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,8,6,16
POA3507,..,19,19,28,0,30,9,0,9,6,0,6,6,0,6,0,0,0,46,17,63
POA3509,..,28,28,44,0,42,13,0,13,12,0,12,7,0,7,0,0,0,67,33,97
POA3512,..,52,52,61,0,60,10,0,10,17,0,17,8,0,8,4,0,4,103,52,153
POA3515,..,93,93,220,18,235,130,0,130,103,0,103,57,0,57,21,0,21,526,105,633
POA3516,..,74,74,94,8,97,31,0,31,37,0,37,15,0,15,3,0,3,179,84,260
POA3517,..,201,201,196,16,212,54,0,54,41,0,41,29,0,29,9,0,9,338,212,553
POA3518,..,214,214,177,27,197,54,0,51,39,0,39,11,0,11,21,0,21,297,239,538
POA3520,..,34,34,27,3,26,11,0,11,5,0,5,0,0,0,3,0,3,38,41,77
POA3521,..,44,44,68,6,73,29,0,29,41,0,41,10,0,10,14,0,14,170,49,223
POA3522,..,23,23,43,0,47,14,0,14,17,0,17,10,0,10,3,0,3,87,25,111
POA3523,..,509,509,604,50,658,170,3,169,121,0,121,37,0,37,29,0,29,963,559,1525
POA3525,..,199,199,213,17,229,51,3,52,33,0,33,26,0,26,8,0,8,336,219,556
POA3527,..,113,113,126,11,138,37,0,37,16,0,16,10,0,10,4,0,4,194,125,322
POA3529,..,8,8,11,0,11,3,0,3,5,0,5,7,0,7,3,0,3,29,8,34
POA3530,..,22,22,17,3,19,7,0,7,8,0,8,0,0,0,0,0,0,29,25,53
POA3531,..,16,16,26,3,28,8,0,8,12,0,12,6,0,6,0,0,0,49,18,72
POA3533,..,103,103,107,13,119,28,0,29,28,0,28,21,0,21,6,0,6,183,112,299
POA3537,..,126,126,178,3,181,44,0,44,30,0,30,18,0,18,14,0,14,274,131,408
POA3540,..,48,48,42,0,48,18,0,18,4,0,4,5,0,5,3,0,3,70,52,122
POA3542,..,18,18,20,0,20,4,0,4,8,0,8,5,0,5,4,0,4,41,18,59
POA3544,..,32,32,34,4,32,10,0,10,4,0,4,8,0,8,4,0,4,60,35,94
POA3546,..,52,52,50,7,53,26,0,26,11,0,11,5,0,5,5,0,5,94,58,149
POA3549,..,273,273,343,31,377,154,7,163,131,6,132,104,7,107,58,3,64,780,325,1109
POA3550,..,5367,5367,5031,604,5638,2032,207,2241,1629,68,1699,736,17,756,336,14,352,9766,6277,16042
POA3551,..,1394,1394,3173,139,3317,1617,35,1648,1941,7,1940,965,3,967,348,0,348,8039,1574,9618
POA3555,..,2458,2458,2548,226,2774,1074,54,1128,887,7,894,349,5,358,148,0,152,5010,2747,7758
POA3556,..,1564,1564,1520,171,1692,699,23,722,574,8,582,279,3,280,142,0,142,3215,1767,4982
POA3557,..,61,61,94,6,101,46,0,46,37,0,37,30,0,30,8,0,8,208,66,274
POA3558,..,154,154,125,7,132,42,0,42,42,0,42,22,0,22,8,0,8,231,159,395
POA3559,..,44,44,81,3,88,25,0,25,29,0,29,15,0,15,7,0,7,156,48,208
POA3561,..,465,465,638,34,667,199,6,204,184,0,188,104,0,104,47,0,47,1175,508,1684
POA3562,..,22,22,33,0,33,9,0,9,14,0,14,4,0,4,3,0,3,66,22,92
POA3563,..,67,67,119,3,120,46,0,48,34,0,34,16,0,16,13,0,13,228,71,301
POA3564,..,1623,1623,2048,143,2186,742,17,760,773,8,782,361,0,365,141,0,138,4068,1791,5866
POA3565,..,9,9,13,0,15,3,0,3,6,0,6,3,0,3,3,0,3,27,12,34
POA3566,..,61,61,80,3,84,22,0,22,25,0,25,11,0,11,3,0,3,145,65,206
POA3567,..,69,69,99,11,112,28,0,28,31,0,31,16,0,16,10,0,10,180,74,256
POA3568,..,382,382,458,22,486,127,0,127,114,0,114,67,0,67,15,0,15,785,402,1193
POA3570,..,50,50,108,5,108,46,0,46,36,0,36,19,0,19,10,0,10,221,52,275
POA3571,..,26,26,45,0,46,12,0,12,17,0,17,8,0,8,4,0,4,84,28,104
POA3572,..,11,11,15,0,15,6,0,6,8,0,8,3,0,3,0,0,0,41,11,51
POA3573,..,35,35,38,3,46,10,0,10,7,0,7,13,0,13,3,0,3,74,34,115
POA3575,..,97,97,109,8,121,30,0,30,28,0,30,14,0,14,10,0,10,207,111,314
POA3576,..,6,6,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,22,6,27
POA3579,..,713,713,753,44,799,220,3,223,188,0,188,130,0,130,68,0,68,1360,756,2117
POA3580,..,135,135,171,5,175,46,0,46,41,0,41,12,0,12,7,0,7,278,145,422
POA3581,..,17,17,21,0,23,11,0,11,11,0,11,3,0,3,4,0,4,48,19,63
POA3583,..,13,13,17,3,21,10,0,10,16,0,16,9,0,9,3,0,3,46,14,65
POA3584,..,91,91,143,4,147,56,0,56,38,0,40,38,0,39,12,0,12,282,97,378
POA3585,..,1282,1282,1309,121,1429,557,30,592,455,7,467,244,3,247,100,3,104,2671,1439,4114
POA3586,..,39,39,75,4,82,39,0,40,40,0,40,27,0,27,10,0,10,189,46,238
POA3588,..,23,23,59,0,59,14,0,14,18,0,18,8,0,8,3,0,3,102,25,132
POA3589,..,21,21,34,3,33,14,0,14,16,0,16,14,0,14,4,0,4,84,23,107
POA3590,..,17,17,40,0,40,23,0,23,19,0,19,13,0,13,4,0,4,95,17,106
POA3591,..,15,15,24,0,24,9,0,9,5,0,5,5,0,5,0,0,0,43,15,60
POA3594,..,57,57,68,7,75,21,0,22,20,0,20,6,0,6,9,0,9,125,63,194
POA3595,..,79,79,75,3,72,33,0,34,13,0,13,13,0,13,6,0,6,142,79,219
POA3596,..,13,13,10,0,10,3,0,3,6,0,6,3,0,3,0,0,0,16,12,29
POA3597,..,49,49,54,7,59,17,3,18,19,0,19,6,0,6,3,0,3,105,57,161
POA3599,..,12,12,20,0,22,3,0,3,5,0,5,5,0,5,0,0,0,34,18,47
POA3607,..,13,13,18,0,18,10,0,10,4,0,4,3,0,3,0,0,0,35,13,43
POA3608,..,326,326,382,23,408,118,0,118,99,0,99,43,0,43,12,0,12,643,347,996
POA3610,..,156,156,191,13,201,65,0,65,62,0,62,36,0,36,11,0,11,363,168,533
POA3612,..,273,273,269,22,286,66,0,66,59,0,63,29,0,29,8,0,8,438,288,722
POA3614,..,50,50,115,4,117,33,0,31,69,0,69,23,0,23,9,0,9,239,56,295
POA3616,..,537,537,652,49,698,268,7,271,265,0,267,121,0,121,50,0,50,1362,586,1951
POA3617,..,11,11,21,0,21,3,0,3,17,0,17,0,0,0,0,0,0,47,11,57
POA3618,..,64,64,89,7,97,44,0,48,27,0,27,17,0,17,10,0,10,184,72,256
POA3620,..,884,884,1058,56,1107,431,3,434,381,0,381,195,0,195,74,0,76,2134,944,3075
POA3621,..,239,239,285,16,301,90,0,93,119,0,118,55,0,55,39,0,39,595,256,848
POA3622,..,38,38,68,4,67,18,0,18,18,0,18,10,0,10,11,0,11,126,40,165
POA3623,..,86,86,152,12,161,43,0,43,29,0,29,16,0,16,7,0,7,254,100,352
POA3624,..,59,59,86,4,88,25,0,25,24,0,24,17,0,17,8,0,8,154,66,221
POA3629,..,1130,1130,1117,95,1212,451,8,456,397,3,398,198,6,203,87,0,89,2253,1240,3491
POA3630,..,3358,3358,3385,296,3683,1591,65,1652,1375,36,1406,683,14,690,429,9,434,7461,3776,11237
POA3631,..,632,632,1198,55,1257,588,17,606,750,7,753,339,0,335,156,0,156,3033,716,3754
POA3633,..,34,34,60,0,60,29,0,30,32,0,32,27,0,27,8,0,8,159,29,194
POA3634,..,130,130,212,11,225,80,0,80,112,0,112,54,0,54,13,0,13,478,143,623
POA3635,..,55,55,69,3,75,31,0,31,25,0,25,5,0,5,9,0,9,147,63,206
POA3636,..,627,627,703,41,745,270,0,274,227,0,227,124,0,124,50,0,52,1382,670,2055
POA3637,..,45,45,69,3,73,28,0,28,30,0,30,19,0,19,15,0,15,159,50,208
POA3638,..,246,246,286,19,299,89,0,89,78,0,78,49,0,49,31,0,31,531,263,794
POA3639,..,74,74,95,9,105,25,0,25,24,0,24,9,0,9,3,0,3,147,81,227
POA3640,..,67,67,103,11,108,47,0,47,46,0,45,32,0,35,23,0,23,257,79,336
POA3641,..,122,122,155,6,157,55,0,53,39,0,39,43,0,43,22,0,22,314,131,445
POA3644,..,1010,1010,1212,83,1289,414,7,428,386,7,386,199,0,199,108,0,104,2316,1106,3419
POA3646,..,42,42,76,6,82,36,0,36,30,0,30,7,0,7,5,0,5,159,48,207
POA3647,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,..,44,44,55,3,62,15,0,18,21,0,21,7,0,7,4,0,4,109,53,166
POA3658,..,557,557,727,55,782,338,3,345,335,0,335,176,0,172,66,0,66,1638,617,2254
POA3659,..,65,65,97,3,103,42,0,42,38,0,38,15,0,15,3,0,3,201,66,268
POA3660,..,913,913,948,74,1021,396,6,397,303,5,307,142,10,148,66,6,72,1849,1015,2862
POA3662,..,17,17,61,0,64,58,0,58,59,0,59,30,0,30,12,0,12,220,21,239
POA3663,..,10,10,25,0,29,6,0,6,8,0,8,3,0,3,3,0,3,50,15,57
POA3664,..,120,120,143,9,154,54,0,49,47,0,51,17,0,17,10,0,15,275,129,406
POA3665,..,22,22,61,3,61,23,0,23,12,0,12,8,0,8,0,0,0,103,24,131
POA3666,..,683,683,735,33,773,218,4,220,164,0,163,77,0,80,37,0,37,1232,723,1959
POA3669,..,176,176,213,14,229,69,0,69,45,0,45,17,0,17,3,0,3,349,190,539
POA3670,..,55,55,78,8,84,44,0,44,23,0,23,10,0,10,3,0,3,158,60,215
POA3672,..,1532,1532,1577,108,1688,473,6,477,386,0,387,172,0,172,64,0,64,2675,1653,4325
POA3673,..,130,130,272,7,285,65,0,64,85,0,85,36,0,36,16,0,16,469,139,611
POA3675,..,130,130,262,16,276,85,0,85,100,0,100,47,0,47,14,0,14,507,150,660
POA3677,..,2507,2507,2359,182,2543,900,18,919,834,7,838,351,8,354,121,0,124,4568,2722,7287
POA3678,..,463,463,888,38,926,303,0,298,318,0,319,173,0,173,66,0,66,1747,501,2253
POA3682,..,48,48,73,3,73,19,0,19,36,0,36,21,0,21,6,0,6,158,47,207
POA3683,..,187,187,246,12,262,101,0,99,72,0,72,29,0,29,23,0,23,473,205,675
POA3685,..,325,325,397,20,413,134,5,138,129,0,129,65,0,65,15,0,15,738,350,1085
POA3687,..,110,110,148,13,161,62,3,68,53,0,58,23,0,23,13,0,13,293,124,421
POA3688,..,84,84,159,12,169,69,0,69,69,0,69,22,0,22,17,0,17,339,102,434
POA3690,..,3498,3498,4095,347,4446,1872,34,1906,1710,25,1734,722,5,729,288,0,291,8696,3919,12613
POA3691,..,500,500,1113,43,1155,460,5,467,568,0,569,290,0,290,90,0,90,2511,561,3074
POA3694,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3695,..,21,21,58,0,57,33,0,33,25,0,25,12,0,12,11,0,11,136,28,160
POA3697,..,58,58,88,6,89,33,0,33,28,0,28,12,0,12,4,0,4,158,63,224
POA3698,..,113,113,143,3,151,35,0,35,31,0,31,20,0,20,4,0,4,230,118,347
POA3699,..,184,184,126,20,143,34,0,34,42,0,42,7,0,7,9,0,9,224,209,431
POA3700,..,160,160,198,7,209,60,0,60,45,0,45,28,0,28,16,0,16,346,170,517
POA3701,..,123,123,177,3,179,43,0,40,46,0,46,25,0,25,5,0,5,295,124,419
POA3704,..,3,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8
POA3705,..,24,24,38,0,44,4,0,4,12,0,12,7,0,7,0,0,0,67,20,94
POA3707,..,243,243,252,23,270,62,4,66,82,0,82,39,0,39,11,0,11,444,265,709
POA3708,..,7,7,9,0,14,3,0,3,0,0,0,0,0,0,0,0,0,14,8,28
POA3709,..,54,54,60,3,58,8,0,8,3,0,3,8,0,8,3,0,3,76,56,136
POA3711,..,50,50,79,3,79,18,0,18,27,0,27,5,0,5,7,0,7,124,58,184
POA3712,..,63,63,63,6,69,8,0,8,9,0,9,6,0,6,3,0,3,87,70,162
POA3713,..,166,166,165,9,175,28,0,31,25,5,29,6,3,6,4,0,4,232,182,410
POA3714,..,479,479,517,25,541,160,3,158,155,0,155,54,0,54,17,0,22,905,504,1406
POA3715,..,40,40,48,5,50,7,0,7,12,0,12,5,0,5,3,0,3,75,38,115
