POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA2873,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,49,49,224,3,0,3,49,277,460,..,..,..,..,460,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2874,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,16,17,178,0,0,3,16,197,381,..,..,..,..,381,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2875,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,7,3,17,0,17,..,0,0,0,46,48,403,8,3,15,46,465,852,..,..,..,..,852,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,8,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,8,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2876,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,22,29,153,3,0,3,22,182,354,..,..,..,..,354,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2877,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,37,4,38,0,42,..,6,0,6,163,168,1734,41,4,45,162,1937,3419,..,..,..,..,3419,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,0,0,0,0,0,..,5,3,3,0,3,..,0,0,0,0,0,..,7,5,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0
POA2878,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,42,42,111,0,0,0,42,157,246,..,..,..,..,246,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2879,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,6,..,3,0,0,0,3,..,7,0,7,43,48,232,8,0,11,43,292,531,..,..,..,..,531,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2880,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,19,0,20,..,0,0,0,0,0,..,17,0,20,0,20,..,5,0,5,0,5,..,41,3,45,0,44,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,43,7,45,0,45,..,203,27,230,5,237,..,24,3,24,811,841,8267,231,24,253,816,9344,16201,..,..,..,..,16201,..,11,0,11,0,8,..,6,0,6,0,8,..,28,0,30,0,30,..,3,0,3,0,3,..,13,0,14,3,14,..,0,0,0,0,0,..,15,0,16,3,20,..,11,3,14,0,14,..,3,0,3,0,3,..,7,0,7,0,7,..,19,0,23,3,21
POA2898,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,20,20,161,6,0,6,20,191,321,..,..,..,..,321,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3000,7,714,..,9,0,11,0,14,..,3,0,3,0,3,..,36,3,44,0,44,..,18,0,18,0,18,..,33,5,38,0,38,..,3,0,3,0,3,..,11,3,16,0,16,..,75,0,73,0,73,..,791,23,813,3,822,..,68,0,68,0,68,..,135,0,138,0,135,..,1076,21,1094,6,1104,..,278,36,316,0,316,..,118,13,131,0,135,..,504,162,660,8,669,..,20,0,26,0,26,..,272,47,318,0,321,..,540,92,633,7,641,..,11460,2173,13636,83,13714,..,20,15,35,2067,2104,3675,11483,2185,13671,2150,19492,8323,..,..,..,..,8323,..,18,0,18,0,18,..,331,50,378,0,382,..,0,0,0,0,0,..,1730,340,2066,16,2083,..,9574,2016,11583,53,11636,..,556,258,818,11,824,..,11855,2611,14464,76,14543,..,16,0,16,0,16,..,29,0,30,0,30,..,225,14,234,6,240,..,91,3,100,0,100
POA3002,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,10,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,11,0,11,0,11,..,17,0,17,0,17,..,0,0,0,0,0,..,3,3,5,0,5,..,3,0,3,0,3,..,18,0,17,0,17,..,38,0,37,0,37,..,335,30,368,5,374,..,3,0,8,298,301,1933,337,33,372,304,2612,3708,..,..,..,..,3708,..,7,0,7,0,7,..,17,4,20,0,20,..,0,0,0,0,0,..,61,0,63,0,63,..,71,19,85,0,85,..,6,5,10,0,10,..,129,28,157,0,158,..,8,0,8,0,8,..,5,0,5,0,5,..,43,3,43,0,43,..,29,0,29,0,29
POA3003,0,101,..,8,0,8,0,8,..,0,0,4,0,4,..,8,0,8,0,8,..,6,0,6,0,6,..,16,0,16,0,16,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,30,0,30,0,30,..,15,0,15,0,15,..,13,0,13,0,13,..,73,0,73,0,73,..,44,5,47,0,47,..,9,0,9,0,9,..,36,16,48,0,48,..,4,0,4,0,4,..,24,10,35,0,31,..,74,16,90,5,95,..,911,165,1077,16,1092,..,4,0,3,249,254,1177,914,166,1085,268,2528,2497,..,..,..,..,2497,..,3,0,3,0,3,..,43,9,50,0,50,..,0,0,0,0,0,..,149,44,192,0,193,..,475,64,545,5,551,..,14,5,22,0,22,..,642,112,753,7,763,..,11,0,11,0,10,..,5,0,12,0,10,..,45,0,45,0,45,..,12,0,12,0,12
POA3004,0,44,..,3,0,3,0,3,..,3,0,3,0,3,..,25,0,28,0,28,..,14,0,14,0,14,..,23,4,29,0,32,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,64,3,70,0,70,..,14,0,14,0,14,..,15,0,15,0,15,..,107,3,113,0,113,..,74,3,78,0,78,..,22,0,22,0,22,..,26,3,29,0,29,..,7,0,7,0,7,..,36,3,39,0,39,..,109,10,114,4,119,..,1394,143,1534,21,1552,..,4,9,14,583,599,2634,1397,143,1545,605,4779,5269,..,..,..,..,5269,..,12,0,12,0,12,..,56,7,60,0,60,..,0,0,0,0,0,..,208,13,221,0,221,..,694,133,825,3,826,..,28,7,37,4,44,..,934,150,1082,12,1096,..,18,0,18,0,18,..,4,0,4,0,4,..,81,4,83,3,84,..,57,0,57,0,57
POA3005,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,8,0,8,..,79,10,91,0,91,..,0,0,0,51,55,106,80,10,96,51,254,207,..,..,..,..,207,..,0,0,0,0,0,..,11,3,10,0,10,..,0,0,0,0,0,..,13,0,19,0,19,..,55,5,56,0,56,..,3,0,6,0,6,..,75,8,81,0,81,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5
POA3006,0,246,..,12,0,12,0,12,..,5,0,5,0,6,..,50,0,50,0,50,..,10,3,14,0,14,..,60,10,69,0,69,..,0,0,0,0,0,..,19,0,21,0,21,..,44,0,44,0,44,..,271,12,278,3,281,..,44,0,42,0,47,..,29,0,30,0,30,..,383,15,394,3,401,..,221,32,248,3,252,..,41,0,38,0,38,..,72,18,84,0,84,..,13,4,16,0,17,..,88,9,103,0,105,..,234,29,266,4,272,..,3957,597,4552,30,4589,..,12,0,13,1149,1168,3593,3973,600,4573,1186,9344,7754,..,..,..,..,7754,..,17,0,17,0,17,..,223,31,257,0,256,..,0,0,0,0,0,..,571,63,637,3,641,..,2416,454,2872,11,2886,..,184,55,237,0,237,..,3173,576,3748,18,3770,..,26,0,26,0,26,..,18,0,18,0,18,..,140,3,143,0,146,..,74,0,74,0,79
POA3008,5,152,..,4,0,4,0,4,..,0,0,0,0,0,..,28,0,30,0,30,..,9,0,11,0,11,..,28,0,30,0,30,..,0,0,0,0,0,..,14,0,14,0,14,..,27,0,27,0,27,..,69,6,74,0,74,..,14,0,14,0,14,..,11,0,11,0,11,..,118,6,124,0,124,..,58,8,62,0,62,..,65,4,74,0,70,..,36,3,40,0,40,..,7,0,14,0,14,..,59,3,66,0,63,..,230,34,264,7,275,..,2409,421,2829,24,2858,..,5,3,13,598,609,1589,2418,429,2839,630,5063,3560,..,..,..,..,3560,..,11,0,11,0,11,..,154,27,183,4,189,..,0,0,0,0,0,..,280,39,316,0,319,..,1569,361,1932,15,1948,..,96,39,131,0,131,..,1944,444,2383,11,2399,..,9,0,9,0,9,..,9,0,9,0,9,..,62,4,69,0,69,..,44,0,43,0,43
POA3010,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,10,0,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,11,0,11,0,11,..,157,4,162,0,165,..,0,0,0,43,41,670,158,4,163,39,875,1204,..,..,..,..,1204,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,17,0,17,0,17,..,97,0,98,0,98,..,9,0,9,0,9,..,124,0,121,0,121,..,0,0,0,0,0,..,6,0,6,0,6,..,22,0,23,0,25,..,6,0,6,0,6
POA3011,0,18,..,61,38,97,0,97,..,18,5,21,0,21,..,10,0,10,0,10,..,19,0,20,0,20,..,13,0,13,0,13,..,10,0,10,0,10,..,27,12,38,0,38,..,54,0,54,3,55,..,48,6,53,0,53,..,70,0,72,0,73,..,32,3,32,0,32,..,198,11,211,3,214,..,77,27,100,0,99,..,26,0,26,0,26,..,39,9,53,0,53,..,33,6,39,0,39,..,729,422,1153,4,1160,..,414,93,502,8,514,..,3069,1061,4132,28,4160,..,15,3,21,862,885,5328,3088,1070,4154,890,10370,10866,..,..,..,..,10866,..,5,0,5,0,5,..,115,21,134,0,134,..,3,0,3,0,3,..,327,147,471,0,471,..,581,165,742,4,745,..,97,42,133,0,135,..,1004,346,1352,3,1354,..,85,26,105,0,105,..,15,0,20,0,20,..,79,3,90,0,89,..,64,4,62,0,62
POA3012,0,34,..,73,33,102,3,106,..,40,0,38,0,38,..,17,5,26,0,26,..,47,6,54,0,54,..,16,0,18,0,18,..,9,0,9,0,9,..,57,16,70,3,72,..,53,5,57,0,57,..,47,7,50,0,50,..,105,5,112,0,112,..,15,0,13,0,13,..,221,16,231,0,231,..,128,33,154,0,154,..,23,3,23,0,23,..,47,12,62,0,62,..,41,14,52,3,57,..,1092,533,1628,7,1641,..,523,116,642,9,651,..,4070,1333,5403,48,5453,..,25,9,39,785,821,6706,4099,1342,5441,834,12982,13555,..,..,..,..,13555,..,7,0,7,0,9,..,274,39,312,4,311,..,0,0,0,0,0,..,477,211,681,4,689,..,500,188,694,4,700,..,68,31,96,0,96,..,1046,425,1471,10,1480,..,161,42,196,0,196,..,27,0,27,0,27,..,64,5,64,0,66,..,52,0,58,4,57
POA3013,0,8,..,75,36,112,3,113,..,11,0,15,0,15,..,6,0,6,0,6,..,27,4,31,0,31,..,4,3,6,0,6,..,3,0,3,0,3,..,33,8,39,0,39,..,9,3,14,0,14,..,11,0,8,0,8,..,22,3,25,0,25,..,0,0,0,0,0,..,36,9,48,0,48,..,74,8,77,3,81,..,4,0,4,0,4,..,19,0,19,0,24,..,14,0,14,0,14,..,142,68,210,0,214,..,104,19,122,3,122,..,1335,381,1717,14,1734,..,8,0,10,430,438,5558,1344,383,1728,447,7726,10878,..,..,..,..,10878,..,12,0,12,0,12,..,105,16,123,3,130,..,0,0,0,0,0,..,104,38,139,0,139,..,133,25,156,0,161,..,10,4,18,0,18,..,239,69,309,0,316,..,36,16,54,4,56,..,28,0,28,0,28,..,56,3,59,0,59,..,64,3,68,0,68
POA3015,0,11,..,87,28,120,0,120,..,15,0,16,3,17,..,9,0,9,0,9,..,35,8,42,4,44,..,4,0,5,0,5,..,0,0,0,0,0,..,47,16,68,0,68,..,19,0,21,0,21,..,20,0,20,0,20,..,18,0,18,0,18,..,6,0,6,0,6,..,60,0,61,0,61,..,51,6,58,0,59,..,8,0,14,0,14,..,15,9,23,0,23,..,3,0,3,0,3,..,47,14,62,0,63,..,129,34,165,7,172,..,1421,285,1711,40,1744,..,7,5,11,360,370,6799,1431,293,1722,394,8911,13379,..,..,..,..,13379,..,21,0,21,0,21,..,368,72,435,6,441,..,0,0,0,0,0,..,80,17,91,0,91,..,127,19,148,3,153,..,18,4,21,0,21,..,232,39,266,3,267,..,87,15,106,0,106,..,21,3,21,0,21,..,58,4,64,0,64,..,70,4,73,0,73
POA3016,0,8,..,54,7,64,0,66,..,23,3,25,0,29,..,6,0,8,0,8,..,22,0,18,0,20,..,5,0,5,0,5,..,3,0,3,0,3,..,15,0,15,0,15,..,14,0,14,0,14,..,8,0,8,0,13,..,14,0,14,0,14,..,0,0,0,0,0,..,33,0,33,0,39,..,28,7,36,0,36,..,4,0,3,0,3,..,13,3,12,0,12,..,6,0,6,0,6,..,51,19,69,0,69,..,122,25,141,0,144,..,1086,138,1223,7,1237,..,25,0,26,400,424,6252,1107,143,1251,410,7912,12471,..,..,..,..,12471,..,16,0,16,0,16,..,92,7,100,0,100,..,0,0,0,0,0,..,37,16,51,0,48,..,74,14,94,0,94,..,14,0,14,0,14,..,124,27,158,0,158,..,112,10,122,0,124,..,21,3,17,0,17,..,42,0,41,0,41,..,92,4,94,0,94
POA3018,0,4,..,22,0,24,0,24,..,147,18,160,3,165,..,8,0,8,3,9,..,22,0,23,0,30,..,15,0,15,0,15,..,0,0,0,0,0,..,26,5,28,0,28,..,23,0,27,0,27,..,16,0,16,0,15,..,25,0,27,0,34,..,4,0,4,0,4,..,72,3,74,4,77,..,39,0,44,0,43,..,3,0,3,0,3,..,16,8,20,0,20,..,8,0,8,0,8,..,58,25,86,0,82,..,144,24,171,11,178,..,1205,166,1373,23,1393,..,18,0,18,365,376,4808,1223,166,1387,385,6583,9362,..,..,..,..,9362,..,12,0,12,0,12,..,49,8,61,3,64,..,0,0,0,0,0,..,67,14,80,0,83,..,156,41,192,0,192,..,13,4,12,0,12,..,229,58,287,0,285,..,101,13,113,0,113,..,29,0,28,0,28,..,39,9,52,0,52,..,98,3,102,0,102
POA3019,0,9,..,16,0,18,0,18,..,14,0,12,0,12,..,8,0,7,0,7,..,11,9,23,0,23,..,3,0,3,0,3,..,6,0,3,0,8,..,19,9,23,0,23,..,53,0,55,0,55,..,15,4,16,0,16,..,56,0,57,0,59,..,7,3,12,0,12,..,131,11,139,0,142,..,27,22,48,0,48,..,28,4,33,0,33,..,14,0,9,0,9,..,21,13,31,0,31,..,867,563,1429,7,1439,..,338,222,561,12,572,..,2071,1085,3159,29,3187,..,13,3,16,266,284,1065,2079,1091,3173,294,4535,2258,..,..,..,..,2258,..,0,0,0,0,0,..,91,28,125,3,124,..,0,0,0,0,0,..,338,218,555,3,562,..,168,85,256,0,255,..,43,17,65,0,65,..,555,323,876,3,882,..,21,11,31,0,31,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3
POA3020,0,29,..,214,109,320,0,326,..,588,104,692,9,699,..,44,19,70,0,70,..,155,57,210,0,210,..,23,7,24,0,24,..,99,0,102,3,113,..,68,17,84,0,85,..,203,6,210,0,210,..,37,3,39,0,39,..,222,9,229,9,232,..,34,0,30,0,30,..,486,19,507,9,516,..,242,48,291,3,297,..,108,49,154,7,158,..,68,11,81,0,79,..,171,64,239,0,242,..,3182,2083,5262,49,5308,..,1213,610,1817,47,1864,..,9814,4251,14060,169,14227,..,71,39,113,1227,1334,6462,9888,4286,14175,1391,22031,13331,..,..,..,..,13331,..,3,0,4,0,4,..,626,127,755,11,766,..,0,0,0,0,0,..,793,463,1255,8,1263,..,537,273,808,11,815,..,116,78,196,3,196,..,1441,814,2256,18,2275,..,328,107,442,0,440,..,7,0,7,0,7,..,47,0,47,0,51,..,64,7,71,0,71
