POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA6605,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,11
POA6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,0,0,25,0,0,0,0,0,0,0,0,4,15,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,4,15,7,4,3,0,0,32
POA6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,0,0,0,26,0,0,0,0,0,0,0,0,4,9,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,7,3,0,0,0,30
POA6609,7,8,5,6,8,0,0,37,5,4,0,0,0,0,0,9,6,10,4,3,0,0,0,21,29,26,14,9,3,0,0,84,0,0,0,0,0,0,0,0,48,49,20,15,11,0,0,151,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,53,52,23,16,12,0,0,162
POA6612,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,4,3,0,0,0,31,0,0,0,0,0,0,0,0,11,16,6,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,4,5,0,0,0,40
POA6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,16
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,9
POA6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,5,17,24,4,0,0,0,0,49,0,0,0,0,0,0,0,0,22,31,6,0,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,33,6,0,4,0,0,68
POA6623,0,0,0,3,0,0,0,7,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,27,31,5,10,11,0,0,92,0,0,0,0,0,0,0,0,36,40,8,12,12,3,0,114,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,10,3,10,0,0,0,24,0,0,0,0,0,0,0,0,10,10,6,10,5,0,0,33,45,49,15,18,17,3,0,146
POA6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,3,0,0,13
POA6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,18
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,5,0,0,0,0,0,9
POA6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,16,20,16,6,6,0,0,59,0,0,0,0,0,0,0,0,23,26,17,9,3,0,0,72,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,5,3,0,0,0,39,0,0,0,0,0,0,0,0,18,18,12,4,0,0,0,42,35,38,28,14,5,0,0,121
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6632,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,15,0,0,0,0,0,0,0,0,7,11,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,3,3,0,0,0,26
POA6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,5,3,0,0,22,0,0,0,0,0,0,0,0,7,14,0,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,8,16,8,5,3,0,0,38
POA6638,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,0,7,0,0,0,0,0,5,9,15,7,3,3,0,0,37,0,0,0,0,0,0,0,0,18,18,11,5,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,15,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,13,22,23,10,5,6,0,0,72
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,7,6,9,4,0,0,0,0,17
POA6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,26,16,14,5,4,0,0,66,0,0,0,0,0,0,0,0,31,24,14,8,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,17,7,3,0,0,64,0,3,3,3,0,0,0,9,17,24,15,10,3,0,0,72,50,43,29,19,5,0,0,148
POA6646,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,3,6,0,0,40,0,0,0,0,0,0,0,3,20,13,4,3,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,3,4,0,0,0,34,0,0,0,0,0,0,0,0,10,17,3,4,0,0,0,37,26,28,9,8,6,3,0,77
POA6701,35,43,13,8,8,0,0,111,5,19,7,6,4,0,0,41,18,12,6,0,5,3,0,54,154,178,95,56,36,4,0,520,7,5,3,0,0,0,0,17,222,254,135,71,52,5,0,749,3,3,4,4,3,0,0,18,0,3,5,0,0,0,0,13,0,3,0,3,0,0,0,5,48,81,47,31,17,3,0,226,8,5,6,4,0,0,0,35,59,96,64,39,27,3,0,292,282,353,203,111,77,6,0,1040
POA6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,4,6,0,0,41,0,0,0,0,0,0,0,0,18,8,3,4,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,4,4,0,0,0,30,0,0,0,0,0,0,0,0,4,14,4,4,0,0,0,30,24,24,10,12,8,0,0,72
POA6707,13,11,4,5,7,0,0,43,12,3,3,4,3,0,0,29,15,16,6,0,3,0,0,37,109,111,69,32,35,0,0,355,0,0,0,0,0,0,0,3,147,141,85,38,52,0,0,464,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,7,3,4,3,0,7,0,0,12,12,13,19,10,11,0,0,61,0,3,0,0,0,0,0,3,20,23,21,14,19,3,0,96,173,156,109,50,65,3,0,557
POA6710,3,4,8,0,0,0,0,21,3,0,0,0,0,0,0,7,6,5,0,0,0,0,0,11,24,29,10,3,7,0,0,69,3,0,0,0,0,0,0,4,40,36,19,7,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,20,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,26,38,46,28,7,8,0,0,125
POA6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,3,7,4,3,3,0,0,21,4,5,3,0,0,0,0,15,14,13,11,3,3,0,0,42,56,84,40,16,21,3,0,228,3,0,0,0,0,0,0,4,76,114,62,30,30,3,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,3,0,0,0,0,0,0,3,6,0,0,0,4,0,0,15,79,115,66,33,29,3,0,325
POA6714,211,221,121,69,98,6,0,732,104,68,27,8,20,0,0,225,140,94,49,22,29,0,0,334,819,766,365,157,192,12,3,2306,4,12,4,3,3,0,0,27,1280,1160,555,265,347,18,5,3624,6,8,3,7,3,0,0,33,7,14,5,5,5,0,0,38,8,5,0,3,5,0,0,25,119,117,73,39,39,0,0,394,18,4,3,0,0,0,0,25,157,150,90,60,62,0,0,513,1434,1313,643,324,406,18,4,4138
POA6716,3,7,0,0,0,0,0,12,3,0,0,0,0,0,0,7,4,6,0,0,0,0,0,10,51,73,13,0,0,0,0,141,0,0,0,0,0,0,0,0,66,85,15,7,3,0,0,174,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,19,68,96,17,7,3,0,0,184
POA6718,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,6,28,31,22,12,16,0,0,97,0,0,0,0,0,0,0,0,34,38,19,12,14,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,16,13,9,0,0,80,0,0,0,0,0,0,0,3,20,23,12,13,9,0,0,81,56,64,35,19,19,0,0,197
POA6720,22,14,15,4,9,0,0,66,18,8,4,0,7,0,0,34,43,21,16,5,4,0,0,85,157,130,78,35,44,4,0,441,7,3,0,0,0,0,0,9,233,169,106,44,69,4,0,627,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,12,20,11,8,7,0,0,59,0,0,0,0,0,0,0,0,9,23,16,12,7,0,0,76,247,192,121,63,71,4,0,698
POA6721,48,49,17,12,15,3,0,153,24,30,8,9,3,0,0,70,30,27,6,6,10,0,0,78,188,196,57,40,30,3,0,516,0,0,0,0,0,0,0,3,288,304,97,66,58,6,0,820,0,5,0,0,0,0,0,6,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,19,22,3,0,4,4,0,54,0,0,0,0,0,0,0,0,24,22,9,5,10,4,0,73,316,330,105,71,69,9,0,892
POA6722,111,107,65,36,55,9,0,390,49,33,10,6,11,0,0,110,83,56,23,8,6,0,0,185,452,382,151,83,101,3,0,1174,11,7,0,0,0,0,0,19,706,580,264,131,182,10,0,1873,3,10,12,3,3,0,0,26,4,6,6,5,3,0,0,33,5,3,4,0,3,0,0,13,88,91,40,31,27,3,0,279,13,5,3,3,0,0,0,22,115,115,62,48,42,3,0,372,813,697,324,180,223,13,0,2245
POA6725,58,38,28,16,27,3,0,175,37,36,12,6,7,0,0,95,41,52,13,9,11,0,0,126,470,459,245,124,98,8,4,1404,3,0,0,0,0,0,0,6,608,580,301,159,140,12,6,1805,6,7,5,3,3,0,0,23,3,16,5,0,4,3,0,32,3,10,6,3,4,0,0,18,144,167,97,72,43,5,0,530,5,5,3,3,0,0,0,16,162,201,118,83,56,7,0,622,768,784,416,245,193,15,6,2426
POA6726,32,25,13,13,15,3,0,100,18,27,18,9,10,0,0,71,29,17,10,5,3,0,0,65,188,239,116,66,80,4,0,694,5,0,0,0,0,0,0,4,271,306,158,96,111,5,0,947,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,14,3,5,3,0,0,0,0,12,77,105,56,31,26,0,0,297,9,3,0,3,0,0,0,12,89,113,60,37,33,0,0,333,360,417,216,136,147,5,0,1281
POA6728,29,22,9,3,3,0,0,61,6,10,6,0,3,0,0,27,12,12,7,0,0,0,0,24,274,299,165,87,52,3,0,879,6,3,3,0,0,0,0,13,320,345,184,91,56,3,0,1009,3,8,0,0,0,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,134,142,84,32,40,0,0,444,3,4,3,0,0,0,0,13,143,154,94,38,43,0,0,470,463,503,278,129,99,3,0,1476
POA6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6740,5,0,3,0,0,0,0,5,3,3,0,0,0,0,0,10,3,3,0,0,0,0,0,11,55,48,28,18,13,0,0,162,0,0,0,0,0,0,0,0,58,53,32,20,13,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,24,14,10,0,0,111,7,4,8,3,0,0,0,16,35,35,31,10,10,0,0,125,96,90,67,38,22,0,0,308
POA6743,29,33,16,10,12,4,0,101,19,10,7,3,3,0,0,44,32,22,11,0,8,0,0,72,262,219,89,54,38,8,0,668,6,0,0,0,0,0,0,4,348,290,119,62,62,8,0,886,3,5,3,0,3,0,0,10,0,0,4,0,3,0,0,5,5,3,0,0,0,0,0,5,103,113,70,37,31,0,0,358,6,8,9,0,0,0,0,20,114,128,81,42,37,0,0,411,464,417,208,102,92,13,3,1299
POA6751,38,33,16,11,5,0,0,106,23,19,10,7,6,0,0,54,38,29,9,5,3,0,0,86,240,195,69,37,42,0,0,585,0,0,0,0,0,0,0,3,338,275,113,51,56,0,0,835,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,19,16,3,0,0,66,0,0,0,0,0,0,0,5,9,25,18,15,12,0,0,86,352,303,128,74,65,0,0,914
POA6753,59,55,26,13,23,0,0,182,22,28,7,9,3,0,0,74,28,27,6,4,3,0,0,64,280,257,112,64,59,0,0,781,0,4,0,3,0,0,0,7,385,374,161,91,87,3,0,1107,3,7,0,5,0,0,0,13,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,34,28,21,11,14,0,0,97,4,0,0,0,0,0,0,4,41,35,19,17,18,0,0,122,427,406,179,111,108,3,0,1233
POA6754,9,19,3,0,4,0,0,36,6,9,4,0,0,0,0,17,12,8,3,3,3,0,0,28,107,103,32,24,18,0,0,281,0,3,0,0,0,0,0,8,139,143,44,24,23,3,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,4,5,4,3,0,0,0,17,0,0,0,0,0,0,0,3,4,7,5,7,4,0,0,25,144,145,47,30,25,3,0,398
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,3,3,0,0,25,0,0,0,0,0,0,0,0,5,9,8,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,5,16,8,3,3,0,0,33
POA6760,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,24,17,9,4,0,0,84,0,0,0,0,0,0,0,0,28,27,18,9,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,5,3,0,0,43,3,0,0,0,0,0,0,9,12,14,13,5,3,0,0,50,34,40,33,13,12,0,0,137
POA6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,5,12,3,0,0,51,0,0,0,0,0,0,0,0,13,19,5,12,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,8,5,6,0,0,0,33,0,0,0,0,0,0,0,0,11,9,5,6,0,0,0,35,28,24,11,18,8,0,0,87
POA6765,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,97,62,37,17,12,0,0,230,0,0,0,0,0,0,0,5,104,69,38,19,12,0,0,247,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,46,42,20,23,9,0,0,137,0,0,0,0,0,0,0,7,52,50,20,19,9,0,0,148,154,117,61,41,22,0,0,398
POA6770,3,3,0,0,0,0,0,9,5,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,99,103,76,22,17,0,3,311,0,0,0,0,0,0,0,3,110,106,77,25,17,0,3,339,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,78,55,39,15,0,0,249,0,7,3,3,0,0,0,12,68,82,58,40,15,0,0,266,180,194,136,67,32,3,3,603
POA7000,53,48,39,19,18,5,4,194,51,64,50,27,21,10,4,226,50,49,28,22,23,8,12,189,288,350,202,133,146,72,34,1218,0,0,0,0,0,0,0,4,439,513,318,200,213,94,54,1833,7,12,12,4,18,4,0,63,6,13,17,6,19,8,0,64,6,12,3,0,8,3,0,33,38,49,42,31,51,27,11,249,0,3,0,0,3,0,0,7,57,85,72,45,91,40,15,414,494,604,387,249,304,136,67,2242
POA7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7004,35,37,6,3,13,6,0,94,25,38,21,22,18,7,5,132,38,43,14,9,16,11,0,131,160,178,95,70,84,33,25,639,4,0,0,0,0,0,0,3,255,298,140,98,125,47,25,996,3,3,3,0,3,3,0,17,3,9,7,0,3,4,3,32,0,3,5,7,8,0,0,29,18,34,26,23,17,6,4,125,0,6,0,0,0,0,0,7,28,56,42,32,30,10,6,207,280,359,176,133,163,65,32,1201
POA7005,129,87,49,26,45,27,12,373,45,49,26,24,22,12,12,188,37,51,19,14,32,8,8,170,231,309,190,107,167,83,37,1133,7,0,0,0,0,0,0,10,448,498,284,179,266,128,68,1870,7,3,6,0,6,4,5,30,7,4,11,3,8,6,4,35,0,6,9,4,3,4,0,27,11,31,26,24,43,23,3,158,4,0,0,0,0,0,0,8,25,42,47,38,62,34,9,256,477,539,327,211,330,160,74,2125
POA7007,30,22,12,6,6,9,0,90,15,10,9,10,11,4,3,55,13,16,10,6,3,3,0,47,95,111,55,33,66,35,14,407,0,0,0,0,0,0,0,0,147,155,84,59,88,49,22,604,0,6,0,0,3,3,0,15,0,0,3,3,4,4,0,17,0,0,3,4,3,3,0,12,3,8,20,15,14,4,5,65,0,0,0,0,0,0,0,0,12,16,22,15,25,11,6,109,156,174,107,78,114,59,22,711
POA7008,89,68,25,15,26,11,11,239,65,61,22,23,34,11,9,221,53,43,22,12,23,5,3,160,354,354,187,109,151,78,37,1268,4,0,0,0,0,0,0,8,566,521,257,160,235,102,64,1899,12,16,10,7,7,5,7,58,9,10,13,6,12,4,0,54,0,12,3,6,7,8,3,37,53,72,62,45,55,27,9,317,3,6,0,3,0,0,0,9,79,107,85,64,85,45,14,485,644,632,343,220,318,149,80,2384
POA7009,125,91,49,32,48,30,14,390,51,38,19,6,7,3,3,130,36,30,7,9,4,3,3,96,383,302,180,114,166,54,16,1211,0,5,3,0,0,0,0,9,602,465,253,157,221,98,33,1831,12,35,24,20,31,13,10,153,12,23,3,15,4,5,3,59,3,8,4,4,6,3,0,31,95,131,94,61,101,31,15,517,4,7,0,3,0,0,0,15,126,198,121,104,144,51,26,775,726,664,376,264,370,152,54,2607
