POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,13,14,6,4,37,24,162,216,507,222,139,53,17,3,1355,0,0,0,5,7,3,3,3,0,17,0,13,17,28,3,9,3,0,0,66,0,0,0,16,10,12,3,4,0,44,10,19,29,112,51,50,14,4,0,299,0,0,0,3,0,3,0,0,0,19,0,0,5,6,14,21,21,12,4,85,0,0,4,3,10,3,3,0,0,24,0,3,22,29,15,14,9,4,4,102,0,0,0,6,8,11,8,6,0,40,0,0,0,7,3,5,3,0,0,19,0,8,14,59,9,19,3,0,0,118,0,3,10,47,7,0,0,0,0,67,0,0,0,6,5,3,0,0,0,14,0,0,0,5,3,0,0,0,0,12,3,3,4,8,6,4,3,0,0,30
POA4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,17,17,42,24,21,3,0,0,127,0,0,0,0,0,0,0,0,0,3,0,4,4,25,3,0,0,0,0,36,0,0,0,4,0,3,3,0,0,10,0,4,3,18,10,6,0,0,0,46,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,13,0,11,12,23,10,7,0,0,0,65,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,10,32,8,11,3,0,0,71,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
POA4120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,23,0,0,0,3,3,0,0,0,0,9,0,5,19,58,22,18,5,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,8,0,0,0,0,21,3,3,11,32,9,7,6,0,0,69,0,0,0,3,0,0,3,0,3,9,0,0,0,5,3,4,3,3,0,22,0,0,0,3,0,0,0,0,0,8,0,0,0,14,3,4,3,0,0,22,0,0,0,0,3,0,0,0,0,5,0,0,0,18,3,0,0,0,0,26,0,0,0,18,0,3,0,0,0,17,0,0,3,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,3,16,5,0,3,0,0,30
POA4121,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,4,8,0,0,0,0,0,18,0,0,0,14,3,3,6,3,0,30,0,22,27,150,53,47,21,7,3,332,0,0,0,0,3,3,3,3,0,10,0,3,0,8,0,0,0,0,0,15,0,0,0,18,24,9,0,0,0,50,0,0,8,36,7,13,12,0,0,73,0,0,0,10,0,0,5,3,0,17,0,0,3,12,6,11,10,3,3,53,0,3,0,13,5,4,0,0,0,25,0,5,6,29,14,9,8,4,0,79,0,0,0,4,7,0,3,4,0,14,0,4,0,9,7,4,3,5,0,30,0,3,10,19,0,0,0,0,0,33,0,0,0,18,3,3,5,0,0,38,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,9,0,10,9,28,6,11,6,0,0,63
POA4122,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,4,14,0,0,0,0,0,21,0,0,0,6,3,4,15,6,7,34,0,65,88,242,136,90,49,19,11,688,0,0,0,0,4,0,3,4,0,16,3,9,0,33,0,0,0,0,0,49,0,11,13,54,34,13,16,5,3,146,0,15,35,99,60,42,22,3,3,286,0,0,0,13,3,6,8,4,5,45,0,0,0,10,16,13,14,24,3,94,3,10,14,34,18,11,7,3,0,99,0,23,42,61,43,19,14,10,4,215,0,0,0,13,9,3,3,0,6,30,4,22,24,74,29,19,6,7,0,203,4,15,30,127,21,13,5,0,0,219,0,0,10,41,10,4,5,0,0,79,0,0,0,3,3,0,4,0,0,18,0,0,0,0,5,3,0,0,0,8,0,7,7,27,10,5,3,0,0,64
POA4123,0,0,4,0,3,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,12,3,0,20,0,38,54,159,112,71,34,22,0,497,0,0,0,4,0,0,4,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,3,17,20,3,0,10,0,56,0,0,7,33,16,13,5,0,0,77,0,0,0,3,3,0,3,0,0,17,0,4,4,8,8,10,10,10,3,57,0,6,3,12,4,3,0,0,0,31,0,10,9,41,16,10,14,3,0,105,0,0,0,6,0,0,0,0,0,6,0,4,3,18,4,7,3,0,0,37,3,0,10,63,15,11,5,0,3,110,0,4,0,6,6,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,5,10,9,5,6,0,0,35
POA4124,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,6,9,5,38,9,51,80,209,120,66,24,3,8,571,0,0,0,0,4,3,3,0,0,7,0,4,3,11,3,3,0,0,0,31,0,0,0,10,5,3,0,0,0,26,0,9,9,32,17,13,5,4,0,85,0,0,0,9,3,5,0,0,0,15,0,3,0,6,8,3,10,0,0,34,0,4,0,3,5,3,0,0,0,19,0,8,11,26,16,8,5,0,0,73,0,0,0,0,3,7,3,3,0,16,0,3,0,3,0,0,0,0,0,5,0,3,7,16,7,5,3,0,0,50,0,3,0,26,4,3,0,0,0,38,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,0,0,21
POA4125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,5,25,0,11,17,34,34,33,24,8,0,174,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,3,4,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,18,0,0,0,0,3,8,3,7,0,13,0,0,0,0,0,0,0,0,0,4,0,0,9,26,4,15,3,0,0,61,0,0,3,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA4127,0,0,0,0,0,3,0,4,0,10,0,0,3,15,9,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,4,3,34,10,98,151,383,179,128,61,26,7,1046,0,0,0,0,3,6,0,4,0,13,3,12,10,25,6,3,0,0,0,56,0,0,7,28,11,18,7,3,0,74,0,8,12,81,28,42,8,4,3,189,0,0,0,6,5,10,0,3,0,26,0,5,3,9,12,11,16,7,4,64,0,0,4,0,0,9,0,0,0,19,0,4,14,40,22,14,10,3,0,106,0,0,0,0,0,3,0,3,0,13,0,4,0,11,0,6,4,0,0,26,0,3,8,28,6,0,3,0,0,40,3,7,15,39,12,7,3,0,0,82,0,0,0,3,0,4,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,6,5,0,0,5,0,0,0,24
POA4128,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,5,3,4,16,3,0,31,0,31,49,217,127,100,43,11,3,572,0,0,3,4,4,0,8,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,14,6,0,5,0,0,34,0,3,13,31,22,25,5,0,0,94,0,0,0,0,5,6,0,4,0,13,0,0,3,10,14,16,11,6,0,69,0,0,4,7,3,3,0,0,0,17,0,8,12,41,38,20,17,4,0,133,0,0,0,0,5,3,3,3,0,11,0,0,0,7,3,0,0,3,0,16,0,0,0,13,0,0,0,0,0,15,0,0,3,8,3,3,0,0,0,19,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,14,3,3,5,0,0,24
POA4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,21,38,106,62,47,18,0,0,295,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,12,10,5,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,4,10,4,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,14
POA4130,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,4,0,19,0,5,23,85,56,38,17,0,3,235,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,25,0,0,0,12,7,3,4,0,0,40,0,0,0,3,0,3,0,0,0,5,0,3,0,4,15,9,8,3,0,45,0,0,0,0,0,0,0,0,0,3,0,8,4,16,12,13,4,0,3,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,5,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,16
POA4131,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,3,0,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,20,9,50,88,181,79,49,23,4,3,479,0,0,0,0,0,0,0,3,0,3,0,3,4,10,3,0,0,0,0,13,0,3,3,12,8,5,3,3,0,43,0,4,12,37,26,20,3,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,21,0,0,0,5,0,3,0,0,0,10,0,0,4,9,0,4,0,3,0,26,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,3,0,0,0,9,0,5,6,19,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11
POA4132,0,0,0,0,0,0,0,0,0,0,0,4,11,32,3,0,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,0,24,25,226,287,600,172,99,44,10,3,1474,0,0,0,0,0,3,0,0,0,0,4,6,6,25,3,0,0,0,0,42,0,0,4,21,11,11,6,3,3,61,3,13,10,92,36,45,10,3,0,213,0,0,0,3,0,3,3,0,0,7,0,0,0,6,12,4,8,3,0,34,0,0,0,3,3,3,0,0,0,13,0,3,6,13,6,9,0,0,0,35,0,0,0,3,4,3,4,0,0,13,0,0,0,3,0,0,3,0,0,12,0,3,0,4,0,3,0,0,0,11,0,16,7,36,7,3,0,0,0,70,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,6,4,6,3,0,0,22
POA4133,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,19,7,0,45,18,107,129,318,88,75,37,16,4,800,0,0,0,0,0,0,0,0,0,0,3,5,3,9,0,0,0,0,0,25,0,0,0,10,10,7,8,0,0,38,0,4,9,45,25,24,4,0,0,113,0,0,0,6,0,0,0,0,7,10,0,0,0,9,10,8,6,5,7,38,0,0,0,4,5,0,0,0,0,8,0,0,8,19,11,8,13,4,0,58,0,0,0,0,4,7,3,0,0,11,0,0,3,10,3,0,0,0,0,23,0,3,0,7,0,4,3,0,0,17,0,0,3,21,4,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,20
POA4151,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,3,16,51,0,0,0,0,0,72,0,0,0,4,3,0,3,0,0,15,0,8,26,110,33,35,14,5,8,233,0,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,0,3,17,5,3,0,0,0,30,0,3,5,36,11,5,8,0,0,72,0,0,0,6,0,0,0,0,0,13,0,0,3,13,7,9,0,0,0,26,0,0,0,3,3,0,6,0,0,16,0,0,10,20,7,10,5,0,0,43,0,0,0,0,4,3,0,0,0,9,0,4,6,23,5,0,3,4,0,42,0,0,0,13,0,0,0,0,0,21,0,0,5,16,11,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,4,20,3,3,0,0,0,41
POA4152,0,0,0,3,0,3,0,0,0,11,0,0,0,5,3,4,5,0,0,16,0,0,3,13,5,0,0,0,0,23,0,4,3,0,0,9,14,3,7,37,7,45,93,287,147,117,55,22,6,783,0,0,0,11,6,3,4,0,3,28,0,0,0,5,0,0,0,0,0,13,0,7,10,37,21,15,4,3,0,101,0,3,16,83,31,42,14,3,0,203,0,0,3,12,4,14,6,3,3,50,0,3,3,36,18,24,10,6,9,101,0,3,3,27,14,12,8,7,0,67,0,35,45,116,74,30,10,0,0,322,0,0,0,0,3,7,3,0,0,21,0,5,7,35,28,18,17,5,6,118,0,0,6,50,7,11,0,0,0,79,0,8,3,36,11,6,3,0,0,63,0,0,0,0,0,0,0,3,0,8,0,3,3,0,0,0,0,0,0,7,5,8,13,40,5,3,7,0,0,91
POA4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,9,53,24,20,9,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,6,3,0,0,0,16,0,0,0,0,0,0,4,0,0,6,0,0,3,0,3,0,0,0,0,18,0,0,0,0,3,3,0,0,0,9,0,3,5,9,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,11,0,0,4,8,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,15,6,19,38,102,57,31,19,4,0,273,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,4,0,0,0,11,0,0,3,12,14,6,3,0,0,40,0,0,0,3,0,0,0,0,0,9,0,3,3,14,10,5,6,0,0,48,0,0,3,3,0,0,0,0,0,14,3,29,28,79,44,6,4,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,18,3,3,0,3,0,0,0,0,0,14,0,0,0,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,8,3,5,0,0,0,28
POA4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,3,9,10,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,3,4,5,4,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,11,6,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,20,0,3,0,7,0,4,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,13
POA4157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,7,0,17,0,3,31,0,47,67,199,118,93,51,25,6,610,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,6,13,3,3,0,0,35,0,7,13,46,20,32,10,3,0,123,0,0,0,0,0,7,3,3,0,13,0,0,0,3,12,12,17,10,0,51,0,0,0,9,3,3,4,0,0,15,0,8,11,29,30,18,6,0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,3,0,3,5,3,0,0,0,0,19,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,8,7,3,7,0,0,24
POA4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,9,31,20,24,16,3,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,7,0,4,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,3,0,5,4,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5
POA4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,5,3,5,22,21,15,67,0,28,35,112,63,45,24,4,3,328,0,0,0,4,3,3,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,6,13,10,0,0,0,24,0,3,0,17,15,3,6,0,0,45,0,0,0,6,0,0,0,0,0,12,0,0,3,6,12,5,9,10,0,54,0,0,0,0,3,0,0,0,0,7,0,11,6,29,26,11,7,9,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,9,0,0,3,8,5,3,0,0,0,20,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,4,3,0,0,19
POA4160,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,13,3,5,42,3,16,58,122,95,91,31,13,4,441,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,3,0,0,8,0,0,0,6,9,6,0,3,0,27,0,3,0,12,11,6,8,0,0,41,0,0,0,3,3,0,3,3,0,20,0,7,4,12,21,30,15,10,0,105,0,0,3,10,3,0,0,0,0,14,3,20,44,74,67,25,13,9,0,242,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,0,3,0,0,12,0,0,0,4,3,4,0,0,0,15,0,0,0,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,6,3,4,3,4,45
POA4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,11,0,37,57,169,75,70,33,15,11,462,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,16,9,6,4,0,0,45,0,9,12,25,24,23,0,0,0,92,0,0,0,3,4,10,0,0,0,18,0,0,0,6,10,21,10,8,4,50,0,0,0,0,0,0,3,0,0,5,0,0,3,26,21,9,9,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,6,0,3,0,3,0,0,3,0,0,12,0,0,3,19,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,3,0,0,0,15
POA4163,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,12,5,38,3,32,53,107,91,97,40,26,11,457,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,7,3,0,0,27,0,5,6,27,12,9,0,0,0,61,0,0,0,4,0,4,7,4,7,25,0,7,3,13,12,22,18,17,3,93,0,0,0,0,3,3,3,0,0,14,3,14,30,31,34,14,8,15,3,158,0,0,0,0,0,3,0,0,0,5,0,3,0,4,0,0,0,0,0,14,0,0,4,4,5,6,3,0,0,28,0,0,0,14,3,3,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,10,6,8,6,0,0,39
POA4164,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,12,4,0,32,3,49,54,131,100,65,20,15,3,438,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,9,0,0,6,6,7,4,4,0,0,29,0,0,0,4,3,0,0,0,0,9,0,3,5,12,25,10,8,4,0,75,0,0,0,0,0,3,0,0,0,4,0,28,36,74,44,19,7,12,0,210,0,0,0,0,0,0,3,0,0,9,0,4,0,3,11,0,0,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,7,9,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,5,4,3,3,4,0,0,25
