POA_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
POA4404,172,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,176,492,20,..,200,492
POA4405,4538,12352,191,285,12,20,206,304,115,179,0,0,0,0,0,0,115,179,14,20,6,5,0,0,10,26,33,54,19,65,4915,12955,786,..,5703,12955
POA4406,456,1175,29,59,0,0,29,59,0,0,0,0,0,3,0,0,3,0,12,14,0,0,0,0,3,4,14,16,4,18,496,1269,139,..,641,1269
POA4407,185,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,6,7,14,6,17,194,481,45,..,239,481
POA4408,225,545,0,0,0,0,0,0,9,12,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,3,11,237,566,31,..,268,566
POA4410,414,937,0,0,3,7,3,7,14,9,0,0,0,0,0,0,14,9,0,4,0,0,0,0,3,3,7,7,4,10,444,978,88,..,530,978
POA4411,99,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,264,31,..,127,264
POA4412,67,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,172,18,..,88,172
POA4413,2296,6079,149,324,13,27,156,347,176,323,0,0,0,0,0,0,176,323,8,17,3,4,0,7,0,9,14,30,12,33,2654,6816,624,..,3277,6816
POA4415,580,1417,69,128,0,0,69,128,21,37,0,0,0,0,0,0,24,42,12,17,0,3,4,3,9,29,20,46,5,16,706,1648,363,..,1074,1648
POA4416,144,365,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,7,11,151,381,80,..,230,381
POA4417,237,587,6,10,0,0,6,10,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,4,14,3,4,254,623,91,..,340,623
POA4418,42,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,97,9,..,50,97
POA4419,273,655,0,0,0,0,0,0,19,20,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0,0,3,292,680,88,..,382,680
POA4420,405,992,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,25,422,1023,137,..,561,1023
POA4421,788,1780,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,17,0,0,14,25,22,37,827,1847,181,..,1010,1847
POA4422,162,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,6,6,6,0,4,169,413,78,..,245,413
POA4423,58,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,62,173,34,..,98,173
POA4424,79,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,210,30,..,111,210
POA4425,73,191,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,76,198,40,..,113,198
POA4426,50,125,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,56,132,25,..,77,132
POA4427,107,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,3,4,8,0,0,112,265,56,..,174,265
POA4428,223,570,3,3,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,3,8,4,8,238,596,77,..,309,596
POA4454,233,520,0,4,0,0,0,4,3,12,0,0,0,0,0,0,7,8,3,15,0,0,0,0,0,0,3,12,3,4,246,550,132,..,380,550
POA4455,2693,6869,105,149,16,27,118,176,47,78,0,0,0,6,4,13,48,97,17,27,6,4,4,11,0,0,22,47,21,46,2910,7228,729,..,3635,7228
POA4461,22,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,48,5,..,29,48
POA4462,43,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,102,15,..,61,102
POA4465,425,1054,11,6,0,0,11,6,0,3,0,0,0,0,0,0,0,3,12,17,0,0,0,4,0,3,12,26,3,13,451,1105,190,..,647,1105
POA4467,73,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,5,0,4,78,189,37,..,110,189
POA4468,108,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,7,0,0,110,240,35,..,141,240
POA4470,1204,3018,38,55,0,0,41,62,34,60,0,0,0,0,0,0,34,60,12,27,0,0,0,0,9,29,23,51,9,20,1316,3211,297,..,1610,3211
POA4472,512,1194,26,26,0,0,26,26,7,6,0,0,0,0,0,0,7,6,16,30,0,0,0,0,0,3,15,36,4,9,575,1276,121,..,690,1276
POA4474,33,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,87,0,..,36,87
POA4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
POA4477,168,393,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,9,0,3,181,409,64,..,244,409
POA4478,185,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,15,3,5,186,446,29,..,219,446
POA4479,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,20,8,..,13,20
POA4480,252,598,0,0,0,0,0,0,25,24,0,0,0,0,0,0,25,24,0,4,3,3,3,3,0,0,8,10,0,4,285,645,42,..,328,645
POA4481,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,90,24,..,63,90
POA4482,34,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,5,8,3,5,44,107,30,..,72,107
POA4486,235,552,0,3,0,0,0,3,10,16,0,0,0,0,0,0,10,16,3,6,0,0,0,0,3,0,8,9,8,6,252,580,105,..,360,580
POA4487,1012,2623,3,8,0,0,3,8,22,32,0,0,0,0,0,0,22,32,13,23,5,8,0,0,3,5,24,37,16,39,1078,2748,268,..,1342,2748
POA4488,94,202,0,0,0,0,0,0,5,6,0,0,0,0,0,0,5,6,3,9,0,0,0,0,4,3,10,13,0,0,106,229,31,..,134,229
POA4489,28,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,3,30,84,9,..,38,84
POA4490,519,1181,15,16,0,0,15,16,4,3,0,0,0,0,0,0,4,3,7,7,0,0,0,0,7,13,12,27,10,24,561,1245,90,..,645,1245
POA4491,39,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,39,91,9,..,51,91
POA4492,110,270,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,3,8,6,9,115,290,7,..,127,290
POA4493,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,0,..,7,11
POA4494,52,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,140,32,..,86,140
POA4496,92,226,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,100,227,15,..,112,227
POA4497,108,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,9,3,11,110,273,38,..,147,273
POA4498,72,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,75,193,37,..,112,193
POA4500,12164,36694,765,1348,794,1935,1557,3287,323,548,17,42,0,0,0,0,344,597,5,15,0,0,3,5,0,3,11,24,7,20,14081,40620,878,..,14962,40620
POA4501,1518,4141,337,515,160,394,494,908,99,189,0,0,0,0,0,0,99,189,0,0,0,0,0,0,3,3,0,6,0,6,2122,5249,155,..,2281,5249
POA4502,2678,7636,67,121,124,277,196,405,126,188,0,0,0,0,0,0,126,188,0,3,0,0,0,0,0,0,0,3,0,3,2999,8235,212,..,3217,8235
POA4503,11694,34077,1450,2634,1720,3947,3173,6577,61,118,0,0,0,0,0,0,67,125,138,167,76,97,3,5,0,4,216,272,51,114,15195,41162,1173,..,16370,41162
POA4504,5380,17313,115,294,42,121,161,414,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,7,3,10,4,9,5554,17752,292,..,5849,17752
POA4505,6453,18389,201,387,301,631,500,1015,6,8,0,0,0,0,0,0,6,8,5,6,0,3,0,0,0,0,6,10,12,24,6973,19452,441,..,7420,19452
POA4506,6311,19165,507,1024,174,385,678,1415,35,68,7,14,3,3,0,0,44,83,5,5,0,0,0,10,0,0,6,18,17,35,7065,20712,432,..,7492,20712
POA4507,5755,13198,733,1106,777,1228,1509,2338,218,339,201,343,108,181,0,0,533,868,251,348,22,37,0,3,10,9,285,396,20,46,8097,16840,1354,..,9450,16840
POA4508,5822,16358,82,164,485,1146,568,1313,175,307,4,3,57,89,0,0,244,401,78,103,18,14,0,0,0,3,95,125,30,64,6761,18265,479,..,7237,18265
POA4509,7927,25157,379,664,928,2297,1307,2967,23,56,147,187,96,160,0,0,266,403,0,0,0,0,0,0,0,0,0,0,15,39,9512,28559,777,..,10292,28559
POA4510,13511,38891,1625,3248,586,1150,2212,4403,708,928,58,72,49,72,0,0,815,1079,65,89,64,83,3,8,7,10,129,198,63,139,16731,44708,1459,..,18188,44708
POA4511,2897,7645,179,346,83,140,262,487,6,10,5,7,4,3,14,26,31,52,17,31,133,179,0,0,0,5,154,213,3,10,3347,8412,287,..,3637,8412
POA4512,1023,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,4,13,16,1032,3098,74,..,1103,3098
POA4514,2081,5616,7,13,0,0,7,13,5,6,0,0,0,0,3,9,12,13,29,46,12,32,9,10,0,16,44,104,12,39,2150,5784,125,..,2283,5784
POA4515,1389,3604,24,73,6,19,31,88,3,3,0,0,0,4,0,3,8,7,17,20,0,16,0,3,0,3,20,43,10,24,1455,3768,189,..,1645,3768
POA4516,1129,3678,4,11,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,43,15,50,4,17,1146,3752,54,..,1199,3752
POA4517,261,664,8,27,0,6,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,0,274,707,14,..,289,707
POA4518,1722,4725,0,3,0,0,0,3,5,14,0,0,0,0,0,0,4,10,3,3,0,0,6,11,0,0,12,19,3,16,1737,4775,81,..,1819,4775
POA4519,2576,7192,171,316,90,187,255,504,35,52,0,0,3,10,0,0,36,67,44,62,0,4,4,4,0,0,45,66,12,41,2923,7872,197,..,3122,7872
POA4520,3983,12250,25,41,0,3,28,41,0,0,0,0,0,0,0,0,3,3,0,7,5,6,3,8,0,0,13,22,22,72,4039,12395,230,..,4274,12395
POA4521,1508,4204,0,5,0,0,0,5,8,15,0,0,0,0,0,0,9,16,8,21,4,4,3,7,0,0,15,37,9,11,1540,4272,150,..,1687,4272
POA4550,1360,3733,38,60,16,35,50,91,20,22,0,0,0,0,13,20,29,50,33,43,35,54,0,0,0,0,66,93,7,13,1511,3976,101,..,1617,3976
POA4551,14976,41102,1971,3418,960,2006,2929,5427,619,1019,551,993,1852,3445,3,10,3034,5471,204,311,186,255,0,3,19,46,417,616,136,204,21487,52814,3779,..,25260,52814
POA4552,3216,7412,57,92,34,62,94,155,20,26,3,5,0,0,4,9,27,42,14,32,20,33,12,12,8,20,51,104,27,48,3414,7766,499,..,3916,7766
POA4553,1836,5436,28,51,0,0,28,51,6,17,0,0,0,0,0,0,6,17,3,11,0,0,0,0,6,22,11,35,14,24,1895,5552,117,..,2010,5552
POA4554,604,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,604,1768,38,..,643,1768
POA4555,2153,6206,79,130,14,21,91,153,16,24,0,0,0,0,0,0,16,24,10,10,43,52,0,4,0,0,53,68,19,45,2329,6502,164,..,2498,6502
POA4556,11639,33154,2023,3133,695,1531,2723,4664,591,995,132,247,291,691,3,4,1020,1937,19,34,66,103,3,4,0,0,83,142,60,133,15533,40032,1260,..,16794,40032
POA4557,4303,12421,187,328,341,734,522,1066,1236,2445,405,746,351,662,0,0,1988,3860,5,17,39,62,0,5,0,3,51,86,31,48,6901,17475,1070,..,7972,17475
POA4558,3255,8364,613,993,1370,2756,1982,3750,780,1374,545,1000,1329,2366,0,0,2659,4738,187,295,25,45,3,3,12,23,226,367,63,99,8177,17304,1144,..,9323,17304
POA4559,1875,5504,27,46,29,57,52,103,10,23,0,0,0,0,0,0,12,22,20,28,141,201,0,0,0,3,158,229,8,23,2107,5874,141,..,2251,5874
POA4560,9678,25746,669,1173,502,940,1173,2115,569,814,44,85,6,5,3,7,620,911,140,192,46,63,9,15,9,35,207,305,71,163,11750,29235,969,..,12723,29235
POA4561,2199,6326,52,95,9,18,60,112,63,108,0,0,0,0,0,0,63,104,57,99,6,20,4,6,0,0,65,123,29,79,2421,6744,187,..,2612,6744
POA4562,2645,7424,10,31,0,3,15,37,3,0,0,0,4,4,0,0,3,8,3,3,3,5,0,3,0,7,11,19,27,67,2698,7554,244,..,2940,7554
POA4563,2937,7539,21,52,15,21,35,70,97,160,0,0,0,0,0,0,97,160,17,28,4,0,12,31,0,0,36,57,13,37,3116,7869,332,..,3445,7869
POA4564,2518,6698,375,656,524,1186,893,1843,298,581,155,338,243,469,0,0,703,1383,23,39,7,5,0,0,0,3,27,53,7,12,4150,9984,594,..,4749,9984
POA4565,4653,11851,483,751,127,209,608,962,231,348,0,0,0,3,0,0,230,350,23,40,12,16,8,34,3,7,49,104,43,94,5587,13366,729,..,6320,13366
POA4566,2071,5242,365,549,545,986,907,1538,238,383,139,237,4,6,0,0,385,626,14,19,0,0,0,0,0,5,13,24,32,71,3408,7497,822,..,4234,7497
POA4567,2987,7615,48,90,575,1101,620,1188,317,595,237,425,81,147,0,0,635,1169,0,0,0,0,0,0,0,6,0,6,37,85,4281,10066,2013,..,6294,10066
POA4568,1241,3160,7,16,3,5,9,22,9,7,0,0,0,0,0,0,6,12,17,24,3,4,11,17,0,0,29,41,14,19,1302,3254,111,..,1415,3254
POA4569,598,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,600,1508,52,..,650,1508
POA4570,14503,36706,359,587,207,321,567,913,297,403,0,0,0,0,5,3,302,404,120,199,54,78,58,123,32,74,268,483,90,211,15729,38711,1726,..,17452,38711
POA4571,289,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,296,717,41,..,338,717
POA4572,581,1595,25,46,105,215,126,259,249,433,264,428,311,538,0,0,823,1408,24,41,3,11,0,0,0,0,29,46,13,24,1566,3327,475,..,2045,3327
POA4573,7048,19671,455,820,973,1943,1427,2759,294,524,236,435,206,391,24,29,757,1380,22,38,3,3,3,3,6,21,36,69,58,140,9333,24016,1989,..,11316,24016
POA4574,487,1138,0,0,0,0,0,0,12,14,0,0,0,0,0,0,12,14,10,29,3,12,0,3,0,0,10,35,5,17,512,1204,77,..,597,1204
POA4575,6456,17704,1203,1923,146,314,1343,2231,200,368,165,347,820,1564,0,0,1191,2274,0,0,32,39,0,0,6,11,38,50,14,25,9040,22289,1010,..,10057,22289
POA4580,1809,3915,113,160,36,58,150,221,22,41,0,0,0,0,0,0,24,38,81,112,55,71,4,7,3,5,144,195,3,8,2133,4378,463,..,2602,4378
POA4581,360,825,39,78,30,61,72,138,35,53,29,56,0,4,4,6,67,113,17,40,4,9,18,34,8,18,47,95,3,7,551,1180,380,..,931,1180
POA4600,349,797,4,7,0,0,4,7,12,16,0,0,0,0,0,0,12,16,3,9,6,4,4,8,0,4,17,27,0,7,383,859,102,..,488,859
POA4601,415,1011,0,0,0,0,0,0,20,18,0,0,0,0,0,0,20,18,3,4,0,3,0,0,8,10,12,14,0,0,440,1046,103,..,540,1046
POA4605,1503,4251,16,32,0,7,16,40,55,79,0,0,0,0,0,0,55,79,12,18,0,0,4,9,0,0,20,27,3,14,1597,4413,226,..,1821,4413
POA4606,865,2061,42,58,3,3,45,62,19,29,0,0,0,0,0,0,19,29,8,17,0,6,3,3,3,8,16,41,4,13,951,2197,121,..,1072,2197
POA4608,323,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,6,18,0,0,15,25,3,4,339,785,67,..,403,785
POA4610,4997,12761,206,328,5,13,211,339,273,409,0,0,0,0,3,3,281,415,43,71,3,7,11,25,8,23,71,117,16,50,5577,13676,717,..,6290,13676
POA4611,37,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,107,11,..,56,107
POA4612,94,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,102,216,15,..,116,216
POA4613,329,742,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,12,0,0,3,3,4,6,13,31,3,5,349,787,82,..,435,787
POA4614,446,993,3,5,0,0,3,5,12,17,0,0,0,0,0,0,12,17,9,12,0,0,0,0,4,5,16,19,0,0,476,1030,77,..,556,1030
POA4615,2545,6019,49,63,3,3,53,66,53,79,0,0,0,0,0,0,53,79,43,75,3,3,4,3,4,15,53,97,12,24,2722,6280,459,..,3184,6280
POA4620,150,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,349,26,..,180,349
POA4621,686,1559,7,13,0,0,7,13,3,3,0,0,0,0,0,0,3,3,21,26,0,0,0,0,4,3,23,28,3,8,717,1606,166,..,885,1606
POA4625,918,2249,17,25,3,4,15,30,23,35,0,0,0,3,0,0,20,32,19,41,9,6,7,12,6,16,46,76,10,14,1012,2413,193,..,1208,2413
POA4626,697,1732,0,0,0,0,0,0,36,81,0,0,0,0,0,0,36,81,37,61,22,59,16,31,0,4,77,147,4,17,819,1983,136,..,957,1983
POA4627,249,626,0,3,0,0,0,3,22,37,0,0,0,0,0,0,22,37,13,28,0,0,0,3,10,15,25,44,3,7,303,719,98,..,395,719
POA4630,886,1985,0,0,0,7,0,7,0,0,0,0,0,0,0,3,4,8,9,37,0,0,0,4,0,0,10,36,8,16,909,2052,262,..,1172,2052
POA4650,11482,28204,555,767,123,199,679,967,355,511,4,7,12,20,0,0,367,537,151,225,36,68,24,46,10,21,212,357,91,220,12837,30293,1582,..,14414,30293
POA4655,18969,47922,1400,2285,1056,1829,2455,4107,440,691,168,254,211,351,0,0,819,1300,309,500,150,231,25,48,25,64,498,842,206,353,22947,54525,2839,..,25788,54525
POA4659,1747,3908,41,55,5,7,46,66,20,27,0,0,0,0,0,3,20,31,112,178,14,28,7,23,3,4,135,222,8,15,1953,4240,388,..,2341,4240
POA4660,2581,6067,64,83,8,13,67,98,22,41,0,10,0,0,0,0,21,50,44,72,0,0,10,18,15,27,77,123,16,33,2764,6378,833,..,3596,6378
POA4662,243,631,0,0,0,0,0,0,4,9,0,0,0,0,0,0,4,9,0,0,0,0,14,38,3,11,16,50,4,3,262,690,29,..,297,690
POA4670,25481,65421,1839,2879,423,724,2260,3608,1624,2487,25,47,109,199,3,3,1759,2739,300,471,152,209,17,35,32,70,497,786,130,286,30132,72837,3923,..,34059,72837
POA4671,2138,5064,3,5,0,0,3,5,27,48,0,4,13,9,0,0,44,60,31,55,0,3,49,106,9,18,91,176,18,40,2287,5352,418,..,2707,5352
POA4673,230,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,0,0,0,0,0,0,22,41,0,0,247,610,43,..,296,610
POA4674,544,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,21,30,5,12,4,3,0,5,28,45,3,4,578,1292,211,..,791,1292
POA4676,65,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,64,135,24,..,92,135
POA4677,1178,2828,3,3,4,5,4,10,36,56,27,40,0,0,0,0,56,100,27,50,8,11,8,30,4,17,50,109,32,53,1329,3097,652,..,1975,3097
POA4678,332,770,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,14,3,3,5,10,10,24,0,0,346,794,185,..,526,794
POA4680,15993,44437,423,741,554,1111,980,1844,915,1458,130,199,231,380,0,0,1281,2035,212,336,22,37,18,33,6,24,259,436,32,69,18548,48823,3947,..,22492,48823
POA4694,64,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,64,170,11,..,77,170
POA4695,387,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,4,0,0,5,12,4,5,394,1004,50,..,445,1004
POA4697,56,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,52,149,11,..,61,149
POA4699,151,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,155,412,31,..,187,412
POA4700,5183,12752,270,403,192,292,466,698,400,634,36,61,80,138,0,0,524,825,8,4,20,36,0,3,9,24,35,62,86,173,6289,14511,1149,..,7442,14511
POA4701,13342,35551,1096,1857,311,496,1406,2350,588,1020,0,0,3,0,6,18,600,1048,33,53,4,9,3,9,5,21,43,94,35,70,15416,39100,1915,..,17333,39100
POA4702,8874,24112,79,128,22,39,103,170,56,71,0,0,0,0,3,8,59,81,185,322,39,65,84,141,24,72,330,597,104,252,9476,25210,1904,..,11383,25210
POA4703,6705,17648,292,452,114,193,404,649,541,802,61,97,68,124,0,3,673,1024,136,231,86,129,19,35,4,5,247,399,97,147,8129,19864,1475,..,9605,19864
POA4704,51,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,0,0,53,113,9,..,58,113
POA4705,110,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,4,0,0,6,17,3,9,121,310,45,..,167,310
POA4706,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,71,18,..,58,71
POA4707,106,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,4,13,0,3,113,219,74,..,188,219
POA4709,271,908,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,3,3,3,0,0,283,922,176,..,458,922
POA4710,1587,4019,81,110,0,3,82,108,60,83,4,7,0,0,0,0,59,92,26,37,0,0,4,4,0,3,29,52,40,47,1798,4319,459,..,2258,4319
POA4711,539,1655,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,13,544,1670,33,..,583,1670
POA4712,94,228,0,0,0,0,0,0,8,11,0,0,0,0,0,0,8,11,0,3,0,0,0,0,3,4,4,4,7,15,109,250,42,..,148,250
POA4713,209,814,32,75,0,0,32,75,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,245,900,21,..,269,900
POA4714,1143,2503,5,12,0,0,5,12,24,29,0,0,0,0,0,0,24,29,25,35,0,0,14,19,3,10,45,67,3,14,1219,2623,231,..,1448,2623
POA4715,2196,6089,21,41,7,15,27,58,145,248,0,0,0,0,0,0,142,249,28,38,4,8,0,0,3,3,34,54,7,15,2415,6455,348,..,2763,6455
POA4716,310,818,0,0,0,0,0,0,7,12,0,0,0,0,0,0,7,12,8,4,0,0,0,0,0,0,8,4,0,3,322,840,51,..,374,840
POA4717,1343,3765,0,0,10,13,10,13,84,127,0,0,0,0,0,3,82,126,4,3,0,3,0,0,4,6,13,16,3,8,1454,3932,728,..,2181,3932
POA4718,729,1906,7,14,9,26,22,42,13,30,0,0,0,0,0,0,13,30,3,8,3,5,0,0,0,0,6,15,12,16,782,2011,371,..,1150,2011
POA4719,353,818,8,5,0,0,8,5,4,3,0,0,0,0,0,0,4,3,11,19,3,11,0,0,4,9,19,38,3,9,388,875,132,..,517,875
POA4720,3722,10962,242,428,62,124,304,550,371,637,3,0,0,0,0,0,371,642,22,46,8,13,11,34,6,9,45,96,46,106,4500,12359,1016,..,5519,12359
POA4721,1074,2867,6,14,0,9,11,25,66,116,0,0,0,0,0,0,68,119,27,48,6,16,6,7,0,6,38,79,18,48,1209,3131,333,..,1535,3131
POA4722,381,1040,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,7,13,0,0,3,3,0,0,9,17,183,431,574,1500,81,..,654,1500
POA4723,408,1132,0,0,0,4,0,4,31,46,0,0,0,0,0,0,31,46,6,11,0,0,0,0,0,4,10,19,4,9,458,1208,144,..,601,1208
POA4724,205,494,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,3,4,6,10,16,215,516,20,..,237,516
POA4725,533,1219,0,0,0,0,0,0,13,21,0,0,0,0,0,0,14,19,21,37,0,3,0,0,0,0,21,44,13,26,584,1314,91,..,669,1314
POA4726,155,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,6,3,3,160,378,77,..,245,378
POA4727,83,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,4,0,8,96,219,60,..,156,219
