POA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2477,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,14,9,4,0,0,0,3,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
POA2478,0,0,3,10,16,8,14,6,0,3,0,0,3,3,4,70,0,0,3,0,7,3,13,12,0,0,0,0,3,0,0,44,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,8,3,0,4,4,0,3,0,0,3,0,0,5,39,0,31,12,6,13,4,11,4,0,3,3,0,0,0,3,95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,3,14,39,0,3,8,6,0,0,0,80,0,3,4,0,0,5,4,5,3,0,3,0,0,0,3,32,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,5,3,9,13
POA2479,0,0,0,3,8,0,3,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,12,3,0,0,0,3,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3
POA2480,0,0,3,19,15,6,17,17,3,0,3,0,3,0,4,88,0,0,3,0,0,9,19,10,3,0,3,4,8,3,8,71,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,4,0,0,3,0,0,0,0,0,0,0,0,13,0,5,3,3,4,7,3,3,0,4,0,0,0,0,0,24,0,31,29,11,47,46,41,16,0,0,3,0,3,0,9,237,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,5,0,4,0,0,0,0,0,0,0,0,19,0,0,10,10,7,7,8,41,6,7,0,3,6,4,0,112,0,3,0,0,3,3,15,6,0,3,0,0,0,7,0,45,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,14,14,9
POA2481,0,0,3,8,5,3,10,9,3,6,3,0,7,3,3,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,11,21,25,21,16,3,0,0,10,0,0,3,124,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,3,7,3,3,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,10,3,3
POA2482,0,0,0,0,5,0,4,0,0,4,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,8,14,19,28,6,0,0,0,3,0,0,3,96,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0
POA2483,0,0,5,8,3,10,11,10,0,4,0,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,11,12,15,20,17,16,0,3,0,0,0,0,3,104,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,4,0,0,0,0,0,0,0,29,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3
POA2484,0,0,0,3,7,10,15,7,0,5,0,0,0,0,3,44,0,0,3,0,0,5,0,7,0,3,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,4,0,0,0,0,0,0,0,18,0,17,16,9,8,9,14,12,3,3,0,0,0,0,6,92,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,3,5,14,24,11,12,29,6,0,4,3,0,0,3,106,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3
POA2485,0,0,0,8,0,3,0,9,6,0,0,0,4,0,0,30,0,0,0,0,0,0,8,20,3,3,0,3,11,5,0,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,11,0,25,17,10,11,3,7,3,0,0,0,0,0,0,0,85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,34,8,0,9,19,5,0,7,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,3
POA2486,0,0,8,0,3,7,10,16,0,3,0,0,0,0,0,62,0,0,6,3,11,12,19,24,3,5,19,12,15,0,9,143,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,7,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,4,7,7,0,0,0,0,0,0,3,33,0,62,43,18,3,8,4,4,0,0,0,0,0,0,7,156,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,3,4,3,0,0,0,0,0,3,0,0,22,0,11,3,8,3,4,11,49,10,4,9,6,0,3,0,124,0,3,6,0,0,3,6,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,4,7,14,7
POA2487,0,0,0,5,4,0,5,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,0,0,0,18,0,14,11,10,7,0,3,3,0,0,0,0,0,0,3,51,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,10
POA2488,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
POA2489,0,0,0,3,0,3,8,3,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,3,3,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0
POA2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2500,0,0,3,13,9,21,20,20,4,0,8,5,9,4,5,109,0,0,3,3,9,55,160,236,92,143,214,373,421,207,122,2020,0,0,42,52,4,19,133,3,0,0,0,0,0,0,3,262,0,7,3,0,4,3,3,4,3,0,3,3,0,0,0,35,0,0,0,3,8,6,11,9,0,0,0,3,0,0,0,43,0,60,62,18,11,7,16,8,3,3,3,5,3,4,8,200,0,33,146,38,7,5,0,3,0,5,0,3,0,0,6,254,0,0,0,3,12,16,14,21,3,8,0,8,6,8,0,96,0,0,4,19,6,24,44,119,27,82,68,88,121,138,21,754,0,0,3,4,0,11,35,16,14,9,10,12,16,35,3,162,0,0,0,0,5,20,7,38,18,20,61,24,30,14,0,244,0,0,0,0,3,4,9,17,8,18,54,39,25,30,13,220,0,0,6,19,6,5,7,5
POA2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,8,4,0,0,0,3,3,0,0,23,0,3,51,28,6,0,5,0,0,0,0,0,0,0,3,90,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,23,40,7,3,0,3,0,0,0,0,0,0,0,3,84,0,9,45,22,6,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,3,3,5,4,4,0,3,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,23,0,0,3,3,0,0,0,3
POA2505,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,27,21,0,5,0,0,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2506,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,6,19,0,3,7,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,31,4,0,3,0,0,0,0,0,0,0,0,0,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,3,0,0,0,3,0
POA2508,0,0,0,5,3,7,3,3,0,3,0,0,0,0,3,24,0,0,0,0,0,3,11,3,0,0,3,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,4,0,0,0,0,0,3,28,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,0,7,3,3,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5
POA2515,0,0,0,3,4,0,3,6,0,0,0,0,0,0,4,27,0,3,0,0,3,4,4,6,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,27,16,4,6,8,5,8,0,3,0,0,0,0,0,80,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,0,0,0,0,3,0,0,0,6,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,17,9,3
POA2516,0,0,0,0,0,7,7,0,3,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,12,3,0,0,3,3,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,8,6,7
POA2517,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,27,0,0,0,0,3,6,4,7,0,0,0,0,3,3,0,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,14,0,35,18,4,4,3,3,0,3,0,0,0,0,0,0,79,0,3,6,6,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,5,5,3,4,0,0,0,0,0,6,6,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,7,0,0,4,3,3,4,7,15
POA2518,0,0,4,11,0,0,8,7,8,3,0,0,0,0,0,44,0,3,3,0,3,12,25,19,3,0,7,7,13,3,0,89,0,0,19,16,8,7,10,0,0,0,0,0,0,0,0,56,0,3,5,3,0,0,3,0,0,0,3,0,0,0,0,19,0,0,3,0,4,12,0,3,0,0,0,0,0,0,0,26,0,30,28,13,0,3,0,3,0,3,0,3,0,0,5,93,0,9,22,8,3,0,0,0,0,0,0,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,10,11,17,3,5,10,3,8,3,0,77,0,0,0,0,8,3,4,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,19,0,0,0,0,0,0,0,9,0,7,0,0,0,9,0,29,0,3,6,15,3,7,3,0
POA2519,0,0,0,0,4,3,15,5,3,0,0,0,0,0,0,39,0,3,3,0,4,18,50,69,16,26,36,64,94,51,30,461,0,0,22,20,7,3,16,0,0,0,0,0,0,0,3,66,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,23,0,28,26,8,7,0,3,0,0,0,0,0,0,0,0,78,0,21,27,3,7,0,3,0,0,0,0,0,0,0,5,63,0,0,3,3,0,5,4,3,0,0,0,3,6,0,0,29,0,0,0,12,8,10,16,28,7,10,6,5,17,24,8,132,0,0,3,3,0,0,8,8,0,3,0,0,3,0,0,20,0,0,0,0,8,0,7,16,7,5,3,3,3,0,0,54,0,0,0,0,0,0,3,17,0,7,25,35,0,0,0,102,0,0,3,10,0,5,3,3
POA2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2525,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,16,0,0,4,0,3,5,34,34,0,4,12,6,12,4,11,135,0,0,16,20,6,3,21,0,0,0,0,0,0,0,0,68,0,3,3,0,3,3,3,3,4,0,3,0,4,0,0,30,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,22,0,36,12,3,7,0,10,0,0,0,0,0,0,0,4,75,0,14,26,13,0,0,0,0,0,0,0,0,0,0,11,64,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,19,0,0,0,16,0,3,17,31,0,9,11,8,9,4,3,115,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,3,4,3,3,4,3
POA2526,0,0,0,3,3,0,5,6,0,0,0,0,0,0,0,19,0,0,4,0,5,8,15,10,3,3,0,0,0,0,3,49,0,0,40,46,7,5,17,0,0,0,0,0,0,0,11,125,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,30,32,0,3,4,5,0,0,0,0,0,0,0,8,81,0,3,20,4,0,3,0,0,0,0,0,0,0,0,5,39,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,13,0,0,0,10,7,13,14,16,5,12,14,7,0,0,3,95,0,0,0,5,3,4,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,4,3,7
