LGA_NAME16	Age	MaritalStatus	Sex	responses
Blue Mountains (C)	55-64	Divorced	F	1220
Blue Mountains (C)	55-64	Divorced	M	775
Blue Mountains (C)	55-64	Married	F	3631
Blue Mountains (C)	55-64	Married	M	3641
Blue Mountains (C)	55-64	Separated	F	278
Blue Mountains (C)	55-64	Separated	M	220
Blue Mountains (C)	55-64	Widowed	F	297
Blue Mountains (C)	55-64	Widowed	M	90
Blue Mountains (C)	65-74	Divorced	F	1075
Blue Mountains (C)	65-74	Divorced	M	595
Blue Mountains (C)	65-74	Married	F	2594
Blue Mountains (C)	65-74	Married	M	3005
Blue Mountains (C)	65-74	Separated	F	164
Blue Mountains (C)	65-74	Separated	M	160
Blue Mountains (C)	65-74	Widowed	F	651
Blue Mountains (C)	65-74	Widowed	M	177
Blue Mountains (C)	75-84	Divorced	F	347
Blue Mountains (C)	75-84	Divorced	M	189
Blue Mountains (C)	75-84	Married	F	884
Blue Mountains (C)	75-84	Married	M	1232
Blue Mountains (C)	75-84	Separated	F	47
Blue Mountains (C)	75-84	Separated	M	59
Blue Mountains (C)	75-84	Widowed	F	816
Blue Mountains (C)	75-84	Widowed	M	222
Blue Mountains (C)	85+	Divorced	F	89
Blue Mountains (C)	85+	Divorced	M	29
Blue Mountains (C)	85+	Married	F	150
Blue Mountains (C)	85+	Married	M	275
Blue Mountains (C)	85+	Separated	F	10
Blue Mountains (C)	85+	Separated	M	7
Blue Mountains (C)	85+	Widowed	F	776
Blue Mountains (C)	85+	Widowed	M	200
Bogan (A)	20-24	Married	F	4
Bogan (A)	20-24	Married	M	6
Bogan (A)	20-24	Separated	F	3
Bogan (A)	25-34	Divorced	M	3
Bogan (A)	25-34	Married	F	64
Bogan (A)	25-34	Married	M	48
Bogan (A)	25-34	Separated	M	3
Bogan (A)	35-44	Divorced	F	4
Bogan (A)	35-44	Divorced	M	5
Bogan (A)	35-44	Married	F	91
Bogan (A)	35-44	Married	M	81
Bogan (A)	35-44	Separated	F	10
Bogan (A)	35-44	Separated	M	5
Bogan (A)	45-54	Divorced	F	21
Bogan (A)	45-54	Divorced	M	22
Bogan (A)	45-54	Married	F	119
Bogan (A)	45-54	Married	M	133
Bogan (A)	45-54	Separated	F	8
Bogan (A)	45-54	Separated	M	4
Bogan (A)	45-54	Widowed	F	3
Bogan (A)	45-54	Widowed	M	4
Bogan (A)	55-64	Divorced	F	17
Bogan (A)	55-64	Divorced	M	23
Bogan (A)	55-64	Married	F	93
Bogan (A)	55-64	Married	M	80
Bogan (A)	55-64	Separated	F	13
Bogan (A)	55-64	Separated	M	13
Bogan (A)	55-64	Widowed	F	4
Bogan (A)	55-64	Widowed	M	8
Bogan (A)	65-74	Divorced	F	11
Bogan (A)	65-74	Divorced	M	14
Bogan (A)	65-74	Married	F	91
Bogan (A)	65-74	Married	M	81
Bogan (A)	65-74	Separated	F	9
Bogan (A)	65-74	Separated	M	9
Bogan (A)	65-74	Widowed	F	38
Bogan (A)	65-74	Widowed	M	13
Bogan (A)	75-84	Divorced	F	3
Bogan (A)	75-84	Divorced	M	9
Bogan (A)	75-84	Married	F	30
Bogan (A)	75-84	Married	M	52
Bogan (A)	75-84	Separated	F	3
Bogan (A)	75-84	Separated	M	4
Bogan (A)	75-84	Widowed	F	57
Bogan (A)	75-84	Widowed	M	20
Bogan (A)	85+	Married	F	9
Bogan (A)	85+	Married	M	16
Bogan (A)	85+	Separated	F	3
Bogan (A)	85+	Widowed	F	25
Bogan (A)	85+	Widowed	M	6
Botany Bay (C)	15-19	Married	F	10
Botany Bay (C)	15-19	Married	M	8
Botany Bay (C)	20-24	Divorced	F	9
Botany Bay (C)	20-24	Married	F	157
Botany Bay (C)	20-24	Married	M	68
Botany Bay (C)	20-24	Widowed	M	5
Botany Bay (C)	25-34	Divorced	F	103
Botany Bay (C)	25-34	Divorced	M	60
Botany Bay (C)	25-34	Married	F	1921
Botany Bay (C)	25-34	Married	M	1564
Botany Bay (C)	25-34	Separated	F	68
Botany Bay (C)	25-34	Separated	M	51
Botany Bay (C)	25-34	Widowed	F	8
Botany Bay (C)	25-34	Widowed	M	4
Botany Bay (C)	35-44	Divorced	F	268
Botany Bay (C)	35-44	Divorced	M	153
Botany Bay (C)	35-44	Married	F	2323
Botany Bay (C)	35-44	Married	M	2240
Botany Bay (C)	35-44	Separated	F	141
Botany Bay (C)	35-44	Separated	M	94
Botany Bay (C)	35-44	Widowed	F	24
Botany Bay (C)	35-44	Widowed	M	9
Botany Bay (C)	45-54	Divorced	F	459
Botany Bay (C)	45-54	Divorced	M	321
Botany Bay (C)	45-54	Married	F	1709
Botany Bay (C)	45-54	Married	M	1777
Botany Bay (C)	45-54	Separated	F	148
Botany Bay (C)	45-54	Separated	M	119
Botany Bay (C)	45-54	Widowed	F	64
Botany Bay (C)	45-54	Widowed	M	21
Botany Bay (C)	55-64	Divorced	F	428
Botany Bay (C)	55-64	Divorced	M	333
Botany Bay (C)	55-64	Married	F	1236
Botany Bay (C)	55-64	Married	M	1360
Botany Bay (C)	55-64	Separated	F	129
Botany Bay (C)	55-64	Separated	M	85
Botany Bay (C)	55-64	Widowed	F	161
Botany Bay (C)	55-64	Widowed	M	32
Botany Bay (C)	65-74	Divorced	F	355
Botany Bay (C)	65-74	Divorced	M	225
Botany Bay (C)	65-74	Married	F	868
Botany Bay (C)	65-74	Married	M	938
Botany Bay (C)	65-74	Separated	F	72
Botany Bay (C)	65-74	Separated	M	84
Botany Bay (C)	65-74	Widowed	F	326
Botany Bay (C)	65-74	Widowed	M	56
Botany Bay (C)	75-84	Divorced	F	109
Botany Bay (C)	75-84	Divorced	M	94
Botany Bay (C)	75-84	Married	F	388
Botany Bay (C)	75-84	Married	M	618
Botany Bay (C)	75-84	Separated	F	22
Botany Bay (C)	75-84	Separated	M	33
Botany Bay (C)	75-84	Widowed	F	517
Botany Bay (C)	75-84	Widowed	M	118
Botany Bay (C)	85+	Divorced	F	29
Botany Bay (C)	85+	Divorced	M	22
Botany Bay (C)	85+	Married	F	71
Botany Bay (C)	85+	Married	M	147
Botany Bay (C)	85+	Separated	F	4
Botany Bay (C)	85+	Separated	M	4
Botany Bay (C)	85+	Widowed	F	361
Botany Bay (C)	85+	Widowed	M	82
Bourke (A)	20-24	Married	F	4
Bourke (A)	20-24	Married	M	4
Bourke (A)	25-34	Divorced	M	5
Bourke (A)	25-34	Married	F	62
Bourke (A)	25-34	Married	M	45
Bourke (A)	25-34	Separated	F	5
Bourke (A)	25-34	Separated	M	3
Bourke (A)	35-44	Divorced	F	10
Bourke (A)	35-44	Divorced	M	8
Bourke (A)	35-44	Married	F	52
Bourke (A)	35-44	Married	M	56
Bourke (A)	35-44	Separated	F	12
Bourke (A)	35-44	Separated	M	8
Bourke (A)	45-54	Divorced	F	22
Bourke (A)	45-54	Divorced	M	19
Bourke (A)	45-54	Married	F	101
Bourke (A)	45-54	Married	M	101
Bourke (A)	45-54	Separated	F	11
Bourke (A)	45-54	Separated	M	13
Bourke (A)	45-54	Widowed	F	3
Bourke (A)	45-54	Widowed	M	3
Bourke (A)	55-64	Divorced	F	7
Bourke (A)	55-64	Divorced	M	26
Bourke (A)	55-64	Married	F	77
Bourke (A)	55-64	Married	M	90
Bourke (A)	55-64	Separated	F	7
Bourke (A)	55-64	Separated	M	10
Bourke (A)	55-64	Widowed	F	4
Bourke (A)	55-64	Widowed	M	4
Bourke (A)	65-74	Divorced	F	11
Bourke (A)	65-74	Divorced	M	9
Bourke (A)	65-74	Married	F	51
Bourke (A)	65-74	Married	M	65
Bourke (A)	65-74	Separated	F	3
Bourke (A)	65-74	Separated	M	6
Bourke (A)	65-74	Widowed	F	23
Bourke (A)	65-74	Widowed	M	16
Bourke (A)	75-84	Divorced	M	3
Bourke (A)	75-84	Married	F	25
Bourke (A)	75-84	Married	M	34
Bourke (A)	75-84	Separated	M	3
Bourke (A)	75-84	Widowed	F	27
Bourke (A)	75-84	Widowed	M	3
Bourke (A)	85+	Married	F	3
Bourke (A)	85+	Married	M	7
Bourke (A)	85+	Widowed	F	23
Bourke (A)	85+	Widowed	M	8
Brewarrina (A)	20-24	Married	F	3
Brewarrina (A)	20-24	Married	M	4
Brewarrina (A)	25-34	Divorced	F	3
Brewarrina (A)	25-34	Married	F	23
Brewarrina (A)	25-34	Married	M	17
Brewarrina (A)	25-34	Separated	M	3
Brewarrina (A)	35-44	Divorced	M	3
Brewarrina (A)	35-44	Married	F	22
Brewarrina (A)	35-44	Married	M	13
Brewarrina (A)	45-54	Divorced	F	14
Brewarrina (A)	45-54	Divorced	M	9
Brewarrina (A)	45-54	Married	F	33
Brewarrina (A)	45-54	Married	M	40
Brewarrina (A)	45-54	Separated	F	4
Brewarrina (A)	45-54	Separated	M	7
Brewarrina (A)	45-54	Widowed	F	3
Brewarrina (A)	55-64	Divorced	F	7
Brewarrina (A)	55-64	Divorced	M	16
Brewarrina (A)	55-64	Married	F	50
Brewarrina (A)	55-64	Married	M	44
Brewarrina (A)	55-64	Separated	F	4
Brewarrina (A)	55-64	Separated	M	3
Brewarrina (A)	55-64	Widowed	F	5
Brewarrina (A)	55-64	Widowed	M	6
Brewarrina (A)	65-74	Divorced	F	3
Brewarrina (A)	65-74	Divorced	M	5
Brewarrina (A)	65-74	Married	F	18
Brewarrina (A)	65-74	Married	M	24
Brewarrina (A)	65-74	Separated	F	6
Brewarrina (A)	65-74	Widowed	F	15
Brewarrina (A)	65-74	Widowed	M	4
Brewarrina (A)	75-84	Divorced	M	3
Brewarrina (A)	75-84	Married	F	12
Brewarrina (A)	75-84	Married	M	10
Brewarrina (A)	75-84	Separated	M	3
Brewarrina (A)	75-84	Widowed	F	14
Brewarrina (A)	75-84	Widowed	M	3
Brewarrina (A)	85+	Married	M	7
Brewarrina (A)	85+	Widowed	F	10
Brewarrina (A)	85+	Widowed	M	4
Broken Hill (C)	15-19	Married	M	3
Broken Hill (C)	15-19	Widowed	M	3
Broken Hill (C)	20-24	Divorced	F	3
Broken Hill (C)	20-24	Married	F	25
Broken Hill (C)	20-24	Married	M	14
Broken Hill (C)	20-24	Separated	M	3
Broken Hill (C)	25-34	Divorced	F	18
Broken Hill (C)	25-34	Divorced	M	23
Broken Hill (C)	25-34	Married	F	331
Broken Hill (C)	25-34	Married	M	254
Broken Hill (C)	25-34	Separated	F	39
Broken Hill (C)	25-34	Separated	M	23
Broken Hill (C)	25-34	Widowed	F	7
Broken Hill (C)	35-44	Divorced	F	91
Broken Hill (C)	35-44	Divorced	M	65
Broken Hill (C)	35-44	Married	F	444
Broken Hill (C)	35-44	Married	M	399
Broken Hill (C)	35-44	Separated	F	67
Broken Hill (C)	35-44	Separated	M	59
Broken Hill (C)	35-44	Widowed	F	4
Broken Hill (C)	45-54	Divorced	F	214
Broken Hill (C)	45-54	Divorced	M	174
Broken Hill (C)	45-54	Married	F	568
Broken Hill (C)	45-54	Married	M	563
Broken Hill (C)	45-54	Separated	F	90
Broken Hill (C)	45-54	Separated	M	71
Broken Hill (C)	45-54	Widowed	F	18
Broken Hill (C)	45-54	Widowed	M	13
Broken Hill (C)	55-64	Divorced	F	306
Broken Hill (C)	55-64	Divorced	M	229
Broken Hill (C)	55-64	Married	F	732
Broken Hill (C)	55-64	Married	M	757
Broken Hill (C)	55-64	Separated	F	71
Broken Hill (C)	55-64	Separated	M	86
Broken Hill (C)	55-64	Widowed	F	109
Broken Hill (C)	55-64	Widowed	M	30
Broken Hill (C)	65-74	Divorced	F	171
Broken Hill (C)	65-74	Divorced	M	189
Broken Hill (C)	65-74	Married	F	574
Broken Hill (C)	65-74	Married	M	629
Broken Hill (C)	65-74	Separated	F	37
Broken Hill (C)	65-74	Separated	M	49
Broken Hill (C)	65-74	Widowed	F	215
Broken Hill (C)	65-74	Widowed	M	57
Broken Hill (C)	75-84	Divorced	F	56
Broken Hill (C)	75-84	Divorced	M	46
Broken Hill (C)	75-84	Married	F	297
Broken Hill (C)	75-84	Married	M	342
Broken Hill (C)	75-84	Separated	F	16
Broken Hill (C)	75-84	Separated	M	13
Broken Hill (C)	75-84	Widowed	F	342
Broken Hill (C)	75-84	Widowed	M	72
Broken Hill (C)	85+	Divorced	F	18
Broken Hill (C)	85+	Divorced	M	15
Broken Hill (C)	85+	Married	F	60
Broken Hill (C)	85+	Married	M	98
Broken Hill (C)	85+	Separated	M	3
Broken Hill (C)	85+	Widowed	F	310
Broken Hill (C)	85+	Widowed	M	68
Burwood (A)	15-19	Married	F	10
Burwood (A)	15-19	Married	M	5
Burwood (A)	15-19	Separated	M	4
Burwood (A)	15-19	Widowed	F	3
Burwood (A)	20-24	Divorced	F	4
Burwood (A)	20-24	Divorced	M	3
Burwood (A)	20-24	Married	F	221
Burwood (A)	20-24	Married	M	120
Burwood (A)	20-24	Separated	F	8
Burwood (A)	20-24	Widowed	M	3
Burwood (A)	25-34	Divorced	F	101
Burwood (A)	25-34	Divorced	M	60
Burwood (A)	25-34	Married	F	1672
Burwood (A)	25-34	Married	M	1466
Burwood (A)	25-34	Separated	F	53
Burwood (A)	25-34	Separated	M	46
Burwood (A)	25-34	Widowed	F	3
Burwood (A)	25-34	Widowed	M	3
Burwood (A)	35-44	Divorced	F	170
Burwood (A)	35-44	Divorced	M	101
Burwood (A)	35-44	Married	F	1480
Burwood (A)	35-44	Married	M	1457
Burwood (A)	35-44	Separated	F	86
Burwood (A)	35-44	Separated	M	55
Burwood (A)	35-44	Widowed	F	16
Burwood (A)	45-54	Divorced	F	379
Burwood (A)	45-54	Divorced	M	210
Burwood (A)	45-54	Married	F	1440
Burwood (A)	45-54	Married	M	1413
Burwood (A)	45-54	Separated	F	89
Burwood (A)	45-54	Separated	M	70
Burwood (A)	45-54	Widowed	F	53
Burwood (A)	45-54	Widowed	M	6
Burwood (A)	55-64	Divorced	F	296
Burwood (A)	55-64	Divorced	M	210
Burwood (A)	55-64	Married	F	1200
Burwood (A)	55-64	Married	M	1177
Burwood (A)	55-64	Separated	F	70
Burwood (A)	55-64	Separated	M	72
Burwood (A)	55-64	Widowed	F	105
Burwood (A)	55-64	Widowed	M	15
Burwood (A)	65-74	Divorced	F	164
Burwood (A)	65-74	Divorced	M	105
Burwood (A)	65-74	Married	F	759
Burwood (A)	65-74	Married	M	833
Burwood (A)	65-74	Separated	F	38
Burwood (A)	65-74	Separated	M	42
Burwood (A)	65-74	Widowed	F	228
Burwood (A)	65-74	Widowed	M	29
Burwood (A)	75-84	Divorced	F	77
Burwood (A)	75-84	Divorced	M	43
Burwood (A)	75-84	Married	F	403
Burwood (A)	75-84	Married	M	556
Burwood (A)	75-84	Separated	F	15
Burwood (A)	75-84	Separated	M	22
Burwood (A)	75-84	Widowed	F	425
Burwood (A)	75-84	Widowed	M	78
Burwood (A)	85+	Divorced	F	21
Burwood (A)	85+	Divorced	M	16
Burwood (A)	85+	Married	F	110
Burwood (A)	85+	Married	M	226
Burwood (A)	85+	Separated	F	7
Burwood (A)	85+	Separated	M	6
Burwood (A)	85+	Widowed	F	410
Burwood (A)	85+	Widowed	M	100
Byron (A)	15-19	Separated	M	3
Byron (A)	20-24	Divorced	F	4
Byron (A)	20-24	Married	F	21
Byron (A)	20-24	Married	M	8
Byron (A)	20-24	Widowed	M	3
Byron (A)	25-34	Divorced	F	26
Byron (A)	25-34	Divorced	M	13
Byron (A)	25-34	Married	F	423
Byron (A)	25-34	Married	M	285
Byron (A)	25-34	Separated	F	30
Byron (A)	25-34	Separated	M	17
Byron (A)	25-34	Widowed	F	3
Byron (A)	25-34	Widowed	M	3
Byron (A)	35-44	Divorced	F	227
Byron (A)	35-44	Divorced	M	125
Byron (A)	35-44	Married	F	1027
Byron (A)	35-44	Married	M	831
Byron (A)	35-44	Separated	F	112
Byron (A)	35-44	Separated	M	80
Byron (A)	35-44	Widowed	F	15
Byron (A)	35-44	Widowed	M	5
Byron (A)	45-54	Divorced	F	510
Byron (A)	45-54	Divorced	M	325
Byron (A)	45-54	Married	F	1077
Byron (A)	45-54	Married	M	995
Byron (A)	45-54	Separated	F	159
Byron (A)	45-54	Separated	M	113
Byron (A)	45-54	Widowed	F	44
Byron (A)	45-54	Widowed	M	7
Byron (A)	55-64	Divorced	F	776
Byron (A)	55-64	Divorced	M	645
Byron (A)	55-64	Married	F	1265
Byron (A)	55-64	Married	M	1299
Byron (A)	55-64	Separated	F	127
Byron (A)	55-64	Separated	M	124
Byron (A)	55-64	Widowed	F	109
Byron (A)	55-64	Widowed	M	56
Byron (A)	65-74	Divorced	F	480
Byron (A)	65-74	Divorced	M	430
Byron (A)	65-74	Married	F	751
Byron (A)	65-74	Married	M	976
Byron (A)	65-74	Separated	F	64
Byron (A)	65-74	Separated	M	83
Byron (A)	65-74	Widowed	F	211
Byron (A)	65-74	Widowed	M	66
Byron (A)	75-84	Divorced	F	99
Byron (A)	75-84	Divorced	M	74
Byron (A)	75-84	Married	F	262
Byron (A)	75-84	Married	M	358
Byron (A)	75-84	Separated	F	13
Byron (A)	75-84	Separated	M	20
Byron (A)	75-84	Widowed	F	311
Byron (A)	75-84	Widowed	M	77
Byron (A)	85+	Divorced	F	44
Byron (A)	85+	Divorced	M	25
Byron (A)	85+	Married	F	50
Byron (A)	85+	Married	M	113
Byron (A)	85+	Separated	F	3
Byron (A)	85+	Separated	M	4
Byron (A)	85+	Widowed	F	338
Byron (A)	85+	Widowed	M	79
Cabonne (A)	15-19	Married	M	3
Cabonne (A)	20-24	Married	F	16
Cabonne (A)	20-24	Married	M	12
Cabonne (A)	25-34	Divorced	F	11
Cabonne (A)	25-34	Divorced	M	6
Cabonne (A)	25-34	Married	F	336
Cabonne (A)	25-34	Married	M	239
Cabonne (A)	25-34	Separated	F	28
Cabonne (A)	25-34	Separated	M	14
Cabonne (A)	35-44	Divorced	F	49
Cabonne (A)	35-44	Divorced	M	32
Cabonne (A)	35-44	Married	F	589
Cabonne (A)	35-44	Married	M	527
Cabonne (A)	35-44	Separated	F	26
Cabonne (A)	35-44	Separated	M	25
Cabonne (A)	35-44	Widowed	F	6
Cabonne (A)	35-44	Widowed	M	4
Cabonne (A)	45-54	Divorced	F	105
Cabonne (A)	45-54	Divorced	M	100
Cabonne (A)	45-54	Married	F	679
Cabonne (A)	45-54	Married	M	643
Cabonne (A)	45-54	Separated	F	45
Cabonne (A)	45-54	Separated	M	32
Cabonne (A)	45-54	Widowed	F	16
Cabonne (A)	45-54	Widowed	M	5
Cabonne (A)	55-64	Divorced	F	115
Cabonne (A)	55-64	Divorced	M	127
Cabonne (A)	55-64	Married	F	612
Cabonne (A)	55-64	Married	M	635
Cabonne (A)	55-64	Separated	F	40
Cabonne (A)	55-64	Separated	M	45
Cabonne (A)	55-64	Widowed	F	42
Cabonne (A)	55-64	Widowed	M	14
Cabonne (A)	65-74	Divorced	F	79
Cabonne (A)	65-74	Divorced	M	104
Cabonne (A)	65-74	Married	F	510
Cabonne (A)	65-74	Married	M	567
Cabonne (A)	65-74	Separated	F	13
Cabonne (A)	65-74	Separated	M	29
Cabonne (A)	65-74	Widowed	F	129
Cabonne (A)	65-74	Widowed	M	38
Cabonne (A)	75-84	Divorced	F	17
Cabonne (A)	75-84	Divorced	M	36
Cabonne (A)	75-84	Married	F	173
Cabonne (A)	75-84	Married	M	263
Cabonne (A)	75-84	Separated	F	3
Cabonne (A)	75-84	Separated	M	7
Cabonne (A)	75-84	Widowed	F	186
Cabonne (A)	75-84	Widowed	M	49
Cabonne (A)	85+	Divorced	F	4
Cabonne (A)	85+	Divorced	M	3
Cabonne (A)	85+	Married	F	35
Cabonne (A)	85+	Married	M	63
Cabonne (A)	85+	Separated	F	4
Cabonne (A)	85+	Widowed	F	143
Cabonne (A)	85+	Widowed	M	44
Camden (A)	15-19	Married	F	9
Camden (A)	15-19	Married	M	6
Camden (A)	20-24	Divorced	F	3
Camden (A)	20-24	Divorced	M	8
Camden (A)	20-24	Married	F	191
Camden (A)	20-24	Married	M	84
Camden (A)	20-24	Separated	F	10
Camden (A)	20-24	Separated	M	3
Camden (A)	25-34	Divorced	F	121
Camden (A)	25-34	Divorced	M	76
Camden (A)	25-34	Married	F	3681
Camden (A)	25-34	Married	M	2872
Camden (A)	25-34	Separated	F	157
Camden (A)	25-34	Separated	M	106
Camden (A)	25-34	Widowed	F	10
Camden (A)	25-34	Widowed	M	9
Camden (A)	35-44	Divorced	F	547
Camden (A)	35-44	Divorced	M	303
Camden (A)	35-44	Married	F	4336
Camden (A)	35-44	Married	M	4292
Camden (A)	35-44	Separated	F	317
Camden (A)	35-44	Separated	M	232
Camden (A)	35-44	Widowed	F	47
Camden (A)	35-44	Widowed	M	9
Camden (A)	45-54	Divorced	F	761
Camden (A)	45-54	Divorced	M	486
Camden (A)	45-54	Married	F	3427
Camden (A)	45-54	Married	M	3574
Camden (A)	45-54	Separated	F	295
Camden (A)	45-54	Separated	M	219
Camden (A)	45-54	Widowed	F	96
Camden (A)	45-54	Widowed	M	26
Camden (A)	55-64	Divorced	F	619
Camden (A)	55-64	Divorced	M	404
Camden (A)	55-64	Married	F	2595
Camden (A)	55-64	Married	M	2719
Camden (A)	55-64	Separated	F	188
Camden (A)	55-64	Separated	M	137
Camden (A)	55-64	Widowed	F	250
Camden (A)	55-64	Widowed	M	70
Camden (A)	65-74	Divorced	F	412
Camden (A)	65-74	Divorced	M	224
Camden (A)	65-74	Married	F	1609
Camden (A)	65-74	Married	M	1921
Camden (A)	65-74	Separated	F	72
Camden (A)	65-74	Separated	M	77
Camden (A)	65-74	Widowed	F	407
Camden (A)	65-74	Widowed	M	99
Camden (A)	75-84	Divorced	F	102
Camden (A)	75-84	Divorced	M	65
Camden (A)	75-84	Married	F	565
Camden (A)	75-84	Married	M	780
Camden (A)	75-84	Separated	F	22
Camden (A)	75-84	Separated	M	27
Camden (A)	75-84	Widowed	F	537
Camden (A)	75-84	Widowed	M	127
Camden (A)	85+	Divorced	F	22
Camden (A)	85+	Divorced	M	12
Camden (A)	85+	Married	F	93
Camden (A)	85+	Married	M	193
Camden (A)	85+	Separated	F	7
Camden (A)	85+	Separated	M	7
Camden (A)	85+	Widowed	F	515
Camden (A)	85+	Widowed	M	120
Campbelltown (C) (NSW)	15-19	Divorced	M	3
Campbelltown (C) (NSW)	15-19	Married	F	21
Campbelltown (C) (NSW)	15-19	Married	M	14
Campbelltown (C) (NSW)	15-19	Separated	M	3
Campbelltown (C) (NSW)	15-19	Widowed	M	4
Campbelltown (C) (NSW)	20-24	Divorced	F	13
Campbelltown (C) (NSW)	20-24	Divorced	M	3
Campbelltown (C) (NSW)	20-24	Married	F	516
Campbelltown (C) (NSW)	20-24	Married	M	213
Campbelltown (C) (NSW)	20-24	Separated	F	45
Campbelltown (C) (NSW)	20-24	Separated	M	17
Campbelltown (C) (NSW)	20-24	Widowed	F	7
Campbelltown (C) (NSW)	20-24	Widowed	M	5
Campbelltown (C) (NSW)	25-34	Divorced	F	356
Campbelltown (C) (NSW)	25-34	Divorced	M	198
Campbelltown (C) (NSW)	25-34	Married	F	5903
Campbelltown (C) (NSW)	25-34	Married	M	4297
Campbelltown (C) (NSW)	25-34	Separated	F	449
Campbelltown (C) (NSW)	25-34	Separated	M	248
Campbelltown (C) (NSW)	25-34	Widowed	F	24
Campbelltown (C) (NSW)	25-34	Widowed	M	12
Campbelltown (C) (NSW)	35-44	Divorced	F	910
Campbelltown (C) (NSW)	35-44	Divorced	M	591
Campbelltown (C) (NSW)	35-44	Married	F	6379
Campbelltown (C) (NSW)	35-44	Married	M	6397
Campbelltown (C) (NSW)	35-44	Separated	F	686
Campbelltown (C) (NSW)	35-44	Separated	M	473
Campbelltown (C) (NSW)	35-44	Widowed	F	67
Campbelltown (C) (NSW)	35-44	Widowed	M	27
Campbelltown (C) (NSW)	45-54	Divorced	F	1616
Campbelltown (C) (NSW)	45-54	Divorced	M	1071
Campbelltown (C) (NSW)	45-54	Married	F	6064
Campbelltown (C) (NSW)	45-54	Married	M	6023
Campbelltown (C) (NSW)	45-54	Separated	F	726
Campbelltown (C) (NSW)	45-54	Separated	M	507
Campbelltown (C) (NSW)	45-54	Widowed	F	266
Campbelltown (C) (NSW)	45-54	Widowed	M	73
Campbelltown (C) (NSW)	55-64	Divorced	F	1853
Campbelltown (C) (NSW)	55-64	Divorced	M	1241
Campbelltown (C) (NSW)	55-64	Married	F	5822
Campbelltown (C) (NSW)	55-64	Married	M	6255
Campbelltown (C) (NSW)	55-64	Separated	F	560
Campbelltown (C) (NSW)	55-64	Separated	M	495
Campbelltown (C) (NSW)	55-64	Widowed	F	725
Campbelltown (C) (NSW)	55-64	Widowed	M	176
Campbelltown (C) (NSW)	65-74	Divorced	F	1139
Campbelltown (C) (NSW)	65-74	Divorced	M	752
Campbelltown (C) (NSW)	65-74	Married	F	3340
Campbelltown (C) (NSW)	65-74	Married	M	4172
Campbelltown (C) (NSW)	65-74	Separated	F	313
Campbelltown (C) (NSW)	65-74	Separated	M	291
Campbelltown (C) (NSW)	65-74	Widowed	F	1179
Campbelltown (C) (NSW)	65-74	Widowed	M	322
Campbelltown (C) (NSW)	75-84	Divorced	F	298
Campbelltown (C) (NSW)	75-84	Divorced	M	221
Campbelltown (C) (NSW)	75-84	Married	F	931
Campbelltown (C) (NSW)	75-84	Married	M	1481
Campbelltown (C) (NSW)	75-84	Separated	F	70
Campbelltown (C) (NSW)	75-84	Separated	M	65
Campbelltown (C) (NSW)	75-84	Widowed	F	1228
Campbelltown (C) (NSW)	75-84	Widowed	M	318
Campbelltown (C) (NSW)	85+	Divorced	F	68
Campbelltown (C) (NSW)	85+	Divorced	M	31
Campbelltown (C) (NSW)	85+	Married	F	177
Campbelltown (C) (NSW)	85+	Married	M	293
Campbelltown (C) (NSW)	85+	Separated	F	11
Campbelltown (C) (NSW)	85+	Separated	M	12
Campbelltown (C) (NSW)	85+	Widowed	F	821
Campbelltown (C) (NSW)	85+	Widowed	M	215
Canada Bay (A)	15-19	Married	F	7
Canada Bay (A)	15-19	Married	M	5
Canada Bay (A)	20-24	Divorced	M	3
Canada Bay (A)	20-24	Married	F	181
Canada Bay (A)	20-24	Married	M	77
Canada Bay (A)	20-24	Separated	F	5
Canada Bay (A)	20-24	Separated	M	3
Canada Bay (A)	20-24	Widowed	F	3
Canada Bay (A)	20-24	Widowed	M	4
Canada Bay (A)	25-34	Divorced	F	180
Canada Bay (A)	25-34	Divorced	M	119
Canada Bay (A)	25-34	Married	F	3982
Canada Bay (A)	25-34	Married	M	3286
Canada Bay (A)	25-34	Separated	F	95
Canada Bay (A)	25-34	Separated	M	70
Canada Bay (A)	25-34	Widowed	F	10
Canada Bay (A)	35-44	Divorced	F	511
Canada Bay (A)	35-44	Divorced	M	336
Canada Bay (A)	35-44	Married	F	4550
Canada Bay (A)	35-44	Married	M	4455
Canada Bay (A)	35-44	Separated	F	200
Canada Bay (A)	35-44	Separated	M	138
Canada Bay (A)	35-44	Widowed	F	30
Canada Bay (A)	35-44	Widowed	M	8
Canada Bay (A)	45-54	Divorced	F	935
Canada Bay (A)	45-54	Divorced	M	523
Canada Bay (A)	45-54	Married	F	3770
Canada Bay (A)	45-54	Married	M	3575
Canada Bay (A)	45-54	Separated	F	259
Canada Bay (A)	45-54	Separated	M	185
Canada Bay (A)	45-54	Widowed	F	79
Canada Bay (A)	45-54	Widowed	M	30
Canada Bay (A)	55-64	Divorced	F	848
Canada Bay (A)	55-64	Divorced	M	520
Canada Bay (A)	55-64	Married	F	3045
Canada Bay (A)	55-64	Married	M	3036
Canada Bay (A)	55-64	Separated	F	207
Canada Bay (A)	55-64	Separated	M	156
Canada Bay (A)	55-64	Widowed	F	258
Canada Bay (A)	55-64	Widowed	M	63
Canada Bay (A)	65-74	Divorced	F	545
Canada Bay (A)	65-74	Divorced	M	372
