LGA_NAME16	Ancestry	responses
Clarence Valley (A)	South African	78
Clarence Valley (A)	Spanish	82
Clarence Valley (A)	Sri Lankan	27
Clarence Valley (A)	Turkish	11
Clarence Valley (A)	Vietnamese	26
Clarence Valley (A)	Welsh	272
Cobar (A)		573
Cobar (A)	Australian	2396
Cobar (A)	Australian Aboriginal	104
Cobar (A)	Chinese	32
Cobar (A)	Croatian	10
Cobar (A)	Dutch	38
Cobar (A)	English	1431
Cobar (A)	Filipino	19
Cobar (A)	French	15
Cobar (A)	German	151
Cobar (A)	Greek	15
Cobar (A)	Hungarian	5
Cobar (A)	Indian	25
Cobar (A)	Irish	507
Cobar (A)	Italian	62
Cobar (A)	Lebanese	3
Cobar (A)	Maltese	3
Cobar (A)	Maori	25
Cobar (A)	NZ	27
Cobar (A)	(Other)	179
Cobar (A)	Polish	18
Cobar (A)	Russian	10
Cobar (A)	Scottish	355
Cobar (A)	South African	21
Cobar (A)	Spanish	7
Cobar (A)	Sri Lankan	8
Cobar (A)	Vietnamese	3
Cobar (A)	Welsh	16
Coffs Harbour (C)		5674
Coffs Harbour (C)	Australian	29343
Coffs Harbour (C)	Australian Aboriginal	453
Coffs Harbour (C)	Chinese	645
Coffs Harbour (C)	Croatian	129
Coffs Harbour (C)	Dutch	1013
Coffs Harbour (C)	English	30300
Coffs Harbour (C)	Filipino	394
Coffs Harbour (C)	French	403
Coffs Harbour (C)	German	3116
Coffs Harbour (C)	Greek	280
Coffs Harbour (C)	Hungarian	176
Coffs Harbour (C)	Indian	1346
Coffs Harbour (C)	Irish	9459
Coffs Harbour (C)	Italian	1593
Coffs Harbour (C)	Korean	61
Coffs Harbour (C)	Lebanese	111
Coffs Harbour (C)	Macedonian	30
Coffs Harbour (C)	Maltese	285
Coffs Harbour (C)	Maori	280
Coffs Harbour (C)	NZ	540
Coffs Harbour (C)	(Other)	4765
Coffs Harbour (C)	Polish	357
Coffs Harbour (C)	Russian	158
Coffs Harbour (C)	Scottish	7859
Coffs Harbour (C)	Serbian	31
Coffs Harbour (C)	South African	201
Coffs Harbour (C)	Spanish	276
Coffs Harbour (C)	Sri Lankan	43
Coffs Harbour (C)	Turkish	38
Coffs Harbour (C)	Vietnamese	64
Coffs Harbour (C)	Welsh	484
Coolamon (A)		462
Coolamon (A)	Australian	1952
Coolamon (A)	Australian Aboriginal	13
Coolamon (A)	Chinese	11
Coolamon (A)	Dutch	43
Coolamon (A)	English	1660
Coolamon (A)	French	20
Coolamon (A)	German	195
Coolamon (A)	Greek	16
Coolamon (A)	Indian	14
Coolamon (A)	Irish	625
Coolamon (A)	Italian	46
Coolamon (A)	Lebanese	5
Coolamon (A)	Maltese	3
Coolamon (A)	Maori	4
Coolamon (A)	NZ	18
Coolamon (A)	(Other)	96
Coolamon (A)	Polish	12
Coolamon (A)	Russian	3
Coolamon (A)	Scottish	499
Coolamon (A)	Spanish	7
Coolamon (A)	Welsh	18
Coonamble (A)		630
Coonamble (A)	Australian	2039
Coonamble (A)	Australian Aboriginal	53
Coonamble (A)	Chinese	19
Coonamble (A)	Dutch	21
Coonamble (A)	English	1291
Coonamble (A)	Filipino	3
Coonamble (A)	French	11
Coonamble (A)	German	114
Coonamble (A)	Greek	12
Coonamble (A)	Indian	17
Coonamble (A)	Irish	375
Coonamble (A)	Italian	34
Coonamble (A)	Lebanese	4
Coonamble (A)	Maltese	3
Coonamble (A)	Maori	8
Coonamble (A)	NZ	10
Coonamble (A)	(Other)	43
Coonamble (A)	Polish	7
Coonamble (A)	Russian	3
Coonamble (A)	Scottish	286
Coonamble (A)	Sri Lankan	10
Coonamble (A)	Vietnamese	3
Coonamble (A)	Welsh	11
Cowra (A)		1041
Cowra (A)	Australian	5918
Cowra (A)	Australian Aboriginal	148
Cowra (A)	Chinese	68
Cowra (A)	Croatian	29
Cowra (A)	Dutch	111
Cowra (A)	English	5213
Cowra (A)	Filipino	25
Cowra (A)	French	47
Cowra (A)	German	446
Cowra (A)	Greek	62
Cowra (A)	Hungarian	21
Cowra (A)	Indian	27
Cowra (A)	Irish	1449
Cowra (A)	Italian	144
Cowra (A)	Korean	4
Cowra (A)	Lebanese	16
Cowra (A)	Maltese	71
Cowra (A)	Maori	29
Cowra (A)	NZ	59
Cowra (A)	(Other)	344
Cowra (A)	Polish	35
Cowra (A)	Russian	9
Cowra (A)	Scottish	1182
Cowra (A)	Serbian	7
Cowra (A)	South African	17
Cowra (A)	Spanish	22
Cowra (A)	Sri Lankan	3
Cowra (A)	Turkish	3
Cowra (A)	Vietnamese	3
Cowra (A)	Welsh	57
Cumberland (A)		13717
Cumberland (A)	Australian	25760
Cumberland (A)	Australian Aboriginal	217
Cumberland (A)	Chinese	27386
Cumberland (A)	Croatian	2152
Cumberland (A)	Dutch	503
Cumberland (A)	English	22251
Cumberland (A)	Filipino	5252
Cumberland (A)	French	514
Cumberland (A)	German	1916
Cumberland (A)	Greek	2469
Cumberland (A)	Hungarian	302
Cumberland (A)	Indian	18147
Cumberland (A)	Irish	6286
Cumberland (A)	Italian	5064
Cumberland (A)	Korean	5273
Cumberland (A)	Lebanese	28656
Cumberland (A)	Macedonian	253
Cumberland (A)	Maltese	3394
Cumberland (A)	Maori	1107
Cumberland (A)	NZ	711
Cumberland (A)	(Other)	57202
Cumberland (A)	Polish	927
Cumberland (A)	Russian	792
Cumberland (A)	Scottish	4032
Cumberland (A)	Serbian	551
Cumberland (A)	South African	248
Cumberland (A)	Spanish	1265
Cumberland (A)	Sri Lankan	2665
Cumberland (A)	Turkish	7304
Cumberland (A)	Vietnamese	4261
Cumberland (A)	Welsh	293
Dungog (A)		707
Dungog (A)	Australian	4324
Dungog (A)	Australian Aboriginal	24
Dungog (A)	Chinese	24
Dungog (A)	Croatian	8
Dungog (A)	Dutch	85
Dungog (A)	English	3872
Dungog (A)	Filipino	16
Dungog (A)	French	21
Dungog (A)	German	452
Dungog (A)	Greek	4
Dungog (A)	Hungarian	13
Dungog (A)	Indian	3
Dungog (A)	Irish	1002
Dungog (A)	Italian	83
Dungog (A)	Korean	3
Dungog (A)	Lebanese	4
Dungog (A)	Macedonian	3
Dungog (A)	Maltese	7
Dungog (A)	Maori	29
Dungog (A)	NZ	37
Dungog (A)	(Other)	240
Dungog (A)	Polish	40
Dungog (A)	Russian	16
Dungog (A)	Scottish	922
Dungog (A)	Serbian	3
Dungog (A)	South African	6
Dungog (A)	Spanish	6
Dungog (A)	Welsh	50
Edward River (A)		884
Edward River (A)	Australian	4109
Edward River (A)	Australian Aboriginal	40
Edward River (A)	Chinese	73
Edward River (A)	Croatian	3
Edward River (A)	Dutch	103
Edward River (A)	English	3303
Edward River (A)	Filipino	19
Edward River (A)	French	25
Edward River (A)	German	270
Edward River (A)	Greek	28
Edward River (A)	Indian	49
Edward River (A)	Irish	950
Edward River (A)	Italian	236
Edward River (A)	Korean	12
Edward River (A)	Lebanese	3
Edward River (A)	Macedonian	3
Edward River (A)	Maltese	13
Edward River (A)	Maori	45
Edward River (A)	NZ	32
Edward River (A)	(Other)	197
Edward River (A)	Polish	21
Edward River (A)	Russian	3
Edward River (A)	Scottish	1004
Edward River (A)	South African	31
Edward River (A)	Spanish	7
Edward River (A)	Sri Lankan	13
Edward River (A)	Turkish	4
Edward River (A)	Welsh	35
Eurobodalla (A)		2948
Eurobodalla (A)	Australian	14930
Eurobodalla (A)	Australian Aboriginal	398
Eurobodalla (A)	Chinese	215
Eurobodalla (A)	Croatian	220
Eurobodalla (A)	Dutch	652
Eurobodalla (A)	English	15906
Eurobodalla (A)	Filipino	134
Eurobodalla (A)	French	229
Eurobodalla (A)	German	1673
Eurobodalla (A)	Greek	191
Eurobodalla (A)	Hungarian	122
Eurobodalla (A)	Indian	106
Eurobodalla (A)	Irish	4978
Eurobodalla (A)	Italian	721
Eurobodalla (A)	Korean	13
Eurobodalla (A)	Lebanese	50
Eurobodalla (A)	Macedonian	29
Eurobodalla (A)	Maltese	193
Eurobodalla (A)	Maori	107
Eurobodalla (A)	NZ	231
Eurobodalla (A)	(Other)	1529
Eurobodalla (A)	Polish	225
Eurobodalla (A)	Russian	96
Eurobodalla (A)	Scottish	4242
Eurobodalla (A)	Serbian	46
Eurobodalla (A)	South African	83
Eurobodalla (A)	Spanish	112
Eurobodalla (A)	Sri Lankan	25
Eurobodalla (A)	Turkish	18
Eurobodalla (A)	Vietnamese	52
Eurobodalla (A)	Welsh	312
Fairfield (C)		10992
Fairfield (C)	Australian	18326
Fairfield (C)	Australian Aboriginal	237
Fairfield (C)	Chinese	26945
Fairfield (C)	Croatian	3677
Fairfield (C)	Dutch	363
Fairfield (C)	English	16255
Fairfield (C)	Filipino	3217
Fairfield (C)	French	493
Fairfield (C)	German	1992
Fairfield (C)	Greek	1686
Fairfield (C)	Hungarian	387
Fairfield (C)	Indian	2025
Fairfield (C)	Irish	3530
Fairfield (C)	Italian	11914
Fairfield (C)	Korean	170
Fairfield (C)	Lebanese	6107
Fairfield (C)	Macedonian	1595
Fairfield (C)	Maltese	2879
Fairfield (C)	Maori	879
Fairfield (C)	NZ	504
Fairfield (C)	(Other)	64348
Fairfield (C)	Polish	1191
Fairfield (C)	Russian	1004
Fairfield (C)	Scottish	2722
Fairfield (C)	Serbian	3918
Fairfield (C)	South African	90
Fairfield (C)	Spanish	3030
Fairfield (C)	Sri Lankan	199
Fairfield (C)	Turkish	1373
Fairfield (C)	Vietnamese	39581
Fairfield (C)	Welsh	169
Federation (A)		1105
Federation (A)	Australian	5369
Federation (A)	Australian Aboriginal	22
Federation (A)	Chinese	44
Federation (A)	Croatian	13
Federation (A)	Dutch	136
Federation (A)	English	4951
Federation (A)	Filipino	61
Federation (A)	French	47
Federation (A)	German	577
Federation (A)	Greek	32
Federation (A)	Hungarian	28
Federation (A)	Indian	22
Federation (A)	Irish	1623
Federation (A)	Italian	223
Federation (A)	Korean	14
Federation (A)	Lebanese	3
Federation (A)	Maltese	22
Federation (A)	Maori	20
Federation (A)	NZ	56
Federation (A)	(Other)	266
Federation (A)	Polish	49
Federation (A)	Russian	11
Federation (A)	Scottish	1433
Federation (A)	Serbian	4
Federation (A)	South African	8
Federation (A)	Spanish	14
Federation (A)	Sri Lankan	4
Federation (A)	Turkish	3
Federation (A)	Vietnamese	8
Federation (A)	Welsh	51
Forbes (A)		897
Forbes (A)	Australian	4766
Forbes (A)	Australian Aboriginal	65
Forbes (A)	Chinese	49
Forbes (A)	Croatian	12
Forbes (A)	Dutch	75
Forbes (A)	English	3871
Forbes (A)	Filipino	38
Forbes (A)	French	40
Forbes (A)	German	338
Forbes (A)	Greek	28
Forbes (A)	Hungarian	5
Forbes (A)	Indian	35
Forbes (A)	Irish	1203
Forbes (A)	Italian	112
Forbes (A)	Lebanese	6
Forbes (A)	Macedonian	4
Forbes (A)	Maltese	9
Forbes (A)	Maori	18
Forbes (A)	NZ	22
Forbes (A)	(Other)	178
Forbes (A)	Polish	31
Forbes (A)	Russian	8
Forbes (A)	Scottish	771
Forbes (A)	South African	10
Forbes (A)	Spanish	10
Forbes (A)	Sri Lankan	4
Forbes (A)	Vietnamese	6
Forbes (A)	Welsh	23
Georges River (A)		6744
Georges River (A)	Australian	22692
Georges River (A)	Australian Aboriginal	192
Georges River (A)	Chinese	40869
Georges River (A)	Croatian	2091
Georges River (A)	Dutch	541
Georges River (A)	English	23943
Georges River (A)	Filipino	2910
Georges River (A)	French	578
Georges River (A)	German	2214
Georges River (A)	Greek	10854
Georges River (A)	Hungarian	385
Georges River (A)	Indian	3443
Georges River (A)	Irish	8705
Georges River (A)	Italian	5975
Georges River (A)	Korean	712
Georges River (A)	Lebanese	4993
Georges River (A)	Macedonian	4203
Georges River (A)	Maltese	979
Georges River (A)	Maori	1036
Georges River (A)	NZ	818
Georges River (A)	(Other)	22271
Georges River (A)	Polish	598
Georges River (A)	Russian	598
Georges River (A)	Scottish	6058
Georges River (A)	Serbian	651
Georges River (A)	South African	334
Georges River (A)	Spanish	1055
Georges River (A)	Sri Lankan	264
Georges River (A)	Turkish	325
Georges River (A)	Vietnamese	1397
Georges River (A)	Welsh	407
Gilgandra (A)		358
Gilgandra (A)	Australian	2181
Gilgandra (A)	Australian Aboriginal	85
Gilgandra (A)	Chinese	17
Gilgandra (A)	Dutch	25
Gilgandra (A)	English	1606
Gilgandra (A)	Filipino	22
Gilgandra (A)	French	19
Gilgandra (A)	German	170
Gilgandra (A)	Greek	9
Gilgandra (A)	Hungarian	3
Gilgandra (A)	Indian	18
Gilgandra (A)	Irish	445
Gilgandra (A)	Italian	22
Gilgandra (A)	Lebanese	8
Gilgandra (A)	Maltese	6
Gilgandra (A)	Maori	23
Gilgandra (A)	NZ	6
Gilgandra (A)	(Other)	78
Gilgandra (A)	Polish	8
Gilgandra (A)	Russian	3
Gilgandra (A)	Scottish	360
Gilgandra (A)	South African	6
Gilgandra (A)	Spanish	4
Gilgandra (A)	Welsh	9
Glen Innes Severn (A)		1071
Glen Innes Severn (A)	Australian	3848
Glen Innes Severn (A)	Australian Aboriginal	60
Glen Innes Severn (A)	Chinese	42
Glen Innes Severn (A)	Dutch	82
Glen Innes Severn (A)	English	3562
Glen Innes Severn (A)	Filipino	32
Glen Innes Severn (A)	French	29
Glen Innes Severn (A)	German	471
Glen Innes Severn (A)	Greek	13
Glen Innes Severn (A)	Hungarian	11
Glen Innes Severn (A)	Indian	29
Glen Innes Severn (A)	Irish	1026
Glen Innes Severn (A)	Italian	89
Glen Innes Severn (A)	Korean	6
Glen Innes Severn (A)	Lebanese	18
Glen Innes Severn (A)	Maltese	6
Glen Innes Severn (A)	Maori	17
Glen Innes Severn (A)	NZ	34
Glen Innes Severn (A)	(Other)	228
Glen Innes Severn (A)	Polish	11
Glen Innes Severn (A)	Russian	11
Glen Innes Severn (A)	Scottish	1029
Glen Innes Severn (A)	South African	7
Glen Innes Severn (A)	Spanish	13
Glen Innes Severn (A)	Welsh	62
Goulburn Mulwaree (A)		2719
Goulburn Mulwaree (A)	Australian	12672
Goulburn Mulwaree (A)	Australian Aboriginal	111
Goulburn Mulwaree (A)	Chinese	231
Goulburn Mulwaree (A)	Croatian	64
Goulburn Mulwaree (A)	Dutch	296
Goulburn Mulwaree (A)	English	12146
Goulburn Mulwaree (A)	Filipino	196
Goulburn Mulwaree (A)	French	138
Goulburn Mulwaree (A)	German	1005
Goulburn Mulwaree (A)	Greek	226
Goulburn Mulwaree (A)	Hungarian	74
Goulburn Mulwaree (A)	Indian	162
Goulburn Mulwaree (A)	Irish	3873
Goulburn Mulwaree (A)	Italian	464
Goulburn Mulwaree (A)	Korean	72
Goulburn Mulwaree (A)	Lebanese	69
Goulburn Mulwaree (A)	Macedonian	30
Goulburn Mulwaree (A)	Maltese	144
Goulburn Mulwaree (A)	Maori	89
Goulburn Mulwaree (A)	NZ	133
Goulburn Mulwaree (A)	(Other)	1214
Goulburn Mulwaree (A)	Polish	126
Goulburn Mulwaree (A)	Russian	52
Goulburn Mulwaree (A)	Scottish	2838
Goulburn Mulwaree (A)	Serbian	19
Goulburn Mulwaree (A)	South African	54
Goulburn Mulwaree (A)	Spanish	70
Goulburn Mulwaree (A)	Sri Lankan	23
Goulburn Mulwaree (A)	Turkish	12
Goulburn Mulwaree (A)	Vietnamese	7
Goulburn Mulwaree (A)	Welsh	183
Greater Hume Shire (A)		747
Greater Hume Shire (A)	Australian	4722
Greater Hume Shire (A)	Australian Aboriginal	33
Greater Hume Shire (A)	Chinese	33
Greater Hume Shire (A)	Croatian	13
Greater Hume Shire (A)	Dutch	158
Greater Hume Shire (A)	English	3908
Greater Hume Shire (A)	Filipino	40
Greater Hume Shire (A)	French	42
Greater Hume Shire (A)	German	1194
Greater Hume Shire (A)	Greek	10
Greater Hume Shire (A)	Hungarian	14
Greater Hume Shire (A)	Indian	15
Greater Hume Shire (A)	Irish	1258
Greater Hume Shire (A)	Italian	116
Greater Hume Shire (A)	Korean	3
Greater Hume Shire (A)	Lebanese	19
Greater Hume Shire (A)	Macedonian	4
Greater Hume Shire (A)	Maltese	21
Greater Hume Shire (A)	Maori	21
Greater Hume Shire (A)	NZ	57
Greater Hume Shire (A)	(Other)	287
Greater Hume Shire (A)	Polish	29
Greater Hume Shire (A)	Russian	14
Greater Hume Shire (A)	Scottish	1071
Greater Hume Shire (A)	Serbian	6
Greater Hume Shire (A)	South African	10
Greater Hume Shire (A)	Spanish	16
Greater Hume Shire (A)	Sri Lankan	5
Greater Hume Shire (A)	Vietnamese	9
Greater Hume Shire (A)	Welsh	39
Griffith (C)		2503
Griffith (C)	Australian	7734
Griffith (C)	Australian Aboriginal	162
Griffith (C)	Chinese	351
Griffith (C)	Croatian	7
Griffith (C)	Dutch	158
Griffith (C)	English	7019
Griffith (C)	Filipino	247
Griffith (C)	French	70
Griffith (C)	German	803
Griffith (C)	Greek	47
Griffith (C)	Hungarian	5
Griffith (C)	Indian	971
Griffith (C)	Irish	2116
Griffith (C)	Italian	6421
Griffith (C)	Korean	22
Griffith (C)	Lebanese	49
Griffith (C)	Macedonian	16
Griffith (C)	Maltese	37
Griffith (C)	Maori	82
Griffith (C)	NZ	138
Griffith (C)	(Other)	2431
Griffith (C)	Polish	43
Griffith (C)	Russian	17
Griffith (C)	Scottish	1732
Griffith (C)	Serbian	10
Griffith (C)	South African	67
Griffith (C)	Spanish	158
Griffith (C)	Sri Lankan	19
Griffith (C)	Turkish	115
Griffith (C)	Vietnamese	8
Griffith (C)	Welsh	74
Gundagai (A)		835
Gundagai (A)	Australian	5337
Gundagai (A)	Australian Aboriginal	27
Gundagai (A)	Chinese	66
Gundagai (A)	Dutch	73
Gundagai (A)	English	4656
Gundagai (A)	Filipino	40
Gundagai (A)	French	34
Gundagai (A)	German	406
Gundagai (A)	Greek	26
Gundagai (A)	Hungarian	8
Gundagai (A)	Indian	35
Gundagai (A)	Irish	1468
Gundagai (A)	Italian	114
Gundagai (A)	Korean	3
Gundagai (A)	Lebanese	25
Gundagai (A)	Maltese	17
Gundagai (A)	Maori	24
Gundagai (A)	NZ	40
Gundagai (A)	(Other)	222
Gundagai (A)	Polish	24
Gundagai (A)	Russian	10
Gundagai (A)	Scottish	1002
Gundagai (A)	South African	6
Gundagai (A)	Spanish	17
Gundagai (A)	Sri Lankan	9
Gundagai (A)	Vietnamese	15
Gundagai (A)	Welsh	41
Gunnedah (A)		977
Gunnedah (A)	Australian	6260
Gunnedah (A)	Australian Aboriginal	124
Gunnedah (A)	Chinese	95
Gunnedah (A)	Croatian	9
Gunnedah (A)	Dutch	108
Gunnedah (A)	English	4596
Gunnedah (A)	Filipino	55
Gunnedah (A)	French	49
Gunnedah (A)	German	562
Gunnedah (A)	Greek	36
Gunnedah (A)	Hungarian	3
Gunnedah (A)	Indian	21
Gunnedah (A)	Irish	1359
Gunnedah (A)	Italian	114
Gunnedah (A)	Korean	15
Gunnedah (A)	Lebanese	14
Gunnedah (A)	Maltese	25
Gunnedah (A)	Maori	39
Gunnedah (A)	NZ	48
Gunnedah (A)	(Other)	331
Gunnedah (A)	Polish	24
Gunnedah (A)	Russian	9
Gunnedah (A)	Scottish	1169
Gunnedah (A)	South African	38
Gunnedah (A)	Spanish	20
Gunnedah (A)	Sri Lankan	5
Gunnedah (A)	Turkish	8
Gunnedah (A)	Vietnamese	14
Gunnedah (A)	Welsh	49
Gwydir (A)		548
Gwydir (A)	Australian	2507
Gwydir (A)	Australian Aboriginal	6
Gwydir (A)	Chinese	21
Gwydir (A)	Dutch	28
Gwydir (A)	English	2223
Gwydir (A)	Filipino	13
Gwydir (A)	French	11
Gwydir (A)	German	214
Gwydir (A)	Greek	7
Gwydir (A)	Hungarian	10
Gwydir (A)	Indian	9
Gwydir (A)	Irish	521
Gwydir (A)	Italian	40
Gwydir (A)	Korean	3
Gwydir (A)	Lebanese	3
Gwydir (A)	Maltese	9
Gwydir (A)	NZ	8
Gwydir (A)	(Other)	81
Gwydir (A)	Polish	3
Gwydir (A)	Russian	8
Gwydir (A)	Scottish	552
Gwydir (A)	Serbian	3
Gwydir (A)	South African	6
Gwydir (A)	Spanish	6
Gwydir (A)	Welsh	16
Hawkesbury (C)		3917
Hawkesbury (C)	Australian	27252
Hawkesbury (C)	Australian Aboriginal	291
Hawkesbury (C)	Chinese	676
Hawkesbury (C)	Croatian	367
Hawkesbury (C)	Dutch	1272
Hawkesbury (C)	English	26467
Hawkesbury (C)	Filipino	368
Hawkesbury (C)	French	304
Hawkesbury (C)	German	2441
Hawkesbury (C)	Greek	478
Hawkesbury (C)	Hungarian	228
Hawkesbury (C)	Indian	276
Hawkesbury (C)	Irish	7402
Hawkesbury (C)	Italian	2188
Hawkesbury (C)	Korean	48
Hawkesbury (C)	Lebanese	389
Hawkesbury (C)	Macedonian	273
Hawkesbury (C)	Maltese	3156
Hawkesbury (C)	Maori	242
Hawkesbury (C)	NZ	567
Hawkesbury (C)	(Other)	3114
Hawkesbury (C)	Polish	459
Hawkesbury (C)	Russian	159
Hawkesbury (C)	Scottish	6102
Hawkesbury (C)	Serbian	102
Hawkesbury (C)	South African	240
Hawkesbury (C)	Spanish	234
Hawkesbury (C)	Sri Lankan	60
Hawkesbury (C)	Turkish	39
Hawkesbury (C)	Vietnamese	77
Hawkesbury (C)	Welsh	432
Hay (A)		356
Hay (A)	Australian	1368
Hay (A)	Australian Aboriginal	21
Hay (A)	Chinese	14
Hay (A)	Dutch	13
Hay (A)	English	1138
Hay (A)	Filipino	10
Hay (A)	French	10
Hay (A)	German	64
Hay (A)	Greek	16
Hay (A)	Indian	15
Hay (A)	Irish	334
Hay (A)	Italian	93
Hay (A)	Macedonian	3
Hay (A)	Maltese	3
Hay (A)	Maori	16
Hay (A)	NZ	17
Hay (A)	(Other)	111
Hay (A)	Scottish	269
Hay (A)	South African	3
Hay (A)	Spanish	3
Hay (A)	Welsh	9
Hilltops (A)		1349
Hilltops (A)	Australian	8763
Hilltops (A)	Australian Aboriginal	53
Hilltops (A)	Chinese	99
Hilltops (A)	Croatian	26
Hilltops (A)	Dutch	158
Hilltops (A)	English	7605
Hilltops (A)	Filipino	66
Hilltops (A)	French	80
Hilltops (A)	German	675
Hilltops (A)	Greek	40
Hilltops (A)	Hungarian	15
Hilltops (A)	Indian	49
Hilltops (A)	Irish	2741
Hilltops (A)	Italian	202
Hilltops (A)	Korean	8
Hilltops (A)	Lebanese	210
Hilltops (A)	Macedonian	7
Hilltops (A)	Maltese	59
Hilltops (A)	Maori	29
Hilltops (A)	NZ	56
Hilltops (A)	(Other)	436
Hilltops (A)	Polish	40
Hilltops (A)	Russian	20
Hilltops (A)	Scottish	1704
Hilltops (A)	Serbian	53
Hilltops (A)	South African	15
Hilltops (A)	Spanish	14
Hilltops (A)	Sri Lankan	10
Hilltops (A)	Turkish	11
Hilltops (A)	Vietnamese	5
Hilltops (A)	Welsh	77
Hornsby (A)		5768
Hornsby (A)	Australian	37361
Hornsby (A)	Australian Aboriginal	102
Hornsby (A)	Chinese	20080
Hornsby (A)	Croatian	522
Hornsby (A)	Dutch	1857
Hornsby (A)	English	43297
Hornsby (A)	Filipino	2379
Hornsby (A)	French	914
Hornsby (A)	German	4230
Hornsby (A)	Greek	1021
Hornsby (A)	Hungarian	526
Hornsby (A)	Indian	7921
Hornsby (A)	Irish	13895
Hornsby (A)	Italian	4438
Hornsby (A)	Korean	3618
Hornsby (A)	Lebanese	2079
Hornsby (A)	Macedonian	72
Hornsby (A)	Maltese	645
Hornsby (A)	Maori	253
Hornsby (A)	NZ	1344
Hornsby (A)	(Other)	17326
Hornsby (A)	Polish	1113
Hornsby (A)	Russian	993
Hornsby (A)	Scottish	11691
Hornsby (A)	Serbian	210
Hornsby (A)	South African	1310
Hornsby (A)	Spanish	857
Hornsby (A)	Sri Lankan	1678
Hornsby (A)	Turkish	177
Hornsby (A)	Vietnamese	737
Hornsby (A)	Welsh	975
Hunters Hill (A)		877
Hunters Hill (A)	Australian	3910
Hunters Hill (A)	Australian Aboriginal	10
Hunters Hill (A)	Chinese	1190
Hunters Hill (A)	Croatian	101
Hunters Hill (A)	Dutch	170
Hunters Hill (A)	English	4397
Hunters Hill (A)	Filipino	85
Hunters Hill (A)	French	112
Hunters Hill (A)	German	456
Hunters Hill (A)	Greek	461
Hunters Hill (A)	Hungarian	101
Hunters Hill (A)	Indian	235
Hunters Hill (A)	Irish	2148
Hunters Hill (A)	Italian	1049
Hunters Hill (A)	Korean	113
Hunters Hill (A)	Lebanese	297
Hunters Hill (A)	Macedonian	36
Hunters Hill (A)	Maltese	93
Hunters Hill (A)	Maori	21
Hunters Hill (A)	NZ	174
Hunters Hill (A)	(Other)	1447
Hunters Hill (A)	Polish	141
Hunters Hill (A)	Russian	87
Hunters Hill (A)	Scottish	1290
Hunters Hill (A)	Serbian	70
Hunters Hill (A)	South African	103
Hunters Hill (A)	Spanish	74
Hunters Hill (A)	Sri Lankan	43
Hunters Hill (A)	Turkish	59
Hunters Hill (A)	Vietnamese	81
Hunters Hill (A)	Welsh	111
Inner West (A)		13884
Inner West (A)	Australian	41913
Inner West (A)	Australian Aboriginal	528
Inner West (A)	Chinese	14711
Inner West (A)	Croatian	1252
Inner West (A)	Dutch	1947
Inner West (A)	English	52520
Inner West (A)	Filipino	2810
Inner West (A)	French	1658
Inner West (A)	German	5953
Inner West (A)	Greek	7540
Inner West (A)	Hungarian	856
Inner West (A)	Indian	3771
Inner West (A)	Irish	24553
Inner West (A)	Italian	11667
Inner West (A)	Korean	1136
Inner West (A)	Lebanese	3086
Inner West (A)	Macedonian	677
Inner West (A)	Maltese	1258
Inner West (A)	Maori	651
Inner West (A)	NZ	2110
Inner West (A)	(Other)	25895
Inner West (A)	Polish	1721
Inner West (A)	Russian	968
Inner West (A)	Scottish	16184
Inner West (A)	Serbian	717
Inner West (A)	South African	736
Inner West (A)	Spanish	1713
Inner West (A)	Sri Lankan	560
Inner West (A)	Turkish	843
Inner West (A)	Vietnamese	4198
Inner West (A)	Welsh	1486
Inverell (A)		1377
Inverell (A)	Australian	7930
Inverell (A)	Australian Aboriginal	147
Inverell (A)	Chinese	139
Inverell (A)	Croatian	10
Inverell (A)	Dutch	124
Inverell (A)	English	6591
Inverell (A)	Filipino	166
Inverell (A)	French	85
