LGA_NAME16	CountryOfBirth	persons
Central Coast (C) (NSW)	GRC	332
Central Coast (C) (NSW)	HKG	266
Central Coast (C) (NSW)	HRV	266
Central Coast (C) (NSW)	IDN	384
Central Coast (C) (NSW)	IND	1393
Central Coast (C) (NSW)	IRL	1052
Central Coast (C) (NSW)	IRN	123
Central Coast (C) (NSW)	IRQ	58
Central Coast (C) (NSW)	ITA	888
Central Coast (C) (NSW)	JPN	273
Central Coast (C) (NSW)	KHM	74
Central Coast (C) (NSW)	KOR	577
Central Coast (C) (NSW)	LBN	192
Central Coast (C) (NSW)	LKA	239
Central Coast (C) (NSW)	MKD	39
Central Coast (C) (NSW)	MLT	640
Central Coast (C) (NSW)	MMR	62
Central Coast (C) (NSW)	MUS	147
Central Coast (C) (NSW)	MYS	414
Central Coast (C) (NSW)	NLD	1000
Central Coast (C) (NSW)	NPL	89
Central Coast (C) (NSW)	NZL	5506
Central Coast (C) (NSW)	PAK	137
Central Coast (C) (NSW)	PHL	1752
Central Coast (C) (NSW)	PNG	303
Central Coast (C) (NSW)	POL	339
Central Coast (C) (NSW)	SGP	197
Central Coast (C) (NSW)	THA	560
Central Coast (C) (NSW)	TUR	90
Central Coast (C) (NSW)	TWN	116
Central Coast (C) (NSW)	USA	1056
Central Coast (C) (NSW)	VNM	302
Central Coast (C) (NSW)	ZAF	1612
Central Coast (C) (NSW)	ZWE	278
Central Darling (A)		307
Central Darling (A)	AUS	1457
Central Darling (A)	CAN	3
Central Darling (A)	CHN	3
Central Darling (A)	DEU	5
Central Darling (A)	EGY	3
Central Darling (A)	FJI	3
Central Darling (A)	GBR	14
Central Darling (A)	HKG	3
Central Darling (A)	IND	3
Central Darling (A)	NLD	3
Central Darling (A)	NZL	9
Central Darling (A)	PHL	3
Central Darling (A)	TWN	3
Central Darling (A)	USA	3
Cessnock (C)		4765
Cessnock (C)	AFG	6
Cessnock (C)	AUS	47595
Cessnock (C)	CAN	39
Cessnock (C)	CHL	18
Cessnock (C)	CHN	49
Cessnock (C)	DEU	159
Cessnock (C)	EGY	7
Cessnock (C)	FJI	47
Cessnock (C)	FRA	15
Cessnock (C)	GBR	1310
Cessnock (C)	GRC	6
Cessnock (C)	HKG	10
Cessnock (C)	HRV	16
Cessnock (C)	IDN	23
Cessnock (C)	IND	97
Cessnock (C)	IRL	53
Cessnock (C)	IRN	3
Cessnock (C)	ITA	39
Cessnock (C)	JPN	10
Cessnock (C)	KOR	15
Cessnock (C)	LBN	19
Cessnock (C)	LKA	13
Cessnock (C)	MKD	3
Cessnock (C)	MLT	24
Cessnock (C)	MYS	42
Cessnock (C)	NLD	81
Cessnock (C)	NPL	8
Cessnock (C)	NZL	519
Cessnock (C)	PAK	17
Cessnock (C)	PHL	179
Cessnock (C)	PNG	19
Cessnock (C)	POL	20
Cessnock (C)	SGP	9
Cessnock (C)	THA	92
Cessnock (C)	TUR	3
Cessnock (C)	TWN	7
Cessnock (C)	USA	89
Cessnock (C)	VNM	15
Cessnock (C)	ZAF	91
Cessnock (C)	ZWE	13
Clarence Valley (A)		4735
Clarence Valley (A)	AUS	42432
Clarence Valley (A)	BGD	4
Clarence Valley (A)	CAN	49
Clarence Valley (A)	CHL	11
Clarence Valley (A)	CHN	55
Clarence Valley (A)	DEU	157
Clarence Valley (A)	EGY	18
Clarence Valley (A)	FJI	31
Clarence Valley (A)	FRA	28
Clarence Valley (A)	GBR	1507
Clarence Valley (A)	GRC	12
Clarence Valley (A)	HKG	30
Clarence Valley (A)	HRV	9
Clarence Valley (A)	IDN	26
Clarence Valley (A)	IND	87
Clarence Valley (A)	IRL	41
Clarence Valley (A)	IRN	3
Clarence Valley (A)	IRQ	3
Clarence Valley (A)	ITA	38
Clarence Valley (A)	JPN	21
Clarence Valley (A)	KHM	3
Clarence Valley (A)	KOR	4
Clarence Valley (A)	LBN	3
Clarence Valley (A)	LKA	28
Clarence Valley (A)	MKD	3
Clarence Valley (A)	MLT	26
Clarence Valley (A)	MMR	3
Clarence Valley (A)	MUS	5
Clarence Valley (A)	MYS	35
Clarence Valley (A)	NLD	162
Clarence Valley (A)	NPL	11
Clarence Valley (A)	NZL	560
Clarence Valley (A)	PAK	10
Clarence Valley (A)	PHL	154
Clarence Valley (A)	PNG	34
Clarence Valley (A)	POL	10
Clarence Valley (A)	SGP	8
Clarence Valley (A)	THA	45
Clarence Valley (A)	TUR	3
Clarence Valley (A)	TWN	16
Clarence Valley (A)	USA	116
Clarence Valley (A)	VNM	31
Clarence Valley (A)	ZAF	86
Clarence Valley (A)	ZWE	29
Cobar (A)		643
Cobar (A)	AUS	3716
Cobar (A)	BGD	10
Cobar (A)	CAN	8
Cobar (A)	CHN	3
Cobar (A)	DEU	3
Cobar (A)	FJI	6
Cobar (A)	GBR	44
Cobar (A)	IDN	3
Cobar (A)	IND	16
Cobar (A)	IRL	15
Cobar (A)	ITA	3
Cobar (A)	LKA	9
Cobar (A)	MMR	3
Cobar (A)	MYS	5
Cobar (A)	NLD	9
Cobar (A)	NPL	3
Cobar (A)	NZL	68
Cobar (A)	PAK	5
Cobar (A)	PHL	12
Cobar (A)	PNG	19
Cobar (A)	THA	3
Cobar (A)	USA	8
Cobar (A)	VNM	3
Cobar (A)	ZAF	26
Cobar (A)	ZWE	3
Coffs Harbour (C)		6878
Coffs Harbour (C)	AFG	137
Coffs Harbour (C)	AUS	57154
Coffs Harbour (C)	BGD	23
Coffs Harbour (C)	BIH	10
Coffs Harbour (C)	CAN	135
Coffs Harbour (C)	CHL	12
Coffs Harbour (C)	CHN	129
Coffs Harbour (C)	DEU	374
Coffs Harbour (C)	EGY	52
Coffs Harbour (C)	FJI	77
Coffs Harbour (C)	FRA	56
Coffs Harbour (C)	GBR	2956
Coffs Harbour (C)	GRC	21
Coffs Harbour (C)	HKG	59
Coffs Harbour (C)	HRV	24
Coffs Harbour (C)	IDN	43
Coffs Harbour (C)	IND	1041
Coffs Harbour (C)	IRL	158
Coffs Harbour (C)	IRN	44
Coffs Harbour (C)	IRQ	13
Coffs Harbour (C)	ITA	134
Coffs Harbour (C)	JPN	67
Coffs Harbour (C)	KHM	10
Coffs Harbour (C)	KOR	59
Coffs Harbour (C)	LBN	19
Coffs Harbour (C)	LKA	27
Coffs Harbour (C)	MLT	45
Coffs Harbour (C)	MMR	307
Coffs Harbour (C)	MUS	13
Coffs Harbour (C)	MYS	121
Coffs Harbour (C)	NLD	240
Coffs Harbour (C)	NPL	11
Coffs Harbour (C)	NZL	1037
Coffs Harbour (C)	PAK	65
Coffs Harbour (C)	PHL	302
Coffs Harbour (C)	PNG	93
Coffs Harbour (C)	POL	64
Coffs Harbour (C)	SGP	26
Coffs Harbour (C)	THA	131
Coffs Harbour (C)	TUR	12
Coffs Harbour (C)	TWN	115
Coffs Harbour (C)	USA	229
Coffs Harbour (C)	VNM	48
Coffs Harbour (C)	ZAF	307
Coffs Harbour (C)	ZWE	48
Coolamon (A)		513
Coolamon (A)	AUS	3645
Coolamon (A)	CAN	7
Coolamon (A)	DEU	9
Coolamon (A)	GBR	69
Coolamon (A)	IND	8
Coolamon (A)	MYS	6
Coolamon (A)	NLD	10
Coolamon (A)	NZL	18
Coolamon (A)	PAK	7
Coolamon (A)	SGP	3
Coolamon (A)	USA	5
Coolamon (A)	ZAF	3
Coonamble (A)		661
Coonamble (A)	AUS	3160
Coonamble (A)	CHN	3
Coonamble (A)	DEU	13
Coonamble (A)	GBR	29
Coonamble (A)	GRC	3
Coonamble (A)	IDN	3
Coonamble (A)	IND	11
Coonamble (A)	IRL	3
Coonamble (A)	ITA	3
Coonamble (A)	LKA	10
Coonamble (A)	NLD	3
Coonamble (A)	NZL	15
Coonamble (A)	PAK	3
Coonamble (A)	PHL	3
Coonamble (A)	POL	5
Coonamble (A)	VNM	3
Coonamble (A)	ZAF	3
Cowra (A)		1254
Cowra (A)	AUS	10532
Cowra (A)	BIH	3
Cowra (A)	CAN	9
Cowra (A)	CHL	3
Cowra (A)	CHN	19
Cowra (A)	DEU	39
Cowra (A)	FJI	7
Cowra (A)	FRA	8
Cowra (A)	GBR	241
Cowra (A)	GRC	3
Cowra (A)	HKG	6
Cowra (A)	HRV	12
Cowra (A)	IDN	5
Cowra (A)	IND	19
Cowra (A)	IRL	18
Cowra (A)	ITA	19
Cowra (A)	JPN	4
Cowra (A)	KHM	3
Cowra (A)	KOR	5
Cowra (A)	LKA	6
Cowra (A)	MLT	8
Cowra (A)	MYS	6
Cowra (A)	NLD	38
Cowra (A)	NZL	72
Cowra (A)	PHL	28
Cowra (A)	PNG	3
Cowra (A)	POL	3
Cowra (A)	SGP	5
Cowra (A)	TWN	10
Cowra (A)	USA	16
Cowra (A)	VNM	10
Cowra (A)	ZAF	32
Cowra (A)	ZWE	8
Cumberland (A)		22743
Cumberland (A)	AFG	6137
Cumberland (A)	AUS	90056
Cumberland (A)	BGD	991
Cumberland (A)	BIH	463
Cumberland (A)	CAN	121
Cumberland (A)	CHL	426
Cumberland (A)	CHN	14131
Cumberland (A)	DEU	345
Cumberland (A)	EGY	829
Cumberland (A)	FJI	1800
Cumberland (A)	FRA	71
Cumberland (A)	GBR	1741
Cumberland (A)	GRC	668
Cumberland (A)	HKG	1232
Cumberland (A)	HRV	814
Cumberland (A)	IDN	833
Cumberland (A)	IND	14307
Cumberland (A)	IRL	274
Cumberland (A)	IRN	2417
Cumberland (A)	IRQ	2921
Cumberland (A)	ITA	1297
Cumberland (A)	JPN	135
Cumberland (A)	KHM	358
Cumberland (A)	KOR	4369
Cumberland (A)	LBN	10587
Cumberland (A)	LKA	4856
Cumberland (A)	MKD	127
Cumberland (A)	MLT	1383
Cumberland (A)	MMR	863
Cumberland (A)	MUS	265
Cumberland (A)	MYS	975
Cumberland (A)	NLD	100
Cumberland (A)	NPL	4933
Cumberland (A)	NZL	2695
Cumberland (A)	PAK	4653
Cumberland (A)	PHL	4023
Cumberland (A)	PNG	53
Cumberland (A)	POL	326
Cumberland (A)	SGP	275
Cumberland (A)	THA	655
Cumberland (A)	TUR	3571
Cumberland (A)	TWN	830
Cumberland (A)	USA	276
Cumberland (A)	VNM	4738
Cumberland (A)	ZAF	290
Cumberland (A)	ZWE	132
Dungog (A)		792
Dungog (A)	AUS	7772
Dungog (A)	CAN	3
Dungog (A)	CHN	7
Dungog (A)	DEU	28
Dungog (A)	FRA	3
Dungog (A)	GBR	214
Dungog (A)	HKG	3
Dungog (A)	HRV	3
Dungog (A)	IDN	3
Dungog (A)	IND	3
Dungog (A)	IRL	10
Dungog (A)	ITA	8
Dungog (A)	KOR	3
Dungog (A)	MYS	8
Dungog (A)	NLD	14
Dungog (A)	NZL	49
Dungog (A)	PHL	12
Dungog (A)	USA	17
Dungog (A)	ZAF	13
Dungog (A)	ZWE	4
Edward River (A)		1057
Edward River (A)	AUS	7262
Edward River (A)	CAN	3
Edward River (A)	CHN	6
Edward River (A)	DEU	17
Edward River (A)	EGY	3
Edward River (A)	GBR	149
Edward River (A)	GRC	11
Edward River (A)	HKG	4
Edward River (A)	IND	33
Edward River (A)	IRL	8
Edward River (A)	ITA	22
Edward River (A)	JPN	4
Edward River (A)	KOR	14
Edward River (A)	LKA	15
Edward River (A)	MYS	6
Edward River (A)	NLD	20
Edward River (A)	NPL	3
Edward River (A)	NZL	70
Edward River (A)	PAK	3
Edward River (A)	PHL	18
Edward River (A)	PNG	3
Edward River (A)	TUR	4
Edward River (A)	TWN	52
Edward River (A)	USA	7
Edward River (A)	ZAF	28
Edward River (A)	ZWE	3
Eurobodalla (A)		3896
Eurobodalla (A)	AUS	28881
Eurobodalla (A)	BGD	4
Eurobodalla (A)	BIH	8
Eurobodalla (A)	CAN	64
Eurobodalla (A)	CHL	30
Eurobodalla (A)	CHN	40
Eurobodalla (A)	DEU	317
Eurobodalla (A)	EGY	11
Eurobodalla (A)	FJI	19
Eurobodalla (A)	FRA	40
Eurobodalla (A)	GBR	2161
Eurobodalla (A)	GRC	43
Eurobodalla (A)	HKG	13
Eurobodalla (A)	HRV	109
Eurobodalla (A)	IDN	26
Eurobodalla (A)	IND	77
Eurobodalla (A)	IRL	75
Eurobodalla (A)	ITA	109
Eurobodalla (A)	JPN	8
Eurobodalla (A)	KOR	9
Eurobodalla (A)	LBN	8
Eurobodalla (A)	LKA	19
Eurobodalla (A)	MKD	7
Eurobodalla (A)	MLT	60
Eurobodalla (A)	MMR	5
Eurobodalla (A)	MUS	15
Eurobodalla (A)	MYS	27
Eurobodalla (A)	NLD	189
Eurobodalla (A)	NPL	11
Eurobodalla (A)	NZL	454
Eurobodalla (A)	PHL	104
Eurobodalla (A)	PNG	14
Eurobodalla (A)	POL	38
Eurobodalla (A)	SGP	12
Eurobodalla (A)	THA	27
Eurobodalla (A)	TUR	3
Eurobodalla (A)	USA	114
Eurobodalla (A)	VNM	39
Eurobodalla (A)	ZAF	120
Eurobodalla (A)	ZWE	15
Fairfield (C)		26341
Fairfield (C)	AFG	307
Fairfield (C)	AUS	80775
Fairfield (C)	BGD	80
Fairfield (C)	BIH	924
Fairfield (C)	CAN	63
Fairfield (C)	CHL	1673
Fairfield (C)	CHN	4048
Fairfield (C)	DEU	498
Fairfield (C)	EGY	430
Fairfield (C)	FJI	1372
Fairfield (C)	FRA	108
Fairfield (C)	GBR	1312
Fairfield (C)	GRC	454
Fairfield (C)	HKG	443
Fairfield (C)	HRV	1938
Fairfield (C)	IDN	469
Fairfield (C)	IND	747
Fairfield (C)	IRL	129
Fairfield (C)	IRN	1550
Fairfield (C)	IRQ	18752
Fairfield (C)	ITA	3476
Fairfield (C)	JPN	58
Fairfield (C)	KHM	7384
Fairfield (C)	KOR	96
Fairfield (C)	LBN	2472
Fairfield (C)	LKA	212
Fairfield (C)	MKD	787
Fairfield (C)	MLT	981
Fairfield (C)	MMR	404
Fairfield (C)	MUS	205
Fairfield (C)	MYS	539
Fairfield (C)	NLD	120
Fairfield (C)	NPL	75
Fairfield (C)	NZL	2807
Fairfield (C)	PAK	325
Fairfield (C)	PHL	2381
Fairfield (C)	PNG	21
Fairfield (C)	POL	485
Fairfield (C)	SGP	96
Fairfield (C)	THA	1509
Fairfield (C)	TUR	652
Fairfield (C)	TWN	156
Fairfield (C)	USA	205
Fairfield (C)	VNM	30805
Fairfield (C)	ZAF	112
Fairfield (C)	ZWE	55
Federation (A)		1278
Federation (A)	AUS	10208
Federation (A)	BGD	4
Federation (A)	CHN	11
Federation (A)	DEU	46
Federation (A)	EGY	3
Federation (A)	FJI	3
Federation (A)	GBR	355
Federation (A)	GRC	3
Federation (A)	HKG	3
Federation (A)	HRV	4
Federation (A)	IDN	10
Federation (A)	IND	23
Federation (A)	IRL	12
Federation (A)	ITA	16
Federation (A)	JPN	5
Federation (A)	KOR	14
Federation (A)	LKA	5
Federation (A)	MLT	8
Federation (A)	MMR	3
Federation (A)	MYS	3
Federation (A)	NLD	39
Federation (A)	NZL	106
Federation (A)	PAK	10
Federation (A)	PHL	48
Federation (A)	PNG	8
Federation (A)	POL	6
Federation (A)	THA	7
Federation (A)	USA	10
Federation (A)	VNM	6
Federation (A)	ZAF	7
Federation (A)	ZWE	3
Forbes (A)		999
Forbes (A)	AUS	8216
Forbes (A)	CAN	11
Forbes (A)	CHN	14
Forbes (A)	DEU	12
Forbes (A)	FJI	3
Forbes (A)	GBR	115
Forbes (A)	GRC	3
Forbes (A)	HKG	3
Forbes (A)	HRV	3
Forbes (A)	IND	21
Forbes (A)	IRL	3
Forbes (A)	IRN	5
Forbes (A)	ITA	19
Forbes (A)	JPN	3
Forbes (A)	KOR	3
Forbes (A)	LKA	4
Forbes (A)	MLT	3
Forbes (A)	MYS	4
Forbes (A)	NLD	13
Forbes (A)	NPL	7
Forbes (A)	NZL	55
Forbes (A)	PHL	35
Forbes (A)	THA	7
Forbes (A)	USA	4
Forbes (A)	VNM	5
Forbes (A)	ZAF	17
Georges River (A)		11891
Georges River (A)	AFG	9
Georges River (A)	AUS	73047
Georges River (A)	BGD	859
Georges River (A)	BIH	325
Georges River (A)	CAN	142
Georges River (A)	CHL	295
Georges River (A)	CHN	23654
Georges River (A)	DEU	297
Georges River (A)	EGY	1317
Georges River (A)	FJI	737
Georges River (A)	FRA	101
Georges River (A)	GBR	2358
Georges River (A)	GRC	2299
Georges River (A)	HKG	3602
Georges River (A)	HRV	701
Georges River (A)	IDN	1579
Georges River (A)	IND	2144
Georges River (A)	IRL	285
Georges River (A)	IRN	161
Georges River (A)	IRQ	92
Georges River (A)	ITA	1140
Georges River (A)	JPN	302
Georges River (A)	KHM	71
Georges River (A)	KOR	546
Georges River (A)	LBN	1631
Georges River (A)	LKA	209
Georges River (A)	MKD	1695
Georges River (A)	MLT	220
Georges River (A)	MMR	135
Georges River (A)	MUS	121
Georges River (A)	MYS	1260
Georges River (A)	NLD	113
Georges River (A)	NPL	4810
Georges River (A)	NZL	2179
Georges River (A)	PAK	233
Georges River (A)	PHL	2248
Georges River (A)	PNG	75
Georges River (A)	POL	217
Georges River (A)	SGP	351
Georges River (A)	THA	661
Georges River (A)	TUR	124
Georges River (A)	TWN	590
Georges River (A)	USA	341
Georges River (A)	VNM	1141
Georges River (A)	ZAF	414
Georges River (A)	ZWE	90
Gilgandra (A)		420
Gilgandra (A)	AUS	3679
Gilgandra (A)	DEU	9
Gilgandra (A)	FJI	3
Gilgandra (A)	GBR	36
Gilgandra (A)	GRC	4
Gilgandra (A)	HKG	3
Gilgandra (A)	IND	18
Gilgandra (A)	IRL	3
Gilgandra (A)	LBN	3
Gilgandra (A)	NLD	7
Gilgandra (A)	NZL	21
Gilgandra (A)	PHL	13
Gilgandra (A)	USA	3
Gilgandra (A)	ZAF	3
Glen Innes Severn (A)		1098
Glen Innes Severn (A)	AUS	7219
Glen Innes Severn (A)	CAN	3
Glen Innes Severn (A)	CHN	18
Glen Innes Severn (A)	DEU	23
Glen Innes Severn (A)	FJI	3
Glen Innes Severn (A)	GBR	224
Glen Innes Severn (A)	GRC	3
Glen Innes Severn (A)	IDN	5
Glen Innes Severn (A)	IND	25
Glen Innes Severn (A)	IRL	11
Glen Innes Severn (A)	ITA	3
Glen Innes Severn (A)	JPN	8
Glen Innes Severn (A)	KOR	6
Glen Innes Severn (A)	MLT	5
Glen Innes Severn (A)	MYS	7
Glen Innes Severn (A)	NLD	27
Glen Innes Severn (A)	NPL	10
Glen Innes Severn (A)	NZL	73
Glen Innes Severn (A)	PAK	3
Glen Innes Severn (A)	PHL	23
Glen Innes Severn (A)	PNG	7
Glen Innes Severn (A)	SGP	6
Glen Innes Severn (A)	THA	3
Glen Innes Severn (A)	TUR	7
Glen Innes Severn (A)	USA	13
Glen Innes Severn (A)	VNM	4
Glen Innes Severn (A)	ZAF	11
Goulburn Mulwaree (A)		2523
Goulburn Mulwaree (A)	AFG	6
Goulburn Mulwaree (A)	AUS	24472
Goulburn Mulwaree (A)	BGD	18
Goulburn Mulwaree (A)	BIH	3
Goulburn Mulwaree (A)	CAN	24
Goulburn Mulwaree (A)	CHL	21
Goulburn Mulwaree (A)	CHN	77
Goulburn Mulwaree (A)	DEU	101
Goulburn Mulwaree (A)	EGY	23
Goulburn Mulwaree (A)	FJI	28
Goulburn Mulwaree (A)	FRA	26
Goulburn Mulwaree (A)	GBR	839
Goulburn Mulwaree (A)	GRC	32
Goulburn Mulwaree (A)	HKG	13
Goulburn Mulwaree (A)	HRV	17
Goulburn Mulwaree (A)	IDN	23
Goulburn Mulwaree (A)	IND	145
Goulburn Mulwaree (A)	IRL	43
Goulburn Mulwaree (A)	IRN	23
Goulburn Mulwaree (A)	IRQ	11
Goulburn Mulwaree (A)	ITA	57
Goulburn Mulwaree (A)	JPN	7
Goulburn Mulwaree (A)	KHM	18
Goulburn Mulwaree (A)	KOR	66
Goulburn Mulwaree (A)	LBN	38
Goulburn Mulwaree (A)	LKA	18
Goulburn Mulwaree (A)	MKD	14
Goulburn Mulwaree (A)	MLT	22
Goulburn Mulwaree (A)	MMR	6
Goulburn Mulwaree (A)	MYS	29
Goulburn Mulwaree (A)	NLD	88
Goulburn Mulwaree (A)	NPL	33
Goulburn Mulwaree (A)	NZL	314
Goulburn Mulwaree (A)	PAK	24
Goulburn Mulwaree (A)	PHL	152
Goulburn Mulwaree (A)	PNG	15
Goulburn Mulwaree (A)	POL	21
Goulburn Mulwaree (A)	SGP	13
Goulburn Mulwaree (A)	THA	46
Goulburn Mulwaree (A)	TUR	9
Goulburn Mulwaree (A)	TWN	16
Goulburn Mulwaree (A)	USA	63
Goulburn Mulwaree (A)	VNM	24
Goulburn Mulwaree (A)	ZAF	50
Goulburn Mulwaree (A)	ZWE	26
Greater Hume Shire (A)		856
Greater Hume Shire (A)	AUS	8918
Greater Hume Shire (A)	CAN	6
Greater Hume Shire (A)	CHN	5
Greater Hume Shire (A)	DEU	49
Greater Hume Shire (A)	FJI	19
Greater Hume Shire (A)	FRA	3
Greater Hume Shire (A)	GBR	216
Greater Hume Shire (A)	GRC	3
Greater Hume Shire (A)	HKG	3
Greater Hume Shire (A)	HRV	8
Greater Hume Shire (A)	IND	9
Greater Hume Shire (A)	IRL	21
Greater Hume Shire (A)	ITA	3
Greater Hume Shire (A)	JPN	9
Greater Hume Shire (A)	KOR	3
Greater Hume Shire (A)	LKA	5
Greater Hume Shire (A)	MLT	6
Greater Hume Shire (A)	MYS	5
Greater Hume Shire (A)	NLD	44
Greater Hume Shire (A)	NZL	89
Greater Hume Shire (A)	PHL	24
Greater Hume Shire (A)	PNG	5
Greater Hume Shire (A)	THA	9
Greater Hume Shire (A)	USA	17
Greater Hume Shire (A)	VNM	3
Greater Hume Shire (A)	ZAF	12
Greater Hume Shire (A)	ZWE	3
Griffith (C)		3229
Griffith (C)	AFG	108
Griffith (C)	AUS	18126
Griffith (C)	BGD	9
Griffith (C)	CAN	5
Griffith (C)	CHL	12
Griffith (C)	CHN	68
Griffith (C)	DEU	28
Griffith (C)	EGY	18
Griffith (C)	FJI	170
Griffith (C)	FRA	13
Griffith (C)	GBR	271
Griffith (C)	GRC	4
Griffith (C)	HKG	20
Griffith (C)	IDN	10
Griffith (C)	IND	978
Griffith (C)	IRL	28
Griffith (C)	IRN	12
Griffith (C)	IRQ	5
Griffith (C)	ITA	1055
Griffith (C)	JPN	4
Griffith (C)	KOR	23
Griffith (C)	LBN	15
Griffith (C)	LKA	30
Griffith (C)	MKD	4
Griffith (C)	MLT	8
Griffith (C)	MMR	12
Griffith (C)	MUS	8
Griffith (C)	MYS	85
Griffith (C)	NLD	28
Griffith (C)	NPL	7
Griffith (C)	NZL	432
Griffith (C)	PAK	121
Griffith (C)	PHL	222
Griffith (C)	PNG	11
Griffith (C)	POL	4
Griffith (C)	SGP	7
Griffith (C)	THA	36
Griffith (C)	TUR	88
Griffith (C)	TWN	155
Griffith (C)	USA	34
Griffith (C)	VNM	3
Griffith (C)	ZAF	88
Griffith (C)	ZWE	43
Gundagai (A)		1036
Gundagai (A)	AUS	9536
Gundagai (A)	CAN	10
Gundagai (A)	CHN	15
Gundagai (A)	DEU	28
Gundagai (A)	FJI	3
Gundagai (A)	GBR	214
Gundagai (A)	GRC	3
Gundagai (A)	HKG	7
Gundagai (A)	IDN	5
Gundagai (A)	IND	31
Gundagai (A)	IRL	10
Gundagai (A)	ITA	4
Gundagai (A)	LBN	5
Gundagai (A)	LKA	5
Gundagai (A)	MLT	6
Gundagai (A)	MUS	3
Gundagai (A)	MYS	7
Gundagai (A)	NLD	16
Gundagai (A)	NPL	3
Gundagai (A)	NZL	76
Gundagai (A)	PHL	39
Gundagai (A)	PNG	8
Gundagai (A)	POL	4
Gundagai (A)	SGP	3
Gundagai (A)	THA	3
Gundagai (A)	TWN	17
Gundagai (A)	USA	16
Gundagai (A)	VNM	11
Gundagai (A)	ZAF	7
Gunnedah (A)		1157
Gunnedah (A)	AFG	3
Gunnedah (A)	AUS	10502
Gunnedah (A)	CAN	8
Gunnedah (A)	CHL	4
Gunnedah (A)	CHN	32
Gunnedah (A)	DEU	22
Gunnedah (A)	EGY	4
Gunnedah (A)	FRA	6
Gunnedah (A)	GBR	147
Gunnedah (A)	GRC	3
Gunnedah (A)	HKG	7
Gunnedah (A)	IDN	4
Gunnedah (A)	IND	18
Gunnedah (A)	IRL	9
Gunnedah (A)	ITA	9
Gunnedah (A)	JPN	3
Gunnedah (A)	KOR	10
Gunnedah (A)	LKA	4
Gunnedah (A)	MLT	7
Gunnedah (A)	NLD	10
Gunnedah (A)	NZL	93
Gunnedah (A)	PAK	5
Gunnedah (A)	PHL	43
Gunnedah (A)	PNG	14
Gunnedah (A)	POL	5
Gunnedah (A)	THA	3
Gunnedah (A)	TUR	4
Gunnedah (A)	USA	20
Gunnedah (A)	VNM	10
Gunnedah (A)	ZAF	40
Gwydir (A)		621
Gwydir (A)	AUS	4433
Gwydir (A)	CHN	3
Gwydir (A)	DEU	18
Gwydir (A)	EGY	3
Gwydir (A)	FJI	6
Gwydir (A)	GBR	88
Gwydir (A)	IND	5
Gwydir (A)	IRL	3
Gwydir (A)	KOR	4
Gwydir (A)	NLD	9
Gwydir (A)	NZL	25
Gwydir (A)	PHL	12
Gwydir (A)	THA	4
Gwydir (A)	USA	13
Gwydir (A)	ZAF	4
Gwydir (A)	ZWE	3
Hawkesbury (C)		4810
Hawkesbury (C)	AUS	52539
Hawkesbury (C)	BIH	8
Hawkesbury (C)	CAN	57
Hawkesbury (C)	CHL	38
Hawkesbury (C)	CHN	239
Hawkesbury (C)	DEU	298
Hawkesbury (C)	EGY	28
Hawkesbury (C)	FJI	74
Hawkesbury (C)	FRA	41
Hawkesbury (C)	GBR	2732
Hawkesbury (C)	GRC	88
Hawkesbury (C)	HKG	39
Hawkesbury (C)	HRV	74
Hawkesbury (C)	IDN	46
Hawkesbury (C)	IND	135
Hawkesbury (C)	IRL	181
Hawkesbury (C)	IRN	33
Hawkesbury (C)	IRQ	12
Hawkesbury (C)	ITA	191
Hawkesbury (C)	JPN	21
Hawkesbury (C)	KHM	4
Hawkesbury (C)	KOR	42
Hawkesbury (C)	LBN	79
Hawkesbury (C)	LKA	30
Hawkesbury (C)	MKD	70
Hawkesbury (C)	MLT	475
Hawkesbury (C)	MMR	8
Hawkesbury (C)	MUS	13
Hawkesbury (C)	MYS	105
Hawkesbury (C)	NLD	245
Hawkesbury (C)	NZL	833
Hawkesbury (C)	PAK	26
Hawkesbury (C)	PHL	261
Hawkesbury (C)	PNG	34
Hawkesbury (C)	POL	43
Hawkesbury (C)	SGP	35
Hawkesbury (C)	THA	87
Hawkesbury (C)	TUR	12
Hawkesbury (C)	TWN	14
Hawkesbury (C)	USA	142
Hawkesbury (C)	VNM	60
Hawkesbury (C)	ZAF	248
Hawkesbury (C)	ZWE	24
Hay (A)		425
Hay (A)	AUS	2350
Hay (A)	CHN	3
Hay (A)	DEU	6
Hay (A)	FJI	12
Hay (A)	GBR	30
Hay (A)	GRC	7
Hay (A)	IND	14
Hay (A)	ITA	19
Hay (A)	NLD	4
Hay (A)	NPL	3
Hay (A)	NZL	37
Hay (A)	PAK	6
Hay (A)	PHL	5
Hay (A)	THA	3
Hay (A)	USA	3
Hay (A)	ZAF	7
Hilltops (A)		1639
Hilltops (A)	AFG	3
Hilltops (A)	AUS	15814
Hilltops (A)	BGD	5
Hilltops (A)	BIH	12
Hilltops (A)	CAN	11
Hilltops (A)	CHL	3
Hilltops (A)	CHN	32
Hilltops (A)	DEU	31
Hilltops (A)	EGY	3
Hilltops (A)	FJI	9
Hilltops (A)	FRA	7
Hilltops (A)	GBR	349
Hilltops (A)	GRC	6
Hilltops (A)	HKG	3
Hilltops (A)	HRV	9
Hilltops (A)	IDN	13
Hilltops (A)	IND	35
Hilltops (A)	IRL	15
Hilltops (A)	IRN	3
