LGA_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Bathurst Regional (A)	25-34	Speaks English not well or not at all	0		3
Bathurst Regional (A)	25-34	Speaks English not well or not at all	0	2010	6
Bathurst Regional (A)	25-34	Speaks English not well or not at all	0	2014	3
Bathurst Regional (A)	25-34	Speaks English not well or not at all	0	2015	3
Bathurst Regional (A)	25-34	Speaks English not well or not at all	0	2016	4
Bathurst Regional (A)	25-34	Speaks English well or very well	0		3
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2000	21
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2005	12
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2010	80
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2011	12
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2012	13
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2013	16
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2014	20
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2015	21
Bathurst Regional (A)	25-34	Speaks English well or very well	0	2016	8
Bathurst Regional (A)	35-44				37
Bathurst Regional (A)	35-44		1		10
Bathurst Regional (A)	35-44		1	2000	141
Bathurst Regional (A)	35-44		1	2005	45
Bathurst Regional (A)	35-44		1	2010	31
Bathurst Regional (A)	35-44		1	2011	5
Bathurst Regional (A)	35-44		1	2012	9
Bathurst Regional (A)	35-44		1	2013	3
Bathurst Regional (A)	35-44		1	2014	6
Bathurst Regional (A)	35-44		1	2015	3
Bathurst Regional (A)	35-44		1	2016	6
Bathurst Regional (A)	35-44	Speaks English not well or not at all	0	2005	9
Bathurst Regional (A)	35-44	Speaks English not well or not at all	0	2010	3
Bathurst Regional (A)	35-44	Speaks English not well or not at all	0	2011	5
Bathurst Regional (A)	35-44	Speaks English not well or not at all	0	2014	3
Bathurst Regional (A)	35-44	Speaks English well or very well	0		3
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2000	49
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2005	44
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2010	74
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2011	17
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2012	11
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2013	13
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2014	11
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2015	10
Bathurst Regional (A)	35-44	Speaks English well or very well	0	2016	3
Bathurst Regional (A)	45-54				20
Bathurst Regional (A)	45-54		1		14
Bathurst Regional (A)	45-54		1	2000	300
Bathurst Regional (A)	45-54		1	2005	28
Bathurst Regional (A)	45-54		1	2010	30
Bathurst Regional (A)	45-54		1	2011	9
Bathurst Regional (A)	45-54		1	2013	13
Bathurst Regional (A)	45-54		1	2014	3
Bathurst Regional (A)	45-54	Speaks English not well or not at all	0	2000	7
Bathurst Regional (A)	45-54	Speaks English not well or not at all	0	2010	3
Bathurst Regional (A)	45-54	Speaks English not well or not at all	0	2011	3
Bathurst Regional (A)	45-54	Speaks English not well or not at all	0	2014	3
Bathurst Regional (A)	45-54	Speaks English well or very well	0		4
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2000	91
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2005	32
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2010	23
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2011	3
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2012	6
Bathurst Regional (A)	45-54	Speaks English well or very well	0	2013	5
Bathurst Regional (A)	55-64				15
Bathurst Regional (A)	55-64		0	2000	4
Bathurst Regional (A)	55-64		1		13
Bathurst Regional (A)	55-64		1	2000	368
Bathurst Regional (A)	55-64		1	2005	10
Bathurst Regional (A)	55-64		1	2010	13
Bathurst Regional (A)	55-64		1	2012	5
Bathurst Regional (A)	55-64		1	2016	3
Bathurst Regional (A)	55-64	Speaks English not well or not at all	0		3
Bathurst Regional (A)	55-64	Speaks English not well or not at all	0	2000	8
Bathurst Regional (A)	55-64	Speaks English not well or not at all	0	2005	3
Bathurst Regional (A)	55-64	Speaks English not well or not at all	0	2015	3
Bathurst Regional (A)	55-64	Speaks English well or very well	0		3
Bathurst Regional (A)	55-64	Speaks English well or very well	0	2000	63
Bathurst Regional (A)	55-64	Speaks English well or very well	0	2005	4
Bathurst Regional (A)	55-64	Speaks English well or very well	0	2010	8
Bathurst Regional (A)	65-74				12
Bathurst Regional (A)	65-74		1		17
Bathurst Regional (A)	65-74		1	2000	436
Bathurst Regional (A)	65-74		1	2005	9
Bathurst Regional (A)	65-74		1	2012	3
Bathurst Regional (A)	65-74	Speaks English not well or not at all	0	2000	4
Bathurst Regional (A)	65-74	Speaks English not well or not at all	0	2012	3
Bathurst Regional (A)	65-74	Speaks English not well or not at all	0	2015	3
Bathurst Regional (A)	65-74	Speaks English well or very well	0		3
Bathurst Regional (A)	65-74	Speaks English well or very well	0	2000	75
Bathurst Regional (A)	75-84		1		9
Bathurst Regional (A)	75-84		1	2000	208
Bathurst Regional (A)	75-84	Speaks English not well or not at all	0	2000	3
Bathurst Regional (A)	75-84	Speaks English well or very well	0	2000	41
Bathurst Regional (A)	85+		1		8
Bathurst Regional (A)	85+		1	2000	71
Bathurst Regional (A)	85+	Speaks English well or very well	0	2000	15
Bega Valley (A)	0-14		1		4
Bega Valley (A)	0-14		1	2005	7
Bega Valley (A)	0-14		1	2010	28
Bega Valley (A)	0-14		1	2011	8
Bega Valley (A)	0-14		1	2013	9
Bega Valley (A)	0-14		1	2015	11
Bega Valley (A)	0-14		1	2016	3
Bega Valley (A)	0-14	Speaks English not well or not at all	0	2015	3
Bega Valley (A)	0-14	Speaks English well or very well	0	2005	6
Bega Valley (A)	0-14	Speaks English well or very well	0	2010	10
Bega Valley (A)	0-14	Speaks English well or very well	0	2012	7
Bega Valley (A)	0-14	Speaks English well or very well	0	2013	4
Bega Valley (A)	0-14	Speaks English well or very well	0	2015	3
Bega Valley (A)	15-24		1		5
Bega Valley (A)	15-24		1	2000	6
Bega Valley (A)	15-24		1	2005	25
Bega Valley (A)	15-24		1	2010	8
Bega Valley (A)	15-24		1	2012	3
Bega Valley (A)	15-24	Speaks English not well or not at all	0	2016	3
Bega Valley (A)	15-24	Speaks English well or very well	0		3
Bega Valley (A)	15-24	Speaks English well or very well	0	2005	3
Bega Valley (A)	15-24	Speaks English well or very well	0	2010	3
Bega Valley (A)	15-24	Speaks English well or very well	0	2013	4
Bega Valley (A)	15-24	Speaks English well or very well	0	2016	8
Bega Valley (A)	25-34		1		7
Bega Valley (A)	25-34		1	2000	43
Bega Valley (A)	25-34		1	2005	11
Bega Valley (A)	25-34		1	2010	14
Bega Valley (A)	25-34		1	2011	3
Bega Valley (A)	25-34		1	2012	7
Bega Valley (A)	25-34		1	2014	3
Bega Valley (A)	25-34	Speaks English well or very well	0		3
Bega Valley (A)	25-34	Speaks English well or very well	0	2000	8
Bega Valley (A)	25-34	Speaks English well or very well	0	2005	8
Bega Valley (A)	25-34	Speaks English well or very well	0	2010	22
Bega Valley (A)	25-34	Speaks English well or very well	0	2011	6
Bega Valley (A)	25-34	Speaks English well or very well	0	2012	4
Bega Valley (A)	25-34	Speaks English well or very well	0	2013	9
Bega Valley (A)	25-34	Speaks English well or very well	0	2014	7
Bega Valley (A)	25-34	Speaks English well or very well	0	2015	3
Bega Valley (A)	25-34	Speaks English well or very well	0	2016	4
Bega Valley (A)	35-44		1		10
Bega Valley (A)	35-44		1	2000	122
Bega Valley (A)	35-44		1	2005	33
Bega Valley (A)	35-44		1	2010	32
Bega Valley (A)	35-44		1	2011	3
Bega Valley (A)	35-44		1	2013	3
Bega Valley (A)	35-44		1	2016	3
Bega Valley (A)	35-44	Speaks English not well or not at all	0	2005	5
Bega Valley (A)	35-44	Speaks English well or very well	0		3
Bega Valley (A)	35-44	Speaks English well or very well	0	2000	16
Bega Valley (A)	35-44	Speaks English well or very well	0	2005	25
Bega Valley (A)	35-44	Speaks English well or very well	0	2010	24
Bega Valley (A)	35-44	Speaks English well or very well	0	2011	6
Bega Valley (A)	35-44	Speaks English well or very well	0	2012	7
Bega Valley (A)	35-44	Speaks English well or very well	0	2013	8
Bega Valley (A)	35-44	Speaks English well or very well	0	2015	4
Bega Valley (A)	35-44	Speaks English well or very well	0	2016	3
Bega Valley (A)	45-54		1		21
Bega Valley (A)	45-54		1	2000	351
Bega Valley (A)	45-54		1	2005	24
Bega Valley (A)	45-54		1	2010	17
Bega Valley (A)	45-54		1	2011	3
Bega Valley (A)	45-54		1	2012	3
Bega Valley (A)	45-54		1	2013	3
Bega Valley (A)	45-54		1	2014	3
Bega Valley (A)	45-54		1	2015	3
Bega Valley (A)	45-54		1	2016	3
Bega Valley (A)	45-54	Speaks English not well or not at all	0	2010	7
Bega Valley (A)	45-54	Speaks English well or very well	0	2000	68
Bega Valley (A)	45-54	Speaks English well or very well	0	2005	17
Bega Valley (A)	45-54	Speaks English well or very well	0	2010	12
Bega Valley (A)	45-54	Speaks English well or very well	0	2012	5
Bega Valley (A)	45-54	Speaks English well or very well	0	2015	3
Bega Valley (A)	55-64		1		32
Bega Valley (A)	55-64		1	2000	700
Bega Valley (A)	55-64		1	2005	19
Bega Valley (A)	55-64		1	2010	14
Bega Valley (A)	55-64		1	2011	3
Bega Valley (A)	55-64		1	2012	3
Bega Valley (A)	55-64		1	2013	3
Bega Valley (A)	55-64		1	2015	3
Bega Valley (A)	55-64	Speaks English well or very well	0		3
Bega Valley (A)	55-64	Speaks English well or very well	0	2000	82
Bega Valley (A)	55-64	Speaks English well or very well	0	2005	7
Bega Valley (A)	55-64	Speaks English well or very well	0	2010	3
Bega Valley (A)	65-74		1		31
Bega Valley (A)	65-74		1	2000	882
Bega Valley (A)	65-74		1	2005	8
Bega Valley (A)	65-74		1	2010	11
Bega Valley (A)	65-74		1	2012	3
Bega Valley (A)	65-74		1	2013	3
Bega Valley (A)	65-74	Speaks English not well or not at all	0	2000	3
Bega Valley (A)	65-74	Speaks English well or very well	0	2000	96
Bega Valley (A)	65-74	Speaks English well or very well	0	2010	3
Bega Valley (A)	75-84			2000	3
Bega Valley (A)	75-84		1		9
Bega Valley (A)	75-84		1	2000	418
Bega Valley (A)	75-84		1	2005	6
Bega Valley (A)	75-84		1	2010	3
Bega Valley (A)	75-84		1	2013	3
Bega Valley (A)	75-84	Speaks English not well or not at all	0	2000	3
Bega Valley (A)	75-84	Speaks English well or very well	0		4
Bega Valley (A)	75-84	Speaks English well or very well	0	2000	95
Bega Valley (A)	85+			2000	3
Bega Valley (A)	85+		1		18
Bega Valley (A)	85+		1	2000	140
Bega Valley (A)	85+	Speaks English not well or not at all	0		3
Bega Valley (A)	85+	Speaks English well or very well	0		7
Bega Valley (A)	85+	Speaks English well or very well	0	2000	24
Bellingen (A)	0-14		1		3
Bellingen (A)	0-14		1	2005	7
Bellingen (A)	0-14		1	2010	12
Bellingen (A)	0-14		1	2011	6
Bellingen (A)	0-14		1	2012	12
Bellingen (A)	0-14		1	2013	3
Bellingen (A)	0-14		1	2014	3
Bellingen (A)	0-14		1	2015	3
Bellingen (A)	0-14	Speaks English well or very well	0		3
Bellingen (A)	15-24		1	2000	3
Bellingen (A)	15-24		1	2005	15
Bellingen (A)	15-24		1	2010	8
Bellingen (A)	15-24		1	2011	3
Bellingen (A)	15-24	Speaks English well or very well	0	2010	7
Bellingen (A)	25-34		1		8
Bellingen (A)	25-34		1	2000	15
Bellingen (A)	25-34		1	2005	5
Bellingen (A)	25-34		1	2010	7
Bellingen (A)	25-34		1	2011	3
Bellingen (A)	25-34		1	2014	3
Bellingen (A)	25-34		1	2015	3
Bellingen (A)	25-34	Speaks English well or very well	0	2000	3
Bellingen (A)	25-34	Speaks English well or very well	0	2005	3
Bellingen (A)	25-34	Speaks English well or very well	0	2010	16
Bellingen (A)	25-34	Speaks English well or very well	0	2013	5
Bellingen (A)	25-34	Speaks English well or very well	0	2015	3
Bellingen (A)	25-34	Speaks English well or very well	0	2016	3
Bellingen (A)	35-44		1		3
Bellingen (A)	35-44		1	2000	81
Bellingen (A)	35-44		1	2005	23
Bellingen (A)	35-44		1	2010	21
Bellingen (A)	35-44		1	2012	5
Bellingen (A)	35-44		1	2015	3
Bellingen (A)	35-44	Speaks English well or very well	0		3
Bellingen (A)	35-44	Speaks English well or very well	0	2000	10
Bellingen (A)	35-44	Speaks English well or very well	0	2005	6
Bellingen (A)	35-44	Speaks English well or very well	0	2010	3
Bellingen (A)	35-44	Speaks English well or very well	0	2011	4
Bellingen (A)	35-44	Speaks English well or very well	0	2012	3
Bellingen (A)	35-44	Speaks English well or very well	0	2014	4
Bellingen (A)	45-54		1		8
Bellingen (A)	45-54		1	2000	176
Bellingen (A)	45-54		1	2005	25
Bellingen (A)	45-54		1	2010	17
Bellingen (A)	45-54		1	2012	6
Bellingen (A)	45-54		1	2014	7
Bellingen (A)	45-54	Speaks English well or very well	0	2000	21
Bellingen (A)	45-54	Speaks English well or very well	0	2005	3
Bellingen (A)	45-54	Speaks English well or very well	0	2010	5
Bellingen (A)	55-64		1		9
Bellingen (A)	55-64		1	2000	262
Bellingen (A)	55-64		1	2005	13
Bellingen (A)	55-64		1	2010	6
Bellingen (A)	55-64	Speaks English not well or not at all	0		3
Bellingen (A)	55-64	Speaks English well or very well	0	2000	34
Bellingen (A)	55-64	Speaks English well or very well	0	2005	3
Bellingen (A)	65-74			2000	3
Bellingen (A)	65-74		1		15
Bellingen (A)	65-74		1	2000	267
Bellingen (A)	65-74		1	2010	4
Bellingen (A)	65-74		1	2011	3
Bellingen (A)	65-74	Speaks English well or very well	0		3
Bellingen (A)	65-74	Speaks English well or very well	0	2000	30
Bellingen (A)	65-74	Speaks English well or very well	0	2005	4
Bellingen (A)	75-84		1		4
Bellingen (A)	75-84		1	2000	127
Bellingen (A)	75-84		1	2005	5
Bellingen (A)	75-84	Speaks English well or very well	0	2000	27
Bellingen (A)	75-84	Speaks English well or very well	0	2005	3
Bellingen (A)	85+		1		4
Bellingen (A)	85+		1	2000	40
Bellingen (A)	85+	Speaks English well or very well	0	2000	3
Berrigan (A)	0-14		1	2005	4
Berrigan (A)	0-14		1	2010	3
Berrigan (A)	0-14		1	2012	7
Berrigan (A)	0-14		1	2014	3
Berrigan (A)	0-14		1	2016	4
Berrigan (A)	0-14	Speaks English not well or not at all	0	2015	3
Berrigan (A)	0-14	Speaks English well or very well	0		4
Berrigan (A)	0-14	Speaks English well or very well	0	2010	3
Berrigan (A)	0-14	Speaks English well or very well	0	2012	3
Berrigan (A)	0-14	Speaks English well or very well	0	2014	4
Berrigan (A)	15-24	Speaks English well or very well	0	2005	5
Berrigan (A)	25-34		1		3
Berrigan (A)	25-34		1	2000	3
Berrigan (A)	25-34		1	2005	3
Berrigan (A)	25-34		1	2010	8
Berrigan (A)	25-34		1	2012	8
Berrigan (A)	25-34		1	2013	3
Berrigan (A)	25-34		1	2015	3
Berrigan (A)	25-34	Speaks English well or very well	0		3
Berrigan (A)	25-34	Speaks English well or very well	0	2005	3
Berrigan (A)	25-34	Speaks English well or very well	0	2010	16
Berrigan (A)	25-34	Speaks English well or very well	0	2012	3
Berrigan (A)	25-34	Speaks English well or very well	0	2014	3
Berrigan (A)	25-34	Speaks English well or very well	0	2015	5
Berrigan (A)	25-34	Speaks English well or very well	0	2016	6
Berrigan (A)	35-44		1	2000	20
Berrigan (A)	35-44		1	2005	6
Berrigan (A)	35-44		1	2010	8
Berrigan (A)	35-44	Speaks English well or very well	0	2000	3
Berrigan (A)	35-44	Speaks English well or very well	0	2005	7
Berrigan (A)	35-44	Speaks English well or very well	0	2010	13
Berrigan (A)	35-44	Speaks English well or very well	0	2012	3
Berrigan (A)	35-44	Speaks English well or very well	0	2014	3
Berrigan (A)	45-54		1		5
Berrigan (A)	45-54		1	2000	48
Berrigan (A)	45-54		1	2005	4
Berrigan (A)	45-54	Speaks English well or very well	0	2000	14
Berrigan (A)	45-54	Speaks English well or very well	0	2005	8
Berrigan (A)	45-54	Speaks English well or very well	0	2010	3
Berrigan (A)	55-64			2000	3
Berrigan (A)	55-64		1		3
Berrigan (A)	55-64		1	2000	84
Berrigan (A)	55-64		1	2005	4
Berrigan (A)	55-64	Speaks English well or very well	0	2000	3
Berrigan (A)	55-64	Speaks English well or very well	0	2012	3
Berrigan (A)	65-74		0	2000	3
Berrigan (A)	65-74		1	2000	122
Berrigan (A)	65-74	Speaks English well or very well	0	2000	17
Berrigan (A)	75-84		1		3
Berrigan (A)	75-84		1	2000	64
Berrigan (A)	75-84	Speaks English well or very well	0	2000	8
Berrigan (A)	85+		1		3
Berrigan (A)	85+		1	2000	17
Berrigan (A)	85+	Speaks English well or very well	0	2000	3
Blacktown (C)	0-14				9
Blacktown (C)	0-14			2010	3
Blacktown (C)	0-14			2013	3
Blacktown (C)	0-14			2014	3
Blacktown (C)	0-14			2015	7
Blacktown (C)	0-14			2016	6
Blacktown (C)	0-14		0		3
Blacktown (C)	0-14		0	2005	7
Blacktown (C)	0-14		0	2010	13
Blacktown (C)	0-14		0	2011	5
Blacktown (C)	0-14		0	2012	3
Blacktown (C)	0-14		0	2013	3
Blacktown (C)	0-14		0	2014	3
Blacktown (C)	0-14		0	2015	7
Blacktown (C)	0-14		0	2016	3
Blacktown (C)	0-14		1		140
Blacktown (C)	0-14		1	2005	296
Blacktown (C)	0-14		1	2010	938
Blacktown (C)	0-14		1	2011	173
Blacktown (C)	0-14		1	2012	255
Blacktown (C)	0-14		1	2013	265
Blacktown (C)	0-14		1	2014	197
Blacktown (C)	0-14		1	2015	190
Blacktown (C)	0-14		1	2016	65
Blacktown (C)	0-14	Speaks English not well or not at all	0		69
Blacktown (C)	0-14	Speaks English not well or not at all	0	2005	8
Blacktown (C)	0-14	Speaks English not well or not at all	0	2010	15
Blacktown (C)	0-14	Speaks English not well or not at all	0	2011	18
Blacktown (C)	0-14	Speaks English not well or not at all	0	2012	21
Blacktown (C)	0-14	Speaks English not well or not at all	0	2013	60
Blacktown (C)	0-14	Speaks English not well or not at all	0	2014	115
Blacktown (C)	0-14	Speaks English not well or not at all	0	2015	170
Blacktown (C)	0-14	Speaks English not well or not at all	0	2016	194
Blacktown (C)	0-14	Speaks English well or very well	0		149
Blacktown (C)	0-14	Speaks English well or very well	0	2005	494
Blacktown (C)	0-14	Speaks English well or very well	0	2010	1944
Blacktown (C)	0-14	Speaks English well or very well	0	2011	446
Blacktown (C)	0-14	Speaks English well or very well	0	2012	505
Blacktown (C)	0-14	Speaks English well or very well	0	2013	510
Blacktown (C)	0-14	Speaks English well or very well	0	2014	460
Blacktown (C)	0-14	Speaks English well or very well	0	2015	359
