POA_CODE_2016	Ancestry	responses
POA2019	(Other)	1620
POA2019	Polish	91
POA2019	Russian	85
POA2019	Scottish	792
POA2019	Serbian	103
POA2019	South African	84
POA2019	Spanish	168
POA2019	Sri Lankan	27
POA2019	Turkish	59
POA2019	Vietnamese	64
POA2019	Welsh	68
POA2020		985
POA2020	Australian	2158
POA2020	Australian Aboriginal	47
POA2020	Chinese	3339
POA2020	Croatian	103
POA2020	Dutch	75
POA2020	English	2389
POA2020	Filipino	482
POA2020	French	73
POA2020	German	267
POA2020	Greek	785
POA2020	Hungarian	41
POA2020	Indian	497
POA2020	Irish	1018
POA2020	Italian	506
POA2020	Korean	137
POA2020	Lebanese	163
POA2020	Macedonian	41
POA2020	Maltese	193
POA2020	Maori	101
POA2020	NZ	123
POA2020	(Other)	3325
POA2020	Polish	84
POA2020	Russian	101
POA2020	Scottish	543
POA2020	Serbian	75
POA2020	South African	40
POA2020	Spanish	210
POA2020	Sri Lankan	25
POA2020	Turkish	214
POA2020	Vietnamese	144
POA2020	Welsh	45
POA2021		1515
POA2021	Australian	3809
POA2021	Australian Aboriginal	8
POA2021	Chinese	478
POA2021	Croatian	90
POA2021	Dutch	191
POA2021	English	5826
POA2021	Filipino	107
POA2021	French	295
POA2021	German	637
POA2021	Greek	390
POA2021	Hungarian	128
POA2021	Indian	160
POA2021	Irish	2561
POA2021	Italian	605
POA2021	Korean	48
POA2021	Lebanese	100
POA2021	Macedonian	23
POA2021	Maltese	62
POA2021	Maori	32
POA2021	NZ	200
POA2021	(Other)	1801
POA2021	Polish	234
POA2021	Russian	154
POA2021	Scottish	1784
POA2021	Serbian	43
POA2021	South African	115
POA2021	Spanish	137
POA2021	Sri Lankan	38
POA2021	Turkish	22
POA2021	Vietnamese	63
POA2021	Welsh	131
POA2022		1519
POA2022	Australian	2406
POA2022	Australian Aboriginal	15
POA2022	Chinese	728
POA2022	Croatian	64
POA2022	Dutch	105
POA2022	English	3441
POA2022	Filipino	155
POA2022	French	222
POA2022	German	427
POA2022	Greek	270
POA2022	Hungarian	182
POA2022	Indian	133
POA2022	Irish	1638
POA2022	Italian	586
POA2022	Korean	112
POA2022	Lebanese	46
POA2022	Macedonian	13
POA2022	Maltese	60
POA2022	Maori	46
POA2022	NZ	139
POA2022	(Other)	2233
POA2022	Polish	265
POA2022	Russian	306
POA2022	Scottish	831
POA2022	Serbian	21
POA2022	South African	179
POA2022	Spanish	171
POA2022	Sri Lankan	18
POA2022	Turkish	17
POA2022	Vietnamese	55
POA2022	Welsh	78
POA2023		878
POA2023	Australian	2574
POA2023	Australian Aboriginal	4
POA2023	Chinese	487
POA2023	Croatian	44
POA2023	Dutch	112
POA2023	English	3111
POA2023	Filipino	88
POA2023	French	143
POA2023	German	442
POA2023	Greek	338
POA2023	Hungarian	329
POA2023	Indian	120
POA2023	Irish	1160
POA2023	Italian	417
POA2023	Korean	47
POA2023	Lebanese	115
POA2023	Macedonian	18
POA2023	Maltese	15
POA2023	Maori	23
POA2023	NZ	115
POA2023	(Other)	1941
POA2023	Polish	430
POA2023	Russian	286
POA2023	Scottish	889
POA2023	Serbian	22
POA2023	South African	432
POA2023	Spanish	87
POA2023	Sri Lankan	22
POA2023	Turkish	14
POA2023	Vietnamese	40
POA2023	Welsh	58
POA2024		1116
POA2024	Australian	2807
POA2024	Australian Aboriginal	13
POA2024	Chinese	333
POA2024	Croatian	61
POA2024	Dutch	142
POA2024	English	3835
POA2024	Filipino	41
POA2024	French	208
POA2024	German	432
POA2024	Greek	263
POA2024	Hungarian	133
POA2024	Indian	109
POA2024	Irish	1707
POA2024	Italian	519
POA2024	Korean	32
POA2024	Lebanese	103
POA2024	Macedonian	13
POA2024	Maltese	64
POA2024	Maori	41
POA2024	NZ	180
POA2024	(Other)	1520
POA2024	Polish	141
POA2024	Russian	147
POA2024	Scottish	1095
POA2024	Serbian	23
POA2024	South African	136
POA2024	Spanish	117
POA2024	Sri Lankan	26
POA2024	Turkish	6
POA2024	Vietnamese	18
POA2024	Welsh	112
POA2025		786
POA2025	Australian	1727
POA2025	Chinese	308
POA2025	Croatian	46
POA2025	Dutch	77
POA2025	English	2633
POA2025	Filipino	49
POA2025	French	110
POA2025	German	297
POA2025	Greek	147
POA2025	Hungarian	124
POA2025	Indian	107
POA2025	Irish	1108
POA2025	Italian	253
POA2025	Korean	15
POA2025	Lebanese	80
POA2025	Macedonian	18
POA2025	Maltese	15
POA2025	Maori	16
POA2025	NZ	72
POA2025	(Other)	985
POA2025	Polish	126
POA2025	Russian	104
POA2025	Scottish	834
POA2025	Serbian	16
POA2025	South African	101
POA2025	Spanish	70
POA2025	Sri Lankan	28
POA2025	Turkish	11
POA2025	Vietnamese	36
POA2025	Welsh	39
POA2026		3900
POA2026	Australian	6696
POA2026	Australian Aboriginal	21
POA2026	Chinese	738
POA2026	Croatian	174
POA2026	Dutch	403
POA2026	English	9597
POA2026	Filipino	223
POA2026	French	779
POA2026	German	1469
POA2026	Greek	648
POA2026	Hungarian	470
POA2026	Indian	253
POA2026	Irish	3968
POA2026	Italian	1814
POA2026	Korean	76
POA2026	Lebanese	194
POA2026	Macedonian	52
POA2026	Maltese	110
POA2026	Maori	135
POA2026	NZ	471
POA2026	(Other)	5893
POA2026	Polish	779
POA2026	Russian	797
POA2026	Scottish	2442
POA2026	Serbian	77
POA2026	South African	876
POA2026	Spanish	574
POA2026	Sri Lankan	52
POA2026	Turkish	73
POA2026	Vietnamese	61
POA2026	Welsh	232
POA2027		1051
POA2027	Australian	1697
POA2027	Australian Aboriginal	4
POA2027	Chinese	433
POA2027	Croatian	32
POA2027	Dutch	97
POA2027	English	2698
POA2027	Filipino	44
POA2027	French	145
POA2027	German	345
POA2027	Greek	193
POA2027	Hungarian	150
POA2027	Indian	101
POA2027	Irish	1116
POA2027	Italian	281
POA2027	Korean	29
POA2027	Lebanese	83
POA2027	Macedonian	5
POA2027	Maltese	38
POA2027	Maori	16
POA2027	NZ	93
POA2027	(Other)	1025
POA2027	Polish	212
POA2027	Russian	137
POA2027	Scottish	861
POA2027	Serbian	9
POA2027	South African	176
POA2027	Spanish	74
POA2027	Sri Lankan	11
POA2027	Turkish	11
POA2027	Vietnamese	59
POA2027	Welsh	53
POA2028		456
POA2028	Australian	1012
POA2028	Chinese	258
POA2028	Croatian	21
POA2028	Dutch	47
POA2028	English	1547
POA2028	Filipino	24
POA2028	French	106
POA2028	German	200
POA2028	Greek	143
POA2028	Hungarian	111
POA2028	Indian	41
POA2028	Irish	560
POA2028	Italian	172
POA2028	Korean	10
POA2028	Lebanese	39
POA2028	Macedonian	11
POA2028	Maltese	13
POA2028	Maori	13
POA2028	NZ	76
POA2028	(Other)	638
POA2028	Polish	132
POA2028	Russian	76
POA2028	Scottish	467
POA2028	Serbian	30
POA2028	South African	109
POA2028	Spanish	41
POA2028	Sri Lankan	6
POA2028	Turkish	10
POA2028	Vietnamese	6
POA2028	Welsh	36
POA2029		831
POA2029	Australian	2227
POA2029	Australian Aboriginal	7
POA2029	Chinese	307
POA2029	Croatian	55
POA2029	Dutch	100
POA2029	English	2727
POA2029	Filipino	93
POA2029	French	119
POA2029	German	446
POA2029	Greek	316
POA2029	Hungarian	218
POA2029	Indian	99
POA2029	Irish	1021
POA2029	Italian	361
POA2029	Korean	32
POA2029	Lebanese	67
POA2029	Macedonian	16
POA2029	Maltese	34
POA2029	Maori	24
POA2029	NZ	110
POA2029	(Other)	2016
POA2029	Polish	349
POA2029	Russian	332
POA2029	Scottish	749
POA2029	Serbian	38
POA2029	South African	656
POA2029	Spanish	95
POA2029	Sri Lankan	32
POA2029	Turkish	31
POA2029	Vietnamese	15
POA2029	Welsh	66
POA2030		906
POA2030	Australian	3103
POA2030	Australian Aboriginal	3
POA2030	Chinese	688
POA2030	Croatian	62
POA2030	Dutch	144
POA2030	English	3714
POA2030	Filipino	99
POA2030	French	167
POA2030	German	607
POA2030	Greek	672
POA2030	Hungarian	406
POA2030	Indian	115
POA2030	Irish	1357
POA2030	Italian	555
POA2030	Korean	33
POA2030	Lebanese	121
POA2030	Macedonian	11
POA2030	Maltese	55
POA2030	Maori	22
POA2030	NZ	126
POA2030	(Other)	2751
POA2030	Polish	505
POA2030	Russian	500
POA2030	Scottish	949
POA2030	Serbian	53
POA2030	South African	1136
POA2030	Spanish	106
POA2030	Sri Lankan	32
POA2030	Turkish	53
POA2030	Vietnamese	39
POA2030	Welsh	74
POA2031		2808
POA2031	Australian	7617
POA2031	Australian Aboriginal	32
POA2031	Chinese	2549
POA2031	Croatian	139
POA2031	Dutch	380
POA2031	English	10550
POA2031	Filipino	470
POA2031	French	516
POA2031	German	1299
POA2031	Greek	1012
POA2031	Hungarian	355
POA2031	Indian	609
POA2031	Irish	5928
POA2031	Italian	1381
POA2031	Korean	150
POA2031	Lebanese	296
POA2031	Macedonian	37
POA2031	Maltese	170
POA2031	Maori	111
POA2031	NZ	378
POA2031	(Other)	4951
POA2031	Polish	500
POA2031	Russian	514
POA2031	Scottish	3028
POA2031	Serbian	112
POA2031	South African	413
POA2031	Spanish	373
POA2031	Sri Lankan	107
POA2031	Turkish	68
POA2031	Vietnamese	192
POA2031	Welsh	272
POA2032		931
POA2032	Australian	2250
POA2032	Australian Aboriginal	26
POA2032	Chinese	5616
POA2032	Croatian	46
POA2032	Dutch	102
POA2032	English	2435
POA2032	Filipino	236
POA2032	French	110
POA2032	German	311
POA2032	Greek	1325
POA2032	Hungarian	102
POA2032	Indian	385
POA2032	Irish	1276
POA2032	Italian	491
POA2032	Korean	123
POA2032	Lebanese	137
POA2032	Macedonian	7
POA2032	Maltese	88
POA2032	Maori	42
POA2032	NZ	97
POA2032	(Other)	2610
POA2032	Polish	164
POA2032	Russian	166
POA2032	Scottish	612
POA2032	Serbian	35
POA2032	South African	120
POA2032	Spanish	149
POA2032	Sri Lankan	57
POA2032	Turkish	58
POA2032	Vietnamese	184
POA2032	Welsh	58
POA2033		882
POA2033	Australian	1921
POA2033	Australian Aboriginal	15
POA2033	Chinese	2595
POA2033	Croatian	48
POA2033	Dutch	92
POA2033	English	2204
POA2033	Filipino	168
POA2033	French	98
POA2033	German	323
POA2033	Greek	697
POA2033	Hungarian	69
POA2033	Indian	262
POA2033	Irish	1203
POA2033	Italian	384
POA2033	Korean	126
POA2033	Lebanese	137
POA2033	Macedonian	20
POA2033	Maltese	46
POA2033	Maori	39
POA2033	NZ	76
POA2033	(Other)	1964
POA2033	Polish	112
POA2033	Russian	104
POA2033	Scottish	592
POA2033	Serbian	33
POA2033	South African	103
POA2033	Spanish	117
POA2033	Sri Lankan	69
POA2033	Turkish	42
POA2033	Vietnamese	147
POA2033	Welsh	50
POA2034		1953
POA2034	Australian	4799
POA2034	Australian Aboriginal	28
POA2034	Chinese	783
POA2034	Croatian	131
POA2034	Dutch	271
POA2034	English	6564
POA2034	Filipino	131
POA2034	French	400
POA2034	German	817
POA2034	Greek	771
POA2034	Hungarian	141
POA2034	Indian	235
POA2034	Irish	3533
POA2034	Italian	914
POA2034	Korean	58
POA2034	Lebanese	292
POA2034	Macedonian	24
POA2034	Maltese	111
POA2034	Maori	73
POA2034	NZ	232
POA2034	(Other)	2716
POA2034	Polish	265
POA2034	Russian	304
POA2034	Scottish	1866
POA2034	Serbian	76
POA2034	South African	248
POA2034	Spanish	211
POA2034	Sri Lankan	37
POA2034	Turkish	71
POA2034	Vietnamese	81
POA2034	Welsh	191
POA2035		2174
POA2035	Australian	6652
POA2035	Australian Aboriginal	110
POA2035	Chinese	5475
POA2035	Croatian	240
POA2035	Dutch	244
POA2035	English	7447
POA2035	Filipino	367
POA2035	French	583
POA2035	German	944
POA2035	Greek	2580
POA2035	Hungarian	280
POA2035	Indian	429
POA2035	Irish	3687
POA2035	Italian	1682
POA2035	Korean	183
POA2035	Lebanese	414
POA2035	Macedonian	43
POA2035	Maltese	352
POA2035	Maori	178
POA2035	NZ	328
POA2035	(Other)	5809
POA2035	Polish	444
POA2035	Russian	565
POA2035	Scottish	1896
POA2035	Serbian	148
POA2035	South African	477
POA2035	Spanish	434
POA2035	Sri Lankan	65
POA2035	Turkish	93
POA2035	Vietnamese	192
POA2035	Welsh	159
POA2036		3930
POA2036	Australian	6766
POA2036	Australian Aboriginal	276
POA2036	Chinese	2951
POA2036	Croatian	220
POA2036	Dutch	171
POA2036	English	6754
POA2036	Filipino	487
POA2036	French	350
POA2036	German	710
POA2036	Greek	1163
POA2036	Hungarian	187
POA2036	Indian	554
POA2036	Irish	3234
POA2036	Italian	1327
POA2036	Korean	126
POA2036	Lebanese	308
POA2036	Macedonian	32
POA2036	Maltese	527
POA2036	Maori	263
POA2036	NZ	244
POA2036	(Other)	5071
POA2036	Polish	279
POA2036	Russian	350
POA2036	Scottish	1708
POA2036	Serbian	151
POA2036	South African	206
POA2036	Spanish	357
POA2036	Sri Lankan	28
POA2036	Turkish	218
POA2036	Vietnamese	191
POA2036	Welsh	144
POA2037		1655
POA2037	Australian	3517
POA2037	Australian Aboriginal	67
POA2037	Chinese	1743
POA2037	Croatian	88
POA2037	Dutch	216
POA2037	English	4782
POA2037	Filipino	151
POA2037	French	207
POA2037	German	657
POA2037	Greek	292
POA2037	Hungarian	92
POA2037	Indian	265
POA2037	Irish	2221
POA2037	Italian	599
POA2037	Korean	105
POA2037	Lebanese	103
POA2037	Macedonian	21
POA2037	Maltese	64
POA2037	Maori	84
POA2037	NZ	154
POA2037	(Other)	2280
POA2037	Polish	196
POA2037	Russian	126
POA2037	Scottish	1500
POA2037	Serbian	49
POA2037	South African	42
POA2037	Spanish	170
POA2037	Sri Lankan	69
POA2037	Turkish	76
POA2037	Vietnamese	352
POA2037	Welsh	117
POA2038		728
POA2038	Australian	2730
POA2038	Australian Aboriginal	22
POA2038	Chinese	489
POA2038	Croatian	55
POA2038	Dutch	134
POA2038	English	3399
POA2038	Filipino	86
POA2038	French	103
POA2038	German	371
POA2038	Greek	252
POA2038	Hungarian	63
POA2038	Indian	109
POA2038	Irish	1474
POA2038	Italian	553
POA2038	Korean	27
POA2038	Lebanese	79
POA2038	Macedonian	18
POA2038	Maltese	86
POA2038	Maori	24
POA2038	NZ	132
POA2038	(Other)	1124
POA2038	Polish	100
POA2038	Russian	56
POA2038	Scottish	1023
POA2038	Serbian	30
POA2038	South African	46
POA2038	Spanish	88
POA2038	Sri Lankan	46
POA2038	Turkish	27
POA2038	Vietnamese	75
POA2038	Welsh	107
POA2039		742
POA2039	Australian	2312
POA2039	Australian Aboriginal	6
POA2039	Chinese	369
POA2039	Croatian	62
POA2039	Dutch	159
POA2039	English	3289
POA2039	Filipino	57
POA2039	French	114
POA2039	German	345
POA2039	Greek	185
POA2039	Hungarian	39
POA2039	Indian	145
POA2039	Irish	1408
POA2039	Italian	358
POA2039	Korean	65
POA2039	Lebanese	78
POA2039	Macedonian	7
POA2039	Maltese	45
POA2039	Maori	35
POA2039	NZ	146
POA2039	(Other)	912
POA2039	Polish	104
POA2039	Russian	39
POA2039	Scottish	973
POA2039	Serbian	22
POA2039	South African	57
POA2039	Spanish	63
POA2039	Sri Lankan	33
POA2039	Turkish	27
POA2039	Vietnamese	59
POA2039	Welsh	120
POA2040		1623
POA2040	Australian	6061
POA2040	Australian Aboriginal	65
POA2040	Chinese	959
POA2040	Croatian	171
POA2040	Dutch	260
POA2040	English	7503
POA2040	Filipino	214
POA2040	French	217
POA2040	German	828
POA2040	Greek	610
POA2040	Hungarian	117
POA2040	Indian	304
POA2040	Irish	3402
POA2040	Italian	2118
POA2040	Korean	84
POA2040	Lebanese	229
POA2040	Macedonian	85
POA2040	Maltese	243
POA2040	Maori	73
POA2040	NZ	352
POA2040	(Other)	2467
POA2040	Polish	180
POA2040	Russian	152
POA2040	Scottish	2232
POA2040	Serbian	126
POA2040	South African	111
POA2040	Spanish	243
POA2040	Sri Lankan	59
POA2040	Turkish	90
POA2040	Vietnamese	202
POA2040	Welsh	220
POA2041		1339
POA2041	Australian	4277
POA2041	Australian Aboriginal	16
POA2041	Chinese	486
POA2041	Croatian	54
POA2041	Dutch	233
POA2041	English	6372
POA2041	Filipino	104
POA2041	French	163
POA2041	German	612
POA2041	Greek	280
POA2041	Hungarian	63
POA2041	Indian	178
POA2041	Irish	2739
POA2041	Italian	632
POA2041	Korean	43
POA2041	Lebanese	123
POA2041	Macedonian	22
POA2041	Maltese	85
POA2041	Maori	40
POA2041	NZ	251
POA2041	(Other)	1564
POA2041	Polish	146
POA2041	Russian	85
POA2041	Scottish	1882
POA2041	Serbian	36
POA2041	South African	79
POA2041	Spanish	93
POA2041	Sri Lankan	62
POA2041	Turkish	41
POA2041	Vietnamese	82
POA2041	Welsh	163
POA2042		1865
POA2042	Australian	4674
POA2042	Australian Aboriginal	71
POA2042	Chinese	1222
POA2042	Croatian	127
POA2042	Dutch	248
POA2042	English	6455
POA2042	Filipino	176
POA2042	French	263
POA2042	German	788
POA2042	Greek	578
POA2042	Hungarian	104
POA2042	Indian	283
POA2042	Irish	3034
POA2042	Italian	671
POA2042	Korean	110
POA2042	Lebanese	138
POA2042	Macedonian	73
POA2042	Maltese	112
POA2042	Maori	92
POA2042	NZ	238
POA2042	(Other)	2652
POA2042	Polish	197
POA2042	Russian	109
POA2042	Scottish	2056
POA2042	Serbian	76
POA2042	South African	68
POA2042	Spanish	170
POA2042	Sri Lankan	50
POA2042	Turkish	87
POA2042	Vietnamese	249
POA2042	Welsh	202
POA2043		704
POA2043	Australian	1945
POA2043	Australian Aboriginal	23
POA2043	Chinese	570
POA2043	Croatian	37
POA2043	Dutch	102
POA2043	English	2822
POA2043	Filipino	89
POA2043	French	111
POA2043	German	368
POA2043	Greek	109
POA2043	Hungarian	43
POA2043	Indian	126
POA2043	Irish	1251
POA2043	Italian	295
POA2043	Korean	51
POA2043	Lebanese	54
POA2043	Macedonian	49
POA2043	Maltese	57
POA2043	Maori	43
POA2043	NZ	111
POA2043	(Other)	1003
POA2043	Polish	97
POA2043	Russian	70
POA2043	Scottish	911
POA2043	Serbian	33
POA2043	South African	56
POA2043	Spanish	83
POA2043	Sri Lankan	30
POA2043	Turkish	16
POA2043	Vietnamese	109
POA2043	Welsh	98
POA2044		536
POA2044	Australian	1842
POA2044	Australian Aboriginal	38
POA2044	Chinese	580
POA2044	Croatian	56
POA2044	Dutch	90
POA2044	English	2221
POA2044	Filipino	152
POA2044	French	70
POA2044	German	264
POA2044	Greek	327
POA2044	Hungarian	29
POA2044	Indian	117
POA2044	Irish	1050
POA2044	Italian	260
POA2044	Korean	26
POA2044	Lebanese	79
POA2044	Macedonian	240
POA2044	Maltese	75
POA2044	Maori	68
POA2044	NZ	81
POA2044	(Other)	1237
POA2044	Polish	66
POA2044	Russian	42
POA2044	Scottish	638
POA2044	Serbian	24
POA2044	South African	33
POA2044	Spanish	50
POA2044	Sri Lankan	12
POA2044	Turkish	49
POA2044	Vietnamese	341
POA2044	Welsh	61
POA2045		301
POA2045	Australian	1584
POA2045	Australian Aboriginal	3
POA2045	Chinese	244
POA2045	Croatian	58
POA2045	Dutch	52
POA2045	English	1545
POA2045	Filipino	47
POA2045	French	39
POA2045	German	129
POA2045	Greek	255
POA2045	Hungarian	36
POA2045	Indian	67
POA2045	Irish	802
POA2045	Italian	2084
POA2045	Korean	17
POA2045	Lebanese	55
POA2045	Macedonian	15
POA2045	Maltese	64
POA2045	Maori	8
POA2045	NZ	62
POA2045	(Other)	523
POA2045	Polish	41
POA2045	Russian	17
POA2045	Scottish	473
POA2045	Serbian	11
POA2045	South African	25
POA2045	Spanish	65
POA2045	Sri Lankan	8
POA2045	Turkish	9
POA2045	Vietnamese	28
POA2045	Welsh	33
POA2046		1642
POA2046	Australian	5935
POA2046	Australian Aboriginal	40
POA2046	Chinese	2092
POA2046	Croatian	267
POA2046	Dutch	185
POA2046	English	6118
POA2046	Filipino	254
POA2046	French	194
POA2046	German	637
POA2046	Greek	1161
POA2046	Hungarian	132
POA2046	Indian	389
POA2046	Irish	2970
POA2046	Italian	6059
POA2046	Korean	238
POA2046	Lebanese	465
POA2046	Macedonian	79
POA2046	Maltese	269
POA2046	Maori	75
POA2046	NZ	250
POA2046	(Other)	2631
POA2046	Polish	257
POA2046	Russian	146
POA2046	Scottish	1807
POA2046	Serbian	150
POA2046	South African	114
POA2046	Spanish	325
POA2046	Sri Lankan	81
POA2046	Turkish	156
POA2046	Vietnamese	215
POA2046	Welsh	135
POA2047		1005
POA2047	Australian	2879
POA2047	Australian Aboriginal	6
POA2047	Chinese	702
POA2047	Croatian	100
POA2047	Dutch	114
POA2047	English	3545
POA2047	Filipino	103
POA2047	French	111
POA2047	German	385
POA2047	Greek	635
POA2047	Hungarian	56
POA2047	Indian	238
POA2047	Irish	1634
POA2047	Italian	1187
POA2047	Korean	75
POA2047	Lebanese	159
POA2047	Macedonian	36
POA2047	Maltese	81
POA2047	Maori	25
POA2047	NZ	125
POA2047	(Other)	1318
POA2047	Polish	104
POA2047	Russian	90
POA2047	Scottish	1094
POA2047	Serbian	57
POA2047	South African	55
POA2047	Spanish	109
POA2047	Sri Lankan	55
POA2047	Turkish	65
POA2047	Vietnamese	80
POA2047	Welsh	90
POA2048		720
POA2048	Australian	2016
POA2048	Australian Aboriginal	21
POA2048	Chinese	389
POA2048	Croatian	75
POA2048	Dutch	122
POA2048	English	2456
POA2048	Filipino	75
POA2048	French	73
POA2048	German	335
POA2048	Greek	325
POA2048	Hungarian	33
POA2048	Indian	111
POA2048	Irish	1257
POA2048	Italian	479
POA2048	Korean	36
POA2048	Lebanese	78
POA2048	Macedonian	26
POA2048	Maltese	66
POA2048	Maori	32
POA2048	NZ	88
POA2048	(Other)	1050
POA2048	Polish	69
POA2048	Russian	34
POA2048	Scottish	860
POA2048	Serbian	61
POA2048	South African	31
POA2048	Spanish	100
POA2048	Sri Lankan	24
POA2048	Turkish	26
POA2048	Vietnamese	111
POA2048	Welsh	68
POA2049		959
POA2049	Australian	2865
POA2049	Australian Aboriginal	33
POA2049	Chinese	583
POA2049	Croatian	61
POA2049	Dutch	129
POA2049	English	3569
POA2049	Filipino	116
POA2049	French	111
POA2049	German	427
POA2049	Greek	423
POA2049	Hungarian	60
POA2049	Indian	150
POA2049	Irish	1750
POA2049	Italian	608
POA2049	Korean	50
POA2049	Lebanese	171
POA2049	Macedonian	29
POA2049	Maltese	77
POA2049	Maori	37
POA2049	NZ	154
POA2049	(Other)	1707
POA2049	Polish	130
POA2049	Russian	57
POA2049	Scottish	1128
POA2049	Serbian	49
POA2049	South African	60
POA2049	Spanish	111
POA2049	Sri Lankan	33
POA2049	Turkish	44
POA2049	Vietnamese	158
POA2049	Welsh	108
POA2050		794
POA2050	Australian	1758
POA2050	Australian Aboriginal	22
POA2050	Chinese	1556
POA2050	Croatian	46
POA2050	Dutch	124
POA2050	English	2477
POA2050	Filipino	106
POA2050	French	122
POA2050	German	342
POA2050	Greek	136
POA2050	Hungarian	38
POA2050	Indian	185
POA2050	Irish	1169
POA2050	Italian	335
POA2050	Korean	93
POA2050	Lebanese	79
POA2050	Macedonian	26
POA2050	Maltese	42
POA2050	Maori	36
POA2050	NZ	103
POA2050	(Other)	1203
POA2050	Polish	73
POA2050	Russian	57
POA2050	Scottish	804
POA2050	Serbian	26
POA2050	South African	57
POA2050	Spanish	74
POA2050	Sri Lankan	49
POA2050	Turkish	28
POA2050	Vietnamese	97
POA2050	Welsh	82
POA2052		240
POA2052	Australian	472
POA2052	Australian Aboriginal	25
POA2052	Chinese	1455
POA2052	Croatian	8
POA2052	Dutch	31
POA2052	English	497
POA2052	Filipino	34
POA2052	French	20
POA2052	German	78
POA2052	Greek	12
POA2052	Hungarian	4
POA2052	Indian	166
POA2052	Irish	238
POA2052	Italian	39
POA2052	Korean	44
POA2052	Lebanese	4
POA2052	Maltese	6
POA2052	Maori	3
POA2052	NZ	15
POA2052	(Other)	532
POA2052	Polish	16
POA2052	Russian	23
POA2052	Scottish	146
POA2052	Serbian	5
POA2052	South African	13
POA2052	Spanish	12
POA2052	Sri Lankan	48
POA2052	Turkish	3
POA2052	Vietnamese	36
POA2052	Welsh	17
POA2060		1213
POA2060	Australian	2844
POA2060	Australian Aboriginal	5
POA2060	Chinese	1307
POA2060	Croatian	48
POA2060	Dutch	175
POA2060	English	4658
POA2060	Filipino	213
POA2060	French	211
POA2060	German	545
POA2060	Greek	135
POA2060	Hungarian	82
POA2060	Indian	580
POA2060	Irish	1982
POA2060	Italian	443
POA2060	Korean	147
POA2060	Lebanese	47
POA2060	Macedonian	21
POA2060	Maltese	51
POA2060	Maori	22
POA2060	NZ	146
POA2060	(Other)	2002
POA2060	Polish	133
POA2060	Russian	112
POA2060	Scottish	1424
POA2060	Serbian	35
POA2060	South African	101
POA2060	Spanish	134
POA2060	Sri Lankan	83
POA2060	Turkish	28
POA2060	Vietnamese	80
POA2060	Welsh	119
POA2061		597
POA2061	Australian	1047
