POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA0886	State or territory housing authority	0	8
POA0886	State or territory housing authority	3937	3
POA0886	State or territory housing authority	7875	6
POA0886	State or territory housing authority	11812	3
POA2000		0	36
POA2000		11812	4
POA2000		18375	3
POA2000		23625	3
POA2000		34125	6
POA2000		39375	5
POA2000		44625	3
POA2000	(Other)	0	21
POA2000	(Other)	5250	3
POA2000	(Other)	7875	4
POA2000	(Other)	11812	3
POA2000	(Other)	14437	4
POA2000	(Other)	18375	14
POA2000	(Other)	23625	8
POA2000	(Other)	28875	9
POA2000	(Other)	34125	3
POA2000	(Other)	39375	5
POA2000	(Other)	44625	13
POA2000	(Other)	49875	9
POA2000	Co-op/church group etc	18375	3
POA2000	Co-op/church group etc	23625	3
POA2000	Person not in same household	0	96
POA2000	Person not in same household	5250	18
POA2000	Person not in same household	7875	17
POA2000	Person not in same household	10500	12
POA2000	Person not in same household	11812	22
POA2000	Person not in same household	14437	32
POA2000	Person not in same household	18375	76
POA2000	Person not in same household	23625	84
POA2000	Person not in same household	28875	87
POA2000	Person not in same household	34125	77
POA2000	Person not in same household	39375	101
POA2000	Person not in same household	44625	76
POA2000	Person not in same household	49875	143
POA2000	Real estate agent	0	30
POA2000	Real estate agent	5250	9
POA2000	Real estate agent	7875	17
POA2000	Real estate agent	10500	13
POA2000	Real estate agent	11812	19
POA2000	Real estate agent	14437	27
POA2000	Real estate agent	18375	145
POA2000	Real estate agent	23625	491
POA2000	Real estate agent	28875	866
POA2000	Real estate agent	34125	589
POA2000	Real estate agent	39375	881
POA2000	Real estate agent	44625	636
POA2000	Real estate agent	49875	826
POA2000	State or territory housing authority	0	6
POA2000	State or territory housing authority	5250	16
POA2000	State or territory housing authority	7875	9
POA2000	State or territory housing authority	10500	5
POA2000	State or territory housing authority	11812	4
POA2000	State or territory housing authority	14437	3
POA2000	State or territory housing authority	18375	7
POA2000	State or territory housing authority	28875	4
POA2000	State or territory housing authority	34125	3
POA2000	State or territory housing authority	44625	3
POA2006		0	3
POA2007		0	4
POA2007		7875	3
POA2007		11812	3
POA2007		14437	3
POA2007	(Other)	0	3
POA2007	(Other)	7875	3
POA2007	(Other)	11812	4
POA2007	(Other)	14437	6
POA2007	(Other)	18375	20
POA2007	(Other)	23625	3
POA2007	(Other)	28875	13
POA2007	(Other)	34125	10
POA2007	(Other)	39375	4
POA2007	(Other)	44625	3
POA2007	(Other)	49875	12
POA2007	Co-op/church group etc	0	8
POA2007	Co-op/church group etc	5250	12
POA2007	Co-op/church group etc	7875	16
POA2007	Co-op/church group etc	10500	4
POA2007	Co-op/church group etc	11812	7
POA2007	Co-op/church group etc	14437	20
POA2007	Co-op/church group etc	18375	29
POA2007	Co-op/church group etc	23625	17
POA2007	Co-op/church group etc	28875	4
POA2007	Co-op/church group etc	34125	3
POA2007	Person not in same household	0	12
POA2007	Person not in same household	7875	22
POA2007	Person not in same household	10500	11
POA2007	Person not in same household	11812	9
POA2007	Person not in same household	14437	16
POA2007	Person not in same household	18375	63
POA2007	Person not in same household	23625	49
POA2007	Person not in same household	28875	68
POA2007	Person not in same household	34125	42
POA2007	Person not in same household	39375	49
POA2007	Person not in same household	44625	36
POA2007	Person not in same household	49875	69
POA2007	Real estate agent	0	4
POA2007	Real estate agent	5250	3
POA2007	Real estate agent	7875	9
POA2007	Real estate agent	10500	16
POA2007	Real estate agent	11812	12
POA2007	Real estate agent	14437	24
POA2007	Real estate agent	18375	93
POA2007	Real estate agent	23625	238
POA2007	Real estate agent	28875	348
POA2007	Real estate agent	34125	130
POA2007	Real estate agent	39375	121
POA2007	Real estate agent	44625	47
POA2007	Real estate agent	49875	63
POA2007	State or territory housing authority	0	4
POA2007	State or territory housing authority	3937	5
POA2007	State or territory housing authority	5250	51
POA2007	State or territory housing authority	7875	14
POA2007	State or territory housing authority	10500	6
POA2007	State or territory housing authority	11812	6
POA2007	State or territory housing authority	14437	20
POA2007	State or territory housing authority	18375	23
POA2007	State or territory housing authority	23625	6
POA2007	State or territory housing authority	28875	3
POA2008		0	9
POA2008		5250	3
POA2008		18375	8
POA2008	(Other)	0	3
POA2008	(Other)	7875	3
POA2008	(Other)	10500	3
POA2008	(Other)	11812	6
POA2008	(Other)	14437	12
POA2008	(Other)	18375	70
POA2008	(Other)	23625	15
POA2008	(Other)	28875	25
POA2008	(Other)	34125	8
POA2008	(Other)	39375	3
POA2008	(Other)	44625	3
POA2008	(Other)	49875	9
POA2008	Co-op/church group etc	0	3
POA2008	Co-op/church group etc	3937	3
POA2008	Co-op/church group etc	5250	9
POA2008	Co-op/church group etc	7875	11
POA2008	Co-op/church group etc	10500	10
POA2008	Co-op/church group etc	11812	13
POA2008	Co-op/church group etc	14437	14
POA2008	Co-op/church group etc	18375	72
POA2008	Co-op/church group etc	23625	5
POA2008	Co-op/church group etc	28875	6
POA2008	Co-op/church group etc	34125	5
POA2008	Person not in same household	0	23
POA2008	Person not in same household	5250	3
POA2008	Person not in same household	7875	20
POA2008	Person not in same household	10500	23
POA2008	Person not in same household	11812	21
POA2008	Person not in same household	14437	29
POA2008	Person not in same household	18375	83
POA2008	Person not in same household	23625	54
POA2008	Person not in same household	28875	84
POA2008	Person not in same household	34125	44
POA2008	Person not in same household	39375	38
POA2008	Person not in same household	44625	26
POA2008	Person not in same household	49875	78
POA2008	Real estate agent	0	7
POA2008	Real estate agent	5250	4
POA2008	Real estate agent	7875	5
POA2008	Real estate agent	10500	7
POA2008	Real estate agent	11812	14
POA2008	Real estate agent	14437	58
POA2008	Real estate agent	18375	241
POA2008	Real estate agent	23625	361
POA2008	Real estate agent	28875	599
POA2008	Real estate agent	34125	320
POA2008	Real estate agent	39375	165
POA2008	Real estate agent	44625	98
POA2008	Real estate agent	49875	177
POA2008	State or territory housing authority	0	8
POA2008	State or territory housing authority	3937	9
POA2008	State or territory housing authority	5250	70
POA2008	State or territory housing authority	7875	13
POA2008	State or territory housing authority	10500	7
POA2008	State or territory housing authority	11812	12
POA2008	State or territory housing authority	14437	12
POA2008	State or territory housing authority	18375	50
POA2008	State or territory housing authority	23625	3
POA2008	State or territory housing authority	28875	4
POA2009		0	21
POA2009		11812	3
POA2009		18375	5
POA2009		34125	4
POA2009		44625	3
POA2009	(Other)	0	3
POA2009	(Other)	11812	3
POA2009	(Other)	14437	3
POA2009	(Other)	23625	4
POA2009	(Other)	49875	3
POA2009	Co-op/church group etc	0	3
POA2009	Co-op/church group etc	3937	7
POA2009	Co-op/church group etc	5250	23
POA2009	Co-op/church group etc	7875	17
POA2009	Co-op/church group etc	10500	13
POA2009	Co-op/church group etc	11812	25
POA2009	Co-op/church group etc	14437	25
POA2009	Co-op/church group etc	18375	23
POA2009	Co-op/church group etc	23625	7
POA2009	Co-op/church group etc	34125	3
POA2009	Co-op/church group etc	39375	3
POA2009	Person not in same household	0	42
POA2009	Person not in same household	5250	7
POA2009	Person not in same household	7875	14
POA2009	Person not in same household	10500	9
POA2009	Person not in same household	11812	6
POA2009	Person not in same household	14437	8
POA2009	Person not in same household	18375	28
POA2009	Person not in same household	23625	49
POA2009	Person not in same household	28875	64
POA2009	Person not in same household	34125	78
POA2009	Person not in same household	39375	48
POA2009	Person not in same household	44625	13
POA2009	Person not in same household	49875	54
POA2009	Real estate agent	0	7
POA2009	Real estate agent	5250	4
POA2009	Real estate agent	7875	6
POA2009	Real estate agent	10500	7
POA2009	Real estate agent	11812	12
POA2009	Real estate agent	14437	9
POA2009	Real estate agent	18375	58
POA2009	Real estate agent	23625	312
POA2009	Real estate agent	28875	407
POA2009	Real estate agent	34125	573
POA2009	Real estate agent	39375	304
POA2009	Real estate agent	44625	165
POA2009	Real estate agent	49875	368
POA2009	State or territory housing authority	0	12
POA2009	State or territory housing authority	3937	3
POA2009	State or territory housing authority	5250	98
POA2009	State or territory housing authority	7875	29
POA2009	State or territory housing authority	10500	18
POA2009	State or territory housing authority	11812	20
POA2009	State or territory housing authority	14437	29
POA2009	State or territory housing authority	18375	23
POA2009	State or territory housing authority	23625	12
POA2009	State or territory housing authority	34125	3
POA2010		0	21
POA2010		5250	8
POA2010		10500	3
POA2010		23625	3
POA2010		28875	3
POA2010		39375	3
POA2010		44625	3
POA2010		49875	3
POA2010	(Other)	0	6
POA2010	(Other)	7875	3
POA2010	(Other)	10500	4
POA2010	(Other)	11812	7
POA2010	(Other)	14437	4
POA2010	(Other)	18375	7
POA2010	(Other)	23625	8
POA2010	(Other)	34125	7
POA2010	(Other)	49875	6
POA2010	Co-op/church group etc	0	3
POA2010	Co-op/church group etc	3937	3
POA2010	Co-op/church group etc	5250	7
POA2010	Co-op/church group etc	7875	20
POA2010	Co-op/church group etc	10500	3
POA2010	Co-op/church group etc	11812	4
POA2010	Co-op/church group etc	14437	3
POA2010	Co-op/church group etc	18375	4
POA2010	Co-op/church group etc	28875	3
POA2010	Person not in same household	0	45
POA2010	Person not in same household	3937	3
POA2010	Person not in same household	5250	15
POA2010	Person not in same household	7875	21
POA2010	Person not in same household	10500	34
POA2010	Person not in same household	11812	61
POA2010	Person not in same household	14437	91
POA2010	Person not in same household	18375	128
POA2010	Person not in same household	23625	157
POA2010	Person not in same household	28875	165
POA2010	Person not in same household	34125	125
POA2010	Person not in same household	39375	104
POA2010	Person not in same household	44625	60
POA2010	Person not in same household	49875	151
POA2010	Real estate agent	0	14
POA2010	Real estate agent	5250	10
POA2010	Real estate agent	7875	28
POA2010	Real estate agent	10500	38
POA2010	Real estate agent	11812	99
POA2010	Real estate agent	14437	300
POA2010	Real estate agent	18375	636
POA2010	Real estate agent	23625	944
POA2010	Real estate agent	28875	978
POA2010	Real estate agent	34125	803
POA2010	Real estate agent	39375	530
POA2010	Real estate agent	44625	317
POA2010	Real estate agent	49875	589
POA2010	State or territory housing authority	0	65
POA2010	State or territory housing authority	3937	57
POA2010	State or territory housing authority	5250	503
POA2010	State or territory housing authority	7875	77
POA2010	State or territory housing authority	10500	44
POA2010	State or territory housing authority	11812	15
POA2010	State or territory housing authority	14437	18
POA2010	State or territory housing authority	18375	12
POA2010	State or territory housing authority	23625	5
POA2010	State or territory housing authority	28875	8
POA2010	State or territory housing authority	34125	3
POA2011		0	23
POA2011		14437	5
POA2011		18375	3
POA2011		28875	7
POA2011	(Other)	0	6
POA2011	(Other)	11812	3
POA2011	(Other)	14437	4
POA2011	(Other)	18375	17
POA2011	(Other)	23625	11
POA2011	(Other)	39375	3
POA2011	Co-op/church group etc	5250	3
POA2011	Co-op/church group etc	7875	7
POA2011	Co-op/church group etc	11812	6
POA2011	Co-op/church group etc	18375	3
POA2011	Person not in same household	0	35
POA2011	Person not in same household	3937	4
POA2011	Person not in same household	5250	6
POA2011	Person not in same household	7875	15
POA2011	Person not in same household	10500	23
POA2011	Person not in same household	11812	39
POA2011	Person not in same household	14437	100
POA2011	Person not in same household	18375	182
POA2011	Person not in same household	23625	144
POA2011	Person not in same household	28875	98
POA2011	Person not in same household	34125	79
POA2011	Person not in same household	39375	69
POA2011	Person not in same household	44625	25
POA2011	Person not in same household	49875	75
POA2011	Real estate agent	0	12
POA2011	Real estate agent	3937	4
POA2011	Real estate agent	7875	19
POA2011	Real estate agent	10500	22
POA2011	Real estate agent	11812	85
POA2011	Real estate agent	14437	558
POA2011	Real estate agent	18375	1100
POA2011	Real estate agent	23625	767
POA2011	Real estate agent	28875	676
POA2011	Real estate agent	34125	576
POA2011	Real estate agent	39375	360
POA2011	Real estate agent	44625	180
POA2011	Real estate agent	49875	360
POA2011	State or territory housing authority	0	16
POA2011	State or territory housing authority	3937	25
POA2011	State or territory housing authority	5250	212
POA2011	State or territory housing authority	7875	59
POA2011	State or territory housing authority	10500	42
POA2011	State or territory housing authority	11812	22
POA2011	State or territory housing authority	14437	14
POA2011	State or territory housing authority	18375	9
POA2011	State or territory housing authority	23625	7
POA2011	State or territory housing authority	28875	3
POA2011	State or territory housing authority	39375	3
POA2015		0	7
POA2015	(Other)	11812	3
POA2015	(Other)	14437	5
POA2015	Co-op/church group etc	5250	4
POA2015	Co-op/church group etc	7875	19
POA2015	Co-op/church group etc	10500	4
