SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Central West	45-54	Speaks English well or very well	0	2011	11
Central West	45-54	Speaks English well or very well	0	2012	30
Central West	45-54	Speaks English well or very well	0	2013	12
Central West	45-54	Speaks English well or very well	0	2014	10
Central West	45-54	Speaks English well or very well	0	2015	6
Central West	45-54	Speaks English well or very well	0	2016	7
Central West	45-54	Speaks English not well or not at all	0		3
Central West	45-54	Speaks English not well or not at all	0	2000	19
Central West	45-54	Speaks English not well or not at all	0	2005	18
Central West	45-54	Speaks English not well or not at all	0	2010	12
Central West	45-54	Speaks English not well or not at all	0	2011	4
Central West	45-54	Speaks English not well or not at all	0	2013	3
Central West	45-54	Speaks English not well or not at all	0	2014	4
Central West	45-54	Speaks English not well or not at all	0	2015	12
Central West	45-54	Speaks English not well or not at all	0	2016	7
Central West	55-64				40
Central West	55-64			2000	8
Central West	55-64		0	2000	4
Central West	55-64		1		74
Central West	55-64		1	2000	1706
Central West	55-64		1	2005	66
Central West	55-64		1	2010	44
Central West	55-64		1	2011	10
Central West	55-64		1	2012	12
Central West	55-64		1	2013	3
Central West	55-64		1	2014	3
Central West	55-64		1	2015	4
Central West	55-64		1	2016	4
Central West	55-64	Speaks English well or very well	0		18
Central West	55-64	Speaks English well or very well	0	2000	351
Central West	55-64	Speaks English well or very well	0	2005	35
Central West	55-64	Speaks English well or very well	0	2010	29
Central West	55-64	Speaks English well or very well	0	2012	5
Central West	55-64	Speaks English well or very well	0	2013	3
Central West	55-64	Speaks English well or very well	0	2014	3
Central West	55-64	Speaks English well or very well	0	2015	3
Central West	55-64	Speaks English well or very well	0	2016	7
Central West	55-64	Speaks English not well or not at all	0		12
Central West	55-64	Speaks English not well or not at all	0	2000	53
Central West	55-64	Speaks English not well or not at all	0	2005	12
Central West	55-64	Speaks English not well or not at all	0	2010	18
Central West	55-64	Speaks English not well or not at all	0	2011	4
Central West	55-64	Speaks English not well or not at all	0	2012	4
Central West	55-64	Speaks English not well or not at all	0	2014	6
Central West	55-64	Speaks English not well or not at all	0	2015	7
Central West	55-64	Speaks English not well or not at all	0	2016	4
Central West	65-74				14
Central West	65-74			2000	8
Central West	65-74		0	2000	3
Central West	65-74		1		74
Central West	65-74		1	2000	2138
Central West	65-74		1	2005	31
Central West	65-74		1	2010	18
Central West	65-74		1	2012	4
Central West	65-74		1	2013	3
Central West	65-74		1	2015	3
Central West	65-74		1	2016	4
Central West	65-74	Speaks English well or very well	0		13
Central West	65-74	Speaks English well or very well	0	2000	388
Central West	65-74	Speaks English well or very well	0	2005	6
Central West	65-74	Speaks English well or very well	0	2010	8
Central West	65-74	Speaks English well or very well	0	2011	3
Central West	65-74	Speaks English well or very well	0	2012	3
Central West	65-74	Speaks English not well or not at all	0		7
Central West	65-74	Speaks English not well or not at all	0	2000	46
Central West	65-74	Speaks English not well or not at all	0	2005	3
Central West	65-74	Speaks English not well or not at all	0	2010	12
Central West	65-74	Speaks English not well or not at all	0	2012	5
Central West	65-74	Speaks English not well or not at all	0	2014	8
Central West	65-74	Speaks English not well or not at all	0	2015	5
Central West	65-74	Speaks English not well or not at all	0	2016	5
Central West	75-84			2000	10
Central West	75-84		0	2000	3
Central West	75-84		1		52
Central West	75-84		1	2000	1092
Central West	75-84		1	2005	14
Central West	75-84		1	2010	11
Central West	75-84	Speaks English well or very well	0		16
Central West	75-84	Speaks English well or very well	0	2000	226
Central West	75-84	Speaks English well or very well	0	2005	3
Central West	75-84	Speaks English well or very well	0	2010	4
Central West	75-84	Speaks English well or very well	0	2012	3
Central West	75-84	Speaks English well or very well	0	2013	3
Central West	75-84	Speaks English not well or not at all	0		4
Central West	75-84	Speaks English not well or not at all	0	2000	40
Central West	75-84	Speaks English not well or not at all	0	2010	3
Central West	85+				8
Central West	85+			2000	3
Central West	85+		0		3
Central West	85+		0	2000	3
Central West	85+		1		29
Central West	85+		1	2000	335
Central West	85+		1	2005	8
Central West	85+		1	2010	3
Central West	85+	Speaks English well or very well	0		15
Central West	85+	Speaks English well or very well	0	2000	94
Central West	85+	Speaks English not well or not at all	0		6
Central West	85+	Speaks English not well or not at all	0	2000	16
Coffs Harbour - Grafton	0-14		0	2015	7
Coffs Harbour - Grafton	0-14		1		25
Coffs Harbour - Grafton	0-14		1	2005	56
Coffs Harbour - Grafton	0-14		1	2010	153
Coffs Harbour - Grafton	0-14		1	2011	55
Coffs Harbour - Grafton	0-14		1	2012	51
Coffs Harbour - Grafton	0-14		1	2013	38
Coffs Harbour - Grafton	0-14		1	2014	24
Coffs Harbour - Grafton	0-14		1	2015	36
Coffs Harbour - Grafton	0-14		1	2016	21
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0		21
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2005	18
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2010	99
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2011	12
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2012	54
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2013	63
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2014	63
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2015	42
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2016	27
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0		4
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2013	3
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2014	20
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2015	25
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2016	28
Coffs Harbour - Grafton	15-24				3
Coffs Harbour - Grafton	15-24		0	2005	3
Coffs Harbour - Grafton	15-24		0	2016	4
Coffs Harbour - Grafton	15-24		1		19
Coffs Harbour - Grafton	15-24		1	2000	60
Coffs Harbour - Grafton	15-24		1	2005	110
Coffs Harbour - Grafton	15-24		1	2010	70
Coffs Harbour - Grafton	15-24		1	2011	16
Coffs Harbour - Grafton	15-24		1	2012	11
Coffs Harbour - Grafton	15-24		1	2013	10
Coffs Harbour - Grafton	15-24		1	2014	11
Coffs Harbour - Grafton	15-24		1	2015	27
Coffs Harbour - Grafton	15-24		1	2016	4
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0		19
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2000	7
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2005	47
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2010	86
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2011	30
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2012	33
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2013	46
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2014	67
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2015	38
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2016	31
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0		15
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2010	4
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2012	5
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2013	11
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2014	7
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2015	22
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2016	23
Coffs Harbour - Grafton	25-34				15
Coffs Harbour - Grafton	25-34			2010	3
Coffs Harbour - Grafton	25-34		0		3
Coffs Harbour - Grafton	25-34		0	2010	3
Coffs Harbour - Grafton	25-34		1		21
Coffs Harbour - Grafton	25-34		1	2000	163
Coffs Harbour - Grafton	25-34		1	2005	60
Coffs Harbour - Grafton	25-34		1	2010	126
Coffs Harbour - Grafton	25-34		1	2011	37
Coffs Harbour - Grafton	25-34		1	2012	39
Coffs Harbour - Grafton	25-34		1	2013	29
Coffs Harbour - Grafton	25-34		1	2014	21
Coffs Harbour - Grafton	25-34		1	2015	36
Coffs Harbour - Grafton	25-34		1	2016	7
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0		18
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2000	54
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2005	53
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2010	353
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2011	40
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2012	59
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2013	49
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2014	79
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2015	65
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2016	33
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0		22
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2005	6
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2010	24
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2011	3
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2012	18
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2013	21
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2014	40
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2015	53
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2016	21
Coffs Harbour - Grafton	35-44				10
Coffs Harbour - Grafton	35-44		0	2000	3
Coffs Harbour - Grafton	35-44		0	2010	3
Coffs Harbour - Grafton	35-44		1		39
Coffs Harbour - Grafton	35-44		1	2000	515
Coffs Harbour - Grafton	35-44		1	2005	163
Coffs Harbour - Grafton	35-44		1	2010	153
Coffs Harbour - Grafton	35-44		1	2011	33
Coffs Harbour - Grafton	35-44		1	2012	24
Coffs Harbour - Grafton	35-44		1	2013	26
Coffs Harbour - Grafton	35-44		1	2014	9
Coffs Harbour - Grafton	35-44		1	2015	21
Coffs Harbour - Grafton	35-44		1	2016	11
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0		24
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2000	143
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2005	125
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2010	224
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2011	23
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2012	46
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2013	39
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2014	40
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2015	27
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2016	15
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0		3
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2000	10
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2005	7
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2010	47
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2011	5
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2012	15
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2013	22
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2014	15
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2015	12
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2016	15
Coffs Harbour - Grafton	45-54				6
Coffs Harbour - Grafton	45-54		0	2000	3
Coffs Harbour - Grafton	45-54		0	2005	3
Coffs Harbour - Grafton	45-54		0	2012	3
Coffs Harbour - Grafton	45-54		1		64
Coffs Harbour - Grafton	45-54		1	2000	1260
Coffs Harbour - Grafton	45-54		1	2005	137
Coffs Harbour - Grafton	45-54		1	2010	118
Coffs Harbour - Grafton	45-54		1	2011	13
Coffs Harbour - Grafton	45-54		1	2012	22
Coffs Harbour - Grafton	45-54		1	2013	16
Coffs Harbour - Grafton	45-54		1	2014	12
Coffs Harbour - Grafton	45-54		1	2015	11
Coffs Harbour - Grafton	45-54		1	2016	5
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0		27
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2000	279
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2005	81
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2010	97
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2011	14
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2012	17
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2013	11
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2014	8
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2015	12
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2016	4
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0		4
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2000	20
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2005	16
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2010	37
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2011	10
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2012	18
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2013	23
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2014	11
