SA2_NAME16	MotorVehicles.min	occupied_private_dwellings
Albury - North	3	373
Albury - North	4	167
Albury - South		153
Albury - South	0	430
Albury - South	1	1732
Albury - South	2	1335
Albury - South	3	371
Albury - South	4	143
Albury Region		164
Albury Region	0	107
Albury Region	1	1064
Albury Region	2	1554
Albury Region	3	719
Albury Region	4	462
Lavington		272
Lavington	0	574
Lavington	1	2457
Lavington	2	1857
Lavington	3	527
Lavington	4	199
Hay		80
Hay	0	66
Hay	1	352
Hay	2	380
Hay	3	137
Hay	4	86
Wentworth - Buronga		113
Wentworth - Buronga	0	147
Wentworth - Buronga	1	608
Wentworth - Buronga	2	852
Wentworth - Buronga	3	272
Wentworth - Buronga	4	153
Wentworth-Balranald Region		59
Wentworth-Balranald Region	0	91
Wentworth-Balranald Region	1	316
Wentworth-Balranald Region	2	467
Wentworth-Balranald Region	3	205
Wentworth-Balranald Region	4	118
Corowa		126
Corowa	0	130
Corowa	1	865
Corowa	2	776
Corowa	3	228
Corowa	4	99
Corowa Region		140
Corowa Region	0	95
Corowa Region	1	852
Corowa Region	2	975
Corowa Region	3	342
Corowa Region	4	182
Deniliquin		167
Deniliquin	0	208
Deniliquin	1	1030
Deniliquin	2	1053
Deniliquin	3	307
Deniliquin	4	132
Deniliquin Region		133
Deniliquin Region	0	104
Deniliquin Region	1	689
Deniliquin Region	2	947
Deniliquin Region	3	402
Deniliquin Region	4	284
Moama		103
Moama	0	100
Moama	1	771
Moama	2	907
Moama	3	225
Moama	4	95
Tocumwal - Finley - Jerilderie		217
Tocumwal - Finley - Jerilderie	0	176
Tocumwal - Finley - Jerilderie	1	1337
Tocumwal - Finley - Jerilderie	2	1285
Tocumwal - Finley - Jerilderie	3	456
Tocumwal - Finley - Jerilderie	4	245
Armidale		298
Armidale	0	683
Armidale	1	3232
Armidale	2	2704
Armidale	3	758
Armidale	4	411
Armidale Region - North		64
Armidale Region - North	0	62
Armidale Region - North	1	452
Armidale Region - North	2	610
Armidale Region - North	3	295
Armidale Region - North	4	146
Armidale Region - South		112
Armidale Region - South	0	83
Armidale Region - South	1	637
Armidale Region - South	2	870
Armidale Region - South	3	331
Armidale Region - South	4	227
Walcha		59
Walcha	0	48
Walcha	1	342
Walcha	2	454
Walcha	3	211
Walcha	4	125
Glen Innes		169
Glen Innes	0	262
Glen Innes	1	1289
Glen Innes	2	1092
Glen Innes	3	409
Glen Innes	4	215
Inverell		226
Inverell	0	340
Inverell	1	1672
Inverell	2	1509
Inverell	3	485
Inverell	4	244
Inverell Region - East		93
Inverell Region - East	0	97
Inverell Region - East	1	477
Inverell Region - East	2	663
Inverell Region - East	3	281
Inverell Region - East	4	197
Inverell Region - West		117
Inverell Region - West	0	100
Inverell Region - West	1	667
Inverell Region - West	2	759
Inverell Region - West	3	383
Inverell Region - West	4	216
Tenterfield		136
Tenterfield	0	148
Tenterfield	1	1000
Tenterfield	2	896
Tenterfield	3	302
Tenterfield	4	204
Moree		244
Moree	0	289
Moree	1	1002
Moree	2	959
Moree	3	310
Moree	4	125
Moree Region		85
Moree Region	0	91
Moree Region	1	461
Moree Region	2	646
Moree Region	3	278
Moree Region	4	217
Narrabri		128
Narrabri	0	167
Narrabri	1	816
Narrabri	2	930
Narrabri	3	330
Narrabri	4	191
Narrabri Region		81
Narrabri Region	0	79
Narrabri Region	1	430
Narrabri Region	2	571
Narrabri Region	3	292
Narrabri Region	4	194
Gunnedah		187
Gunnedah	0	211
Gunnedah	1	1210
Gunnedah	2	1237
Gunnedah	3	415
Gunnedah	4	192
Gunnedah Region		70
Gunnedah Region	0	34
Gunnedah Region	1	405
Gunnedah Region	2	533
Gunnedah Region	3	273
Gunnedah Region	4	188
Quirindi		122
Quirindi	0	178
Quirindi	1	988
Quirindi	2	974
Quirindi	3	410
Quirindi	4	236
Tamworth - East		380
Tamworth - East	0	544
Tamworth - East	1	2676
Tamworth - East	2	2836
Tamworth - East	3	813
Tamworth - East	4	395
Tamworth - North		280
Tamworth - North	0	361
Tamworth - North	1	2128
Tamworth - North	2	2059
Tamworth - North	3	536
Tamworth - North	4	234
Tamworth - West		102
Tamworth - West	0	201
Tamworth - West	1	676
Tamworth - West	2	595
Tamworth - West	3	157
Tamworth - West	4	66
Tamworth Region		298
Tamworth Region	0	205
Tamworth Region	1	1726
Tamworth Region	2	2524
Tamworth Region	3	1166
Tamworth Region	4	744
Belmont - Bennetts Green		202
Belmont - Bennetts Green	0	496
Belmont - Bennetts Green	1	2156
Belmont - Bennetts Green	2	2576
Belmont - Bennetts Green	3	801
Belmont - Bennetts Green	4	443
Belmont South - Blacksmiths		117
Belmont South - Blacksmiths	0	195
Belmont South - Blacksmiths	1	918
Belmont South - Blacksmiths	2	758
Belmont South - Blacksmiths	3	237
Belmont South - Blacksmiths	4	124
Charlestown - Dudley		262
Charlestown - Dudley	0	594
Charlestown - Dudley	1	3106
Charlestown - Dudley	2	3584
Charlestown - Dudley	3	1045
Charlestown - Dudley	4	463
Glendale - Cardiff - Hillsborough		209
Glendale - Cardiff - Hillsborough	0	461
Glendale - Cardiff - Hillsborough	1	2744
Glendale - Cardiff - Hillsborough	2	3466
Glendale - Cardiff - Hillsborough	3	1091
Glendale - Cardiff - Hillsborough	4	554
Mount Hutton - Windale		173
Mount Hutton - Windale	0	407
Mount Hutton - Windale	1	1271
Mount Hutton - Windale	2	1016
Mount Hutton - Windale	3	329
Mount Hutton - Windale	4	157
Redhead		53
Redhead	0	78
Redhead	1	471
Redhead	2	479
Redhead	3	163
Redhead	4	92
Swansea - Caves Beach		204
Swansea - Caves Beach	0	311
Swansea - Caves Beach	1	1520
Swansea - Caves Beach	2	1627
Swansea - Caves Beach	3	542
Swansea - Caves Beach	4	267
Valentine - Eleebana		83
Valentine - Eleebana	0	82
Valentine - Eleebana	1	1091
Valentine - Eleebana	2	1905
Valentine - Eleebana	3	702
Valentine - Eleebana	4	371
Warners Bay - Boolaroo		136
Warners Bay - Boolaroo	0	281
Warners Bay - Boolaroo	1	1744
Warners Bay - Boolaroo	2	1996
Warners Bay - Boolaroo	3	653
Warners Bay - Boolaroo	4	333
Bolton Point - Teralba		110
Bolton Point - Teralba	0	198
Bolton Point - Teralba	1	1147
Bolton Point - Teralba	2	1046
Bolton Point - Teralba	3	391
Bolton Point - Teralba	4	215
Bonnells Bay - Silverwater		102
Bonnells Bay - Silverwater	0	87
Bonnells Bay - Silverwater	1	1100
Bonnells Bay - Silverwater	2	1280
Bonnells Bay - Silverwater	3	426
Bonnells Bay - Silverwater	4	230
Edgeworth - Cameron Park		142
Edgeworth - Cameron Park	0	190
Edgeworth - Cameron Park	1	1243
Edgeworth - Cameron Park	2	2096
Edgeworth - Cameron Park	3	678
Edgeworth - Cameron Park	4	364
Morisset - Cooranbong		245
Morisset - Cooranbong	0	315
Morisset - Cooranbong	1	1924
Morisset - Cooranbong	2	1670
Morisset - Cooranbong	3	760
Morisset - Cooranbong	4	487
Toronto - Awaba		226
Toronto - Awaba	0	317
Toronto - Awaba	1	1787
Toronto - Awaba	2	1819
Toronto - Awaba	3	607
Toronto - Awaba	4	321
Wangi Wangi - Rathmines		103
Wangi Wangi - Rathmines	0	84
Wangi Wangi - Rathmines	1	1061
Wangi Wangi - Rathmines	2	1410
Wangi Wangi - Rathmines	3	496
Wangi Wangi - Rathmines	4	226
West Wallsend - Barnsley - Killingworth		63
West Wallsend - Barnsley - Killingworth	0	55
West Wallsend - Barnsley - Killingworth	1	589
West Wallsend - Barnsley - Killingworth	2	877
West Wallsend - Barnsley - Killingworth	3	404
West Wallsend - Barnsley - Killingworth	4	251
Adamstown - Kotara		147
Adamstown - Kotara	0	405
Adamstown - Kotara	1	2009
Adamstown - Kotara	2	2379
Adamstown - Kotara	3	670
Adamstown - Kotara	4	277
Beresfield - Hexham		112
Beresfield - Hexham	0	196
Beresfield - Hexham	1	1269
Beresfield - Hexham	2	1030
Beresfield - Hexham	3	345
Beresfield - Hexham	4	200
Hamilton - Broadmeadow		215
Hamilton - Broadmeadow	0	720
Hamilton - Broadmeadow	1	1836
Hamilton - Broadmeadow	2	1536
Hamilton - Broadmeadow	3	405
Hamilton - Broadmeadow	4	173
Lambton - New Lambton		184
Lambton - New Lambton	0	501
Lambton - New Lambton	1	2490
Lambton - New Lambton	2	2399
Lambton - New Lambton	3	666
Lambton - New Lambton	4	256
Maryland - Fletcher - Minmi		101
Maryland - Fletcher - Minmi	0	74
Maryland - Fletcher - Minmi	1	1058
Maryland - Fletcher - Minmi	2	2024
Maryland - Fletcher - Minmi	3	716
Maryland - Fletcher - Minmi	4	374
Mayfield - Warabrook		187
Mayfield - Warabrook	0	731
Mayfield - Warabrook	1	2386
Mayfield - Warabrook	2	1968
Mayfield - Warabrook	3	489
Mayfield - Warabrook	4	215
Merewether - The Junction		144
Merewether - The Junction	0	387
Merewether - The Junction	1	1786
Merewether - The Junction	2	2098
Merewether - The Junction	3	651
Merewether - The Junction	4	252
Newcastle - Cooks Hill		178
Newcastle - Cooks Hill	0	607
Newcastle - Cooks Hill	1	2185
Newcastle - Cooks Hill	2	1453
Newcastle - Cooks Hill	3	300
Newcastle - Cooks Hill	4	106
Newcastle Port - Kooragang	2	3
Shortland - Jesmond		154
Shortland - Jesmond	0	467
Shortland - Jesmond	1	1517
Shortland - Jesmond	2	1062
Shortland - Jesmond	3	348
Shortland - Jesmond	4	172
Stockton - Fullerton Cove		139
Stockton - Fullerton Cove	0	212
Stockton - Fullerton Cove	1	1144
Stockton - Fullerton Cove	2	1041
Stockton - Fullerton Cove	3	264
Stockton - Fullerton Cove	4	104
Wallsend - Elermore Vale		265
Wallsend - Elermore Vale	0	604
Wallsend - Elermore Vale	1	2826
Wallsend - Elermore Vale	2	2714
Wallsend - Elermore Vale	3	788
Wallsend - Elermore Vale	4	375
Waratah - North Lambton		199
Waratah - North Lambton	0	471
Waratah - North Lambton	1	1832
Waratah - North Lambton	2	1589
Waratah - North Lambton	3	426
Waratah - North Lambton	4	186
Wickham - Carrington - Tighes Hill		122
Wickham - Carrington - Tighes Hill	0	350
Wickham - Carrington - Tighes Hill	1	1450
Wickham - Carrington - Tighes Hill	2	1153
Wickham - Carrington - Tighes Hill	3	245
Wickham - Carrington - Tighes Hill	4	86
Ballina		356
Ballina	0	660
Ballina	1	3286
Ballina	2	2320
Ballina	3	522
Ballina	4	183
Ballina Region		206
Ballina Region	0	180
Ballina Region	1	1884
Ballina Region	2	2591
Ballina Region	3	789
Ballina Region	4	441
Bangalow		82
Bangalow	0	21
Bangalow	1	561
Bangalow	2	853
Bangalow	3	262
Bangalow	4	158
Brunswick Heads - Ocean Shores		137
Brunswick Heads - Ocean Shores	0	126
Brunswick Heads - Ocean Shores	1	1255
Brunswick Heads - Ocean Shores	2	1280
Brunswick Heads - Ocean Shores	3	331
Brunswick Heads - Ocean Shores	4	123
Byron Bay		167
Byron Bay	0	177
Byron Bay	1	1227
Byron Bay	2	1131
Byron Bay	3	363
Byron Bay	4	165
Evans Head		107
Evans Head	0	137
Evans Head	1	814
Evans Head	2	734
Evans Head	3	216
Evans Head	4	94
Lennox Head - Skennars Head		73
Lennox Head - Skennars Head	0	55
Lennox Head - Skennars Head	1	880
Lennox Head - Skennars Head	2	1247
Lennox Head - Skennars Head	3	383
Lennox Head - Skennars Head	4	154
Mullumbimby		149
Mullumbimby	0	87
Mullumbimby	1	1047
Mullumbimby	2	1119
Mullumbimby	3	313
Mullumbimby	4	161
Casino		235
Casino	0	383
Casino	1	1818
Casino	2	1581
Casino	3	427
Casino	4	206
Casino Region		99
Casino Region	0	66
Casino Region	1	705
Casino Region	2	984
Casino Region	3	373
Casino Region	4	222
Goonellabah		163
Goonellabah	0	310
Goonellabah	1	1960
Goonellabah	2	1756
Goonellabah	3	546
Goonellabah	4	217
Kyogle		144
Kyogle	0	141
Kyogle	1	1119
Kyogle	2	1001
Kyogle	3	309
Kyogle	4	163
Lismore		281
Lismore	0	615
Lismore	1	2513
Lismore	2	1799
Lismore	3	492
Lismore	4	222
Lismore Region		199
Lismore Region	0	133
Lismore Region	1	1564
Lismore Region	2	2182
Lismore Region	3	886
Lismore Region	4	463
Kingscliff - Fingal Head		213
Kingscliff - Fingal Head	0	236
Kingscliff - Fingal Head	1	1945
Kingscliff - Fingal Head	2	1851
Kingscliff - Fingal Head	3	490
Kingscliff - Fingal Head	4	203
Murwillumbah		164
Murwillumbah	0	257
Murwillumbah	1	1363
Murwillumbah	2	1122
Murwillumbah	3	314
Murwillumbah	4	137
Murwillumbah Region		147
Murwillumbah Region	0	67
Murwillumbah Region	1	944
Murwillumbah Region	2	1402
Murwillumbah Region	3	506
Murwillumbah Region	4	330
Pottsville		196
Pottsville	0	132
Pottsville	1	1659
Pottsville	2	2015
Pottsville	3	494
Pottsville	4	243
Tweed Heads		407
Tweed Heads	0	699
Tweed Heads	1	3478
Tweed Heads	2	2347
Tweed Heads	3	706
Tweed Heads	4	340
Banora Point		223
Banora Point	0	322
Banora Point	1	2403
Banora Point	2	2210
Banora Point	3	652
Banora Point	4	284
Terranora - North Tumblegum		25
Terranora - North Tumblegum	0	9
Terranora - North Tumblegum	1	201
Terranora - North Tumblegum	2	474
Terranora - North Tumblegum	3	193
Terranora - North Tumblegum	4	124
Tweed Heads South		210
Tweed Heads South	0	373
Tweed Heads South	1	1795
Tweed Heads South	2	862
Tweed Heads South	3	220
Tweed Heads South	4	87
Griffith (NSW)		307
Griffith (NSW)	0	447
Griffith (NSW)	1	2140
Griffith (NSW)	2	2401
Griffith (NSW)	3	742
Griffith (NSW)	4	389
Griffith Region		214
Griffith Region	0	134
Griffith Region	1	1059
Griffith Region	2	1592
Griffith Region	3	792
Griffith Region	4	521
Leeton		181
Leeton	0	185
Leeton	1	1082
Leeton	2	1326
Leeton	3	458
Leeton	4	267
Narrandera		134
Narrandera	0	132
Narrandera	1	741
Narrandera	2	763
Narrandera	3	288
Narrandera	4	175
Tumbarumba		71
Tumbarumba	0	44
Tumbarumba	1	378
Tumbarumba	2	501
Tumbarumba	3	182
Tumbarumba	4	85
Tumut		98
Tumut	0	154
Tumut	1	871
Tumut	2	845
Tumut	3	262
Tumut	4	131
Tumut Region		77
Tumut Region	0	68
Tumut Region	1	500
Tumut Region	2	655
Tumut Region	3	298
Tumut Region	4	169
Cootamundra		145
Cootamundra	0	220
Cootamundra	1	1161
Cootamundra	2	987
Cootamundra	3	312
Cootamundra	4	199
Gundagai		74
Gundagai	0	63
Gundagai	1	406
Gundagai	2	506
Gundagai	3	194
Gundagai	4	93
Junee		118
Junee	0	98
Junee	1	579
Junee	2	669
Junee	3	282
Junee	4	165
Temora		123
Temora	0	170
Temora	1	852
Temora	2	893
Temora	3	345
Temora	4	198
Wagga Wagga - East		182
Wagga Wagga - East	0	234
Wagga Wagga - East	1	1983
Wagga Wagga - East	2	2486
Wagga Wagga - East	3	755
Wagga Wagga - East	4	380
Wagga Wagga - North		40
Wagga Wagga - North	0	28
Wagga Wagga - North	1	340
Wagga Wagga - North	2	597
Wagga Wagga - North	3	210
Wagga Wagga - North	4	121
Wagga Wagga - South		301
Wagga Wagga - South	0	482
Wagga Wagga - South	1	2687
Wagga Wagga - South	2	2993
Wagga Wagga - South	3	898
Wagga Wagga - South	4	395
Wagga Wagga - West		205
Wagga Wagga - West	0	532
Wagga Wagga - West	1	2089
Wagga Wagga - West	2	1331
Wagga Wagga - West	3	403
Wagga Wagga - West	4	156
Wagga Wagga Region		246
Wagga Wagga Region	0	121
Wagga Wagga Region	1	1214
Wagga Wagga Region	2	1934
Wagga Wagga Region	3	843
Wagga Wagga Region	4	611
Berry - Kangaroo Valley		166
Berry - Kangaroo Valley	0	133
Berry - Kangaroo Valley	1	1304
Berry - Kangaroo Valley	2	1250
Berry - Kangaroo Valley	3	403
Berry - Kangaroo Valley	4	226
Callala Bay - Currarong		53
Callala Bay - Currarong	0	39
Callala Bay - Currarong	1	528
Callala Bay - Currarong	2	524
Callala Bay - Currarong	3	147
Callala Bay - Currarong	4	82
Culburra Beach		117
Culburra Beach	0	104
Culburra Beach	1	784
Culburra Beach	2	738
Culburra Beach	3	199
Culburra Beach	4	81
Ettrema - Sassafras - Budawang	1	5
Ettrema - Sassafras - Budawang	2	10
Ettrema - Sassafras - Budawang	3	3
Huskisson - Vincentia		76
Huskisson - Vincentia	0	81
Huskisson - Vincentia	1	716
Huskisson - Vincentia	2	656
Huskisson - Vincentia	3	169
Huskisson - Vincentia	4	81
North Nowra - Bomaderry		225
North Nowra - Bomaderry	0	308
North Nowra - Bomaderry	1	2132
North Nowra - Bomaderry	2	2155
North Nowra - Bomaderry	3	735
North Nowra - Bomaderry	4	355
Nowra		338
Nowra	0	555
Nowra	1	2620
Nowra	2	2252
Nowra	3	742
Nowra	4	399
St Georges Basin - Erowal Bay		279
St Georges Basin - Erowal Bay	0	199
St Georges Basin - Erowal Bay	1	2312
St Georges Basin - Erowal Bay	2	1868
St Georges Basin - Erowal Bay	3	532
St Georges Basin - Erowal Bay	4	267
Sussex Inlet - Berrara		107
Sussex Inlet - Berrara	0	115
Sussex Inlet - Berrara	1	842
Sussex Inlet - Berrara	2	603
Sussex Inlet - Berrara	3	138
Sussex Inlet - Berrara	4	85
Tomerong - Wandandian - Woollamia		32
Tomerong - Wandandian - Woollamia	0	11
Tomerong - Wandandian - Woollamia	1	239
Tomerong - Wandandian - Woollamia	2	494
Tomerong - Wandandian - Woollamia	3	215
Tomerong - Wandandian - Woollamia	4	158
Ulladulla		282
Ulladulla	0	301
Ulladulla	1	2568
Ulladulla	2	2211
Ulladulla	3	550
Ulladulla	4	244
Ulladulla Region		66
Ulladulla Region	0	32
Ulladulla Region	1	707
Ulladulla Region	2	808
Ulladulla Region	3	261
Ulladulla Region	4	108
Bowral		173
Bowral	0	190
Bowral	1	1930
Bowral	2	1903
Bowral	3	565
Bowral	4	264
Hill Top - Colo Vale		65
Hill Top - Colo Vale	0	35
Hill Top - Colo Vale	1	449
Hill Top - Colo Vale	2	776
Hill Top - Colo Vale	3	365
Hill Top - Colo Vale	4	276
Mittagong		137
Mittagong	0	165
Mittagong	1	1176
Mittagong	2	1253
Mittagong	3	382
Mittagong	4	221
Moss Vale - Berrima		135
Moss Vale - Berrima	0	193
Moss Vale - Berrima	1	1312
Moss Vale - Berrima	2	1308
Moss Vale - Berrima	3	478
Moss Vale - Berrima	4	226
Robertson - Fitzroy Falls		38
Robertson - Fitzroy Falls	0	16
Robertson - Fitzroy Falls	1	311
Robertson - Fitzroy Falls	2	550
Robertson - Fitzroy Falls	3	216
Robertson - Fitzroy Falls	4	132
Southern Highlands		95
Southern Highlands	0	41
Southern Highlands	1	787
Southern Highlands	2	997
Southern Highlands	3	365
Southern Highlands	4	256
Baulkham Hills (East)		139
Baulkham Hills (East)	0	297
Baulkham Hills (East)	1	2614
Baulkham Hills (East)	2	3334
Baulkham Hills (East)	3	872
Baulkham Hills (East)	4	402
Baulkham Hills (West) - Bella Vista		94
Baulkham Hills (West) - Bella Vista	0	83
Baulkham Hills (West) - Bella Vista	1	1216
Baulkham Hills (West) - Bella Vista	2	2785
Baulkham Hills (West) - Bella Vista	3	1124
Baulkham Hills (West) - Bella Vista	4	663
Glenhaven		35
Glenhaven	0	38
Glenhaven	1	488
Glenhaven	2	817
Glenhaven	3	364
Glenhaven	4	300
West Pennant Hills		64
West Pennant Hills	0	52
West Pennant Hills	1	669
West Pennant Hills	2	1755
West Pennant Hills	3	794
West Pennant Hills	4	493
Castle Hill - Central		52
Castle Hill - Central	0	84
Castle Hill - Central	1	899
Castle Hill - Central	2	1100
Castle Hill - Central	3	284
Castle Hill - Central	4	174
Castle Hill - East		66
Castle Hill - East	0	260
Castle Hill - East	1	549
Castle Hill - East	2	589
Castle Hill - East	3	229
Castle Hill - East	4	135
Castle Hill - North		78
Castle Hill - North	0	108
Castle Hill - North	1	866
Castle Hill - North	2	1704
Castle Hill - North	3	635
Castle Hill - North	4	366
Castle Hill - South		66
Castle Hill - South	0	75
Castle Hill - South	1	866
Castle Hill - South	2	1367
Castle Hill - South	3	434
Castle Hill - South	4	233
Castle Hill - West		26
Castle Hill - West	0	22
Castle Hill - West	1	303
Castle Hill - West	2	714
Castle Hill - West	3	283
Castle Hill - West	4	161
Cherrybrook		76
Cherrybrook	0	143
Cherrybrook	1	1525
Cherrybrook	2	2708
Cherrybrook	3	925
Cherrybrook	4	422
Kellyville		93
Kellyville	0	84
Kellyville	1	1310
Kellyville	2	3326
Kellyville	3	1221
Kellyville	4	662
Dural - Kenthurst - Wisemans Ferry		166
Dural - Kenthurst - Wisemans Ferry	0	127
Dural - Kenthurst - Wisemans Ferry	1	1127
Dural - Kenthurst - Wisemans Ferry	2	2204
Dural - Kenthurst - Wisemans Ferry	3	1232
Dural - Kenthurst - Wisemans Ferry	4	1363
Galston - Laughtondale		42
Galston - Laughtondale	0	44
Galston - Laughtondale	1	352
Galston - Laughtondale	2	576
Galston - Laughtondale	3	311
Galston - Laughtondale	4	318
Bilpin - Colo - St Albans		35
Bilpin - Colo - St Albans	0	13
Bilpin - Colo - St Albans	1	243
Bilpin - Colo - St Albans	2	338
Bilpin - Colo - St Albans	3	141
Bilpin - Colo - St Albans	4	120
Kurrajong Heights - Ebenezer		171
Kurrajong Heights - Ebenezer	0	89
Kurrajong Heights - Ebenezer	1	1136
Kurrajong Heights - Ebenezer	2	2684
Kurrajong Heights - Ebenezer	3	1364
Kurrajong Heights - Ebenezer	4	1315
Pitt Town - McGraths Hill		119
Pitt Town - McGraths Hill	0	67
Pitt Town - McGraths Hill	1	542
Pitt Town - McGraths Hill	2	1233
Pitt Town - McGraths Hill	3	657
Pitt Town - McGraths Hill	4	616
Rouse Hill - Beaumont Hills		109
Rouse Hill - Beaumont Hills	0	67
Rouse Hill - Beaumont Hills	1	1188
Rouse Hill - Beaumont Hills	2	3103
Rouse Hill - Beaumont Hills	3	1158
Rouse Hill - Beaumont Hills	4	721
Blacktown (East) - Kings Park		230
Blacktown (East) - Kings Park	0	582
Blacktown (East) - Kings Park	1	2464
Blacktown (East) - Kings Park	2	1641
Blacktown (East) - Kings Park	3	446
Blacktown (East) - Kings Park	4	217
Blacktown (North) - Marayong		257
Blacktown (North) - Marayong	0	545
Blacktown (North) - Marayong	1	2029
Blacktown (North) - Marayong	2	1884
Blacktown (North) - Marayong	3	685
Blacktown (North) - Marayong	4	338
Doonside - Woodcroft		258
Doonside - Woodcroft	0	525
Doonside - Woodcroft	1	2154
Doonside - Woodcroft	2	2422
Doonside - Woodcroft	3	868
Doonside - Woodcroft	4	438
Lalor Park - Kings Langley		305
Lalor Park - Kings Langley	0	729
Lalor Park - Kings Langley	1	2554
Lalor Park - Kings Langley	2	3162
Lalor Park - Kings Langley	3	1087
Lalor Park - Kings Langley	4	545
Seven Hills - Toongabbie		251
Seven Hills - Toongabbie	0	556
Seven Hills - Toongabbie	1	2531
Seven Hills - Toongabbie	2	2830
Seven Hills - Toongabbie	3	948
Seven Hills - Toongabbie	4	464
Blacktown (South)		134
Blacktown (South)	0	281
Blacktown (South)	1	1439
Blacktown (South)	2	1373
Blacktown (South)	3	462
Blacktown (South)	4	213
Blacktown (West)		209
Blacktown (West)	0	429
Blacktown (West)	1	1737
Blacktown (West)	2	1724
Blacktown (West)	3	574
Blacktown (West)	4	263
Glenwood		77
Glenwood	0	84
Glenwood	1	964
Glenwood	2	2161
Glenwood	3	750
Glenwood	4	370
Parklea - Kellyville Ridge		170
Parklea - Kellyville Ridge	0	147
Parklea - Kellyville Ridge	1	2165
Parklea - Kellyville Ridge	2	4644
Parklea - Kellyville Ridge	3	1354
Parklea - Kellyville Ridge	4	518
Riverstone - Marsden Park		216
Riverstone - Marsden Park	0	206
Riverstone - Marsden Park	1	1512
Riverstone - Marsden Park	2	2205
Riverstone - Marsden Park	3	749
