STE_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Australian Capital Territory	15-24		1	2011	118
Australian Capital Territory	15-24		1	2012	119
Australian Capital Territory	15-24		1	2013	121
Australian Capital Territory	15-24		1	2014	125
Australian Capital Territory	15-24		1	2015	150
Australian Capital Territory	15-24		1	2016	132
Australian Capital Territory	15-24	Speaks English not well or not at all	0		96
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2000	7
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2005	20
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2010	19
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2011	24
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2012	32
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2013	56
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2014	140
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2015	239
Australian Capital Territory	15-24	Speaks English not well or not at all	0	2016	223
Australian Capital Territory	15-24	Speaks English well or very well	0		338
Australian Capital Territory	15-24	Speaks English well or very well	0	2000	431
Australian Capital Territory	15-24	Speaks English well or very well	0	2005	979
Australian Capital Territory	15-24	Speaks English well or very well	0	2010	1377
Australian Capital Territory	15-24	Speaks English well or very well	0	2011	403
Australian Capital Territory	15-24	Speaks English well or very well	0	2012	501
Australian Capital Territory	15-24	Speaks English well or very well	0	2013	682
Australian Capital Territory	15-24	Speaks English well or very well	0	2014	1113
Australian Capital Territory	15-24	Speaks English well or very well	0	2015	1536
Australian Capital Territory	15-24	Speaks English well or very well	0	2016	1187
Australian Capital Territory	25-34				35
Australian Capital Territory	25-34			2005	3
Australian Capital Territory	25-34			2013	3
Australian Capital Territory	25-34		0		4
Australian Capital Territory	25-34		0	2000	5
Australian Capital Territory	25-34		0	2005	11
Australian Capital Territory	25-34		0	2010	24
Australian Capital Territory	25-34		0	2011	3
Australian Capital Territory	25-34		0	2012	7
Australian Capital Territory	25-34		0	2013	10
Australian Capital Territory	25-34		0	2014	9
Australian Capital Territory	25-34		0	2015	8
Australian Capital Territory	25-34		0	2016	3
Australian Capital Territory	25-34		1		145
Australian Capital Territory	25-34		1	2000	2148
Australian Capital Territory	25-34		1	2005	509
Australian Capital Territory	25-34		1	2010	767
Australian Capital Territory	25-34		1	2011	239
Australian Capital Territory	25-34		1	2012	257
Australian Capital Territory	25-34		1	2013	227
Australian Capital Territory	25-34		1	2014	245
Australian Capital Territory	25-34		1	2015	244
Australian Capital Territory	25-34		1	2016	132
Australian Capital Territory	25-34	Speaks English not well or not at all	0		49
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2000	16
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2005	57
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2010	233
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2011	46
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2012	93
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2013	93
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2014	123
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2015	151
Australian Capital Territory	25-34	Speaks English not well or not at all	0	2016	88
Australian Capital Territory	25-34	Speaks English well or very well	0		264
Australian Capital Territory	25-34	Speaks English well or very well	0	2000	1643
Australian Capital Territory	25-34	Speaks English well or very well	0	2005	1847
Australian Capital Territory	25-34	Speaks English well or very well	0	2010	4532
Australian Capital Territory	25-34	Speaks English well or very well	0	2011	851
Australian Capital Territory	25-34	Speaks English well or very well	0	2012	958
Australian Capital Territory	25-34	Speaks English well or very well	0	2013	1070
Australian Capital Territory	25-34	Speaks English well or very well	0	2014	1281
Australian Capital Territory	25-34	Speaks English well or very well	0	2015	1350
Australian Capital Territory	25-34	Speaks English well or very well	0	2016	755
Australian Capital Territory	35-44				29
Australian Capital Territory	35-44			2000	3
Australian Capital Territory	35-44			2005	4
Australian Capital Territory	35-44			2010	3
Australian Capital Territory	35-44		0		3
Australian Capital Territory	35-44		0	2000	23
Australian Capital Territory	35-44		0	2005	15
Australian Capital Territory	35-44		0	2010	20
Australian Capital Territory	35-44		0	2013	3
Australian Capital Territory	35-44		0	2014	6
Australian Capital Territory	35-44		0	2016	4
Australian Capital Territory	35-44		1		163
Australian Capital Territory	35-44		1	2000	3286
Australian Capital Territory	35-44		1	2005	710
Australian Capital Territory	35-44		1	2010	622
Australian Capital Territory	35-44		1	2011	165
Australian Capital Territory	35-44		1	2012	138
Australian Capital Territory	35-44		1	2013	113
Australian Capital Territory	35-44		1	2014	158
Australian Capital Territory	35-44		1	2015	159
Australian Capital Territory	35-44		1	2016	80
Australian Capital Territory	35-44	Speaks English not well or not at all	0		38
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2000	84
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2005	138
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2010	308
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2011	47
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2012	58
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2013	68
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2014	72
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2015	77
Australian Capital Territory	35-44	Speaks English not well or not at all	0	2016	43
Australian Capital Territory	35-44	Speaks English well or very well	0		165
Australian Capital Territory	35-44	Speaks English well or very well	0	2000	2705
Australian Capital Territory	35-44	Speaks English well or very well	0	2005	3042
Australian Capital Territory	35-44	Speaks English well or very well	0	2010	3345
Australian Capital Territory	35-44	Speaks English well or very well	0	2011	546
Australian Capital Territory	35-44	Speaks English well or very well	0	2012	516
Australian Capital Territory	35-44	Speaks English well or very well	0	2013	487
Australian Capital Territory	35-44	Speaks English well or very well	0	2014	525
Australian Capital Territory	35-44	Speaks English well or very well	0	2015	498
Australian Capital Territory	35-44	Speaks English well or very well	0	2016	240
Australian Capital Territory	45-54				14
Australian Capital Territory	45-54			2000	5
Australian Capital Territory	45-54			2010	4
Australian Capital Territory	45-54		0	2000	25
Australian Capital Territory	45-54		0	2005	9
Australian Capital Territory	45-54		0	2010	3
Australian Capital Territory	45-54		1		134
Australian Capital Territory	45-54		1	2000	5612
Australian Capital Territory	45-54		1	2005	477
Australian Capital Territory	45-54		1	2010	429
Australian Capital Territory	45-54		1	2011	132
Australian Capital Territory	45-54		1	2012	137
Australian Capital Territory	45-54		1	2013	63
Australian Capital Territory	45-54		1	2014	62
Australian Capital Territory	45-54		1	2015	47
Australian Capital Territory	45-54		1	2016	23
Australian Capital Territory	45-54	Speaks English not well or not at all	0		58
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2000	262
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2005	151
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2010	208
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2011	34
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2012	34
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2013	47
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2014	51
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2015	36
Australian Capital Territory	45-54	Speaks English not well or not at all	0	2016	29
Australian Capital Territory	45-54	Speaks English well or very well	0		114
Australian Capital Territory	45-54	Speaks English well or very well	0	2000	4227
Australian Capital Territory	45-54	Speaks English well or very well	0	2005	1172
Australian Capital Territory	45-54	Speaks English well or very well	0	2010	1006
Australian Capital Territory	45-54	Speaks English well or very well	0	2011	179
Australian Capital Territory	45-54	Speaks English well or very well	0	2012	162
Australian Capital Territory	45-54	Speaks English well or very well	0	2013	108
Australian Capital Territory	45-54	Speaks English well or very well	0	2014	126
Australian Capital Territory	45-54	Speaks English well or very well	0	2015	96
Australian Capital Territory	45-54	Speaks English well or very well	0	2016	51
Australian Capital Territory	55-64				11
Australian Capital Territory	55-64			2000	10
Australian Capital Territory	55-64		0		3
Australian Capital Territory	55-64		0	2000	31
Australian Capital Territory	55-64		0	2005	3
Australian Capital Territory	55-64		0	2016	3
Australian Capital Territory	55-64		1		114
Australian Capital Territory	55-64		1	2000	6021
Australian Capital Territory	55-64		1	2005	182
Australian Capital Territory	55-64		1	2010	131
Australian Capital Territory	55-64		1	2011	35
Australian Capital Territory	55-64		1	2012	25
Australian Capital Territory	55-64		1	2013	31
Australian Capital Territory	55-64		1	2014	8
Australian Capital Territory	55-64		1	2015	34
Australian Capital Territory	55-64		1	2016	19
Australian Capital Territory	55-64	Speaks English not well or not at all	0		110
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2000	528
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2005	115
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2010	141
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2011	42
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2012	51
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2013	68
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2014	93
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2015	59
Australian Capital Territory	55-64	Speaks English not well or not at all	0	2016	59
Australian Capital Territory	55-64	Speaks English well or very well	0		76
Australian Capital Territory	55-64	Speaks English well or very well	0	2000	4365
Australian Capital Territory	55-64	Speaks English well or very well	0	2005	307
Australian Capital Territory	55-64	Speaks English well or very well	0	2010	185
Australian Capital Territory	55-64	Speaks English well or very well	0	2011	20
Australian Capital Territory	55-64	Speaks English well or very well	0	2012	32
Australian Capital Territory	55-64	Speaks English well or very well	0	2013	33
Australian Capital Territory	55-64	Speaks English well or very well	0	2014	30
Australian Capital Territory	55-64	Speaks English well or very well	0	2015	34
Australian Capital Territory	55-64	Speaks English well or very well	0	2016	27
Australian Capital Territory	65-74				8
Australian Capital Territory	65-74			2000	11
Australian Capital Territory	65-74		0	2000	33
Australian Capital Territory	65-74		1		94
Australian Capital Territory	65-74		1	2000	5692
Australian Capital Territory	65-74		1	2005	42
Australian Capital Territory	65-74		1	2010	19
Australian Capital Territory	65-74		1	2011	8
Australian Capital Territory	65-74		1	2012	3
Australian Capital Territory	65-74		1	2013	9
Australian Capital Territory	65-74		1	2014	7
Australian Capital Territory	65-74		1	2015	13
Australian Capital Territory	65-74	Speaks English not well or not at all	0		56
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2000	515
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2005	46
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2010	100
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2011	32
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2012	24
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2013	35
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2014	43
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2015	24
Australian Capital Territory	65-74	Speaks English not well or not at all	0	2016	34
Australian Capital Territory	65-74	Speaks English well or very well	0		62
Australian Capital Territory	65-74	Speaks English well or very well	0	2000	3178
Australian Capital Territory	65-74	Speaks English well or very well	0	2005	46
Australian Capital Territory	65-74	Speaks English well or very well	0	2010	76
Australian Capital Territory	65-74	Speaks English well or very well	0	2011	10
Australian Capital Territory	65-74	Speaks English well or very well	0	2012	6
Australian Capital Territory	65-74	Speaks English well or very well	0	2013	15
Australian Capital Territory	65-74	Speaks English well or very well	0	2014	20
Australian Capital Territory	65-74	Speaks English well or very well	0	2015	15
Australian Capital Territory	65-74	Speaks English well or very well	0	2016	3
Australian Capital Territory	75-84				18
Australian Capital Territory	75-84			2000	5
Australian Capital Territory	75-84		0		3
Australian Capital Territory	75-84		0	2000	18
Australian Capital Territory	75-84		1		79
Australian Capital Territory	75-84		1	2000	2744
Australian Capital Territory	75-84		1	2005	28
Australian Capital Territory	75-84		1	2010	9
Australian Capital Territory	75-84		1	2012	3
Australian Capital Territory	75-84		1	2014	4
Australian Capital Territory	75-84		1	2015	3
Australian Capital Territory	75-84	Speaks English not well or not at all	0		28
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2000	653
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2005	22
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2010	43
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2011	5
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2012	9
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2013	7
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2014	15
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2015	3
Australian Capital Territory	75-84	Speaks English not well or not at all	0	2016	3
Australian Capital Territory	75-84	Speaks English well or very well	0		43
Australian Capital Territory	75-84	Speaks English well or very well	0	2000	1799
Australian Capital Territory	75-84	Speaks English well or very well	0	2005	18
Australian Capital Territory	75-84	Speaks English well or very well	0	2010	27
Australian Capital Territory	75-84	Speaks English well or very well	0	2012	3
Australian Capital Territory	75-84	Speaks English well or very well	0	2013	3
Australian Capital Territory	75-84	Speaks English well or very well	0	2014	3
Australian Capital Territory	75-84	Speaks English well or very well	0	2015	3
Australian Capital Territory	75-84	Speaks English well or very well	0	2016	4
Australian Capital Territory	85+				27
Australian Capital Territory	85+			2000	6
Australian Capital Territory	85+		0		3
Australian Capital Territory	85+		0	2000	8
Australian Capital Territory	85+		1		69
Australian Capital Territory	85+		1	2000	1013
Australian Capital Territory	85+		1	2005	8
Australian Capital Territory	85+		1	2010	5
Australian Capital Territory	85+	Speaks English not well or not at all	0		18
Australian Capital Territory	85+	Speaks English not well or not at all	0	2000	321
Australian Capital Territory	85+	Speaks English not well or not at all	0	2005	10
Australian Capital Territory	85+	Speaks English not well or not at all	0	2010	9
Australian Capital Territory	85+	Speaks English not well or not at all	0	2015	3
Australian Capital Territory	85+	Speaks English well or very well	0		35
Australian Capital Territory	85+	Speaks English well or very well	0	2000	576
Australian Capital Territory	85+	Speaks English well or very well	0	2005	7
Australian Capital Territory	85+	Speaks English well or very well	0	2014	3
Other Territories	0-14		1		4
Other Territories	0-14		1	2010	7
Other Territories	0-14		1	2011	3
Other Territories	0-14	Speaks English not well or not at all	0		5
Other Territories	0-14	Speaks English not well or not at all	0	2015	3
Other Territories	0-14	Speaks English well or very well	0		5
Other Territories	0-14	Speaks English well or very well	0	2010	7
Other Territories	0-14	Speaks English well or very well	0	2014	4
Other Territories	0-14	Speaks English well or very well	0	2015	5
Other Territories	0-14	Speaks English well or very well	0	2016	7
Other Territories	15-24				38
Other Territories	15-24		1	2005	3
Other Territories	15-24		1	2013	3
Other Territories	15-24	Speaks English well or very well	0		8
Other Territories	15-24	Speaks English well or very well	0	2005	4
Other Territories	15-24	Speaks English well or very well	0	2010	9
Other Territories	15-24	Speaks English well or very well	0	2013	3
Other Territories	15-24	Speaks English well or very well	0	2014	4
Other Territories	15-24	Speaks English well or very well	0	2015	3
Other Territories	15-24	Speaks English well or very well	0	2016	6
Other Territories	25-34				89
Other Territories	25-34		1		4
Other Territories	25-34		1	2000	15
Other Territories	25-34		1	2005	7
Other Territories	25-34		1	2010	7
Other Territories	25-34	Speaks English not well or not at all	0	2010	8
Other Territories	25-34	Speaks English not well or not at all	0	2014	3
Other Territories	25-34	Speaks English well or very well	0		8
Other Territories	25-34	Speaks English well or very well	0	2000	32
Other Territories	25-34	Speaks English well or very well	0	2005	8
Other Territories	25-34	Speaks English well or very well	0	2010	21
Other Territories	25-34	Speaks English well or very well	0	2011	6
Other Territories	25-34	Speaks English well or very well	0	2012	4
Other Territories	25-34	Speaks English well or very well	0	2013	4
Other Territories	25-34	Speaks English well or very well	0	2014	4
Other Territories	25-34	Speaks English well or very well	0	2015	6
Other Territories	25-34	Speaks English well or very well	0	2016	3
Other Territories	35-44				62
Other Territories	35-44		1		3
Other Territories	35-44		1	2000	13
Other Territories	35-44		1	2005	4
Other Territories	35-44		1	2010	11
Other Territories	35-44		1	2013	3
Other Territories	35-44		1	2014	4
Other Territories	35-44	Speaks English not well or not at all	0	2000	8
Other Territories	35-44	Speaks English not well or not at all	0	2005	3
Other Territories	35-44	Speaks English not well or not at all	0	2010	3
Other Territories	35-44	Speaks English not well or not at all	0	2013	3
Other Territories	35-44	Speaks English well or very well	0		13
Other Territories	35-44	Speaks English well or very well	0	2000	60
Other Territories	35-44	Speaks English well or very well	0	2005	19
Other Territories	35-44	Speaks English well or very well	0	2010	22
Other Territories	35-44	Speaks English well or very well	0	2012	7
Other Territories	35-44	Speaks English well or very well	0	2014	5
Other Territories	35-44	Speaks English well or very well	0	2015	3
Other Territories	35-44	Speaks English well or very well	0	2016	8
Other Territories	45-54				31
Other Territories	45-54		1		4
Other Territories	45-54		1	2000	69
Other Territories	45-54		1	2005	9
Other Territories	45-54		1	2010	9
Other Territories	45-54		1	2016	3
Other Territories	45-54	Speaks English not well or not at all	0		5
Other Territories	45-54	Speaks English not well or not at all	0	2000	22
Other Territories	45-54	Speaks English not well or not at all	0	2010	8
Other Territories	45-54	Speaks English well or very well	0		8
Other Territories	45-54	Speaks English well or very well	0	2000	70
Other Territories	45-54	Speaks English well or very well	0	2005	17
Other Territories	45-54	Speaks English well or very well	0	2010	12
Other Territories	45-54	Speaks English well or very well	0	2011	9
Other Territories	45-54	Speaks English well or very well	0	2013	6
Other Territories	45-54	Speaks English well or very well	0	2014	3
Other Territories	45-54	Speaks English well or very well	0	2015	7
Other Territories	55-64				13
Other Territories	55-64		1		8
Other Territories	55-64		1	2000	70
Other Territories	55-64		1	2005	17
Other Territories	55-64		1	2010	9
Other Territories	55-64		1	2012	3
Other Territories	55-64		1	2014	3
Other Territories	55-64		1	2015	3
Other Territories	55-64	Speaks English not well or not at all	0		8
Other Territories	55-64	Speaks English not well or not at all	0	2000	57
Other Territories	55-64	Speaks English well or very well	0		8
Other Territories	55-64	Speaks English well or very well	0	2000	57
Other Territories	55-64	Speaks English well or very well	0	2010	3
Other Territories	55-64	Speaks English well or very well	0	2014	3
Other Territories	65-74		1		3
Other Territories	65-74		1	2000	74
Other Territories	65-74		1	2010	8
Other Territories	65-74		1	2015	4
Other Territories	65-74	Speaks English not well or not at all	0	2000	52
Other Territories	65-74	Speaks English well or very well	0		5
Other Territories	65-74	Speaks English well or very well	0	2000	41
Other Territories	65-74	Speaks English well or very well	0	2005	4
Other Territories	75-84		1		3
Other Territories	75-84		1	2000	28
Other Territories	75-84		1	2014	3
Other Territories	75-84	Speaks English not well or not at all	0	2000	19
Other Territories	75-84	Speaks English well or very well	0	2000	9
Other Territories	85+		1	2000	9
Other Territories	85+	Speaks English not well or not at all	0		3
