LGA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
LGA11520,0,5,7,30,37,95,183,225,72,657,12,22,117,522,138,224,106,33,4,1194,50,65,142,1446,164,104,67,54,15,2113,0,5,53,212,45,29,29,6,3,388,5,9,13,242,24,29,15,0,0,327,0,0,5,24,15,7,3,0,0,56,0,13,14,297,94,46,36,21,7,530,3,21,35,200,310,578,948,1059,513,3668,5,15,24,116,37,19,8,0,0,216,39,108,420,1716,390,262,120,59,8,3125,0,10,4,103,111,90,76,29,16,436,7,16,55,325,97,102,84,28,11,724,0,0,0,7,8,30,38,25,18,130,0,0,5,35,7,18,11,3,0,78,0,0,11,30,17,12,4,3,7,83,3,0,119,255,3,5,0,0,0,381,0,4,14,26,22,14,18,9,5,109,4,60,87,484,237,209,124,42,4,1251,0,0,0,37,14,14,19,7,0,89,3,10,18,88,15,9,6,0,0,156
LGA11570,8,93,116,360,497,1020,2173,2213,557,7042,9,35,199,733,390,591,210,75,15,2247,145,283,511,2850,552,370,196,108,56,5073,20,187,317,1645,658,468,245,68,16,3628,3,41,94,334,76,48,29,7,0,630,13,112,274,790,425,174,54,21,8,1862,6,20,14,173,96,70,91,49,21,552,3,26,48,187,336,578,993,1124,489,3785,7,21,33,183,65,23,20,7,4,358,15,106,252,1026,579,575,342,238,71,3211,57,311,806,5466,4762,4165,2711,1197,345,19818,26,97,177,844,227,275,168,39,9,1860,0,0,0,20,24,97,188,155,53,539,0,3,21,130,99,134,131,79,36,640,13,66,268,748,189,99,39,23,3,1443,17,88,618,2019,82,60,17,3,0,2902,0,4,6,27,18,28,43,36,30,200,91,503,769,1624,682,503,210,57,21,4455,0,3,0,20,15,16,31,7,7,95,171,489,736,2741,482,181,41,5,5,4853
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,4,0,28,0,3,0,0,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,6,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,8,4,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA11650,0,4,3,18,17,63,102,101,17,332,0,14,21,59,45,73,27,24,3,266,22,84,61,785,134,102,115,65,25,1393,4,20,31,139,63,40,45,29,15,384,0,3,3,55,26,19,9,8,0,123,0,3,8,22,13,3,7,3,0,58,7,77,17,235,148,177,222,133,33,1052,0,0,8,49,76,174,271,222,85,888,7,30,11,108,60,32,16,3,3,273,8,44,57,257,93,62,47,6,3,577,0,7,0,40,61,35,32,11,9,192,0,7,36,116,96,78,52,24,3,414,0,0,0,18,33,131,301,132,19,640,0,5,3,26,34,34,27,15,7,147,0,0,0,15,15,5,14,15,0,62,0,8,3,70,6,4,0,0,0,89,0,16,10,53,81,167,361,209,102,1000,42,178,301,1497,1208,1135,721,313,108,5506,0,11,10,43,70,53,87,59,18,343,4,16,12,60,13,17,7,0,0,137
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,7,3,0,0,10,5,3,5,61,3,3,17,4,3,97,0,0,0,5,6,3,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,13,8,6,3,53,0,0,3,6,0,14,12,4,0,39,0,0,0,3,3,3,7,0,0,10,3,0,0,9,0,0,0,0,0,15,0,0,0,4,3,4,3,0,0,19,0,6,0,17,4,5,0,0,0,42,0,0,0,0,0,9,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,4,0,5,4,16,35,10,3,81,0,24,26,156,101,113,74,17,0,519,0,0,0,0,6,3,3,13,0,28,0,0,4,3,5,3,0,0,0,17
LGA11730,0,0,0,0,3,5,0,3,0,12,0,0,0,8,13,9,0,0,0,30,0,9,0,47,8,8,8,8,0,87,0,0,0,9,4,3,3,3,3,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,9,9,5,3,41,0,0,0,3,3,5,6,5,3,38,0,3,0,11,4,3,0,0,0,21,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,10,7,0,0,35,0,0,0,0,0,10,8,3,0,26,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,11,0,0,0,12,11,30,62,33,16,162,3,20,14,96,98,156,111,37,18,560,0,0,0,0,0,6,8,3,0,28,0,0,0,3,0,0,0,0,0,10
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,6,28,20,13,0,0,0,68,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5
LGA11800,0,0,0,0,5,6,3,0,5,21,3,0,9,18,6,13,11,0,0,59,13,50,72,548,122,115,68,30,15,1041,0,0,0,15,9,5,8,0,4,43,0,12,18,7,0,0,0,0,0,44,0,0,0,4,0,3,0,0,0,13,0,14,5,65,25,21,22,10,5,158,0,3,3,10,5,15,48,29,19,134,3,11,8,26,4,7,3,4,0,67,0,6,17,38,6,0,0,0,0,59,0,0,0,0,3,5,0,0,3,19,24,22,4,28,16,15,10,0,0,121,0,0,0,0,0,15,29,7,4,45,0,0,0,0,4,5,0,0,0,13,0,38,62,148,43,9,4,3,0,307,0,0,3,3,0,0,0,0,0,11,0,0,3,10,19,50,86,51,19,240,8,45,56,243,193,223,173,70,25,1037,0,3,0,11,8,10,14,20,3,64,3,24,21,11,9,8,0,0,0,65
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,0,0,0,6,6,4,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
LGA12150,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA12350,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,11,0,3,0,0,0,19,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,18,0,0,0,3,0,3,3,7,7,19,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,12,3,38,0,0,4,16,14,24,9,7,3,72,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA12380,0,3,8,25,37,96,240,214,49,668,0,27,131,438,201,307,94,24,4,1232,402,1101,1429,9254,1035,571,296,163,46,14307,17,36,80,377,137,96,61,24,7,833,22,221,415,1311,219,128,43,31,15,2417,27,161,399,1297,647,260,75,38,13,2921,0,13,5,64,38,44,76,29,11,274,0,9,10,51,105,193,358,394,178,1297,6,6,18,66,21,8,6,6,3,135,47,105,556,2174,653,507,213,91,22,4369,29,159,493,3197,2588,2123,1326,516,151,10587,15,40,100,418,123,168,72,31,10,975,0,0,0,11,32,186,594,412,142,1383,0,3,22,75,36,53,40,23,6,265,0,23,74,342,195,137,63,27,8,863,18,118,1174,3404,140,64,17,0,0,4933,0,3,8,5,0,16,32,24,3,100,59,373,537,915,398,244,130,30,12,2695,0,0,0,5,10,14,18,12,3,58,128,449,893,2660,312,160,40,9,0,4653
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,14,0,0,0,21,7,12,9,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12730,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,5,0,0,0,4,0,0,4,23,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,7,0,3,9,5,4,22,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,3,20,0,7,10,27,11,8,13,0,0,70,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
LGA12750,0,0,3,0,3,6,18,8,3,43,0,0,0,4,0,8,0,3,0,13,0,4,0,34,10,4,8,3,0,77,0,3,0,4,0,3,7,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,15,8,19,13,3,75,0,0,0,0,14,25,33,35,4,109,0,0,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,9,0,0,0,0,4,3,3,0,0,8,0,0,0,3,4,13,3,0,0,27,0,0,0,3,5,18,28,9,0,60,0,0,0,3,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,0,0,0,8,42,91,39,12,189,3,9,15,68,82,133,97,41,16,454,0,0,0,0,3,3,8,6,0,22,0,0,0,0,0,0,0,0,0,0
LGA12850,3,30,67,35,27,67,125,81,28,454,0,4,44,213,40,78,37,11,9,443,0,27,66,377,83,107,55,24,6,747,10,24,40,188,58,71,53,11,5,469,5,87,187,549,231,215,124,103,50,1550,118,1297,2504,6750,3410,2411,1391,691,180,18752,0,3,3,18,20,33,35,18,3,129,0,11,13,85,256,556,1048,1106,404,3476,0,0,11,24,5,7,3,3,0,58,0,3,3,45,13,14,11,4,3,96,37,63,115,735,607,500,262,103,36,2472,5,12,39,255,74,95,42,8,3,539,0,0,17,15,38,222,379,244,75,981,0,3,3,36,22,60,53,19,7,205,0,7,55,161,90,47,36,9,10,404,0,3,14,49,0,0,0,0,0,75,4,4,8,5,9,24,39,24,10,120,91,525,757,902,248,174,75,19,5,2807,0,13,0,5,5,10,15,11,3,60,10,33,43,156,33,35,13,3,0,325
LGA12870,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,23,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,0,0,0,0,0,3,6,4,0,16,0,0,0,0,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,4,6,39,0,0,7,19,28,22,17,8,0,106,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,0,0,0,0,10
LGA12900,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,14,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,6,3,7,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,8,4,0,13,0,0,7,12,9,10,9,3,0,55,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA12930,3,38,63,112,197,428,693,596,166,2299,23,75,324,1201,640,921,310,91,22,3602,53,108,157,1253,209,159,123,61,17,2144,13,38,144,830,247,154,103,50,7,1579,0,3,8,88,24,27,4,4,0,161,0,0,7,39,13,17,4,3,0,92,4,21,8,98,44,36,46,24,4,285,0,13,12,86,83,172,307,353,120,1140,3,13,21,152,63,28,16,3,4,302,7,25,53,244,109,61,33,16,7,546,5,15,74,461,414,310,220,102,27,1631,10,32,101,454,187,254,146,64,11,1260,0,0,0,5,12,48,88,45,25,220,0,3,4,47,24,19,12,12,4,121,0,3,20,36,28,22,12,10,6,135,29,129,1227,3267,69,65,17,5,0,4810,0,4,10,16,9,11,25,24,15,113,15,139,354,734,419,312,149,40,15,2179,0,5,0,12,7,11,19,15,4,64,6,12,38,130,24,21,0,0,0,233
LGA12950,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,12,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,3,7,8,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,3,3,4,14,0,3,27,0,3,3,13,10,17,20,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA13310,0,0,0,0,0,3,8,11,4,32,0,0,0,8,0,3,0,0,0,13,3,9,8,97,7,8,3,4,0,145,0,0,3,8,3,6,0,0,0,23,4,0,3,9,3,3,0,0,0,23,0,0,0,14,0,0,0,0,0,11,0,6,0,13,4,4,8,3,3,43,0,3,0,0,0,16,17,14,7,57,0,0,0,10,0,0,0,0,0,7,0,0,19,40,0,0,0,0,0,66,0,0,3,11,9,7,7,3,0,38,0,0,0,8,4,12,9,0,0,29,0,0,0,0,0,5,10,5,0,22,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,28,3,0,0,0,0,33,0,0,0,6,3,12,31,24,7,88,3,7,26,83,53,66,43,12,3,314,0,3,3,5,3,3,14,4,0,31,3,0,6,13,0,0,0,0,0,24
LGA13340,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,18,14,0,44,3,4,4,19,13,9,17,6,0,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA13450,0,0,0,0,0,0,0,0,0,4,0,0,6,14,3,0,0,0,0,20,12,60,72,556,138,103,31,12,3,978,0,0,0,4,0,0,0,0,0,10,0,4,3,7,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,5,0,3,0,13,4,3,0,0,0,28,0,0,9,25,43,115,302,339,220,1055,0,0,0,0,0,0,0,0,0,4,0,0,7,15,0,0,0,0,0,23,0,0,0,0,5,3,5,3,0,15,0,0,27,49,6,4,0,0,0,85,0,0,0,5,0,0,0,3,0,8,0,0,0,8,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,12,0,0,0,6,3,0,0,0,0,7,0,0,0,9,3,3,7,0,3,28,12,65,100,145,50,33,12,5,0,432,0,0,0,0,0,0,0,0,0,0,0,24,9,65,20,0,0,0,0,121
LGA13510,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,22,0,3,0,0,0,31,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,5,0,16,0,3,0,23,10,12,10,10,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA13550,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,7,0,0,3,6,4,3,0,0,0,18,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10,0,11,5,32,22,13,5,3,0,93,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,5
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,3,3,4,7,8,3,0,25,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
