LGA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
LGA22110,36,388,2551,8447,3615,524,95,442,16102,0,81,338,105,18,3,3,32,579,0,13,21,27,4,0,0,4,62,0,98,355,136,18,4,3,37,649,0,57,171,55,3,0,0,15,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,61,171,55,3,0,0,19,305,20,108,98,39,8,0,4,25,297,0,13,41,60,28,3,3,71,213,62,659,3218,8728,3675,531,101,588,17564
LGA22170,55,231,2696,21891,11488,1800,314,817,39300,29,703,3544,1918,247,17,12,278,6744,7,44,568,983,143,15,0,31,1799,33,750,4119,2905,386,32,12,308,8550,55,276,586,126,8,0,4,68,1121,0,13,107,19,0,0,0,3,136,5,18,35,3,0,0,0,7,71,0,3,3,0,0,0,0,0,9,59,309,732,147,8,3,4,76,1343,38,180,141,40,17,0,0,29,436,6,11,21,19,8,0,0,6,67,190,1483,7707,25002,11903,1837,332,1235,49687
LGA22250,5,56,551,2163,997,118,37,116,4048,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,35,63,6,0,0,0,13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,63,6,0,0,0,13,111,0,24,3,5,0,0,0,5,42,0,0,0,4,3,0,0,0,13,7,113,624,2183,1001,121,35,127,4219
LGA22310,15,159,3347,12223,7906,1954,414,449,26458,30,345,4152,2817,265,22,10,192,7837,3,97,933,2544,1050,104,13,75,4822,33,448,5083,5359,1316,126,26,263,12661,38,3336,4546,1211,177,14,16,223,9556,5,464,1594,129,6,0,0,37,2235,4,259,660,49,0,0,3,40,1012,0,5,8,5,0,0,0,0,20,48,4061,6814,1398,183,15,19,296,12825,3,39,84,44,9,4,0,6,181,0,23,29,57,28,3,3,19,171,96,4725,15353,19087,9444,2095,459,1033,52296
LGA22410,13,105,897,4062,1537,218,49,186,7067,4,39,104,24,3,0,0,15,185,0,0,17,0,0,0,0,0,19,4,39,118,22,3,0,0,13,203,3,50,158,27,0,0,0,14,249,0,0,0,6,0,0,0,0,6,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,50,165,33,0,0,0,14,266,14,20,11,10,6,3,0,6,66,0,0,16,10,7,0,4,7,46,30,214,1206,4138,1547,221,54,228,7644
LGA22490,12,102,636,3175,2575,382,80,124,7093,0,0,8,7,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,17,0,9,8,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,0,0,24,3,9,4,8,8,0,0,0,31,0,0,3,5,4,0,0,4,19,11,121,657,3203,2587,388,80,126,7184
LGA22620,42,442,4491,19479,10351,1300,239,836,37175,15,422,1629,557,49,6,0,140,2818,0,31,125,193,22,3,0,21,391,17,453,1756,747,69,6,0,160,3211,3,90,251,99,13,0,0,26,490,0,24,17,3,3,0,0,8,56,0,14,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,129,271,105,12,0,0,36,561,36,83,59,24,7,0,0,26,241,3,19,37,55,36,8,3,16,179,101,1124,6617,20412,10476,1310,244,1080,41361
LGA22670,91,320,3157,19497,8452,1782,392,1046,34738,23,644,3413,1334,132,14,9,260,5837,6,13,780,1083,262,17,3,83,2258,28,655,4197,2415,394,33,20,342,8098,26,753,2684,684,79,9,14,204,4447,10,81,293,30,0,0,0,13,437,0,121,171,10,0,0,0,11,313,0,3,5,0,4,0,0,0,17,33,962,3156,729,79,8,14,230,5209,42,133,35,102,42,3,3,34,392,0,25,38,25,11,4,0,31,130,203,2096,10587,22768,8972,1837,422,1682,48563
LGA22750,89,733,8359,40549,19704,2674,573,1527,74212,38,1464,4090,1645,222,25,12,268,7763,4,150,580,789,151,11,3,35,1729,43,1605,4669,2438,379,42,16,304,9490,25,611,1057,322,20,6,3,107,2150,3,33,68,7,0,0,0,5,114,0,46,93,32,7,3,3,8,186,0,0,3,0,0,0,0,0,8,28,684,1220,364,24,8,6,113,2457,31,148,154,91,83,15,8,30,559,4,19,64,110,47,6,0,29,276,195,3198,14465,43554,20244,2740,596,2007,86995
LGA22830,29,196,2172,10845,5397,643,103,520,19902,10,338,1266,280,51,6,0,118,2066,0,6,42,28,9,3,0,7,97,10,349,1307,306,63,5,3,116,2156,0,51,63,10,0,0,0,20,144,0,10,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,10,0,0,0,23,166,32,138,68,22,5,0,0,28,303,0,10,9,19,13,3,0,9,53,74,745,3638,11200,5478,653,105,702,22583
LGA22910,12,203,1169,2680,1001,169,32,140,5413,3,30,27,9,0,0,0,35,116,0,0,4,4,0,0,0,0,6,3,33,36,11,0,0,3,35,125,0,23,19,3,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,3,0,0,0,7,52,7,25,53,173,66,13,5,13,345,4,12,19,46,10,0,3,11,97,23,297,1287,2910,1079,183,44,204,6029
LGA22980,7,37,366,1170,400,60,15,51,2092,0,8,27,51,17,0,0,9,103,0,0,0,0,0,0,0,0,8,0,9,28,48,17,0,0,9,111,0,38,30,0,0,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,0,0,0,0,7,72,0,9,0,3,0,0,0,0,11,0,0,9,4,4,3,3,3,27,7,91,427,1231,420,60,21,65,2320
LGA23110,21,136,2572,13328,4199,658,105,449,21470,10,274,2071,1681,374,38,4,116,4567,7,65,786,2250,721,78,10,61,3971,20,335,2860,3934,1094,111,15,173,8540,6,403,988,259,8,5,3,75,1761,0,86,92,8,0,0,0,6,200,7,87,162,33,0,0,0,17,305,0,0,0,0,0,0,0,0,0,17,578,1249,303,11,5,3,102,2264,11,27,48,32,8,4,0,6,128,5,10,20,49,12,0,3,9,107,72,1086,6744,17641,5329,778,129,738,32508
LGA23190,7,68,720,3733,1894,205,36,154,6819,0,98,226,78,7,0,0,19,433,0,0,0,13,4,0,0,0,11,0,98,232,90,11,0,0,19,446,3,60,268,57,3,0,0,13,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,268,57,3,0,0,13,399,5,5,7,4,3,0,0,0,24,0,3,5,10,4,3,0,0,30,15,233,1230,3889,1915,209,34,197,7721
LGA23270,85,216,1745,27392,18126,2536,462,1210,51768,20,208,1495,1713,293,15,8,117,3861,3,39,625,1027,139,8,4,60,1903,22,245,2118,2736,426,25,12,180,5756,10,174,915,779,43,8,0,72,2005,0,0,0,0,0,0,0,0,3,5,29,37,22,3,0,0,5,102,0,3,3,0,0,0,0,0,4,19,203,956,805,41,8,0,83,2113,15,106,55,97,25,4,3,28,330,0,14,22,48,12,4,3,42,148,146,787,4896,31081,18637,2576,475,1545,60129
LGA23350,10,86,658,2795,1534,236,43,103,5472,0,10,57,24,4,0,0,4,98,0,0,0,0,0,0,0,0,0,0,10,57,24,4,0,0,4,98,0,41,123,41,0,0,0,13,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,123,41,0,0,0,13,218,3,24,10,8,3,3,3,4,59,0,0,5,17,11,3,0,4,40,8,169,860,2884,1556,239,46,128,5897
LGA23430,36,175,2796,17120,10529,1980,313,586,33536,22,618,5098,2972,267,25,6,237,9241,8,77,1031,3095,754,95,13,77,5149,33,693,6128,6072,1016,120,22,313,14392,29,913,3392,1286,88,14,7,246,5975,3,150,598,49,12,0,0,13,822,0,216,475,40,3,6,0,10,756,0,3,0,3,0,0,0,4,9,38,1281,4474,1383,99,14,7,270,7565,17,110,139,42,12,3,0,17,333,3,18,56,61,21,6,3,36,212,123,2280,13588,24680,11684,2115,342,1215,56036
LGA23670,41,259,2758,22289,15722,3129,535,721,45452,8,293,2435,1355,297,56,4,160,4612,0,31,586,1030,170,33,8,33,1904,11,330,3029,2392,467,88,15,189,6516,14,172,470,190,3,3,0,55,920,3,71,164,12,0,0,0,10,254,0,59,74,4,0,0,0,3,149,0,4,0,0,0,0,0,0,6,19,306,712,210,3,0,4,69,1322,8,57,62,68,48,8,0,15,269,4,17,25,29,17,0,4,14,104,76,968,6580,24980,16258,3231,556,1004,53657
LGA23810,31,211,2607,14463,5992,797,130,593,24827,31,401,874,194,15,0,6,86,1604,0,12,50,40,3,0,0,5,106,31,409,918,231,19,3,6,92,1710,14,376,857,115,4,0,3,85,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,382,857,115,4,0,3,85,1458,5,42,36,15,0,0,0,12,112,0,12,19,16,12,0,3,37,105,76,1058,4449,14844,6026,799,144,817,28211
LGA23940,10,84,513,1412,572,91,16,93,2792,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,3,23,15,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,15,0,0,0,0,10,50,18,23,7,9,3,0,3,6,67,0,0,12,21,9,0,0,5,47,29,142,550,1443,580,91,20,109,2964
LGA24130,20,155,1164,6580,5406,956,180,275,14735,0,110,325,198,24,0,0,21,676,0,0,4,12,0,0,0,0,12,0,110,328,207,24,0,0,21,694,0,7,92,45,3,0,0,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,95,46,3,0,0,3,154,0,31,22,13,3,0,3,6,79,0,3,14,20,16,3,0,13,67,23,297,1617,6872,5454,967,184,324,15728
LGA24210,17,153,1400,12096,13015,3031,616,545,30872,3,110,1106,1171,156,21,7,85,2657,5,16,390,1964,1111,138,6,63,3688,9,130,1496,3133,1267,156,6,145,6348,7,122,437,452,29,0,0,33,1089,0,91,321,51,8,0,0,11,479,9,249,674,128,6,0,0,32,1102,0,0,0,0,3,0,0,0,6,18,464,1435,632,48,0,0,75,2668,3,8,13,7,3,0,0,0,35,0,4,14,23,19,9,3,81,150,49,766,4354,15886,14349,3197,628,846,40074
LGA24250,10,84,564,1399,768,129,27,105,3077,0,3,33,14,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,33,14,0,0,0,0,48,0,4,14,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,17,3,5,8,3,0,0,5,8,37,0,0,3,12,3,0,0,3,25,12,97,616,1425,775,128,30,115,3207
LGA24330,25,161,3697,8037,2693,516,92,360,15576,15,476,1249,608,81,8,3,97,2543,13,78,1266,2590,704,108,28,94,4878,24,556,2517,3203,785,125,27,191,7422,30,986,1844,209,22,3,8,96,3203,28,399,955,144,3,0,0,39,1567,88,862,1228,106,4,0,23,63,2380,0,5,21,7,0,0,0,3,36,143,2253,4054,461,32,3,33,199,7182,3,31,62,55,15,0,4,4,174,7,19,49,28,3,6,3,25,131,208,3023,10375,11771,3523,643,155,779,30481
LGA24410,38,354,5931,16787,9774,1732,273,636,35525,15,268,1379,543,110,18,6,98,2445,0,27,326,505,50,7,0,12,929,16,297,1704,1049,162,28,6,111,3373,0,30,225,131,24,4,0,14,425,0,48,296,11,0,0,0,3,365,0,16,111,23,0,0,0,3,151,0,0,0,0,0,0,0,0,0,3,91,633,163,29,4,0,25,942,0,3,9,10,3,0,0,0,29,0,3,25,38,10,3,0,23,100,61,744,8302,18046,9975,1765,277,787,39962
LGA24600,4,67,451,693,272,85,33,50,1657,9,254,1184,702,137,27,5,65,2377,20,190,1425,2141,758,192,38,112,4875,28,446,2609,2839,894,220,45,173,7253,45,480,743,296,51,3,24,42,1689,141,1451,2506,544,46,4,9,100,4800,1544,13213,20907,3962,267,18,41,1087,41048,0,9,12,3,0,0,0,0,24,1734,15152,24164,4807,363,31,71,1236,47554,11,22,35,25,11,0,0,46,156,11,98,171,42,15,7,8,43,394,1794,15777,27435,8409,1553,335,151,1551,57012
LGA24650,46,135,1226,16283,15780,1901,305,826,36502,6,126,1017,1388,536,33,10,107,3223,8,7,139,973,215,41,6,35,1423,11,134,1156,2363,749,72,13,141,4643,0,30,59,92,12,0,0,10,203,0,3,34,8,0,0,0,0,47,0,0,80,5,0,0,0,3,89,0,4,0,0,0,0,0,0,4,0,36,173,113,12,0,0,14,347,20,81,9,19,0,0,0,3,125,0,3,14,39,24,6,0,3,85,80,389,2572,18808,16564,1978,321,989,41704
LGA24780,32,194,1790,9481,4090,498,90,450,16631,7,123,882,542,20,0,0,82,1650,0,0,22,33,3,0,0,0,61,7,124,904,576,26,0,0,81,1709,12,253,700,90,3,0,3,81,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,252,700,90,3,0,3,81,1146,24,98,57,26,4,0,0,15,224,0,6,20,36,23,0,3,14,106,74,677,3465,10210,4145,499,98,643,19817
LGA24850,28,104,1013,6039,4527,646,116,295,12761,4,50,197,133,9,0,0,20,408,0,0,13,33,0,0,0,0,47,4,50,205,168,9,0,0,20,454,0,82,204,56,0,0,0,17,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,204,57,4,0,0,17,364,8,46,21,3,0,0,0,5,87,0,3,6,28,8,0,3,4,51,37,292,1445,6296,4550,645,119,341,13725
LGA24900,19,109,1108,5404,2522,349,60,286,9853,0,24,198,54,5,0,0,22,310,0,0,10,14,0,0,0,0,25,0,24,209,64,9,3,0,22,329,3,116,293,39,3,0,0,38,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,115,299,39,4,0,0,38,496,13,34,25,16,8,3,0,5,105,8,16,32,31,13,0,0,10,108,40,302,1672,5548,2554,357,63,357,10899
LGA24970,43,226,3250,20544,15341,3626,743,829,44601,10,292,2377,1970,460,76,20,177,5380,14,44,568,2405,949,121,48,82,4225,22,340,2941,4374,1406,203,65,258,9602,28,364,2274,2284,474,43,14,113,5590,14,251,603,83,7,4,0,32,997,23,597,527,11,6,0,3,14,1176,0,0,3,3,0,0,0,0,8,61,1210,3403,2378,487,47,21,158,7768,0,0,15,11,3,0,0,3,41,3,23,43,56,38,11,3,34,206,133,1793,9659,27357,17285,3880,833,1282,62221
LGA25060,22,133,2724,13081,6894,1411,226,499,24992,9,166,1967,1703,209,19,8,102,4174,7,193,1167,2611,692,80,10,91,4853,15,355,3134,4313,898,102,18,193,9028,10,632,2031,669,24,4,0,89,3464,60,1046,1592,106,10,0,0,151,2968,20,542,1698,339,10,0,0,107,2718,0,5,3,0,0,0,0,0,6,90,2232,5325,1123,45,5,3,347,9160,9,27,71,58,22,3,0,3,188,0,20,35,49,22,0,0,23,151,121,2768,11294,18615,7879,1516,248,1067,43513
LGA25150,11,101,808,4954,3518,451,116,193,10156,3,72,282,175,99,7,0,30,661,0,5,20,41,3,0,0,5,75,3,80,304,210,99,7,0,32,735,3,61,41,12,4,0,0,13,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,41,12,3,0,0,13,131,7,19,18,18,12,3,0,6,77,0,3,3,11,9,0,0,17,52,19,262,1167,5211,3642,462,120,264,11145
LGA25250,30,335,6118,19221,6653,1050,231,815,34444,20,562,4658,1704,179,23,17,218,7382,29,277,3859,3762,518,48,22,195,8698,47,837,8512,5464,695,71,40,410,16083,67,1560,2661,406,27,0,11,140,4866,53,438,844,72,9,0,0,39,1456,79,1470,2038,148,12,5,0,76,3832,0,7,17,10,0,0,0,3,27,197,3470,5559,644,51,8,15,253,10188,8,45,115,68,24,6,3,12,275,3,33,62,73,30,5,3,23,231,280,4714,20366,25466,7447,1141,291,1512,61218
LGA25340,55,387,5248,24119,14441,2806,522,1101,48672,3,237,2246,1617,127,10,3,163,4403,0,19,301,834,175,16,0,26,1374,3,257,2548,2448,298,28,4,192,5776,6,236,1440,771,40,3,3,122,2622,0,20,33,9,0,0,0,0,52,0,0,3,12,0,3,0,0,23,0,0,0,0,0,0,0,0,8,6,257,1476,789,43,5,5,121,2706,23,172,196,34,9,0,0,41,472,4,14,43,55,23,4,0,12,167,92,1087,9502,27446,14812,2842,537,1467,57791
LGA25430,31,232,1584,3367,1331,208,53,160,6949,6,61,143,29,3,0,0,19,260,0,0,3,0,0,0,0,0,11,6,58,148,32,3,0,0,17,266,5,24,22,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,22,0,0,0,0,3,57,10,17,9,11,3,0,0,0,43,0,5,20,16,17,0,0,3,58,43,338,1775,3418,1346,209,53,186,7374
LGA25490,9,85,698,2785,1625,278,79,131,5687,0,20,30,14,0,0,0,8,72,0,0,0,13,0,0,0,0,17,0,20,30,24,3,3,0,8,85,0,4,14,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,0,0,0,3,26,0,13,18,11,3,0,4,0,46,0,0,11,18,7,3,0,3,46,13,125,771,2838,1639,284,80,143,5897
LGA25620,19,126,755,2422,1188,177,39,144,4870,0,7,72,17,0,0,0,25,127,0,0,0,0,0,0,0,0,0,0,7,72,17,6,0,0,25,134,0,10,39,7,0,0,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,14,39,7,0,0,0,4,54,18,40,33,13,4,0,0,47,152,0,3,15,17,11,0,0,3,48,41,195,911,2476,1208,176,40,218,5263
LGA25710,15,164,999,7611,7497,1684,291,234,18502,7,68,146,80,14,0,0,10,332,0,3,92,209,34,5,0,4,345,7,68,243,287,51,5,0,19,682,0,26,224,210,19,3,0,7,487,0,3,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,237,212,23,3,0,7,506,0,3,3,3,3,0,0,0,15,0,3,9,22,12,3,0,7,56,22,272,1488,8129,7590,1690,296,269,19759
LGA25810,16,92,656,2354,931,119,48,112,4333,0,42,27,7,0,0,0,4,87,0,0,0,0,0,0,0,0,0,0,42,27,13,0,0,0,4,87,0,40,99,9,3,0,0,9,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,99,9,3,0,0,9,163,7,20,7,14,3,0,0,4,56,0,0,5,29,5,0,3,3,52,22,201,800,2413,939,126,55,133,4695
LGA25900,5,79,858,1736,931,237,53,75,3974,10,305,2531,2299,444,79,9,105,5788,8,203,1231,2577,717,113,25,97,4974,21,506,3760,4874,1164,199,39,207,10764,180,1818,3714,617,51,5,6,192,6591,168,4027,5569,696,29,3,13,295,10800,145,4071,6102,1566,67,18,11,284,12262,4,22,15,4,0,0,0,4,49,504,9939,15404,2890,147,30,30,767,29702,11,202,205,46,6,0,0,11,484,4,39,71,33,8,3,4,33,183,536,10764,20298,9574,2256,466,124,1096,45110
LGA25990,10,69,477,1384,535,85,25,68,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,4,21,3,15,3,4,0,0,0,3,27,0,0,5,10,3,0,3,3,18,14,93,494,1397,534,85,26,79,2723
LGA26080,0,12,125,564,266,52,5,20,1048,0,5,38,15,0,0,0,3,63,0,0,7,8,0,0,0,0,20,0,6,44,26,0,0,0,3,80,0,7,10,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,0,0,0,32,0,0,3,6,3,0,0,0,13,0,0,0,6,0,0,3,0,11,0,27,186,605,274,52,12,26,1181
LGA26170,16,124,1257,5583,2505,350,74,240,10155,0,40,153,26,3,3,0,17,240,0,0,4,0,0,0,0,0,10,0,43,156,26,3,3,0,17,249,0,64,142,26,4,0,0,12,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,67,142,26,4,0,0,12,254,5,22,24,19,4,0,3,5,80,0,3,14,16,6,0,0,7,49,27,265,1596,5677,2523,354,78,274,10796
LGA26260,12,89,797,3216,1420,230,60,131,5936,0,57,78,16,10,0,0,7,166,0,0,4,3,0,0,0,0,8,0,57,82,17,10,0,0,7,177,0,47,50,3,3,3,0,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,3,3,3,0,5,106,4,3,5,8,7,3,3,0,38,0,8,16,28,6,0,3,3,71,14,203,946,3270,1444,234,66,149,6326
LGA26350,6,100,1450,4593,3964,1327,279,184,11898,3,220,2492,1865,241,27,7,102,4952,7,86,1138,2186,551,57,9,66,4106,9,301,3626,4052,791,88,22,168,9065,74,1340,3310,888,67,13,3,129,5822,98,2968,4213,613,19,16,4,194,8127,177,3389,3774,787,34,7,5,209,8381,0,4,4,0,0,0,0,0,9,346,7702,11301,2290,113,35,14,536,22347,19,92,93,39,6,0,0,5,257,7,30,45,37,13,4,6,16,159,389,8224,16519,11008,4892,1452,319,911,43724
LGA26430,13,92,664,2060,820,94,27,100,3866,0,61,40,4,0,0,0,9,119,0,0,0,0,0,0,0,0,5,0,62,46,4,3,0,0,9,120,3,30,53,9,4,0,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,53,9,4,0,0,3,94,6,27,9,7,0,0,0,7,61,0,0,3,13,3,0,0,3,24,26,209,769,2086,831,96,27,120,4174
LGA26490,11,99,870,4444,3117,536,100,174,9358,0,4,147,99,13,0,0,4,272,0,10,53,199,41,0,0,7,314,0,23,198,301,56,0,0,12,583,0,29,31,18,0,0,0,3,86,0,14,17,3,0,0,0,0,38,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,42,55,22,0,0,0,5,129,0,7,13,9,5,0,0,3,43,0,5,13,26,3,0,3,0,46,20,169,1152,4795,3180,543,103,196,10163
LGA26610,11,109,657,3452,1641,188,51,186,6294,0,45,173,34,3,0,0,18,272,0,3,5,0,0,0,0,0,11,0,48,177,34,3,0,0,18,276,3,112,220,39,0,0,0,28,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,110,220,39,0,0,0,30,412,20,35,17,21,3,0,0,14,113,0,9,14,41,25,0,0,8,103,37,311,1084,3588,1665,191,58,254,7198
LGA26670,7,45,320,1139,581,93,19,53,2259,0,13,3,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,4,24,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,3,3,8,3,0,0,0,3,24,0,3,3,3,3,0,0,0,15,7,72,339,1148,590,93,22,66,2333
