LGA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
LGA11600,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,3,36,40,345,195,162,93,43,14,920,0,0,0,8,22,29,24,22,3,114,0,0,4,14,10,30,62,29,15,159,26,287,276,1010,1330,1464,1626,1125,513,7671,0,0,7,65,46,42,27,18,3,218,0,7,7,50,24,25,19,14,6,158,3,10,10,88,70,93,215,88,71,655,0,3,0,8,6,27,48,45,10,149,0,3,11,36,20,42,12,4,3,139,13,46,25,346,57,56,70,30,18,649,3,13,14,95,39,21,31,11,5,229,0,0,4,28,15,4,3,3,0,60,0,0,0,14,5,4,3,0,0,26,4,36,8,106,76,85,106,61,25,511,0,0,0,17,33,69,120,76,40,350,5,15,3,89,47,28,15,3,3,202,7,24,31,152,45,41,16,3,0,316,0,3,0,23,18,11,14,4,3,77,0,3,11,56,55,49,38,7,3,223,0,0,0,4,14,69,130,59,18,292
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,10,11,3,4,0,0,31,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,5,3,9,13,52,112,115,133,65,22,525,0,0,3,9,3,3,3,0,0,22,0,0,0,3,0,4,0,0,0,6,0,0,0,3,7,15,51,6,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,3,30,0,0,7,4,0,48,0,0,0,4,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,7,3,21,0,0,0,3,0,3,4,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,4,0,6,3,3,0,0,0,22,0,0,0,0,0,4,8,0,0,13
LGA11730,0,0,0,9,16,3,3,0,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,8,3,14,6,54,105,157,178,93,37,648,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,3,3,5,0,11,0,0,0,9,10,18,26,17,3,86,0,0,0,0,0,0,0,0,0,6,0,0,0,5,7,5,0,0,0,16,0,3,0,25,0,5,7,3,0,41,0,0,0,4,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,17,0,0,0,0,3,3,6,4,0,12,0,0,0,10,4,3,3,0,0,22,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,8,0,0,25,0,0,0,0,0,9,4,0,0,10
LGA11750,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,0,9,10,30,12,9,3,3,3,82,0,0,0,0,0,0,3,3,0,10,0,3,0,3,0,3,5,0,0,20,6,36,38,149,203,251,317,192,94,1285,0,0,4,13,15,9,5,0,0,43,0,0,3,6,6,4,3,3,3,33,0,3,8,27,28,38,48,29,12,194,0,0,0,0,3,3,3,0,0,10,3,0,3,12,0,5,3,0,0,32,9,19,29,276,68,59,36,13,10,517,0,0,0,12,4,3,5,0,3,35,0,7,9,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,10,0,9,4,27,6,15,8,6,0,78,0,3,0,3,5,11,18,15,7,58,0,3,3,28,3,4,3,0,0,45,0,0,7,21,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,7,6,6,0,21,14,6,12,0,0,68,0,0,0,0,0,6,12,4,0,25
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,5,3,3,3,0,0,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,26,18,37,11,10,104,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,10
LGA12380,39,125,675,2825,1549,1196,487,339,129,7366,0,0,5,23,47,105,127,99,20,429,15,50,24,90,38,62,61,31,10,390,7,21,18,89,83,131,119,83,62,617,0,17,61,383,200,166,101,37,3,976,0,0,0,14,0,5,8,0,0,29,0,4,18,37,17,7,55,24,21,178,0,0,4,11,22,51,141,103,24,353,3,14,48,213,108,166,44,15,3,612,213,532,508,4212,447,293,157,92,32,6479,4,20,46,234,81,57,29,21,0,492,12,92,188,425,89,57,23,21,10,908,18,74,180,595,249,96,36,19,9,1281,0,8,4,18,16,19,33,7,6,115,0,3,5,22,54,90,196,192,102,674,3,3,14,49,13,9,3,3,0,93,24,45,279,1030,357,246,109,46,11,2160,17,78,244,1465,1308,1069,546,245,93,5058,6,19,55,209,75,82,46,14,7,510,0,0,0,8,18,107,285,210,85,714
LGA12700,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,18,28,11,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA12730,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,11,10,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,4,11,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA12750,0,0,0,6,3,3,4,0,0,23,0,0,0,0,5,9,20,23,3,57,0,0,0,0,0,0,0,0,3,6,4,5,7,39,111,224,311,168,70,934,0,0,0,4,4,3,3,0,0,15,0,0,0,3,7,4,3,4,3,23,0,0,0,3,13,36,73,34,17,179,0,0,0,0,0,0,12,3,0,14,0,0,0,4,0,6,0,3,0,9,0,0,0,20,4,0,5,0,0,33,0,0,0,3,0,3,7,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,6,4,3,0,36,0,0,0,0,3,10,12,11,3,34,0,3,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,8,0,0,0,13,0,0,0,0,3,6,14,0,0,25
LGA12850,3,37,114,580,454,429,222,203,211,2241,0,0,17,111,113,229,246,225,67,1007,0,9,7,34,26,49,34,33,15,211,3,9,11,41,64,114,126,54,44,465,3,7,44,263,163,157,64,29,4,729,0,9,3,12,8,3,3,3,3,51,0,4,17,14,14,20,89,50,31,246,0,10,35,18,17,25,69,45,10,232,0,4,22,107,20,35,18,8,3,218,0,17,25,164,35,50,20,12,3,331,4,14,21,111,37,45,25,7,3,273,0,44,77,210,111,103,61,50,28,686,59,638,1197,3375,1635,1229,737,387,105,9369,0,0,0,9,11,14,15,3,0,58,0,0,8,40,107,271,554,561,217,1754,0,0,7,15,6,3,3,0,0,38,0,0,0,33,13,9,4,0,0,66,16,36,64,316,284,249,103,45,24,1131,4,6,13,109,49,49,19,6,4,262,0,0,11,8,15,110,198,125,39,508
LGA12870,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,37,45,27,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA12900,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,14,3,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12930,72,284,1575,5217,2348,1866,825,580,204,12958,0,0,3,27,66,63,125,91,11,379,4,24,20,145,97,125,115,75,45,647,11,46,23,174,142,149,153,97,74,863,3,10,16,138,82,72,49,27,7,408,0,0,4,17,5,3,4,0,4,43,0,7,12,36,24,13,35,25,6,155,3,16,29,64,97,219,402,309,81,1218,10,28,136,593,338,504,141,43,8,1818,25,48,70,567,100,87,64,37,13,1011,7,19,67,466,137,96,51,25,8,883,0,0,4,34,8,12,0,4,0,69,0,0,4,22,9,5,0,3,0,46,0,9,0,40,17,21,18,7,3,121,0,3,7,36,41,85,167,170,53,567,0,10,9,121,52,23,8,0,4,219,0,14,27,152,63,34,20,11,0,315,0,9,36,228,217,171,101,52,17,816,3,24,50,251,94,144,79,23,6,668,0,0,0,6,7,23,44,27,19,124
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13010,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,25,30,12,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
LGA13310,0,3,0,21,6,0,0,3,3,37,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,4,0,0,5,0,5,5,38,60,66,97,42,21,331,0,0,0,6,0,3,0,0,0,15,0,0,0,4,0,0,3,0,0,13,0,0,0,6,8,9,8,4,12,46,0,0,0,0,0,0,3,3,3,10,0,0,0,0,0,3,0,0,0,5,3,4,0,39,0,5,0,0,0,63,0,0,0,4,3,0,0,0,0,8,0,0,0,9,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,3,0,0,13,0,0,0,0,0,8,8,3,4,20,0,0,0,3,0,0,0,0,0,4,0,0,5,18,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,6,4,0,0,20,0,0,0,0,0,3,0,0,0,9
LGA13340,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,16,26,30,26,7,3,106,0,0,3,3,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,6,11,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
LGA13450,0,4,3,20,6,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,7,10,18,30,20,17,3,5,105,0,9,7,27,11,14,5,7,0,84,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,4,7,3,0,0,0,0,12,3,22,26,277,66,44,14,8,3,469,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,14,0,0,4,9,15,56,167,169,127,545,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,4,18,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3
LGA13510,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,20,31,17,7,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4
LGA13550,0,0,3,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,9,14,14,3,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,0,3,7,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,7,8,6,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13800,0,0,9,58,23,15,11,4,3,133,0,0,0,4,9,14,9,6,0,37,0,0,0,0,0,4,4,0,0,8,5,18,36,160,284,290,242,147,66,1250,0,0,3,16,11,5,4,0,0,41,0,0,0,3,5,3,5,0,0,17,0,3,0,19,15,23,47,16,17,142,0,0,0,0,4,12,12,12,3,44,0,0,3,3,3,3,0,3,0,23,0,0,0,20,8,11,16,5,0,63,0,0,0,13,3,6,3,0,0,31,0,0,0,6,5,4,0,0,0,19,0,0,0,0,7,0,0,0,0,4,0,0,0,17,13,18,17,7,3,74,0,0,0,12,11,16,24,9,8,80,0,0,0,3,3,7,3,0,0,16,0,0,0,9,8,8,0,0,0,28,0,0,0,6,5,9,4,0,0,24,0,0,0,23,14,9,6,0,0,52,0,3,3,11,23,56,84,17,6,203
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,14,0,3,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13910,0,0,0,6,0,3,3,0,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,7,12,24,29,57,28,6,167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,10,3,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,10,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,17,9,7,0,0,0,30,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3
