LGA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
LGA35760,0,0,0,0,..,29,3,32,3,29,..,8,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,72,11,82,3,82,..,207,54,264,7,273,..,23,0,28,614,638,4439,233,58,289,621,5353,4361,..,..,..,..,4361,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,8,14,0,14,..,0,0,0,0,0,..,10,9,19,0,19,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,5,0,5,..,3,3,5,0,5,..,10,5,14,0,14,..,5,0,8,0,8,..,8,3,7,0,7,..,16,20,39
LGA35780,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,482,138,614,9,621,..,831,222,1051,14,1068,..,3,25,24,60,87,208,837,244,1078,75,1359,191,..,..,..,..,191,..,0,0,0,0,0,..,0,0,0,0,0,..,380,68,452,3,451,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA35790,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,5,34,7,41,..,52,7,56,11,70,..,0,0,0,37,39,1100,52,10,57,50,1209,1136,..,..,..,..,1136,..,0,0,0,0,0,..,0,0,0,0,0,..,22,3,21,4,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA35800,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,3,0,3,54,57,746,17,0,17,54,815,754,..,..,..,..,754,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA36070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,212,3,219,3,217,..,3,0,6,9,12,136,215,6,219,14,375,136,..,..,..,..,136,..,0,0,0,0,0,..,0,0,0,0,0,..,225,5,226,3,225,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA36150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,25,25,410,4,0,4,25,436,355,..,..,..,..,355,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA36250,0,22,0,22,..,216,10,223,3,231,..,169,20,193,3,195,..,31,0,31,0,30,..,41,5,48,3,51,..,24,0,28,0,32,..,66,15,83,0,80,..,818,140,954,9,969,..,3942,421,4363,51,4418,..,159,16,175,3018,3194,64379,4100,441,4544,3068,71985,66374,..,..,..,..,66374,..,375,3,378,3,383,..,74,13,88,0,91,..,26,0,26,0,26,..,115,32,148,0,151,..,337,85,421,8,430,..,15,0,16,0,16,..,469,119,583,10,591,..,95,10,105,3,106,..,186,3,190,0,190,..,167,10,176,3,180,..,277,6,282,4,281,..,157,9,163,0,164,..,7,0,7,0,7,..,132,7,137,0,133,..,136,18,147,0,155,..,51,3,55,0,55,..,19,3,21,0,21,..,70,3,74,0,74,..,409,32,440,6,441,..,205,20,221,9,226,..,121,13,135,0,135,..,47,6,56
LGA36300,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,5,38,39,365,7,0,13,38,410,345,..,..,..,..,345,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA36370,3,28,0,28,..,287,16,303,4,303,..,26,4,30,0,30,..,82,71,150,0,150,..,20,0,26,0,24,..,4,0,4,0,4,..,102,99,205,0,206,..,453,207,658,15,668,..,1830,496,2324,26,2353,..,111,4,115,2880,2993,34060,1942,500,2439,2914,39402,35461,..,..,..,..,35461,..,93,0,93,0,93,..,7,3,14,0,14,..,63,3,71,3,70,..,39,15,57,0,54,..,99,27,128,0,130,..,4,0,8,0,8,..,145,40,186,4,191,..,3,0,3,0,3,..,15,0,15,0,15,..,28,3,28,0,28,..,51,3,52,0,52,..,10,0,11,0,13,..,46,7,52,0,50,..,66,0,68,0,68,..,72,5,74,4,82,..,52,3,55,0,56,..,11,4,17,0,17,..,88,11,94,0,94,..,336,31,361,5,366,..,13,0,13,0,13,..,27,0,29,0,29,..,29,12,40
LGA36510,0,4,0,4,..,23,0,23,0,23,..,29,0,29,0,29,..,0,0,0,0,0,..,8,3,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,100,14,112,3,114,..,506,70,577,9,579,..,50,0,49,1639,1687,17496,552,69,622,1643,19761,18143,..,..,..,..,18143,..,29,0,27,0,27,..,3,0,3,0,3,..,10,0,10,0,10,..,4,0,5,0,5,..,17,9,26,0,23,..,0,0,0,0,0,..,23,8,28,0,30,..,7,0,7,0,7,..,34,0,36,0,34,..,41,0,41,0,41,..,102,3,105,0,105,..,7,0,7,0,10,..,0,0,0,0,0,..,5,0,8,0,8,..,19,0,20,0,20,..,3,0,3,0,3,..,0,0,0,0,3,..,4,0,5,0,5,..,30,3,30,0,37,..,15,0,17,0,17,..,44,4,52,0,52,..,6,31,38
LGA36580,8,28,0,28,..,147,17,170,7,172,..,12,3,11,0,11,..,0,0,0,0,0,..,4,3,5,0,5,..,0,0,0,0,0,..,22,24,42,0,42,..,39,17,54,0,54,..,395,96,490,10,497,..,33,3,34,968,1000,10881,425,96,525,972,12381,10735,..,..,..,..,10735,..,17,0,17,0,17,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,25,15,38,0,38,..,3,0,3,0,3,..,24,15,44,0,44,..,3,0,3,0,3,..,14,0,14,0,14,..,14,0,14,0,12,..,56,0,56,0,56,..,5,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,12,..,8,0,8,0,11,..,3,0,7,0,7,..,9,0,11
LGA36630,0,3,0,3,..,60,0,63,0,63,..,7,0,7,0,7,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,12,0,14,0,14,..,50,14,66,5,64,..,308,28,332,5,338,..,67,12,74,1241,1323,14452,374,34,414,1246,16111,14514,..,..,..,..,14514,..,26,0,25,0,25,..,6,0,4,0,4,..,4,0,4,0,9,..,9,0,6,0,6,..,16,3,20,0,24,..,0,0,0,0,0,..,19,10,29,0,33,..,3,0,3,0,3,..,15,0,15,0,15,..,20,3,23,0,23,..,35,0,35,0,35,..,4,0,4,0,4,..,3,0,3,0,3,..,10,0,10,0,10,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,9,3,10,0,10,..,33,3,36,0,36,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0
LGA36660,0,6,0,6,..,34,0,34,0,34,..,21,3,23,0,23,..,3,0,3,0,3,..,9,0,10,0,10,..,3,0,3,0,3,..,8,3,12,0,12,..,92,28,119,4,122,..,578,122,694,13,710,..,70,4,77,1028,1103,15473,646,124,776,1041,17285,15953,..,..,..,..,15953,..,21,0,21,0,21,..,5,0,4,0,4,..,4,0,4,0,4,..,5,3,14,0,14,..,42,26,65,0,65,..,0,4,5,0,5,..,46,30,79,0,79,..,15,4,15,0,18,..,20,0,22,0,22,..,21,0,21,0,25,..,53,9,64,0,64,..,6,0,4,0,4,..,0,0,0,0,0,..,15,0,15,0,16,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,4,0,4,..,34,4,43,0,39,..,145,41,190,3,196,..,6,4,9,0,9,..,19,14,32
LGA36720,0,27,0,27,..,277,11,292,3,296,..,280,14,292,4,293,..,27,0,23,0,23,..,124,22,143,0,138,..,17,0,23,0,22,..,77,24,100,0,100,..,1132,187,1324,26,1349,..,5869,610,6478,76,6557,..,364,29,390,8078,8474,126940,6230,639,6871,8154,141965,135631,..,..,..,..,135631,..,411,0,413,4,418,..,47,10,55,0,55,..,20,0,20,0,20,..,125,34,165,3,164,..,361,112,473,11,481,..,18,7,27,0,27,..,507,152,660,11,671,..,49,4,58,0,58,..,401,5,404,0,404,..,457,13,471,3,477,..,819,26,848,8,859,..,115,13,125,4,135,..,15,4,20,0,21,..,112,4,123,0,122,..,154,17,168,3,173,..,46,4,45,0,45,..,35,3,39,0,39,..,216,17,234,3,240,..,580,55,635,7,638,..,370,33,400,4,411,..,265,39,302,3,303,..,139,64,195
LGA36820,0,4,0,4,..,11,0,18,0,18,..,8,0,8,0,7,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,71,27,97,11,108,..,419,50,467,19,484,..,41,3,41,1003,1043,10688,457,52,505,1023,12214,10976,..,..,..,..,10976,..,9,0,9,0,9,..,3,0,3,0,3,..,26,0,28,3,30,..,6,0,8,0,8,..,13,4,15,4,21,..,0,0,0,0,0,..,17,6,20,4,26,..,3,0,3,0,3,..,31,0,27,0,27,..,14,0,18,0,18,..,78,0,77,0,77,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,15,0,11,0,11,..,91,18,108,0,113,..,22,5,26,0,26,..,7,3,6
LGA36910,0,39,0,39,..,395,9,406,5,407,..,118,5,121,0,121,..,72,4,77,0,76,..,34,4,42,0,38,..,11,0,12,0,12,..,47,5,53,0,53,..,1326,292,1620,24,1641,..,4451,687,5140,55,5191,..,176,14,193,5150,5341,67638,4634,696,5328,5207,78166,71904,..,..,..,..,71904,..,230,3,231,0,234,..,301,106,403,5,410,..,47,0,48,0,48,..,74,32,108,0,110,..,327,140,476,3,481,..,26,6,35,0,35,..,429,181,613,5,617,..,20,3,24,0,24,..,81,8,87,0,87,..,99,8,100,0,100,..,149,4,150,4,153,..,31,6,36,0,39,..,60,4,67,0,67,..,115,0,117,0,118,..,105,19,127,3,133,..,120,12,130,0,130,..,29,3,35,0,33,..,197,18,221,3,226,..,630,59,685,14,701,..,93,4,96,0,99,..,69,7,80,0,80,..,74,23,98
LGA36950,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,5,37,4,40,..,656,119,767,40,810,..,14,4,20,276,299,682,668,124,788,313,1788,653,..,..,..,..,653,..,3,0,3,0,3,..,0,0,0,0,0,..,698,73,770,36,808,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,7,..,0,0,0
LGA36960,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,60,13,79,0,77,..,1570,299,1868,96,1960,..,10,9,21,184,201,126,1585,304,1887,279,2295,114,..,..,..,..,114,..,0,0,0,0,0,..,0,0,0,0,0,..,1542,247,1787,83,1874,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA37010,4,43,0,39,..,546,27,570,3,576,..,182,13,196,6,198,..,88,3,92,3,100,..,68,15,85,0,85,..,9,4,7,0,7,..,123,41,162,0,163,..,1555,342,1899,46,1940,..,5451,728,6177,93,6270,..,221,17,242,7724,7970,79112,5672,740,6414,7823,93352,79963,..,..,..,..,79963,..,226,0,224,0,224,..,91,18,109,0,109,..,235,10,245,6,250,..,137,42,178,0,178,..,241,66,309,3,310,..,14,0,13,0,13,..,389,107,495,5,500,..,18,0,22,0,22,..,78,3,82,0,82,..,145,12,159,0,159,..,281,10,290,4,294,..,161,31,194,3,195,..,42,0,42,0,42,..,142,7,151,0,151,..,92,18,113,0,114,..,87,4,87,0,87,..,39,0,43,0,43,..,123,29,153,0,153,..,529,56,590,0,589,..,386,36,417,4,426,..,133,8,141,0,142,..,100,37,133
LGA37300,0,3,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,0,4,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,49,11,58,0,62,..,143,22,160,3,163,..,11,0,12,207,217,1720,153,19,168,211,2097,1461,..,..,..,..,1461,..,3,0,3,0,3,..,0,0,0,0,0,..,40,5,40,3,43,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
LGA37310,0,5,0,5,..,177,0,180,0,184,..,18,3,24,0,24,..,5,3,11,0,11,..,0,0,3,0,3,..,0,0,3,0,3,..,5,0,5,0,12,..,87,18,107,4,110,..,557,44,600,5,608,..,38,0,39,1889,1926,14593,595,43,641,1892,17128,14066,..,..,..,..,14066,..,49,0,49,0,46,..,0,0,4,0,4,..,8,0,8,0,8,..,10,0,11,0,11,..,8,3,11,0,11,..,0,0,0,0,0,..,17,4,19,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,9,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,19,0,19,0,14,..,21,9,27,0,24,..,3,0,3,0,3,..,0,0,3,0,3,..,18,6,25,0,25,..,67,12,78,3,77,..,3,0,3,0,3,..,5,0,3,0,3,..,5,3,8
LGA37340,0,3,0,3,..,86,0,92,3,95,..,34,0,37,0,40,..,9,0,9,0,9,..,18,0,17,0,17,..,17,0,14,0,14,..,29,7,36,0,37,..,124,20,150,0,149,..,774,203,978,10,985,..,66,0,65,2292,2359,14147,835,206,1044,2304,17495,13218,..,..,..,..,13218,..,31,0,29,0,29,..,8,0,8,0,8,..,22,0,22,0,22,..,15,3,20,0,20,..,83,79,169,0,168,..,0,5,4,0,4,..,103,91,196,0,199,..,0,0,0,0,0,..,23,0,24,0,24,..,38,3,40,0,40,..,77,3,79,0,76,..,11,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,14,3,22,0,22,..,9,0,9,0,9,..,6,0,6,0,5,..,10,0,10,0,10,..,42,3,48,0,48,..,38,3,38,3,44,..,40,12,49,0,49,..,30,35,67
LGA37400,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,7,..,3,0,3,60,65,517,11,0,12,58,590,482,..,..,..,..,482,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0
LGA37550,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,39,0,41,4,47,..,3,0,3,30,35,395,43,0,43,36,470,429,..,..,..,..,429,..,0,0,0,0,0,..,0,0,0,0,0,..,39,0,39,3,41,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA37570,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,78,3,80,0,81,..,0,0,0,4,3,47,75,3,80,5,131,43,..,..,..,..,43,..,0,0,0,0,0,..,0,0,0,0,0,..,100,3,101,3,104,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
