SA3_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
30102,3,9,8,30,21,21,18,8,3,120,0,3,3,7,0,16,29,17,11,86,0,8,0,3,3,0,0,0,0,18,0,8,5,5,3,3,0,0,0,22,0,0,0,6,0,0,0,0,0,7,0,0,6,15,14,12,3,3,0,53,0,0,0,0,0,10,10,4,3,33,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,5,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,6,7,13,14,25,67,33,13,170,4,179,233,587,391,427,225,86,28,2159,0,0,3,12,9,8,12,7,0,46,0,0,0,9,8,0,0,0,0,12,0,3,4,19,21,23,8,0,0,91,4,15,24,30,15,9,3,0,0,101,0,0,3,4,10,3,4,6,0,40,0,16,37,46,77,81,67,60,9,391,0,3,0,10,8,3,0,0,0,26,11,80,122,203,170,81,58,23,6,764
30103,3,8,6,114,39,11,11,10,5,212,0,0,0,9,8,11,15,12,6,60,0,8,5,15,5,3,0,0,0,33,0,0,8,38,3,3,0,0,0,52,0,0,0,7,0,0,3,0,0,6,0,0,3,24,13,3,5,0,0,51,0,0,0,0,0,4,9,0,0,13,0,0,0,5,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,0,15,13,16,29,7,4,84,29,210,268,802,431,291,130,34,4,2203,4,0,0,12,7,9,9,3,0,50,0,0,0,5,6,0,0,3,0,18,0,6,7,33,27,14,0,3,0,97,0,31,48,89,46,25,5,4,0,241,0,0,0,13,3,6,0,3,0,26,3,15,16,46,44,35,25,18,11,210,0,10,3,14,3,4,4,0,0,35,0,49,54,183,96,44,13,10,0,456
30201,3,4,0,23,5,10,12,4,0,69,0,0,3,11,12,33,62,43,19,188,3,7,3,3,0,3,0,0,0,21,0,3,4,13,4,3,3,0,0,25,0,0,0,3,0,0,3,0,0,9,0,0,13,26,14,12,12,4,0,86,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,18,0,3,5,21,5,0,0,0,0,33,0,0,0,0,8,7,11,12,3,47,6,32,72,253,127,87,49,18,10,650,0,0,0,3,3,0,0,6,0,18,0,0,5,17,5,3,0,0,0,25,0,4,13,26,28,14,0,3,0,91,0,24,23,70,43,17,5,3,0,186,0,0,0,12,0,7,4,0,0,27,0,8,4,23,17,22,24,18,4,106,0,4,3,17,0,3,5,0,0,33,3,31,40,108,51,29,20,0,0,279
30202,0,12,8,72,18,6,3,3,3,137,3,0,0,17,27,34,81,109,53,319,0,6,8,12,3,0,0,0,0,28,0,13,22,89,7,7,0,0,0,130,0,0,0,3,3,0,3,0,0,9,6,5,5,51,25,19,7,5,3,133,0,0,0,0,0,3,0,3,0,11,0,0,0,3,3,3,0,0,0,7,0,0,12,31,15,7,3,3,0,68,0,5,17,53,6,0,0,0,0,76,0,4,3,14,11,9,21,11,7,72,14,91,137,490,208,167,94,33,4,1242,0,0,0,17,3,3,9,0,0,33,0,3,4,23,0,3,0,0,0,37,0,8,25,36,26,21,7,9,0,139,7,32,52,141,59,26,3,3,0,332,0,0,0,9,0,5,3,3,3,32,0,3,5,26,28,19,22,23,10,135,0,3,6,25,7,8,0,4,0,54,3,4,17,86,27,17,13,3,0,173
30203,0,0,4,50,8,11,6,4,4,84,0,0,0,23,6,12,19,13,12,93,8,0,10,16,4,5,0,0,0,42,0,3,11,43,3,3,0,0,0,67,0,0,0,0,0,0,0,0,0,4,3,0,8,25,9,3,4,0,0,50,0,0,0,0,3,0,4,0,0,9,0,0,0,5,0,0,0,0,0,6,0,0,5,32,8,0,0,0,0,44,0,11,30,79,3,0,0,0,0,124,0,0,0,12,0,3,10,3,0,35,13,58,109,380,140,122,62,11,3,897,0,0,0,5,0,0,0,0,0,18,0,0,12,22,0,0,0,0,0,42,0,11,38,36,17,11,3,3,0,126,3,20,26,102,43,12,7,0,0,218,0,0,0,6,0,6,11,0,0,28,0,3,7,17,11,8,11,3,0,66,0,0,4,15,3,0,0,0,0,26,0,3,16,41,10,11,7,0,0,92
30204,3,3,9,39,19,6,7,10,5,98,0,3,0,11,5,14,23,21,10,90,0,3,3,6,7,0,0,0,0,24,3,11,4,25,0,3,0,0,0,47,0,3,0,3,3,0,0,0,0,13,0,5,9,29,10,10,9,4,0,72,0,0,0,0,0,3,4,3,0,11,0,3,3,0,3,0,8,0,0,12,0,0,7,21,3,3,0,0,0,46,0,7,20,70,5,0,0,0,0,99,0,3,0,13,6,13,17,13,3,74,11,117,149,461,231,177,86,33,13,1279,0,3,0,10,7,4,10,0,3,39,0,3,3,9,3,0,0,0,0,20,0,7,18,39,33,7,6,4,0,123,9,66,77,196,81,45,14,3,0,498,0,0,0,11,5,9,4,6,0,33,0,4,5,19,31,33,26,24,0,151,0,5,0,19,4,3,0,0,0,34,0,14,23,79,34,23,4,7,0,184
30301,0,10,10,150,8,6,4,3,3,195,0,0,0,17,5,22,34,55,22,152,0,9,4,13,4,5,0,0,0,38,0,14,28,77,17,17,4,3,0,156,0,0,0,5,8,7,7,0,0,29,0,6,14,42,13,30,16,9,0,131,0,0,0,0,0,7,3,3,0,17,0,0,0,0,0,5,3,0,0,16,0,0,0,3,0,5,0,0,0,12,0,0,8,22,4,0,0,0,0,33,0,0,0,8,4,4,6,3,3,40,11,67,86,371,140,121,66,19,4,888,0,6,3,14,0,3,0,0,0,29,0,0,0,10,0,0,0,0,0,19,0,3,4,18,11,15,0,3,0,60,0,4,21,49,28,20,8,0,0,132,0,0,0,13,4,8,3,3,3,32,0,6,0,38,21,23,22,13,6,130,0,6,10,18,10,5,3,5,0,56,0,25,57,124,69,25,11,8,3,319
30302,3,12,3,76,15,18,12,3,0,150,0,3,7,43,14,16,26,27,13,149,3,7,20,63,8,4,3,0,0,114,0,3,39,116,11,7,0,0,0,185,0,0,0,8,7,6,0,4,0,26,0,0,57,79,20,11,9,3,0,179,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,17,0,0,0,7,3,3,3,0,0,18,3,7,47,159,7,0,0,0,0,225,0,0,3,15,14,15,10,8,4,74,8,35,126,477,200,133,63,20,3,1064,0,0,0,17,5,3,3,4,0,33,0,3,14,60,0,0,0,0,0,84,0,5,10,42,34,14,0,3,0,110,4,20,22,109,15,11,10,0,3,201,0,0,4,25,6,15,5,0,0,55,0,4,4,45,33,29,17,14,7,149,0,4,20,50,10,0,0,0,0,82,0,0,43,106,24,18,8,9,4,211
30303,0,4,0,48,15,8,6,9,3,98,0,0,0,13,7,11,26,30,9,102,3,12,28,44,14,4,0,3,0,106,14,83,180,534,117,31,14,5,0,978,0,0,0,11,9,9,3,3,0,33,5,32,63,160,59,62,44,11,0,431,0,0,0,0,0,0,8,3,3,15,0,0,3,3,3,3,3,0,0,10,0,0,0,13,3,0,3,3,0,24,0,3,5,30,4,4,0,0,0,38,0,0,0,3,3,8,29,18,3,73,11,90,161,366,191,155,66,43,7,1083,0,0,0,6,8,3,4,0,0,15,0,14,21,107,14,3,0,0,0,160,0,13,14,52,38,29,30,22,11,205,0,26,44,114,55,26,6,0,0,274,0,0,0,13,10,13,3,8,8,47,0,0,5,24,18,25,25,13,10,115,3,16,23,60,13,8,5,3,0,128,0,33,70,111,66,41,16,10,0,349
30304,0,9,0,30,11,3,9,3,0,68,0,0,0,9,3,3,11,10,3,47,0,9,11,21,7,3,0,0,0,48,0,12,25,106,10,9,0,3,0,176,0,0,0,3,3,5,0,0,0,10,3,9,19,52,19,25,12,10,0,145,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,10,0,0,0,7,0,3,0,0,0,13,0,0,4,22,3,0,0,0,0,31,0,0,3,14,3,9,10,5,7,43,3,21,58,228,119,70,26,15,0,538,0,0,0,3,3,7,6,3,0,20,0,0,34,102,0,3,0,0,0,146,0,10,17,19,19,10,0,3,0,83,4,20,17,51,25,8,4,3,0,128,0,0,0,10,4,5,3,3,0,27,0,3,0,19,11,25,15,11,4,82,0,3,9,20,5,4,3,0,0,42,0,3,8,40,16,8,3,3,0,74
30305,0,10,5,22,5,3,4,6,0,50,0,0,3,0,9,9,18,8,7,55,0,11,3,18,3,3,3,0,0,38,13,36,44,196,52,18,8,4,0,374,0,0,0,14,4,3,3,3,0,35,0,22,44,175,50,44,40,9,0,393,0,0,0,0,0,0,3,3,0,8,0,0,0,7,7,3,3,0,0,21,0,0,0,9,0,6,0,3,0,20,0,3,6,34,0,3,0,0,0,45,0,0,0,4,6,8,19,12,3,56,26,197,244,477,237,179,70,13,6,1443,0,0,0,7,5,5,3,3,0,27,8,20,24,88,27,10,5,0,0,179,3,9,16,31,23,18,11,6,0,117,0,23,59,161,75,46,18,0,0,388,0,0,0,17,9,14,4,4,4,46,0,4,3,17,25,23,28,19,3,120,0,14,12,45,20,23,9,3,0,120,0,27,74,95,78,48,14,4,0,337
30306,0,0,0,19,3,4,6,0,0,33,0,0,3,4,0,11,27,11,0,68,3,8,12,26,3,0,0,0,0,56,18,54,143,498,89,35,18,8,0,858,0,0,0,5,6,0,12,0,0,27,4,11,65,193,68,56,36,27,3,463,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,3,0,7,6,16,0,4,4,0,0,43,0,0,3,16,0,0,0,0,0,15,0,0,3,3,0,0,16,6,8,40,11,118,162,230,109,79,52,19,3,779,0,0,0,0,0,0,4,4,0,12,11,40,50,181,31,10,0,3,0,337,0,6,11,33,27,15,12,9,0,123,3,10,41,90,38,23,5,5,0,224,0,0,0,8,4,4,3,6,0,24,0,3,0,8,14,14,14,9,5,66,4,3,8,49,11,10,8,0,0,90,6,14,42,75,43,46,19,0,0,237
30401,0,7,4,19,5,12,5,0,0,57,0,0,0,10,3,5,5,6,5,40,0,0,5,0,3,4,0,0,0,22,0,10,18,34,13,10,8,3,0,91,0,0,3,6,9,10,9,0,0,32,0,10,8,38,18,39,29,8,3,158,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,3,10,8,12,22,3,8,58,6,36,76,201,113,87,59,11,3,596,0,0,0,9,6,10,9,0,0,32,0,0,0,0,3,0,0,0,0,4,0,8,9,20,8,10,3,0,0,50,0,8,16,26,26,4,5,3,0,78,0,0,0,7,3,7,3,0,0,30,0,11,3,25,23,24,23,18,0,126,3,14,17,18,11,14,7,3,0,87,0,21,57,102,58,47,30,9,0,324
30402,3,16,10,36,19,7,19,5,7,114,0,0,0,5,7,9,18,9,0,47,0,7,11,3,4,7,3,0,0,42,3,24,39,51,23,3,5,0,0,144,0,0,0,7,3,3,0,0,0,10,0,11,15,43,33,29,26,19,0,176,0,0,0,0,0,0,0,0,0,3,0,3,4,3,4,3,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,6,3,18,22,17,22,17,4,105,0,55,74,162,126,100,54,30,8,620,0,3,0,15,9,9,5,7,0,48,0,0,3,3,3,0,0,0,0,12,0,3,8,15,33,15,3,3,0,94,0,11,12,17,12,3,3,4,0,59,0,0,0,17,4,8,4,0,0,37,0,23,14,29,59,31,28,13,7,209,0,16,15,36,12,7,5,3,0,95,4,74,160,223,168,118,56,22,4,841
30403,0,3,4,33,15,8,10,0,3,76,0,0,12,22,3,4,4,4,4,59,4,20,32,31,8,5,3,0,0,104,3,21,56,76,21,5,3,0,0,186,0,0,0,6,0,0,0,0,0,5,14,21,280,113,24,20,13,7,0,499,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,12,0,5,7,45,3,0,0,0,0,66,3,3,8,13,15,3,14,7,3,65,6,36,95,190,86,79,41,12,0,545,0,0,0,4,11,3,9,0,0,23,0,5,7,55,6,0,0,0,0,77,0,11,22,35,20,16,3,5,0,112,0,10,18,66,5,3,0,0,0,108,0,3,0,13,5,8,0,4,0,29,0,8,15,26,23,26,22,13,3,134,0,15,195,117,11,8,3,0,0,351,0,10,74,102,47,41,16,9,0,301
30404,0,11,4,57,15,9,6,4,0,111,0,3,3,13,8,13,13,17,4,70,0,3,3,7,0,0,4,0,0,25,0,12,8,11,5,0,3,0,0,30,0,0,0,3,0,0,0,0,0,7,0,0,4,16,6,18,9,4,0,57,0,0,0,0,3,0,6,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,15,0,0,0,0,0,19,0,0,0,18,0,3,0,0,0,25,0,4,0,8,13,17,16,7,0,66,5,68,65,282,132,82,45,13,3,698,0,3,0,6,3,0,9,3,0,26,0,0,0,0,0,0,0,0,0,5,0,3,4,20,22,10,4,4,0,65,0,10,15,30,8,5,0,0,0,76,0,0,3,11,3,14,4,3,6,44,0,6,7,41,36,21,24,14,7,156,0,3,5,12,3,4,3,3,0,39,3,36,49,119,64,34,23,3,0,332
30501,0,3,19,144,12,14,15,6,4,217,0,7,47,138,11,12,34,52,27,326,9,13,81,130,27,20,0,3,0,283,3,4,249,511,21,15,4,0,0,814,0,0,0,9,3,0,3,3,0,21,4,13,97,104,29,26,8,4,0,293,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,12,0,0,13,10,0,0,0,0,0,23,0,3,67,119,0,0,0,0,0,195,0,3,6,36,9,10,15,4,0,87,12,27,131,529,192,149,63,21,0,1124,0,0,4,23,8,7,4,0,0,40,0,7,18,45,8,0,0,0,0,74,0,0,29,42,26,15,8,0,0,113,8,8,22,143,19,17,4,0,0,220,0,0,0,34,5,3,6,0,0,52,0,3,17,67,27,44,19,9,0,195,6,3,26,59,8,15,8,0,0,119,3,4,36,175,33,20,14,3,0,276
30502,0,6,7,148,20,4,5,4,0,194,3,3,4,16,8,4,10,16,3,72,0,4,9,14,0,0,0,0,0,27,3,0,23,69,0,0,0,0,0,94,0,0,0,0,0,0,3,0,0,6,0,0,9,29,12,7,4,0,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,3,0,0,12,0,0,16,41,0,0,0,0,0,57,0,6,5,24,5,10,8,6,0,66,9,26,61,358,141,109,54,8,0,773,0,0,0,29,7,0,8,0,0,38,0,0,0,9,0,0,0,0,0,7,0,6,8,24,21,12,0,3,0,68,5,3,7,34,15,4,0,0,0,70,0,0,0,15,3,9,0,0,3,30,4,6,4,60,31,28,15,0,4,163,3,10,3,12,0,0,0,0,0,34,4,12,23,112,27,13,0,0,0,188
30503,4,6,6,127,35,23,17,9,0,225,0,3,7,63,22,30,61,60,38,280,3,14,18,60,14,4,3,0,0,118,7,21,35,124,14,9,0,0,0,205,0,0,0,6,4,0,0,0,0,18,0,4,62,101,16,12,7,4,0,209,0,0,0,3,3,0,6,0,0,9,0,0,3,12,0,0,0,0,0,17,0,0,10,11,4,0,0,3,0,26,3,3,74,213,0,0,0,0,0,296,0,6,3,24,10,12,20,4,5,87,8,58,144,593,277,207,110,33,5,1429,0,0,3,17,11,9,9,6,0,50,0,8,0,42,0,0,0,0,0,56,3,10,18,63,32,14,3,3,0,149,9,16,23,122,19,9,3,0,0,206,0,0,0,32,3,4,11,0,5,59,0,9,16,84,55,39,23,12,3,246,8,14,19,64,6,4,0,0,0,132,0,3,41,159,44,31,11,7,0,297
30504,0,10,7,89,30,15,9,4,0,157,0,3,6,29,15,15,12,33,13,132,0,4,15,19,8,0,3,0,0,48,0,3,24,41,9,7,0,0,0,84,0,0,0,7,0,0,0,0,0,10,0,8,25,53,21,14,6,4,0,133,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,15,43,0,0,0,0,0,64,0,0,3,16,13,11,14,6,3,67,8,31,78,292,141,102,51,8,3,716,0,0,0,20,11,3,5,0,0,37,0,0,3,17,0,0,0,0,0,23,0,4,13,29,27,10,6,0,0,82,0,7,11,35,6,5,0,0,0,69,0,0,0,19,0,4,3,3,4,33,0,6,7,51,38,24,15,5,3,155,0,21,20,33,7,4,3,0,0,88,0,9,54,125,42,28,10,0,0,272
30601,0,11,3,28,9,18,19,0,0,87,0,3,3,18,10,9,23,4,5,86,0,20,15,36,20,3,3,0,0,112,4,3,9,41,7,0,0,0,0,59,0,0,0,0,0,0,6,0,0,6,0,4,7,15,12,10,4,0,0,50,0,0,0,0,3,3,9,0,0,15,0,4,0,3,3,3,3,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,8,0,3,0,29,28,25,27,20,0,135,10,62,62,247,195,179,115,26,3,890,0,0,0,3,8,8,3,3,0,25,0,4,0,5,3,3,0,0,0,19,4,76,54,82,43,22,5,3,0,290,3,13,14,26,7,8,0,0,0,68,0,0,0,10,7,12,4,0,0,30,0,0,6,26,41,41,34,7,0,162,0,3,3,0,3,0,0,0,0,15,4,24,35,70,48,23,17,3,0,224
30602,0,5,0,34,22,19,20,10,0,102,0,4,9,46,31,20,52,60,23,248,3,53,37,170,74,19,14,3,0,371,5,18,50,244,26,5,0,0,0,355,0,0,0,0,0,0,0,0,0,6,5,9,4,26,19,18,6,5,0,92,0,0,3,0,0,3,13,0,0,22,0,0,0,0,4,0,5,0,0,14,0,3,5,36,0,0,0,0,0,50,5,62,63,22,3,0,0,0,0,153,0,0,5,22,18,30,48,15,3,148,12,83,126,419,304,290,170,50,11,1454,0,3,0,9,3,7,9,4,0,37,0,0,0,9,0,5,0,0,0,18,8,83,125,189,109,68,26,5,0,610,11,48,55,180,63,39,13,0,0,410,0,0,0,14,4,11,8,3,3,41,3,0,9,45,33,31,31,16,5,167,0,4,3,9,12,3,0,0,0,35,0,8,19,52,19,14,6,3,0,129
30603,0,3,3,9,3,5,3,3,0,30,0,0,5,18,3,11,47,70,33,184,0,0,6,18,0,0,0,0,0,28,0,0,7,18,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,14,0,0,0,0,0,3,10,6,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,10,14,10,3,3,42,0,9,16,71,59,85,53,21,0,322,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,4,0,0,4,14,14,12,8,0,0,55,4,21,21,26,15,0,3,0,0,88,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,12,20,3,0,44,0,0,0,0,0,3,0,0,0,3,0,3,3,10,8,3,8,0,0,32
30604,0,0,3,12,7,3,3,0,0,26,0,0,0,20,3,3,3,13,3,46,0,0,0,0,0,0,0,0,0,5,0,0,3,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,5,3,0,33,4,5,12,60,38,47,32,14,0,218,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,14,0,3,0,4,0,0,0,0,0,11,0,0,0,0,3,0,3,0,0,9,0,3,3,11,0,11,4,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,25
30605,0,0,0,7,3,4,8,7,3,27,0,0,4,18,12,34,85,119,47,314,3,3,3,10,0,0,0,0,0,24,0,0,9,19,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,0,0,18,0,0,0,0,0,0,3,3,0,11,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,10,7,17,32,20,7,94,0,15,18,57,87,109,76,24,3,402,0,4,0,0,0,9,3,0,0,16,0,0,0,3,0,0,0,0,0,3,0,3,3,25,15,25,6,3,0,84,0,7,7,10,5,0,3,0,0,40,0,0,0,3,0,0,3,3,0,10,0,0,4,3,9,16,18,8,0,71,0,0,0,0,0,0,0,0,0,3,0,4,9,20,10,13,9,3,0,60
30701,0,0,0,28,10,5,9,0,3,50,0,0,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,13,0,0,0,4,0,7,9,3,4,26,0,13,23,79,59,52,27,11,0,260,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,10,4,3,0,0,19,6,38,19,83,31,0,0,0,0,185,0,0,0,4,0,0,3,0,0,9,0,0,0,14,0,4,10,0,0,26,0,0,0,3,0,0,0,0,0,4,0,11,13,48,15,10,3,0,0,101
30702,0,0,0,9,0,3,0,0,0,20,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,17,11,5,50,3,22,18,79,60,65,36,8,0,292,0,0,0,0,3,3,9,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,7,6,0,0,0,0,15,3,46,38,120,35,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,0,0,30,0,3,0,0,0,0,0,0,0,4,3,10,15,21,25,9,6,0,0,93
30703,0,0,0,7,4,3,3,0,0,19,0,0,0,7,3,15,56,34,16,128,0,0,0,0,0,0,0,0,0,5,0,0,13,33,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,3,0,23,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,4,4,14,25,15,4,79,3,16,18,72,56,68,75,17,4,325,0,0,0,0,0,4,3,4,0,13,0,0,0,4,0,0,0,0,0,4,0,3,3,5,12,0,0,0,0,22,0,13,12,22,12,3,0,0,0,69,0,0,0,0,0,3,3,0,3,7,0,3,0,8,3,5,12,9,8,41,0,0,0,4,0,3,0,0,0,7,0,9,0,14,15,8,4,0,0,51
