SA3_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
21201,0,6,16,80,32,15,9,3,0,167,0,0,3,15,19,16,22,12,0,78,0,24,12,37,9,3,13,3,0,109,4,72,102,322,468,419,410,208,85,2084,0,3,6,41,15,11,5,0,0,85,0,0,0,9,6,14,0,3,0,29,0,0,8,26,27,48,66,25,11,220,0,0,0,0,6,11,11,6,3,32,0,0,3,21,9,7,0,0,0,35,18,39,40,542,53,55,36,5,6,803,4,3,0,40,12,3,6,3,3,77,0,0,3,14,3,3,0,0,0,29,0,0,0,5,0,0,0,0,0,14,0,12,0,32,20,8,11,16,3,102,0,0,0,6,18,30,38,37,20,140,0,7,0,18,3,0,3,0,0,33,0,0,5,18,3,0,0,0,0,30,0,3,3,11,3,4,3,0,0,21,0,10,11,38,17,12,6,6,4,113,0,0,0,0,0,14,19,5,4,43
21202,11,48,101,648,270,197,87,41,13,1425,0,0,9,65,74,103,75,56,18,404,3,28,24,93,50,62,56,34,6,353,5,102,95,277,426,402,401,271,128,2104,0,6,24,153,99,71,27,16,3,391,0,3,7,14,11,5,8,0,4,56,0,3,24,30,37,37,70,52,32,279,0,5,3,23,31,45,62,47,7,232,3,8,12,58,33,38,9,0,0,161,26,145,217,1364,345,270,137,60,18,2577,3,12,22,110,44,29,17,7,0,247,0,44,53,98,37,15,8,0,0,260,0,9,3,60,28,16,8,7,3,128,0,5,0,29,15,30,25,23,9,128,0,0,0,21,44,110,151,110,53,479,0,7,3,34,9,3,3,0,0,47,3,11,18,70,21,4,3,0,0,136,0,6,10,70,61,48,12,9,3,219,3,33,59,139,94,95,43,9,0,473,0,0,0,4,6,10,49,21,7,98
21203,7,46,104,490,168,117,54,14,3,1002,0,0,5,53,51,32,35,13,5,198,3,31,38,61,46,31,17,6,10,242,15,91,85,376,490,465,408,234,88,2241,0,20,54,315,116,69,38,9,0,619,0,0,0,15,11,5,5,0,0,41,0,3,15,41,26,35,72,30,11,241,0,5,4,19,16,40,45,31,3,155,0,0,5,46,9,11,0,0,0,72,68,462,471,3736,635,427,182,84,25,6093,4,24,14,133,34,22,8,0,3,241,3,36,47,60,11,3,5,0,0,170,0,25,14,83,23,18,9,4,0,179,3,13,0,29,29,28,30,12,4,150,0,3,9,13,40,61,95,58,16,299,0,5,3,27,0,3,0,0,0,31,0,13,6,53,15,6,0,0,0,90,0,7,8,44,37,27,5,0,0,127,0,37,29,161,71,57,12,8,4,373,0,0,0,4,5,25,30,12,3,89
21204,23,67,435,1399,534,447,194,170,95,3379,0,0,13,80,56,110,122,91,23,498,7,28,13,38,25,73,62,32,22,294,3,43,25,105,153,195,303,227,89,1150,0,9,28,161,98,60,36,21,6,423,0,0,5,14,5,0,3,10,4,46,0,3,38,30,25,27,87,94,31,338,4,45,46,102,142,273,605,438,91,1749,0,9,31,141,43,44,17,3,0,289,142,414,686,3951,616,476,342,192,70,6888,6,20,45,244,56,40,14,5,0,437,9,95,97,161,27,14,5,0,0,405,0,14,18,69,35,17,14,3,3,175,3,16,0,17,9,24,24,17,8,117,0,7,14,23,56,167,384,417,185,1242,0,12,10,71,18,8,3,0,4,130,7,5,42,177,23,12,3,0,0,263,0,11,25,100,86,71,59,21,6,388,28,74,87,335,97,86,57,16,3,786,0,0,0,5,9,22,68,52,19,168
21205,93,450,3388,4707,1626,1068,452,267,67,12113,0,0,0,12,22,38,51,62,14,202,3,8,9,36,32,58,96,60,28,343,30,71,118,227,257,243,290,237,128,1605,0,5,13,65,35,24,17,13,0,171,4,3,8,21,20,9,9,12,5,84,0,13,16,54,34,25,79,86,52,365,6,51,46,93,174,293,677,634,105,2091,18,41,243,400,199,252,100,29,3,1284,79,312,361,2223,542,323,194,105,52,4201,17,29,172,473,91,69,42,18,0,912,0,9,24,162,39,30,8,11,3,290,3,5,10,38,6,8,4,0,0,76,3,12,5,30,22,29,26,18,23,174,3,9,16,36,60,198,369,441,203,1325,3,40,42,173,72,27,24,9,0,400,9,90,191,467,185,69,24,10,4,1043,0,0,0,31,26,27,17,6,4,109,9,156,533,977,445,544,329,90,30,3111,0,0,0,0,4,15,39,12,6,83
21301,7,38,108,556,246,169,62,46,30,1261,0,0,12,66,148,240,353,263,63,1150,3,28,32,84,69,102,88,55,20,487,3,46,16,105,132,173,141,81,33,725,0,13,18,134,70,50,31,8,0,330,0,3,3,7,9,4,12,7,0,49,0,3,22,25,15,43,208,73,53,448,0,12,10,44,85,187,344,330,92,1115,0,0,34,160,17,30,11,3,0,263,90,204,414,2406,313,266,168,53,32,3950,8,7,18,149,22,18,8,4,0,222,3,32,19,101,11,3,8,3,0,181,3,23,25,84,27,17,9,3,0,206,0,10,3,21,10,15,17,9,3,78,0,9,20,42,116,283,391,360,140,1353,0,3,11,43,7,4,0,0,0,70,0,3,6,57,3,7,3,0,0,83,0,3,21,101,89,94,29,22,4,358,32,62,47,201,49,59,25,4,0,480,0,3,10,55,127,567,875,465,148,2255
21302,3,13,50,283,85,77,27,19,3,551,0,3,3,22,33,48,81,72,16,280,3,5,0,11,10,12,26,12,3,75,15,72,30,336,278,269,233,124,63,1412,0,7,0,27,14,11,3,4,0,66,0,0,4,31,6,7,3,8,0,62,4,6,5,54,29,20,91,38,20,261,0,0,3,13,50,86,180,157,59,555,0,0,7,43,12,12,4,0,0,70,28,59,45,528,65,47,32,19,4,824,0,12,5,80,20,7,6,3,0,133,0,10,0,42,11,4,0,0,0,73,0,0,0,11,8,3,0,0,0,24,0,11,9,87,24,26,17,16,9,194,0,6,8,31,47,115,194,265,118,781,0,3,4,58,23,3,3,3,0,99,0,4,6,29,4,3,0,0,0,50,0,3,27,189,79,73,46,18,8,441,3,12,3,114,35,27,14,0,0,209,0,0,4,14,30,133,227,158,40,608
21303,5,18,318,510,159,129,48,42,24,1250,0,0,0,30,15,30,57,49,9,193,0,4,5,6,6,10,9,13,0,62,3,29,39,351,111,106,58,25,30,747,0,3,3,45,16,16,0,3,0,84,0,0,0,25,4,4,0,0,0,40,0,0,14,54,12,14,38,9,14,149,0,6,3,8,32,56,148,166,36,458,0,0,10,128,14,14,6,0,4,178,48,63,132,823,57,33,24,7,4,1206,6,8,23,124,10,12,10,0,0,186,0,7,0,41,5,4,0,3,0,55,0,4,5,16,6,5,0,0,0,34,0,3,0,73,14,8,7,3,8,121,0,3,4,37,26,52,127,155,78,485,0,3,11,102,10,3,4,3,0,138,0,3,6,89,13,5,0,0,0,121,0,0,3,13,11,10,10,6,0,56,18,19,66,241,37,25,14,3,0,417,0,0,0,3,7,24,27,14,10,91
21304,4,11,32,252,87,59,19,12,3,494,0,0,6,55,104,103,74,27,9,376,5,55,25,141,52,63,41,15,6,399,0,65,50,234,337,371,342,194,78,1665,0,14,24,139,61,29,13,4,0,282,0,0,0,5,7,9,3,0,3,38,0,3,14,25,32,37,125,35,18,296,0,5,0,15,35,44,50,34,9,188,0,9,10,43,12,9,0,0,0,79,36,158,164,1587,238,181,90,27,18,2492,3,15,15,109,29,24,3,0,0,186,0,8,7,36,17,0,4,8,0,81,4,23,25,70,27,16,6,3,0,167,5,11,5,26,18,15,27,11,9,128,0,3,4,30,84,156,124,55,16,479,0,0,9,29,14,0,4,0,0,57,3,9,7,52,9,10,0,0,0,89,0,3,11,60,41,35,8,3,0,162,5,34,14,140,51,32,14,7,0,285,3,8,25,120,101,308,308,92,19,992
21305,43,120,236,1782,386,415,94,29,7,3123,0,0,6,44,51,60,43,32,0,247,6,32,20,53,23,32,14,3,3,196,30,174,135,486,536,421,364,217,76,2446,0,17,38,265,92,70,36,6,0,531,0,3,6,21,12,9,8,4,0,58,3,12,16,55,44,36,76,32,22,301,0,13,7,24,44,51,67,53,19,277,5,14,25,133,42,47,13,0,0,283,250,661,713,7902,518,438,205,66,10,10768,5,29,45,540,69,39,21,9,0,746,5,34,18,137,18,10,6,0,0,227,0,12,18,59,20,10,5,3,0,130,0,15,15,65,27,23,22,17,4,191,0,9,13,40,78,169,224,188,92,818,0,11,9,98,28,8,10,4,3,165,9,40,31,237,38,24,10,0,0,385,3,23,43,193,77,37,21,6,0,408,28,95,106,519,134,148,51,19,3,1108,0,3,5,36,68,175,169,79,12,550
21401,4,28,84,237,79,69,17,11,5,540,0,0,3,33,37,26,27,20,6,151,0,3,3,8,14,17,27,13,8,89,10,117,132,510,709,788,783,536,246,3835,0,4,20,65,39,11,6,5,3,161,0,5,0,10,14,10,6,8,3,54,0,8,20,46,59,68,106,52,26,381,0,11,5,12,22,36,57,62,17,221,0,0,31,31,9,12,11,0,0,88,9,69,58,433,106,77,47,24,12,836,0,9,7,49,23,13,5,0,3,102,0,0,0,15,5,7,0,0,0,29,0,0,0,4,3,0,3,0,0,12,0,8,3,55,26,40,49,30,13,211,0,3,0,24,25,65,71,43,21,262,3,4,0,35,12,3,3,0,0,57,0,0,0,35,3,0,0,0,0,41,0,0,0,16,23,12,3,3,0,58,0,8,16,63,37,54,16,0,0,199,0,0,0,0,6,10,11,11,4,47
21402,0,24,80,65,37,17,17,5,4,243,0,0,0,7,15,28,22,36,5,119,0,3,0,6,6,18,27,18,4,93,29,271,270,715,1094,1017,1325,949,350,6011,0,0,0,10,10,14,5,3,0,48,0,3,4,14,10,7,17,9,3,71,0,7,10,54,54,63,148,86,34,463,0,0,4,9,19,43,102,91,19,295,0,3,6,4,7,13,3,0,3,45,6,3,6,67,29,35,20,21,5,202,0,3,3,31,3,4,7,7,3,59,0,0,0,4,3,8,0,0,0,16,0,0,0,3,3,0,0,0,0,6,3,29,9,70,49,53,51,39,16,319,0,8,0,21,29,91,186,125,43,511,0,5,5,29,20,9,0,3,4,69,0,0,0,14,0,5,0,0,0,29,0,0,0,4,7,5,0,0,0,15,0,7,3,24,20,29,17,10,3,112,0,0,0,3,3,25,52,15,7,103
21501,0,0,0,27,15,0,4,0,0,46,0,0,0,3,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,12,4,54,71,120,150,73,44,535,0,0,0,3,3,4,0,0,0,11,0,0,0,5,3,0,0,0,0,9,0,0,0,11,6,13,32,13,7,76,0,0,0,0,0,3,3,0,0,16,0,0,3,3,0,5,0,0,0,9,8,16,9,104,12,9,0,0,0,155,0,0,3,5,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,8,4,0,27,0,0,0,3,7,9,6,13,15,49,0,0,0,7,3,0,0,0,0,7,0,0,3,8,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,7,12,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,10
21502,0,3,14,28,6,4,3,0,0,64,0,0,0,0,3,5,8,7,6,38,0,0,0,0,0,0,0,0,0,3,0,3,21,56,78,77,82,44,20,384,0,0,3,8,0,0,0,0,0,18,0,0,6,3,0,3,0,0,0,11,0,0,4,10,4,10,34,3,4,69,0,0,0,0,3,3,24,32,7,70,0,0,4,15,0,5,3,0,0,32,4,7,8,126,10,7,5,4,0,171,4,0,0,7,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,10,0,0,3,7,5,0,0,0,0,20,0,3,0,8,0,3,0,0,3,19,0,0,0,7,21,37,99,108,40,309,0,0,3,17,0,0,0,0,0,18,0,0,8,18,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,8,23,60,3,3,0,0,0,98,0,0,0,0,0,3,0,0,0,3
21503,0,0,7,26,3,3,3,0,0,44,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,21,44,50,61,42,15,226,0,0,0,10,10,4,6,0,0,31,0,0,0,10,3,0,0,0,0,12,0,0,0,5,0,7,10,0,3,36,0,0,0,0,0,5,4,7,3,22,0,0,0,10,0,0,0,0,0,10,3,10,7,94,9,8,7,3,0,138,0,0,3,12,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,14,0,0,0,0,3,16,46,38,18,125,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,5,5,39,11,9,0,0,0,73,0,0,0,0,0,3,4,0,0,9
21601,0,0,3,17,3,3,0,0,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,7,0,0,4,26,58,88,118,58,26,379,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,9,3,6,15,5,3,39,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,6,30,0,0,0,3,3,39,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,7,0,18,0,0,0,3,3,13,31,23,9,81,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,15,0,0,0,0,0,4,4,0,0,9
21602,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,24,45,65,97,55,15,298,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,8,17,4,0,44,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,0,51,4,3,0,0,0,67,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,16,4,0,0,0,0,25,0,0,0,5,0,4,4,4,0,12,0,0,0,3,8,13,46,32,9,106,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,4,0,0,0,0,36,0,0,0,0,0,4,7,6,0,16
21603,0,5,13,41,16,4,8,0,0,84,0,0,0,0,3,4,9,0,0,12,0,5,0,0,0,0,0,0,0,12,0,9,14,59,57,107,114,60,23,432,0,4,4,16,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,0,3,12,4,13,22,8,3,61,0,0,3,3,3,4,26,33,8,84,0,0,5,20,0,0,0,0,0,28,13,37,39,375,41,37,14,3,0,565,0,0,0,11,0,0,0,3,0,21,3,23,10,20,0,0,0,0,0,55,3,11,43,126,36,5,4,0,0,226,0,4,0,9,6,3,4,7,0,33,0,0,0,6,19,72,130,123,71,428,0,0,0,7,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,3,11,67,13,14,3,0,0,105,0,0,0,0,0,0,6,0,0,4
21701,0,0,6,6,5,0,0,0,0,23,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,4,0,13,5,37,63,94,106,77,17,413,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,7,21,10,4,51,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,3,33,5,4,0,0,0,48,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,15,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,12,0,0,0,0,0,3,3,3,0,16
21703,0,6,3,21,9,6,0,0,0,45,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,6,0,6,3,37,42,98,92,69,25,379,0,0,0,4,3,0,0,0,0,7,0,0,0,5,3,0,0,0,0,15,0,0,0,9,9,9,11,11,3,47,0,0,0,0,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,6,0,16,0,3,0,0,0,38,0,0,0,3,3,0,0,0,0,10,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,4,0,18,0,0,0,0,0,8,15,8,7,34,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,16,0,0,0,3,0,3,3,0,0,8
21704,0,5,6,44,16,5,3,0,0,77,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,13,0,21,6,69,71,91,115,62,36,481,0,0,3,3,0,0,0,0,0,13,0,3,5,7,4,0,0,0,0,16,0,0,4,3,7,9,12,11,3,39,0,0,0,0,0,3,0,0,0,5,0,0,3,6,3,0,0,0,0,14,0,7,3,28,4,0,0,4,0,51,0,3,0,12,3,0,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,8,19,0,7,6,0,0,49,0,0,0,0,3,3,0,0,5,20,0,3,0,9,6,0,0,0,0,19,0,0,7,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,3,0,0,0,23,0,0,0,0,3,0,5,0,0,10
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,4,43,31,0,3,0,0,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,24,32,16,18,16,3,0,116,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,3,3,3,0,6,0,0,19,0,0,0,0,3,0,0,3,0,3,0,0,5,11,0,0,0,0,0,18,3,0,12,30,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,0,0,0,0,12,0,0,3,4,0,0,0,0,0,9,0,0,6,7,3,0,8,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,8,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4
30101,3,9,33,90,58,18,17,8,0,223,0,0,3,11,3,6,12,3,3,40,0,0,0,0,0,0,3,0,0,3,6,100,97,304,393,347,299,150,70,1772,0,0,7,39,25,23,7,3,0,101,0,5,0,8,13,4,8,3,0,40,0,3,8,20,26,30,49,18,13,169,0,0,0,3,3,5,7,6,0,27,0,3,9,14,8,12,0,3,0,53,3,11,3,110,27,17,10,6,0,191,0,3,4,21,3,8,8,3,3,54,0,0,0,9,0,6,7,0,0,27,0,0,0,4,0,0,0,0,0,3,0,4,3,39,19,13,9,6,8,92,0,3,0,8,7,8,25,18,10,82,0,4,0,22,12,5,0,0,0,43,0,0,4,30,10,4,4,0,0,53,0,0,0,0,3,7,5,0,0,16,0,0,4,22,21,20,6,5,3,76,0,0,0,0,3,3,7,3,0,15
30102,0,10,7,51,31,21,10,3,0,136,0,0,0,4,9,10,10,6,0,37,0,0,3,3,3,3,7,0,0,20,9,196,268,494,736,487,587,385,122,3295,3,3,6,29,18,16,6,6,0,83,0,0,3,11,8,12,8,0,0,45,0,0,8,28,32,35,61,32,15,215,0,3,0,3,3,4,9,0,0,17,0,0,3,10,9,11,7,3,0,37,4,10,13,67,27,11,19,13,3,161,0,0,3,20,13,6,9,6,4,55,0,0,0,5,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,6,4,25,24,22,10,13,0,111,0,3,0,6,6,15,21,13,6,67,0,3,7,29,7,5,4,0,0,51,0,3,3,15,6,4,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,4,0,22,17,23,4,8,0,76,0,0,0,0,3,7,11,3,0,28
30103,0,5,17,103,40,17,13,5,3,204,0,0,0,0,0,0,0,3,3,12,0,0,0,0,3,3,6,0,0,14,17,117,94,353,334,227,225,144,76,1587,0,0,18,75,41,31,15,7,0,183,0,3,3,29,4,4,3,0,0,54,3,3,3,37,24,15,30,13,3,137,0,0,0,3,0,3,9,5,0,26,0,3,0,18,12,14,0,0,0,49,0,20,15,172,20,20,6,8,6,274,0,0,0,23,15,3,4,0,0,52,0,6,6,42,10,7,3,0,0,69,0,0,0,5,0,0,0,0,0,3,0,19,8,95,27,9,13,5,3,179,0,3,0,6,4,7,10,13,0,44,0,3,3,38,14,3,5,0,0,67,0,7,6,49,7,3,0,0,0,67,0,0,0,0,0,0,0,0,0,4,0,0,6,23,21,8,5,0,0,69,0,0,0,4,0,4,3,0,0,17
30201,0,10,30,126,42,35,13,17,5,279,0,0,0,3,4,0,0,3,4,15,0,3,0,4,0,0,0,0,0,13,9,58,48,126,118,100,91,48,34,626,0,3,6,78,28,25,13,3,0,154,0,3,0,14,4,3,0,0,0,26,0,3,5,15,9,10,20,11,5,80,0,0,0,0,0,0,7,4,0,13,0,0,9,18,14,28,14,3,0,87,8,29,42,278,79,47,20,11,4,521,0,0,3,16,12,4,5,0,0,41,0,7,3,48,12,4,0,0,0,74,0,0,0,0,4,0,0,0,0,3,0,7,0,26,11,14,7,0,0,67,0,5,0,7,11,33,48,52,14,181,3,4,4,28,11,3,0,0,0,53,0,4,3,24,11,3,3,0,0,44,0,0,0,4,0,0,0,0,0,3,0,3,15,31,32,19,12,5,0,103,0,0,0,0,0,0,6,4,0,14
30202,4,15,95,170,70,27,10,11,7,415,0,0,0,3,0,8,3,3,0,20,0,0,3,3,0,3,0,0,0,13,21,64,68,212,165,108,116,77,46,877,0,3,13,60,38,34,18,16,3,175,3,0,3,22,8,9,3,9,0,49,0,0,6,27,16,10,21,8,8,101,0,0,0,0,0,3,3,8,3,23,0,4,15,42,18,21,8,3,0,120,23,49,68,454,61,38,15,15,4,729,0,6,5,38,11,5,4,0,3,72,0,9,6,62,10,3,3,3,0,95,0,0,0,7,0,0,0,0,0,7,0,11,9,50,9,3,12,7,3,101,0,4,3,13,18,35,96,110,50,325,0,3,7,66,27,7,3,0,0,118,8,5,18,139,22,3,0,0,0,200,0,0,0,3,0,0,3,0,0,6,0,5,9,54,12,30,19,7,0,139,0,0,0,0,0,5,9,7,0,15
30203,0,6,36,78,34,27,16,8,0,212,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,3,31,35,153,81,60,73,25,7,475,0,3,10,59,32,30,12,6,0,155,0,0,0,9,6,4,0,0,0,26,0,0,3,16,10,8,9,3,0,54,0,0,0,0,0,0,6,3,0,5,0,0,8,21,9,4,3,0,0,46,22,62,62,453,57,35,15,11,6,728,0,3,7,28,3,6,5,3,0,59,0,5,4,31,3,0,0,0,0,49,0,0,0,0,0,3,0,0,0,3,0,0,3,33,6,3,8,12,17,84,0,0,0,16,3,8,14,21,5,63,3,3,7,66,13,3,0,0,0,96,0,7,15,55,6,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,8,39,11,11,0,4,0,74,0,0,0,0,0,0,0,0,0,5
