SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
20802,4,15,3914,3930,77,326,4376,4782,3744,1866,4717,10324,6532,1097,1999,9621,6055,856,1902,8819,4726,574,1740,7041,3275,239,1159,4672,1717,66,659,2447,676,25,477,1182,26813,5049,20946,52810,3,20,3697,3726,212,473,4180,4867,4869,1925,4264,11056,6774,1018,2379,10173,6194,870,2748,9814,4442,451,2624,7518,2915,174,2196,5281,1360,39,2032,3430,305,3,1535,1850,27076,4982,25657,57715,11,36,7611,7662,293,798,8559,9648,8612,3793,8978,21379,13303,2115,4376,19798,12252,1726,4648,18627,9170,1026,4367,14556,6190,414,3355,9952,3077,106,2697,5879,988,27,2011,3028,53891,10034,46605,110525
20803,0,9,2970,2983,32,220,2692,2940,2115,1509,2699,6320,5135,1133,1697,7965,4919,843,1902,7668,3860,471,1595,5927,2713,193,1065,3977,1623,65,623,2312,493,15,370,877,20905,4456,15608,40965,0,18,2927,2947,85,293,2303,2678,2862,1622,2486,6972,5594,1166,1990,8745,4962,824,2522,8303,3593,410,2425,6426,2516,164,2159,4840,1233,43,1716,2996,228,14,1130,1371,21071,4549,19657,45279,3,26,5900,5929,119,511,4988,5616,4983,3127,5179,13290,10730,2294,3680,16708,9885,1661,4429,15970,7447,876,4028,12351,5233,355,3225,8817,2855,115,2334,5306,721,32,1503,2253,41975,9006,35269,86247
20804,0,6,1179,1181,19,108,1451,1577,812,624,1404,2847,1641,242,481,2357,1779,184,444,2406,1340,127,394,1869,984,70,308,1362,577,20,169,764,173,0,118,287,7324,1381,5944,14658,0,8,1140,1150,58,175,1592,1821,1039,558,1349,2942,1764,228,584,2578,1880,180,681,2736,1313,99,700,2114,928,45,601,1568,408,7,552,974,77,0,383,461,7469,1296,7583,16350,0,13,2320,2331,74,281,3043,3399,1847,1180,2759,5793,3404,466,1062,4937,3660,369,1123,5146,2657,226,1100,3981,1917,107,908,2933,985,27,723,1732,248,0,497,747,14798,2681,13528,31004
20901,0,6,3300,3308,38,183,3255,3477,2430,1425,3394,7248,5192,944,1687,7820,4694,705,1727,7131,4341,442,1515,6296,3661,206,1037,4904,1858,36,587,2480,532,11,345,891,22745,3959,16829,43542,0,18,3108,3123,110,296,2892,3293,3180,1515,2850,7547,5510,992,1856,8355,4876,658,2380,7915,4363,384,2371,7119,3271,148,2000,5417,1388,33,1699,3116,271,3,1105,1378,22964,4039,20265,47267,3,26,6400,6426,152,480,6144,6767,5611,2941,6245,14791,10693,1937,3542,16176,9578,1359,4110,15047,8706,825,3887,13412,6928,353,3036,10319,3248,65,2286,5601,800,14,1452,2268,45714,7999,37094,90809
20902,0,9,2095,2109,65,182,3005,3254,2573,1314,4173,8062,3472,931,1840,6246,2810,583,1802,5195,2168,280,1422,3876,1688,105,805,2598,1494,36,517,2046,407,12,322,740,14673,3457,15988,34126,7,17,1943,1970,240,329,2707,3281,3253,1389,3272,7921,3423,1033,2018,6472,2815,582,2181,5575,2076,218,1824,4125,1717,69,1397,3175,1033,32,1483,2552,169,7,939,1120,14738,3674,17777,36191,9,27,4038,4078,304,512,5716,6535,5830,2705,7454,15981,6891,1963,3864,12720,5626,1166,3980,10773,4251,501,3252,8002,3400,171,2205,5773,2529,67,2005,4600,578,17,1263,1855,29412,7130,33767,70311
20903,0,3,2416,2422,11,67,1885,1968,801,513,1429,2745,2642,552,583,3780,3600,516,652,4772,3314,355,592,4261,2056,124,355,2531,654,21,169,838,107,3,83,189,13178,2158,8168,23509,3,4,2147,2159,27,100,1713,1847,1153,553,1051,2754,3020,629,604,4256,3776,546,945,5268,3163,296,928,4385,1726,93,697,2515,420,7,440,866,46,3,237,287,13336,2243,8764,24342,3,9,4569,4583,37,172,3607,3815,1949,1065,2481,5498,5665,1185,1191,8034,7379,1066,1596,10037,6475,649,1516,8643,3781,219,1050,5052,1069,30,607,1707,153,4,319,478,26519,4400,16931,47847
20904,3,15,6168,6181,184,370,6215,6769,7256,2213,6843,16312,10045,1505,3199,14745,8360,1052,2762,12179,6813,666,1900,9377,5091,206,1079,6378,2396,64,616,3074,393,5,291,695,40538,6096,29076,75710,13,32,5796,5845,582,604,5390,6578,9554,2298,5358,17208,9989,1462,3603,15053,8045,1090,3773,12912,6650,529,3162,10340,4247,161,2399,6804,1568,36,1849,3450,163,7,754,918,40807,6219,32087,79115,15,45,11966,12029,766,967,11606,13343,16811,4513,12201,33516,20029,2964,6799,29794,16406,2145,6542,25090,13465,1192,5063,19717,9340,369,3477,13184,3961,106,2463,6526,555,15,1041,1613,81344,12311,61161,154821
21001,0,0,1674,1676,12,55,1564,1630,1022,543,1568,3140,2376,354,841,3567,2448,309,945,3699,2065,167,605,2835,2053,72,389,2518,1405,31,320,1750,362,3,214,581,11741,1542,8114,21398,3,0,1443,1449,36,110,1302,1446,1356,552,1303,3211,2618,374,877,3871,2475,271,1167,3923,2156,141,991,3293,2065,64,988,3118,980,17,1041,2044,153,0,606,758,11847,1538,9724,23101,3,3,3113,3124,53,162,2868,3079,2378,1094,2869,6349,4989,729,1721,7442,4922,585,2113,7617,4216,311,1601,6131,4127,129,1380,5629,2384,55,1358,3792,514,7,818,1336,23585,3076,17838,44501
21002,0,0,940,945,6,43,614,657,450,272,405,1127,1231,259,219,1710,1434,297,332,2060,1276,166,323,1758,1025,57,238,1319,364,13,111,481,69,0,57,124,5847,1108,3236,10187,0,0,859,859,13,69,511,601,604,289,360,1253,1399,290,298,1987,1519,259,425,2208,1285,131,397,1812,860,39,399,1298,236,8,193,436,33,0,105,141,5952,1087,3550,10589,0,3,1804,1802,19,118,1124,1256,1054,562,762,2378,2634,550,519,3701,2946,553,757,4267,2553,295,721,3567,1886,97,639,2615,601,14,306,923,105,0,160,266,11799,2196,6787,20774
21003,4,7,1861,1871,79,130,2242,2454,2622,923,3144,6684,3381,579,1288,5241,2375,404,1213,3994,1604,206,977,2783,1241,87,533,1863,1242,29,386,1656,430,9,309,749,12972,2374,11949,27291,11,10,1630,1650,305,178,1641,2114,3319,976,2006,6304,3181,595,1366,5143,2262,401,1497,4164,1551,184,1304,3039,1263,55,970,2290,956,25,1404,2389,175,0,890,1068,13024,2421,12708,28158,16,17,3487,3519,382,300,3883,4569,5936,1897,5152,12992,6560,1173,2650,10383,4636,806,2708,8151,3157,392,2276,5824,2506,138,1512,4150,2196,54,1790,4039,609,11,1197,1811,25994,4795,24655,55445
21004,0,7,1288,1300,20,135,1092,1245,791,574,920,2284,1443,371,543,2357,1664,270,558,2491,1516,161,471,2143,954,65,287,1300,427,20,144,584,96,11,65,166,6917,1605,5361,13883,0,18,1189,1211,41,203,961,1205,1001,576,868,2449,1567,351,636,2557,1789,272,773,2831,1436,151,722,2311,818,56,544,1416,299,10,383,694,48,0,203,256,7008,1644,6296,14942,0,28,2482,2511,63,333,2051,2452,1796,1143,1792,4731,3013,716,1180,4920,3448,546,1331,5325,2952,312,1193,4463,1766,123,838,2725,726,27,528,1283,150,13,270,424,13920,3247,11659,28824
21005,8,14,5425,5441,199,217,5310,5733,5176,1069,5709,11956,7134,761,2390,10287,6679,705,2212,9594,5000,380,1542,6913,3197,142,848,4189,1375,47,447,1868,224,5,173,399,28990,3343,24053,56389,33,32,5353,5412,741,312,4287,5342,7004,1134,4108,12246,7051,801,2625,10474,6420,641,2900,9962,4420,332,2364,7115,2565,116,1812,4491,787,16,1244,2054,81,3,487,567,29101,3383,25188,57674,34,43,10775,10858,945,531,9599,11079,12184,2204,9813,24205,14182,1564,5020,20763,13106,1344,5109,19561,9418,705,3904,14030,5760,261,2665,8678,2167,69,1690,3924,304,7,658,972,58094,6730,49242,114063
21101,4,18,4839,4862,47,275,4557,4888,3368,1549,4414,9335,6325,1004,2138,9468,6737,943,2209,9891,6632,565,1672,8872,4591,207,1049,5848,2087,55,650,2792,472,12,301,779,30266,4634,21835,56734,4,29,4549,4579,139,441,4051,4632,4399,1596,3606,9599,6838,1038,2253,10131,7112,929,2933,10974,6393,480,2758,9627,3915,171,2325,6413,1449,31,1794,3275,230,4,973,1199,30473,4719,25239,60437,9,47,9390,9438,190,721,8606,9517,7770,3146,8018,18937,13163,2040,4396,19597,13852,1874,5139,20869,13024,1047,4430,18501,8505,378,3382,12263,3532,85,2446,6061,696,17,1265,1980,60737,9355,47074,117167
21102,0,0,1036,1036,7,21,828,850,264,105,583,955,899,118,207,1225,1573,150,241,1966,1350,76,196,1624,921,39,145,1099,432,11,110,550,93,0,49,138,5536,506,3395,9435,0,3,936,941,9,27,682,716,379,115,448,947,1150,129,251,1524,1655,144,323,2121,1281,60,318,1662,852,27,286,1163,302,7,270,585,38,0,160,198,5668,508,3679,9854,0,3,1975,1978,17,44,1511,1572,641,225,1028,1893,2052,242,459,2748,3228,291,566,4086,2631,135,517,3282,1773,60,428,2262,737,17,378,1130,124,0,212,334,11201,1013,7074,19288
21103,0,10,3267,3281,63,202,2860,3126,2686,1301,2768,6750,4822,788,1483,7089,4318,648,1670,6639,3844,393,1320,5551,2872,166,811,3842,1457,39,496,1996,366,3,247,615,20423,3548,14920,38889,0,28,3001,3033,139,328,2504,2970,3585,1318,2413,7316,4828,781,1817,7426,4514,668,2266,7451,3680,307,2144,6132,2601,140,1955,4689,1111,15,1426,2556,173,3,821,993,20635,3593,18336,42561,4,39,6267,6311,206,530,5367,6099,6270,2619,5181,14069,9653,1569,3297,14518,8833,1316,3937,14083,7525,701,3456,11682,5468,305,2758,8531,2565,59,1922,4546,537,7,1065,1611,41054,7148,33252,81454
21104,0,4,1767,1772,23,85,1589,1695,1514,489,1628,3633,2901,313,837,4050,2607,255,775,3642,2072,150,636,2862,1894,73,450,2420,1126,27,301,1456,284,5,181,474,12425,1408,8168,22000,3,8,1586,1595,63,125,1352,1538,1993,524,1270,3784,3107,332,916,4357,2597,235,1150,3986,2029,147,1140,3324,1802,48,1046,2904,818,18,993,1824,125,0,545,667,12542,1437,9995,23974,3,13,3354,3365,84,209,2946,3234,3503,1020,2895,7416,6006,640,1758,8404,5211,492,1925,7623,4103,297,1778,6182,3698,121,1500,5319,1947,41,1289,3281,408,5,729,1143,24962,2844,18166,45975
21105,3,28,4636,4667,70,329,3765,4161,2804,1896,3256,7951,5418,1424,1909,8749,6066,1306,2256,9632,5986,807,1858,8647,4537,325,1259,6117,1812,77,611,2502,380,14,314,710,27071,6206,19870,53142,3,43,4390,4444,136,541,3178,3853,3731,1975,2639,8348,5827,1509,2116,9450,6447,1248,2655,10357,5804,705,2640,9150,3942,243,2198,6389,1219,46,1554,2821,171,9,813,991,27291,6318,22188,55790,7,70,9027,9108,206,866,6942,8014,6534,3865,5899,16302,11244,2934,4020,18203,12521,2554,4914,19989,11787,1514,4496,17797,8476,567,3459,12508,3035,122,2159,5317,554,18,1132,1701,54357,12517,42057,108934
21201,0,18,3006,3022,77,372,2169,2616,2524,1390,2001,5917,3961,882,1102,5943,3669,685,1230,5584,2947,352,977,4270,2124,165,621,2902,934,41,336,1308,195,8,134,335,16433,3902,11570,31904,0,35,2761,2795,162,578,1977,2720,3361,1454,1875,6691,4027,875,1413,6313,3640,669,1619,5923,2780,314,1294,4391,1893,121,1140,3148,626,19,705,1344,90,4,379,469,16577,4064,13163,33798,3,47,5769,5820,243,950,4143,5341,5880,2844,3882,12606,7986,1754,2512,12255,7307,1350,2848,11513,5724,661,2268,8659,4016,280,1765,6057,1562,53,1042,2650,284,13,509,808,33008,7964,24736,65699
21202,0,14,4697,4708,122,220,4158,4501,3015,1053,3815,7878,5810,769,1778,8361,6188,679,1701,8573,5161,398,1306,6865,3194,152,761,4102,1503,45,419,1963,312,7,225,538,25303,3336,18856,47491,13,31,4267,4308,301,327,3403,4029,4180,1119,2778,8074,6298,788,1808,8884,6121,653,2190,8971,4830,334,2069,7234,2604,120,1609,4333,1002,26,1295,2326,129,4,677,808,25466,3406,20105,48975,13,43,8969,9016,422,543,7567,8528,7188,2171,6590,15954,12106,1557,3583,17250,12311,1334,3893,17536,9992,735,3380,14101,5794,274,2369,8433,2499,75,1714,4294,442,8,901,1350,50764,6745,38958,96464
21203,6,29,5591,5627,185,422,4753,5358,5613,1896,4336,11848,9133,1226,2209,12572,6967,953,1939,9865,4880,512,1450,6841,2785,189,879,3846,1097,43,410,1556,207,5,182,394,30879,5280,21748,57907,18,44,5105,5176,555,648,3905,5112,7853,1999,3509,13364,8825,1212,2367,12400,6407,893,2615,9909,4245,434,2241,6918,2272,148,1650,4063,745,25,1033,1796,111,3,442,553,31027,5405,22865,59302,24,74,10702,10805,741,1070,8660,10468,13469,3900,7848,25215,17959,2442,4576,24976,13374,1843,4556,19774,9127,945,3691,13762,5055,334,2525,7905,1840,72,1446,3354,316,13,621,950,61907,10685,44617,117215
21204,12,21,5406,5430,273,241,7048,7561,6130,1124,8369,15623,7249,743,4037,12027,6329,666,3335,10328,5903,431,2599,8930,4729,221,1668,6619,2634,79,869,3592,629,17,407,1056,33885,3542,33741,71160,25,42,4824,4890,927,343,4735,6009,8006,1206,5153,14360,7278,768,3290,11338,6106,605,3599,10307,5473,404,3542,9422,4145,173,2932,7250,1730,50,2399,4176,259,5,1279,1541,33944,3597,31750,69290,34,63,10227,10318,1201,585,11787,13568,14136,2332,13519,29987,14522,1511,7328,23365,12440,1266,6932,20641,11380,835,6143,18351,8872,394,4602,13865,4366,131,3271,7761,887,23,1687,2591,67827,7138,65487,140448
21205,3,27,5353,5383,97,285,7412,7787,4113,1245,6828,12179,7139,662,2245,10043,7202,591,2148,9936,5773,415,1531,7715,4886,180,1079,6144,3417,61,811,4283,938,6,515,1464,33565,3469,27915,64947,9,32,5011,5056,229,383,6425,7047,5352,1278,4907,11539,7744,677,2458,10883,7225,619,2944,10788,5740,340,2583,8664,4677,147,2351,7175,2518,27,2497,5041,415,5,1481,1905,33911,3515,30665,68095,11,64,10370,10436,328,670,13834,14837,9462,2522,11732,23721,14883,1339,4708,20926,14425,1212,5094,20725,11515,756,4113,16382,9567,328,3425,13323,5933,86,3311,9321,1356,16,1998,3367,67472,6984,58575,133039
21301,14,17,5606,5629,244,232,6810,7285,4837,1263,8242,14345,6689,1027,3787,11505,6745,847,3219,10809,6460,542,2402,9405,4874,244,1405,6524,2151,60,716,2926,434,7,279,722,32449,4231,32471,69150,24,29,5360,5410,691,311,5242,6246,6539,1420,5661,13622,6944,1081,3799,11818,6626,773,3865,11266,6253,425,3412,10094,3961,184,2431,6582,1353,32,1985,3376,181,7,945,1124,32579,4261,32698,69534,35,37,10966,11039,938,548,12054,13532,11378,2688,13899,27969,13636,2104,7582,23319,13372,1623,7089,22080,12717,970,5816,19501,8841,426,3836,13105,3504,87,2702,6301,614,10,1222,1847,65027,8496,65166,138687
21302,0,6,2151,2157,40,116,2092,2243,1806,1090,2432,5327,3555,858,1320,5736,3242,686,1471,5404,2733,382,1253,4365,1913,154,716,2788,1076,31,440,1553,300,3,253,547,14668,3336,12124,30126,11,9,1974,1995,148,214,1721,2078,2399,1169,1965,5533,3719,913,1461,6099,3330,645,1881,5858,2636,332,1670,4640,1686,121,1299,3101,788,23,1195,2008,136,4,685,820,14847,3430,13853,32137,7,21,4126,4153,182,329,3810,4320,4206,2260,4395,10862,7272,1774,2780,11831,6574,1327,3357,11259,5371,714,2923,9004,3596,278,2019,5886,1868,58,1639,3565,433,5,934,1373,29519,6764,25977,62257
21303,0,10,1675,1684,87,239,3163,3490,2480,1709,4593,8781,3463,1131,1838,6439,2240,678,1478,4393,1673,353,1200,3231,979,87,626,1697,577,17,324,917,204,3,170,379,11706,4234,15056,30997,6,16,1603,1629,217,347,2473,3039,3260,1744,3412,8421,3356,1055,1893,6300,2133,598,1812,4541,1491,258,1535,3281,831,56,967,1855,433,9,781,1227,73,4,481,562,11797,4094,14963,30857,8,28,3275,3313,305,582,5638,6529,5740,3455,8009,17205,6817,2186,3734,12738,4375,1274,3287,8931,3165,614,2737,6511,1808,143,1594,3546,1012,27,1105,2143,279,12,651,940,23503,8327,30023,61853
21304,0,25,4856,4882,109,364,3836,4307,4148,1762,3875,9789,7924,1253,2167,11349,5979,856,1911,8746,4546,437,1423,6408,3081,201,878,4165,1033,40,384,1448,175,8,146,328,26987,4957,19470,51415,10,44,4561,4609,295,550,3439,4286,5720,1859,3435,11013,7993,1264,2718,11973,5758,793,2551,9103,4323,409,2193,6928,2457,139,1690,4286,623,31,1002,1652,87,3,444,532,27255,5092,22032,54381,8,69,9417,9493,403,918,7276,8591,9863,3623,7309,20799,15915,2520,4885,23316,11734,1654,4465,17852,8870,850,3615,13332,5540,341,2568,8455,1653,65,1383,3104,253,11,587,858,54242,10049,41502,105796
21305,3,33,6193,6229,198,475,5746,6418,9213,2379,6646,18235,12951,1695,3066,17704,8203,1191,2574,11967,5737,624,1848,8210,3412,215,1044,4673,1273,55,439,1761,224,5,166,396,41211,6668,27718,75599,14,47,5900,5963,658,722,4712,6093,12673,2556,5193,20425,11716,1656,3581,16959,7499,1056,3536,12095,5210,496,2928,8640,2742,143,2029,4917,846,34,1240,2124,99,3,528,634,41477,6727,29649,77848,19,82,12091,12193,859,1197,10455,12516,21882,4939,11833,38654,24668,3352,6644,34666,15703,2249,6116,24066,10948,1121,4778,16851,6160,364,3067,9592,2121,85,1676,3883,323,10,694,1030,82688,13391,57365,153441
21401,0,29,3668,3698,58,413,3261,3730,2512,2032,3518,8060,4604,1396,2332,8327,4564,1045,2667,8271,4212,596,2198,7011,3194,276,1330,4799,1530,69,733,2339,387,12,377,777,21060,5867,20079,47005,0,56,3581,3640,146,657,3024,3826,3434,2163,3095,8695,4805,1349,2545,8699,4716,1039,3200,8956,3994,544,3004,7543,2821,186,2448,5456,1119,47,1757,2925,173,9,932,1116,21221,6047,23595,50860,4,89,7252,7343,209,1065,6280,7552,5944,4191,6618,16751,9413,2742,4875,17029,9279,2088,5867,17235,8211,1135,5209,14552,6019,462,3779,10258,2650,117,2493,5265,561,26,1306,1892,42285,11917,43671,97867
21402,0,17,4076,4099,50,315,2864,3227,1841,1402,2373,5617,4647,1243,1720,7606,5717,1223,2261,9195,5739,867,2067,8672,5940,506,1662,8106,3378,166,1150,4689,913,33,615,1560,28221,5780,18774,52766,0,48,3759,3806,111,461,2369,2940,2557,1545,2247,6346,5243,1326,2168,8731,6000,1243,2975,10207,5974,810,3039,9824,5689,409,3271,9369,2527,101,2695,5326,432,13,1523,1965,28536,5948,24033,58518,4,63,7829,7903,167,779,5228,6170,4398,2946,4618,11957,9892,2564,3883,16338,11712,2464,5232,19408,11707,1675,5105,18490,11625,915,4934,17475,5906,264,3841,10015,1339,46,2136,3524,56754,11721,42808,111283
21501,0,23,1541,1560,32,212,994,1240,848,637,1037,2523,1471,336,747,2558,2079,349,992,3418,2454,258,1177,3886,2019,147,857,3025,1181,37,485,1701,308,7,254,567,10392,2004,8093,20488,3,49,1356,1409,76,345,752,1169,1118,579,929,2625,1661,384,768,2811,2274,349,1041,3674,2448,218,1103,3766,1879,89,1065,3027,843,26,1046,1917,175,3,669,848,10471,2038,8732,21235,3,70,2897,2972,105,558,1749,2406,1963,1216,1970,5146,3133,719,1516,5366,4354,696,2040,7089,4898,471,2283,7649,3895,239,1921,6058,2025,55,1539,3619,485,14,916,1417,20866,4042,16823,41724
21502,0,21,1638,1659,40,230,996,1271,908,643,1135,2679,1456,406,751,2614,1725,309,963,3000,1940,227,924,3092,1583,128,613,2323,806,36,320,1167,227,3,164,400,8688,2005,7505,18197,0,44,1445,1486,89,315,926,1325,1170,661,1101,2934,1662,413,828,2901,1908,329,1051,3289,1924,206,988,3118,1391,79,849,2324,626,25,799,1446,100,3,461,562,8866,2074,8446,19385,0,65,3081,3147,128,547,1927,2595,2077,1300,2231,5616,3120,820,1577,5516,3633,639,2009,6284,3864,435,1910,6204,2972,206,1467,4640,1429,59,1116,2607,331,12,624,963,17556,4078,15943,37576
21503,3,7,991,1002,25,128,658,807,577,336,694,1610,968,211,460,1629,1273,216,662,2148,1521,152,683,2364,1223,78,531,1831,746,27,309,1077,204,4,141,347,6540,1149,5114,12813,3,21,916,939,62,178,439,680,746,339,552,1633,1113,196,452,1765,1376,224,568,2165,1527,133,568,2225,1114,60,615,1795,539,19,661,1220,105,3,392,499,6588,1179,5162,12926,7,25,1908,1938,93,305,1089,1492,1326,677,1245,3242,2079,408,908,3399,2650,434,1230,4311,3051,289,1249,4585,2338,140,1143,3621,1287,41,970,2294,305,7,536,847,13130,2328,10279,25733
21601,0,3,1136,1145,28,132,635,791,533,357,567,1458,962,254,444,1662,1314,271,608,2197,1520,190,634,2339,1332,108,481,1922,746,28,284,1056,174,6,111,293,6600,1351,4909,12861,0,20,977,993,47,184,472,699,682,377,585,1650,1132,249,487,1868,1457,278,632,2370,1505,180,648,2332,1211,73,587,1874,546,20,602,1166,91,3,325,418,6671,1376,5325,13376,0,20,2117,2139,66,314,1111,1489,1214,734,1153,3100,2096,502,935,3527,2772,553,1247,4570,3026,371,1281,4675,2543,187,1069,3800,1288,45,881,2218,265,7,439,717,13271,2728,10229,26236
21602,0,5,810,815,15,95,504,619,423,283,427,1135,717,192,350,1257,968,187,490,1646,1158,136,497,1789,1039,76,444,1561,656,25,272,953,171,4,106,277,5157,1007,3898,10056,0,18,701,718,43,144,365,547,550,276,399,1229,799,202,362,1367,1082,178,460,1725,1172,123,499,1791,1022,64,526,1611,461,15,513,988,86,3,250,332,5214,1024,4074,10311,0,28,1513,1539,61,234,868,1163,981,559,829,2367,1520,387,718,2626,2055,373,949,3370,2326,255,996,3582,2064,142,965,3174,1121,37,783,1942,251,4,352,608,10371,2023,7969,20367
21603,0,19,2006,2023,69,210,1266,1542,1260,665,1346,3274,1922,419,945,3288,2228,379,1115,3717,2212,239,921,3372,1730,134,634,2494,894,40,358,1290,257,9,143,400,10568,2112,8732,21409,12,43,1792,1854,157,292,1012,1465,1584,663,1226,3467,2118,440,1032,3587,2324,372,1187,3889,2151,219,1130,3501,1535,84,913,2530,652,26,815,1494,122,8,443,571,10653,2138,9561,22358,12,66,3804,3876,228,501,2277,3003,2845,1327,2568,6747,4035,863,1979,6877,4551,748,2299,7603,4362,463,2050,6875,3262,210,1545,5025,1551,63,1170,2788,373,12,586,978,21222,4250,18287,43762
21701,0,6,1013,1018,8,133,605,742,428,335,509,1274,941,254,446,1644,1363,231,629,2226,1540,197,673,2405,1273,85,500,1859,623,18,268,913,138,6,130,278,6313,1265,4774,12360,0,33,835,863,19,186,416,616,623,353,487,1461,1096,233,455,1792,1466,273,653,2383,1553,175,710,2439,1122,58,645,1825,441,11,615,1062,71,0,362,433,6397,1322,5173,12887,4,42,1845,1885,34,319,1017,1360,1047,690,995,2734,2035,490,909,3431,2825,504,1282,4609,3094,368,1379,4842,2392,145,1145,3682,1066,30,881,1974,210,8,492,714,12710,2586,9945,25243
21703,0,12,1046,1059,32,139,676,840,482,370,720,1575,980,252,505,1734,1276,288,661,2223,1452,207,686,2347,1265,88,497,1852,637,25,291,956,139,5,126,276,6269,1383,5210,12863,0,18,907,926,40,190,478,705,680,376,508,1564,1089,262,428,1779,1387,269,661,2316,1461,186,713,2364,1111,53,640,1806,496,24,649,1164,63,3,336,404,6326,1383,5323,13032,0,28,1951,1978,71,330,1151,1552,1162,749,1225,3140,2066,511,930,3518,2662,552,1324,4541,2911,394,1402,4715,2378,139,1139,3657,1129,48,940,2120,202,12,463,683,12593,2769,10534,25894
21704,0,15,1442,1460,25,194,1055,1278,774,621,1042,2430,1527,412,634,2569,1770,327,745,2837,1893,234,724,2848,1534,89,488,2108,734,22,266,1020,205,9,121,332,8458,1906,6515,16884,3,29,1380,1413,47,306,833,1184,1024,610,917,2554,1625,389,756,2773,1972,338,957,3266,1844,208,936,2983,1373,61,779,2214,552,16,737,1302,109,4,432,544,8553,1956,7726,18236,5,38,2823,2867,76,500,1885,2457,1796,1232,1955,4984,3151,803,1388,5343,3740,664,1701,6108,3733,437,1656,5823,2911,148,1272,4325,1285,36,1003,2324,314,9,555,880,17011,3868,14239,35121
