SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
50702,0,0,0,3,4,0,9,8,0,28,0,0,0,16,3,4,0,0,0,24,0,0,0,7,0,0,0,0,0,7,0,4,4,7,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,3,0,3,9,41,21,18,23,5,0,128,0,3,3,3,4,0,0,0,0,20,0,0,3,26,16,10,12,3,0,65,0,0,0,21,9,5,6,0,0,47,3,20,36,178,88,101,61,41,12,544,57,93,132,558,269,228,159,126,71,1693,914,1795,1791,5110,2719,2443,1648,935,328,17684,0,0,0,0,0,0,0,0,0,0,848,1541,1556,3044,1673,1492,949,491,212,11804,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,10,10,3,0,27,0,0,0,4,0,0,0,0,0,4,0,8,3,50,25,11,4,4,0,106,0,0,0,15,10,5,3,0,0,36
50703,0,0,0,3,3,3,6,0,0,16,0,8,5,39,9,3,3,0,0,66,0,0,3,13,0,0,0,0,0,14,3,5,8,3,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,4,7,3,15,13,16,6,0,0,64,0,0,11,15,12,6,0,0,0,43,0,0,3,8,12,5,10,4,0,39,0,14,14,56,20,10,0,0,0,121,11,35,65,276,82,51,57,22,5,604,112,179,181,521,202,157,124,70,16,1560,1759,2742,2674,6983,2423,1653,1078,536,123,19970,0,0,0,3,0,0,0,0,0,4,1472,1916,1639,3343,1040,768,439,181,64,10858,0,0,0,28,0,0,0,0,0,33,0,0,3,5,3,0,4,0,0,17,0,0,0,7,0,0,0,0,0,9,0,3,6,19,3,5,0,0,0,32,0,0,0,10,4,9,3,0,0,29
50704,0,0,0,0,7,11,4,5,3,31,3,14,14,79,38,58,29,16,3,250,0,6,14,77,10,9,9,0,0,126,3,17,24,17,7,7,6,3,0,81,0,0,0,3,0,0,3,0,0,9,0,0,0,9,5,5,0,0,0,22,10,51,41,70,25,34,38,5,4,268,4,7,13,44,25,24,13,3,0,132,0,6,4,34,25,28,30,14,6,143,0,3,29,64,45,39,13,3,5,198,16,125,155,423,202,205,145,76,33,1394,101,200,231,634,345,317,234,166,127,2362,2608,6276,6968,11787,6527,6223,4646,2449,1128,48603,0,0,0,3,0,0,0,0,0,7,2202,4741,4772,6597,3919,3712,2448,1806,1238,31429,3,6,3,30,6,0,3,0,0,46,0,0,4,13,4,12,0,3,3,37,0,0,0,5,0,0,0,0,0,11,0,25,10,64,33,23,12,0,3,176,0,3,6,15,16,8,6,0,3,57
50705,0,0,0,7,13,17,12,3,0,52,0,3,7,18,3,3,5,0,0,41,0,0,0,7,0,0,0,0,0,11,8,12,21,14,0,0,0,0,0,52,0,0,0,3,0,6,3,0,0,12,0,0,0,6,4,0,0,0,0,12,3,30,30,67,21,24,9,7,0,187,0,8,17,34,7,6,0,0,0,64,0,18,27,69,61,55,31,20,6,297,0,31,32,97,63,38,12,3,0,269,11,86,112,339,206,165,105,74,10,1109,286,495,758,1657,747,513,386,223,76,5148,4773,9437,8551,17359,8554,6112,4297,2259,686,62028,0,0,0,3,0,0,0,0,0,3,4171,6916,5710,10662,4043,3105,2050,1051,506,38213,0,0,0,10,0,0,0,0,0,11,0,0,3,24,11,13,0,3,0,62,0,0,3,7,0,0,0,0,0,12,4,5,13,62,19,12,5,3,3,126,0,0,0,11,5,10,5,0,0,30
50901,0,0,0,0,0,0,4,3,4,6,0,0,3,6,5,3,6,0,0,28,0,0,0,3,0,0,0,0,0,3,3,33,30,7,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,19,15,18,18,6,3,89,0,3,8,8,4,4,0,0,0,28,0,0,0,8,17,14,13,14,0,67,0,0,0,18,12,16,11,0,0,66,3,16,14,70,47,65,58,35,12,309,104,262,210,558,385,432,319,206,78,2563,1741,4041,3331,6354,4087,4301,3409,1772,597,29638,0,5,10,20,0,0,0,0,0,36,1473,3247,2419,4731,2889,2866,2068,1091,525,21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,22,9,10,3,3,0,70,0,0,0,0,0,3,0,0,0,0
50902,0,0,0,0,0,0,6,0,0,5,0,0,3,27,8,0,3,0,0,50,0,0,5,31,0,0,0,0,0,42,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,7,0,4,5,8,12,19,12,3,0,63,0,0,9,33,12,3,0,0,0,61,0,0,0,3,8,15,3,4,4,40,4,3,9,25,13,18,10,4,0,70,3,6,18,103,56,58,58,23,9,325,133,267,256,742,514,566,408,241,62,3195,1646,3552,2959,6274,4207,4619,3728,1663,403,29063,0,0,0,0,0,0,0,0,0,0,1383,2931,1863,4220,2624,2837,1996,1049,387,19289,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,12,12,6,5,0,0,32,0,0,0,0,0,0,0,0,0,3
50903,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,7,0,0,0,17,0,0,0,3,3,0,0,0,0,6,0,0,0,3,4,0,0,0,0,5,0,0,0,8,3,0,0,0,0,18,0,4,0,21,12,15,18,5,3,81,63,134,114,263,161,200,162,85,31,1219,692,1343,926,2292,1491,1585,1281,573,184,10355,0,0,0,0,0,0,0,0,0,0,590,1149,669,1675,1017,1084,695,433,152,7454,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
51001,0,0,0,0,0,0,0,3,0,3,0,0,0,11,3,3,0,0,0,27,0,0,3,39,0,0,0,0,0,42,0,7,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,17,6,4,3,0,0,30,0,4,0,13,3,0,0,0,0,18,0,0,0,0,3,6,3,0,0,13,0,0,0,13,3,8,3,0,0,31,0,11,7,63,27,21,21,7,0,157,127,224,227,663,289,268,128,36,11,1980,1529,2711,2218,5329,2252,1928,906,248,52,17158,0,0,0,0,0,0,0,0,0,0,1272,2365,1703,4164,1589,1285,465,154,57,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,19,5,8,3,0,0,33,0,0,0,4,0,0,0,0,0,4
51002,0,0,0,0,0,3,0,0,0,8,0,3,0,12,11,3,0,0,0,29,0,0,3,5,0,0,0,0,0,11,3,3,7,11,0,0,0,0,0,27,0,0,0,7,0,4,4,0,0,11,0,0,0,0,3,0,0,0,0,6,0,3,0,13,9,3,3,0,0,26,0,4,0,12,4,0,0,0,0,18,0,0,0,7,6,0,0,0,0,17,0,11,10,52,31,11,0,0,0,122,0,3,9,116,48,25,10,0,0,217,121,175,220,1387,498,299,63,14,3,2787,1030,1565,1325,6691,2348,1410,330,68,19,14781,0,0,0,0,0,0,0,0,0,3,801,1142,874,2447,729,409,127,37,16,6587,0,0,3,4,4,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3
51003,0,0,0,4,0,4,0,0,0,6,3,0,0,25,9,0,0,0,0,48,0,3,0,12,0,0,0,0,0,13,3,9,16,8,4,0,0,0,0,36,0,0,0,7,3,7,0,0,0,16,0,0,0,4,0,0,0,0,0,4,6,3,3,37,20,14,6,0,0,87,0,0,0,11,8,3,0,0,0,27,0,0,0,10,8,3,0,0,0,25,0,4,12,51,26,7,0,0,0,107,6,9,5,180,76,39,10,0,0,327,114,171,237,1833,692,357,69,9,0,3482,1421,2274,1799,9733,3666,2002,403,59,15,21369,0,0,0,3,0,0,0,0,0,3,1172,1686,1030,3288,966,543,123,29,3,8847,0,0,0,5,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,3,3,19,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,8,3,0,4,0,0,20,0,0,4,15,3,13,8,3,4,42,66,105,129,274,179,142,113,51,10,1066,526,1132,982,1892,1224,1053,828,378,106,8108,0,0,0,0,0,0,0,0,0,0,432,939,690,1361,766,696,538,293,114,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
51102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,4,0,3,0,0,23,0,3,3,29,22,14,6,0,0,82,0,0,0,3,0,0,0,0,0,9,0,0,0,8,3,0,0,0,0,11,0,0,0,16,12,20,9,3,0,71,50,88,64,214,110,113,63,31,12,747,347,698,459,1313,743,707,506,183,41,4995,0,0,0,0,0,0,0,0,0,0,269,505,366,822,406,349,228,75,23,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
51103,0,0,0,3,0,3,0,0,0,9,0,0,0,16,4,0,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,5,12,9,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,17,7,3,3,0,0,31,0,0,3,7,3,3,0,0,0,14,0,0,0,4,5,6,3,3,0,30,3,15,29,61,34,25,5,0,0,173,7,30,23,138,51,38,33,11,3,327,170,220,246,951,453,347,158,45,5,2591,1649,2761,2568,6835,3121,2355,1117,335,69,20800,0,0,0,3,0,0,0,0,0,3,1375,2082,1695,3710,1493,1102,497,248,66,12268,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,8,0,4,3,17,9,6,0,0,0,42,0,0,0,4,4,3,0,0,0,11
51104,0,0,0,0,0,0,3,0,0,4,0,5,3,14,3,0,0,0,0,32,0,0,0,16,0,0,0,0,0,16,3,3,14,3,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,3,17,10,7,4,3,0,47,3,0,0,12,3,11,4,0,0,34,0,0,4,7,10,3,11,3,0,37,0,8,7,24,16,9,4,3,0,69,3,17,22,64,45,25,38,28,8,252,135,289,276,754,463,454,299,156,52,2878,1703,3707,3229,6702,4026,3761,2702,1268,400,27497,0,0,0,0,0,0,0,0,0,0,1486,3082,2467,4813,2729,2588,1676,870,322,20035,0,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,0,5,20,6,8,0,0,0,44,0,0,0,0,0,3,0,0,0,3
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,19,0,0,0,38,17,8,0,0,0,62,0,0,17,245,94,43,8,3,3,408,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,3,3,3,0,0,17,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,13,44,16,17,12,0,0,95,17,16,57,216,104,85,55,7,3,548,81,120,341,1376,638,540,375,58,12,3532,0,0,0,0,0,0,0,0,0,0,56,95,160,447,205,255,140,20,7,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,4
60101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,4,8,3,37,50,79,63,164,84,85,78,29,11,647,700,1384,1113,2064,1058,999,711,264,56,8344,0,0,0,0,0,0,0,0,0,0,598,1169,1107,2093,900,921,520,221,63,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
60102,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,3,4,0,16,0,0,0,4,0,0,0,0,0,5,0,3,3,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,3,17,15,10,13,7,0,73,0,0,3,3,0,0,0,0,0,7,0,0,0,6,3,3,10,3,0,29,0,3,3,7,5,3,6,0,0,21,3,9,21,80,41,32,40,28,7,257,52,101,125,285,203,219,194,148,36,1370,1607,3245,3007,6104,3369,3423,2745,1455,531,25488,0,0,0,0,3,0,0,0,0,3,1433,2902,2497,5610,3033,3050,2340,1337,693,22888,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,7,4,0,0,38,0,0,0,0,3,3,0,0,0,6
60103,0,0,0,0,0,3,4,6,0,14,0,0,0,16,4,4,0,0,0,26,0,0,0,3,0,0,0,0,0,8,4,19,5,11,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,9,12,4,13,4,3,0,51,4,3,3,15,4,0,0,0,0,35,0,0,0,3,3,4,3,3,0,18,0,0,4,0,3,0,0,0,0,8,10,39,65,214,89,63,42,48,19,600,83,162,176,447,299,302,223,191,71,1950,1656,3298,3317,6495,3460,3319,2297,1410,485,25739,0,3,8,39,3,4,0,0,0,57,1457,2808,2695,5493,2897,2767,2089,1211,552,21976,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,4,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,7,3,3,0,19,0,0,0,3,3,3,0,0,0,12
60104,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,13,0,0,0,3,0,0,0,0,0,3,0,9,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,3,16,15,11,17,4,0,83,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,3,11,3,0,31,0,0,3,0,8,0,4,0,0,17,3,25,20,68,32,35,24,11,9,229,33,88,63,163,104,121,112,66,19,776,1019,2430,1882,3651,2112,2052,1609,774,248,15774,0,0,0,0,0,0,0,0,0,0,980,2034,1576,3328,1779,1754,1145,572,274,13452,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,9,7,0,0,57,0,0,4,3,7,6,3,3,0,24
60105,0,0,0,0,0,8,3,0,0,12,0,0,4,12,8,3,3,3,0,37,0,3,5,20,3,0,0,0,0,33,0,3,9,23,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,17,20,52,29,28,28,7,4,187,6,0,11,27,9,9,0,0,0,58,0,3,3,4,5,11,0,7,6,35,0,0,0,5,0,5,3,0,0,19,13,28,69,197,73,60,45,45,21,542,67,95,178,489,219,227,174,85,46,1579,1176,2569,3768,7024,3167,3086,2271,1114,470,24640,0,0,0,8,3,0,0,0,0,22,1000,2084,2657,4627,2486,2404,1679,917,631,18482,0,0,0,18,0,0,0,0,0,19,0,0,0,7,6,3,3,0,0,18,0,0,0,5,0,0,0,0,0,5,0,3,8,39,12,11,13,0,0,78,0,4,0,6,5,3,3,0,0,30
60106,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,6,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,10,6,9,17,6,3,54,27,46,39,126,76,98,86,41,16,565,510,1017,875,1778,1113,1200,954,375,117,7945,0,0,0,0,0,0,0,0,0,0,441,914,801,1606,991,979,662,290,124,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3
60201,0,0,0,0,0,0,0,0,0,5,0,3,3,24,6,7,0,0,0,45,0,0,0,9,0,0,0,0,0,10,0,7,14,4,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,11,3,25,11,14,6,6,4,80,0,8,8,18,3,0,0,0,0,43,0,0,0,7,3,6,11,0,6,42,0,0,3,3,4,5,0,3,0,21,6,48,90,271,111,69,51,46,30,718,132,227,339,668,389,367,376,187,97,2786,2397,4916,5936,9480,5099,4632,3815,1940,745,38958,0,0,20,51,8,0,0,0,0,74,2100,4226,4640,8007,4491,4175,3131,1894,1034,33690,0,0,3,8,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,34,16,4,4,0,0,67,0,0,0,3,4,0,3,0,0,10
60202,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,4,9,10,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,0,22,0,0,0,5,0,3,0,0,0,7,0,0,3,3,9,19,33,7,7,74,27,68,76,168,147,192,139,86,27,937,567,1406,1190,2001,1596,1899,1608,689,190,11142,0,0,0,0,0,0,0,0,0,0,472,1205,1009,1875,1316,1428,1043,463,182,8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3
60203,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,4,7,10,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,15,0,0,0,0,0,0,3,0,0,12,0,7,5,5,16,32,37,22,3,134,49,135,162,317,285,358,297,156,40,1798,992,2205,1958,3372,2669,3209,2737,1225,293,18670,0,0,0,0,0,0,0,0,0,0,838,2012,1527,3129,2163,2388,1775,789,320,14944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,8,0,0,30,0,0,0,0,0,0,0,0,0,3
60301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,3,0,24,17,44,43,105,89,115,90,39,8,558,275,763,622,1169,928,995,791,278,54,5876,0,0,0,0,0,0,0,0,0,0,263,648,491,999,720,683,440,166,51,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
60302,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,14,13,21,13,10,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,10,3,3,0,21,0,0,0,0,4,0,0,0,0,9,0,10,3,24,16,23,24,11,4,122,29,74,56,171,111,158,131,64,14,810,469,1245,939,1878,1333,1669,1383,587,127,9623,0,0,0,0,0,0,0,0,0,0,476,1004,758,1551,1075,1160,798,330,121,7266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,6,0,0,23,0,0,0,0,0,0,0,0,0,0
