SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
30905,73,14,5,21,3,13,3,5,203,0,0,0,0,0,0,0,0,0,0,0,188,136,194,31,27,41,16,17,3,23,676,484,188,211,20,38,34,26,12,5,15,1035,113,109,122,6,12,10,13,6,0,5,399,3,7,3,0,0,0,0,3,0,0,15,3,3,0,0,0,0,0,0,0,0,3,121,119,124,6,12,11,13,7,0,5,418,0,0,0,0,0,0,0,0,0,0,0,602,303,333,29,50,46,40,26,5,25,1457,809,224,246,31,30,14,15,8,0,28,1389,191,65,71,7,10,6,8,3,0,6,365,9,3,10,3,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,197,64,79,16,10,5,8,3,0,6,393,0,0,0,0,0,0,0,0,0,0,0,1014,286,326,44,35,20,23,14,3,35,1790,776,99,62,15,4,3,8,3,0,21,992,141,27,12,5
30906,309,46,46,57,46,36,16,25,812,0,3,0,0,0,0,0,0,0,0,4,538,383,704,141,121,125,93,94,38,59,2295,946,403,430,64,61,45,32,22,9,46,2049,247,252,282,36,36,22,27,21,7,13,943,8,12,21,3,3,6,6,3,0,0,70,3,3,7,0,0,0,0,0,0,0,13,263,263,310,38,36,30,29,20,8,14,1024,0,0,0,0,0,0,0,0,0,0,0,1205,666,743,108,100,75,63,44,12,67,3076,1510,330,333,37,31,27,18,16,3,45,2360,501,158,137,9,11,9,6,10,8,9,858,40,13,26,0,3,0,3,0,0,3,89,0,0,0,0,0,0,0,0,0,3,8,538,169,163,9,20,15,14,10,9,14,955,0,0,0,0,0,0,0,0,0,0,3,2051,498,496,49,47,40,30,21,10,68,3317,1545,196,146,23,15,6,5,8,4,40,1997,467,60,38,8
30907,560,80,76,77,93,63,39,33,1423,4,0,0,0,0,0,0,0,0,4,10,1128,740,1518,312,301,247,218,159,102,133,4857,1575,814,1129,193,210,139,101,89,37,107,4387,440,381,495,65,83,65,48,32,25,30,1654,13,27,32,3,3,11,4,8,5,5,105,9,4,0,0,0,0,0,0,0,3,17,452,411,526,66,86,76,56,38,33,36,1778,3,0,4,3,0,0,0,0,0,5,12,2035,1224,1655,264,291,214,152,129,62,146,6180,2484,744,1016,120,136,78,79,38,19,96,4815,558,243,273,51,43,20,14,22,13,28,1249,26,22,33,3,4,11,3,9,8,6,124,3,4,0,0,0,0,0,0,0,0,10,592,268,304,53,45,28,14,24,21,32,1387,5,0,3,0,0,0,0,0,0,0,10,3079,1014,1324,177,179,104,98,59,33,139,6211,2336,377,337,50,36,37,35,18,10,66,3307,531,88,87,9
30908,378,54,64,81,125,153,61,37,1271,0,0,0,0,0,0,0,3,0,3,6,458,371,662,118,126,131,195,225,104,64,2457,528,299,301,57,49,32,36,33,18,36,1397,300,271,278,42,48,43,41,36,18,19,1099,13,28,60,7,8,10,6,9,4,9,165,3,0,0,0,0,0,0,0,0,0,3,323,298,339,51,52,57,50,52,19,31,1272,0,0,0,0,0,0,0,0,0,0,0,856,602,642,105,99,88,85,84,39,64,2661,938,296,262,34,37,27,18,24,9,28,1671,506,173,104,31,20,10,21,11,5,21,900,68,39,42,6,0,10,9,3,3,9,199,0,0,0,0,0,0,0,0,0,0,5,582,209,146,41,27,23,28,15,5,29,1101,0,0,0,0,0,0,0,0,0,0,0,1516,507,404,77,67,45,50,32,14,60,2775,1056,193,122,14,19,14,11,7,3,27,1471,474,79,33,3
30909,744,151,215,246,234,235,148,86,2530,0,0,0,0,0,4,0,0,0,3,8,570,476,1056,229,293,329,309,301,176,137,3879,586,282,252,31,40,27,46,19,5,35,1320,321,359,436,50,65,69,59,56,16,30,1467,17,33,64,26,15,18,21,18,6,9,222,0,0,3,0,0,0,0,0,0,0,8,335,386,502,77,87,89,83,77,26,38,1700,0,0,0,0,0,0,0,0,0,3,8,923,672,749,112,121,116,126,96,33,76,3030,1128,243,180,27,17,22,15,11,14,37,1704,503,157,154,28,18,21,14,13,7,20,950,84,45,51,12,12,10,12,9,7,11,249,3,0,0,0,0,0,0,0,0,0,5,592,205,206,42,31,31,31,19,11,29,1200,0,0,0,0,0,0,0,0,0,3,3,1718,451,392,73,46,54,40,32,24,69,2905,1171,127,103,17,8,7,6,15,3,37,1499,518,57,40,10
30910,587,100,155,224,399,406,286,187,2570,0,0,0,0,0,0,0,0,0,9,6,262,238,819,177,234,298,495,520,367,244,3648,396,150,143,36,29,18,25,21,8,27,851,228,184,300,24,45,46,44,45,24,24,957,11,11,32,4,15,6,14,10,9,21,146,0,4,0,0,0,0,0,0,0,0,4,242,200,329,32,54,50,63,63,36,45,1113,3,0,0,0,0,0,0,0,0,13,15,636,348,473,68,84,73,89,81,44,79,1981,723,147,128,19,25,20,21,18,8,33,1132,371,94,91,11,25,9,16,10,7,17,647,34,21,32,4,13,5,14,11,12,19,160,0,0,0,0,0,0,0,0,0,0,3,402,113,124,16,30,18,30,23,20,34,811,0,0,0,0,0,0,0,0,0,7,11,1131,258,249,35,53,34,51,44,25,78,1956,838,110,88,16,21,14,14,3,7,20,1129,355,45,25,6
31001,1373,221,211,297,229,184,116,91,3810,0,0,0,0,0,0,0,0,0,179,185,991,664,1620,280,276,350,276,203,125,305,5090,516,209,245,59,37,30,17,12,7,30,1174,1169,546,867,117,112,79,47,57,19,48,3061,250,158,260,56,37,75,22,24,20,23,934,12,9,9,0,3,0,0,0,0,0,29,1428,708,1139,169,150,148,71,87,35,76,4017,3,0,0,0,0,0,0,0,0,114,117,1952,923,1389,227,184,179,96,98,40,225,5308,844,207,154,15,18,12,10,9,5,22,1292,1306,324,344,55,59,22,22,8,13,30,2178,591,112,190,33,34,32,34,34,21,45,1125,10,8,0,0,0,0,0,0,0,4,19,1905,442,535,92,89,55,55,40,30,77,3322,6,0,0,0,0,0,0,0,0,73,78,2748,650,689,107,107,66,60,51,34,170,4692,888,95,59,5,3,3,6,0,4,22,1088,946,108,74,13
31002,41,14,14,13,15,46,23,24,237,0,0,0,0,0,0,0,0,0,47,47,133,72,97,26,27,21,18,54,22,81,551,348,79,73,11,4,6,6,7,5,20,564,57,45,50,9,10,8,3,3,7,7,186,10,7,0,0,0,0,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,61,45,52,9,10,6,5,8,7,7,212,0,0,0,0,0,0,0,0,0,25,25,415,131,123,16,13,17,12,8,15,56,800,813,79,73,9,9,3,0,5,0,47,1038,77,29,21,5,3,0,0,0,0,8,146,5,0,3,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,87,30,22,5,3,0,0,0,0,9,173,0,0,0,0,0,0,0,0,0,20,27,903,112,95,10,13,3,0,10,0,81,1228,1016,51,12,7,3,0,0,5,0,31,1133,136,11,3,0
31003,250,52,47,45,64,46,30,23,790,0,0,0,0,0,0,0,0,0,0,4,505,267,465,99,97,81,97,64,38,64,1776,745,199,212,31,34,29,20,10,10,38,1314,190,174,281,34,48,29,31,22,7,14,826,8,7,27,0,11,3,5,3,3,5,68,3,0,3,0,0,0,0,0,0,0,11,202,178,311,37,57,29,39,25,12,21,908,0,0,0,0,0,0,0,0,0,3,3,949,379,522,67,87,59,53,33,21,63,2224,1440,237,182,34,32,19,7,13,5,52,2022,270,83,128,12,24,15,9,7,0,9,559,23,8,13,3,4,0,5,3,0,3,67,6,0,0,0,0,0,0,0,0,3,3,293,95,139,16,31,12,13,8,0,16,630,0,0,0,0,0,0,0,0,0,3,3,1739,330,324,51,55,37,22,18,5,73,2654,1390,82,61,12,7,11,3,9,0,38,1606,235,30,36,3
31004,928,167,208,187,143,129,68,77,2789,0,0,0,0,0,0,0,0,0,0,10,1064,761,1381,309,346,304,229,212,103,135,4843,910,347,481,91,102,77,33,36,18,51,2145,671,551,918,97,134,83,75,53,19,38,2638,50,43,123,8,22,20,16,9,10,9,312,3,5,11,0,9,0,0,0,0,0,33,724,599,1055,111,163,107,89,64,29,53,2984,0,0,3,0,0,0,0,0,0,6,8,1639,947,1536,198,266,176,118,92,53,106,5137,1357,293,336,65,47,34,16,25,10,43,2225,743,309,337,40,49,41,30,34,9,26,1619,118,45,83,3,16,15,5,9,7,16,330,5,4,3,3,0,0,0,0,0,0,20,872,362,425,52,64,54,33,36,19,41,1969,0,0,0,0,0,0,0,0,0,0,0,2227,657,768,116,109,92,55,62,28,84,4192,1184,105,99,17,16,12,13,3,7,29,1479,669,94,83,17
31101,15,0,4,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,3,3,26,20,27,6,3,4,3,10,4,8,104,86,21,21,4,0,5,4,0,0,3,148,15,5,17,3,0,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,5,16,3,3,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,4,5,102,25,38,3,3,9,4,0,0,12,206,209,24,19,0,3,0,0,0,0,7,273,17,3,6,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,8,3,4,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,5,224,28,34,3,4,0,0,0,0,15,316,221,20,5,3,0,0,0,0,0,8,259,18,3,3,0
31102,203,41,38,45,35,35,9,17,599,0,0,3,0,0,0,0,0,0,0,3,389,181,398,75,109,76,59,57,20,55,1427,499,154,145,33,32,14,12,7,3,33,934,143,118,163,19,17,23,18,6,3,6,516,3,15,42,4,3,4,3,6,0,3,75,0,0,0,0,0,0,0,0,0,0,3,151,126,208,23,22,23,22,13,9,11,601,0,0,0,0,0,0,0,0,0,0,3,648,284,353,59,47,38,33,18,9,50,1537,817,143,147,22,14,16,14,7,0,24,1204,181,55,74,9,11,9,12,3,3,11,371,10,15,38,3,0,5,0,0,0,0,83,3,0,0,0,0,0,0,0,0,0,10,204,68,111,11,19,15,12,3,7,17,459,0,0,3,0,0,0,0,0,0,3,10,1021,210,264,37,26,24,25,14,5,41,1670,907,77,57,13,10,5,5,3,0,24,1102,250,21,30,6
31103,743,112,123,148,117,95,45,32,2251,0,0,0,0,0,0,0,0,0,5,10,1056,543,1140,201,222,209,180,146,67,90,3867,834,291,318,40,55,28,16,18,3,51,1657,617,387,539,66,70,63,36,35,10,32,1851,59,46,101,16,14,26,9,6,13,6,290,3,7,14,0,0,0,0,0,0,0,28,678,433,652,81,86,90,50,41,23,40,2172,0,0,0,0,0,0,0,0,0,3,6,1514,723,974,123,141,110,64,63,26,90,3829,1409,231,223,22,33,25,16,17,6,44,2026,789,243,225,26,30,19,26,14,7,21,1388,132,54,61,12,4,8,9,4,4,15,308,7,3,3,0,0,0,0,0,0,0,15,925,297,286,45,35,27,37,15,12,35,1712,3,0,0,0,0,0,0,0,0,0,5,2337,523,510,67,71,53,46,33,17,83,3742,1497,80,103,16,17,23,4,7,0,37,1791,739,98,74,6
31104,62,14,12,6,4,9,3,14,243,0,0,0,0,0,0,0,0,0,0,0,344,117,171,35,30,23,14,13,8,36,791,585,153,164,9,10,13,7,6,3,26,988,141,41,55,16,8,3,3,3,0,8,282,12,8,8,0,0,0,3,0,3,0,30,4,0,0,0,0,0,0,0,0,0,3,159,46,66,13,8,3,6,6,8,8,316,0,0,0,0,0,0,0,0,0,3,3,747,200,229,22,19,18,16,11,10,43,1310,1101,187,153,14,17,6,5,5,0,42,1528,156,42,33,6,0,7,0,0,0,8,251,25,4,3,3,0,0,0,0,0,0,39,6,0,0,0,0,0,0,0,0,0,3,189,41,40,11,3,7,0,0,0,8,297,0,0,0,0,0,0,0,0,0,0,0,1290,230,189,26,21,9,6,5,0,55,1825,1017,47,44,0,3,4,3,5,4,44,1164,159,4,4,0
31105,390,86,66,86,61,51,59,38,1218,0,0,0,0,0,0,0,0,0,0,3,644,396,639,138,148,121,90,77,71,68,2384,844,249,240,40,33,36,24,17,3,25,1500,286,207,302,37,39,32,26,15,9,24,968,7,22,40,3,11,16,8,3,14,4,130,0,3,7,0,0,0,0,0,0,0,12,297,232,345,40,42,46,32,16,27,27,1112,0,0,0,0,0,0,0,0,0,0,3,1144,482,587,86,72,77,52,30,28,49,2619,1273,237,245,32,17,17,14,11,3,43,1891,401,139,125,10,17,17,7,9,5,17,754,40,23,24,3,11,4,5,6,9,11,140,4,3,3,0,0,0,0,0,0,0,13,448,163,153,14,25,27,8,14,19,29,902,0,0,0,0,0,0,0,0,0,3,3,1720,399,401,48,45,44,26,28,22,75,2802,1453,138,97,14,9,7,6,4,3,31,1762,429,79,34,3
31106,1064,170,289,395,231,197,135,90,3405,0,0,3,0,0,0,0,0,0,4,11,958,622,1355,240,351,432,265,239,157,148,4770,875,298,260,35,37,31,17,11,14,33,1605,590,445,722,79,92,104,69,48,26,34,2215,32,64,188,46,67,115,52,37,49,19,670,7,3,7,7,0,0,0,4,3,3,38,633,514,915,136,159,220,123,90,81,52,2922,0,0,0,0,3,0,0,0,0,0,4,1512,811,1181,168,199,248,138,101,88,92,4539,1255,254,186,34,23,20,11,3,7,37,1832,849,292,249,33,38,30,32,21,18,28,1577,91,78,145,34,29,59,27,24,28,8,523,3,3,0,3,0,5,0,0,3,0,19,944,373,404,65,65,89,58,39,46,37,2125,0,3,0,0,0,0,0,0,0,0,7,2204,624,590,100,93,107,67,42,52,73,3959,1393,118,76,4,11,13,6,7,0,53,1682,825,115,76,16
31201,107,40,34,32,45,81,30,85,490,0,0,0,0,0,0,0,0,0,0,3,103,65,194,67,62,54,68,100,40,96,847,169,49,76,16,11,3,3,11,0,10,352,26,45,120,14,30,15,6,10,4,11,285,0,3,4,3,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,24,52,132,18,30,16,15,13,5,7,312,0,0,0,0,0,0,0,0,0,0,0,201,95,206,30,43,16,19,22,6,21,664,286,43,52,12,8,3,3,10,0,18,430,66,24,51,11,9,5,0,3,0,9,173,7,3,0,0,0,5,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,75,28,52,12,9,10,4,8,0,7,197,0,0,0,0,0,0,0,0,0,3,5,366,70,103,25,18,6,8,10,0,27,629,303,32,20,6,5,7,0,0,3,16,391,52,6,11,0
31202,421,73,120,80,84,63,36,19,1023,0,0,0,0,0,0,0,0,0,3,3,292,208,699,148,205,117,113,94,53,65,1987,501,199,219,81,55,28,12,11,7,34,1135,86,120,521,83,110,46,46,34,11,8,1068,3,3,30,3,3,4,3,3,0,3,65,0,0,3,4,0,0,0,0,0,0,12,95,124,553,91,115,49,53,39,19,10,1139,0,0,0,0,0,0,0,0,0,3,3,593,317,771,172,173,70,66,46,20,47,2278,1088,213,294,66,36,26,10,9,3,39,1780,159,141,326,32,45,24,14,7,0,16,756,5,6,28,0,7,0,0,0,3,3,51,0,0,3,0,0,0,0,0,0,0,4,163,144,354,37,52,24,14,11,3,22,812,5,0,0,0,0,0,0,0,0,0,8,1250,354,648,106,86,47,26,17,8,59,2601,1255,120,114,20,15,6,9,0,3,33,1580,214,44,62,6
31203,84,27,37,34,49,61,26,23,361,0,0,0,0,0,0,0,0,0,0,0,69,62,197,52,81,77,93,92,46,48,814,157,90,70,19,15,12,8,0,0,15,397,22,28,56,10,9,5,6,5,3,7,160,0,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,25,32,58,5,9,6,13,8,3,11,169,0,0,0,0,0,0,0,0,0,0,0,181,125,130,29,23,21,20,10,3,23,563,326,45,36,6,7,0,5,10,0,7,451,35,15,18,6,5,3,3,0,3,0,89,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,15,18,6,5,3,3,0,3,0,87,0,0,0,0,0,0,0,0,0,0,0,358,61,58,13,15,9,7,11,4,9,544,366,22,29,7,3,0,0,7,0,11,446,52,5,12,0
31301,18,12,7,3,6,19,16,5,93,0,0,0,0,0,0,0,0,0,0,0,93,28,47,21,17,15,18,21,22,14,291,207,66,87,15,12,4,3,7,0,9,421,23,15,36,3,3,4,3,3,5,0,96,0,0,3,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,25,15,37,4,3,7,3,3,5,0,106,0,0,0,0,0,0,0,0,0,0,0,235,85,128,23,14,7,6,9,3,16,527,469,83,101,17,16,7,10,6,0,22,731,64,11,19,0,4,0,6,0,0,3,106,0,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,73,14,17,3,5,0,6,0,0,3,116,0,0,0,0,0,0,0,0,0,0,3,540,98,120,19,19,7,17,6,0,23,848,823,67,44,6,12,8,6,3,3,37,1010,90,7,3,0
31302,158,42,62,70,85,161,129,140,1014,0,0,0,0,0,0,0,0,0,3,3,332,204,332,76,100,97,114,186,149,176,1758,545,150,194,29,28,13,13,7,7,26,1016,108,90,169,26,26,14,20,20,9,7,496,4,5,23,4,0,3,0,0,0,7,59,6,6,0,0,0,0,0,0,0,0,10,123,100,191,34,23,24,20,21,13,11,557,0,0,0,0,0,0,0,0,0,3,3,662,248,388,68,53,40,34,33,22,41,1579,940,185,167,24,19,10,3,8,3,40,1395,207,73,93,15,13,9,0,3,3,14,419,28,3,17,0,0,0,3,0,0,0,64,3,0,0,0,0,0,0,0,0,0,5,236,75,106,14,12,11,3,5,3,13,481,3,0,0,0,0,0,0,0,0,4,8,1180,260,278,41,32,15,4,11,8,52,1889,1033,88,82,14,12,7,4,4,4,34,1287,210,31,30,5
31303,26,8,14,33,12,22,27,10,156,0,0,0,0,0,0,0,0,0,51,51,22,12,38,12,18,30,15,25,27,65,264,65,13,27,0,0,4,3,0,3,3,128,5,6,33,9,10,4,7,3,3,0,89,0,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,5,10,34,12,11,5,7,3,4,0,96,0,0,0,0,0,0,0,0,0,43,43,71,27,62,11,11,9,5,3,12,51,271,171,19,30,5,0,0,3,0,0,10,239,13,4,18,3,0,0,0,0,0,0,42,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4,23,8,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,11,14,178,23,50,9,0,3,4,0,0,26,298,195,12,13,0,0,0,0,0,0,13,225,18,3,0,0
31304,86,32,27,19,19,27,12,27,333,0,0,0,0,0,0,0,0,0,0,5,368,135,234,66,45,50,40,35,15,44,1042,612,227,278,47,45,28,13,14,5,24,1289,119,97,121,32,28,17,12,19,3,12,461,0,9,9,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,119,109,133,29,28,17,19,24,3,12,488,0,0,0,0,0,0,0,0,0,0,0,731,335,410,81,72,44,32,33,10,36,1781,1124,208,293,26,36,10,7,14,0,37,1747,218,79,89,15,25,5,6,11,3,7,451,11,5,5,0,0,0,0,3,0,3,35,6,0,3,0,0,0,0,0,0,0,12,235,82,100,16,20,9,8,14,3,13,500,0,0,0,0,0,0,0,0,0,0,0,1357,296,386,37,59,19,19,32,3,48,2251,1141,98,55,15,9,0,6,3,0,48,1378,215,32,32,8
31305,128,31,26,49,44,39,18,25,460,0,0,0,0,0,0,0,0,0,3,3,323,142,318,80,84,78,62,59,26,47,1215,567,202,265,50,40,43,10,11,9,41,1237,130,91,165,30,37,35,19,19,13,12,546,3,0,7,0,3,0,5,7,0,3,33,0,0,0,0,0,0,0,0,0,0,3,132,91,173,35,41,39,28,17,14,19,586,0,0,0,0,0,0,0,0,0,0,7,706,295,435,82,83,79,33,35,21,60,1828,1128,268,280,40,40,18,13,12,4,58,1860,195,97,119,19,16,10,13,4,0,4,475,11,13,15,3,6,0,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,4,207,109,133,24,18,10,11,4,0,10,527,0,0,0,0,0,0,0,0,0,3,0,1336,375,413,68,57,29,19,21,7,68,2390,1419,98,125,17,12,9,5,18,8,45,1754,264,29,24,3
31401,202,36,42,34,32,22,17,17,543,0,0,0,0,0,0,0,0,0,0,0,465,252,406,68,94,68,56,42,29,44,1521,939,382,427,67,75,46,26,35,7,33,2036,189,199,318,42,38,20,25,17,5,10,865,8,7,11,0,3,0,0,0,0,3,34,0,0,3,0,0,0,0,0,0,0,3,198,206,335,41,45,20,25,17,11,12,904,0,0,0,0,0,0,0,0,0,0,3,1135,589,758,102,122,70,52,51,19,44,2936,1751,480,409,46,32,20,16,10,0,39,2815,340,160,181,25,9,8,5,0,0,3,738,8,3,4,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,4,350,168,184,25,10,7,11,0,0,10,767,0,0,0,0,0,0,0,0,0,0,0,2106,642,601,69,42,32,29,13,3,47,3587,1574,177,113,9,13,11,9,0,3,40,1941,314,53,39,0
31402,611,99,110,81,91,89,45,24,1494,0,0,0,0,0,0,0,0,0,3,3,594,417,1090,232,240,197,154,152,73,72,3233,736,340,592,101,113,73,60,51,29,36,2141,228,278,688,112,96,66,43,44,25,19,1590,7,14,29,0,6,0,3,3,3,0,70,3,3,3,0,0,0,0,0,0,0,13,239,297,722,114,105,71,46,48,28,16,1676,0,0,0,0,0,0,0,0,0,4,4,972,636,1311,211,213,146,108,95,55,64,3823,1051,327,567,93,60,52,27,20,16,27,2238,294,137,294,49,34,22,8,26,8,15,889,17,16,12,4,7,0,0,4,0,3,59,4,0,0,0,0,0,0,0,0,0,9,313,150,310,53,36,26,15,31,13,22,954,0,0,0,0,0,0,0,0,0,3,6,1364,480,880,147,99,80,40,45,28,45,3202,965,103,166,25,15,12,15,8,13,28,1351,245,53,73,17
