SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED30060,0,0,3,10,8,16,19,4,0,3,3,4,0,0,0,77,0,0,3,0,3,6,15,12,4,4,3,3,3,0,6,67,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,6,7,13,9,0,0,15,0,4,0,0,68,0,39,41,27,20,15,19,21,0,0,0,0,7,3,5,199,0,3,12,4,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,3,7,3,4,3,0,4,0,0,0,0,21,0,5,9,12,23,30,34,215,10,23,29,32,34,12,20,494,0,3,7,11,4,14,15,11,3,3,0,0,8,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,13,9,10
SED30061,0,0,0,9,4,15,14,24,7,0,4,8,10,9,4,121,0,5,6,9,5,20,37,83,4,10,14,13,29,15,6,266,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,3,4,3,3,3,0,0,27,0,0,3,6,12,21,17,9,3,0,0,5,5,3,0,89,0,22,16,16,13,10,18,20,3,0,3,4,3,0,3,136,0,5,14,5,3,0,0,0,0,4,0,0,0,0,3,30,0,0,0,3,3,13,3,3,0,0,0,4,4,10,6,47,0,0,6,7,7,19,106,311,41,43,33,50,42,21,17,705,0,0,6,0,0,0,4,21,0,4,3,0,19,8,0,66,0,0,0,0,0,6,0,3,3,3,0,10,0,0,0,28,0,0,0,0,0,0,10,3,0,0,15,13,4,0,0,49,0,5,4,5,11,3,6,5
SED30062,0,0,3,16,13,11,34,30,12,3,6,8,3,4,3,149,0,0,3,0,4,18,55,111,15,30,29,16,13,16,11,336,0,0,11,9,3,7,8,0,0,0,0,0,0,0,0,35,0,0,7,3,0,0,3,14,4,0,0,0,3,0,4,39,0,0,5,9,24,77,83,82,36,6,8,3,7,3,10,361,0,47,46,29,31,22,29,36,7,4,10,3,0,0,4,263,0,0,7,0,0,0,0,0,0,3,3,0,0,0,3,11,0,0,4,4,13,3,12,4,0,0,0,3,3,0,4,55,0,7,4,20,6,28,103,429,49,50,35,43,30,16,29,858,0,3,0,8,4,4,29,8,3,3,0,0,5,0,0,71,0,0,0,0,5,4,5,21,11,15,0,0,3,0,0,72,0,0,0,3,0,0,8,0,3,0,0,0,0,0,0,18,0,3,4,21,9,14,29,46
SED30063,0,0,6,13,5,10,10,4,0,0,0,0,0,0,3,55,0,3,5,0,0,3,3,20,5,0,0,3,3,6,3,55,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,7,7,3,0,3,0,0,0,0,0,26,0,44,39,54,37,16,11,7,0,3,0,0,3,3,4,220,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,3,4,7,0,3,7,14,0,3,4,0,0,0,7,56,0,7,0,0,0,0,3,4,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,8,0,0
SED30064,0,0,7,21,10,26,24,20,8,6,5,0,0,0,5,139,0,0,0,0,0,3,7,10,7,3,0,3,0,3,3,46,0,0,4,6,0,3,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,3,8,5,9,12,3,3,0,0,7,4,0,0,55,0,61,55,44,57,29,30,28,3,5,0,6,5,0,7,339,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,5,4,4,3,5,3,3,0,0,0,0,0,27,0,3,7,12,0,3,7,76,3,4,12,9,10,3,10,165,0,9,6,3,5,3,10,8,0,3,0,0,3,3,3,64,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,14,6,8,3,9
SED30065,0,3,7,26,16,28,28,27,7,16,4,16,11,0,6,205,0,3,3,3,7,3,7,9,7,4,4,3,4,3,4,65,0,0,3,12,0,3,0,0,0,0,0,0,0,0,0,27,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,8,10,5,0,6,3,3,0,0,0,0,4,45,0,79,82,51,64,50,71,30,0,12,16,0,0,7,18,487,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,7,4,12,5,3,0,0,0,3,0,0,42,0,4,6,16,4,13,11,45,4,16,9,4,8,11,3,158,0,5,4,0,3,5,7,12,0,4,3,0,6,4,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,24,22,11,23,14
SED30066,0,0,3,7,7,21,34,24,8,4,5,3,3,0,4,124,0,3,6,10,20,47,95,114,24,19,23,30,45,19,14,466,0,3,6,17,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,15,0,0,4,16,35,112,96,66,5,10,6,14,6,4,5,377,0,39,12,13,16,11,23,25,3,0,4,3,3,3,8,163,0,4,11,3,0,4,0,0,0,3,0,0,0,0,0,24,0,0,0,4,11,24,39,14,3,3,4,4,0,5,3,118,3,3,7,48,18,76,166,886,70,92,194,270,205,105,73,2200,0,0,3,0,5,12,25,25,0,12,4,0,3,8,4,106,0,0,0,0,4,0,8,27,33,24,26,14,11,0,3,155,0,0,0,0,0,0,3,7,0,0,4,0,0,5,0,16,3,20,10,17,9,19,19,45
SED30067,0,0,0,19,12,17,23,7,0,0,5,0,4,0,7,92,0,0,0,0,0,15,33,54,5,13,8,6,15,13,0,168,0,0,0,9,3,10,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,20,0,0,0,4,24,65,83,73,19,10,9,0,4,0,3,287,0,48,23,23,20,14,22,23,3,3,0,3,0,0,7,182,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,3,3,3,8,8,10,0,0,0,0,0,0,0,43,0,3,3,25,4,12,59,219,17,19,24,27,15,17,17,454,0,5,4,4,4,5,14,14,0,0,0,0,0,0,0,48,0,0,0,3,0,0,3,8,0,7,7,0,0,0,0,34,0,0,0,0,0,0,8,3,0,0,0,0,0,57,0,78,0,0,3,11,14,13,18,18
SED30068,0,3,0,14,20,18,19,10,0,0,0,0,0,3,0,89,0,3,3,0,0,9,11,30,6,10,3,3,4,16,6,109,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,30,0,5,5,0,0,0,3,0,0,0,0,0,0,0,3,21,0,0,3,11,11,28,17,19,0,4,3,0,0,4,7,97,0,88,62,48,33,21,18,11,0,8,0,4,0,0,6,289,0,9,10,5,0,0,0,0,0,10,0,0,0,0,0,29,0,0,0,3,5,3,4,6,3,0,0,5,17,3,3,60,0,4,0,15,3,3,19,48,4,13,13,11,28,9,3,186,0,8,4,0,6,5,9,6,0,3,3,0,3,0,0,50,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,13,3,9,6,35,26,14,6,22
SED30069,0,0,7,17,9,16,12,33,9,0,0,4,3,0,0,101,5,6,15,3,0,15,11,39,8,6,13,8,5,4,11,146,0,0,12,19,3,0,0,4,0,0,0,0,0,0,0,43,0,10,8,8,3,0,3,0,0,0,0,0,0,0,5,35,0,0,3,12,19,36,34,11,0,0,4,0,3,0,10,138,0,60,35,36,29,7,33,25,8,3,0,5,0,0,5,259,0,0,8,11,4,0,0,0,0,0,0,0,0,0,0,32,0,0,5,7,3,4,7,3,0,0,3,4,0,3,0,45,3,3,5,13,4,3,8,44,3,5,15,24,7,3,7,146,0,4,4,3,3,3,4,8,0,0,0,3,0,4,0,41,0,0,0,0,0,3,5,3,11,0,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,12,33,13,26,25,34
SED30070,0,0,9,9,12,20,31,7,0,10,5,0,0,0,3,100,0,3,12,0,3,7,18,19,0,3,6,0,4,0,3,82,0,3,14,21,4,0,0,0,0,0,0,0,0,0,0,43,0,3,10,6,0,0,9,0,0,0,0,0,0,0,0,20,0,0,0,11,11,20,27,9,0,3,5,0,0,0,0,95,0,73,39,38,37,27,12,12,6,0,0,3,0,0,9,260,0,3,8,9,0,0,0,0,0,0,0,3,0,0,0,26,0,3,0,7,7,3,3,3,0,0,0,0,0,0,0,21,0,3,3,9,17,6,32,49,6,3,8,4,5,0,7,172,0,3,3,3,9,0,12,6,0,3,0,0,0,3,0,55,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,22,9,18,21,24
SED30071,0,0,0,3,3,3,8,14,7,3,0,0,4,0,3,42,0,0,0,0,3,6,15,22,3,8,8,3,11,4,10,90,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,8,14,17,6,0,4,0,0,3,3,9,73,0,12,6,13,4,3,12,6,0,3,0,0,0,3,3,84,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,11,3,6,0,0,0,0,0,0,0,29,0,0,0,0,8,3,29,110,29,21,21,13,29,13,6,278,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,3,3
SED30072,0,0,3,9,13,14,32,26,0,5,0,0,6,0,0,104,0,3,6,8,11,63,70,76,13,10,17,5,11,5,3,291,0,0,4,10,0,3,4,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,4,19,33,105,85,36,14,3,6,4,0,0,9,315,0,46,22,31,28,11,21,24,4,0,6,0,0,4,10,211,0,7,3,8,0,4,0,0,0,0,3,0,0,0,0,36,0,0,3,10,24,48,32,9,0,0,9,0,3,0,0,141,0,5,7,25,17,48,163,752,87,71,80,109,76,63,53,1547,0,3,8,4,4,5,23,19,0,5,3,3,0,0,0,91,0,0,0,0,0,0,9,20,11,12,10,0,5,0,3,79,0,0,0,0,0,0,0,4,13,0,3,11,6,54,7,100,0,4,6,20,10,17,38,43
SED30073,0,0,7,20,29,20,31,54,23,18,19,38,45,34,13,346,0,16,30,6,14,78,153,243,51,95,129,162,196,185,79,1440,0,0,3,18,0,3,27,0,3,0,0,0,0,0,0,65,0,12,13,4,3,3,7,10,0,0,8,3,3,0,4,72,0,0,0,10,16,39,29,7,4,3,0,0,3,3,6,115,0,42,22,19,24,18,44,53,11,21,11,18,19,26,11,330,8,84,248,97,20,9,6,3,0,4,0,0,5,0,53,544,0,0,4,6,17,77,48,61,17,17,22,30,31,32,10,373,0,7,10,12,11,27,125,476,69,104,147,194,178,128,37,1523,0,5,4,0,0,10,35,18,17,11,7,3,24,19,4,161,0,0,0,4,0,14,23,62,44,37,74,44,28,19,10,362,0,0,0,0,0,10,9,17,11,3,3,5,0,3,0,60,0,0,11,27,24,31,33,61
SED30074,0,0,7,11,12,5,12,8,4,3,0,0,3,0,3,58,0,0,3,0,3,5,16,14,3,0,5,4,3,3,6,61,0,0,8,25,5,3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8,14,18,0,0,0,0,5,0,0,0,38,0,27,35,23,34,12,11,3,0,0,3,4,0,0,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,14,0,0,5,0,3,0,3,48,0,11,7,4,3,5,8,97,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,6,5,3
SED30075,0,0,5,10,17,21,31,25,6,14,3,10,13,19,0,176,0,3,6,4,15,85,314,447,105,147,216,257,286,126,97,2102,0,0,24,47,7,21,32,8,0,3,0,0,0,0,4,144,0,13,18,18,3,19,4,18,0,0,8,3,0,3,4,116,3,3,0,10,13,15,27,28,0,3,3,0,5,0,4,120,0,81,50,36,33,26,55,26,0,0,4,4,3,3,24,346,0,11,21,23,0,0,0,0,0,0,0,0,0,0,3,74,0,0,3,15,7,43,43,31,5,19,30,36,44,11,3,297,0,17,3,19,3,37,96,232,37,32,51,57,59,28,20,696,0,3,4,3,12,11,43,32,0,15,6,4,11,3,4,160,0,0,0,0,6,26,12,33,20,28,29,22,24,6,0,203,0,0,0,0,0,4,28,11,0,0,11,3,5,3,3,69,0,3,7,23,9,17,22,27
SED30076,0,4,3,14,14,20,18,20,0,0,0,3,12,0,3,110,0,6,26,5,17,25,85,135,17,29,24,33,41,30,21,485,0,0,8,21,0,11,28,0,0,0,0,0,0,0,4,74,0,0,3,3,0,3,10,3,3,3,0,0,7,0,0,37,0,0,0,17,28,61,60,21,7,12,0,3,3,0,6,201,0,71,31,23,26,22,24,12,0,5,0,0,4,0,8,217,0,11,20,12,0,6,6,0,0,0,0,0,0,0,0,57,0,0,0,14,23,40,28,30,3,0,5,0,7,4,7,178,0,5,4,20,3,25,82,249,25,28,42,27,29,17,20,579,0,3,11,4,20,5,19,9,3,0,0,0,4,0,3,83,0,0,0,0,3,3,3,6,7,3,7,12,0,0,0,42,0,0,0,0,0,3,14,9,0,0,3,0,0,0,0,32,0,6,8,22,36,31,9,32
SED30077,0,0,4,13,14,30,10,35,13,6,15,0,4,0,0,145,0,0,0,5,14,30,60,76,18,24,24,50,41,25,21,373,0,3,8,3,3,4,3,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,8,3,0,0,3,0,7,3,3,29,0,3,7,3,7,36,28,21,0,0,0,0,0,0,0,108,0,25,7,9,12,16,16,19,0,3,0,6,0,0,4,117,0,10,7,3,0,0,3,0,0,0,0,0,0,0,3,25,0,0,6,4,11,29,19,19,3,8,8,7,8,3,3,122,0,0,8,22,7,25,76,407,48,65,68,81,64,46,29,949,0,5,4,0,4,5,28,11,3,3,0,4,0,0,3,78,0,0,0,0,0,0,7,36,24,31,19,11,9,5,0,144,0,0,0,0,0,0,6,8,0,5,0,0,0,0,0,19,0,4,0,13,9,11,23,44
SED30078,0,0,0,0,12,11,17,11,0,3,0,4,6,0,3,70,0,6,15,25,90,514,1567,2239,407,394,487,455,445,238,293,7168,0,0,12,36,7,33,28,0,0,0,0,0,0,0,3,118,0,0,0,9,10,28,27,30,0,17,6,0,7,16,3,151,0,0,3,11,41,214,233,69,4,16,5,6,10,12,15,645,0,60,16,18,22,18,13,8,0,0,3,0,0,0,4,157,7,24,56,20,8,5,6,3,0,6,0,0,0,0,3,137,0,0,3,17,98,498,400,143,34,43,40,42,51,21,30,1428,0,9,3,41,42,159,420,1151,119,122,191,368,309,158,103,3186,0,0,3,12,29,74,149,66,15,15,9,10,7,0,11,413,0,0,0,0,0,20,41,22,21,17,28,4,7,0,0,162,0,0,0,0,8,18,63,68,13,6,14,22,3,0,0,209,0,3,3,16,4,22,11,19
SED30079,0,0,0,7,3,11,11,12,5,0,0,0,0,0,6,55,5,9,33,26,74,444,1098,1627,366,413,547,615,631,387,306,6576,0,0,22,39,4,9,32,3,0,0,0,0,3,0,0,124,0,4,0,0,0,7,9,4,4,3,4,4,0,0,0,48,0,0,0,15,25,115,61,39,12,4,13,11,9,3,3,309,0,64,16,10,12,3,17,9,0,0,3,0,7,0,7,157,4,18,37,28,9,3,4,0,0,7,5,0,0,0,6,124,0,0,9,23,69,291,187,123,32,37,60,46,61,19,45,1008,0,0,3,19,14,80,226,1001,75,139,216,321,297,184,94,2674,0,0,13,9,24,42,95,41,13,13,12,9,14,14,3,305,0,3,0,0,5,11,17,44,51,27,64,11,11,6,9,258,0,0,0,0,0,6,33,26,6,9,13,21,9,5,0,127,0,0,10,10,5,7,3,9
SED30080,0,0,8,8,22,23,42,34,14,6,7,18,17,29,11,244,0,5,9,5,21,70,164,206,34,40,79,87,77,54,106,950,0,8,40,45,5,13,15,4,0,0,3,0,0,0,3,127,0,9,23,28,4,11,8,15,8,0,3,0,0,0,0,119,0,0,3,9,10,15,23,20,0,5,5,3,7,3,3,101,0,73,50,38,47,23,30,32,6,3,8,4,3,8,9,345,0,19,45,31,3,3,3,6,0,7,0,0,4,0,0,122,0,0,3,12,29,37,52,27,8,9,17,18,14,17,58,307,0,7,10,15,19,27,64,441,25,42,97,191,103,79,39,1157,0,0,0,6,16,17,21,20,12,3,7,10,7,6,4,140,0,0,0,0,26,22,19,42,11,13,9,6,3,6,0,161,0,3,0,4,0,3,3,9,0,3,0,3,0,0,0,31,0,0,12,21,22,14,8,32
SED30081,0,0,3,11,7,8,11,8,0,0,3,0,0,0,0,63,0,0,0,0,3,6,10,13,0,3,0,6,0,0,3,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,10,12,22,19,0,0,0,4,6,0,0,84,0,48,23,23,12,10,20,24,0,0,3,0,0,3,0,174,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,3,3,3,9,9,0,4,0,0,0,0,0,24,0,0,0,6,0,0,17,84,21,16,10,13,11,5,4,193,0,3,0,3,0,5,9,13,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,4,12,0,9,9,12
SED30082,0,0,7,6,9,12,5,14,3,3,7,4,3,0,0,74,0,0,0,0,6,7,20,50,5,4,6,10,6,10,6,135,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,18,0,0,4,4,4,3,16,22,0,0,0,0,0,0,0,55,0,37,23,10,15,15,12,11,0,0,0,0,0,0,4,135,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,6,4,0,0,0,4,0,0,0,28,0,3,3,10,3,0,16,89,10,12,17,18,36,12,8,236,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,8,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7,17,6,17,12,8
SED30083,3,0,8,13,3,8,9,8,10,4,8,11,4,0,0,92,0,4,0,3,6,16,65,102,14,17,24,15,25,18,18,326,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,5,6,0,8,9,0,0,0,0,32,3,0,3,5,5,20,22,24,0,0,8,3,0,0,4,101,0,34,18,15,9,10,11,19,3,0,9,0,0,3,10,139,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,6,10,18,12,3,0,0,0,3,4,0,0,56,3,0,6,4,4,10,54,258,38,28,62,38,56,33,11,599,0,0,3,0,4,3,10,7,5,0,0,0,3,0,4,35,0,0,0,0,4,3,12,10,0,3,21,9,5,0,0,77,0,0,0,3,0,0,3,16,9,14,48,69,37,0,0,199,0,6,7,10,10,10,11,9
SED30084,0,0,8,20,15,17,19,30,11,13,11,4,5,6,0,165,4,0,3,9,3,4,9,27,8,3,15,7,8,9,3,103,0,3,3,11,0,0,0,0,0,0,0,0,0,0,3,19,0,3,3,0,0,0,3,0,0,0,0,0,4,0,0,18,0,0,0,9,11,12,16,14,3,3,0,0,0,3,3,75,0,30,36,24,24,27,14,35,5,7,7,3,3,7,10,231,0,8,10,20,0,0,0,3,0,7,0,0,0,0,5,55,0,0,0,5,5,8,6,9,5,0,4,5,0,6,0,55,0,3,4,10,4,13,18,111,14,19,13,43,13,12,6,282,0,0,3,3,0,12,3,14,0,0,8,3,0,3,0,52,0,0,0,0,3,4,3,7,0,7,0,0,3,7,0,27,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,12,0,8,7,11,11,19,14,25
SED30085,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,27,0,0,0,0,0,5,3,14,0,4,6,3,0,0,4,38,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,6,0,0,4,0,0,0,0,18,0,12,18,6,6,9,3,7,0,3,3,0,0,0,0,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,93,0,12,16,16,17,5,13,179,0,0,0,4,3,0,0,4,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,9,3,6,15
SED30086,0,0,4,7,3,13,13,3,0,0,3,0,0,3,5,55,3,6,8,3,5,39,61,72,11,6,18,12,20,20,36,320,0,0,9,26,3,5,12,0,0,0,0,0,0,0,0,60,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,31,0,0,5,7,26,100,95,70,7,13,11,3,13,3,10,366,0,65,49,38,29,18,32,4,5,0,0,3,0,0,8,256,0,3,13,9,7,0,3,0,0,0,0,0,0,0,0,42,0,0,0,0,4,32,13,5,3,3,0,3,0,0,3,73,0,7,8,16,3,14,50,260,22,26,55,90,44,26,18,634,0,4,3,9,14,19,22,10,7,0,0,0,0,0,5,105,0,0,0,0,5,0,9,12,0,14,53,7,0,0,0,108,0,0,0,0,0,0,25,12,0,4,23,0,0,71,13,151,0,3,12,24,9,22,20,16
SED30087,0,0,0,19,10,9,16,19,8,8,8,6,8,8,12,128,0,3,0,0,0,4,17,33,11,9,5,15,4,10,11,118,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,11,13,9,4,11,3,0,4,0,0,57,0,40,38,27,16,16,33,28,0,11,3,3,6,3,5,234,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,6,0,5,3,0,0,0,4,4,0,0,0,30,0,0,3,0,0,8,27,95,15,27,19,24,3,5,9,255,0,3,4,0,0,0,11,14,0,3,5,3,3,3,3,56,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,7,6,14,27
SED30088,0,0,0,4,5,5,4,11,0,0,3,0,0,3,5,38,0,0,4,0,14,48,134,148,32,28,15,25,18,10,20,502,0,0,9,46,3,16,41,3,0,0,0,0,0,0,3,123,0,0,3,0,0,6,10,8,0,4,3,3,0,0,3,57,0,0,0,15,42,160,176,147,7,19,19,27,10,7,14,635,0,53,28,38,27,10,16,12,0,3,0,0,0,0,8,189,0,0,9,3,4,5,0,0,3,0,0,0,0,0,0,24,0,0,0,0,11,57,47,11,3,4,8,5,6,0,4,153,0,3,4,22,15,20,75,405,27,38,73,89,57,39,26,893,0,0,5,6,14,21,41,41,7,3,11,6,3,0,0,158,0,0,0,0,4,7,20,39,12,53,130,46,12,8,7,343,0,0,0,0,0,16,54,82,11,18,49,15,0,54,29,327,0,3,5,16,11,6,6,5
