SED_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
SED30051,0,0,0,3,6,3,7,7,0,25,0,0,0,0,3,4,6,6,4,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,17,0,0,0,0,0,6,8,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,44,16,4,99,3,17,22,90,135,119,141,41,6,580,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,0,3,0,30,3,8,7,12,0,3,3,0,0,34,0,0,0,0,0,4,3,0,3,12,0,0,0,5,5,21,40,23,3,95,0,0,0,0,0,0,0,0,0,4,0,0,5,12,14,11,10,3,0,64
SED30052,0,4,3,28,14,10,17,6,0,85,0,4,10,14,9,25,36,33,23,151,3,23,21,62,24,16,19,4,0,168,4,13,17,35,19,8,3,3,0,105,0,0,0,8,4,6,4,0,3,24,0,5,31,29,22,32,12,3,0,132,0,0,0,0,0,10,20,4,0,35,0,0,0,11,4,0,0,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,9,0,0,0,0,0,11,0,0,3,8,13,15,33,19,7,104,12,124,232,659,317,260,210,77,12,1908,0,0,0,13,3,3,10,0,0,27,0,0,0,18,0,0,0,0,0,21,0,3,6,22,8,5,3,0,0,50,3,10,17,53,22,8,8,3,0,128,0,0,0,8,3,9,7,13,3,45,0,12,16,21,30,14,37,17,5,151,3,0,3,18,7,6,0,3,0,44,3,23,69,118,47,58,30,16,0,355
SED30053,0,0,0,9,3,4,3,3,0,23,0,0,0,7,0,5,7,9,4,32,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,8,4,0,0,0,0,15,0,0,0,0,3,11,30,12,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,6,19,7,0,38,11,24,38,159,128,141,62,19,0,575,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,4,12,13,4,0,0,0,30,0,11,23,43,16,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,12,10,0,47,0,0,0,0,0,0,0,0,0,0,0,14,17,42,35,4,4,0,0,122
SED30054,3,21,10,35,12,8,24,5,0,119,0,0,0,8,3,6,18,9,0,49,0,7,12,8,4,7,3,0,0,40,0,28,39,43,23,3,5,0,0,138,0,0,0,7,0,3,0,0,0,9,0,13,15,42,26,28,26,19,0,166,0,0,0,0,0,0,0,3,0,7,0,3,4,4,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,3,18,22,22,22,19,4,111,3,52,71,190,144,110,54,29,8,670,0,3,0,10,9,13,5,7,0,38,0,0,3,3,3,0,0,0,0,14,0,3,6,18,37,15,4,3,0,86,0,11,11,15,8,3,3,0,0,55,0,0,0,12,3,6,3,0,0,36,0,22,14,26,60,29,29,13,7,200,0,16,12,36,10,7,3,3,0,88,4,67,158,242,174,120,63,18,3,846
SED30055,0,0,3,12,11,9,3,3,0,43,0,4,0,0,3,3,8,11,3,37,0,0,3,8,0,0,0,0,0,11,3,0,24,68,3,0,0,0,0,102,0,0,0,3,0,0,0,0,0,5,0,0,0,6,11,7,0,3,0,23,0,0,0,3,0,9,3,0,0,16,0,0,0,0,3,3,4,3,0,14,0,0,3,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,37,15,3,90,13,144,187,417,260,180,90,27,13,1331,0,0,0,3,4,7,4,0,0,21,0,0,0,3,0,0,0,0,0,6,0,14,15,33,13,13,3,4,0,99,0,11,15,30,15,7,5,7,0,86,0,0,0,3,0,7,6,0,0,19,0,3,9,24,36,23,25,11,4,142,0,0,0,4,4,0,0,0,0,13,3,24,23,58,35,22,17,0,0,189
SED30056,0,8,9,72,18,9,3,3,0,121,0,3,10,33,11,10,15,18,15,120,0,9,15,27,3,0,3,0,0,59,3,5,18,43,7,7,0,0,0,90,0,0,0,7,4,0,0,0,0,11,5,9,33,65,17,6,6,4,0,144,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,17,50,0,0,0,0,0,68,0,0,7,14,11,4,11,3,0,57,5,24,66,262,110,86,46,11,3,613,0,0,0,12,3,3,3,0,0,26,0,3,5,12,0,0,0,0,0,18,0,4,6,31,13,3,3,0,0,71,0,4,13,47,6,5,3,0,0,75,0,0,0,11,3,0,0,0,6,28,0,3,10,46,30,23,15,5,3,129,0,6,23,36,0,5,3,0,0,72,0,4,51,100,34,17,12,3,0,226
SED30057,0,0,0,17,8,3,12,0,0,32,0,0,0,3,0,0,4,7,3,21,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,10,3,0,16,16,63,79,227,109,76,27,11,0,608,0,0,0,3,0,0,3,3,0,7,0,4,0,7,0,0,0,0,0,14,0,13,6,34,16,3,0,0,0,64,5,33,18,77,28,13,0,0,0,173,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,4,7,6,0,28,0,0,0,7,0,0,0,0,0,9,0,13,8,37,15,7,0,0,0,74
SED30058,0,8,4,30,5,15,12,0,0,69,0,0,0,8,7,7,7,16,5,55,0,0,5,5,7,12,0,0,0,29,0,11,24,37,22,8,5,3,0,115,0,0,3,9,4,10,6,0,0,38,0,14,13,50,20,45,35,8,3,181,0,0,0,0,0,3,4,3,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,0,0,10,0,0,3,11,9,10,23,12,4,76,11,58,88,304,142,118,77,9,3,813,0,0,0,11,12,9,13,0,0,42,0,3,3,8,3,0,0,0,0,22,0,8,7,24,11,16,5,0,0,70,0,14,27,45,35,7,5,3,0,147,0,0,3,8,3,11,10,3,0,45,3,12,4,36,31,32,22,24,3,171,7,17,17,25,13,14,13,3,0,105,0,25,62,136,68,52,32,9,0,398
SED30059,0,11,7,24,13,10,7,4,7,79,0,0,0,4,7,21,31,11,8,88,0,33,36,47,34,14,9,3,0,180,0,11,18,26,20,15,3,4,0,94,0,0,0,4,4,0,3,4,0,13,0,10,5,20,11,8,4,4,0,64,0,0,0,0,0,9,13,7,6,26,0,0,0,9,3,7,6,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,3,0,7,16,23,40,16,9,117,9,131,202,622,375,306,209,83,11,1957,0,0,0,8,6,8,3,7,0,34,0,3,0,0,3,0,0,0,0,13,0,4,4,11,14,14,6,0,0,47,3,3,13,23,18,9,4,3,0,79,0,3,0,10,4,11,17,9,0,50,0,16,3,29,42,33,35,25,9,191,0,3,3,6,3,3,9,0,0,29,8,56,89,158,112,77,35,15,0,548
SED30060,0,0,0,13,6,4,9,3,0,32,0,0,7,11,6,20,37,56,31,162,0,14,6,21,9,3,0,0,0,48,0,7,0,18,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,12,5,3,6,4,0,24,0,0,0,0,0,3,13,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,11,0,0,0,4,5,12,21,8,4,62,6,48,49,178,129,124,65,13,0,608,0,0,0,0,0,3,5,3,0,11,0,0,0,3,0,3,0,0,0,5,3,29,38,62,36,32,8,3,0,217,4,19,10,45,20,13,0,0,0,114,0,0,0,0,0,0,3,0,0,7,3,0,4,16,14,14,16,3,0,59,0,0,0,3,0,0,0,0,0,3,0,4,3,19,9,4,0,0,0,45
SED30061,0,3,0,11,9,5,0,3,0,28,0,3,3,7,7,9,19,29,11,84,0,7,3,3,0,0,0,0,0,14,0,6,4,25,7,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,6,17,11,10,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,21,3,0,7,0,0,38,0,0,6,24,3,0,0,0,0,32,0,0,3,10,4,7,9,8,0,49,3,29,53,129,86,99,30,13,0,445,0,0,3,0,0,3,6,3,0,15,0,3,3,13,0,0,0,0,0,26,0,20,31,38,19,8,0,0,0,124,7,42,49,73,41,13,4,3,0,231,0,0,0,0,0,0,0,0,0,3,0,0,5,6,6,25,17,6,3,79,0,3,0,14,6,3,0,0,0,28,0,8,60,40,29,22,10,0,3,168
SED30062,0,11,6,34,7,5,8,3,0,80,0,3,0,11,8,6,22,13,0,66,0,7,3,12,10,0,3,0,0,26,3,3,11,49,6,0,3,0,0,73,0,0,0,0,0,0,3,0,0,3,0,4,3,24,16,11,3,0,0,59,0,0,0,0,0,4,9,3,0,23,0,0,3,4,3,8,3,0,0,21,0,0,0,3,0,0,0,3,0,7,0,0,3,39,0,0,0,0,0,49,0,0,6,8,6,14,27,22,4,89,48,402,424,890,387,234,142,57,21,2612,0,4,3,12,8,11,6,3,0,51,0,0,0,18,0,4,0,0,0,20,3,3,11,37,14,9,5,0,0,86,7,37,67,137,71,16,5,0,0,349,0,0,0,8,0,3,3,3,6,16,3,11,19,41,42,39,33,31,9,224,0,4,4,16,8,4,3,0,0,39,9,97,101,223,140,46,27,10,3,658
SED30063,0,0,0,3,3,5,3,7,0,25,0,0,0,0,0,3,8,3,0,16,0,3,0,3,0,0,0,0,0,3,0,3,12,19,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,4,6,3,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,7,4,20,40,15,0,93,0,11,23,96,96,92,111,38,0,481,0,0,0,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,4,8,0,0,27,8,37,30,148,15,6,0,0,0,248,0,0,0,3,0,0,0,4,0,5,0,0,0,3,6,13,41,13,3,80,0,0,0,0,0,4,0,3,0,7,0,11,7,14,16,8,9,4,0,66
SED30064,0,6,3,10,10,9,3,4,3,45,0,0,0,4,0,12,11,8,4,39,0,3,6,0,0,0,0,0,0,15,0,0,3,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,3,0,0,0,22,0,0,0,0,3,4,7,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,3,9,13,16,36,26,9,114,3,48,59,227,168,183,121,43,17,872,0,0,0,3,7,5,3,0,0,19,0,0,0,13,0,0,0,0,0,13,0,3,0,20,12,11,7,4,0,54,0,4,3,13,7,0,3,0,0,32,0,0,0,0,3,4,0,4,3,15,0,3,3,12,16,32,29,19,3,113,0,0,0,8,3,0,0,0,0,18,0,7,32,52,30,20,23,8,4,184
SED30065,3,0,0,20,8,9,15,3,3,57,0,0,0,21,7,14,11,8,3,70,0,4,3,12,0,0,0,0,0,16,0,3,0,15,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,4,0,3,6,4,5,9,0,0,0,29,0,0,0,0,0,3,12,4,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,0,8,3,19,15,25,39,37,9,155,5,66,64,266,188,234,186,90,18,1107,0,0,3,0,8,4,14,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,19,22,5,0,3,0,55,0,0,7,14,0,0,0,0,0,23,0,4,0,3,0,5,3,0,3,15,0,4,6,20,41,41,45,30,8,208,0,3,3,3,7,3,0,0,0,22,4,24,30,76,47,44,39,18,3,280
SED30066,0,3,0,56,13,6,10,4,4,95,0,0,3,24,14,13,37,29,22,130,7,10,10,14,5,3,0,0,0,46,0,5,22,76,7,9,0,0,0,120,0,0,0,3,0,0,0,0,0,4,5,4,9,37,12,13,6,0,0,87,0,0,0,0,3,3,4,3,0,15,0,0,0,3,0,0,0,0,0,6,0,0,14,54,11,4,0,3,0,94,0,10,37,81,3,0,0,0,0,139,0,0,0,12,4,3,15,3,0,42,12,90,154,519,196,150,77,17,5,1231,0,0,0,10,0,3,3,0,0,19,0,0,11,31,0,0,0,0,0,45,0,14,50,45,25,15,8,7,0,164,3,34,47,151,80,23,10,0,0,349,0,0,0,13,0,7,10,3,0,34,0,3,5,22,14,9,19,10,0,89,0,0,10,24,4,3,0,0,0,36,3,3,14,55,14,7,5,0,0,113
SED30067,0,3,6,21,10,6,6,7,0,55,0,0,0,7,6,15,12,10,3,57,3,0,6,3,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,6,0,5,0,14,9,13,5,4,0,41,0,0,0,0,0,6,6,0,0,15,0,0,0,4,0,0,0,0,0,9,0,0,9,21,0,5,0,0,0,36,0,3,0,11,0,0,0,0,0,15,0,0,3,4,13,15,27,15,7,88,14,98,165,455,243,142,79,8,5,1205,0,0,4,11,3,5,3,0,0,23,3,0,0,7,0,0,3,0,0,14,0,8,12,30,24,10,0,0,0,92,3,22,39,94,49,13,11,0,0,231,0,0,0,4,0,9,3,0,0,14,0,4,7,21,29,29,23,13,0,126,0,0,6,3,3,3,3,0,0,21,0,42,71,128,87,35,15,7,3,382
SED30068,0,6,0,11,6,11,17,19,3,69,0,0,0,0,4,7,23,16,8,51,0,0,4,5,0,0,0,0,0,14,0,0,12,40,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,4,0,0,0,23,0,0,0,0,0,3,8,4,0,22,0,0,0,0,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,8,15,49,45,8,134,8,74,94,288,196,213,189,89,24,1169,0,0,0,0,6,5,5,12,0,35,0,0,3,4,3,0,3,0,0,5,4,5,16,11,15,16,3,0,0,67,0,20,17,32,18,9,0,0,0,96,0,0,0,3,3,3,11,3,4,26,0,0,3,7,24,23,51,32,8,142,0,0,0,0,3,0,0,0,0,11,0,10,21,26,19,17,19,10,0,122
SED30069,3,3,7,25,21,3,12,10,3,81,0,0,0,4,4,10,11,19,0,56,0,0,0,4,0,4,0,0,0,11,0,0,0,9,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,4,5,0,0,29,0,0,0,0,3,3,12,3,0,19,0,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,0,7,13,14,49,23,7,125,7,100,152,400,254,226,163,54,12,1371,0,0,0,3,8,8,14,8,0,40,0,0,0,7,0,0,0,0,0,7,0,0,3,31,20,15,6,0,0,87,3,18,19,55,14,6,3,0,0,117,0,0,0,3,3,8,6,0,4,26,0,4,3,17,26,33,48,27,3,169,0,0,0,4,3,0,3,0,0,16,0,6,21,36,48,22,23,3,0,165
SED30070,0,0,3,16,12,8,12,3,0,62,0,0,0,0,3,8,14,10,4,49,0,0,3,0,0,0,0,0,0,5,0,0,4,3,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,4,7,11,3,0,0,0,21,0,0,0,0,0,3,6,7,0,19,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,11,7,16,48,22,7,122,7,106,133,363,256,246,161,58,19,1345,0,0,0,7,3,3,11,7,0,27,0,0,0,3,4,0,0,0,0,7,0,0,0,17,14,8,4,0,0,38,0,9,10,15,7,3,3,0,0,56,0,0,0,0,4,3,0,3,0,15,0,6,17,20,42,43,41,33,9,200,0,0,0,3,4,0,0,0,0,11,4,42,55,127,93,30,27,7,7,387
SED30071,3,6,3,9,4,0,3,0,0,25,0,0,0,0,0,5,9,0,0,9,0,0,0,0,0,0,3,0,0,7,0,3,3,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,27,5,3,3,0,0,42,0,3,0,12,4,0,0,0,0,23,0,0,0,0,4,9,15,8,7,37,0,30,44,122,72,67,35,11,0,385,0,0,0,0,3,0,3,0,0,8,0,0,0,7,0,0,0,0,0,10,0,3,7,17,4,5,0,0,0,36,0,22,26,77,14,3,3,0,0,154,0,0,0,0,0,0,0,0,0,8,0,3,3,5,8,17,19,0,3,60,0,0,0,8,0,3,3,0,0,15,0,4,19,36,17,4,0,0,0,81
SED30072,3,3,9,39,19,6,7,8,5,98,0,0,0,5,5,14,20,17,7,71,0,3,3,7,5,0,0,0,0,23,3,8,3,13,0,3,0,0,0,32,0,3,0,3,3,3,0,0,0,14,0,0,8,28,10,5,3,4,0,58,0,0,0,0,0,0,0,3,0,12,0,3,3,0,4,0,3,0,0,13,0,0,0,10,3,0,0,0,0,15,0,5,7,56,5,0,0,0,0,75,0,3,0,11,6,10,14,10,6,66,12,93,107,367,206,169,78,28,7,1066,0,3,0,11,7,3,4,0,3,35,0,3,0,8,0,0,0,0,0,16,0,4,11,29,27,10,4,0,0,88,4,61,63,169,66,36,9,4,0,408,0,0,0,5,5,9,0,3,0,28,0,4,5,15,32,32,23,18,0,137,0,5,0,15,4,3,0,0,0,28,0,11,24,74,32,18,6,7,0,167
SED30073,0,4,9,129,10,10,13,3,0,185,3,6,30,75,6,17,19,29,19,192,0,11,49,74,15,5,3,0,0,160,4,4,78,195,15,9,0,0,0,305,0,0,0,9,7,0,4,7,0,21,0,13,89,86,21,17,6,0,0,228,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,10,0,0,9,10,0,0,0,0,0,18,0,3,61,129,6,0,0,0,0,195,0,0,6,25,7,13,9,6,0,70,6,30,123,401,167,117,56,17,3,918,0,0,7,13,4,4,3,0,0,36,0,3,11,48,3,0,0,0,0,76,0,3,18,38,27,9,0,4,0,95,5,13,23,101,17,7,5,0,0,169,0,0,3,18,9,7,3,0,0,39,0,3,10,45,22,34,9,8,3,138,3,3,30,45,6,7,0,0,0,97,0,3,43,108,39,12,8,4,0,214
SED30074,0,0,0,10,5,3,3,0,0,27,0,0,0,6,3,15,59,35,16,131,0,0,0,0,0,0,0,0,0,3,0,0,13,33,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,3,0,10,4,0,0,3,0,23,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,9,0,0,0,10,0,16,33,18,9,81,3,15,20,86,61,76,75,21,4,348,0,0,0,0,0,3,5,3,0,13,0,0,0,9,0,0,0,0,0,9,0,3,3,5,9,0,0,0,0,20,0,27,19,51,18,3,0,0,0,113,0,0,0,0,0,3,3,0,3,9,0,3,0,4,3,8,23,6,8,50,0,0,0,4,0,0,0,0,0,3,0,13,9,30,20,9,7,0,0,82
SED30075,0,10,12,36,16,9,6,10,3,93,0,0,3,16,12,18,23,27,11,110,4,22,37,106,30,16,21,7,0,236,4,29,139,321,65,40,15,11,4,616,0,0,3,0,4,5,0,0,0,17,5,0,27,44,25,20,6,3,0,134,0,0,0,0,3,4,6,7,0,15,0,3,3,11,4,0,3,0,0,24,0,0,0,3,0,0,0,0,0,4,0,3,11,41,0,0,0,0,0,59,0,0,0,12,6,10,27,23,10,95,12,168,334,737,384,315,220,90,33,2299,0,0,0,7,6,3,11,7,0,28,0,0,14,26,3,0,0,0,0,48,0,0,9,11,10,8,0,0,0,42,3,14,42,102,33,18,7,3,0,221,0,0,0,9,7,12,15,6,3,51,0,0,13,16,19,27,34,25,4,134,0,0,26,26,7,15,5,0,0,73,0,8,45,72,39,36,18,9,0,223
SED30076,0,8,0,37,12,5,18,0,5,89,0,0,0,9,3,9,13,10,7,51,0,9,11,10,4,3,0,0,0,37,3,19,27,86,30,16,0,0,0,183,0,0,0,0,11,0,3,0,0,15,0,0,18,29,18,13,4,3,0,90,0,0,0,0,3,3,3,3,0,12,0,0,3,0,3,6,0,0,0,12,0,0,0,0,0,4,0,0,0,9,0,0,8,6,0,0,0,0,0,13,0,0,3,7,9,17,36,9,3,82,21,129,231,582,336,268,133,25,5,1745,0,0,0,9,5,7,9,5,0,27,3,4,4,10,5,0,3,0,0,28,0,5,3,29,24,25,6,8,0,103,0,9,14,43,19,12,11,0,0,111,0,0,0,13,10,19,3,0,0,45,0,12,13,15,34,45,40,11,4,173,0,4,7,13,3,9,3,0,0,39,0,11,51,78,63,53,36,3,3,300
SED30077,3,9,5,67,13,3,6,3,4,111,3,0,0,15,12,22,53,69,24,197,0,4,7,9,4,0,0,0,0,20,0,4,13,39,0,4,0,0,0,65,0,0,0,0,0,0,3,0,0,3,0,0,12,39,20,12,3,3,0,87,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,6,13,9,0,3,0,0,35,0,3,27,63,0,0,0,0,0,92,0,7,5,14,8,8,7,6,5,47,13,30,76,300,133,100,56,19,4,719,0,0,0,11,3,4,5,3,0,27,0,6,0,18,0,3,0,0,0,26,0,8,15,24,22,10,3,4,0,78,0,22,35,90,34,13,3,3,0,200,0,0,0,12,3,5,3,0,3,25,0,5,12,21,21,6,9,8,6,95,0,8,3,24,6,0,0,0,0,45,0,5,17,78,12,16,5,0,0,139
SED30078,0,0,0,12,7,4,7,3,0,44,0,0,0,3,7,11,22,7,3,58,0,12,10,23,10,0,3,0,0,65,26,73,127,422,117,37,20,7,0,835,0,0,0,18,12,0,9,3,0,41,3,26,72,240,84,66,53,22,0,564,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,3,0,0,11,0,0,3,16,0,3,3,3,0,34,0,0,3,7,0,0,0,0,0,10,0,0,0,3,3,0,13,4,0,32,23,170,233,298,168,108,65,20,3,1087,0,0,0,0,0,0,8,8,0,14,14,46,36,171,50,15,4,3,0,340,4,3,18,46,37,30,21,0,3,155,0,18,51,112,67,40,15,3,0,307,0,0,0,8,3,4,3,3,3,24,0,3,3,14,11,10,20,10,5,92,0,10,17,55,22,26,16,3,0,147,3,17,76,120,72,66,21,7,0,386
