SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED22704,0,10,38,27,13,3,3,3,0,90,0,0,0,0,7,3,4,0,0,19,0,0,0,0,0,0,3,0,0,11,0,18,23,83,154,196,247,137,36,884,0,0,0,4,5,0,0,0,0,11,0,0,0,0,3,3,4,0,0,12,0,0,3,16,15,25,72,27,13,170,0,0,0,0,0,3,3,0,0,17,0,0,4,3,0,0,0,0,0,13,3,8,0,64,10,0,0,0,0,88,0,0,3,7,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,17,5,9,14,7,0,53,0,0,0,3,10,24,28,37,8,118,0,0,7,15,0,0,0,0,0,24,0,0,7,4,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,9,3,9,12,4,0,4,0,45,0,0,0,0,8,9,13,14,0,51
SED22802,0,10,19,102,42,26,8,3,0,219,0,0,0,0,3,7,12,8,3,29,0,0,0,3,0,5,4,0,0,17,0,27,52,139,296,327,329,193,71,1432,0,0,0,0,6,0,0,0,0,13,0,0,6,3,6,3,3,0,0,20,0,0,0,11,21,32,38,39,13,158,0,0,0,0,0,3,10,4,0,19,0,0,0,7,7,7,3,0,0,27,0,4,15,84,30,26,17,14,4,193,0,0,4,8,7,3,7,0,0,35,0,3,0,12,3,3,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,3,0,13,3,9,16,13,0,49,0,0,3,6,18,55,71,81,36,264,0,3,3,8,6,0,3,0,0,20,0,0,0,7,3,0,0,0,0,16,0,5,0,4,3,7,0,0,0,16,0,11,11,23,11,8,3,0,0,63,0,0,0,0,0,4,6,10,0,20
SED22901,14,92,139,851,258,186,77,48,23,1694,0,0,0,4,5,11,13,9,0,46,0,0,0,12,5,13,19,6,3,64,0,18,28,115,164,192,279,173,109,1083,0,0,4,17,7,6,7,0,0,39,0,0,0,5,6,0,0,3,3,18,0,3,7,23,11,28,70,57,24,216,0,0,0,3,13,32,38,26,3,115,3,18,31,114,71,92,22,6,3,371,10,40,77,359,131,102,49,36,11,808,0,3,16,85,20,6,20,3,0,161,0,3,10,55,16,15,0,0,0,105,0,4,8,13,3,0,6,0,0,34,0,0,0,8,7,22,11,15,3,70,0,0,3,3,13,44,45,54,21,187,0,8,4,15,3,3,0,0,0,38,0,11,19,66,28,13,3,0,0,151,0,0,0,0,5,12,4,3,0,26,9,46,86,251,167,192,104,36,14,902,0,0,0,0,0,9,18,4,0,32
SED23007,5,22,331,565,171,138,51,41,33,1362,0,0,0,23,24,33,85,52,10,236,0,3,5,5,10,13,17,13,0,80,5,17,23,179,61,84,62,38,26,488,0,3,3,62,28,23,6,3,3,124,0,0,0,17,4,0,3,0,0,24,0,0,6,31,3,16,57,17,14,143,0,4,5,11,32,67,161,174,43,504,0,0,16,140,8,21,6,0,4,196,56,84,172,980,78,51,30,16,7,1461,3,8,26,125,13,13,9,0,0,202,0,14,9,56,8,3,0,0,0,90,0,4,14,18,9,3,0,0,0,45,0,3,0,40,11,6,8,0,3,78,0,7,5,33,28,68,154,180,77,550,0,4,8,77,13,4,0,3,0,115,0,3,5,85,11,4,0,0,0,117,0,0,3,17,13,10,6,3,0,54,14,26,59,235,34,36,11,4,0,421,0,0,0,5,17,78,154,103,43,398
SED23101,37,163,405,1584,552,385,197,100,40,3469,0,0,0,0,6,6,15,18,0,53,0,0,0,6,4,14,28,11,9,69,3,31,27,85,120,104,135,131,82,719,0,0,11,25,12,21,8,7,0,81,0,0,0,0,6,6,4,0,0,27,0,4,0,14,17,13,55,32,16,151,0,0,3,16,32,69,170,178,33,504,3,20,41,131,102,108,47,13,4,479,10,66,84,415,135,90,62,30,18,910,3,3,23,99,23,20,17,7,3,196,0,21,17,76,11,10,8,4,0,157,0,0,0,8,8,3,0,0,0,12,0,10,0,12,7,5,9,11,3,57,0,0,6,6,9,49,103,89,37,298,0,3,6,42,20,11,8,3,0,86,0,23,41,90,43,16,4,0,0,211,0,0,3,7,7,3,6,0,0,36,4,63,114,308,178,183,128,38,11,1036,0,0,0,0,0,3,18,7,0,31
SED23205,4,11,69,141,51,40,14,11,3,339,0,0,0,13,17,11,14,7,0,74,0,0,0,0,8,7,18,5,3,36,7,75,65,217,315,373,418,311,157,1946,0,0,9,20,10,6,5,3,0,53,0,5,0,8,6,3,7,4,3,38,0,4,16,20,36,40,60,32,14,224,0,0,7,9,15,20,36,51,9,137,0,0,31,17,3,3,3,0,0,62,9,34,31,161,37,20,23,14,9,322,0,4,3,30,14,3,0,0,0,53,0,0,0,9,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,6,0,18,13,23,24,16,5,103,0,3,0,10,6,29,31,29,16,124,0,4,0,14,9,0,0,0,0,31,0,0,0,22,3,0,0,0,0,30,0,0,0,3,6,10,3,3,0,26,0,6,13,26,18,29,12,0,0,96,0,0,0,0,3,6,6,5,0,24
SED23308,5,8,55,152,30,15,6,0,3,283,0,0,7,6,12,13,8,18,6,65,0,3,0,9,0,0,4,3,0,15,8,27,21,129,167,194,189,145,80,960,0,0,0,14,7,3,0,0,0,29,0,0,4,15,3,3,0,0,3,32,0,0,3,17,5,16,59,31,23,160,0,0,0,0,7,10,35,19,8,83,0,7,7,11,0,3,3,0,0,32,5,28,30,252,6,17,4,3,0,344,0,8,3,20,14,0,0,0,0,45,0,5,3,35,9,4,0,0,0,54,0,4,0,11,0,0,0,0,0,16,0,9,3,23,19,9,18,8,11,90,0,3,0,3,19,41,80,90,53,289,5,0,0,16,4,0,0,0,0,27,0,0,3,23,0,0,0,0,0,26,0,0,0,0,0,4,0,0,0,4,0,4,20,34,17,11,4,0,0,91,0,0,0,0,0,3,3,0,3,9
SED23402,3,11,39,133,45,26,16,3,3,274,0,0,3,7,10,14,15,3,3,66,0,13,4,25,6,6,16,0,0,74,6,62,92,256,365,338,309,208,87,1724,0,0,3,21,13,9,0,3,0,53,0,0,4,9,3,11,3,3,0,30,0,0,11,22,30,31,52,28,12,181,0,0,0,0,10,12,13,5,0,38,0,0,0,14,4,7,0,0,0,30,11,23,39,303,50,30,24,10,6,494,0,0,7,23,9,7,3,4,0,55,0,0,0,10,3,0,0,0,0,17,0,0,0,9,0,0,0,0,0,9,0,3,0,26,17,10,13,15,5,101,0,0,0,3,19,35,40,25,16,141,0,0,0,12,4,3,7,0,0,24,0,5,5,19,4,0,0,0,0,34,0,0,0,8,6,3,3,0,0,17,0,4,9,31,24,15,6,4,4,98,0,0,0,3,4,12,15,4,3,37
SED23502,0,3,3,22,11,5,3,0,0,47,0,0,0,0,0,3,3,0,0,10,0,0,0,3,0,3,0,3,0,10,0,14,15,71,121,238,344,207,67,1076,0,0,0,8,5,3,3,0,0,19,0,0,0,7,3,3,3,0,0,15,0,0,3,21,11,24,70,33,10,164,0,0,0,0,0,8,9,3,0,15,0,0,0,4,3,0,0,0,0,13,0,3,3,43,3,3,3,7,0,71,0,0,0,8,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,7,13,7,5,3,39,0,0,0,0,4,11,26,29,10,77,0,0,0,0,0,0,3,0,0,7,0,0,0,10,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,5,3,0,0,31,0,0,0,0,4,4,8,3,0,23
SED23602,0,3,0,23,6,4,3,4,0,42,0,0,0,0,3,3,7,3,0,24,0,0,0,3,0,0,4,0,0,8,0,14,13,80,157,259,313,164,66,1067,0,0,0,3,0,3,0,0,0,13,0,0,0,0,3,0,3,0,0,7,0,0,0,13,13,22,61,26,16,148,0,0,0,0,0,6,4,3,3,23,0,0,3,6,3,0,0,0,0,7,3,12,3,81,8,7,13,3,0,128,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,11,15,7,0,56,0,0,0,0,9,23,42,34,18,124,0,0,0,7,0,0,3,0,0,14,0,0,0,6,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,5,0,19,9,9,7,0,0,53,0,0,0,0,0,0,6,9,0,15
SED23702,0,0,3,20,18,7,5,0,0,60,0,0,0,7,9,5,9,3,0,29,0,0,0,3,0,5,7,0,0,12,0,45,69,256,476,503,498,316,69,2229,0,0,0,3,3,6,0,0,0,18,0,0,3,3,3,0,0,0,0,17,0,0,3,21,21,27,57,25,10,161,0,0,0,0,4,9,17,13,3,49,0,0,0,0,0,0,0,0,0,3,0,6,6,40,12,16,6,8,3,96,0,0,0,12,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,0,21,12,14,24,9,5,92,0,3,0,12,13,22,33,20,6,103,0,3,0,14,9,0,0,0,0,19,0,0,0,4,0,0,0,0,0,3,0,0,0,4,9,6,0,0,0,21,0,0,4,23,10,15,3,3,0,50,0,0,0,0,3,10,13,4,0,25
SED23806,11,82,415,743,296,142,61,41,16,1806,0,0,0,3,0,11,4,12,3,33,0,0,0,6,3,4,13,3,3,33,17,91,97,235,166,132,132,70,42,978,0,0,0,20,5,3,3,0,0,37,0,11,9,46,11,3,5,0,0,93,0,9,10,38,8,14,49,11,12,147,0,0,0,12,16,40,67,83,21,245,3,18,29,91,47,29,20,12,0,250,31,64,76,609,44,42,34,10,3,910,3,9,39,111,9,11,12,3,0,197,0,4,7,90,8,3,3,0,0,114,7,6,5,36,0,0,0,0,0,66,0,0,0,43,15,14,5,7,3,104,0,3,0,19,14,34,54,70,30,231,0,7,14,56,24,7,6,3,3,120,0,9,40,96,24,7,0,0,0,178,0,0,0,3,4,4,3,0,0,22,7,10,92,231,107,91,64,21,3,621,0,0,0,3,3,3,4,0,0,15
SED23901,8,40,122,509,215,131,57,36,15,1127,0,0,0,0,19,21,32,21,9,108,0,3,4,9,3,11,24,6,3,68,4,47,43,194,120,132,141,79,40,793,0,0,0,7,4,0,3,0,0,19,0,7,3,16,8,3,6,0,3,47,0,3,11,33,24,6,43,26,11,155,0,3,3,11,29,67,84,80,31,298,0,8,15,54,19,30,12,8,0,146,14,38,36,387,52,40,30,9,3,610,0,8,14,41,15,8,3,0,0,87,0,5,5,99,10,13,4,4,0,153,0,0,3,15,9,3,0,0,0,33,0,3,0,32,16,14,22,8,3,95,0,5,6,21,32,92,166,230,119,678,3,3,10,57,25,8,6,0,0,114,0,13,11,47,9,4,0,0,0,83,0,0,3,24,32,27,25,16,7,133,0,9,35,141,60,71,36,20,0,384,0,0,0,0,3,8,19,10,3,46
SED24006,33,275,565,1108,650,317,156,94,27,3223,0,0,0,4,17,11,12,12,4,63,0,3,3,9,12,10,16,3,4,55,8,56,62,133,178,124,98,47,62,768,0,3,4,8,12,7,3,5,0,40,0,0,8,22,8,5,5,5,0,54,0,5,6,14,24,16,46,20,15,144,0,9,4,7,38,55,136,155,54,464,4,36,54,119,108,122,56,13,6,508,8,32,45,261,84,49,42,21,6,555,0,7,16,78,17,27,17,9,3,160,0,5,9,69,24,16,14,0,0,134,0,0,0,3,0,3,0,3,0,12,0,3,0,29,11,13,9,3,7,83,0,0,3,16,21,48,132,117,63,413,0,3,11,44,33,5,12,3,0,114,0,15,21,70,38,3,6,0,0,158,0,0,0,7,8,3,4,4,0,27,7,19,81,218,195,194,113,40,4,869,0,0,0,0,3,10,9,0,4,20
SED24105,14,45,130,543,221,159,52,42,37,1246,0,0,4,16,15,28,41,22,6,123,3,4,0,8,10,16,14,12,7,69,3,29,22,70,86,87,142,85,34,552,0,3,5,50,27,15,14,6,0,118,0,0,0,7,3,3,0,3,0,21,0,0,10,11,14,7,40,36,3,125,0,3,7,18,48,51,128,56,9,331,0,0,12,57,19,25,4,0,0,123,17,99,200,1029,231,179,149,82,26,2017,0,9,11,110,14,15,6,6,0,162,0,3,5,14,3,0,0,0,0,29,0,0,8,19,8,3,0,0,0,45,0,0,0,9,8,11,12,9,3,49,0,0,0,8,19,61,83,94,58,321,0,3,0,24,9,4,5,0,0,45,0,0,14,40,0,7,0,0,0,63,0,3,5,29,22,15,9,3,3,85,3,20,37,129,46,33,23,4,4,300,0,0,0,0,3,11,38,13,6,71
SED24207,7,21,43,297,107,86,23,15,6,597,0,0,3,32,49,62,72,31,10,274,3,36,14,69,33,37,37,14,6,240,3,31,12,68,73,71,65,40,17,389,0,10,16,87,48,23,20,0,0,200,0,0,0,4,0,6,0,3,0,19,0,0,16,7,0,19,65,20,3,135,0,3,0,10,23,42,55,36,9,175,0,0,15,83,6,17,3,0,0,120,29,86,125,1062,164,115,71,20,9,1680,0,7,14,102,10,12,4,0,0,155,0,4,6,29,7,3,4,0,0,59,4,31,30,73,20,14,8,3,0,173,0,3,0,3,10,0,8,5,3,37,0,0,5,14,51,79,116,70,21,365,0,0,4,23,4,0,0,0,0,43,0,9,5,43,3,8,0,0,0,70,6,3,5,31,26,21,0,4,0,95,3,33,19,153,32,19,9,0,0,276,0,7,16,49,59,258,271,88,21,768
SED24308,0,12,34,51,20,19,16,3,6,172,0,0,9,51,69,92,161,129,32,551,0,3,3,0,0,0,0,0,0,11,5,30,37,84,144,209,193,136,66,910,0,0,3,5,3,0,0,0,0,8,0,0,0,0,0,5,0,5,0,10,0,0,3,19,4,39,91,52,41,253,0,0,0,3,3,12,24,19,3,61,0,0,5,3,0,0,3,0,0,11,12,13,13,164,7,13,3,0,3,222,0,3,4,16,8,3,3,0,0,40,0,29,28,28,3,4,0,0,0,90,4,15,3,30,5,3,3,0,0,73,0,7,4,13,7,11,5,8,3,52,0,0,3,3,19,44,78,104,41,293,0,0,0,12,0,4,0,0,0,18,0,3,3,9,0,0,0,0,0,17,0,0,0,4,10,3,0,0,0,17,0,3,3,24,6,6,3,3,0,49,0,0,0,0,3,12,24,3,0,36
SED24408,0,0,11,19,8,0,4,0,0,46,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,18,4,62,89,124,137,83,41,562,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,13,6,11,29,10,7,80,0,0,0,0,3,3,5,0,0,14,0,0,0,3,0,4,0,0,0,6,5,10,7,87,8,8,0,0,3,138,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,0,3,0,29,0,0,0,3,0,8,6,18,12,42,0,0,0,3,3,0,0,0,0,5,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,3,4,0,0,20,0,0,0,0,0,5,6,3,0,12
SED24504,0,5,5,27,9,7,9,5,0,66,0,0,0,0,8,16,9,15,3,49,0,0,0,0,0,6,5,0,0,15,0,35,29,168,250,279,275,137,50,1231,0,0,0,3,3,0,4,0,0,6,0,3,0,5,3,7,9,0,0,25,0,0,3,25,28,33,67,20,21,203,0,0,0,7,0,6,6,4,0,24,0,0,0,4,4,0,0,0,0,11,3,0,0,24,11,9,8,5,3,67,0,0,0,3,0,0,6,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,18,16,15,13,9,7,78,0,0,0,3,13,35,29,15,6,102,0,0,0,6,5,0,0,0,0,17,0,0,0,5,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,12,0,0,0,4,10,13,7,3,3,34,0,0,0,5,9,47,31,5,4,99
SED24606,4,77,618,561,203,104,52,35,8,1659,0,0,0,3,10,10,4,5,0,35,0,0,0,5,0,15,11,7,5,52,9,62,64,177,151,126,114,59,36,805,0,0,0,16,7,3,3,0,0,26,4,4,9,27,15,9,18,6,4,88,0,0,5,29,5,9,56,21,20,151,0,0,0,6,23,57,141,171,41,444,3,21,41,87,18,33,14,3,0,221,33,37,76,506,47,34,34,15,6,796,0,3,34,71,15,12,9,3,0,141,0,0,5,48,6,3,4,4,0,72,0,0,0,3,0,0,0,0,0,9,0,0,9,46,18,17,10,8,3,108,0,0,3,7,16,31,60,50,32,195,0,14,10,61,22,6,8,3,0,130,0,0,15,56,14,10,3,0,0,99,0,0,3,3,5,3,0,3,0,17,0,8,71,140,60,57,49,12,10,398,0,0,0,0,7,4,0,3,0,16
SED24703,24,64,7025,3091,405,192,95,86,28,11017,0,0,0,22,13,15,15,7,3,63,3,8,7,14,5,13,17,6,11,82,12,27,193,417,145,122,101,29,18,1069,0,0,5,26,5,7,5,0,0,56,3,0,61,134,8,9,7,4,0,221,0,3,39,74,15,17,33,7,4,184,0,0,3,19,22,21,19,45,16,135,5,5,343,372,47,42,14,8,0,847,146,82,289,1453,42,37,21,6,4,2083,0,12,961,421,21,14,19,3,0,1448,3,0,9,152,10,3,3,0,0,189,0,0,3,12,3,3,0,0,0,24,0,3,12,103,13,6,9,0,3,152,0,0,55,128,22,48,65,101,75,491,5,3,156,353,33,12,7,0,0,570,5,11,445,817,38,14,3,0,0,1332,0,0,3,12,3,0,7,3,0,32,5,13,1554,1114,108,90,45,18,3,2949,0,0,0,3,0,11,11,3,0,34
SED24808,0,0,9,58,35,7,8,8,0,130,0,0,3,12,26,30,27,9,9,117,0,13,6,9,3,14,15,3,3,76,0,24,28,146,240,301,280,148,65,1236,0,11,6,57,14,7,3,0,0,102,0,0,0,3,5,5,3,0,0,21,0,0,3,14,21,27,84,26,15,184,0,0,0,3,6,14,22,13,0,69,0,0,0,12,0,3,0,0,0,17,14,55,41,489,49,58,25,5,8,740,3,3,0,35,15,5,0,0,0,63,0,0,4,5,6,0,4,0,0,16,0,0,0,7,3,4,5,0,0,18,0,3,5,9,12,12,17,6,0,72,0,0,0,8,19,50,35,26,8,144,0,0,0,12,3,0,3,0,0,14,0,0,0,16,7,0,0,0,0,33,0,0,0,14,7,11,5,0,0,33,5,9,3,31,12,12,4,3,0,82,0,4,5,47,42,110,123,40,13,386
SED24904,0,3,21,44,12,7,3,0,0,88,0,0,0,0,3,3,10,7,6,38,0,0,0,0,0,0,0,0,0,3,0,3,21,54,92,82,101,54,21,433,0,0,3,12,3,4,5,0,0,35,0,0,5,8,0,3,0,0,0,20,0,0,4,14,6,14,40,3,4,89,0,0,0,0,5,7,27,37,5,83,0,0,7,24,0,5,3,0,0,36,7,7,10,146,15,7,8,6,0,200,4,0,0,7,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,10,0,0,3,7,5,0,0,0,0,20,0,3,0,8,5,3,3,0,3,25,0,0,3,7,18,40,109,119,42,346,0,0,3,21,0,0,0,0,0,21,0,0,3,20,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,7,3,4,27,80,4,9,0,0,0,128,0,0,0,0,0,3,0,0,0,3
SED25003,8,13,32,296,74,65,34,13,5,528,0,0,9,12,21,28,25,16,4,111,0,12,11,63,27,54,34,10,14,228,4,25,8,63,92,89,72,23,30,405,0,3,3,64,31,19,12,4,3,148,0,0,0,0,3,3,3,0,0,11,0,3,13,17,9,8,24,8,9,76,0,11,17,36,74,120,135,81,32,517,0,0,8,21,9,12,0,0,0,50,23,103,126,1110,185,97,46,13,8,1711,0,4,3,57,8,7,0,0,0,83,4,48,31,157,31,14,3,0,0,289,3,14,50,169,76,31,25,8,0,379,0,7,0,16,7,13,8,4,0,65,0,9,7,27,140,266,227,184,106,964,0,3,4,18,13,3,3,0,0,42,0,0,3,28,12,4,0,0,0,50,0,3,14,71,81,52,19,14,5,261,3,9,15,60,32,51,23,6,3,206,0,0,0,10,17,63,63,26,16,198
SED25102,0,5,18,56,22,15,9,8,0,127,0,0,0,0,5,5,4,3,0,14,0,0,0,0,0,3,0,0,0,13,3,49,44,265,343,411,308,152,69,1646,0,0,0,3,0,8,0,0,0,17,0,3,3,13,4,0,3,3,0,29,0,4,9,25,34,40,75,27,21,237,0,0,0,3,7,3,3,4,0,23,3,0,7,8,3,0,0,0,0,22,0,9,10,39,13,13,12,3,7,113,0,3,0,14,3,3,0,0,4,34,0,0,0,9,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,9,16,4,0,56,0,0,0,8,7,19,33,24,6,101,0,3,3,19,9,8,3,3,0,47,0,3,3,13,3,3,0,0,0,30,0,0,0,3,0,0,0,0,0,7,0,0,5,19,9,15,6,0,0,55,0,0,0,0,3,8,10,3,0,25
SED25205,4,26,66,222,104,71,35,17,3,541,0,0,0,12,5,14,12,6,3,51,0,0,0,9,4,12,21,12,3,65,15,95,80,326,303,221,230,142,91,1516,0,0,0,18,24,14,3,3,0,65,0,3,11,16,4,3,4,3,0,46,4,0,6,37,33,19,43,24,13,174,0,3,6,15,43,60,103,78,17,329,0,0,0,20,7,18,11,0,0,56,5,12,24,235,74,68,38,30,5,496,0,0,8,26,9,3,4,0,3,51,0,0,0,22,3,0,0,0,0,32,0,0,0,0,3,0,0,0,0,7,4,18,4,51,35,11,22,9,4,155,0,0,4,13,24,43,74,68,17,242,0,8,3,30,23,4,3,0,0,78,0,0,0,22,9,3,0,0,0,26,0,0,0,7,11,8,0,5,0,30,0,3,9,45,23,18,18,10,0,119,0,0,0,0,0,8,11,8,5,33
SED25302,0,18,67,30,15,7,7,4,4,163,0,0,0,3,15,9,3,13,3,47,0,3,0,5,4,4,12,3,3,31,20,195,192,427,602,431,567,435,175,3047,0,0,0,3,7,4,0,5,0,22,0,0,0,4,7,7,10,0,0,33,0,4,10,36,28,25,50,40,18,208,0,0,0,3,3,14,21,22,11,68,0,3,7,4,4,4,3,0,0,27,6,4,0,33,16,7,11,12,0,87,0,3,3,9,3,0,4,3,3,29,0,0,0,3,3,4,0,0,0,13,0,0,0,3,0,0,0,0,0,3,3,20,7,47,30,30,32,16,10,194,0,4,0,9,13,23,47,32,17,146,0,3,3,11,7,3,4,0,3,37,0,0,0,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,12,18,18,13,5,3,71,0,0,0,0,3,4,21,5,3,42
SED25402,0,7,21,50,22,11,6,3,0,123,0,0,0,3,8,3,3,6,3,23,0,5,0,3,0,3,0,4,0,13,7,11,7,48,124,200,260,170,76,912,0,0,3,8,3,3,0,0,0,16,0,0,0,0,3,4,3,7,0,19,0,0,0,7,11,30,97,44,21,215,0,0,0,0,3,9,13,14,3,43,0,3,0,8,0,4,0,0,0,16,6,12,7,74,13,9,5,3,3,131,0,0,0,8,0,4,3,3,0,19,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,4,6,8,4,13,3,43,0,0,0,0,14,66,77,89,37,294,0,0,0,3,4,0,3,0,0,12,0,0,0,9,0,5,0,0,0,13,0,0,0,0,3,0,0,0,0,5,3,5,6,22,13,10,8,0,0,55,0,0,0,3,3,32,50,30,13,129
SED25501,52,281,743,1875,910,482,252,132,38,4757,0,0,0,3,7,5,13,13,0,47,0,0,0,12,6,10,30,18,10,81,9,32,40,72,104,91,130,108,46,631,0,0,3,31,12,7,3,11,0,65,0,0,0,4,4,3,0,0,3,20,0,5,10,10,10,7,26,30,20,127,0,6,4,9,36,52,144,129,20,395,12,23,59,168,119,151,61,19,3,615,27,171,118,808,250,133,64,38,17,1610,0,9,33,139,26,28,18,8,0,252,0,5,13,54,20,12,3,0,0,104,0,9,0,19,3,0,0,0,0,28,0,4,4,8,12,11,3,5,7,60,0,0,7,3,12,27,57,66,32,207,0,21,25,49,41,18,7,8,0,155,3,68,84,192,96,32,8,3,0,492,0,0,0,7,5,4,4,0,0,20,6,93,171,389,261,258,150,45,13,1381,0,0,0,0,4,6,13,7,3,25
