CED_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Bennelong	25-34	Speaks English well or very well	0	2015	1237
Bennelong	25-34	Speaks English well or very well	0	2016	629
Bennelong	25-34	Speaks English not well or not at all	0		83
Bennelong	25-34	Speaks English not well or not at all	0	2000	19
Bennelong	25-34	Speaks English not well or not at all	0	2005	68
Bennelong	25-34	Speaks English not well or not at all	0	2010	279
Bennelong	25-34	Speaks English not well or not at all	0	2011	64
Bennelong	25-34	Speaks English not well or not at all	0	2012	115
Bennelong	25-34	Speaks English not well or not at all	0	2013	151
Bennelong	25-34	Speaks English not well or not at all	0	2014	191
Bennelong	25-34	Speaks English not well or not at all	0	2015	188
Bennelong	25-34	Speaks English not well or not at all	0	2016	113
Bennelong	35-44				3
Bennelong	35-44			2000	3
Bennelong	35-44			2013	3
Bennelong	35-44		0		5
Bennelong	35-44		0	2000	24
Bennelong	35-44		0	2005	17
Bennelong	35-44		0	2010	9
Bennelong	35-44		0	2011	3
Bennelong	35-44		1		56
Bennelong	35-44		1	2000	1335
Bennelong	35-44		1	2005	486
Bennelong	35-44		1	2010	369
Bennelong	35-44		1	2011	79
Bennelong	35-44		1	2012	56
Bennelong	35-44		1	2013	58
Bennelong	35-44		1	2014	52
Bennelong	35-44		1	2015	40
Bennelong	35-44		1	2016	29
Bennelong	35-44	Speaks English well or very well	0		142
Bennelong	35-44	Speaks English well or very well	0	2000	3350
Bennelong	35-44	Speaks English well or very well	0	2005	2818
Bennelong	35-44	Speaks English well or very well	0	2010	2223
Bennelong	35-44	Speaks English well or very well	0	2011	417
Bennelong	35-44	Speaks English well or very well	0	2012	379
Bennelong	35-44	Speaks English well or very well	0	2013	384
Bennelong	35-44	Speaks English well or very well	0	2014	393
Bennelong	35-44	Speaks English well or very well	0	2015	447
Bennelong	35-44	Speaks English well or very well	0	2016	220
Bennelong	35-44	Speaks English not well or not at all	0		46
Bennelong	35-44	Speaks English not well or not at all	0	2000	141
Bennelong	35-44	Speaks English not well or not at all	0	2005	253
Bennelong	35-44	Speaks English not well or not at all	0	2010	396
Bennelong	35-44	Speaks English not well or not at all	0	2011	80
Bennelong	35-44	Speaks English not well or not at all	0	2012	74
Bennelong	35-44	Speaks English not well or not at all	0	2013	88
Bennelong	35-44	Speaks English not well or not at all	0	2014	96
Bennelong	35-44	Speaks English not well or not at all	0	2015	114
Bennelong	35-44	Speaks English not well or not at all	0	2016	54
Bennelong	45-54				3
Bennelong	45-54			2000	3
Bennelong	45-54			2005	3
Bennelong	45-54		0		3
Bennelong	45-54		0	2000	28
Bennelong	45-54		0	2005	6
Bennelong	45-54		0	2010	6
Bennelong	45-54		1		41
Bennelong	45-54		1	2000	2037
Bennelong	45-54		1	2005	278
Bennelong	45-54		1	2010	137
Bennelong	45-54		1	2011	24
Bennelong	45-54		1	2012	28
Bennelong	45-54		1	2013	16
Bennelong	45-54		1	2014	22
Bennelong	45-54		1	2015	10
Bennelong	45-54		1	2016	10
Bennelong	45-54	Speaks English well or very well	0		102
Bennelong	45-54	Speaks English well or very well	0	2000	5125
Bennelong	45-54	Speaks English well or very well	0	2005	1151
Bennelong	45-54	Speaks English well or very well	0	2010	579
Bennelong	45-54	Speaks English well or very well	0	2011	96
Bennelong	45-54	Speaks English well or very well	0	2012	91
Bennelong	45-54	Speaks English well or very well	0	2013	73
Bennelong	45-54	Speaks English well or very well	0	2014	59
Bennelong	45-54	Speaks English well or very well	0	2015	65
Bennelong	45-54	Speaks English well or very well	0	2016	27
Bennelong	45-54	Speaks English not well or not at all	0		95
Bennelong	45-54	Speaks English not well or not at all	0	2000	748
Bennelong	45-54	Speaks English not well or not at all	0	2005	398
Bennelong	45-54	Speaks English not well or not at all	0	2010	333
Bennelong	45-54	Speaks English not well or not at all	0	2011	51
Bennelong	45-54	Speaks English not well or not at all	0	2012	73
Bennelong	45-54	Speaks English not well or not at all	0	2013	66
Bennelong	45-54	Speaks English not well or not at all	0	2014	63
Bennelong	45-54	Speaks English not well or not at all	0	2015	71
Bennelong	45-54	Speaks English not well or not at all	0	2016	46
Bennelong	55-64				5
Bennelong	55-64			2000	10
Bennelong	55-64			2011	3
Bennelong	55-64		0		5
Bennelong	55-64		0	2000	22
Bennelong	55-64		1		51
Bennelong	55-64		1	2000	2014
Bennelong	55-64		1	2005	85
Bennelong	55-64		1	2010	34
Bennelong	55-64		1	2011	6
Bennelong	55-64		1	2012	10
Bennelong	55-64		1	2013	7
Bennelong	55-64		1	2014	3
Bennelong	55-64		1	2015	9
Bennelong	55-64		1	2016	3
Bennelong	55-64	Speaks English well or very well	0		103
Bennelong	55-64	Speaks English well or very well	0	2000	5028
Bennelong	55-64	Speaks English well or very well	0	2005	292
Bennelong	55-64	Speaks English well or very well	0	2010	117
Bennelong	55-64	Speaks English well or very well	0	2011	16
Bennelong	55-64	Speaks English well or very well	0	2012	30
Bennelong	55-64	Speaks English well or very well	0	2013	18
Bennelong	55-64	Speaks English well or very well	0	2014	18
Bennelong	55-64	Speaks English well or very well	0	2015	14
Bennelong	55-64	Speaks English well or very well	0	2016	5
Bennelong	55-64	Speaks English not well or not at all	0		217
Bennelong	55-64	Speaks English not well or not at all	0	2000	1328
Bennelong	55-64	Speaks English not well or not at all	0	2005	226
Bennelong	55-64	Speaks English not well or not at all	0	2010	308
Bennelong	55-64	Speaks English not well or not at all	0	2011	113
Bennelong	55-64	Speaks English not well or not at all	0	2012	83
Bennelong	55-64	Speaks English not well or not at all	0	2013	108
Bennelong	55-64	Speaks English not well or not at all	0	2014	121
Bennelong	55-64	Speaks English not well or not at all	0	2015	120
Bennelong	55-64	Speaks English not well or not at all	0	2016	78
Bennelong	65-74				4
Bennelong	65-74			2000	6
Bennelong	65-74		0		3
Bennelong	65-74		0	2000	30
Bennelong	65-74		1		29
Bennelong	65-74		1	2000	1744
Bennelong	65-74		1	2005	30
Bennelong	65-74		1	2010	11
Bennelong	65-74		1	2011	7
Bennelong	65-74		1	2012	5
Bennelong	65-74		1	2013	3
Bennelong	65-74		1	2014	4
Bennelong	65-74		1	2015	3
Bennelong	65-74	Speaks English well or very well	0		71
Bennelong	65-74	Speaks English well or very well	0	2000	2880
Bennelong	65-74	Speaks English well or very well	0	2005	59
Bennelong	65-74	Speaks English well or very well	0	2010	33
Bennelong	65-74	Speaks English well or very well	0	2011	10
Bennelong	65-74	Speaks English well or very well	0	2012	8
Bennelong	65-74	Speaks English well or very well	0	2013	10
Bennelong	65-74	Speaks English well or very well	0	2014	3
Bennelong	65-74	Speaks English well or very well	0	2015	16
Bennelong	65-74	Speaks English well or very well	0	2016	8
Bennelong	65-74	Speaks English not well or not at all	0		118
Bennelong	65-74	Speaks English not well or not at all	0	2000	954
Bennelong	65-74	Speaks English not well or not at all	0	2005	128
Bennelong	65-74	Speaks English not well or not at all	0	2010	230
Bennelong	65-74	Speaks English not well or not at all	0	2011	64
Bennelong	65-74	Speaks English not well or not at all	0	2012	69
Bennelong	65-74	Speaks English not well or not at all	0	2013	71
Bennelong	65-74	Speaks English not well or not at all	0	2014	74
Bennelong	65-74	Speaks English not well or not at all	0	2015	84
Bennelong	65-74	Speaks English not well or not at all	0	2016	36
Bennelong	75-84				14
Bennelong	75-84			2000	5
Bennelong	75-84		0		3
Bennelong	75-84		0	2000	17
Bennelong	75-84		0	2005	5
Bennelong	75-84		1		33
Bennelong	75-84		1	2000	856
Bennelong	75-84		1	2005	17
Bennelong	75-84		1	2010	6
Bennelong	75-84	Speaks English well or very well	0		52
Bennelong	75-84	Speaks English well or very well	0	2000	1276
Bennelong	75-84	Speaks English well or very well	0	2005	28
Bennelong	75-84	Speaks English well or very well	0	2010	25
Bennelong	75-84	Speaks English well or very well	0	2011	6
Bennelong	75-84	Speaks English well or very well	0	2013	3
Bennelong	75-84	Speaks English well or very well	0	2015	3
Bennelong	75-84	Speaks English not well or not at all	0		60
Bennelong	75-84	Speaks English not well or not at all	0	2000	1023
Bennelong	75-84	Speaks English not well or not at all	0	2005	135
Bennelong	75-84	Speaks English not well or not at all	0	2010	125
Bennelong	75-84	Speaks English not well or not at all	0	2011	22
Bennelong	75-84	Speaks English not well or not at all	0	2012	12
Bennelong	75-84	Speaks English not well or not at all	0	2013	21
Bennelong	75-84	Speaks English not well or not at all	0	2014	18
Bennelong	75-84	Speaks English not well or not at all	0	2015	27
Bennelong	75-84	Speaks English not well or not at all	0	2016	7
Bennelong	85+				19
Bennelong	85+			2000	9
Bennelong	85+		0		8
Bennelong	85+		0	2000	3
Bennelong	85+		1		46
Bennelong	85+		1	2000	359
Bennelong	85+		1	2005	10
Bennelong	85+		1	2010	4
Bennelong	85+	Speaks English well or very well	0		36
Bennelong	85+	Speaks English well or very well	0	2000	414
Bennelong	85+	Speaks English well or very well	0	2005	10
Bennelong	85+	Speaks English well or very well	0	2010	3
Bennelong	85+	Speaks English well or very well	0	2015	3
Bennelong	85+	Speaks English not well or not at all	0		38
Bennelong	85+	Speaks English not well or not at all	0	2000	442
Bennelong	85+	Speaks English not well or not at all	0	2005	35
Bennelong	85+	Speaks English not well or not at all	0	2010	12
Bennelong	85+	Speaks English not well or not at all	0	2011	3
Bennelong	85+	Speaks English not well or not at all	0	2014	3
Berowra	0-14		1		46
Berowra	0-14		1	2005	173
Berowra	0-14		1	2010	543
Berowra	0-14		1	2011	114
Berowra	0-14		1	2012	103
Berowra	0-14		1	2013	106
Berowra	0-14		1	2014	84
Berowra	0-14		1	2015	105
Berowra	0-14		1	2016	56
Berowra	0-14	Speaks English well or very well	0		36
Berowra	0-14	Speaks English well or very well	0	2005	120
Berowra	0-14	Speaks English well or very well	0	2010	450
Berowra	0-14	Speaks English well or very well	0	2011	120
Berowra	0-14	Speaks English well or very well	0	2012	139
Berowra	0-14	Speaks English well or very well	0	2013	102
Berowra	0-14	Speaks English well or very well	0	2014	137
Berowra	0-14	Speaks English well or very well	0	2015	100
Berowra	0-14	Speaks English well or very well	0	2016	56
Berowra	0-14	Speaks English not well or not at all	0		16
Berowra	0-14	Speaks English not well or not at all	0	2010	3
Berowra	0-14	Speaks English not well or not at all	0	2011	5
Berowra	0-14	Speaks English not well or not at all	0	2012	7
Berowra	0-14	Speaks English not well or not at all	0	2013	8
Berowra	0-14	Speaks English not well or not at all	0	2014	28
Berowra	0-14	Speaks English not well or not at all	0	2015	53
Berowra	0-14	Speaks English not well or not at all	0	2016	37
Berowra	15-24				3
Berowra	15-24		0	2000	3
Berowra	15-24		0	2010	4
Berowra	15-24		1		44
Berowra	15-24		1	2000	376
Berowra	15-24		1	2005	614
Berowra	15-24		1	2010	330
Berowra	15-24		1	2011	27
Berowra	15-24		1	2012	44
Berowra	15-24		1	2013	23
Berowra	15-24		1	2014	27
Berowra	15-24		1	2015	16
Berowra	15-24		1	2016	25
Berowra	15-24	Speaks English well or very well	0		52
Berowra	15-24	Speaks English well or very well	0	2000	306
Berowra	15-24	Speaks English well or very well	0	2005	590
Berowra	15-24	Speaks English well or very well	0	2010	477
Berowra	15-24	Speaks English well or very well	0	2011	65
Berowra	15-24	Speaks English well or very well	0	2012	74
Berowra	15-24	Speaks English well or very well	0	2013	80
Berowra	15-24	Speaks English well or very well	0	2014	106
Berowra	15-24	Speaks English well or very well	0	2015	106
Berowra	15-24	Speaks English well or very well	0	2016	70
Berowra	15-24	Speaks English not well or not at all	0		12
Berowra	15-24	Speaks English not well or not at all	0	2000	6
Berowra	15-24	Speaks English not well or not at all	0	2005	7
Berowra	15-24	Speaks English not well or not at all	0	2010	6
Berowra	15-24	Speaks English not well or not at all	0	2011	3
Berowra	15-24	Speaks English not well or not at all	0	2013	10
Berowra	15-24	Speaks English not well or not at all	0	2014	8
Berowra	15-24	Speaks English not well or not at all	0	2015	30
Berowra	15-24	Speaks English not well or not at all	0	2016	19
Berowra	25-34		0	2005	4
Berowra	25-34		0	2010	7
Berowra	25-34		0	2014	5
Berowra	25-34		1		29
Berowra	25-34		1	2000	610
Berowra	25-34		1	2005	170
Berowra	25-34		1	2010	166
Berowra	25-34		1	2011	42
Berowra	25-34		1	2012	40
Berowra	25-34		1	2013	32
Berowra	25-34		1	2014	38
Berowra	25-34		1	2015	32
Berowra	25-34		1	2016	18
Berowra	25-34	Speaks English well or very well	0		41
Berowra	25-34	Speaks English well or very well	0	2000	936
Berowra	25-34	Speaks English well or very well	0	2005	631
Berowra	25-34	Speaks English well or very well	0	2010	828
Berowra	25-34	Speaks English well or very well	0	2011	101
Berowra	25-34	Speaks English well or very well	0	2012	137
Berowra	25-34	Speaks English well or very well	0	2013	128
Berowra	25-34	Speaks English well or very well	0	2014	125
Berowra	25-34	Speaks English well or very well	0	2015	139
Berowra	25-34	Speaks English well or very well	0	2016	78
Berowra	25-34	Speaks English not well or not at all	0		4
Berowra	25-34	Speaks English not well or not at all	0	2005	14
Berowra	25-34	Speaks English not well or not at all	0	2010	41
Berowra	25-34	Speaks English not well or not at all	0	2011	15
Berowra	25-34	Speaks English not well or not at all	0	2012	14
Berowra	25-34	Speaks English not well or not at all	0	2013	10
Berowra	25-34	Speaks English not well or not at all	0	2014	13
Berowra	25-34	Speaks English not well or not at all	0	2015	13
Berowra	25-34	Speaks English not well or not at all	0	2016	8
Berowra	35-44				4
Berowra	35-44		0		3
Berowra	35-44		0	2000	12
Berowra	35-44		0	2005	15
Berowra	35-44		0	2010	5
Berowra	35-44		1		51
Berowra	35-44		1	2000	1285
Berowra	35-44		1	2005	540
Berowra	35-44		1	2010	448
Berowra	35-44		1	2011	64
Berowra	35-44		1	2012	50
Berowra	35-44		1	2013	48
Berowra	35-44		1	2014	40
Berowra	35-44		1	2015	39
Berowra	35-44		1	2016	27
Berowra	35-44	Speaks English well or very well	0		56
Berowra	35-44	Speaks English well or very well	0	2000	1650
Berowra	35-44	Speaks English well or very well	0	2005	1714
Berowra	35-44	Speaks English well or very well	0	2010	1279
Berowra	35-44	Speaks English well or very well	0	2011	146
Berowra	35-44	Speaks English well or very well	0	2012	160
Berowra	35-44	Speaks English well or very well	0	2013	137
Berowra	35-44	Speaks English well or very well	0	2014	122
Berowra	35-44	Speaks English well or very well	0	2015	125
Berowra	35-44	Speaks English well or very well	0	2016	53
Berowra	35-44	Speaks English not well or not at all	0		11
Berowra	35-44	Speaks English not well or not at all	0	2000	32
Berowra	35-44	Speaks English not well or not at all	0	2005	103
Berowra	35-44	Speaks English not well or not at all	0	2010	110
Berowra	35-44	Speaks English not well or not at all	0	2011	25
Berowra	35-44	Speaks English not well or not at all	0	2012	27
Berowra	35-44	Speaks English not well or not at all	0	2013	23
Berowra	35-44	Speaks English not well or not at all	0	2014	34
Berowra	35-44	Speaks English not well or not at all	0	2015	36
Berowra	35-44	Speaks English not well or not at all	0	2016	11
Berowra	45-54				3
Berowra	45-54			2000	3
Berowra	45-54		0		3
Berowra	45-54		0	2000	23
Berowra	45-54		0	2005	3
Berowra	45-54		0	2010	4
Berowra	45-54		1		59
Berowra	45-54		1	2000	2789
Berowra	45-54		1	2005	561
Berowra	45-54		1	2010	364
Berowra	45-54		1	2011	35
Berowra	45-54		1	2012	33
Berowra	45-54		1	2013	23
Berowra	45-54		1	2014	33
Berowra	45-54		1	2015	17
Berowra	45-54		1	2016	15
Berowra	45-54	Speaks English well or very well	0		50
Berowra	45-54	Speaks English well or very well	0	2000	3359
Berowra	45-54	Speaks English well or very well	0	2005	917
Berowra	45-54	Speaks English well or very well	0	2010	535
Berowra	45-54	Speaks English well or very well	0	2011	63
Berowra	45-54	Speaks English well or very well	0	2012	68
Berowra	45-54	Speaks English well or very well	0	2013	47
Berowra	45-54	Speaks English well or very well	0	2014	39
Berowra	45-54	Speaks English well or very well	0	2015	19
Berowra	45-54	Speaks English well or very well	0	2016	17
Berowra	45-54	Speaks English not well or not at all	0		12
Berowra	45-54	Speaks English not well or not at all	0	2000	273
Berowra	45-54	Speaks English not well or not at all	0	2005	127
Berowra	45-54	Speaks English not well or not at all	0	2010	92
Berowra	45-54	Speaks English not well or not at all	0	2011	12
Berowra	45-54	Speaks English not well or not at all	0	2012	18
Berowra	45-54	Speaks English not well or not at all	0	2013	12
Berowra	45-54	Speaks English not well or not at all	0	2014	22
Berowra	45-54	Speaks English not well or not at all	0	2015	15
Berowra	45-54	Speaks English not well or not at all	0	2016	18
Berowra	55-64				3
