SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
205011077,60,0,0,0,0,62,32,0,0,0,0,35,23,0,0,0,0,23,62,0,0,0,0,62,65,3,0,0,3,72,142,0,0,0,0,146,146,0,0,0,3,145,130,0,0,0,0,130,46,0,0,0,0,46,46,0,0,0,0,46,29,0,0,0,0,29,46,0,0,0,0,52,829,5,0,0,11,848
205011078,61,0,0,0,0,62,27,0,0,0,0,31,38,0,0,0,0,38,57,0,0,0,0,59,88,3,0,0,0,88,238,0,3,0,0,243,216,0,0,0,0,216,167,0,0,0,0,167,55,0,0,0,0,54,33,0,0,0,0,33,20,0,0,0,0,20,58,0,0,0,0,58,1066,5,3,0,0,1075
205011079,132,3,0,0,0,137,60,0,3,0,0,59,51,0,0,0,0,49,99,0,0,0,0,100,160,3,3,0,0,165,564,6,4,0,0,571,494,0,3,0,3,499,419,0,0,0,0,423,140,0,0,0,0,144,106,0,0,0,0,104,68,0,0,0,0,68,110,3,0,0,0,111,2397,20,19,3,8,2443
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,70,0,3,0,0,73,60,0,0,0,0,60,55,3,0,0,0,57,91,0,0,0,0,90,171,0,0,0,0,170,424,0,0,0,0,426,364,0,0,0,0,367,190,0,0,0,0,196,51,0,0,0,0,51,40,0,0,0,0,40,17,0,0,0,0,17,67,0,0,0,0,71,1602,15,3,3,4,1626
205021082,64,0,0,0,0,70,41,0,0,0,0,43,51,0,0,0,0,51,63,0,0,0,0,71,103,0,0,0,0,103,251,0,0,0,0,250,168,0,0,0,0,169,127,0,0,0,0,126,38,0,0,0,0,38,36,0,0,0,0,36,14,0,0,0,0,10,51,0,0,0,0,55,1011,5,0,4,4,1027
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,67,0,0,0,0,66,41,0,0,0,0,40,40,0,0,0,0,42,86,0,0,3,0,89,72,0,0,0,0,78,227,0,3,3,0,234,175,0,0,0,0,180,136,0,0,0,0,141,48,0,0,0,0,54,25,0,0,0,0,24,19,0,0,0,0,24,47,0,0,0,0,52,993,11,4,7,9,1022
205021085,64,0,0,0,4,64,40,0,3,0,0,43,25,0,0,0,0,25,59,0,0,0,0,56,73,0,0,0,0,73,123,0,0,0,5,125,73,0,0,0,0,69,58,0,0,0,3,57,18,0,0,0,0,19,17,0,0,0,0,17,14,0,0,0,0,11,48,0,0,0,0,50,596,0,0,3,13,616
205021086,42,3,0,0,0,48,22,4,0,0,0,25,24,0,0,0,0,24,48,3,0,0,0,49,70,0,0,0,0,75,142,3,0,0,0,144,83,4,0,0,0,80,87,0,0,0,0,87,20,0,0,0,0,20,25,0,0,0,0,25,10,0,0,0,0,10,31,0,0,0,0,31,607,16,4,3,3,627
205031087,95,0,0,0,0,97,51,0,0,0,0,46,51,0,0,0,0,51,65,0,0,0,0,66,105,0,0,0,0,108,208,0,0,0,0,215,144,0,0,0,0,148,110,0,0,0,0,109,44,0,0,0,0,44,37,0,0,0,0,37,19,0,0,0,0,19,61,0,0,0,0,66,989,3,3,7,3,1003
205031088,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11
205031089,72,0,0,0,0,72,57,0,0,0,0,56,37,0,0,0,0,33,89,0,3,0,0,98,111,0,0,0,0,113,265,0,0,0,0,269,210,0,0,0,0,213,216,0,0,0,0,216,73,0,0,0,0,75,59,0,0,0,0,65,25,0,0,0,0,27,63,0,0,0,0,67,1275,5,3,7,5,1298
205031090,85,0,0,0,0,88,54,0,0,0,0,54,39,0,0,0,0,44,86,0,0,0,0,87,110,0,0,0,0,110,288,0,0,3,0,293,270,0,0,0,0,271,210,4,0,0,0,216,64,0,0,0,0,64,47,0,0,0,0,46,40,0,0,0,0,39,68,0,3,0,0,70,1351,11,10,3,4,1376
205031091,61,0,0,0,0,59,40,0,0,0,0,45,42,0,0,0,0,44,67,4,0,0,0,74,85,0,3,0,0,88,239,5,3,0,0,248,245,0,4,0,0,247,199,5,0,0,0,207,51,0,0,0,0,55,37,0,0,0,0,38,28,3,0,0,3,30,70,0,0,0,0,67,1166,23,10,4,9,1213
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,119,0,0,0,0,118,94,0,0,0,0,96,75,4,0,0,0,77,161,0,0,0,0,161,207,0,0,0,0,205,576,7,0,0,0,586,443,5,3,0,7,455,351,8,0,0,0,357,125,0,0,0,0,126,81,0,0,0,3,79,66,0,0,0,0,66,132,0,0,0,4,137,2420,24,3,3,9,2470
205041094,76,0,0,0,0,81,58,0,0,0,0,58,72,0,0,0,0,71,131,0,0,0,0,131,180,0,0,0,0,184,317,0,0,0,0,320,250,0,0,0,0,250,218,0,0,0,0,218,82,0,0,0,0,82,56,0,0,0,0,56,26,0,0,0,0,29,78,0,0,0,0,77,1552,3,3,0,3,1561
205041095,76,3,4,0,0,84,108,3,0,0,0,119,105,6,3,0,0,108,229,5,0,0,0,237,261,3,3,0,0,267,526,14,0,0,0,546,261,4,0,0,0,261,183,0,0,0,0,189,44,0,0,0,0,44,25,0,0,0,0,25,24,0,0,0,0,24,92,4,3,0,0,98,1931,51,12,4,0,1997
205041096,76,0,3,0,0,78,81,3,3,0,0,91,96,3,3,0,0,101,208,0,7,0,0,217,254,3,3,0,0,263,362,3,0,0,0,372,142,0,0,0,0,140,99,0,0,0,0,101,24,0,0,0,0,24,14,0,0,0,0,14,4,0,0,0,0,4,57,0,0,0,0,57,1425,14,25,0,3,1466
205041097,134,3,5,0,0,142,82,0,5,0,0,89,93,3,3,0,0,98,229,4,3,0,0,243,342,7,8,0,0,363,896,21,12,0,0,932,766,11,12,0,0,789,644,10,3,0,0,651,173,0,0,0,0,169,98,4,0,0,0,98,67,0,0,0,0,67,129,3,0,0,0,135,3645,70,58,3,4,3782
205041098,30,0,0,0,0,30,30,0,0,0,0,30,28,0,0,0,0,28,71,0,0,0,0,71,85,0,0,0,0,85,160,0,0,0,0,160,130,0,0,0,0,130,118,0,0,0,0,118,36,0,0,0,0,36,19,0,0,0,0,17,16,0,0,0,0,16,40,0,0,0,0,39,768,0,0,0,0,767
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,44,0,0,0,0,49,25,0,0,0,0,25,29,0,0,0,0,25,54,0,0,0,0,54,60,0,0,0,0,60,100,0,0,0,0,100,81,0,0,0,0,81,77,0,0,0,0,77,29,0,0,0,0,29,29,0,0,0,0,29,13,0,0,0,0,12,40,0,0,0,0,40,582,0,0,0,0,587
205051101,110,0,0,0,0,110,77,0,0,0,0,74,70,0,0,0,0,69,152,0,0,0,0,150,202,0,0,0,0,199,487,3,0,0,3,495,349,0,0,0,3,348,233,0,0,0,6,239,77,0,0,0,0,76,51,0,0,0,0,52,36,0,0,0,0,36,88,0,0,0,3,86,1915,3,0,4,14,1936
205051102,34,0,0,0,0,34,23,0,0,0,0,20,12,0,0,0,0,12,32,0,0,0,0,32,57,0,0,0,0,57,119,0,0,0,0,122,95,0,0,0,0,95,82,0,0,0,0,83,23,0,0,0,0,23,23,0,0,0,0,20,25,0,0,0,0,25,24,0,0,0,0,30,547,0,0,3,4,556
205051103,75,4,5,0,0,84,61,4,0,0,0,65,55,3,4,0,0,63,94,3,0,0,0,103,172,7,3,0,0,184,396,12,3,0,0,417,353,3,7,0,0,359,224,0,0,0,0,228,97,0,0,0,0,97,51,0,0,0,0,53,20,0,0,0,0,20,60,0,0,0,0,63,1654,37,21,9,5,1727
205051104,47,0,0,0,0,47,33,0,0,0,0,38,33,0,0,0,0,33,52,0,0,0,0,54,59,0,0,0,0,66,131,0,0,0,0,131,94,0,0,0,0,92,59,0,0,3,0,59,14,0,0,0,0,14,15,0,0,0,0,19,16,0,0,0,0,16,30,0,0,0,0,31,587,0,0,5,4,598
206011105,72,31,20,0,0,130,34,17,15,0,0,61,16,12,6,0,3,31,25,19,5,0,0,57,39,21,24,0,0,88,109,62,90,3,0,262,97,81,118,3,0,298,200,158,193,0,4,551,134,107,82,0,0,317,214,116,55,3,3,389,150,62,22,0,0,230,49,26,22,0,0,99,1131,707,663,11,10,2512
206011106,23,21,10,0,0,57,5,6,3,0,0,12,4,5,5,0,0,16,12,8,3,0,0,29,10,4,13,0,0,28,37,35,37,0,0,113,43,48,65,0,4,161,57,77,108,0,0,245,42,61,42,0,0,142,55,57,22,0,0,135,46,42,8,0,0,95,13,16,10,0,0,36,354,373,328,3,7,1064
206011107,43,12,13,0,0,72,17,3,11,0,0,31,5,7,3,0,0,21,21,5,9,0,0,36,34,15,22,0,0,65,58,39,64,0,0,168,75,44,83,0,0,203,131,66,87,0,0,288,91,45,32,0,0,171,123,42,15,0,0,184,93,14,6,0,0,116,35,10,12,0,0,55,727,307,361,4,5,1406
206011108,130,32,0,0,0,159,38,12,0,0,0,53,42,6,0,0,0,50,55,15,3,0,0,69,84,27,4,0,0,122,245,70,30,0,0,349,229,97,52,0,4,381,382,145,50,0,0,578,299,120,15,0,3,436,318,72,6,0,0,405,183,21,7,0,0,205,97,33,5,0,0,134,2103,650,173,3,12,2947
206011109,45,11,0,0,0,55,29,3,3,0,0,32,27,4,0,0,0,31,24,3,3,0,0,34,54,4,0,0,0,56,119,8,10,0,0,137,139,8,8,0,0,156,198,26,14,0,0,243,159,13,8,0,0,174,178,10,5,0,4,189,90,3,0,0,0,93,58,3,3,0,0,60,1111,95,51,0,4,1263
206021110,50,7,7,0,0,61,25,3,3,0,0,32,14,3,0,0,0,16,18,3,3,0,0,28,18,7,0,0,0,29,66,16,24,0,0,105,51,25,39,0,0,122,114,32,26,0,0,174,52,37,15,0,3,107,95,38,10,0,0,141,111,24,4,0,0,140,39,5,4,0,0,52,665,209,131,0,6,1006
206021111,101,46,13,0,0,158,34,14,3,0,0,53,28,7,7,0,0,40,38,15,14,0,0,65,55,21,17,0,0,93,131,66,67,0,0,266,134,92,73,0,0,295,248,157,104,10,0,511,182,101,39,0,0,321,255,156,30,0,0,442,264,94,15,0,0,375,70,21,11,0,0,106,1525,791,393,10,3,2722
206021112,76,23,5,0,0,103,29,9,9,0,0,43,27,3,4,0,0,36,32,9,9,0,0,48,46,15,24,0,0,84,146,51,64,3,3,271,142,40,63,0,0,248,254,91,48,0,0,395,148,58,23,0,0,232,188,54,12,0,3,259,161,28,6,0,0,202,58,16,11,0,0,84,1312,399,284,4,6,2007
206031113,49,15,8,0,0,77,13,10,5,0,0,27,18,3,0,0,0,16,19,10,7,0,0,39,26,17,9,0,0,52,73,40,33,0,0,154,96,68,56,0,0,212,146,93,76,3,0,315,124,95,27,0,0,241,207,82,19,0,0,310,142,50,11,0,0,207,42,14,3,0,0,63,955,494,252,5,5,1709
206031114,135,22,20,0,0,176,40,15,3,0,0,58,17,8,16,0,0,45,44,11,5,0,0,58,50,18,28,0,0,95,174,56,66,0,0,302,168,62,104,0,0,336,254,82,138,0,3,485,193,74,42,0,0,311,302,67,40,0,3,411,385,56,18,0,5,463,119,23,13,0,0,153,1895,488,492,3,9,2890
206031115,23,7,17,0,0,46,4,7,3,0,0,12,3,8,7,0,0,17,5,3,5,0,0,13,13,0,9,0,0,21,25,27,50,0,0,109,21,24,69,0,0,103,48,44,70,4,0,166,38,48,22,0,0,101,46,39,17,0,0,97,37,14,3,0,0,60,15,4,9,0,0,26,271,226,279,10,3,777
206031116,73,12,14,0,0,94,21,7,0,0,0,27,18,7,3,0,0,20,30,10,4,0,0,49,28,13,8,0,0,53,85,26,30,0,0,148,92,41,34,0,3,169,148,53,59,0,0,264,113,30,22,0,0,169,183,67,9,0,0,262,215,26,5,0,0,246,60,11,8,0,0,77,1054,300,209,3,4,1569
206041117,0,22,35,0,0,53,0,3,8,0,0,13,0,4,5,0,0,9,0,3,10,0,0,17,0,4,22,0,0,27,3,14,83,0,0,98,3,13,71,0,0,81,3,19,126,0,0,145,0,26,37,0,0,64,3,28,37,0,0,66,3,38,22,0,0,61,0,12,19,0,0,30,14,184,467,3,4,666
206041118,0,3,57,0,0,66,0,0,9,0,0,9,0,0,5,0,0,5,0,0,21,0,0,21,0,0,15,0,0,16,0,0,92,0,0,100,0,0,121,0,0,121,0,3,208,0,0,209,0,0,113,0,0,117,0,4,152,0,0,159,0,21,117,0,0,138,0,5,35,0,0,41,0,39,951,0,0,994
206041119,5,12,14,0,0,27,0,0,3,0,0,3,0,0,6,0,0,8,0,0,4,0,0,6,0,0,12,0,0,10,0,4,40,0,0,45,5,4,31,0,0,37,0,4,50,0,0,58,0,0,37,0,0,36,4,6,38,0,0,48,16,40,38,0,0,87,0,7,10,0,0,17,35,79,281,0,0,388
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
206041121,14,47,7,0,0,66,3,17,0,0,0,22,4,6,3,0,0,10,7,26,5,0,0,28,5,31,6,0,0,47,14,71,43,0,0,132,18,92,64,0,0,179,43,145,102,0,0,294,25,129,43,0,0,194,44,141,21,0,0,201,28,70,7,0,0,110,8,19,10,0,0,40,218,794,308,0,0,1316
206041122,0,0,191,0,3,196,0,0,27,0,0,27,0,0,12,0,0,12,0,0,53,0,0,58,0,0,87,0,0,87,3,0,344,0,3,350,0,0,411,0,7,411,0,0,495,0,7,500,4,0,226,0,3,234,0,0,139,0,0,139,3,0,108,0,6,113,3,0,65,0,0,68,11,3,2159,0,27,2193
206041123,5,34,40,0,0,88,0,16,10,0,0,26,0,3,9,0,0,20,0,12,10,0,0,21,3,21,27,0,0,50,4,34,78,0,0,124,5,39,143,0,0,194,12,77,195,3,0,285,13,55,101,0,0,168,15,91,81,0,0,188,26,107,44,0,5,180,5,19,30,0,0,51,103,505,776,4,8,1397
206041124,4,12,6,0,0,25,0,0,4,0,0,4,0,3,7,0,0,11,0,3,3,0,0,7,0,3,9,0,0,15,0,5,18,0,0,28,4,10,23,0,0,34,3,13,25,0,0,41,0,5,16,0,0,20,0,27,3,0,0,33,8,40,3,0,0,51,0,12,0,0,0,12,23,137,121,0,0,283
206041125,8,10,26,0,0,41,0,0,6,0,0,7,0,0,3,0,0,3,0,3,9,0,0,11,0,0,13,0,0,15,3,0,50,0,0,52,0,4,39,0,0,46,5,6,64,0,0,70,3,5,38,0,0,43,0,4,41,0,0,46,15,23,41,0,0,76,3,0,13,0,0,16,38,53,339,0,0,426
206041126,0,0,126,0,0,128,0,0,19,0,0,19,0,0,23,0,0,24,0,0,37,0,0,34,0,3,34,0,0,35,0,3,152,0,0,158,0,3,196,0,0,205,0,10,396,0,0,410,0,4,249,0,0,252,0,0,169,0,0,170,0,0,142,3,0,146,0,0,45,0,0,47,5,30,1593,4,0,1634
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,18,57,44,0,0,125,3,13,9,0,0,29,0,13,13,0,0,24,0,8,10,0,0,22,0,8,19,0,0,24,8,50,61,0,0,119,11,38,70,0,0,120,19,74,134,0,0,230,11,52,71,0,0,136,31,96,73,0,0,197,64,271,82,0,0,419,7,33,27,0,0,68,183,710,607,3,6,1510
206051129,34,16,46,0,0,91,12,3,15,0,0,27,3,4,12,0,0,23,0,7,22,0,0,30,10,7,40,0,0,54,30,25,101,0,0,149,21,23,122,0,0,169,36,49,201,0,0,289,17,30,129,0,0,180,46,58,94,0,0,205,130,118,68,0,0,317,28,18,30,0,3,80,362,364,880,0,4,1617
206051130,7,54,37,0,0,96,0,8,15,0,0,21,0,17,13,0,0,30,0,20,11,0,0,33,4,28,28,0,0,60,7,50,65,0,0,119,8,62,77,0,0,145,15,107,192,0,0,313,10,94,129,0,0,231,18,162,123,0,0,301,47,268,107,0,0,429,8,40,20,0,0,59,122,913,801,0,3,1838
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,9,34,28,0,0,68,0,8,13,0,0,25,0,8,12,0,0,15,3,10,10,0,0,21,0,17,18,0,0,33,5,33,55,0,0,90,3,33,68,0,0,105,8,73,120,0,0,202,6,49,65,0,0,120,15,94,45,0,0,157,20,132,48,0,0,203,11,27,19,0,0,51,78,518,496,3,4,1096
206051133,21,18,65,5,0,108,3,8,21,0,0,37,3,3,25,0,0,33,8,6,40,0,0,49,6,17,74,3,0,99,23,37,256,8,4,322,11,34,327,12,0,385,33,66,446,20,0,561,24,44,202,8,0,275,41,63,159,0,0,263,79,115,97,3,0,295,13,15,59,5,0,91,246,429,1767,66,12,2517
206051134,29,18,46,0,0,87,5,6,17,0,0,29,3,4,16,0,0,25,15,5,33,0,0,51,12,4,42,0,0,60,33,28,134,3,0,197,30,35,199,4,0,261,49,48,286,0,0,382,31,44,140,0,0,218,68,80,99,0,0,250,94,68,44,0,0,213,26,18,33,0,0,78,395,363,1083,7,0,1847
206061135,26,11,9,0,0,49,7,0,5,0,0,16,4,4,3,0,0,10,3,0,11,0,0,18,11,3,16,0,0,23,18,18,54,0,0,81,23,10,43,0,0,76,27,23,64,0,0,127,23,21,36,0,0,76,35,47,35,0,0,118,134,48,21,0,0,204,15,15,15,0,0,49,329,198,310,0,3,842
206061136,27,48,29,0,0,110,9,9,10,0,0,32,4,17,10,0,0,29,5,7,24,0,0,41,9,11,30,0,0,57,18,47,103,0,0,164,18,48,141,0,0,213,29,112,217,0,0,353,21,75,127,0,0,221,39,146,98,0,0,280,73,162,52,0,0,289,16,34,25,0,0,79,260,718,873,4,13,1865
206061137,10,19,58,0,0,93,0,8,15,0,0,21,3,3,12,0,0,17,0,5,27,0,0,27,0,6,23,0,0,32,12,24,151,0,0,186,10,11,181,0,0,210,28,48,311,0,0,375,13,27,123,0,0,164,20,49,100,0,0,168,62,106,72,0,3,247,15,24,27,0,0,60,176,322,1096,0,5,1603
206061138,76,31,33,0,0,139,3,4,6,0,0,16,5,0,5,0,0,9,0,3,17,0,0,22,10,4,14,0,0,27,21,11,43,0,0,75,22,12,50,0,0,77,39,20,74,0,0,137,12,14,52,0,0,82,33,26,43,0,0,103,247,85,56,0,0,388,55,14,21,0,0,91,521,235,421,0,0,1171
206071139,15,23,28,0,0,59,5,9,5,0,0,13,4,11,3,0,0,16,0,7,3,0,0,10,5,10,10,0,0,22,8,23,36,0,0,71,7,37,50,0,0,102,27,49,117,0,0,187,15,41,61,0,0,116,20,56,46,0,0,126,14,59,27,0,0,104,7,5,7,0,0,26,125,327,388,3,0,840
206071140,12,38,13,0,0,58,0,10,0,0,0,9,0,14,3,0,0,19,0,9,3,0,0,8,0,11,5,0,0,17,5,30,14,0,0,54,3,44,16,0,0,68,4,71,24,0,0,96,3,44,10,0,0,56,9,71,3,0,0,84,20,94,0,0,0,114,3,15,0,0,0,20,64,450,88,3,4,608
206071141,3,11,16,0,0,29,5,3,0,0,0,7,3,4,0,0,0,10,3,0,6,0,0,10,5,3,9,0,0,22,10,10,49,3,0,71,9,9,51,0,0,76,31,38,108,0,0,178,15,23,69,0,0,112,14,45,69,0,0,127,19,21,43,0,0,84,13,4,10,0,0,29,130,187,425,7,0,756
206071142,8,21,11,0,0,44,4,3,3,0,0,11,4,7,10,0,0,22,8,11,8,0,0,19,0,11,14,0,0,24,9,22,25,0,0,58,10,27,33,0,0,74,22,33,68,0,3,129,14,29,42,0,0,89,15,58,40,0,0,116,30,59,34,0,0,125,7,17,17,0,0,37,129,297,312,3,3,740
206071143,9,57,14,0,0,86,7,16,6,0,0,27,6,14,3,0,0,15,8,24,14,0,0,44,12,21,9,0,0,44,14,53,34,0,0,101,9,55,40,0,0,104,29,94,74,0,0,193,23,78,35,0,0,129,30,114,33,0,0,174,42,109,21,0,0,176,11,31,7,0,0,54,194,663,291,3,5,1151
206071144,32,95,32,0,0,166,6,27,19,0,0,45,5,26,10,0,0,48,7,15,19,0,0,45,11,36,32,0,0,79,30,107,140,3,0,278,39,114,169,0,3,320,71,211,272,0,7,566,37,174,183,0,6,399,87,264,132,0,0,486,111,299,65,0,4,477,19,47,37,0,0,105,468,1419,1101,6,18,3020
206071145,27,28,5,0,0,61,9,4,3,0,0,15,3,6,8,0,0,15,10,15,7,0,0,31,7,9,5,0,0,22,35,35,37,0,0,103,26,40,40,0,0,99,40,79,45,0,0,159,24,66,23,0,0,116,68,80,26,0,0,169,93,90,7,0,0,185,17,12,10,0,0,38,353,459,212,3,0,1029
207011146,57,7,0,0,0,65,12,3,0,0,0,13,14,6,0,0,0,23,22,3,0,0,0,24,16,3,0,0,0,24,62,6,0,0,0,74,53,13,0,0,0,71,110,20,0,0,0,133,76,16,0,0,0,99,119,32,0,0,0,150,180,30,0,0,0,211,31,3,0,0,0,39,762,152,4,3,5,919
207011147,117,27,12,0,0,160,21,9,0,0,0,30,19,10,4,0,0,33,17,3,4,0,0,25,24,16,4,0,0,44,74,23,15,0,0,113,64,25,24,0,0,106,131,45,33,0,0,214,72,30,6,0,0,111,171,51,11,0,0,222,366,46,3,0,3,422,67,17,0,0,0,81,1144,297,121,3,5,1564
207011148,191,26,0,0,0,209,37,7,0,0,0,42,32,7,0,0,0,42,34,3,0,0,0,41,44,11,0,0,0,55,136,21,0,0,0,165,118,17,3,3,0,136,256,27,7,0,0,293,145,27,0,0,0,167,270,29,0,0,0,299,508,22,4,0,0,533,109,15,0,0,0,131,1884,196,17,3,3,2107
207011149,170,34,10,0,0,215,35,9,3,0,0,41,24,7,4,0,0,35,43,10,4,0,0,55,37,13,4,0,0,54,119,32,15,0,0,161,76,29,12,0,0,126,187,70,43,0,0,295,92,52,19,0,3,166,229,67,14,0,0,309,532,74,0,0,5,620,93,12,6,0,0,115,1632,409,137,6,10,2192
207011150,108,16,5,0,0,132,28,13,3,0,0,45,23,6,0,0,0,34,29,3,3,0,0,31,24,8,0,0,0,38,124,26,10,0,0,155,99,18,18,0,0,142,177,52,28,0,0,257,120,42,23,0,0,188,259,55,11,0,0,320,428,55,9,3,0,496,97,14,0,0,0,114,1519,317,107,6,3,1942
207011151,71,29,41,0,0,136,7,5,11,0,0,29,0,3,6,0,0,17,13,11,29,0,0,52,17,6,29,0,0,49,55,24,97,0,0,175,39,31,165,0,0,240,60,58,219,0,0,336,39,48,102,0,0,194,89,72,87,0,0,248,286,127,43,0,0,458,65,21,16,0,0,105,745,442,856,3,0,2042
207011152,57,18,21,0,0,98,10,9,4,0,0,20,17,6,9,0,0,29,10,3,10,0,0,20,17,8,21,0,0,44,45,26,50,0,0,124,32,29,88,0,0,154,91,48,113,0,0,249,47,40,49,0,0,138,82,67,35,0,0,185,259,76,39,0,4,371,45,19,7,0,0,77,704,339,454,3,5,1512
207011153,162,36,16,0,0,212,23,12,3,0,0,39,17,11,7,0,0,33,29,12,6,0,0,40,27,10,13,0,0,43,106,54,34,0,0,196,71,45,46,0,0,166,158,82,90,0,0,324,90,59,46,0,0,197,186,100,38,0,0,329,558,128,14,0,4,704,102,21,14,0,0,141,1538,564,330,0,6,2436
207011154,47,11,3,0,0,61,4,3,0,0,0,12,12,3,0,0,0,15,12,0,5,0,0,16,18,9,0,0,0,22,44,18,3,0,0,62,41,8,6,0,0,57,62,24,17,0,0,104,52,10,8,0,0,69,85,19,10,0,0,117,172,15,3,0,0,192,37,3,0,0,0,40,578,127,48,0,0,753
