SA2_MAINCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
205031089,4,9,20,14,35,54,133,107,109,481,0,0,3,0,0,4,3,4,3,24,24,27,72,75,102,127,124,77,38,663,217,366,849,1035,1296,1442,1124,497,253,7082
205031090,7,9,15,6,23,55,130,162,98,495,0,0,3,3,7,5,3,6,3,35,31,41,98,73,119,145,170,117,53,839,233,486,1056,1179,1487,1561,1421,751,307,8490
205031091,7,5,14,3,19,56,128,120,74,420,0,0,0,8,9,5,8,9,3,33,25,18,58,93,105,153,170,118,87,829,167,319,887,1112,1332,1686,1713,781,374,8367
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
205031093,17,16,25,36,79,137,363,340,243,1264,0,0,7,14,7,9,13,10,6,68,63,61,171,162,291,315,434,364,181,2049,437,800,1972,2206,2887,3453,3567,1878,763,17964
205041094,12,3,14,22,30,84,135,117,34,447,0,3,3,3,3,5,11,7,0,33,56,101,111,104,148,166,141,73,24,917,305,765,1246,1295,1619,1836,1273,443,117,8900
205041095,17,25,48,52,99,181,278,254,168,1131,0,0,11,9,10,11,9,17,7,73,69,93,157,138,199,222,281,242,168,1573,478,1104,1881,1756,2141,2350,1906,1141,537,13299
205041096,7,32,49,57,78,161,270,277,146,1074,0,0,12,15,20,13,16,23,11,109,77,96,211,163,235,237,205,203,66,1496,395,910,1676,1427,1780,1877,1540,999,448,11058
205041097,11,25,60,60,76,165,325,361,187,1262,0,0,13,8,11,16,14,21,11,97,117,131,274,222,282,316,314,312,189,2150,639,1700,3714,3280,3442,3287,2469,1468,618,20613
205041098,5,8,10,8,13,31,57,37,16,183,0,0,0,0,0,0,0,3,0,10,14,22,32,52,57,58,41,26,14,308,146,276,517,556,693,715,394,154,45,3505
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,19
205051100,0,3,10,10,16,46,84,43,13,225,0,0,0,0,0,0,5,3,0,17,21,16,44,47,93,95,87,67,12,480,84,139,343,434,654,795,719,245,58,3473
205051101,8,12,22,31,61,92,219,189,99,719,0,0,3,4,4,4,7,0,0,25,58,73,100,133,154,186,179,149,55,1084,339,698,1465,1542,1761,2140,1639,834,302,10709
205051102,0,4,8,9,12,25,69,42,21,192,0,0,0,0,0,0,0,0,0,7,25,98,333,308,141,107,68,35,4,1111,99,289,761,746,650,657,432,160,47,3840
205051103,3,14,26,25,50,60,181,202,128,686,0,3,14,9,15,12,7,7,4,71,47,66,156,150,172,180,167,152,86,1182,353,808,1843,1743,1906,1860,1439,886,449,11291
205051104,0,3,11,9,26,54,125,76,53,362,0,0,0,0,4,3,3,0,0,18,24,19,46,35,72,104,99,77,41,510,115,194,433,462,745,1012,831,403,175,4373
206011105,3,11,14,15,33,109,312,455,189,1144,3,3,14,8,22,46,74,119,58,348,52,195,533,285,191,136,103,103,41,1640,430,2824,7678,4337,2584,1944,1262,955,380,22391
206011106,0,0,6,3,13,40,102,203,68,442,0,3,6,10,3,14,28,44,15,118,9,58,279,128,68,43,48,44,25,702,165,1096,3553,1923,1102,722,505,391,133,9586
206011107,3,3,14,17,31,67,189,234,123,680,0,4,8,7,10,28,26,69,29,176,24,65,249,154,92,114,68,78,38,888,259,1236,3449,2200,1588,1216,795,578,286,11605
206011108,5,6,22,27,77,215,496,625,282,1760,0,5,12,11,41,70,127,166,81,511,55,106,284,240,186,158,138,121,68,1359,513,2042,5199,4266,3379,2487,1613,1254,574,21326
206011109,0,0,9,6,14,50,177,199,123,588,0,0,0,0,5,13,20,30,22,92,32,36,89,90,97,67,51,39,31,524,244,605,1215,1560,1578,1019,616,474,297,7613
206021110,0,5,4,8,14,27,102,136,65,363,0,7,7,0,3,3,20,33,11,86,10,44,112,99,72,49,37,37,18,489,180,688,1619,1325,1357,971,536,362,141,7173
206021111,6,3,14,17,34,81,302,442,188,1093,0,3,4,13,11,24,75,134,48,303,61,88,360,289,216,170,127,147,70,1522,385,1561,5077,4161,3532,2250,1427,1091,505,20002
206021112,0,3,21,18,40,95,277,452,207,1113,0,0,9,9,17,31,48,112,43,276,37,90,299,226,153,118,119,120,90,1242,262,1257,3796,3393,2426,1579,992,941,442,15090
206031113,3,4,25,32,42,85,126,173,76,569,4,4,19,21,14,23,23,50,37,195,59,71,205,185,163,114,69,55,11,932,271,1016,2914,2368,2019,1537,873,479,210,11690
206031114,9,0,10,15,30,68,195,280,203,813,0,10,7,4,14,11,20,50,25,151,83,120,371,269,215,195,161,141,132,1688,655,2003,4565,3733,4001,3251,1874,1119,730,21927
206031115,8,9,19,35,56,73,76,77,52,401,0,6,16,31,43,46,34,45,17,250,53,110,275,169,131,119,76,63,23,1012,296,1092,2609,1497,1036,852,504,310,143,8334
206031116,0,0,3,11,17,46,154,253,134,619,0,3,6,3,3,14,30,48,28,135,24,48,158,126,94,121,103,107,109,891,278,1053,2471,2143,1928,1566,1024,687,397,11549
206041117,3,27,33,36,36,55,37,62,49,335,3,16,25,14,21,28,24,26,10,172,211,485,484,175,152,106,80,59,21,1773,2401,5963,4799,1518,1027,815,584,344,169,17621
206041118,0,6,19,5,5,12,11,12,3,69,0,12,20,3,6,0,0,0,0,44,68,169,530,213,163,111,90,15,8,1363,358,1561,4152,1541,1064,827,448,101,18,10069
206041119,0,3,0,0,4,6,9,9,14,37,0,0,0,3,0,0,0,3,0,9,15,37,177,88,72,69,68,25,33,589,57,343,1407,719,572,664,546,181,146,4631
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,12,8,0,3,0,0,35,3,13,23,24,9,3,3,0,0,77
206041121,3,0,15,7,25,30,67,72,35,245,0,5,3,13,14,25,12,28,6,110,15,53,236,149,84,90,70,38,15,750,160,835,3162,1932,1190,886,529,267,101,9064
206041122,8,42,91,27,22,18,23,12,7,264,12,51,73,26,15,13,3,3,4,187,311,1190,1663,576,313,253,145,41,14,4512,3229,11625,13537,3487,1698,1242,700,198,83,35793
206041123,3,13,35,29,32,48,65,74,26,331,3,15,17,20,25,26,26,17,14,166,160,456,858,439,259,189,122,90,29,2597,1021,3904,6455,2744,1755,1208,776,394,123,18368
206041124,3,0,0,0,10,5,12,18,34,89,0,0,3,3,3,3,0,3,4,21,81,156,150,62,42,46,57,92,201,892,1114,1796,1694,558,420,392,343,250,324,6887
206041125,0,0,3,3,3,3,6,8,13,40,0,0,0,0,0,3,0,0,0,11,38,51,167,90,75,81,101,67,95,766,105,450,1618,796,626,626,641,339,234,5429
206041126,3,4,17,8,9,21,23,16,6,103,3,11,20,14,11,8,8,0,3,71,115,428,947,383,214,166,112,28,11,2399,660,3189,7523,2703,1421,1132,704,213,56,17599
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051128,0,6,4,5,9,24,102,158,60,369,0,0,7,5,4,6,11,25,5,68,29,81,281,220,188,164,156,86,47,1251,216,855,2848,2459,2198,1808,1541,700,273,12898
206051129,3,0,5,7,11,15,32,54,35,165,0,4,12,5,6,4,7,4,3,39,30,76,403,300,205,146,98,46,17,1331,171,827,3874,3009,2228,1497,759,323,128,12823
206051130,0,3,10,9,34,66,171,153,48,490,3,3,3,3,7,7,14,34,13,87,35,57,325,263,219,223,149,78,39,1390,171,652,3073,3091,2411,1977,1444,659,203,13672
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,9
206051132,0,0,10,9,23,38,57,76,81,303,0,0,12,3,8,6,21,25,10,86,33,78,266,171,146,141,132,107,33,1114,177,769,2813,1984,1488,1178,939,492,237,10078
206051133,0,5,29,29,38,55,85,83,109,426,0,6,11,8,15,15,11,19,5,86,62,311,1262,659,483,383,274,152,92,3682,303,2153,8591,4583,3288,2472,1469,626,411,23898
206051134,4,7,26,8,25,22,37,66,35,237,0,3,4,9,12,8,13,13,6,61,38,101,474,285,182,126,119,60,33,1422,244,1283,5035,2983,1876,1263,793,394,175,14044
206061135,0,0,0,3,4,6,41,56,39,155,0,0,4,0,0,0,3,12,0,25,27,40,142,105,76,67,69,68,43,623,165,641,1859,1318,1087,879,837,497,235,7499
206061136,3,0,12,12,20,54,130,227,91,546,0,0,10,3,3,8,26,65,20,147,47,147,697,331,203,182,138,167,87,1995,294,1724,6808,3153,1967,1529,1119,855,376,17815
206061137,3,4,12,21,20,37,51,82,44,284,0,3,14,8,10,19,17,21,11,103,77,247,802,317,223,178,144,124,38,2150,448,2516,7565,2938,1920,1551,1159,712,239,19045
206061138,0,0,3,3,8,11,27,24,29,103,0,0,0,0,0,3,4,0,5,19,45,64,177,104,106,135,151,112,84,974,234,964,2065,1384,1592,1694,1756,986,508,11179
206071139,0,4,3,4,14,27,36,48,29,165,0,4,4,3,9,11,12,15,10,70,21,80,291,126,86,66,45,28,15,757,123,756,3183,1280,785,608,415,185,104,7444
206071140,0,3,0,3,9,11,18,58,48,149,0,0,7,3,3,0,0,17,14,39,15,65,152,64,66,68,53,43,20,547,144,923,2304,1150,906,786,703,303,138,7352
206071141,3,8,22,26,48,48,43,40,9,248,0,3,12,23,12,10,17,14,5,104,35,87,346,173,134,116,59,61,27,1039,158,722,2972,1452,895,630,327,183,70,7407
206071142,5,5,27,41,30,53,56,59,30,312,0,6,6,14,37,30,25,25,14,149,40,134,441,236,187,136,94,56,34,1363,167,873,3143,1719,1235,936,580,327,144,9110
206071143,3,4,6,5,24,54,83,135,52,363,0,0,3,4,6,4,16,28,19,96,36,75,250,180,131,128,102,69,23,988,174,838,3073,2041,1498,1279,913,520,176,10511
206071144,0,7,26,52,102,150,237,261,117,967,0,6,21,35,46,71,74,138,65,457,61,235,891,389,317,263,209,128,62,2545,428,2460,10125,4932,3381,2547,1728,983,349,26938
206071145,3,0,7,11,7,15,45,66,27,186,0,0,3,5,0,10,3,25,10,52,30,43,161,136,99,82,77,34,21,673,160,523,1890,1543,1255,1004,677,259,105,7421
207011146,0,0,3,4,14,20,41,55,38,175,0,0,3,9,4,13,6,11,3,49,13,11,32,50,51,40,42,52,45,338,161,469,758,1119,1201,928,547,332,235,5741
207011147,0,3,3,10,14,41,78,128,95,372,0,4,3,9,10,10,10,22,8,75,54,28,81,66,98,99,95,91,60,674,446,1142,1613,1692,2345,2015,1538,1008,636,12430
207011148,3,0,9,12,20,41,111,187,150,528,0,3,5,5,20,12,16,36,18,117,45,49,73,100,132,102,94,93,82,777,595,1427,1696,2241,3369,2455,1639,1081,674,15184
207011149,3,8,5,9,7,21,86,115,99,360,0,0,6,3,13,10,13,30,10,78,31,68,95,97,143,93,121,144,124,930,499,1605,2265,2487,3156,2471,1976,1244,845,16553
207011150,3,6,4,3,4,16,52,82,44,214,0,0,3,0,8,6,8,9,7,33,27,42,74,78,84,91,57,66,23,550,352,1041,1638,2189,2652,1977,1345,670,284,12152
207011151,4,4,17,14,16,22,47,82,61,271,0,4,17,3,13,3,7,17,3,72,99,202,409,214,165,119,108,89,94,1499,754,2743,5740,3131,2479,1862,1501,746,354,19308
207011152,3,3,8,6,8,17,48,65,57,204,0,4,11,3,12,9,7,18,5,72,34,66,233,127,86,95,85,54,41,825,307,1407,3253,2187,1706,1440,1090,585,305,12289
207011153,3,4,11,8,28,34,107,152,127,470,0,7,13,13,37,39,30,17,19,172,53,92,243,178,224,255,197,137,107,1480,541,1912,3415,2992,3578,2952,2200,1218,766,19575
207011154,0,0,0,0,3,8,40,66,39,150,0,0,3,3,4,4,8,12,4,39,21,22,39,45,71,41,36,33,14,322,138,410,670,852,1055,712,558,316,155,4874
207011155,3,0,3,3,10,12,45,60,50,189,0,0,10,5,4,5,7,11,4,40,37,60,75,82,122,77,93,107,177,824,384,1149,1480,1842,2537,2148,1543,815,571,12461
207021156,0,11,4,5,31,62,239,380,174,902,0,0,8,7,9,12,25,67,21,150,27,22,66,86,78,69,108,122,56,621,240,639,1246,1353,1624,1239,1142,1120,386,8982
207021157,4,3,11,20,46,126,297,395,155,1055,0,8,14,11,25,36,42,88,26,263,36,63,182,66,129,118,135,150,68,957,496,1457,3114,2428,2644,2320,2140,1845,609,17047
207021159,3,3,7,9,19,65,186,203,151,649,0,0,10,9,14,28,31,36,35,159,32,37,64,70,114,109,124,116,116,783,389,1015,1715,1799,2378,2411,1949,1118,574,13347
207021160,5,3,10,7,16,56,182,283,144,714,3,0,8,0,12,19,41,36,22,145,24,25,44,70,87,81,125,184,212,848,287,684,1346,1774,1859,1453,1553,1305,593,10857
207021424,0,0,3,5,23,77,179,171,81,553,0,3,14,11,12,23,30,53,18,166,15,19,43,48,57,74,84,108,69,519,388,974,1511,1721,2088,2053,1542,860,358,11498
207021425,3,3,11,16,33,80,173,234,127,671,0,3,10,16,12,23,33,52,19,162,29,29,74,62,82,82,92,126,54,626,280,747,1864,2000,1767,1393,1359,1123,480,11013
207031161,5,5,12,15,33,59,100,186,155,572,4,0,15,14,25,24,24,30,13,143,40,40,104,112,105,115,95,161,149,918,463,1339,2645,3026,3022,2271,1648,1299,769,16480
207031162,8,0,3,9,10,54,95,153,102,444,0,3,7,10,11,19,15,30,14,112,17,23,79,38,54,79,73,121,112,590,232,595,1207,1394,1470,1205,923,876,490,8380
207031163,4,14,25,22,35,65,111,118,109,510,4,24,49,36,32,29,29,29,22,251,73,153,241,121,156,133,113,125,145,1255,633,2400,3941,2402,2378,1944,1187,908,535,16321
207031164,7,3,20,19,40,57,124,171,109,550,0,3,16,15,21,28,30,31,13,156,33,35,79,84,111,90,90,81,58,666,434,1229,2419,2399,2482,1992,1349,944,441,13694
207031165,3,14,8,10,15,34,86,134,95,397,0,3,24,11,11,10,17,24,6,99,59,117,117,51,45,52,63,75,67,653,723,2367,2138,1116,1211,931,780,676,480,10429
207031166,0,4,9,14,21,53,161,192,85,544,0,3,10,13,6,26,33,51,21,157,20,33,52,47,69,48,94,95,29,484,233,967,1419,1260,1260,1090,1068,888,269,8464
207031167,3,0,3,4,6,12,26,40,32,129,0,0,0,6,7,5,3,13,0,37,14,25,46,48,38,50,47,26,28,333,230,728,1170,1279,1464,1329,850,416,289,7761
208011168,3,0,5,0,3,14,41,49,51,174,0,0,0,0,5,3,6,6,0,19,35,34,31,76,119,118,97,87,68,669,282,765,705,1539,2263,1974,1482,814,473,10294
208011169,4,0,3,11,14,13,56,106,144,355,0,0,8,10,7,12,3,6,13,58,74,68,153,140,216,180,188,159,144,1320,477,1158,1941,2620,3571,3079,2587,1406,937,17772
208011170,0,0,13,9,11,18,55,102,92,304,0,0,5,10,12,3,12,14,6,56,31,43,40,105,118,119,94,122,143,812,318,775,1118,2034,2602,1999,1440,898,698,11879
208011171,6,3,9,4,24,39,81,90,93,341,0,0,3,3,3,9,0,9,6,37,26,31,67,81,88,67,71,58,52,540,205,524,1262,1772,1682,1169,844,481,352,8295
208011172,8,3,8,15,27,49,88,120,77,401,0,0,0,7,11,14,14,20,9,83,54,53,119,147,185,133,133,87,62,970,411,904,1564,2430,3031,2189,1524,835,400,13292
208011173,0,0,5,3,4,23,46,63,112,262,0,0,3,0,3,3,3,16,9,31,18,37,104,99,142,135,133,108,121,901,290,768,1391,2014,2704,2222,1824,906,764,12880
208021174,9,10,10,20,16,57,155,204,176,664,0,6,12,12,26,21,14,16,8,108,51,56,124,157,146,107,110,129,89,970,521,1322,2428,3140,3565,2548,1572,1068,765,16929
208021176,4,6,14,6,19,38,136,178,126,526,0,3,8,4,7,10,16,35,6,89,22,84,268,126,115,97,91,92,50,940,311,1784,4046,2663,2021,1680,1202,781,436,14922
208021177,0,9,18,16,15,28,62,80,136,367,0,0,14,9,4,3,13,13,20,78,41,102,268,133,138,154,134,130,152,1250,446,1694,3799,2589,2198,2279,1718,911,772,16402
208021178,3,0,3,14,12,29,82,137,155,437,0,3,7,4,3,9,10,26,25,95,37,55,127,131,132,117,131,118,108,965,337,1123,2228,2329,2391,2021,1743,935,699,13806
208021179,3,0,3,4,16,24,49,79,87,254,0,0,0,6,3,11,6,22,11,57,19,39,134,103,78,75,60,41,30,583,188,588,1992,1684,1546,1241,861,468,313,8877
208021180,0,3,4,4,15,40,120,105,56,346,0,0,3,7,5,7,26,46,16,102,11,27,59,35,48,42,41,39,16,320,161,621,1331,1132,1002,718,485,368,168,5985
208021181,4,9,4,13,10,33,67,86,66,290,3,3,8,3,0,6,13,17,9,60,14,34,72,70,52,41,27,41,34,380,204,727,1621,1448,1263,1002,548,374,216,7405
208021182,0,6,12,10,16,29,53,69,54,253,0,3,15,5,6,4,10,5,7,60,24,56,187,83,96,82,43,42,29,646,253,1167,2912,1901,1740,1301,798,415,204,10699
208021426,0,0,9,12,24,36,131,186,131,517,0,0,6,9,11,5,22,30,11,95,45,37,61,103,104,84,77,74,46,630,312,792,1505,2371,2312,1538,1006,714,405,10956
208021427,0,0,4,8,11,54,137,196,120,534,0,4,3,5,4,9,12,25,19,78,26,30,65,107,64,70,77,84,44,563,275,654,1483,2025,1914,1479,1056,794,422,10093
208031183,0,0,3,8,38,41,67,71,26,258,0,0,0,3,12,26,15,12,6,75,26,21,37,40,58,45,43,34,15,321,276,590,813,1298,1653,1016,584,357,101,6690
208031184,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,10,7,7,3,3,10,6,3,3,0,40
208031185,5,8,8,10,23,42,104,103,75,381,0,0,4,6,6,9,15,6,0,46,30,36,77,93,102,135,116,111,47,753,260,584,1281,1637,1749,1638,1195,610,267,9231
208031186,3,9,5,17,18,47,124,154,94,469,0,0,6,3,4,5,7,15,3,42,27,39,169,160,131,144,178,195,231,1275,222,627,2101,2424,1815,1628,1351,849,507,11518
208031187,0,6,3,5,13,25,62,45,19,172,0,0,0,5,3,4,8,3,0,26,13,18,28,21,28,38,46,35,16,237,131,305,611,790,744,651,535,261,57,4088
208031188,0,0,13,23,39,78,297,344,236,1034,3,3,16,14,21,23,26,41,9,153,46,57,150,156,129,121,131,183,198,1175,427,1137,3039,3450,3016,2361,1897,1425,912,17678
208031189,3,0,3,9,14,28,67,96,75,296,0,0,3,3,6,0,3,3,3,31,20,45,97,114,110,95,101,98,81,761,248,628,1541,1978,1970,1439,1019,641,304,9765
208031190,0,7,12,17,15,32,102,119,86,393,0,0,9,0,7,5,9,17,12,73,17,23,83,85,88,71,95,106,101,670,249,745,1757,1905,1874,1482,1198,771,436,10418
208031191,0,3,3,16,15,38,70,95,53,295,0,0,3,7,9,11,11,8,7,69,15,44,72,87,64,57,80,73,71,573,178,553,1089,1429,1253,904,688,472,253,6818
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,4,3,11,20,25,55,135,154,139,559,0,5,7,10,5,8,8,23,13,72,29,52,125,145,162,136,116,134,117,1025,398,1074,2267,3113,3110,2363,1533,941,549,15346
208041194,0,0,4,7,9,18,93,140,99,378,0,0,15,4,3,7,7,22,8,61,41,73,211,164,132,115,143,138,77,1091,396,1387,3459,2646,2539,2092,1692,1149,621,15978
208041195,3,7,11,5,18,37,118,162,93,457,0,0,10,4,16,15,20,33,14,111,40,109,165,117,142,111,99,92,63,933,523,2308,2913,2709,3020,2249,1607,932,501,16761
209011196,0,0,15,10,24,38,152,164,81,486,0,0,8,3,20,17,17,19,10,104,15,38,73,39,53,46,108,87,56,526,230,871,1417,1281,1217,970,1129,567,246,7936
209011197,8,4,21,12,17,67,192,218,165,708,0,3,10,13,14,9,18,17,6,91,23,31,89,114,115,112,127,109,59,785,421,1170,2529,2891,2775,2737,1979,938,448,15877
209011198,0,3,4,15,15,27,94,192,183,535,0,5,7,0,7,4,5,16,15,62,32,36,120,96,93,87,100,131,122,814,251,834,2038,2235,1853,1534,1211,974,629,11559
209011199,7,7,32,50,70,101,177,196,132,775,4,7,15,22,36,39,32,30,16,205,82,90,246,190,205,192,146,139,140,1418,373,986,2624,1989,1747,1523,986,590,444,11270
209011200,4,0,6,10,10,33,79,108,52,300,0,0,6,4,3,12,7,16,13,63,29,33,74,80,91,63,77,56,27,522,266,712,1609,1593,1722,1497,958,499,213,9063
209011201,0,0,3,0,5,13,30,49,44,138,0,0,0,0,3,0,0,6,4,13,19,13,34,38,34,51,60,37,28,307,179,481,708,825,1184,1134,835,383,223,5954
209011202,3,4,14,14,17,28,121,138,104,445,0,0,3,0,3,3,7,3,3,24,25,28,76,86,88,107,116,73,39,631,295,810,1893,2382,2151,2115,1758,825,331,12563
209011203,0,3,11,9,32,54,211,275,138,720,0,3,4,7,22,16,20,29,11,110,24,56,85,93,97,84,111,141,162,851,369,1030,2169,2740,2439,2001,1788,1105,526,14167
209011204,0,5,7,25,16,39,141,146,79,460,0,3,8,7,10,12,13,9,3,60,18,12,43,57,57,56,54,61,28,382,176,495,1245,1433,1126,1020,852,578,195,7122
209021205,4,0,15,18,26,32,102,153,40,395,4,3,8,6,8,19,16,21,6,91,74,173,177,95,66,39,43,70,113,857,736,1988,2038,1238,1315,861,562,464,222,9426
209021207,10,9,59,91,123,275,548,690,361,2154,5,7,38,37,39,74,85,151,50,496,86,183,472,296,301,276,293,339,301,2542,570,1926,5475,3891,3097,2570,1988,1699,999,22219
209021208,5,11,34,58,91,229,676,807,356,2267,4,16,24,34,33,64,139,190,71,576,72,98,294,245,257,175,225,206,118,1682,502,1476,4199,3533,3007,2286,1928,1655,779,19360
209021428,6,12,34,37,102,183,347,389,147,1254,0,6,22,20,55,58,71,117,42,400,69,119,370,301,234,187,181,159,115,1727,406,1606,4167,3318,2606,1880,1231,917,411,16551
209021429,3,3,14,16,21,77,208,260,120,721,0,4,4,6,16,18,29,67,15,162,25,47,135,113,115,64,61,62,36,662,243,815,2067,2046,1745,1175,723,611,232,9667
209031209,0,3,4,5,24,42,112,96,52,349,0,3,5,5,6,8,3,5,3,32,40,43,74,97,145,128,104,90,64,778,557,1412,1978,3054,3673,3420,2152,781,272,17309
209031210,0,0,0,4,6,9,27,9,8,60,0,0,0,0,0,0,3,0,0,8,12,4,9,24,25,20,19,11,0,125,101,196,314,500,526,535,297,88,22,2580
209031211,5,3,3,6,8,22,29,17,11,99,0,0,3,0,3,0,3,3,0,10,23,24,35,64,57,61,40,12,0,312,109,186,378,583,677,582,304,86,16,2924
209031212,0,0,4,7,3,5,17,24,11,75,0,0,0,0,0,3,0,4,0,3,33,20,25,56,89,78,41,20,7,373,153,309,377,576,907,876,520,194,65,3972
209031213,3,0,3,0,8,30,107,63,55,273,0,0,10,4,8,7,7,5,0,55,19,26,50,44,71,50,60,33,6,354,254,623,959,1201,1533,1275,793,314,131,7099
209031214,0,0,3,0,7,8,27,24,19,92,0,0,0,0,0,0,0,0,0,4,25,21,28,48,56,50,39,13,4,284,190,427,492,870,1166,982,617,190,62,4986
209031215,4,4,17,7,5,40,74,58,38,244,0,0,3,4,3,9,3,5,3,24,34,30,55,59,86,68,67,41,24,465,420,970,1510,1817,2256,1797,1005,377,157,10309
209041216,0,4,9,5,18,46,73,80,30,264,0,0,11,16,45,20,17,12,10,139,19,60,82,43,41,36,42,42,13,365,284,955,1365,946,946,667,377,300,113,5954
209041217,0,7,10,4,11,58,165,155,45,465,0,3,3,0,3,15,20,33,12,99,21,32,61,35,46,66,91,70,27,446,145,648,1025,707,656,801,724,430,116,5260
209041219,4,16,72,118,178,401,851,753,190,2582,5,5,47,58,68,106,153,249,72,760,77,108,250,211,179,204,247,194,63,1528,614,1417,3696,3117,2649,2274,2152,1553,385,17855
209041220,0,6,18,44,56,178,331,261,109,1007,0,6,18,21,19,39,52,66,18,235,41,67,129,97,120,134,91,79,23,787,517,1437,2461,2193,2922,2425,1184,622,249,14012
209041221,3,3,21,17,57,137,219,137,30,624,0,7,6,12,12,28,44,32,8,146,36,53,96,84,81,105,87,43,15,599,309,962,1892,1413,1667,1714,937,386,96,9383
209041223,4,26,73,105,188,466,868,709,191,2631,0,9,35,46,74,117,176,210,68,734,47,85,253,167,169,208,278,174,50,1434,482,1394,3292,2498,2336,2339,2229,1457,379,16398
209041224,14,12,38,42,56,105,137,86,30,514,0,0,10,10,6,10,10,7,0,49,81,71,208,201,203,199,129,57,10,1165,443,950,2480,2308,2294,1791,1056,325,87,11741
209041225,0,6,12,18,29,51,119,124,69,419,0,0,0,0,3,4,9,13,3,37,37,30,63,81,107,83,110,74,16,608,243,451,840,1045,1180,994,834,434,175,6206
209041430,8,9,27,28,22,61,122,48,20,353,3,0,3,3,5,9,6,6,4,36,41,39,144,149,109,62,55,26,13,625,459,998,3648,3815,2402,1456,1026,230,54,14096
209041431,3,7,26,51,58,146,211,186,120,813,0,3,9,19,19,32,35,25,17,166,40,55,137,100,104,103,78,59,35,709,355,961,2062,1833,1772,1478,774,508,249,10001
209041432,0,12,19,34,56,119,209,103,52,598,0,0,11,12,11,14,28,26,14,117,24,43,86,86,75,78,73,35,22,530,200,619,1432,1120,1050,996,764,277,125,6588
209041433,3,6,28,34,49,89,74,47,3,339,0,0,3,12,15,21,21,12,4,95,30,46,159,117,65,43,27,11,3,500,242,639,2338,2060,1120,662,312,113,22,7510
209041434,5,6,34,26,30,52,112,61,12,327,0,0,7,9,6,8,10,15,5,67,46,63,239,188,102,66,76,21,7,821,336,966,3660,2867,1642,1101,686,238,47,11545
209041435,0,3,9,20,38,84,109,54,12,324,0,0,5,4,3,14,18,11,4,63,34,36,68,88,62,34,33,11,4,377,350,693,1842,2352,1623,852,456,147,29,8343
209041436,3,4,23,8,28,75,165,163,146,619,0,3,3,7,6,14,18,23,16,91,19,27,76,66,79,64,42,58,33,481,341,780,1622,1838,1719,1101,777,506,291,8981
209041437,4,9,16,20,31,66,66,16,8,232,0,0,11,8,20,32,13,6,0,96,24,59,186,101,69,60,39,17,8,559,173,541,2468,1548,706,536,283,95,20,6374
210011226,0,3,14,8,22,52,181,222,110,605,0,0,7,3,4,10,29,38,23,113,13,28,76,84,58,65,91,78,43,543,111,404,1247,1106,967,830,707,583,244,6200
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
