SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
604011082,763,622,313,19,1728,668,56,2444,46,4,25,0,79,274,4,357,3,0,0,0,3,21,0,17,50,4,25,0,79,291,4,372,3,0,0,0,3,35,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,35,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,6,3,11,3,5,0,0,7,7,3,19,0,0,0,0,4,3,0,8,823,634,342,20,1824,998,64,2883
604011083,489,352,209,12,1057,362,24,1442,14,3,18,0,36,91,0,127,0,0,0,0,0,0,0,0,18,3,18,0,37,91,0,127,0,0,0,0,6,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,16,5,0,0,0,4,25,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,3,0,7,26,0,35,0,3,0,0,3,6,0,7,508,362,223,14,1106,490,28,1624
604011084,778,549,241,14,1575,621,41,2235,36,5,12,0,56,162,4,223,0,0,3,0,4,12,0,12,38,7,10,0,61,173,4,241,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,10,3,0,11,0,0,3,0,3,0,0,3,820,557,256,18,1646,804,45,2497
604021085,1282,1186,727,37,3231,1360,138,4729,97,15,70,7,183,482,25,692,13,3,4,6,24,91,3,118,114,14,77,8,208,571,29,815,18,4,5,0,32,85,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,18,4,5,0,32,92,3,128,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,3,0,10,3,0,0,0,7,3,0,9,1417,1205,814,43,3479,2033,177,5685
604021086,484,365,281,10,1137,485,43,1671,18,9,8,0,35,97,3,140,0,0,0,0,4,0,0,3,14,9,9,0,37,93,4,144,8,3,3,3,16,39,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,16,39,0,57,4,0,0,0,6,7,0,10,13,0,0,0,18,31,3,49,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,3,0,16,41,3,62,0,0,0,0,0,0,0,0,522,383,297,16,1212,659,57,1933
604021087,509,445,207,10,1169,390,39,1600,21,6,11,3,38,72,4,121,0,0,0,0,0,4,0,4,19,6,11,3,37,84,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,3,0,0,3,3,0,4,3,0,0,0,3,0,0,3,535,457,214,16,1220,475,40,1734
604021088,382,407,133,3,923,251,28,1205,9,6,3,0,20,16,3,44,0,0,0,0,0,3,0,4,9,7,3,0,19,25,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,3,398,416,137,3,957,270,30,1256
604021089,814,515,169,20,1520,456,39,2013,9,0,3,0,13,17,0,30,5,0,0,0,9,3,0,10,14,0,3,0,22,18,0,41,31,10,5,0,47,48,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,5,0,46,48,3,99,8,0,0,0,8,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,11,7,0,4,0,7,13,6,27,3,3,0,0,8,3,0,5,873,524,183,20,1599,533,46,2180
604021090,356,335,98,9,796,221,20,1039,5,3,0,0,11,16,0,23,0,0,0,0,0,0,0,0,5,3,0,0,11,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,11,3,0,0,0,3,0,0,4,368,341,102,9,814,238,20,1073
604021091,790,597,214,15,1618,527,43,2185,21,17,0,0,35,13,0,48,4,0,0,0,4,3,0,4,24,17,0,0,35,14,0,51,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,6,0,0,0,8,0,0,13,0,0,0,3,6,6,0,12,823,619,213,14,1666,549,45,2262
604021092,412,350,92,6,864,223,24,1105,3,0,5,0,14,28,0,36,0,0,0,0,0,0,0,0,3,0,5,0,14,28,0,36,0,0,3,0,7,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,10,0,0,0,0,0,0,0,0,5,3,0,0,5,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,16,0,26,0,0,0,0,0,5,0,3,420,362,94,6,888,272,19,1178
604031093,202,123,39,3,370,206,22,597,5,0,0,0,7,24,0,35,0,0,0,0,0,0,0,0,5,0,0,0,7,24,0,35,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,4,0,0,0,8,8,0,14,211,125,39,3,384,245,27,653
604031094,441,465,112,11,1031,362,20,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,4,5,0,9,450,464,115,11,1039,372,20,1426
604031095,431,382,161,8,978,390,43,1412,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,46,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,46,0,55,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,3,3,0,5,0,5,0,0,5,5,0,12,0,3,0,0,3,7,0,10,438,391,167,8,1001,447,44,1496
604031096,454,404,108,8,974,300,26,1298,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,7,3,0,13,6,7,0,0,9,3,0,17,0,0,0,0,3,3,0,9,465,409,113,8,988,317,22,1328
604031097,461,356,168,14,998,582,58,1629,12,7,3,0,26,33,0,59,0,0,0,0,0,0,0,0,12,7,3,0,26,33,0,59,5,4,5,0,20,32,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,20,40,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,3,0,0,0,3,7,0,14,488,368,174,12,1047,658,58,1763
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4
701011002,13,0,3,0,15,10,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,6,3,0,27,14,3,42,54,25,7,3,96,89,12,200,698,301,70,20,1080,724,229,2035,0,0,0,0,0,0,0,0,766,334,83,26,1203,828,249,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,9,0,0,0,0,3,16,0,19,778,337,83,23,1224,867,249,2332
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
701011004,132,157,29,3,324,69,24,411,46,13,8,0,64,67,11,140,190,132,31,11,359,141,45,552,236,141,37,11,421,209,58,691,11,3,3,0,16,35,0,53,0,0,0,0,0,8,0,9,19,9,4,0,29,24,8,64,0,0,0,0,0,0,0,0,30,10,4,0,45,66,14,124,0,0,0,0,0,4,3,7,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,3,18,4,0,0,0,4,10,0,15,398,309,78,12,797,358,101,1261
701011005,83,162,15,0,258,27,11,295,12,0,0,0,14,49,0,63,39,25,3,0,68,21,5,101,52,31,9,0,87,68,5,157,26,14,3,3,44,17,11,72,47,23,9,0,82,48,15,149,244,78,28,7,356,188,75,619,0,0,0,0,0,0,0,0,312,123,43,13,485,250,100,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,3,0,0,3,3,0,9,5,6,0,0,17,8,0,25,451,328,56,13,849,349,123,1322
701011006,157,199,77,6,443,62,28,531,35,23,17,3,81,64,12,153,0,0,0,0,0,0,0,0,35,23,19,3,80,64,12,159,5,8,3,0,15,12,3,32,0,0,0,0,0,0,0,0,4,4,3,0,11,36,5,50,0,0,0,0,0,0,0,0,11,12,8,0,24,52,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,195,230,103,13,552,179,51,772
701011007,86,141,20,3,247,34,24,308,14,3,7,0,28,28,7,61,11,6,13,0,30,19,3,55,23,13,20,3,57,46,7,118,24,21,16,0,59,47,11,120,24,6,3,0,34,30,3,66,122,114,22,3,264,99,34,391,0,0,0,0,0,0,0,0,171,140,42,7,357,176,45,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,278,294,83,9,664,264,73,1007
701011008,113,121,39,4,273,68,40,387,15,15,12,3,35,20,8,68,88,62,21,7,175,100,37,312,105,77,25,8,211,122,47,374,81,50,14,8,151,51,39,243,92,47,22,0,164,59,50,274,76,25,4,0,107,54,31,196,0,0,0,0,0,0,0,0,253,126,40,7,431,162,119,714,0,0,0,0,0,0,0,0,7,0,0,0,11,16,0,24,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,0,14,15,0,31,4,0,0,0,3,3,0,7,488,322,104,19,928,378,209,1513
701011009,72,172,21,3,271,28,18,321,15,0,3,0,15,4,0,22,31,21,5,0,56,18,11,80,43,19,5,0,69,20,7,97,71,42,10,4,128,23,27,180,55,14,8,4,80,41,25,140,58,23,7,3,95,40,34,166,0,0,0,0,0,0,0,0,187,82,27,9,304,100,80,487,8,3,0,0,8,21,0,29,7,0,0,0,9,17,0,25,0,0,0,0,0,0,0,0,3,3,0,0,5,5,0,15,19,7,0,0,26,43,3,73,5,4,0,4,12,9,0,17,323,282,56,15,677,203,116,991
701021010,138,214,81,8,447,87,30,568,0,4,0,0,9,8,3,15,0,3,0,0,4,0,0,4,0,4,0,0,8,8,3,17,23,19,8,0,47,15,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,8,0,47,15,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,6,165,242,91,13,508,112,41,656
701021011,164,303,111,13,581,111,19,719,3,3,4,0,7,6,0,9,0,0,0,0,0,0,0,0,3,3,4,0,7,6,0,9,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,306,110,14,591,120,25,741
701021012,44,49,18,9,116,21,0,137,31,32,15,0,81,16,3,104,0,0,0,0,0,0,0,0,28,32,15,0,85,16,3,104,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,12,0,0,0,12,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,0,12,15,3,26,9,9,3,0,19,5,0,19,89,91,40,10,227,60,12,298
701021013,169,307,63,11,542,72,43,657,28,38,11,0,75,35,6,114,9,27,9,6,49,28,3,74,37,60,17,7,119,65,11,191,0,0,0,0,0,0,0,3,18,28,5,3,49,15,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,5,3,54,17,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,6,3,0,0,0,9,3,0,11,0,0,0,0,0,0,0,0,219,396,90,20,723,150,63,945
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,82,110,30,0,223,44,14,279,69,29,26,0,123,121,12,255,51,47,19,0,112,55,14,184,118,74,37,3,236,174,32,438,24,25,36,6,95,105,9,208,26,28,3,0,56,14,12,83,32,34,8,0,73,38,17,125,0,0,0,0,0,0,0,0,83,86,47,10,221,156,35,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,7,285,269,116,13,686,379,81,1142
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,129,213,75,8,420,85,31,533,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,129,213,81,10,432,86,31,550
701021019,214,503,207,17,933,145,42,1126,40,44,22,5,110,84,15,204,7,11,10,0,27,21,0,56,46,54,38,5,134,109,10,259,0,0,3,0,3,3,0,8,4,3,0,0,8,3,0,15,12,15,0,3,25,13,8,45,0,0,0,0,0,0,0,0,21,21,3,3,46,22,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,275,573,242,26,1114,278,63,1453
701021020,296,495,112,9,914,133,46,1094,19,6,4,0,32,36,0,66,0,3,0,0,3,0,0,3,19,12,9,0,37,38,0,70,75,77,34,4,184,135,14,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,34,4,184,135,14,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,0,23,11,4,40,14,7,3,0,28,11,4,36,0,0,0,0,0,0,0,0,403,592,157,18,1163,319,63,1537
701021021,319,713,44,3,1088,41,34,1155,7,19,3,3,29,6,0,33,8,8,3,0,16,5,0,22,14,27,7,4,53,7,0,57,37,36,0,0,72,26,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,72,26,3,105,25,0,0,0,25,14,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,14,0,42,0,0,0,0,0,0,0,0,395,778,52,7,1239,82,41,1363
701021022,262,375,115,21,764,118,34,913,37,32,22,3,103,86,13,196,5,6,11,3,31,25,3,58,45,44,38,5,130,112,17,254,60,40,21,0,122,62,11,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,21,0,122,62,11,198,56,3,6,0,64,55,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,6,0,64,55,3,124,3,0,0,0,3,0,0,3,423,454,172,28,1080,343,67,1493
701021023,104,163,76,11,344,73,35,459,14,11,7,0,32,35,3,72,11,22,8,0,39,12,6,59,27,30,14,0,73,49,11,127,21,26,7,0,58,42,9,102,39,26,4,4,73,35,14,119,21,19,7,3,45,35,3,88,0,0,0,0,0,0,0,0,78,70,14,10,177,115,21,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,265,99,17,596,235,70,902
701021024,123,207,84,5,419,77,19,518,3,5,0,0,5,0,0,11,9,28,4,3,47,12,3,54,12,29,4,3,50,9,3,65,0,3,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,241,90,7,474,94,24,595
701021025,127,212,45,10,398,66,45,511,0,0,3,0,9,5,5,15,5,11,0,0,17,4,4,28,10,8,3,0,22,17,9,44,93,104,39,9,244,188,33,460,49,25,3,0,76,69,6,155,98,33,9,0,140,76,25,235,0,0,0,0,0,0,0,0,241,158,50,7,455,329,61,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,4,0,0,4,0,0,8,0,7,0,3,16,5,0,19,388,389,106,18,900,417,109,1433
701021026,98,195,54,8,354,70,36,468,0,3,0,0,3,0,0,3,4,6,0,0,13,5,0,19,4,5,0,0,15,6,0,18,43,36,22,0,104,95,19,216,69,39,12,0,124,75,20,219,73,33,12,4,122,51,20,191,0,0,0,0,0,0,0,3,182,118,49,3,351,220,59,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,15,3,6,23,4,8,3,0,15,3,6,28,0,0,0,0,0,3,4,4,292,326,103,13,738,308,112,1150
