SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
315031409,842,417,486,457,542,536,339,212,95,3928,4,4,3,3,0,0,0,0,0,11,0,0,0,0,5,31,54,13,0,100,0,0,0,3,4,25,68,20,5,132,18,54,44,42,47,83,59,14,3,357,0,0,0,0,0,3,18,3,0,32,0,0,0,0,0,3,7,3,0,18,3,0,0,3,0,3,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,27,54,45,45,56,147,224,55,7,656,30,61,48,46,56,145,224,55,10,670,867,478,535,507,600,688,565,258,101,4596
315031410,301,215,251,209,292,287,209,80,28,1873,3,0,3,0,3,0,3,0,0,17,3,6,3,7,15,50,100,23,0,212,3,0,0,0,7,72,76,17,0,173,19,38,41,40,83,132,159,15,0,535,0,0,0,0,12,12,37,15,0,79,0,0,0,0,3,8,14,3,0,31,3,0,0,0,0,16,13,3,0,39,0,0,3,0,0,7,0,0,0,6,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,33,46,52,46,130,299,419,73,0,1099,35,46,54,50,133,299,416,72,3,1113,335,265,308,252,423,587,626,157,34,2984
315031411,483,228,312,256,383,420,266,117,38,2496,0,0,3,4,0,0,0,0,0,9,5,8,11,5,8,36,76,21,0,182,4,0,0,5,8,22,38,15,4,92,23,29,45,54,48,88,68,9,0,355,0,5,11,12,27,29,15,7,0,101,0,0,0,0,0,3,8,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,31,39,78,82,96,183,204,47,3,761,31,39,77,84,98,183,204,52,3,766,519,263,390,337,475,603,468,166,43,3262
315031412,670,418,387,393,467,476,281,174,76,3333,0,0,0,0,0,3,0,0,0,4,15,6,5,7,23,73,143,35,5,315,0,3,5,6,6,80,101,35,0,242,32,32,34,36,66,150,143,31,5,537,0,0,0,0,0,17,48,4,0,81,0,3,0,0,3,18,16,5,0,42,0,0,0,0,3,12,4,0,0,15,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,4,8,0,0,11,0,0,0,0,0,0,0,0,0,0,54,47,50,58,104,349,465,114,12,1244,54,51,50,58,104,354,465,114,12,1249,721,464,442,445,577,827,742,285,79,4583
316011413,2653,1477,1374,1736,2123,2084,1955,1418,801,15617,3,0,0,0,3,0,0,3,0,14,13,3,10,8,6,8,11,3,3,65,4,5,4,10,10,11,21,16,3,80,42,66,65,34,36,57,48,28,10,375,0,0,0,0,0,0,4,3,0,12,6,0,0,3,0,4,0,0,0,14,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,61,74,79,54,53,87,91,53,14,568,61,79,85,54,55,91,93,59,14,589,2712,1555,1460,1787,2175,2175,2051,1474,818,16203
316011414,3132,2063,1417,1961,2455,1953,1523,750,233,15497,0,0,0,0,0,4,0,0,0,9,0,5,5,0,3,4,14,10,0,40,7,3,4,0,3,3,17,15,0,51,34,94,59,36,32,61,53,45,27,450,0,6,0,0,0,5,6,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,104,75,44,45,81,91,79,32,589,45,104,79,44,45,81,91,79,29,592,3181,2171,1495,2006,2497,2042,1617,823,266,16091
316011415,2625,1600,1481,1638,1478,993,614,231,74,10732,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,3,5,3,0,25,4,3,3,4,7,12,5,3,0,43,43,51,56,34,27,20,21,0,3,265,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,61,63,43,38,43,38,13,3,348,48,59,66,43,38,43,38,15,3,351,2677,1657,1544,1680,1513,1038,649,240,78,11080
316011416,2077,1864,1184,1232,1030,633,735,739,341,9829,3,7,0,0,0,0,0,0,0,9,3,7,0,3,3,12,3,0,0,29,3,5,0,3,0,3,7,3,0,25,27,99,32,19,18,11,17,8,3,231,3,0,0,3,0,8,3,3,0,18,0,0,0,0,0,8,0,0,0,11,0,3,0,0,0,3,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,111,35,28,21,39,35,16,3,327,36,122,35,24,21,39,37,16,3,332,2110,1983,1224,1255,1051,674,771,759,350,10167
316021417,1938,1020,897,1228,1336,1137,999,641,315,9512,3,3,0,0,3,0,0,0,3,11,3,0,0,6,3,0,6,3,0,33,0,0,0,0,3,10,7,15,0,31,22,49,35,29,21,30,21,12,9,232,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,55,45,38,31,44,40,33,9,319,33,56,45,38,36,44,35,33,14,335,1975,1071,939,1266,1370,1182,1039,671,329,9849
316021418,1003,636,651,716,833,855,721,411,193,6017,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,8,7,4,0,30,3,0,4,3,0,4,6,7,3,33,17,48,31,26,19,28,29,8,3,210,0,0,0,0,0,0,7,7,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,16,51,36,27,23,52,54,20,10,299,16,58,39,32,23,52,54,20,10,302,1022,690,691,748,857,901,780,428,207,6326
316021419,608,536,619,617,758,1014,993,657,423,6229,0,6,3,0,0,3,10,10,0,35,0,0,6,10,11,28,71,34,0,163,4,3,11,14,15,71,165,134,42,472,84,83,114,86,84,123,124,65,28,790,3,0,0,4,7,7,21,25,3,81,3,0,3,3,0,5,0,4,0,17,0,0,3,0,0,16,49,28,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,0,30,0,0,0,0,0,0,0,0,0,0,96,94,133,119,119,264,448,296,80,1647,103,96,137,119,120,266,458,300,77,1687,712,635,757,736,881,1278,1453,956,502,7916
316021420,4474,2342,2336,2577,2335,1704,1896,1296,425,19388,3,0,3,0,3,0,3,4,0,12,3,6,7,3,11,7,4,3,0,43,0,0,0,3,0,9,7,11,0,32,46,104,67,48,44,61,26,11,10,418,0,0,3,0,0,5,3,0,0,18,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,6,3,0,19,0,0,0,0,0,3,0,0,0,7,3,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,112,79,53,69,85,53,36,10,552,59,112,79,59,75,90,57,33,10,568,4529,2449,2415,2635,2410,1796,1950,1330,438,19952
316021421,1714,876,695,1203,1516,1628,2080,1013,443,11170,0,0,0,0,0,0,0,3,0,11,6,5,3,9,23,25,60,24,4,160,7,4,12,0,14,46,76,76,15,258,68,60,71,50,62,102,105,39,13,578,5,0,0,0,5,6,20,13,3,57,0,0,0,0,3,8,4,0,0,13,0,0,0,0,5,6,16,14,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,88,73,88,68,117,191,288,169,40,1119,94,73,90,68,117,195,288,168,45,1130,1808,951,788,1273,1632,1823,2371,1183,484,12306
316021422,1257,825,612,933,1082,1016,856,552,250,7377,0,0,0,0,0,0,0,0,0,6,5,0,4,3,6,19,44,10,0,89,3,0,0,3,3,28,69,31,3,136,39,54,45,45,36,46,50,21,3,328,5,0,7,3,0,11,15,5,0,49,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,11,4,0,22,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,8,3,0,14,0,0,0,0,0,0,0,0,0,0,51,54,55,49,54,109,195,73,11,646,50,50,55,52,56,112,195,73,11,652,1304,878,671,981,1137,1128,1053,629,254,8035
316021423,1628,972,963,1151,1180,1121,1001,673,304,8992,0,3,0,3,0,3,3,0,0,15,3,0,5,4,4,4,8,3,0,29,0,0,0,0,0,0,7,0,0,13,39,44,38,22,27,26,17,10,9,225,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,48,40,27,32,34,42,20,9,287,43,51,43,31,31,31,42,17,9,299,1672,1020,1012,1177,1206,1153,1044,693,315,9290
316021424,1481,934,889,1056,1040,880,656,401,141,7472,0,4,7,0,0,0,0,0,0,9,0,0,10,4,7,8,5,5,0,35,0,4,6,4,3,7,9,3,3,35,36,61,51,52,46,53,46,35,27,412,0,0,0,0,0,3,3,5,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,68,66,63,58,76,74,47,29,515,43,69,68,63,59,74,75,47,29,530,1519,1005,961,1117,1094,950,731,452,169,7998
316031425,2689,1341,1550,2028,2014,1833,1256,725,312,13749,5,3,0,3,0,6,3,0,0,17,15,6,13,13,19,29,91,38,3,225,18,0,11,7,28,85,255,175,33,612,66,76,87,73,71,79,65,30,17,563,4,3,0,3,0,5,36,5,3,64,0,0,0,3,0,0,6,0,0,8,0,0,0,3,0,18,34,16,0,73,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,15,4,0,19,0,0,0,0,0,3,0,0,0,3,100,88,113,103,118,230,498,263,56,1573,99,85,115,107,121,232,505,263,56,1594,2789,1427,1668,2138,2133,2069,1752,994,369,15339
316031426,1817,1143,1031,1252,1656,1497,1196,543,129,10256,3,0,0,4,0,0,0,0,0,11,10,5,16,10,11,27,51,21,4,162,6,0,13,15,12,49,92,56,8,251,75,72,76,86,46,74,76,21,3,531,0,3,0,0,0,16,28,3,0,58,0,0,0,3,3,3,0,0,0,10,0,0,3,0,7,5,23,3,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,86,84,118,114,86,184,275,109,15,1072,91,84,118,121,86,183,276,107,15,1084,1908,1225,1147,1368,1737,1678,1476,652,142,11334
316031427,2248,2039,2666,2001,2199,2559,2220,1443,661,18024,3,0,7,3,6,3,3,11,3,36,10,7,17,16,13,54,153,76,7,349,7,10,12,14,19,160,521,247,51,1042,85,104,134,86,101,134,98,30,9,799,3,0,0,6,6,23,84,47,5,175,0,0,3,3,7,10,12,7,0,35,0,0,0,0,3,33,95,47,4,182,0,0,3,0,0,3,0,0,0,4,0,3,0,0,0,0,26,11,0,44,0,0,0,0,0,0,0,0,0,0,114,125,172,121,151,413,991,457,80,2629,115,125,184,122,160,418,992,459,85,2663,2366,2162,2845,2127,2358,2976,3214,1902,746,20690
316031428,1288,1373,1688,1238,1522,1634,1228,629,343,10940,0,0,0,0,4,0,0,0,0,4,30,15,34,25,41,77,109,79,3,407,60,4,52,61,73,184,503,365,62,1359,100,92,136,119,124,177,124,54,12,942,3,8,0,8,7,22,66,35,5,151,0,0,0,3,0,7,3,0,0,17,5,3,3,4,9,35,96,58,5,217,4,0,3,0,0,0,0,0,0,11,0,0,0,0,5,9,11,3,3,41,0,0,0,0,0,0,0,0,0,0,198,116,231,231,258,517,905,599,98,3153,197,116,231,230,262,521,905,596,93,3159,1489,1492,1918,1464,1784,2154,2131,1223,433,14094
316051434,553,341,310,468,582,680,796,320,147,4191,0,0,4,0,0,0,0,0,0,8,34,10,59,45,56,107,117,53,3,481,158,22,127,149,115,257,391,193,57,1465,58,48,110,80,74,83,55,25,3,535,20,0,7,14,17,32,51,9,5,154,0,0,0,3,5,4,6,3,0,33,5,0,8,11,3,24,37,10,4,105,0,0,3,0,0,4,0,0,0,11,0,0,0,0,9,17,14,25,0,64,0,0,0,0,0,0,0,0,0,0,285,77,315,298,282,527,670,324,68,2839,285,77,318,298,282,524,677,324,68,2847,834,422,624,762,863,1207,1468,644,219,7041
316051435,1115,675,549,846,1110,1346,1500,763,295,8183,3,3,0,0,0,4,5,0,0,20,29,8,8,21,21,48,80,67,12,285,52,7,31,44,42,126,309,324,75,1012,68,38,79,72,59,63,85,47,13,525,4,0,3,8,8,25,67,43,3,165,0,0,0,4,3,3,8,3,0,23,0,0,0,0,5,12,64,54,5,144,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,33,18,9,67,0,0,0,0,0,0,0,0,0,0,155,49,119,155,141,286,645,555,113,2215,152,49,119,158,141,294,648,559,113,2233,1269,726,670,1002,1247,1633,2146,1318,404,10416
316051437,1130,616,556,795,1083,974,663,261,56,6138,0,3,0,0,0,0,3,0,0,8,3,0,8,3,17,9,15,3,3,69,11,0,12,11,9,35,45,31,4,156,17,30,37,18,27,30,26,7,0,199,0,0,0,0,3,9,5,0,0,13,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,36,41,54,34,60,87,92,52,9,470,36,39,54,34,60,92,96,52,9,470,1162,660,618,826,1142,1066,756,316,68,6609
316051438,1593,885,735,1097,1273,1338,1470,888,510,9786,0,0,0,0,0,0,4,0,3,14,9,0,0,9,4,27,48,14,0,108,4,0,0,3,12,34,148,68,3,279,24,34,27,43,30,41,46,26,4,288,4,0,0,0,4,11,20,11,0,42,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,11,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,38,41,37,61,47,113,281,120,11,751,38,38,39,61,47,110,287,120,17,765,1630,926,773,1157,1324,1457,1757,1005,524,10551
316051543,662,329,269,466,625,542,360,204,46,3503,0,0,0,0,0,0,0,0,0,0,3,7,9,6,4,12,12,0,0,59,16,0,4,9,9,17,47,17,3,117,11,13,25,19,16,12,17,3,0,127,0,0,0,0,4,3,3,6,0,19,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,0,0,0,0,0,0,40,15,44,30,37,56,96,34,12,351,40,15,44,30,37,56,96,34,12,351,696,348,311,497,660,596,458,234,56,3855
316051544,1977,617,661,1237,785,580,659,288,150,6966,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,7,0,0,25,0,0,0,0,0,0,9,10,0,24,13,15,17,13,9,6,10,6,3,95,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,18,25,13,17,32,14,7,156,15,21,18,25,9,17,38,18,7,160,1999,635,680,1262,797,593,695,307,158,7124
316061439,1632,880,901,945,1098,960,825,396,180,7815,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,12,18,3,0,35,3,0,0,0,0,3,11,3,0,17,28,52,36,19,27,43,15,3,3,220,0,0,0,3,0,0,4,0,0,12,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,55,37,18,35,66,51,11,6,302,38,55,37,18,36,66,51,11,6,309,1671,937,943,961,1130,1020,877,407,179,8125
316061440,1133,611,418,766,1130,1481,1549,683,207,7977,3,3,0,0,0,4,0,0,3,11,3,0,0,3,5,3,17,7,0,37,0,0,6,0,0,8,8,3,0,36,58,40,51,75,61,76,48,24,12,448,0,0,4,0,5,3,3,0,0,16,0,0,4,0,4,0,0,0,0,11,0,0,0,0,0,3,4,9,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,59,41,68,85,75,101,84,42,14,571,61,48,69,81,75,105,84,42,12,582,1193,657,487,851,1203,1587,1634,730,218,8556
316061441,1082,660,531,712,827,750,674,293,72,5597,4,0,0,0,0,0,0,3,0,12,7,0,0,0,3,4,4,3,0,24,0,0,0,0,0,0,11,0,0,17,13,30,24,10,5,12,11,0,0,114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,31,31,12,9,25,31,6,0,167,19,31,26,16,14,20,31,12,3,172,1105,687,560,727,843,772,711,302,69,5769
316061442,1984,1178,906,1375,1490,1357,887,359,93,9634,0,0,3,0,0,3,4,0,0,13,10,3,6,0,3,5,16,9,0,56,0,0,3,3,3,8,20,6,0,43,29,57,58,35,38,43,29,8,0,296,6,0,3,3,3,3,0,0,0,20,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,40,58,65,47,51,66,74,24,3,433,40,58,72,47,53,73,78,24,3,446,2026,1240,978,1424,1546,1430,961,380,91,10079
316061443,855,490,399,558,950,1121,988,402,107,5868,4,3,0,0,0,3,0,0,0,10,0,0,3,0,0,3,11,3,0,31,0,3,0,0,0,3,12,0,0,17,30,50,55,32,37,49,30,15,5,298,3,0,0,0,0,3,4,0,0,11,0,0,0,0,3,0,3,0,0,13,0,0,0,0,3,0,0,0,0,8,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,53,62,33,44,61,70,21,9,381,39,58,62,38,44,61,70,26,9,395,896,543,455,594,994,1182,1053,425,113,6260
316061444,2065,1008,843,1306,1569,1432,1116,517,219,10062,3,0,0,3,0,0,0,0,0,12,0,4,4,0,7,3,14,8,3,41,0,3,3,4,0,6,20,10,0,51,43,45,68,29,58,54,50,9,13,365,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,46,50,73,45,67,75,82,26,20,480,46,55,73,47,67,76,82,26,23,493,2112,1068,919,1349,1632,1503,1199,540,235,10561
316071545,1636,732,1006,1078,1036,963,840,471,167,7929,0,0,0,0,3,0,0,0,0,6,3,0,3,3,3,13,0,4,3,30,0,3,7,0,0,0,5,0,0,22,26,45,31,16,24,12,25,14,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,37,24,28,32,31,18,3,247,31,49,37,24,30,32,31,18,3,255,1665,778,1045,1098,1068,996,873,487,173,8177
316071546,677,345,217,450,586,509,493,233,52,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,18,0,0,39,3,0,4,0,0,7,15,9,3,36,27,27,22,28,18,30,27,4,0,181,0,3,0,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,28,33,24,29,26,58,64,16,5,281,28,33,24,29,26,58,64,16,5,281,709,372,241,482,610,561,558,250,55,3846
316071547,1991,992,864,1286,1642,1540,1109,382,107,9918,14,0,3,0,3,0,0,0,0,25,0,6,4,0,7,15,8,3,0,47,0,0,0,0,0,12,21,11,3,48,32,59,38,28,37,26,34,15,3,277,0,0,0,0,5,3,4,3,0,19,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,64,44,31,56,56,68,33,15,406,48,70,46,37,55,61,66,33,15,438,2036,1064,913,1325,1704,1604,1179,419,118,10348
316071548,3848,2172,2183,2385,2514,2307,1854,1111,625,19005,4,0,4,0,7,3,8,3,0,25,9,4,3,9,4,6,14,8,0,56,3,5,4,4,0,5,6,7,0,27,94,151,130,106,85,113,114,112,57,978,3,0,0,0,0,3,8,3,0,22,0,0,0,0,0,3,3,0,0,9,3,3,0,4,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,166,145,123,95,132,146,133,60,1102,116,163,146,123,96,133,156,138,59,1132,3962,2335,2334,2504,2612,2444,2012,1254,689,20134
316081549,3924,1898,1294,2524,3433,3428,2689,1058,279,20532,0,0,0,3,0,6,0,0,0,21,3,9,14,0,12,33,48,9,7,129,19,13,12,8,16,37,47,30,7,187,62,101,105,86,91,106,104,37,13,713,0,0,0,0,3,14,18,0,0,33,0,3,0,3,0,5,4,0,0,22,3,0,0,3,3,5,9,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,5,0,20,0,0,0,0,0,0,0,0,0,0,94,122,127,104,124,200,241,90,30,1129,94,128,127,107,128,207,238,90,33,1151,4026,2025,1421,2632,3558,3634,2928,1149,310,21677
317011445,1768,864,768,908,902,720,472,169,36,6608,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,16,31,29,13,15,13,15,7,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,28,13,16,18,20,7,3,162,20,36,28,15,16,16,20,7,3,170,1788,895,802,922,921,742,487,183,40,6775
