SA2_MAINCODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
312011337,..,4,8,3,0,7,3,0,0,0,20,..,3,3,0,9,3,3,0,0,0,28,..,0,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,3,3,0,8,3,3,0,0,0,33,..,0,0,0,0,0,0,0,0,0,0,..,6,12,7,8,6,8,4,0,0,54,7,7,5,0,0,0,0,3,8,0,29,4,3,4,0,0,6,3,25,3,7,55,0,3,0,0,0,0,7,8,12,34,62,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,6,9,33,16,42,117,0,0,0,0,0,0,0,0,0,0,0,8,10,9,0,0,6,14,39,20,44,148,20,10,18,6,5,0,3,9,6,7,90,9,0,24,3,5,3,16,32,8,34,129,0,4,6,4,5,6,17,44,8,49,140,0,0,0,0,0,0,0,0,0,0,0,8,3
312011338,..,0,19,0,4,5,7,4,0,0,46,..,3,5,6,6,6,3,0,0,0,35,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,5,6,6,6,3,0,0,0,30,..,0,0,0,0,0,0,0,0,0,0,..,0,28,7,9,12,7,4,3,3,78,3,7,11,0,0,3,6,0,3,0,34,0,0,7,0,0,3,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,3,20,0,0,0,0,0,0,0,0,0,0,0,3,9,22,0,0,3,6,4,3,3,58,29,10,31,9,4,4,9,3,0,0,100,0,8,19,11,10,6,6,3,3,0,69,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8
312011339,..,0,5,8,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,5,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,3,0,0,18,0,0,6,0,3,0,0,3,3,0,28,0,0,4,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
312011340,..,0,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,5,0,0,0,13,3,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,13,5,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011341,..,6,26,7,11,6,4,5,0,11,74,..,0,13,10,3,4,4,5,8,0,48,..,0,0,0,0,0,3,4,3,0,8,..,0,0,0,0,0,0,0,0,0,0,..,0,13,10,3,4,4,8,10,0,53,..,0,0,0,0,0,0,0,0,0,0,..,6,38,13,14,10,8,12,13,10,131,9,5,12,3,3,3,6,0,0,3,50,0,4,15,3,0,3,5,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,3,6,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,9,9,26,10,3,5,13,0,5,4,78,38,12,29,11,13,15,3,3,0,3,130,3,10,57,14,9,13,3,4,3,0,114,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10
312021342,..,6,39,14,17,6,8,0,5,7,106,..,0,26,4,4,0,8,0,0,0,42,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,26,4,4,0,8,4,0,3,48,..,0,0,0,0,0,0,0,0,0,0,..,9,67,22,20,5,17,5,5,10,154,12,25,45,7,7,4,0,4,0,7,112,0,4,40,4,5,7,4,3,0,4,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,40,4,5,7,4,3,0,3,68,0,0,0,0,0,0,0,0,0,0,0,12,27,85,7,13,9,5,6,3,9,179,52,22,56,3,6,7,4,3,0,0,152,10,4,49,14,12,7,3,4,4,0,104,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,4
312021343,..,3,5,3,3,3,3,0,0,0,26,..,0,6,0,4,0,3,5,0,0,21,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,6,0,4,0,3,3,3,0,27,..,0,0,0,0,0,0,0,0,0,0,..,3,13,4,5,4,8,5,7,0,47,7,3,8,0,3,0,0,0,0,0,15,0,0,12,3,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,5,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,3,16,3,3,5,0,3,0,0,35,10,5,3,3,0,0,0,0,0,0,32,0,3,22,3,6,3,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021344,..,5,51,17,28,3,6,4,0,0,116,..,5,20,4,10,0,6,0,0,3,50,..,0,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,3,19,4,10,0,9,4,0,3,59,..,0,0,0,0,0,0,0,0,0,0,..,7,70,20,35,9,17,6,0,6,170,16,35,59,11,6,5,3,3,0,4,142,0,6,23,3,3,0,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3,3,0,3,0,3,3,42,0,0,0,0,0,0,0,0,0,0,0,16,41,79,16,12,5,5,3,3,5,177,37,26,50,18,24,5,5,7,0,6,180,4,13,42,3,19,11,5,6,4,0,107,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,4,13
312021345,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,..,0,6,3,0,3,0,0,0,0,22,..,0,22,7,14,9,20,11,5,5,86,..,0,0,0,0,0,0,6,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,22,12,11,9,17,16,5,6,98,..,0,0,0,0,0,0,0,0,0,0,..,3,20,12,10,9,23,17,9,6,119,4,4,0,3,0,0,0,0,3,3,24,0,6,19,11,6,9,0,10,3,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19,11,6,9,3,10,5,0,63,0,0,0,0,0,0,0,0,0,0,0,4,6,22,9,6,8,0,12,10,3,85,10,5,18,4,0,5,3,0,3,0,46,5,13,70,8,17,16,12,17,4,3,163,0,0,0,0,4,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,5,13
312021347,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,3,3,0,11,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021348,..,11,33,7,8,3,7,0,6,0,75,..,0,34,7,8,7,11,0,3,0,72,..,0,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,34,7,8,7,13,0,3,0,75,..,0,0,0,0,0,3,0,0,0,3,..,11,65,19,16,12,19,0,6,0,150,8,37,34,0,5,0,3,0,0,0,86,0,8,29,5,4,3,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,5,4,3,6,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,8,46,64,5,6,3,11,0,0,0,147,22,17,19,4,8,3,8,0,4,3,78,7,9,40,8,14,4,9,6,3,0,107,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9
312021349,..,7,10,0,0,4,0,0,0,0,21,..,0,10,0,3,4,9,3,0,0,32,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,10,0,3,4,12,3,0,0,32,..,0,0,0,0,0,0,0,0,0,0,..,7,22,0,3,7,10,3,0,0,54,7,7,10,3,3,0,3,0,0,3,41,0,7,16,0,3,3,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,3,3,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,7,18,21,3,3,3,11,0,0,5,72,15,5,16,6,4,3,0,0,0,0,55,3,3,33,3,5,8,7,4,0,0,71,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
312021350,..,0,8,0,3,0,3,0,0,0,19,..,0,14,3,3,9,0,0,0,0,33,..,0,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,14,3,3,9,0,0,3,0,38,..,0,0,0,0,0,0,0,0,0,0,..,0,24,3,11,8,8,0,3,0,54,3,9,14,0,0,0,0,0,0,0,35,0,3,25,14,0,7,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,14,0,7,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,14,33,12,3,5,4,4,0,0,83,9,6,15,0,11,0,3,0,3,0,51,6,10,23,7,9,3,8,0,0,0,62,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,6,10
312021351,..,3,9,3,3,0,0,0,0,0,19,..,0,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,7,12,7,6,0,0,0,0,0,26,0,10,10,0,0,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,10,15,0,0,0,0,0,0,0,30,16,9,9,0,0,0,4,0,0,3,40,3,4,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
312021352,..,0,12,3,0,0,3,0,0,3,21,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,16,3,0,0,3,0,3,0,24,10,10,8,0,0,0,0,0,0,0,31,0,6,7,0,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,5,0,3,0,0,0,50,19,6,17,3,0,3,0,0,0,3,44,3,0,3,0,3,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
312021353,..,9,18,0,3,0,6,4,0,4,35,..,0,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,7,20,0,3,0,6,4,0,4,36,0,14,12,3,0,0,0,0,0,3,29,0,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,3,40,10,0,8,3,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021354,..,13,18,16,10,0,0,3,3,3,70,..,0,4,0,3,0,5,3,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,3,0,5,3,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,14,23,16,13,3,5,3,3,3,87,3,11,12,8,3,4,0,0,0,0,43,0,4,11,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,11,28,8,3,6,0,0,0,0,59,20,7,9,18,7,0,0,4,3,0,69,0,3,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021355,..,0,3,0,0,3,0,0,0,0,11,..,0,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,9,3,0,3,0,3,0,0,17,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,6,3,6,0,0,3,0,0,0,0,23,0,0,6,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021356,..,0,17,5,4,6,4,3,0,0,34,..,0,23,4,4,9,4,5,3,0,61,..,0,0,0,0,0,3,4,0,0,7,..,0,0,0,0,0,0,0,0,0,3,..,0,26,4,4,9,9,8,4,0,69,..,0,0,0,0,0,0,0,0,0,0,..,0,35,9,12,16,11,10,4,3,101,3,15,17,3,3,0,0,0,0,0,46,0,4,31,17,4,3,15,12,0,0,85,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,33,17,5,3,12,12,0,0,87,0,0,0,0,0,0,0,0,0,0,0,3,12,56,19,6,9,12,12,3,0,129,13,4,25,3,0,0,0,0,0,6,63,0,6,53,10,11,4,9,6,6,3,104,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,9
312021357,..,0,3,5,0,0,0,0,0,0,16,..,0,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,13,3,0,0,0,0,0,0,22,3,3,4,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,16,6,0,0,0,0,0,0,25,7,3,14,3,4,0,0,0,0,0,37,0,0,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021358,..,3,5,3,0,0,0,0,4,0,15,..,0,11,12,4,6,9,3,7,3,51,..,0,0,0,0,0,0,4,7,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,11,12,4,6,9,4,11,3,63,..,0,0,0,0,0,0,0,0,0,0,..,3,17,12,7,11,9,7,14,6,77,4,7,4,0,3,4,0,0,0,0,27,0,3,15,9,12,8,0,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9,12,8,0,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,11,20,9,14,12,0,4,0,5,75,12,4,10,4,6,3,0,4,0,0,43,0,4,32,11,10,13,6,5,10,0,92,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4
312031359,..,5,17,16,7,10,16,3,7,8,84,..,0,11,4,4,4,10,0,0,4,33,..,0,0,0,0,0,0,0,3,3,3,..,0,0,0,0,0,0,0,0,0,0,..,0,11,4,4,4,9,0,3,4,42,..,0,0,0,0,0,0,0,0,0,0,..,5,28,13,9,11,23,6,5,13,125,12,13,16,9,10,15,32,45,21,18,188,6,3,17,4,10,15,16,16,19,16,133,0,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,6,3,17,4,10,15,18,23,26,24,141,0,0,0,0,0,0,0,0,0,0,0,21,16,34,20,16,28,54,65,40,38,336,46,37,101,24,50,46,46,27,17,25,410,6,13,81,21,31,28,38,52,19,10,290,0,0,0,0,0,6,9,12,6,9,44,0,0,0,0,0,0,0,0,0,0,0,6,13
312031360,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,..,0,7,4,6,0,3,0,0,0,18,..,0,3,0,0,5,0,0,0,3,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,0,0,3,12,..,0,0,0,0,0,0,0,0,0,0,..,0,10,4,6,8,3,4,0,3,30,6,7,8,3,0,0,3,0,0,0,29,0,3,3,0,0,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,10,6,3,0,3,3,4,0,5,49,13,11,8,0,0,0,0,0,0,0,39,0,0,5,0,7,7,0,5,0,3,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
313011362,..,7,32,10,12,5,3,3,0,3,72,..,0,11,5,0,0,0,3,0,0,18,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,11,5,0,0,0,3,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,7,37,10,12,8,3,5,0,3,91,8,14,40,5,3,0,3,3,0,6,76,0,0,10,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,11,14,47,5,3,0,3,5,3,6,92,41,11,11,4,3,3,3,0,0,5,80,3,0,11,3,0,4,0,3,0,0,32,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0
