SA4_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
697,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,11,4,15,3,0,0,3,3,3,5,3,0,0,3,6,0,10,0,0,0,0,6,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,41,6,49,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,21,4,23,3,0,0,3,3,3,5,7,0,0,7,10,0,15,0,0,0,0,12,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,3,27,3,34,3,0,0,3,34,19,56,17,3,0,24,65,34,120,14,3,0,20,49,22,93,5,0,0,9,46,20,77,3,0,0,3,39,7,52,0,0,0,0,36,12,48,0,0,0,0,4,6,8,0,0,0,0,0,0,0,46,13,0,63,302,122,481,0,0,0,0,25,7,33,10,0,0,9,21,7,29,11,4,3,21,36,9,69,19,4,0,21,29,5,54,6,0,0,5,40,17,59,0,12,0,12,45,8,56,0,5,0,5,30,9,38,0,0,0,0,5,0,5,0,0,0,0,0,0,0,39,22,6,70,231,58,350,0,0,0,3,56,9,62,9,3,0,13,55,20,90,33,9,3,42,96,43,183,35,9,0,40,77,30,147,9,3,0,17,90,35,135,3,10,0,14,80,15,113,0,5,0,5,70,18,84,0,0,0,0,9,4,12,0,0,0,0
701,17,204,4,235,3213,597,4039,199,171,0,377,3986,833,5198,2718,324,49,3090,8541,2415,14046,4451,212,94,4752,4921,1800,11472,2259,288,68,2615,5959,1515,10094,486,496,16,1000,5350,1085,7434,87,374,4,462,2978,580,4021,17,68,0,84,981,182,1246,3,7,0,4,222,45,273,10240,2141,239,12619,36155,9056,57821,45,337,3,384,2689,483,3560,493,264,14,772,3011,566,4355,4186,491,192,4865,6399,1552,12810,5195,338,233,5771,3483,1056,10315,1894,664,103,2659,5245,951,8858,190,1153,13,1350,4449,808,6612,36,606,3,645,2320,423,3393,12,84,0,104,944,183,1226,0,3,0,6,297,54,356,12054,3945,560,16561,28830,6083,51481,69,542,12,618,5899,1082,7600,694,439,16,1148,6999,1405,9555,6903,815,236,7956,14944,3961,26858,9648,549,329,10523,8407,2862,21789,4156,953,170,5282,11206,2467,18951,678,1647,26,2355,9798,1893,14042,125,981,8,1105,5302,1004,7413,26,152,0,187,1924,361,2470,4,9,0,8
702,103,522,46,666,2017,730,3420,398,407,117,924,1897,730,3544,1956,592,300,2848,3451,1399,7695,2000,440,257,2691,2452,998,6143,1032,566,152,1752,3126,996,5881,239,453,35,727,2968,745,4439,47,208,14,266,1468,383,2119,13,35,3,54,445,125,624,0,0,0,7,90,23,116,5787,3219,927,9933,17924,6132,33985,187,619,74,883,1545,596,3023,767,464,207,1435,1389,529,3357,2807,716,485,4015,2807,1167,7988,2357,662,416,3429,2010,848,6283,939,986,190,2121,3028,865,6009,130,842,63,1041,2673,655,4366,32,312,22,364,1197,295,1852,12,74,10,98,436,113,639,0,11,0,15,139,38,192,7232,4686,1474,13396,15218,5107,33722,289,1140,121,1554,3559,1330,6446,1169,869,321,2362,3284,1254,6905,4762,1313,783,6865,6257,2563,15691,4352,1098,671,6118,4467,1844,12427,1971,1551,347,3871,6153,1864,11887,367,1297,98,1767,5642,1400,8810,83,517,32,627,2667,677,3969,23,113,11,146,878,243,1266,8,9,0,19
797,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,19,5,23,0,0,0,0,12,7,16,0,0,0,0,4,3,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,38,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,17,3,30,0,0,0,0,12,10,19,0,0,0,0,4,3,9,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
799,0,0,0,0,17,4,16,0,3,0,0,60,37,98,12,7,0,25,105,94,219,30,9,0,38,99,84,215,13,3,0,17,135,103,257,7,8,0,10,163,55,229,0,3,0,3,135,36,174,0,0,0,0,18,11,20,0,0,0,0,0,0,0,70,30,0,95,723,416,1240,0,0,0,0,12,0,17,0,3,0,3,47,39,85,28,7,0,40,117,80,239,42,3,0,47,69,68,180,17,5,0,17,112,75,203,0,4,0,4,159,44,212,0,3,0,3,80,24,105,0,0,0,0,9,3,10,0,0,0,0,0,0,0,81,34,0,114,599,329,1043,0,0,0,3,29,8,32,3,3,0,10,108,74,183,42,16,0,61,221,173,457,74,12,0,82,162,145,396,30,7,0,34,243,181,461,7,13,0,13,325,99,438,0,10,0,10,215,58,278,0,0,0,0,24,9,38,0,0,0,0
801,30,600,3,632,10959,755,12350,288,412,17,719,14031,1079,15829,6720,784,160,7660,22303,2411,32368,14361,512,393,15270,11746,1859,28875,8023,651,216,8899,14489,1576,24959,1396,1950,35,3380,15286,1195,19870,209,2630,15,2860,10063,1004,13929,44,608,3,650,5059,729,6436,9,35,0,43,1874,399,2316,31083,8182,848,40115,105819,11000,156932,71,990,4,1065,10368,688,12124,746,826,33,1608,12948,969,15525,10479,1396,508,12387,19199,2054,33639,16818,911,861,18587,9368,1467,29423,7272,1554,340,9157,15460,1336,25955,582,4462,55,5098,15174,1289,21558,148,4164,31,4335,10091,1076,15503,46,739,0,785,6200,936,7913,13,53,0,63,2894,877,3839,36164,15090,1841,53094,101700,10689,165485,101,1585,12,1699,21332,1444,24468,1029,1239,58,2327,26981,2045,31354,17198,2177,669,20044,41505,4467,66008,31182,1420,1257,33855,21114,3327,58298,15295,2206,557,18057,29948,2911,50915,1973,6416,92,8484,30457,2484,41426,362,6793,46,7196,20149,2079,29428,86,1348,5,1440,11260,1663,14352,13,92,3,111
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,10,3,16,0,3,0,3,32,6,36,7,0,0,8,50,8,63,12,3,0,12,29,22,67,4,0,0,4,24,16,43,3,0,0,5,25,15,38,0,0,0,0,15,3,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,19,9,0,32,181,82,297,0,4,0,6,9,4,20,0,3,0,3,28,8,42,5,4,0,11,25,3,44,5,0,0,4,28,9,40,7,0,0,7,13,5,26,0,11,3,14,16,8,34,0,0,0,0,11,0,9,0,0,0,0,4,0,4,0,0,0,0,3,0,3,20,22,3,41,141,31,209,0,4,0,6,23,10,35,0,4,0,4,57,9,79,12,5,0,17,76,16,108,14,3,3,20,58,26,107,6,3,0,13,41,20,68,3,8,3,13,40,24,78,0,0,0,0,21,3,24,0,0,0,0,4,0,8,0,0,0,0
901,0,4,0,4,84,17,101,3,3,0,3,68,58,134,53,4,3,61,128,142,329,129,5,6,142,113,90,345,79,12,0,94,202,78,371,16,17,0,36,267,58,359,3,18,0,25,196,42,255,0,3,0,7,74,15,95,0,0,0,0,18,3,28,288,69,10,362,1144,502,2013,0,13,0,19,62,21,107,11,5,0,18,39,8,63,101,13,3,111,95,31,240,137,16,10,163,99,25,290,66,21,8,93,194,51,332,6,39,0,50,245,47,340,5,23,0,30,156,29,210,3,6,0,10,71,14,91,0,0,0,0,24,3,29,325,144,14,488,981,239,1702,0,17,0,17,144,42,205,13,12,0,22,113,65,199,150,17,3,174,222,172,566,267,21,15,305,212,118,633,138,31,9,182,400,130,707,29,62,0,88,504,110,701,9,42,0,47,345,64,463,5,9,0,10,141,28,182,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,4,0,0,0,0,3,0,4,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,18,4,30,0,0,0,0,0,4,3,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,0,9,0,0,0,0,10,0,11,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0
